osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,tunnel,width
4388705,,,residential,50,True,False,21.887999999999998,"LINESTRING (17.5754992 48.3713016, 17.5755043 48.3712841, 17.575514 48.3712674, 17.5755279 48.371252, 17.5755457 48.3712386, 17.5755667 48.3712274, 17.5755903 48.3712188, 17.5756158 48.3712131, 17.5756425 48.3712104, 17.5756694 48.3712108, 17.5756958 48.3712144, 17.5757209 48.371221)",roundabout,,,
"[4388706, 1085565487]",1,A. Sládkoviča,residential,30,True,False,65.425,"LINESTRING (17.5757961 48.3713482, 17.5758892 48.3714293, 17.5759171 48.3714527, 17.5759617 48.3714751, 17.5761271 48.3715356, 17.5764643 48.3716564, 17.5765167 48.371675)",,,,
1242507729,,,residential,50,True,False,14.941999999999998,"LINESTRING (17.5757961 48.3713482, 17.5757834 48.3713654, 17.5757662 48.3713808, 17.5757448 48.3713938, 17.5757202 48.3714039, 17.5756932 48.3714108, 17.5756648 48.3714141, 17.5756359 48.3714139)",roundabout,,,
"[1269992733, 4400646]",,Jána Bottu,residential,50,False,False,123.15299999999999,"LINESTRING (17.5757209 48.371221, 17.5757693 48.3711226, 17.5757995 48.3710605, 17.5760701 48.370513, 17.5762309 48.3701666)",,,,
1242507728,,,residential,50,True,False,16.625,"LINESTRING (17.5757209 48.371221, 17.5757448 48.3712308, 17.5757656 48.3712434, 17.5757826 48.3712583, 17.5757952 48.371275, 17.5758031 48.3712929, 17.5758059 48.3713115, 17.5758035 48.3713301, 17.5757961 48.3713482)",roundabout,,,
8064331,1,Vladimíra Roya,residential,30,True,False,44.016,"LINESTRING (17.575411 48.3731286, 17.5753537 48.3731103, 17.5749926 48.3729955, 17.5749626 48.372986, 17.5748695 48.3729641)",,,,
4388706,1,A. Sládkoviča,residential,30,True,False,82.261,"LINESTRING (17.5765167 48.371675, 17.5765629 48.3716922, 17.5774431 48.3720105, 17.5774945 48.3720291)",,,,
4400532,1,Bradlanská,residential,30,True,False,181.168,"LINESTRING (17.5765167 48.371675, 17.5764863 48.371712, 17.5760234 48.3722734, 17.5754351 48.3730949, 17.575411 48.3731286)",,,,
8064328,1,Bradlanská,residential,30,True,False,210.619,"LINESTRING (17.5765167 48.371675, 17.5765541 48.3716388, 17.5769766 48.3712293, 17.5774924 48.3708026, 17.5781275 48.3702673, 17.5781724 48.3702295, 17.5782459 48.3701702)",,,,
"[1097454786, 1097454787, 8588109, 38233265, 38233266, 1072681688]","['2', '3']",Radlinského,residential,30,False,False,149.399,"LINESTRING (17.5819614 48.3765053, 17.5821158 48.3765357, 17.5821907 48.3765505, 17.5823704 48.3765884, 17.582431 48.3766025, 17.5824728 48.376612, 17.582601 48.3766456, 17.5829197 48.3767346, 17.5829414 48.3767409, 17.5830245 48.3767652, 17.5830403 48.3767687, 17.5832631 48.3768149, 17.5833905 48.3768322, 17.583451 48.3768294, 17.5835274 48.3768204, 17.5836132 48.3768017, 17.5836649 48.3767825, 17.5837081 48.3767557, 17.5837406 48.3767307, 17.5838126 48.3766738)",,yes,yes,
140853131,3,Hospodárska,tertiary,50,False,False,73.768,"LINESTRING (17.5819614 48.3765053, 17.5819162 48.3766064, 17.5819062 48.3766273, 17.5818831 48.3766957, 17.5817528 48.3771535)",,,,
1072681692,3,Hospodárska,tertiary,50,False,True,25.949,"LINESTRING (17.5819614 48.3765053, 17.5819924 48.3764301, 17.581999 48.3764132, 17.5820076 48.3763941, 17.5820246 48.3763562, 17.5820583 48.376281)",,,,
"[1195656829, 1195656830, 4400535]",1,Študentská,residential,50,True,False,123.253,"LINESTRING (17.5819614 48.3765053, 17.581848 48.3765271, 17.5817394 48.3765312, 17.5815334 48.3764876, 17.5808936 48.3763432, 17.5806487 48.3762879, 17.5804384 48.3762404, 17.5803723 48.3762268)",,,,
"[187986577, 1072681686, 1072681687]","['1', '2']",Hospodárska,tertiary,50,True,False,117.86,"LINESTRING (17.581449 48.3781887, 17.5814525 48.3780451, 17.581504 48.3778635, 17.5815813 48.377585, 17.5816109 48.3774741, 17.5816552 48.3773174, 17.5817528 48.3771535)",,,,
"[559099465, 254644871]",4,Kollárova,residential,50,False,False,126.30000000000001,"LINESTRING (17.5870682 48.3718281, 17.5869292 48.3718047, 17.5860427 48.3716575, 17.5858205 48.3716231, 17.5854085 48.3715551)",,,,
"[237730064, 1124412980]","['2', '3']",Andreja Žarnova,residential,30,False,True,49.831999999999994,"LINESTRING (17.5870682 48.3718281, 17.5871204 48.3717368, 17.5871305 48.3717172, 17.5872215 48.3715395, 17.5872872 48.3714043)",,,,
237730064,2,Andreja Žarnova,residential,30,False,False,60.7,"LINESTRING (17.5875681 48.3708913, 17.5872872 48.3714043)",,,,
8588070,2,Ferka Urbánka,residential,30,False,True,64.293,"LINESTRING (17.5782459 48.3701702, 17.5789277 48.3705296)",,,,
4388706,1,A. Sládkoviča,residential,30,True,False,62.49,"LINESTRING (17.5774945 48.3720291, 17.5775334 48.372043, 17.5781775 48.372275, 17.5782392 48.3722957)",,,,
8064329,1,Františka Veselovského,residential,30,True,False,176.953,"LINESTRING (17.5763888 48.3734406, 17.5764102 48.373412, 17.5769426 48.3727065, 17.5774671 48.372061, 17.5774945 48.3720291)",,,,
8064331,1,Vladimíra Roya,residential,30,True,False,80.124,"LINESTRING (17.5763888 48.3734406, 17.5763329 48.3734228, 17.5754785 48.3731501, 17.575411 48.3731286)",,,,
8064329,1,Františka Veselovského,residential,30,True,False,145.981,"LINESTRING (17.5756602 48.3746598, 17.5759554 48.3741072, 17.5761292 48.3738108, 17.57636 48.3734816, 17.5763888 48.3734406)",,,,
1085565486,,Františka Veselovského,residential,30,False,False,41.188,"LINESTRING (17.5756602 48.3746598, 17.5755329 48.374914, 17.5755176 48.3749446, 17.5754974 48.3749849, 17.5754843 48.3750113)",,,,
8064330,,,residential,,False,False,13.183,"LINESTRING (17.5754843 48.3750113, 17.575428 48.3751238)",,,,
4400534,1,Študentská,residential,50,True,False,87.596,"LINESTRING (17.5754843 48.3750113, 17.5765408 48.3752427, 17.5766106 48.375258)",,,,
1085565486,,Františka Veselovského,residential,30,False,True,41.188,"LINESTRING (17.5754843 48.3750113, 17.5754974 48.3749849, 17.5755176 48.3749446, 17.5755329 48.374914, 17.5756602 48.3746598)",,,,
8064330,,,residential,,False,True,13.183,"LINESTRING (17.575428 48.3751238, 17.5754843 48.3750113)",,,,
1106864435,2,Štefana C. Parráka,residential,30,False,False,36.899,"LINESTRING (17.575428 48.3751238, 17.5754134 48.3751469, 17.5753944 48.3751811, 17.5753798 48.375209, 17.5752606 48.3754364)",,,,
1106864438,1,Juraja Fándlyho,residential,30,True,False,86.51499999999999,"LINESTRING (17.5745919 48.3770664, 17.5746567 48.3770776, 17.5756577 48.3772537, 17.5757241 48.3772659)",,,,
8064333,1,Jána Sambucusa,residential,30,True,False,181.656,"LINESTRING (17.5757241 48.3772659, 17.575744 48.3772174, 17.5760796 48.376403, 17.5762299 48.376038, 17.5762457 48.3760054, 17.5763962 48.3756947)",,,,
8064335,,,residential,,False,False,13.229,"LINESTRING (17.5765532 48.3753707, 17.5766106 48.375258)",,,,
4400535,1,Študentská,residential,50,True,False,87.526,"LINESTRING (17.5765532 48.3753707, 17.5764905 48.3753566, 17.575428 48.3751238)",,,,
1106864434,2,Jána Sambucusa,residential,30,False,True,37.848,"LINESTRING (17.5765532 48.3753707, 17.5765409 48.3753961, 17.5765229 48.3754333, 17.5765092 48.3754616, 17.5763962 48.3756947)",,,,
8064335,,,residential,,False,True,13.229,"LINESTRING (17.5766106 48.375258, 17.5765532 48.3753707)",,,,
4400534,1,Študentská,residential,50,True,False,203.422,"LINESTRING (17.5766106 48.375258, 17.5779389 48.3755567, 17.5791494 48.375829, 17.5792196 48.375844)",,,,
4886791,1,E. M. Šoltésovej,residential,30,True,False,192.041,"LINESTRING (17.5802571 48.3739323, 17.5801963 48.3739138, 17.5779868 48.3732811, 17.5779317 48.3732653, 17.5778703 48.3732475)",,,,
8064339,2,Andreja Hlinku,residential,30,False,False,97.41499999999999,"LINESTRING (17.5802571 48.3739323, 17.5802391 48.3739633, 17.5798122 48.3747211, 17.5797933 48.3747524)",,,,
8064339,2,Andreja Hlinku,residential,30,False,True,92.38,"LINESTRING (17.5802571 48.3739323, 17.580276 48.3739007, 17.5803888 48.3737118, 17.5805407 48.3735048, 17.5807452 48.373237, 17.5807901 48.3731815)",,,,
"[1085565491, 1085565492]",1,Petra Pázmaňa,residential,30,True,False,68.518,"LINESTRING (17.5778703 48.3732475, 17.5778449 48.3732794, 17.577487 48.3737288, 17.5774838 48.3737501, 17.5774857 48.3737658, 17.5774816 48.3737824, 17.5774723 48.373799)",,,,
8064336,1,Petra Pázmaňa,residential,30,True,False,139.881,"LINESTRING (17.5772426 48.3740722, 17.5772213 48.3741091, 17.5769333 48.3746403, 17.5767857 48.3749283, 17.5766631 48.3751598, 17.576648 48.3751882, 17.5766217 48.3752347, 17.5766106 48.375258)",,,,
8588067,1,Tomášikova,residential,30,True,False,203.019,"LINESTRING (17.5772426 48.3740722, 17.5773196 48.3740928, 17.5796652 48.3747198, 17.5797312 48.3747375, 17.5797933 48.3747524)",,,,
4451751,1,Ferka Urbánka,residential,30,True,False,106.737,"LINESTRING (17.5819417 48.3720802, 17.5818843 48.3720524, 17.5817888 48.3720063, 17.581071 48.3716419, 17.580847 48.3715292, 17.58079 48.3715005)",,,,
8588073,,Ferka Urbánka,residential,30,False,True,78.50699999999999,"LINESTRING (17.5819417 48.3720802, 17.5820141 48.3721094, 17.5820488 48.3721231, 17.5827804 48.3724105, 17.5828559 48.3724403)",,,,
85643946,2,Andreja Hlinku,residential,30,False,False,149.135,"LINESTRING (17.5819417 48.3720802, 17.5818968 48.3721228, 17.5810124 48.3729545, 17.5809038 48.3730589, 17.5808333 48.3731325, 17.5807901 48.3731815)",,,,
"[85643946, 8064340]",2,Andreja Hlinku,residential,30,False,True,182.147,"LINESTRING (17.5819417 48.3720802, 17.581989 48.3720353, 17.5821698 48.371864, 17.5825895 48.3714732, 17.5827382 48.3713339, 17.5827572 48.371316, 17.5828973 48.3711847, 17.582938 48.3711465, 17.582985 48.3711048, 17.5830514 48.3710458, 17.5832465 48.3708701, 17.5832731 48.3708462, 17.5833312 48.3708029, 17.5834157 48.3707771)",,,,
8588070,2,Ferka Urbánka,residential,30,False,False,64.293,"LINESTRING (17.5789277 48.3705296, 17.5782459 48.3701702)",,,,
8064337,,,residential,,False,True,12.992,"LINESTRING (17.5791629 48.3759546, 17.5792196 48.375844)",,,,
4400535,1,Študentská,residential,50,True,False,203.4,"LINESTRING (17.5791629 48.3759546, 17.5790956 48.3759374, 17.5788858 48.3758906, 17.577881 48.3756667, 17.5765957 48.3753807, 17.5765532 48.3753707)",,,,
8064338,1,Komenského,residential,30,True,False,208.27100000000002,"LINESTRING (17.5791629 48.3759546, 17.5791502 48.3759814, 17.5791367 48.3760096, 17.5791194 48.3760453, 17.5790319 48.3762264, 17.578712 48.3768684, 17.5783639 48.3777003, 17.5783451 48.3777466)",,,,
4843850,1,Juraja Fándlyho,residential,30,True,False,91.848,"LINESTRING (17.5783451 48.3777466, 17.5782842 48.3777178, 17.5772096 48.3775231, 17.5771566 48.3775134)",,,,
8064331,1,Vladimíra Roya,residential,30,True,False,89.40499999999999,"LINESTRING (17.5774723 48.373799, 17.5774422 48.3737888, 17.577394 48.3737733, 17.5764328 48.3734552, 17.5763888 48.3734406)",,,,
"[8064336, 1085565492]",1,Petra Pázmaňa,residential,30,True,False,35.275999999999996,"LINESTRING (17.5774723 48.373799, 17.5774609 48.373812, 17.5774433 48.3738222, 17.5774259 48.37383, 17.5774025 48.3738435, 17.5772647 48.3740408, 17.5772426 48.3740722)",,,,
4388706,1,A. Sládkoviča,residential,30,True,False,79.005,"LINESTRING (17.5785472 48.3724017, 17.5786033 48.3724217, 17.5794349 48.3727185, 17.5794897 48.3727376)",,,,
1085565491,1,Petra Pázmaňa,residential,30,True,False,106.51299999999999,"LINESTRING (17.5785472 48.3724017, 17.5785213 48.3724341, 17.5778989 48.3732118, 17.5778703 48.3732475)",,,,
"[838085878, 1021913071]",,Andreja Žarnova,residential,30,True,False,105.125,"LINESTRING (17.5865443 48.3727054, 17.5865697 48.3726611, 17.5869999 48.3719062, 17.5870078 48.3718897, 17.5870682 48.3718281)",,,,
"[1191864097, 1191864098, 8064341]",,Hospodárska,tertiary,50,False,False,225.01500000000001,"LINESTRING (17.5845538 48.3721791, 17.5843817 48.3724474, 17.5843559 48.3724876, 17.5842731 48.3726119, 17.5841115 48.3728546, 17.5840676 48.3729205, 17.5838889 48.3731889, 17.5833161 48.3740281)",,,,
1206408816,,Námestie Slov. národ. povstania,residential,30,False,False,52.602,"LINESTRING (17.5845538 48.3721791, 17.5846273 48.3721993, 17.5847885 48.3722436, 17.5850136 48.3723053, 17.5852106 48.3723619)",,,,
"[1221959859, 556299731]",3,Hospodárska,tertiary,50,False,True,54.555,"LINESTRING (17.5845538 48.3721791, 17.5847505 48.3718627, 17.5848416 48.3717273)",,,,
8585089,,Námestie Slov. národ. povstania,residential,30,True,False,106.17399999999999,"LINESTRING (17.5852106 48.3723619, 17.5852943 48.3723603, 17.5854856 48.3724131, 17.5864522 48.3726798, 17.5865443 48.3727054)",,,,
1206408816,,Námestie Slov. národ. povstania,residential,30,False,True,52.60199999999999,"LINESTRING (17.5852106 48.3723619, 17.5850136 48.3723053, 17.5847885 48.3722436, 17.5846273 48.3721993, 17.5845538 48.3721791)",,,,
"[1093350598, 1093350599]",2,Kalinčiakova,residential,30,False,"[False, True]",156.251,"LINESTRING (17.5798764 48.3773701, 17.5801687 48.3774252, 17.5801339 48.3775328, 17.5800995 48.377672, 17.5800716 48.3778428, 17.5800531 48.3780699, 17.5800758 48.3784637, 17.5800789 48.3785181, 17.580078 48.3786226)",,,,
1154312610,,Kalinčiakova,residential,30,False,True,28.1,"LINESTRING (17.5798764 48.3773701, 17.5798614 48.3774103, 17.5798361 48.3774785, 17.5797887 48.377616)",,,,
8588071,,,residential,,False,False,13.83,"LINESTRING (17.5803723 48.3762268, 17.5804282 48.3761081)",,,,
4400535,1,Študentská,residential,50,True,False,94.31599999999999,"LINESTRING (17.5803723 48.3762268, 17.5803004 48.3762115, 17.5792266 48.3759697, 17.5791629 48.3759546)",,,,
241759397,,Kalinčiakova,residential,30,True,False,132.36700000000002,"LINESTRING (17.5803723 48.3762268, 17.5803611 48.376253, 17.5803431 48.3762907, 17.580325 48.3763287, 17.5800456 48.3769137, 17.5798764 48.3773701)",,,,
8064339,2,Andreja Hlinku,residential,30,False,False,128.574,"LINESTRING (17.5797933 48.3747524, 17.5797734 48.3747882, 17.5795864 48.3751269, 17.5792696 48.3757441, 17.5792499 48.3757811, 17.5792311 48.3758202, 17.5792196 48.375844)",,,,
8064339,2,Andreja Hlinku,residential,30,False,True,97.41499999999999,"LINESTRING (17.5797933 48.3747524, 17.5798122 48.3747211, 17.5802391 48.3739633, 17.5802571 48.3739323)",,,,
4310644,,A. Sládkoviča,residential,30,False,False,26.922,"LINESTRING (17.582047 48.3736476, 17.5821367 48.3736765, 17.5823809 48.3737445)",,,,
4310644,,A. Sládkoviča,residential,30,False,True,106.32799999999999,"LINESTRING (17.582047 48.3736476, 17.5819458 48.3736092, 17.5809086 48.3732238, 17.5808725 48.3732111, 17.5807901 48.3731815)",,,,
8588072,1,Hodžova,residential,30,True,False,299.00600000000003,"LINESTRING (17.582047 48.3736476, 17.5820136 48.3736891, 17.5817681 48.3740041, 17.5815666 48.374262, 17.5814389 48.3744255, 17.5812873 48.3746339, 17.5811328 48.3748743, 17.5804823 48.3760093, 17.5804599 48.3760484, 17.5804396 48.3760839, 17.5804282 48.3761081)",,,,
1043453145,1,Hodžova,residential,30,True,False,146.953,"LINESTRING (17.582047 48.3736476, 17.5820924 48.3735883, 17.5821797 48.3734594, 17.5827542 48.3725964, 17.5828559 48.3724403)",,,,
4388706,1,A. Sládkoviča,residential,30,True,False,108.00399999999999,"LINESTRING (17.5794897 48.3727376, 17.5795448 48.3727562, 17.5806596 48.3731413, 17.580702 48.3731542, 17.5807901 48.3731815)",,,,
4451751,1,Ferka Urbánka,residential,30,True,False,106.006,"LINESTRING (17.58079 48.3715005, 17.5807461 48.371478, 17.5797324 48.37096, 17.5797115 48.370949, 17.5796534 48.3709185)",,,,
8588069,1,B. Němcovej,residential,30,True,False,168.004,"LINESTRING (17.58079 48.3715005, 17.5807483 48.3715388, 17.5797921 48.3723888, 17.5795299 48.3726912, 17.5794897 48.3727376)",,,,
4388706,1,A. Sládkoviča,residential,30,True,False,25.623,"LINESTRING (17.5782392 48.3722957, 17.5782963 48.3723148, 17.5784983 48.3723848, 17.5785472 48.3724017)",,,,
4451751,1,Ferka Urbánka,residential,30,True,False,68.91199999999999,"LINESTRING (17.5796534 48.3709185, 17.5795812 48.370881, 17.5794674 48.3708219, 17.5791961 48.370664, 17.5789277 48.3705296)",,,,
8588068,1,Parková,residential,30,True,False,185.684,"LINESTRING (17.5796534 48.3709185, 17.5796095 48.3709562, 17.5786371 48.3718285, 17.5782814 48.3722462, 17.5782392 48.3722957)",,,,
8588071,,,residential,,False,True,13.83,"LINESTRING (17.5804282 48.3761081, 17.5803723 48.3762268)",,,,
"[1072681690, 4400534, 1195656831]","['1', '2']",Študentská,residential,50,True,False,57.337,"LINESTRING (17.5804282 48.3761081, 17.5806707 48.37616, 17.5810905 48.3762498, 17.5811667 48.376267)",,,,
8588073,,Ferka Urbánka,residential,30,False,False,78.50699999999999,"LINESTRING (17.5828559 48.3724403, 17.5827804 48.3724105, 17.5820488 48.3721231, 17.5820141 48.3721094, 17.5819417 48.3720802)",,,,
"[1085565488, 8588074]",,Hodžova,"['residential', 'living_street']","['20', '30']",False,False,103.227,"LINESTRING (17.5828559 48.3724403, 17.5830211 48.3722027, 17.583129 48.3720283, 17.5834593 48.3721189, 17.5833165 48.3723401)",,,,3
"[1075262498, 8588110]",,Radlinského,residential,30,False,False,118.22799999999998,"LINESTRING (17.5838126 48.3766738, 17.5839141 48.3766799, 17.5840156 48.3766948, 17.5850747 48.3769781, 17.5851687 48.3770192, 17.5852789 48.3770351, 17.5853065 48.3770373)",,,,
8588113,,Vajanského,residential,30,False,False,158.251,"LINESTRING (17.5838126 48.3766738, 17.5838531 48.376604, 17.5838694 48.3765711, 17.5839968 48.3762285, 17.5840474 48.3761005, 17.5840865 48.3760509, 17.5841341 48.3760144, 17.5842042 48.3760005, 17.5842591 48.3759905, 17.5850967 48.3759147, 17.5852053 48.3758898)",,,,
"[1097454786, 1097454787, 8588109, 38233265, 38233266, 1072681688]","['2', '3']",Radlinského,residential,30,False,True,149.399,"LINESTRING (17.5838126 48.3766738, 17.5837406 48.3767307, 17.5837081 48.3767557, 17.5836649 48.3767825, 17.5836132 48.3768017, 17.5835274 48.3768204, 17.583451 48.3768294, 17.5833905 48.3768322, 17.5832631 48.3768149, 17.5830403 48.3767687, 17.5830245 48.3767652, 17.5829414 48.3767409, 17.5829197 48.3767346, 17.582601 48.3766456, 17.5824728 48.376612, 17.582431 48.3766025, 17.5823704 48.3765884, 17.5821907 48.3765505, 17.5821158 48.3765357, 17.5819614 48.3765053)",,yes,yes,
8588113,,Vajanského,residential,30,False,True,158.25100000000003,"LINESTRING (17.5852053 48.3758898, 17.5850967 48.3759147, 17.5842591 48.3759905, 17.5842042 48.3760005, 17.5841341 48.3760144, 17.5840865 48.3760509, 17.5840474 48.3761005, 17.5839968 48.3762285, 17.5838694 48.3765711, 17.5838531 48.376604, 17.5838126 48.3766738)",,,,
274149187,,Vajanského,residential,30,False,True,151.797,"LINESTRING (17.5852053 48.3758898, 17.5852783 48.3758474, 17.5853219 48.3757795, 17.5853781 48.3756854, 17.5854061 48.3756282, 17.5855321 48.3753704, 17.5855861 48.3752701, 17.5856555 48.375224, 17.5857842 48.3750069, 17.5858927 48.3748097, 17.585899 48.3747457, 17.5858884 48.3747104, 17.5858649 48.3746326)",,,,
274149190,,Vajanského,residential,30,False,False,57.782000000000004,"LINESTRING (17.5852053 48.3758898, 17.5852134 48.3759278, 17.5852069 48.3759658, 17.5850002 48.3763279, 17.5849699 48.3763799)",,,,
"[1075262498, 8588110]",,Radlinského,residential,30,False,True,118.228,"LINESTRING (17.5853065 48.3770373, 17.5852789 48.3770351, 17.5851687 48.3770192, 17.5850747 48.3769781, 17.5840156 48.3766948, 17.5839141 48.3766799, 17.5838126 48.3766738)",,,,
8588879,,Vajanského,residential,30,False,False,116.079,"LINESTRING (17.5863994 48.3736643, 17.5863687 48.3736845, 17.5861922 48.3739124, 17.5861384 48.3739818, 17.5860514 48.3741125, 17.5860243 48.3741686, 17.5859819 48.3742559, 17.5859671 48.3743762, 17.5858824 48.374538, 17.5858649 48.3746326)",,,,
1155913700,,Vajanského,residential,30,False,False,61.482,"LINESTRING (17.5863994 48.3736643, 17.5863566 48.3736429, 17.5863066 48.373628, 17.5861634 48.3735852, 17.5856452 48.3734324)",,,,
1155913700,,Vajanského,residential,30,False,True,39.969,"LINESTRING (17.5863994 48.3736643, 17.5864489 48.3736684, 17.5865311 48.3736885, 17.5869099 48.3737811)",,,,
8588879,,Vajanského,residential,30,False,True,116.07900000000001,"LINESTRING (17.5858649 48.3746326, 17.5858824 48.374538, 17.5859671 48.3743762, 17.5859819 48.3742559, 17.5860243 48.3741686, 17.5860514 48.3741125, 17.5861384 48.3739818, 17.5861922 48.3739124, 17.5863687 48.3736845, 17.5863994 48.3736643)",,,,
29145011,,Vajanského,residential,30,False,False,63.341,"LINESTRING (17.5858649 48.3746326, 17.5857494 48.3746264, 17.5856553 48.3746007, 17.5850801 48.3744144)",,,,
274149187,,Vajanského,residential,30,False,False,151.797,"LINESTRING (17.5858649 48.3746326, 17.5858884 48.3747104, 17.585899 48.3747457, 17.5858927 48.3748097, 17.5857842 48.3750069, 17.5856555 48.375224, 17.5855861 48.3752701, 17.5855321 48.3753704, 17.5854061 48.3756282, 17.5853781 48.3756854, 17.5853219 48.3757795, 17.5852783 48.3758474, 17.5852053 48.3758898)",,,,
29145011,,Vajanského,residential,30,False,False,13.261,"LINESTRING (17.5850801 48.3744144, 17.5851543 48.3743058)",,,,
29145011,,Vajanského,residential,30,False,True,63.341,"LINESTRING (17.5850801 48.3744144, 17.5856553 48.3746007, 17.5857494 48.3746264, 17.5858649 48.3746326)",,,,
29145014,,Vajanského,residential,30,False,False,147.73700000000002,"LINESTRING (17.5850801 48.3744144, 17.5847241 48.3749022, 17.5845974 48.3750758, 17.5845491 48.3751488, 17.5843614 48.3755148, 17.5842996 48.3756352)",,,,
29145011,,Vajanského,residential,30,False,True,52.206,"LINESTRING (17.5855121 48.3739101, 17.5854053 48.3739672, 17.5853368 48.374034, 17.5851543 48.3743058)",,,,
