osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,tunnel
23585175,1. mája,residential,False,False,17.101,,,,"LINESTRING (19.6173061 49.0813174, 19.6173206 49.0814709)",
30119382,1. mája,residential,False,True,12.518,,,,"LINESTRING (19.6173061 49.0813174, 19.6172997 49.0812049)",
4834594,Garbiarska,primary,True,False,22.441000000000003,2,18,50,"LINESTRING (19.6173061 49.0813174, 19.6170666 49.081322, 19.6169981 49.0813231)",
"[295405589, 835018927]",Garbiarska,primary,True,False,192.30599999999998,3,18,50,"LINESTRING (19.6092054 49.0831157, 19.6083142 49.0833503, 19.6076865 49.0835136, 19.6070374 49.0837031, 19.6067831 49.0837997)",
242517688,Garbiarska,primary,True,False,47.926,3,18,50,"LINESTRING (19.607633 49.0834158, 19.6077986 49.0833769, 19.6082521 49.0832697)",
242517697,Garbiarska,primary,True,False,68.776,3,18,50,"LINESTRING (19.6086528 49.0831643, 19.6093334 49.0829566, 19.6095093 49.0829038)",
30119382,1. mája,residential,False,False,12.518,,,,"LINESTRING (19.6172997 49.0812049, 19.6173061 49.0813174)",
"[242517691, 744731901, 242517687]",1. mája,primary,True,False,138.603,"['2', '3']",18,50,"LINESTRING (19.6172997 49.0812049, 19.6175624 49.081194, 19.6180008 49.0811793, 19.6181935 49.0811709, 19.6183574 49.0811598, 19.6185262 49.0811455, 19.6187239 49.081123, 19.6188915 49.0811001, 19.6191803 49.0810448)",
4834603,1. mája,primary,True,False,21.375,2,18,50,"LINESTRING (19.6191803 49.0810448, 19.6194603 49.0809872)",
493705289,,tertiary,False,False,11.837,,2333,,"LINESTRING (19.6191803 49.0810448, 19.619233 49.0811455)",
48038787,,tertiary,False,True,29.483,,2333,,"LINESTRING (19.6191803 49.0810448, 19.619137 49.0809667, 19.6190058 49.0808062)",
"[4834601, 745185519]",J. Volka Starohorského,residential,True,False,25.348,1,,,"LINESTRING (19.6084118 49.0830135, 19.6084473 49.0830709, 19.608494 49.0831019, 19.6085248 49.0831224, 19.6086528 49.0831643)",
30120620,J. Volka Starohorského,residential,False,True,52.167,,,,"LINESTRING (19.6084118 49.0830135, 19.6084141 49.0829765, 19.6085229 49.0825503)",
30120618,Kmeťova,residential,False,False,106.592,,,,"LINESTRING (19.6085229 49.0825503, 19.6071266 49.082263)",
30120617,J. Volka Starohorského,residential,False,True,136.04199999999997,,,,"LINESTRING (19.6085229 49.0825503, 19.6093551 49.0822481, 19.6101186 49.0819709, 19.6101566 49.0819571)",
30120620,J. Volka Starohorského,residential,False,False,52.167,,,,"LINESTRING (19.6085229 49.0825503, 19.6084141 49.0829765, 19.6084118 49.0830135)",
1193131618,,primary_link,True,False,13.709,,,50,"LINESTRING (19.6067831 49.0837997, 19.6066033 49.0837632)",
1193131616,Garbiarska,primary,True,False,15.161,2,18,50,"LINESTRING (19.6066033 49.0837632, 19.6067751 49.0836862)",
1193131617,,primary_link,True,False,12.634,2,,50,"LINESTRING (19.6067751 49.0836862, 19.6067831 49.0837997)",
1193131615,Garbiarska,primary,True,False,69.338,2,18,50,"LINESTRING (19.6067751 49.0836862, 19.6069754 49.083622, 19.607633 49.0834158)",
22799981,,primary_link,True,False,104.61500000000001,1,,50,"LINESTRING (19.6063101 49.0832075, 19.6063783 49.0832131, 19.6065085 49.0833086, 19.606683 49.0833768, 19.6069746 49.0834355, 19.6072592 49.0834531, 19.607633 49.0834158)",
22799983,,primary_link,True,False,63.769999999999996,2,,50,"LINESTRING (19.6063101 49.0832075, 19.6065477 49.0834116, 19.6067434 49.0835979, 19.6067751 49.0836862)",
30121416,Hurbanova,residential,False,False,124.717,2,,50,"LINESTRING (19.6062792 49.0860938, 19.6062504 49.086308, 19.6061924 49.0867385, 19.6061411 49.0870854, 19.6061225 49.0872107)",
193961557,Štúrova,residential,False,False,82.402,,,,"LINESTRING (19.6062792 49.0860938, 19.6065299 49.0860577, 19.6066616 49.0860386, 19.607384 49.0859337)",
30121165,M. Pišúta,residential,False,True,169.151,,,,"LINESTRING (19.6134961 49.0845789, 19.6135128 49.0846151, 19.6138975 49.0853945, 19.6141893 49.0860307)",
23571908,Moyzesova,residential,False,True,167.79500000000002,,,,"LINESTRING (19.6119027 49.0831591, 19.6116911 49.0831845, 19.6116552 49.0831875, 19.6114833 49.0832113, 19.6114362 49.0832179, 19.6113781 49.0832291, 19.6113274 49.0832388, 19.6102832 49.0834329, 19.6098998 49.0835542, 19.6097345 49.0836327)",
295405593,Garbiarska,primary,True,False,28.511,2,18,50,"LINESTRING (19.6099091 49.0828863, 19.6095698 49.0830142)",
23584889,Hollého,residential,True,False,49.359,,,,"LINESTRING (19.6099091 49.0828863, 19.6097205 49.0830348, 19.6097029 49.0830562, 19.6096648 49.0831309, 19.6096254 49.0832763)",
23584890,Hollého,residential,True,False,39.08,,,,"LINESTRING (19.6096254 49.0832763, 19.6094474 49.0831291, 19.609336 49.0831036, 19.6092054 49.0831157)",
23584891,Hollého,residential,False,False,29.43,,,,"LINESTRING (19.6096254 49.0832763, 19.6095841 49.0830672, 19.6095698 49.0830142)",
23584893,Hollého,residential,False,False,40.462999999999994,,,,"LINESTRING (19.6096254 49.0832763, 19.609669 49.0834621, 19.6097345 49.0836327)",
23584892,Hollého,residential,False,False,13.043,,,,"LINESTRING (19.6095698 49.0830142, 19.6095093 49.0829038)",
23584891,Hollého,residential,False,True,29.43,,,,"LINESTRING (19.6095698 49.0830142, 19.6095841 49.0830672, 19.6096254 49.0832763)",
295405589,Garbiarska,primary,True,False,28.84,,18,50,"LINESTRING (19.6095698 49.0830142, 19.6094283 49.0830544, 19.6092054 49.0831157)",
23584892,Hollého,residential,False,True,13.043,,,,"LINESTRING (19.6095093 49.0829038, 19.6095698 49.0830142)",
"[242517690, 242517694, 493705311]",Garbiarska,primary,True,False,217.868,2,18,50,"LINESTRING (19.6095093 49.0829038, 19.6112294 49.082387, 19.611361 49.0823489, 19.61156 49.0822968, 19.6120831 49.0821345, 19.6122326 49.0820936)",
23585163,M. Pišúta,residential,False,False,55.756,,,,"LINESTRING (19.6150747 49.0878867, 19.6148444 49.0874085)",
"[30121137, 23585172]",Sládkovičova,residential,False,False,169.245,,,,"LINESTRING (19.6150747 49.0878867, 19.6159283 49.0877107, 19.6167184 49.0875477, 19.6172349 49.0873467)",
23585167,Kuzmányho,residential,False,False,178.92,,,,"LINESTRING (19.6146295 49.0869551, 19.6165745 49.085972)",
23585163,M. Pišúta,residential,False,True,52.788,,,,"LINESTRING (19.6146295 49.0869551, 19.6146922 49.0870874, 19.6148444 49.0874085)",
30121165,M. Pišúta,residential,False,False,107.671,,,,"LINESTRING (19.6146295 49.0869551, 19.6145215 49.0867286, 19.6141893 49.0860307)",
23585167,Kuzmányho,residential,False,True,178.92,,,,"LINESTRING (19.6165745 49.085972, 19.6146295 49.0869551)",
30121131,Kuzmányho,residential,False,False,98.605,,,,"LINESTRING (19.6165745 49.085972, 19.6177647 49.0855492)",
30121150,Tranovského,residential,False,True,143.991,,,,"LINESTRING (19.6165745 49.085972, 19.6159799 49.084737)",
30121152,Tranovského,residential,False,False,160.247,,,,"LINESTRING (19.6165745 49.085972, 19.6172349 49.0873467)",
30121128,Školská,residential,False,True,127.687,,,,"LINESTRING (19.6177647 49.0855492, 19.6173127 49.0844397)",
30121131,Kuzmányho,residential,False,False,79.238,,,,"LINESTRING (19.6177647 49.0855492, 19.6188157 49.0853648)",
30121131,Kuzmányho,residential,False,True,98.605,,,,"LINESTRING (19.6177647 49.0855492, 19.6165745 49.085972)",
30121131,Kuzmányho,residential,False,True,79.238,,,,"LINESTRING (19.6188157 49.0853648, 19.6177647 49.0855492)",
30121141,Šoltésovej,residential,False,False,124.137,,,,"LINESTRING (19.6188157 49.0853648, 19.6191423 49.0861507, 19.6192634 49.086442)",
30121136,Sládkovičova,residential,False,False,178.723,,,,"LINESTRING (19.6172349 49.0873467, 19.6192634 49.086442)",
30121152,Tranovského,residential,False,True,160.247,,,,"LINESTRING (19.6172349 49.0873467, 19.6165745 49.085972)",
"[30121137, 23585172]",Sládkovičova,residential,False,True,169.245,,,,"LINESTRING (19.6172349 49.0873467, 19.6167184 49.0875477, 19.6159283 49.0877107, 19.6150747 49.0878867)",
30121136,Sládkovičova,residential,False,True,178.723,,,,"LINESTRING (19.6192634 49.086442, 19.6172349 49.0873467)",
30121141,Šoltésovej,residential,False,True,124.137,,,,"LINESTRING (19.6192634 49.086442, 19.6191423 49.0861507, 19.6188157 49.0853648)",
23585175,1. mája,residential,False,False,86.582,,,,"LINESTRING (19.6172947 49.0815993, 19.6172476 49.0816439, 19.6171752 49.0816816, 19.6170765 49.0817083, 19.6163202 49.0818386, 19.6162008 49.0818622)",
23585175,1. mája,residential,False,True,14.477,,,,"LINESTRING (19.6172947 49.0815993, 19.6173204 49.0815215, 19.6173206 49.0814709)",
1149236901,,residential,False,False,72.774,,,,"LINESTRING (19.6172947 49.0815993, 19.6174333 49.0816635, 19.6174659 49.0816833, 19.6174908 49.081707, 19.6175119 49.0817356, 19.6176367 49.081995, 19.6176573 49.0820422, 19.617722 49.0821678)",
23585175,1. mája,residential,False,False,2.527,,,,"LINESTRING (19.6162008 49.0818622, 19.616168 49.0818696)",
23585175,1. mája,residential,False,True,86.58200000000001,,,,"LINESTRING (19.6162008 49.0818622, 19.6163202 49.0818386, 19.6170765 49.0817083, 19.6171752 49.0816816, 19.6172476 49.0816439, 19.6172947 49.0815993)",
23585187,Školská,residential,False,False,297.832,,,,"LINESTRING (19.6162008 49.0818622, 19.6162362 49.0819509, 19.6165083 49.0825571, 19.6173127 49.0844397)",
30121128,Školská,residential,False,False,127.687,,,,"LINESTRING (19.6173127 49.0844397, 19.6177647 49.0855492)",
23585187,Školská,residential,False,True,297.832,,,,"LINESTRING (19.6173127 49.0844397, 19.6165083 49.0825571, 19.6162362 49.0819509, 19.6162008 49.0818622)",
30121155,Čs. brigády,residential,False,False,135.727,,,,"LINESTRING (19.6173127 49.0844397, 19.6173839 49.0844113, 19.6190568 49.0840124)",
23571908,Moyzesova,residential,False,False,167.79500000000002,,,,"LINESTRING (19.6097345 49.0836327, 19.6098998 49.0835542, 19.6102832 49.0834329, 19.6113274 49.0832388, 19.6113781 49.0832291, 19.6114362 49.0832179, 19.6114833 49.0832113, 19.6116552 49.0831875, 19.6116911 49.0831845, 19.6119027 49.0831591)",
23584893,Hollého,residential,False,False,97.734,,,,"LINESTRING (19.6097345 49.0836327, 19.6098013 49.0837676, 19.6099455 49.0841013, 19.6100789 49.0843945, 19.6101123 49.084476)",
23584893,Hollého,residential,False,True,40.462999999999994,,,,"LINESTRING (19.6097345 49.0836327, 19.609669 49.0834621, 19.6096254 49.0832763)",
23585175,1. mája,residential,False,True,17.101,,,,"LINESTRING (19.6173206 49.0814709, 19.6173061 49.0813174)",
23585175,1. mája,residential,False,False,14.477,,,,"LINESTRING (19.6173206 49.0814709, 19.6173204 49.0815215, 19.6172947 49.0815993)",
1199572499,,primary_link,True,False,28.897,,,,"LINESTRING (19.6173206 49.0814709, 19.6172749 49.0814415, 19.617232 49.0814151, 19.6171757 49.0813873, 19.6171237 49.0813638, 19.6170668 49.0813441, 19.6169981 49.0813231)",
141532094,M. M. Hodžu,residential,False,False,233.22500000000002,,,,"LINESTRING (19.6104763 49.0854484, 19.6105281 49.0854798, 19.6105755 49.0855256, 19.6106369 49.0856425, 19.6106565 49.0856797, 19.6106703 49.0858411, 19.6106546 49.0859762, 19.6106273 49.086169, 19.6105849 49.0863495, 19.6105757 49.0863885, 19.6105677 49.0864161, 19.6105386 49.086516, 19.6105267 49.086557, 19.6103978 49.0870005, 19.6102844 49.0873906, 19.6102559 49.0874888)",
193961557,Štúrova,residential,False,True,108.656,,,,"LINESTRING (19.6104763 49.0854484, 19.6103919 49.0854399, 19.6102942 49.0854487, 19.6100995 49.0854821, 19.6095048 49.0855841, 19.6090289 49.0856658)",
"[491303169, 23584893]",Hollého,residential,False,True,113.38300000000001,,,,"LINESTRING (19.6104763 49.0854484, 19.6105199 49.0854111, 19.6104916 49.0853281, 19.6104048 49.0851151, 19.6103541 49.0850006, 19.6101123 49.084476)",
"[748660977, 30120607]",Bellova,residential,False,False,96.753,,,,"LINESTRING (19.6152755 49.0813043, 19.6152315 49.0811747, 19.6151651 49.0810013, 19.6150768 49.0807792, 19.6149546 49.08046)",
"[744731903, 242517695]",Garbiarska,primary,True,False,147.98499999999999,3,18,50,"LINESTRING (19.6152755 49.0813043, 19.6154458 49.0812846, 19.6156174 49.0812676, 19.6157597 49.0812573, 19.6159034 49.0812488, 19.6160243 49.0812432, 19.6161438 49.0812384, 19.6170539 49.0812124, 19.6172997 49.0812049)",
744949872,Vrbická,residential,False,True,15.448,,,,"LINESTRING (19.6144496 49.079294, 19.6146364 49.0792282)",
748660977,Bellova,residential,False,True,134.78,,,,"LINESTRING (19.6144496 49.079294, 19.6144795 49.0793635, 19.6147097 49.0798994, 19.6149052 49.0803308, 19.6149546 49.08046)",
830012262,Vrbická,residential,False,False,104.49799999999999,,,,"LINESTRING (19.6144496 49.079294, 19.6143827 49.0793141, 19.6138838 49.0794632, 19.6135745 49.0795556, 19.6135224 49.0795712, 19.6131543 49.0795504, 19.6131083 49.079549)",
48041558,Nábrežie 4. apríla,residential,False,True,35.087,,,,"LINESTRING (19.6131083 49.079549, 19.6129287 49.0792562)",
830012262,Vrbická,residential,False,False,104.306,,,,"LINESTRING (19.6131083 49.079549, 19.6130376 49.0795598, 19.6117938 49.0799193)",
830012262,Vrbická,residential,False,True,104.498,,,,"LINESTRING (19.6131083 49.079549, 19.6131543 49.0795504, 19.6135224 49.0795712, 19.6135745 49.0795556, 19.6138838 49.0794632, 19.6143827 49.0793141, 19.6144496 49.079294)",
30120612,Belopotockého,residential,False,True,244.102,,,,"LINESTRING (19.6117938 49.0799193, 19.6118769 49.0804459, 19.6121939 49.0820255, 19.6122326 49.0820936)",
30120613,Belopotockého,residential,False,False,26.236,,,,"LINESTRING (19.6117938 49.0799193, 19.6117393 49.0797379, 19.6117242 49.0796878)",
830012262,Vrbická,residential,False,True,104.306,,,,"LINESTRING (19.6117938 49.0799193, 19.6130376 49.0795598, 19.6131083 49.079549)",
295405594,,residential,False,False,12.36,,,,"LINESTRING (19.6122326 49.0820936, 19.6122929 49.0821975)",
30120612,Belopotockého,residential,False,False,244.102,,,,"LINESTRING (19.6122326 49.0820936, 19.6121939 49.0820255, 19.6118769 49.0804459, 19.6117938 49.0799193)",
"[242517696, 242517689, 242517698]",Garbiarska,primary,True,False,238.942,"['2', '3']",18,50,"LINESTRING (19.6122326 49.0820936, 19.6126236 49.0819829, 19.6128577 49.0819165, 19.61297 49.0818846, 19.6133964 49.0817536, 19.6138423 49.0816187, 19.614361 49.0814747, 19.6144837 49.0814449, 19.6145854 49.0814236, 19.6148147 49.0813779, 19.6149822 49.0813472, 19.6152755 49.0813043)",
30120614,Partizánov,residential,True,False,222.396,,,,"LINESTRING (19.6117242 49.0796878, 19.6089847 49.0805712)",
30120613,Belopotockého,residential,False,True,26.236,,,,"LINESTRING (19.6117242 49.0796878, 19.6117393 49.0797379, 19.6117938 49.0799193)",
"[100270128, 30120615]","['Nábrežie Janka Kráľa', 'Svetozára Hurbana Vajanského']",residential,False,"[False, True]",145.35,,,,"LINESTRING (19.6089847 49.0805712, 19.6083981 49.0798229, 19.6083318 49.0797442, 19.6087986 49.0795252)",
30120616,Vajanského,residential,False,False,60.305,,,,"LINESTRING (19.6089847 49.0805712, 19.6090129 49.080603, 19.6093775 49.0810486)",
30120616,Vajanského,residential,False,True,115.866,,,,"LINESTRING (19.6101566 49.0819571, 19.6093775 49.0810486)",
"[30120616, 47999150]",Vajanského,residential,False,"[False, True]",182.00799999999998,,,,"LINESTRING (19.6101566 49.0819571, 19.6104222 49.0822542, 19.6105112 49.0823908, 19.6105195 49.0824036, 19.6104467 49.0824278, 19.6089815 49.0829159)",
30120617,J. Volka Starohorského,residential,False,False,136.042,,,,"LINESTRING (19.6101566 49.0819571, 19.6101186 49.0819709, 19.6093551 49.0822481, 19.6085229 49.0825503)",
30120618,Kmeťova,residential,False,True,106.592,,,,"LINESTRING (19.6071266 49.082263, 19.6085229 49.0825503)",
47999151,Nábrežie Janka Kráľa,residential,False,False,146.732,,,,"LINESTRING (19.6071266 49.082263, 19.6065375 49.0825271, 19.6064485 49.08262, 19.6065095 49.0826971, 19.6066537 49.0827196, 19.6067896 49.0826496, 19.6071266 49.082263)",
47999151,Nábrežie Janka Kráľa,residential,False,True,146.732,,,,"LINESTRING (19.6071266 49.082263, 19.6067896 49.0826496, 19.6066537 49.0827196, 19.6065095 49.0826971, 19.6064485 49.08262, 19.6065375 49.0825271, 19.6071266 49.082263)",
47999151,Nábrežie Janka Kráľa,residential,False,True,216.29699999999997,,,,"LINESTRING (19.6071266 49.082263, 19.6076628 49.0819154, 19.6076873 49.0818995, 19.6079833 49.0815961, 19.608065 49.0815371, 19.6093533 49.0810576, 19.6093775 49.0810486)",
242517697,Garbiarska,primary,True,False,31.448,3,18,50,"LINESTRING (19.6082521 49.0832697, 19.6086528 49.0831643)",
"[745185520, 30120621]",J. Volka Starohorského,residential,True,False,31.095,1,,,"LINESTRING (19.6082521 49.0832697, 19.6083523 49.083162, 19.6083726 49.0831113, 19.6084118 49.0830135)",
30121150,Tranovského,residential,False,False,143.991,,,,"LINESTRING (19.6159799 49.084737, 19.6165745 49.085972)",
30121150,Tranovského,residential,False,True,63.585,,,,"LINESTRING (19.6159799 49.084737, 19.6158514 49.0845094, 19.6157339 49.0842393, 19.6157118 49.0841932)",
30121154,Čs. brigády,residential,True,False,102.719,,,,"LINESTRING (19.6159799 49.084737, 19.617267 49.0844611, 19.6173127 49.0844397)",
30121155,Čs. brigády,residential,False,True,135.727,,,,"LINESTRING (19.6190568 49.0840124, 19.6173839 49.0844113, 19.6173127 49.0844397)",
141532094,M. M. Hodžu,residential,False,True,233.22499999999997,,,,"LINESTRING (19.6102559 49.0874888, 19.6102844 49.0873906, 19.6103978 49.0870005, 19.6105267 49.086557, 19.6105386 49.086516, 19.6105677 49.0864161, 19.6105757 49.0863885, 19.6105849 49.0863495, 19.6106273 49.086169, 19.6106546 49.0859762, 19.6106703 49.0858411, 19.6106565 49.0856797, 19.6106369 49.0856425, 19.6105755 49.0855256, 19.6105281 49.0854798, 19.6104763 49.0854484)",
"[30121410, 863103290]",Jilemnického,residential,True,False,108.66300000000001,1,,,"LINESTRING (19.6102559 49.0874888, 19.6101939 49.0874841, 19.6101364 49.0874798, 19.6098119 49.0874553, 19.6087735 49.0873771)",
30121400,J. Rumana,residential,False,False,84.01899999999999,,,,"LINESTRING (19.6126397 49.0879097, 19.6126986 49.0878925, 19.6136039 49.0876883, 19.6137285 49.0876602)",
30121514,Bernolákova,residential,False,True,189.32,,,,"LINESTRING (19.6126397 49.0879097, 19.611903 49.0864192, 19.6118398 49.0862897)",
30121400,J. Rumana,residential,False,False,85.947,,,,"LINESTRING (19.6137285 49.0876602, 19.6148444 49.0874085)",
30121400,J. Rumana,residential,False,True,84.01899999999999,,,,"LINESTRING (19.6137285 49.0876602, 19.6136039 49.0876883, 19.6126986 49.0878925, 19.6126397 49.0879097)",
23585163,M. Pišúta,residential,False,True,55.756,,,,"LINESTRING (19.6148444 49.0874085, 19.6150747 49.0878867)",
30121400,J. Rumana,residential,False,True,85.947,,,,"LINESTRING (19.6148444 49.0874085, 19.6137285 49.0876602)",
23585163,M. Pišúta,residential,False,False,52.788,,,,"LINESTRING (19.6148444 49.0874085, 19.6146922 49.0870874, 19.6146295 49.0869551)",
30121412,Jilemnického,residential,True,False,64.02,,,,"LINESTRING (19.6080423 49.0873315, 19.6079979 49.0873287, 19.6071672 49.0872765)",
30121426,Jesenského,residential,False,True,26.802,,,,"LINESTRING (19.6080423 49.0873315, 19.6080347 49.0873667, 19.6079851 49.0875696)",
30121416,Hurbanova,residential,False,True,124.71699999999998,2,,50,"LINESTRING (19.6061225 49.0872107, 19.6061411 49.0870854, 19.6061924 49.0867385, 19.6062504 49.086308, 19.6062792 49.0860938)",
30121418,Hurbanova,residential,False,False,27.887,2,,50,"LINESTRING (19.6061225 49.0872107, 19.606106 49.0873173, 19.6060795 49.0874599)",
30121514,Bernolákova,residential,False,False,189.32,,,,"LINESTRING (19.6118398 49.0862897, 19.611903 49.0864192, 19.6126397 49.0879097)",
736501008,Zgútha Vrbického,residential,False,True,61.174,,,,"LINESTRING (19.6169517 49.0795205, 19.6176531 49.0793088, 19.6177144 49.0792901)",
30121150,Tranovského,residential,False,True,26.907,,,,"LINESTRING (19.6157118 49.0841932, 19.6156171 49.0839593)",
30121150,Tranovského,residential,False,False,63.584999999999994,,,,"LINESTRING (19.6157118 49.0841932, 19.6157339 49.0842393, 19.6158514 49.0845094, 19.6159799 49.084737)",
41281278,Baťova ulička,residential,False,False,122.063,,,,"LINESTRING (19.6157118 49.0841932, 19.6145935 49.0844239, 19.614102 49.0844958)",
41281278,Baťova ulička,residential,False,True,122.063,,,,"LINESTRING (19.614102 49.0844958, 19.6145935 49.0844239, 19.6157118 49.0841932)",
