osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,maxspeed,bridge
34725721,residential,False,False,36.628,"LINESTRING (18.9149218 48.7083697, 18.9148329 48.7084875, 18.9146486 48.7085183, 18.914541 48.7085322)",,,,,
42767619,residential,False,True,77.99000000000001,"LINESTRING (18.9149218 48.7083697, 18.9149586 48.7082255, 18.9150426 48.7080502, 18.9152243 48.7076988)",Kutnohorská,,,,
"[349697867, 255326741]",primary,False,False,337.05899999999997,"LINESTRING (18.9149218 48.7083697, 18.9148144 48.7082511, 18.9147193 48.7081355, 18.9146674 48.7080487, 18.9146302 48.7079763, 18.9145846 48.7078772, 18.9145545 48.707783, 18.914534 48.7076647, 18.9145224 48.7075376, 18.914519 48.7074097, 18.9145258 48.7072514, 18.9145379 48.7071032, 18.9145692 48.7067999, 18.9146693 48.7063006, 18.9146921 48.706165, 18.9147183 48.7060467, 18.9147511 48.7059491, 18.9149396 48.7054162)",Jula Horvátha,"['4', '3']",65,50,
"[89932220, 23940372, 41551436, 41551437]",secondary,False,True,75.871,"LINESTRING (18.9152035 48.7034924, 18.9153427 48.7034905, 18.9155249 48.7034857, 18.9155899 48.703483, 18.9156559 48.7034756, 18.9158621 48.703408, 18.9161307 48.7033295, 18.9161831 48.703316)",,,578,,yes
"[290356026, 290356013]",primary,False,False,82.574,"LINESTRING (18.9152035 48.7034924, 18.9150812 48.7028072, 18.9150773 48.7027546)",Jula Horvátha,3,65,50,
"[290356016, 290356020]",primary,False,True,198.90099999999995,"LINESTRING (18.9152035 48.7034924, 18.9152184 48.7038283, 18.9152239 48.7040153, 18.9152188 48.7042026, 18.9152018 48.7044505, 18.9151635 48.704671, 18.9151332 48.7048294, 18.9151188 48.7049068, 18.915099 48.7049746, 18.915058 48.7051055, 18.9150175 48.7052181, 18.9149959 48.7052683)",Jula Horvátha,"['4', '3']",65,50,
151942998,residential,False,False,85.47300000000001,"LINESTRING (18.9150773 48.7027546, 18.9149661 48.7027529, 18.9147769 48.7026844, 18.9146256 48.7026188, 18.9142676 48.7022555)",,,,,
290356026,primary,False,False,258.328,"LINESTRING (18.9150773 48.7027546, 18.9150172 48.7022545, 18.9150026 48.7021306, 18.9149827 48.7020291, 18.9149584 48.7019495, 18.9149374 48.7018787, 18.9149086 48.7018027, 18.9148817 48.7017468, 18.9148007 48.7015966, 18.9147105 48.7014368, 18.9146261 48.7012848, 18.9144671 48.7009951, 18.914424 48.7008841, 18.9143566 48.7007192, 18.91432 48.7006241, 18.9142843 48.7005053)",Jula Horvátha,3,65,50,
"[290356026, 290356013]",primary,False,True,82.574,"LINESTRING (18.9150773 48.7027546, 18.9150812 48.7028072, 18.9152035 48.7034924)",Jula Horvátha,3,65,50,
32943069,tertiary,True,False,35.944,"LINESTRING (18.9178172 48.7003141, 18.9176174 48.7004269, 18.9175095 48.7005586)",Pavla Križku,,2487,,
32943068,tertiary,False,False,166.83800000000002,"LINESTRING (18.9172712 48.7016186, 18.9172138 48.7017393, 18.9171383 48.701898, 18.9170166 48.7021502, 18.9170281 48.702268, 18.917084 48.7023856, 18.9171818 48.702621, 18.9173076 48.7027327, 18.9173834 48.7027789, 18.9176619 48.7029487)",Pavla Križku,,2487,,
32943073,residential,False,False,170.051,"LINESTRING (18.9172712 48.7016186, 18.9167394 48.7010946, 18.9164545 48.700814, 18.9160073 48.7003371)",Matunákova,,,,
29460637,tertiary,False,False,23.783,"LINESTRING (18.9176619 48.7029487, 18.9175432 48.7030507, 18.9174705 48.7031212)",Zechenterova,,578,,
