osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,junction,ref,maxspeed,width
41420464,,Na lúkach,residential,False,True,163.24900000000002,"LINESTRING (18.6033757 48.2139535, 18.6033046 48.2139184, 18.6016052 48.2130797)",,,,,
124101476,,A. Sládkoviča,residential,False,True,30.011,"LINESTRING (18.6037353 48.2138293, 18.6033757 48.2139535)",,,,,
4677001,,A. Sládkoviča,residential,False,False,114.099,"LINESTRING (18.6037353 48.2138293, 18.6037949 48.2138004, 18.603849 48.2137743, 18.6046887 48.2133679, 18.6049835 48.2132284)",,,,,
4677005,,Tyršova,residential,True,False,186.64900000000003,"LINESTRING (18.6037353 48.2138293, 18.6038142 48.2138587, 18.6041862 48.2139973, 18.6047662 48.2142481, 18.6052385 48.2144523, 18.6054091 48.2145501, 18.60564 48.2147925, 18.6056818 48.2148472)",,,,,
"[4677004, 1146988123, 1146988124]",,,residential,True,False,17.112,"LINESTRING (18.6065661 48.2158126, 18.6065965 48.2158132, 18.6066258 48.2158184, 18.6066593 48.2158313, 18.6066858 48.2158501, 18.6067029 48.2158732, 18.6067085 48.2158909, 18.6067086 48.2159089)",,roundabout,,,
1146988121,,,residential,True,False,4.138,"LINESTRING (18.6065834 48.215988, 18.6065283 48.2159819)",,roundabout,,,
448106884,,Mlynská,residential,True,False,81.51199999999999,"LINESTRING (18.6065283 48.2159819, 18.6063966 48.2160606, 18.6058268 48.2163956, 18.6056869 48.2164518)",,,,,
1146988120,,,residential,True,False,9.187000000000001,"LINESTRING (18.6065283 48.2159819, 18.6064778 48.215958, 18.6064492 48.2159213)",,roundabout,,,
1146988119,,,residential,True,False,6.452,"LINESTRING (18.6064492 48.2159213, 18.6064459 48.2158924, 18.6064569 48.2158643)",,roundabout,,,
41250621,,M. R. Štefánika,residential,False,False,36.868,"LINESTRING (18.5994086 48.2187841, 18.5995894 48.219093)",,,,,
42084759,,M. R. Štefánika,residential,False,False,73.016,"LINESTRING (18.5994086 48.2187841, 18.6003654 48.2189415)",,,,,
42084758,,M. R. Štefánika,residential,False,True,61.521,"LINESTRING (18.5994086 48.2187841, 18.5993301 48.2186601, 18.5993488 48.2182416)",,,,,
42084759,,M. R. Štefánika,residential,False,True,73.016,"LINESTRING (18.6003654 48.2189415, 18.5994086 48.2187841)",,,,,
41250625,,M. R. Štefánika,residential,False,False,66.764,"LINESTRING (18.6003654 48.2189415, 18.6004531 48.2185356, 18.6007345 48.2185684)",,,,,
42084759,,M. R. Štefánika,residential,False,False,28.096,"LINESTRING (18.6003654 48.2189415, 18.6006263 48.2189438, 18.6006471 48.2188662)",,,,,
42142622,1,M. R. Štefánika,residential,True,False,69.56499999999998,"LINESTRING (18.5944042 48.2146812, 18.5943751 48.2147954, 18.594272 48.2149301, 18.5942376 48.2149826, 18.5942269 48.2150121, 18.5942226 48.2150282, 18.5942212 48.2150361, 18.5942209 48.2150465, 18.5942219 48.2150582, 18.594225 48.2150723, 18.5942281 48.2150812, 18.5942329 48.2150916, 18.5942395 48.2151017, 18.594249 48.2151138, 18.5942574 48.2151228, 18.5942688 48.2151345, 18.5942898 48.2151525, 18.5943228 48.215177, 18.5943503 48.2151922, 18.5944006 48.2152154, 18.5944279 48.2152253)",,,,,
651608039,,Dopravná,residential,True,False,49.123,"LINESTRING (18.5944042 48.2146812, 18.5942244 48.2149132, 18.5940921 48.2150709)",,,,,
"[1146988036, 337012270, 42300887, 270655838, 270655839]",3,Dopravná,residential,False,True,261.70500000000004,"LINESTRING (18.5944042 48.2146812, 18.5947832 48.2142066, 18.5949173 48.2140363, 18.5949908 48.2139429, 18.5951154 48.2137846, 18.5951504 48.213743, 18.5951934 48.213692, 18.5952807 48.2135802, 18.5953323 48.2135141, 18.5955678 48.2132122, 18.5957749 48.212924, 18.5959505 48.2126791, 18.596017 48.2125878)",yes,,,,
651608036,,Mierová,residential,True,False,19.794,"LINESTRING (18.5939092 48.215345, 18.5938167 48.215512)",,,,,
1146988101,1,M. R. Štefánika,primary,True,False,10.84,"LINESTRING (18.5939092 48.215345, 18.5938604 48.2153443, 18.5938128 48.2153374, 18.5937679 48.2153247)",,roundabout,51,40,
651608035,,Mierová,residential,True,False,17.446,"LINESTRING (18.5937174 48.2153006, 18.5934835 48.2153186)",,,,,
1146988099,1,M. R. Štefánika,primary,True,False,9.575,"LINESTRING (18.5937174 48.2153006, 18.5936757 48.2152677, 18.5936477 48.2152289)",,roundabout,51,40,
292629465,,Tekovská,residential,False,True,156.333,"LINESTRING (18.5943419 48.2182892, 18.5947312 48.2178301, 18.5948896 48.2176433, 18.5953373 48.2171152, 18.5953798 48.2170651)",,,,,
292629470,,Ľ. Podjavorinskej,residential,False,False,63.89300000000001,"LINESTRING (18.5943419 48.2182892, 18.5947502 48.2184352, 18.5949994 48.2185243, 18.5951018 48.2185609)",,,,,17.5
288708239,2,Ľ. Podjavorinskej,residential,False,False,13.705,"LINESTRING (18.5988206 48.2198489, 18.599004 48.2198328)",,,,,
288708225,2,M. R. Štefánika,primary,True,False,35.225,"LINESTRING (18.5988206 48.2198489, 18.5988145 48.2197453, 18.5988124 48.2195322)",,,51,50,
288708240,2,Ľ. Podjavorinskej,residential,False,True,34.728,"LINESTRING (18.5988206 48.2198489, 18.598695 48.219847, 18.5986693 48.2198466, 18.5983937 48.2197417)",,,,,
41060284,,Okružná,residential,True,False,282.399,"LINESTRING (18.6001531 48.217347, 18.5999354 48.2173018, 18.5997337 48.2172308, 18.5995547 48.2171367, 18.5995013 48.2170981, 18.5994044 48.2170224, 18.5992878 48.2168918, 18.5992088 48.2167493, 18.5991699 48.2165995, 18.5991726 48.2164476, 18.5991736 48.2164439, 18.5992076 48.2163203, 18.5992717 48.2161982, 18.5993635 48.2160842, 18.5994806 48.2159811, 18.5996204 48.2158913, 18.5997793 48.215817, 18.5998892 48.2157694, 18.6001315 48.2157228, 18.6001678 48.2157191, 18.6003157 48.2157038, 18.6005277 48.2157043, 18.6005682 48.2157044)",,roundabout,,,
113159353,,Okružná,residential,False,False,25.823,"LINESTRING (18.6001531 48.217347, 18.6001193 48.2174698, 18.6000892 48.2175753)",,,,,
238134331,2,M. R. Štefánika,residential,False,False,47.266,"LINESTRING (18.6000892 48.2175753, 18.5994563 48.2175219)",,,,,
113159353,,Okružná,residential,False,True,25.823,"LINESTRING (18.6000892 48.2175753, 18.6001193 48.2174698, 18.6001531 48.217347)",,,,,
238134331,2,M. R. Štefánika,residential,False,True,202.41899999999998,"LINESTRING (18.6000892 48.2175753, 18.6002542 48.2175927, 18.6017023 48.2177455, 18.6018957 48.2177646, 18.6027866 48.2178643)",,,,,
301167487,,Okružná,residential,True,False,75.025,"LINESTRING (18.601096 48.2158282, 18.6012378 48.2159073, 18.6014045 48.2160256, 18.6015336 48.2161633, 18.6016457 48.2163775)",,roundabout,,,
41060283,,,residential,True,False,25.444,"LINESTRING (18.6005682 48.2157044, 18.6008253 48.2155527)",,,,,
41060284,,Okružná,residential,True,False,41.637,"LINESTRING (18.6005682 48.2157044, 18.6006513 48.2157162, 18.6007971 48.215741, 18.6009373 48.2157774, 18.601096 48.2158282)",,roundabout,,,
41060285,,,residential,True,False,53.695,"LINESTRING (18.6011503 48.2153766, 18.6010519 48.2155195, 18.6010076 48.2156288, 18.6010216 48.2157374, 18.601096 48.2158282)",,,,,
124101481,,,residential,False,False,46.333999999999996,"LINESTRING (18.6011503 48.2153766, 18.6014715 48.2152177, 18.6015059 48.2152025, 18.6015902 48.2151425, 18.6016302 48.2151121)",,,,,
41198430,,Sv. Michala,residential,False,False,188.978,"LINESTRING (18.6024742 48.2207504, 18.6025721 48.2206691, 18.6027902 48.220502, 18.6040248 48.2195996, 18.6041793 48.2194867)",,,,,
41198417,,Záhradná,residential,False,True,109.56200000000001,"LINESTRING (18.6041793 48.2194867, 18.6041581 48.2194737, 18.6030918 48.218819)",,,,,
41198430,,Sv. Michala,residential,False,False,56.526,"LINESTRING (18.6041793 48.2194867, 18.6046875 48.2191895, 18.6047525 48.2191512)",,,,,
41198430,,Sv. Michala,residential,False,True,188.978,"LINESTRING (18.6041793 48.2194867, 18.6040248 48.2195996, 18.6027902 48.220502, 18.6025721 48.2206691, 18.6024742 48.2207504)",,,,,
41198430,,Sv. Michala,residential,False,True,56.526,"LINESTRING (18.6047525 48.2191512, 18.6046875 48.2191895, 18.6041793 48.2194867)",,,,,
41060330,,Kalvínske námestie,residential,False,True,40.024,"LINESTRING (18.6038175 48.2182152, 18.6034433 48.2179556)",,,,,
41198417,,Záhradná,residential,False,False,86.684,"LINESTRING (18.6038175 48.2182152, 18.6037042 48.218261, 18.6034034 48.2185351, 18.6030918 48.218819)",,,,,
76616808,,Kalvínske námestie,residential,False,False,77.545,"LINESTRING (18.6038175 48.2182152, 18.6038768 48.2183265, 18.604094 48.2184944, 18.6043487 48.2187366, 18.6043648 48.2187547, 18.6043961 48.2187898)",,,,,
41198417,,Záhradná,residential,False,False,109.56200000000001,"LINESTRING (18.6030918 48.218819, 18.6041581 48.2194737, 18.6041793 48.2194867)",,,,,
41198417,,Záhradná,residential,False,True,86.684,"LINESTRING (18.6030918 48.218819, 18.6034034 48.2185351, 18.6037042 48.218261, 18.6038175 48.2182152)",,,,,
126213648,,Záhradná,residential,False,True,59.817,"LINESTRING (18.6030918 48.218819, 18.6030616 48.2188586, 18.6029089 48.2190592, 18.6027189 48.2192961)",,,,,
195820671,,P. Jilemnického,residential,False,True,24.141,"LINESTRING (18.6027866 48.2178643, 18.6028071 48.2177453, 18.6028101 48.217648)",,,,,
238134331,2,M. R. Štefánika,residential,False,False,202.419,"LINESTRING (18.6027866 48.2178643, 18.6018957 48.2177646, 18.6017023 48.2177455, 18.6002542 48.2175927, 18.6000892 48.2175753)",,,,,
238134331,2,M. R. Štefánika,residential,False,True,49.771,"LINESTRING (18.6027866 48.2178643, 18.602899 48.2178784, 18.6029755 48.217888, 18.6031175 48.2179148, 18.6031783 48.2179265, 18.6032343 48.2179348, 18.6034433 48.2179556)",,,,,
41060334,,P. Jilemnického,residential,True,False,176.785,"LINESTRING (18.6016457 48.2163775, 18.6018277 48.2164097, 18.6020514 48.2164768, 18.6021683 48.2165483, 18.6022687 48.2166477, 18.6024862 48.2169093, 18.6025509 48.2170002, 18.6026198 48.2171003, 18.6027199 48.2172973, 18.6028044 48.2175252, 18.6028101 48.217648)",,,,,
301167487,,Okružná,residential,True,False,157.26399999999998,"LINESTRING (18.6016457 48.2163775, 18.601653 48.2164222, 18.6016586 48.2164569, 18.6016598 48.2166011, 18.6016276 48.2167326, 18.6015643 48.216859, 18.6014716 48.216977, 18.6013518 48.2170837, 18.6011922 48.2171848, 18.6010083 48.2172656, 18.6008061 48.2173237, 18.6005916 48.2173572, 18.6004863 48.2173609)",,roundabout,,,
41060335,,M. R. Štefánika,residential,False,False,3.372,"LINESTRING (18.5985396 48.2163306, 18.5985004 48.2163152)",,,,,
"[270655845, 41060335]",,"['M. R. Štefánika', 'Vajanského']",residential,False,"[False, True]",287.13100000000003,"LINESTRING (18.597511 48.2159289, 18.5956428 48.2151392, 18.595756 48.2149735, 18.5961654 48.2143741, 18.5963316 48.2141307)",,,,,
41060335,,M. R. Štefánika,residential,False,True,67.881,"LINESTRING (18.597511 48.2159289, 18.5981488 48.216178, 18.5983014 48.2162376)",,,,,
41060336,,Pri Podlužianke,residential,True,False,141.75,"LINESTRING (18.597511 48.2159289, 18.5979418 48.2152882, 18.5982521 48.214825, 18.5982921 48.2147652)",,,,,
41060337,,Pri Podlužianke,residential,True,False,161.489,"LINESTRING (18.5963316 48.2141307, 18.5982921 48.2147652)",,,,,
"[270655845, 41060335]",,"['Vajanského', 'M. R. Štefánika']",residential,False,"[False, True]",287.131,"LINESTRING (18.5963316 48.2141307, 18.5961654 48.2143741, 18.595756 48.2149735, 18.5956428 48.2151392, 18.597511 48.2159289)",,,,,
"[270655844, 270655845, 41389558]",,Vajanského,residential,False,True,141.178,"LINESTRING (18.5963316 48.2141307, 18.5963631 48.2140834, 18.5964587 48.21394, 18.596492 48.2138911, 18.5970539 48.2130918, 18.5971045 48.2130373, 18.5971476 48.212984)",yes,,,,
1146988097,1,M. R. Štefánika,primary,True,False,20.273,"LINESTRING (18.593648 48.2151209, 18.5936709 48.2150878, 18.5937038 48.2150587, 18.5937453 48.2150349, 18.5937935 48.2150176, 18.5938461 48.2150075)",,roundabout,51,40,
288708241,,Rybáreň,residential,False,True,72.708,"LINESTRING (18.5996754 48.2202585, 18.5993793 48.2199441, 18.5993684 48.2199376, 18.5992577 48.219872, 18.5991249 48.2198433, 18.599004 48.2198328)",,,,,
292629470,,Ľ. Podjavorinskej,residential,False,True,47.964,"LINESTRING (18.5961555 48.2189451, 18.5955876 48.218738)",,,,,17.5
41248051,,Ľ. Podjavorinskej,residential,False,True,193.64499999999998,"LINESTRING (18.5961555 48.2189451, 18.5960971 48.2189987, 18.5952382 48.2197861, 18.595006 48.2204707)",,,,,
292629470,,Ľ. Podjavorinskej,residential,False,False,169.31599999999997,"LINESTRING (18.5961555 48.2189451, 18.5977836 48.2195297, 18.5981673 48.2196675)",,,,,17.5
40971737,,Tekovská,residential,False,True,103.375,"LINESTRING (18.5953798 48.2170651, 18.5954527 48.2170896, 18.5966251 48.2174844)",,,,,
292629465,,Tekovská,residential,False,False,156.333,"LINESTRING (18.5953798 48.2170651, 18.5953373 48.2171152, 18.5948896 48.2176433, 18.5947312 48.2178301, 18.5943419 48.2182892)",,,,,
"[1239899854, 292629471]",,Šafárikova,residential,False,False,168.39600000000002,"LINESTRING (18.5953798 48.2170651, 18.5949864 48.2169411, 18.5948785 48.2169068, 18.5942746 48.2167162, 18.594805 48.2161125)",,,,,
40971737,,Tekovská,residential,False,False,103.375,"LINESTRING (18.5966251 48.2174844, 18.5954527 48.2170896, 18.5953798 48.2170651)",,,,,
42269324,,Palackého,residential,False,False,80.68,"LINESTRING (18.593614 48.2164571, 18.5941622 48.2158926, 18.5942033 48.215847)",,,,,
41250610,,Na lúkach,residential,False,False,97.077,"LINESTRING (18.6016052 48.2130797, 18.601527 48.2130398, 18.600564 48.2125498)",,,,,
41420464,,Na lúkach,residential,False,False,163.24900000000002,"LINESTRING (18.6016052 48.2130797, 18.6033046 48.2139184, 18.6033757 48.2139535)",,,,,
"[270533074, 4361523, 270533076]",2,Poľná,residential,False,True,168.268,"LINESTRING (18.6016052 48.2130797, 18.6011407 48.21352, 18.6008123 48.2138505, 18.6007127 48.2139508, 18.6005746 48.2140908, 18.6004999 48.214174, 18.6004732 48.2142068, 18.6004375 48.2142421, 18.6004193 48.214259, 18.6003492 48.2143397)",yes,,,,
41250622,,M. R. Štefánika,residential,False,False,107.04599999999999,"LINESTRING (18.5993488 48.2182416, 18.5997394 48.2182811, 18.6007773 48.218386)",,,,,
42084758,,M. R. Štefánika,residential,False,False,61.521,"LINESTRING (18.5993488 48.2182416, 18.5993301 48.2186601, 18.5994086 48.2187841)",,,,,
42084758,,M. R. Štefánika,residential,False,True,43.507,"LINESTRING (18.5993488 48.2182416, 18.5993612 48.2179039, 18.5993692 48.2178507)",,,,,
41250622,,M. R. Štefánika,residential,False,True,35.712,"LINESTRING (18.6017381 48.2184898, 18.6012631 48.2184352)",,,,,
41250622,,M. R. Štefánika,residential,False,False,36.406,"LINESTRING (18.6007773 48.218386, 18.6012631 48.2184352)",,,,,
42084759,,M. R. Štefánika,residential,False,True,20.528,"LINESTRING (18.6007773 48.218386, 18.6007345 48.2185684)",,,,,
41250622,,M. R. Štefánika,residential,False,True,107.04599999999999,"LINESTRING (18.6007773 48.218386, 18.5997394 48.2182811, 18.5993488 48.2182416)",,,,,
42084759,,M. R. Štefánika,residential,False,False,20.993,"LINESTRING (18.6006471 48.2188662, 18.6006882 48.2186794)",,,,,
41250623,,M. R. Štefánika,residential,False,False,59.881,"LINESTRING (18.6006471 48.2188662, 18.6011767 48.218901, 18.6011877 48.2187172)",,,,,
42084759,,M. R. Štefánika,residential,False,True,28.096,"LINESTRING (18.6006471 48.2188662, 18.6006263 48.2189438, 18.6003654 48.2189415)",,,,,
41250623,,M. R. Štefánika,residential,False,False,37.245,"LINESTRING (18.6011877 48.2187172, 18.6006882 48.2186794)",,,,,
41250624,,M. R. Štefánika,residential,False,False,31.851,"LINESTRING (18.6011877 48.2187172, 18.6012631 48.2184352)",,,,,
41250623,,M. R. Štefánika,residential,False,True,59.881,"LINESTRING (18.6011877 48.2187172, 18.6011767 48.218901, 18.6006471 48.2188662)",,,,,
41250623,,M. R. Štefánika,residential,False,True,37.245,"LINESTRING (18.6006882 48.2186794, 18.6011877 48.2187172)",,,,,
42084759,,M. R. Štefánika,residential,False,False,12.81,"LINESTRING (18.6006882 48.2186794, 18.6007345 48.2185684)",,,,,
42084759,,M. R. Štefánika,residential,False,True,20.993,"LINESTRING (18.6006882 48.2186794, 18.6006471 48.2188662)",,,,,
41250622,,M. R. Štefánika,residential,False,False,35.712,"LINESTRING (18.6012631 48.2184352, 18.6017381 48.2184898)",,,,,
41250622,,M. R. Štefánika,residential,False,True,36.406,"LINESTRING (18.6012631 48.2184352, 18.6007773 48.218386)",,,,,
41250624,,M. R. Štefánika,residential,False,True,31.851,"LINESTRING (18.6012631 48.2184352, 18.6011877 48.2187172)",,,,,
292629470,,Ľ. Podjavorinskej,residential,False,False,6.343,"LINESTRING (18.5983138 48.2197212, 18.5983937 48.2197417)",,,,,17.5
"[41250628, 122906493]",,"['Tekovská', 'M. R. Štefánika']",residential,False,False,239.394,"LINESTRING (18.5983138 48.2197212, 18.5983764 48.2196439, 18.5985775 48.2193955, 18.5985323 48.2192925, 18.5981797 48.2184891, 18.5977364 48.2181245, 18.5978396 48.2180051, 18.5979682 48.2178564, 18.5980032 48.2178177, 18.5980145 48.2178051)",,,,,
292629470,,Ľ. Podjavorinskej,residential,False,True,12.388000000000002,"LINESTRING (18.5983138 48.2197212, 18.598293 48.2197136, 18.5981673 48.2196675)",,,,,17.5
"[41250628, 122906493]",,"['Tekovská', 'M. R. Štefánika']",residential,False,True,239.39399999999998,"LINESTRING (18.5980145 48.2178051, 18.5980032 48.2178177, 18.5979682 48.2178564, 18.5978396 48.2180051, 18.5977364 48.2181245, 18.5981797 48.2184891, 18.5985323 48.2192925, 18.5985775 48.2193955, 18.5983764 48.2196439, 18.5983138 48.2197212)",,,,,
41250629,,Tekovská,residential,True,False,352.744,"LINESTRING (18.5981673 48.2196675, 18.5980797 48.2195522, 18.5980627 48.2195283, 18.5980108 48.2194555, 18.5976392 48.2189337, 18.5975724 48.2188399, 18.5974614 48.2187339, 18.5973875 48.2186632, 18.5973705 48.218647, 18.5972074 48.2185895, 18.5970378 48.2185297, 18.5968194 48.2184526, 18.59664 48.2183894, 18.5965271 48.2183496, 18.596426 48.2183142, 18.5962583 48.2182555, 18.5962419 48.2182498, 18.5960454 48.218181, 18.595907 48.2181326, 18.5958401 48.2181092, 18.5957882 48.218091, 18.595524 48.2179986, 18.5953182 48.2182727, 18.5951921 48.2184407, 18.5951018 48.2185609)",,,,,
292629470,,Ľ. Podjavorinskej,residential,False,False,12.388000000000002,"LINESTRING (18.5981673 48.2196675, 18.598293 48.2197136, 18.5983138 48.2197212)",,,,,17.5
292629470,,Ľ. Podjavorinskej,residential,False,True,169.31599999999997,"LINESTRING (18.5981673 48.2196675, 18.5977836 48.2195297, 18.5961555 48.2189451)",,,,,17.5
1146988102,1,M. R. Štefánika,primary,True,False,11.354,"LINESTRING (18.5940499 48.2153081, 18.594007 48.2153266, 18.5939595 48.2153391, 18.5939092 48.215345)",,roundabout,51,40,
1146988096,1,M. R. Štefánika,primary,True,False,12.16,"LINESTRING (18.5938461 48.2150075, 18.5938869 48.215005, 18.5939279 48.2150068, 18.5939679 48.215013, 18.5940058 48.2150234)",,roundabout,51,40,
288708191,,Dopravná,residential,True,False,48.205,"LINESTRING (18.5940058 48.2150234, 18.5941539 48.2148811, 18.5944042 48.2146812)",,,,,
1146988095,1,M. R. Štefánika,primary,True,False,8.343,"LINESTRING (18.5940058 48.2150234, 18.5940529 48.215044, 18.5940921 48.2150709)",,roundabout,51,40,
41877448,1,M. R. Štefánika,primary,True,False,22.766,"LINESTRING (18.5941336 48.2151235, 18.5941433 48.2151521, 18.5941455 48.2151813, 18.5941402 48.2152103, 18.5941275 48.2152383, 18.5941078 48.2152644, 18.5940816 48.2152879, 18.5940499 48.2153081)",,roundabout,51,40,
43113764,,M. R. Štefánika,primary,True,False,25.217000000000002,"LINESTRING (18.5941336 48.2151235, 18.5942038 48.2151723, 18.5943238 48.2152087, 18.5944279 48.2152253)",,,51,50,
4677001,,A. Sládkoviča,residential,False,False,151.617,"LINESTRING (18.6049835 48.2132284, 18.6054379 48.2130193, 18.6054943 48.2129932, 18.6062924 48.2126199, 18.6064575 48.2125427, 18.6066611 48.2124477)",,,,,
4677001,,A. Sládkoviča,residential,False,True,114.099,"LINESTRING (18.6049835 48.2132284, 18.6046887 48.2133679, 18.603849 48.2137743, 18.6037949 48.2138004, 18.6037353 48.2138293)",,,,,
41960632,,T. Vansovej,residential,False,False,167.415,"LINESTRING (18.6049835 48.2132284, 18.6050214 48.2132563, 18.6065146 48.2143356)",,,,,
41960632,,T. Vansovej,residential,False,True,167.415,"LINESTRING (18.6065146 48.2143356, 18.6050214 48.2132563, 18.6049835 48.2132284)",,,,,
295552496,,Požiarnická,residential,True,False,83.92899999999999,"LINESTRING (18.6065146 48.2143356, 18.6064569 48.2143731, 18.6057127 48.2148284, 18.6056818 48.2148472)",,,,,
"[271700825, 271700826, 41250610]",,Na lúkach,residential,False,True,44.259,"LINESTRING (18.6000706 48.2123255, 18.6003031 48.2124292, 18.6003855 48.2124665, 18.6005171 48.2125287, 18.600564 48.2125498)",yes,,,,
1146987989,,Z. Nejedlého,residential,False,False,173.842,"LINESTRING (18.6000706 48.2123255, 18.6000172 48.2123741, 18.5988816 48.2134833, 18.5988454 48.2135197, 18.5987655 48.2136236)",,,,,
"[270449489, 42084756]",,Pri Podlužianke,residential,True,False,124.07300000000001,"LINESTRING (18.5982921 48.2147652, 18.5995247 48.2151743, 18.5995839 48.2151142, 18.599688 48.2150086)",yes,,,,
41250621,,M. R. Štefánika,residential,False,True,36.868,"LINESTRING (18.5995894 48.219093, 18.5994086 48.2187841)",,,,,
42086325,,Mierová,residential,False,False,53.47,"LINESTRING (18.5942033 48.215847, 18.594805 48.2161125)",,,,,
42086325,,Mierová,residential,False,True,49.374,"LINESTRING (18.5942033 48.215847, 18.5940345 48.215773, 18.5939651 48.2157364, 18.5939124 48.215698, 18.5938843 48.2156667, 18.5938521 48.2156175, 18.593832 48.2155693, 18.5938167 48.215512)",,,,,
42269324,,Palackého,residential,False,True,80.68,"LINESTRING (18.5942033 48.215847, 18.5941622 48.2158926, 18.593614 48.2164571)",,,,,
651608037,,Mierová,residential,True,False,21.138,"LINESTRING (18.5938167 48.215512, 18.5937679 48.2153247)",,,,,
42086325,,Mierová,residential,False,False,49.373999999999995,"LINESTRING (18.5938167 48.215512, 18.593832 48.2155693, 18.5938521 48.2156175, 18.5938843 48.2156667, 18.5939124 48.215698, 18.5939651 48.2157364, 18.5940345 48.215773, 18.5942033 48.215847)",,,,,
42086325,,Mierová,residential,False,True,53.47,"LINESTRING (18.594805 48.2161125, 18.5942033 48.215847)",,,,,
"[262375501, 1239899854]",,"['M. R. Štefánika', 'Šafárikova']",residential,False,False,263.058,"LINESTRING (18.594805 48.2161125, 18.594841 48.2160771, 18.5951354 48.2157798, 18.5960983 48.2163, 18.596359 48.2166713, 18.5967028 48.2171551, 18.5967995 48.2172116, 18.5969343 48.2172749)",,,,,
"[1239899854, 292629471]",,Šafárikova,residential,False,True,168.396,"LINESTRING (18.594805 48.2161125, 18.5942746 48.2167162, 18.5948785 48.2169068, 18.5949864 48.2169411, 18.5953798 48.2170651)",,,,,
42084759,,M. R. Štefánika,residential,False,False,20.528,"LINESTRING (18.6007345 48.2185684, 18.6007773 48.218386)",,,,,
42084759,,M. R. Štefánika,residential,False,True,12.81,"LINESTRING (18.6007345 48.2185684, 18.6006882 48.2186794)",,,,,
41250625,,M. R. Štefánika,residential,False,True,66.764,"LINESTRING (18.6007345 48.2185684, 18.6004531 48.2185356, 18.6003654 48.2189415)",,,,,
