osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed,junction
4309724,residential,False,False,11.393,,"LINESTRING (17.1582397 48.211168, 17.1580873 48.2111816)",,,,
4240487,residential,False,True,143.185,Výhonská,"LINESTRING (17.1582397 48.211168, 17.1582881 48.2111516, 17.1583213 48.2111416, 17.1584998 48.21108, 17.158635 48.211045, 17.1591154 48.2109205, 17.1600294 48.2106847)",,,,
"[874310576, 874310575]",secondary,True,False,92.703,Púchovská,"LINESTRING (17.1582397 48.211168, 17.1582937 48.2112132, 17.1584153 48.2113175, 17.1586182 48.2114901, 17.1588491 48.2116736, 17.1590199 48.2118196)","['2', '3']",502,50,
132104567,residential,False,True,81.495,Oráčska,"LINESTRING (17.1565204 48.2077239, 17.1572279 48.208285)",,,,
"[904597696, 4243733]",residential,True,False,140.148,Stolárska,"LINESTRING (17.1565204 48.2077239, 17.155528 48.2082646, 17.1551722 48.20845, 17.1550837 48.2084956, 17.1550474 48.2085143)",2,,,
4243720,residential,False,False,35.829,Oráčska,"LINESTRING (17.1600294 48.2106847, 17.1597639 48.2104154)",,,,
4240487,residential,False,False,143.185,Výhonská,"LINESTRING (17.1600294 48.2106847, 17.1591154 48.2109205, 17.158635 48.211045, 17.1584998 48.21108, 17.1583213 48.2111416, 17.1582881 48.2111516, 17.1582397 48.211168)",,,,
4364174,residential,False,False,62.986,Koľajná,"LINESTRING (17.1596556 48.2087062, 17.1601453 48.2091391, 17.1601673 48.2091585)",,,,
"[255544633, 23124715]",residential,True,False,92.953,"['Koľajná', 'Trávna']","LINESTRING (17.1596556 48.2087062, 17.1598552 48.2086008, 17.1598662 48.2085913, 17.1598713 48.2085821, 17.1598744 48.208572, 17.1598747 48.2085615, 17.1598746 48.2085537, 17.1598733 48.2085455, 17.1598702 48.2085382, 17.1598681 48.2085341, 17.1598653 48.2085303, 17.1593141 48.2080668)",,,,
46105986,secondary,True,False,117.806,Púchovská,"LINESTRING (17.1572583 48.2103347, 17.1573315 48.2103927, 17.1576407 48.2106452, 17.1582397 48.211168)",2,502,,
"[39624444, 39624446]",residential,False,True,52.393,Rustaveliho,"LINESTRING (17.1543438 48.2118283, 17.1543884 48.2118639, 17.154417 48.2118881, 17.1545625 48.2119994, 17.1547074 48.2121236, 17.1547371 48.2121432, 17.1547566 48.2121535, 17.1547851 48.2121634, 17.1548167 48.2121732)",2,,,
"[39624441, 39624820, 30240825]",tertiary,False,False,70.40100000000001,Detvianska,"LINESTRING (17.1543438 48.2118283, 17.1545793 48.2116951, 17.1547954 48.2115725, 17.1550064 48.2114526, 17.1550674 48.211418)",2,1015,,
39624821,residential,False,True,157.04399999999998,Kubačova,"LINESTRING (17.1543438 48.2118283, 17.154275 48.2117747, 17.1541106 48.2116352, 17.1540449 48.2115793, 17.15401 48.2115431, 17.1539771 48.2115047, 17.1538335 48.211301, 17.1537428 48.2111707, 17.1537119 48.2111242, 17.1536729 48.2110782, 17.1533627 48.2108352, 17.1531539 48.2106716)",,,,
"[4243779, 39624823]",tertiary,False,True,190.1,Detvianska,"LINESTRING (17.1543438 48.2118283, 17.1541776 48.2119223, 17.1541063 48.2119626, 17.1536347 48.2122294, 17.152987 48.2125983, 17.1528127 48.2127194, 17.1524928 48.2130023)",,1015,50,
7734671,residential,True,False,67.95100000000001,Cígeľská,"LINESTRING (17.1571233 48.2137807, 17.1570262 48.2138355, 17.1564233 48.2141755)",,,,
