osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,bridge,name,geometry
"[353892650, 93097694, 353892654, 93097679]","['4', '3']",581,secondary,90,False,False,401.221,yes,Viestova,"LINESTRING (17.5754985 48.7552419, 17.5753073 48.7551685, 17.5751495 48.755095, 17.5749989 48.7550067, 17.5748323 48.7549004, 17.5746918 48.7548042, 17.5745778 48.754706, 17.5744705 48.7546026, 17.5743775 48.7544806, 17.5743015 48.7543647, 17.5742519 48.7542746, 17.5741996 48.7541499, 17.5741825 48.7540576, 17.5741526 48.7538758, 17.574142 48.7537501, 17.5741306 48.7535385, 17.574133 48.7532373, 17.5741231 48.7530004, 17.5741026 48.7527621, 17.5740843 48.7526565, 17.5740521 48.7525283, 17.5740159 48.7524231, 17.5739734 48.7523348, 17.573918 48.7522321, 17.573863 48.7521445, 17.5738053 48.7520552, 17.5737723 48.7520093)"
366043419,,1203,tertiary,,False,True,78.451,,Jablonská,"LINESTRING (17.5737723 48.7520093, 17.5746285 48.7515861)"
"[353892654, 353892650, 93097694, 93097679]","['4', '3']",581,secondary,90,False,True,401.221,yes,Viestova,"LINESTRING (17.5737723 48.7520093, 17.5738053 48.7520552, 17.573863 48.7521445, 17.573918 48.7522321, 17.5739734 48.7523348, 17.5740159 48.7524231, 17.5740521 48.7525283, 17.5740843 48.7526565, 17.5741026 48.7527621, 17.5741231 48.7530004, 17.574133 48.7532373, 17.5741306 48.7535385, 17.574142 48.7537501, 17.5741526 48.7538758, 17.5741825 48.7540576, 17.5741996 48.7541499, 17.5742519 48.7542746, 17.5743015 48.7543647, 17.5743775 48.7544806, 17.5744705 48.7546026, 17.5745778 48.754706, 17.5746918 48.7548042, 17.5748323 48.7549004, 17.5749989 48.7550067, 17.5751495 48.755095, 17.5753073 48.7551685, 17.5754985 48.7552419)"
93097693,,,residential,,False,False,108.19,,Kamenné,"LINESTRING (17.5780735 48.7516568, 17.5777559 48.7516871, 17.577592 48.7516454, 17.5769721 48.7511457)"
93097693,,,residential,,False,True,114.443,,Kamenné,"LINESTRING (17.5780735 48.7516568, 17.5781724 48.7520755, 17.5772623 48.7519947)"
224979176,,,residential,50,False,False,186.21699999999998,,Kamenné,"LINESTRING (17.5780735 48.7516568, 17.577798 48.7505404, 17.5777388 48.7502576, 17.5776212 48.7500114)"
93097677,,,residential,,False,False,39.232,,Kamenné,"LINESTRING (17.5748362 48.7519733, 17.5753155 48.7521302)"
170125653,,1203,tertiary,,False,False,46.146,,Jablonská,"LINESTRING (17.5748362 48.7519733, 17.5748266 48.7519168, 17.5748091 48.7518545, 17.5747582 48.7517497, 17.5747197 48.7516937, 17.5746285 48.7515861)"
170125653,,1203,tertiary,,False,True,36.601,,Jablonská,"LINESTRING (17.5748362 48.7519733, 17.5748192 48.7520773, 17.5747991 48.7521525, 17.5747548 48.7522188, 17.5746953 48.7522836)"
170125653,,1203,tertiary,,False,True,5.997,,Jablonská,"LINESTRING (17.5728664 48.7527765, 17.5727877 48.7527912)"
170125653,,1203,tertiary,,False,False,147.42000000000002,,Jablonská,"LINESTRING (17.5728664 48.7527765, 17.5739762 48.7525699, 17.574209 48.7525212, 17.5743283 48.7524885, 17.5744506 48.7524397, 17.574563 48.752378, 17.574622 48.7523382, 17.5746953 48.7522836)"
