osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,name,junction
"[906141953, 906141954, 249330351]",False,4,66,primary,50,False,191.371,"LINESTRING (20.2973665 49.055385, 20.2963867 49.0550837, 20.2953314 49.0547591, 20.2949891 49.0546538)",,Štefánikova,
4634130,True,2,3080,tertiary,50,False,38.846999999999994,"LINESTRING (20.2939332 49.0545917, 20.2936898 49.0546175, 20.2934106 49.0546597)",,,
397234722,True,2,66,primary,50,False,27.274,"LINESTRING (20.2939332 49.0545917, 20.29388 49.0545703, 20.2938309 49.0545451, 20.2937866 49.0545163, 20.2937477 49.0544844, 20.2937146 49.0544498, 20.2936879 49.0544128)",,,roundabout
397234716,True,3,66,primary,50,False,13.831000000000001,"LINESTRING (20.2936879 49.0544128, 20.2936675 49.0543736, 20.2936544 49.054333, 20.2936485 49.0542917)",,,roundabout
397234714,True,3,66,primary,50,False,24.535000000000004,"LINESTRING (20.2942556 49.0539287, 20.2943108 49.0539352, 20.2943647 49.0539454, 20.2944167 49.0539592, 20.2944663 49.0539764, 20.2945128 49.053997, 20.2945559 49.0540206)",,,roundabout
4817462,True,2,66,primary,50,False,38.24,"LINESTRING (20.2947104 49.0543699, 20.2947468 49.0544504, 20.2947969 49.0545153, 20.2949891 49.0546538)",,Štefánikova,
397234723,True,2,66,primary,50,False,29.976,"LINESTRING (20.2947104 49.0543699, 20.2946898 49.0544091, 20.2946635 49.0544477, 20.2946258 49.0544871, 20.2945806 49.0545229, 20.2945287 49.0545545, 20.2944708 49.0545813)",,,roundabout
386202911,True,2,66,primary,50,False,100.794,"LINESTRING (20.2937194 49.0531532, 20.2937824 49.0534729, 20.2938133 49.0536044, 20.2938684 49.053707, 20.293968 49.0537993, 20.2940467 49.053844, 20.2942556 49.0539287)",,,
214130246,False,2,18,primary,50,False,24.924,"LINESTRING (20.2950104 49.0512078, 20.2953356 49.0511384)",,,
4634135,True,1,,primary_link,50,False,45.852000000000004,"LINESTRING (20.2950104 49.0512078, 20.2950633 49.051256, 20.2951179 49.0514159, 20.2951658 49.0516024)",,,
191122828,True,1,,residential,50,False,36.059,"LINESTRING (20.2950104 49.0512078, 20.2951262 49.0511095, 20.2951892 49.0510299, 20.2952001 49.0509197)",,,
"[214130248, 4634134]",False,3,18,primary,50,True,73.76599999999999,"LINESTRING (20.2950104 49.0512078, 20.294752 49.0512532, 20.29429 49.0513323, 20.2940255 49.0513571)",,,
"[819180952, 28022707, 864731821]",True,"['1', '2']",,primary_link,50,False,221.50600000000003,"LINESTRING (20.2951658 49.0516024, 20.2951412 49.0518836, 20.2950834 49.0520275, 20.294982 49.0521511, 20.2948743 49.052236, 20.2946742 49.0523397, 20.2942997 49.0524299, 20.294099 49.0524979, 20.2939349 49.0525956, 20.2938518 49.0526625, 20.2937862 49.0527611, 20.2937525 49.0528808, 20.2937194 49.0531532)",,,
28023844,True,,,primary_link,50,False,40.7,"LINESTRING (20.2913374 49.0512604, 20.2912817 49.0511862, 20.2912649 49.0511598, 20.2912492 49.0511249, 20.2912383 49.0510915, 20.2912357 49.05106, 20.291239 49.0510308, 20.2912506 49.051004, 20.291259 49.0509672, 20.2912909 49.0509128)",,,
452821776,False,3,18,primary,50,False,84.725,"LINESTRING (20.2913374 49.0512604, 20.2917685 49.051324, 20.291941 49.0513437, 20.2921084 49.0513596, 20.2924825 49.0513872)",,,
4634147,True,,,primary_link,50,False,89.76700000000001,"LINESTRING (20.2916256 49.050862, 20.2916501 49.0509365, 20.2916877 49.0510006, 20.2917239 49.0510415, 20.2917615 49.0510767, 20.2918265 49.0511246, 20.2918842 49.0511659, 20.2919425 49.0512002, 20.2920089 49.05123, 20.2920733 49.0512529, 20.2922 49.0512929, 20.2924825 49.0513872)",,,
28023841,True,,,primary_link,50,False,49.82599999999999,"LINESTRING (20.2916256 49.050862, 20.2916077 49.0509021, 20.2915311 49.0510738, 20.2915071 49.0511111, 20.2914843 49.0511404, 20.2914531 49.0511708, 20.2914294 49.051191, 20.2913374 49.0512604)",,,
494917880,True,2,66,primary,50,False,156.174,"LINESTRING (20.2932211 49.051112, 20.2929843 49.0497161)",,,
4634146,True,,,primary_link,50,False,189.20000000000002,"LINESTRING (20.2932211 49.051112, 20.2930315 49.0506996, 20.2929926 49.0506381, 20.2929396 49.0505757, 20.2929068 49.0505506, 20.2928075 49.0504873, 20.2926955 49.0504443, 20.2926231 49.0504267, 20.2925534 49.0504157, 20.292485 49.0504109, 20.2924018 49.0504095, 20.292314 49.0504188, 20.2921524 49.0504539, 20.2918687 49.050584, 20.2917521 49.0506766, 20.2916606 49.0507486, 20.2916363 49.0508031, 20.2916256 49.050862)",,,
214130246,False,2,18,primary,50,True,24.924,"LINESTRING (20.2953356 49.0511384, 20.2950104 49.0512078)",,,
249373889,False,3,18,primary,50,False,30.749,"LINESTRING (20.2953356 49.0511384, 20.2954479 49.0511183, 20.295516 49.0511048, 20.2957406 49.0510609)",,,
295731898,True,,,primary_link,50,False,19.82,"LINESTRING (20.2953356 49.0511384, 20.2953569 49.0511794, 20.2953779 49.0512659, 20.2953813 49.0513132)",,,
819180949,False,3,,residential,50,True,26.247,"LINESTRING (20.2953356 49.0511384, 20.2952662 49.0510264, 20.2952001 49.0509197)",,Moyzesova,
329952563,False,,,residential,,False,55.52,"LINESTRING (20.2950138 49.0577332, 20.2948218 49.0577116, 20.2944279 49.0576675, 20.2942619 49.0576527)",,Hviezdoslavova,
"[903073861, 329952563, 906141940, 906141948, 906141949]",False,,,residential,50,"[False, True]",177.244,"LINESTRING (20.2950138 49.0577332, 20.2952736 49.0577598, 20.2956045 49.0578009, 20.2958016 49.0578254, 20.296083 49.0578604, 20.296174 49.057871, 20.2965154 49.0579137, 20.2965788 49.0579217, 20.2970852 49.0579834, 20.2974065 49.0580197)",,Hviezdoslavova,
329952563,False,,,residential,,True,55.52,"LINESTRING (20.2942619 49.0576527, 20.2944279 49.0576675, 20.2948218 49.0577116, 20.2950138 49.0577332)",,Hviezdoslavova,
386202912,False,,,residential,,True,89.781,"LINESTRING (20.2942619 49.0576527, 20.2942612 49.0577622, 20.294229 49.0581521, 20.2942036 49.0584591)",,Alžbetina,
690821502,False,,,residential,,False,77.36699999999999,"LINESTRING (20.2942619 49.0576527, 20.2942862 49.0573544, 20.294294 49.0572579, 20.2943183 49.0569579)",,Alžbetina,
"[137893453, 26792516, 17981701]",True,,,residential,,False,60.053,"LINESTRING (20.2944704 49.0550845, 20.2944775 49.0549877, 20.2944943 49.0547691, 20.2944799 49.0547303, 20.2944016 49.0546812, 20.2942461 49.0546316)",yes,Alžbetina,
129843209,False,,,residential,,True,117.18499999999999,"LINESTRING (20.2944704 49.0550845, 20.2944585 49.0552306, 20.2944548 49.0552772, 20.2944497 49.0553388, 20.2943872 49.0560419, 20.2943862 49.0561368)",,Alžbetina,
26797261,True,,,residential,,False,115.483,"LINESTRING (20.2971614 49.0557237, 20.2972744 49.0557553, 20.2986228 49.0561255)",,Nábrežie Jána Pavla II.,
"[26787437, 969258302, 969258303]",True,,,residential,,False,208.718,"LINESTRING (20.2971614 49.0557237, 20.2970212 49.0556847, 20.2957866 49.0553825, 20.2956225 49.0553454, 20.2945669 49.0550949, 20.2944704 49.0550845)",,Nábrežie Jána Pavla II.,
26949931,False,,,residential,,False,131.114,"LINESTRING (20.2994791 49.0582722, 20.2992968 49.0582524, 20.29889 49.0582031, 20.2984459 49.0581505, 20.297709 49.0580604)",,Hviezdoslavova,
"[824550336, 969258306, 969258307, 969258284, 969258285, 26949967, 26949969, 386202908]",False,,,residential,,False,398.31100000000004,"LINESTRING (20.2994791 49.0582722, 20.2994698 49.0583169, 20.2994305 49.0585542, 20.2993675 49.058935, 20.2993162 49.0592453, 20.2993088 49.0592987, 20.2991903 49.0593488, 20.2981478 49.0593998, 20.2975716 49.059428, 20.2975029 49.059384, 20.2975114 49.0593356, 20.2975269 49.0592337, 20.29754 49.0591477, 20.2975493 49.0590865, 20.2976254 49.0585916, 20.297633 49.0585368, 20.2976966 49.0581238, 20.297709 49.0580604)",,"['Jiřího Wolkera', '1. mája', 'Halatova']",
"[906141952, 494917857, 494917858, 969258289, 969258290, 906141951]",False,,,residential,,True,153.121,"LINESTRING (20.2994791 49.0582722, 20.2995014 49.0581965, 20.2996553 49.0579475, 20.2996998 49.0578861, 20.2997574 49.0578244, 20.2998594 49.0577311, 20.2999404 49.0576653, 20.3000474 49.0575917, 20.3001484 49.0575257, 20.3002256 49.0574752, 20.3003379 49.0573967, 20.3005112 49.0572541, 20.3005715 49.0572045, 20.3006285 49.0571432)",,1. mája,
"[318478842, 318478843, 28023845, 963971970]",False,2,,residential,50,False,311.666,"LINESTRING (20.3039258 49.0539486, 20.3037624 49.053925, 20.3027278 49.0537712, 20.3023976 49.0537209, 20.3023541 49.0537152, 20.3019875 49.0536548, 20.3018546 49.0536323, 20.3017668 49.0536177, 20.300878 49.0534808, 20.3004411 49.0534108, 20.3001296 49.0533476, 20.2997804 49.0532663)",yes,Francisciho,
58010167,False,,,residential,,False,266.60100000000006,"LINESTRING (20.2997804 49.0532663, 20.299836 49.0531212, 20.2996962 49.0524606, 20.2996817 49.052375, 20.299888 49.051817, 20.2999936 49.0515174, 20.3001441 49.0510906, 20.3002819 49.0510982, 20.300411 49.0511)",,Mnoheľova,
58010167,False,,,residential,,True,11.479,"LINESTRING (20.2997804 49.0532663, 20.29974 49.0533378, 20.2997182 49.0533607)",,Mnoheľova,
"[963971970, 907032140, 969148221, 969148222]",False,2,,residential,50,False,279.11699999999996,"LINESTRING (20.2997804 49.0532663, 20.299664 49.0532399, 20.2992182 49.0531396, 20.2987636 49.0530391, 20.2983142 49.0529303, 20.2978591 49.0528316, 20.2977046 49.0528288, 20.2975398 49.0528435, 20.2972557 49.0529454, 20.2969361 49.0531121, 20.2965267 49.0533257, 20.2963581 49.0534193)",,Francisciho,
"[318478842, 963971970, 318478843, 28023845]",False,2,,residential,50,True,311.666,"LINESTRING (20.2997804 49.0532663, 20.3001296 49.0533476, 20.3004411 49.0534108, 20.300878 49.0534808, 20.3017668 49.0536177, 20.3018546 49.0536323, 20.3019875 49.0536548, 20.3023541 49.0537152, 20.3023976 49.0537209, 20.3027278 49.0537712, 20.3037624 49.053925, 20.3039258 49.0539486)",yes,Francisciho,
"[47952509, 886291318]",False,,,residential,,False,37.394999999999996,"LINESTRING (20.295771 49.0537335, 20.295937 49.0537438, 20.2960156 49.0537478, 20.2962807 49.0537716)",,Murgašova,
413990303,False,2,,residential,50,True,69.732,"LINESTRING (20.295771 49.0537335, 20.295593 49.053804, 20.2954397 49.0538626, 20.294946 49.0540512)",,Francisciho,
969148222,False,2,,residential,50,True,55.286,"LINESTRING (20.295771 49.0537335, 20.2959568 49.0536465, 20.2963581 49.0534193)",,Francisciho,
28022170,True,,,residential,50,False,25.21,"LINESTRING (20.294946 49.0540512, 20.2948549 49.0541095, 20.2948004 49.0541432, 20.2947208 49.0542216)",,Francisciho,
413990303,False,2,,residential,50,False,69.732,"LINESTRING (20.294946 49.0540512, 20.2954397 49.0538626, 20.295593 49.053804, 20.295771 49.0537335)",,Francisciho,
397234721,True,3,66,primary,50,False,16.625,"LINESTRING (20.2947208 49.0542216, 20.2947272 49.0542587, 20.2947276 49.0542961, 20.294722 49.0543333, 20.2947104 49.0543699)",,,roundabout
"[12961448, 494917858, 253293115]",False,3,,residential,,False,60.204,"LINESTRING (20.3009189 49.0565139, 20.3008589 49.0566392, 20.3008462 49.0566664, 20.30079 49.0567921, 20.3007185 49.0569777, 20.3006928 49.0570345)",yes,1. mája,
"[819180713, 249330348]",False,4,66,primary,50,False,174.526,"LINESTRING (20.3009189 49.0565139, 20.3006359 49.0564413, 20.2995522 49.0560903, 20.2987606 49.0558349)",,Štefánikova,
386202912,False,,,residential,,False,89.78099999999999,"LINESTRING (20.2942036 49.0584591, 20.294229 49.0581521, 20.2942612 49.0577622, 20.2942619 49.0576527)",,Alžbetina,
"[969258301, 969258294, 969258295]",True,,,residential,,False,183.793,"LINESTRING (20.2986228 49.0561255, 20.2997823 49.0564829, 20.2998479 49.0565176, 20.3004596 49.0568768, 20.3005852 49.0569668, 20.3006928 49.0570345)",,Nábrežie Jána Pavla II.,
"[969258296, 129843158]",False,,,residential,,True,64.994,"LINESTRING (20.2986228 49.0561255, 20.2985973 49.0561573, 20.2982505 49.0566566)",,Dominika Tatarku,
26797364,False,,,residential,,True,64.451,"LINESTRING (20.2951867 49.0570675, 20.2949958 49.0570474, 20.2944114 49.0569714, 20.2943183 49.0569579)",,Sládkovičova,
26808440,False,,,residential,,False,67.672,"LINESTRING (20.292823 49.0559503, 20.2926962 49.0559371, 20.2919059 49.0558545)",,Bernolákova,
"[969258304, 26808443]",True,,,residential,,False,115.84299999999999,"LINESTRING (20.292823 49.0559503, 20.2928597 49.0559551, 20.2934622 49.0560337, 20.2938142 49.0560797, 20.2940318 49.0561066, 20.2942895 49.0561247, 20.2943862 49.0561368)",,Bernolákova,
26808440,False,,,residential,,True,67.672,"LINESTRING (20.2919059 49.0558545, 20.2926962 49.0559371, 20.292823 49.0559503)",,Bernolákova,
323141224,True,,,residential,50,False,43.944,"LINESTRING (20.2919059 49.0558545, 20.2915403 49.0558361, 20.2913179 49.0557836)",,Bernolákova,
690821502,False,,,residential,,True,91.436,"LINESTRING (20.2943862 49.0561368, 20.2943183 49.0569579)",,Alžbetina,
"[26808441, 129843243]",False,,,residential,,True,287.555,"LINESTRING (20.2943862 49.0561368, 20.2944799 49.0561487, 20.2947431 49.0561817, 20.295302 49.056252, 20.2955834 49.0562874, 20.295626 49.0562927, 20.2959076 49.0563282, 20.2960034 49.0563402, 20.2965851 49.0564134, 20.296775 49.0564373, 20.2968719 49.0564586, 20.2981106 49.0566305, 20.2982505 49.0566566)",,Bernolákova,
129843209,False,,,residential,,False,117.185,"LINESTRING (20.2943862 49.0561368, 20.2943872 49.0560419, 20.2944497 49.0553388, 20.2944548 49.0552772, 20.2944585 49.0552306, 20.2944704 49.0550845)",,Alžbetina,
26949931,False,,,residential,,True,131.114,"LINESTRING (20.297709 49.0580604, 20.2984459 49.0581505, 20.29889 49.0582031, 20.2992968 49.0582524, 20.2994791 49.0582722)",,Hviezdoslavova,
"[824550336, 969258306, 969258307, 969258284, 969258285, 26949967, 26949969, 386202908]",False,,,residential,,True,398.311,"LINESTRING (20.297709 49.0580604, 20.2976966 49.0581238, 20.297633 49.0585368, 20.2976254 49.0585916, 20.2975493 49.0590865, 20.29754 49.0591477, 20.2975269 49.0592337, 20.2975114 49.0593356, 20.2975029 49.059384, 20.2975716 49.059428, 20.2981478 49.0593998, 20.2991903 49.0593488, 20.2993088 49.0592987, 20.2993162 49.0592453, 20.2993675 49.058935, 20.2994305 49.0585542, 20.2994698 49.0583169, 20.2994791 49.0582722)",,"['1. mája', 'Jiřího Wolkera', 'Halatova']",
448483654,False,,,residential,,False,22.506,"LINESTRING (20.297709 49.0580604, 20.2975668 49.0580392, 20.2974065 49.0580197)",,Hviezdoslavova,
"[28021232, 22873910]",False,4,3080,tertiary,50,False,123.33500000000001,"LINESTRING (20.2934106 49.0546597, 20.293042 49.0548112, 20.2927636 49.0549234, 20.2919749 49.0552471)",yes,,
28021233,True,2,3080,tertiary,50,False,34.723,"LINESTRING (20.2934106 49.0546597, 20.2936029 49.0545382, 20.2936879 49.0544128)",,,
28022171,True,2,,residential,50,False,28.668,"LINESTRING (20.2945559 49.0540206, 20.2948102 49.0540469, 20.294946 49.0540512)",,Francisciho,
397234717,True,2,66,primary,50,False,25.819,"LINESTRING (20.2945559 49.0540206, 20.2946045 49.0540544, 20.294646 49.0540921, 20.2946795 49.054133, 20.2947046 49.0541764, 20.2947208 49.0542216)",,,roundabout
495072738,True,2,,primary_link,50,False,35.788,"LINESTRING (20.2953813 49.0513132, 20.2951658 49.0516024)",,,
"[28023842, 28023843]",True,,,primary_link,50,False,188.09199999999998,"LINESTRING (20.2912909 49.0509128, 20.2914332 49.0508178, 20.2918179 49.0505816, 20.2920002 49.0504737, 20.2922213 49.0503767, 20.2924476 49.0502995, 20.2926078 49.0502249, 20.2926718 49.0501875, 20.2926867 49.0501775, 20.2927417 49.0501407, 20.2928161 49.0500724, 20.2928427 49.0500462, 20.2928717 49.0500106, 20.2928906 49.0499768, 20.2929173 49.0499242, 20.2929436 49.0498497, 20.2929843 49.0497161)",,,
26808538,False,,,residential,50,False,70.952,"LINESTRING (20.2924308 49.0537623, 20.2926121 49.0538318, 20.2927066 49.053868, 20.2932291 49.0540682, 20.2932713 49.0540844)",,Huszova,
"[252121380, 252121381, 252121383]",False,"['2', '3']",18,primary,50,True,201.5,"LINESTRING (20.3024694 49.0501772, 20.3011768 49.0502592, 20.3004204 49.0503142, 20.2998325 49.050374, 20.2997243 49.0503881)",,,
47952529,False,,,residential,,True,31.398,"LINESTRING (20.296699 49.0538386, 20.2966388 49.0538254, 20.2962807 49.0537716)",,Vajanského,
47952529,False,,,residential,,False,31.398,"LINESTRING (20.2962807 49.0537716, 20.2966388 49.0538254, 20.296699 49.0538386)",,Vajanského,
413990305,False,,,residential,,False,39.624,"LINESTRING (20.2962807 49.0537716, 20.2963534 49.0534884, 20.2963581 49.0534193)",,Murgašova,
"[47952509, 886291318]",False,,,residential,,True,37.394999999999996,"LINESTRING (20.2962807 49.0537716, 20.2960156 49.0537478, 20.295937 49.0537438, 20.295771 49.0537335)",,Murgašova,
"[47952528, 969148219, 969148220]",False,,,residential,,False,133.747,"LINESTRING (20.2962807 49.0537716, 20.2962625 49.0538429, 20.2961524 49.0541772, 20.2961271 49.0543727, 20.2961314 49.0544726, 20.2961916 49.0546127, 20.296363 49.0548045, 20.2963574 49.0548551, 20.2962957 49.0548648, 20.2962534 49.0548483)",,Murgašova,
"[51926376, 969148227, 969148228]",False,,,residential,,True,126.94800000000001,"LINESTRING (20.2993561 49.0547621, 20.2992743 49.054905, 20.2990093 49.055368, 20.2989921 49.0554018, 20.2988117 49.0557354, 20.2987606 49.0558349)",,,
"[51926376, 969148227, 969148228]",False,,,residential,,False,126.94800000000001,"LINESTRING (20.2987606 49.0558349, 20.2988117 49.0557354, 20.2989921 49.0554018, 20.2990093 49.055368, 20.2992743 49.054905, 20.2993561 49.0547621)",,,
249330344,False,4,66,primary,50,False,113.237,"LINESTRING (20.2987606 49.0558349, 20.2975132 49.0554321, 20.2973665 49.055385)",,Štefánikova,
"[819180713, 249330348]",False,4,66,primary,50,True,174.526,"LINESTRING (20.2987606 49.0558349, 20.2995522 49.0560903, 20.3006359 49.0564413, 20.3009189 49.0565139)",,Štefánikova,
323141230,True,,,residential,50,False,35.946,"LINESTRING (20.2936485 49.0542917, 20.2935432 49.0542257, 20.29349 49.0541913, 20.2932713 49.0540844)",,Huszova,
397234719,True,3,66,primary,50,False,22.429,"LINESTRING (20.2936485 49.0542917, 20.2936548 49.0542246, 20.2936804 49.0541595, 20.2937243 49.0540987)",,,roundabout
690821502,False,,,residential,,False,91.436,"LINESTRING (20.2943183 49.0569579, 20.2943862 49.0561368)",,Alžbetina,
26797364,False,,,residential,,False,64.45100000000001,"LINESTRING (20.2943183 49.0569579, 20.2944114 49.0569714, 20.2949958 49.0570474, 20.2951867 49.0570675)",,Sládkovičova,
690821502,False,,,residential,,True,77.36699999999999,"LINESTRING (20.2943183 49.0569579, 20.294294 49.0572579, 20.2942862 49.0573544, 20.2942619 49.0576527)",,Alžbetina,
448483654,False,,,residential,,True,22.506,"LINESTRING (20.2974065 49.0580197, 20.2975668 49.0580392, 20.297709 49.0580604)",,Hviezdoslavova,
"[903073861, 329952563, 906141940, 906141948, 906141949]",False,,,residential,50,"[False, True]",177.244,"LINESTRING (20.2974065 49.0580197, 20.2970852 49.0579834, 20.2965788 49.0579217, 20.2965154 49.0579137, 20.296174 49.057871, 20.296083 49.0578604, 20.2958016 49.0578254, 20.2956045 49.0578009, 20.2952736 49.0577598, 20.2950138 49.0577332)",,Hviezdoslavova,
"[969258297, 969258298, 969258299, 969258300]",False,,,residential,,False,163.644,"LINESTRING (20.2974065 49.0580197, 20.2974191 49.0579832, 20.2977836 49.0574281, 20.2979615 49.057137, 20.2982188 49.0567073, 20.2982505 49.0566566)",,Dominika Tatarku,
"[969258296, 129843158]",False,,,residential,,False,64.994,"LINESTRING (20.2982505 49.0566566, 20.2985973 49.0561573, 20.2986228 49.0561255)",,Dominika Tatarku,
"[26808441, 129843243]",False,,,residential,,False,287.55499999999995,"LINESTRING (20.2982505 49.0566566, 20.2981106 49.0566305, 20.2968719 49.0564586, 20.296775 49.0564373, 20.2965851 49.0564134, 20.2960034 49.0563402, 20.2959076 49.0563282, 20.295626 49.0562927, 20.2955834 49.0562874, 20.295302 49.056252, 20.2947431 49.0561817, 20.2944799 49.0561487, 20.2943862 49.0561368)",,Bernolákova,
"[969258297, 969258298, 969258299, 969258300]",False,,,residential,,True,163.644,"LINESTRING (20.2982505 49.0566566, 20.2982188 49.0567073, 20.2979615 49.057137, 20.2977836 49.0574281, 20.2974191 49.0579832, 20.2974065 49.0580197)",,Dominika Tatarku,
494917867,True,2,3080,tertiary,50,False,11.160000000000002,"LINESTRING (20.2911672 49.0558434, 20.2911418 49.0558452, 20.2911163 49.0558452, 20.2910909 49.0558434, 20.291066 49.0558398, 20.2910418 49.0558345, 20.2910186 49.0558275)",,,roundabout
323141222,True,2,3080,tertiary,50,False,64.256,"LINESTRING (20.2912239 49.0555489, 20.2914183 49.0554577, 20.2919749 49.0552471)",,,
494917860,True,1,3080,tertiary,50,False,17.489,"LINESTRING (20.2912239 49.0555489, 20.2912454 49.0555559, 20.2912656 49.0555644, 20.2912845 49.0555741, 20.2913017 49.055585, 20.2913172 49.0555971, 20.2913307 49.0556101, 20.2913421 49.0556239, 20.2913514 49.0556384, 20.2913583 49.0556535, 20.2913629 49.0556689)",,,roundabout
494917871,True,2,3080,tertiary,50,False,13.148,"LINESTRING (20.2913179 49.0557836, 20.2912983 49.0557986, 20.2912761 49.0558118, 20.2912514 49.0558231, 20.2912247 49.0558322, 20.2911965 49.055839, 20.2911672 49.0558434)",,,roundabout
397234720,True,3,66,primary,50,False,23.558,"LINESTRING (20.2942461 49.0546316, 20.2941653 49.0546333, 20.294085 49.0546271, 20.2940071 49.0546132, 20.2939332 49.0545917)",,,roundabout
"[906141952, 494917857, 494917858, 969258289, 969258290, 906141951]",False,,,residential,,False,153.121,"LINESTRING (20.3006285 49.0571432, 20.3005715 49.0572045, 20.3005112 49.0572541, 20.3003379 49.0573967, 20.3002256 49.0574752, 20.3001484 49.0575257, 20.3000474 49.0575917, 20.2999404 49.0576653, 20.2998594 49.0577311, 20.2997574 49.0578244, 20.2996998 49.0578861, 20.2996553 49.0579475, 20.2995014 49.0581965, 20.2994791 49.0582722)",,1. mája,
494917858,False,,,residential,,True,13.016,"LINESTRING (20.3006285 49.0571432, 20.3006665 49.0570936, 20.3006928 49.0570345)",,1. mája,
"[908892131, 969258292, 969258293]",True,,,residential,,False,94.651,"LINESTRING (20.3006285 49.0571432, 20.3007097 49.0571958, 20.3011752 49.0575901, 20.3014495 49.057802)",,Popradské nábrežie,
"[969258288, 191043962, 969258287]",True,,,residential,,False,77.033,"LINESTRING (20.3014495 49.057802, 20.3014444 49.0578537, 20.3013808 49.0581565, 20.301327 49.0584467, 20.3013196 49.0584894)",,Tatranská,
"[969258291, 191115140, 969258293, 191115141]",True,,,residential,,False,775.6090000000002,"LINESTRING (20.3014495 49.057802, 20.3015727 49.0578541, 20.3017165 49.0579091, 20.3019946 49.0579852, 20.3024052 49.0580211, 20.3026934 49.0580083, 20.3029719 49.0579578, 20.3035567 49.0578095, 20.3037176 49.0577671, 20.3038094 49.0577659, 20.3044213 49.0579433, 20.305421 49.058228, 20.3062039 49.0584511, 20.3062965 49.0584778, 20.3063409 49.0584995, 20.3063605 49.0585175, 20.3063739 49.0585398, 20.3063768 49.0585617, 20.3063695 49.058587, 20.3063567 49.0586143, 20.3063372 49.0586372, 20.3063135 49.0586568, 20.3062785 49.0586761, 20.306232 49.0586916, 20.305949 49.0587525, 20.3049646 49.0589035, 20.3048835 49.05891, 20.3048064 49.0589101, 20.304746 49.0589061, 20.3046762 49.0588992, 20.3028529 49.0586765, 20.3013196 49.0584894)",,"['Hviezdoslavova', 'Popradské nábrežie']",
191115140,True,,,residential,,False,136.27900000000002,"LINESTRING (20.3013196 49.0584894, 20.3003357 49.058371, 20.2995873 49.058281, 20.2995392 49.0582771, 20.2994791 49.0582722)",,Hviezdoslavova,
"[819180950, 51926646, 212022806]",False,3,,residential,50,True,92.09,"LINESTRING (20.2952001 49.0509197, 20.2950111 49.0506265, 20.2949712 49.0505651, 20.2948926 49.0504274, 20.2948536 49.050359, 20.2947344 49.05015)",,Moyzesova,
