osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,bridge,name,width,access,junction
4834531,,,residential,,False,False,26.463,"LINESTRING (19.7277147 49.0371378, 19.7277561 49.0373298, 19.7277636 49.0373736)",,Pri železnici,,,
4834531,,,residential,,False,True,170.61399999999998,"LINESTRING (19.7277147 49.0371378, 19.7268124 49.0372437, 19.7262036 49.0373039, 19.7260018 49.0373344, 19.7259025 49.0373637, 19.7258363 49.0374065, 19.7256355 49.0376327)",,Pri železnici,,,
4834531,,,residential,,False,True,26.463,"LINESTRING (19.7277636 49.0373736, 19.7277561 49.0373298, 19.7277147 49.0371378)",,Pri železnici,,,
23497562,,2341,tertiary,,False,False,125.668,"LINESTRING (19.7277636 49.0373736, 19.7269279 49.0374475, 19.726273 49.0374882, 19.7261057 49.0375847)",,,4,,
68876093,,,residential,,False,True,96.096,"LINESTRING (19.7177681 49.0404522, 19.718845 49.0399537)",,Belanská,,,
23502943,2,,residential,50,False,False,183.502,"LINESTRING (19.7177681 49.0404522, 19.7179402 49.0405783, 19.7183368 49.0406897, 19.7194174 49.0409312, 19.7200406 49.0411195)",,Belanská,,,
23502943,2,,residential,50,False,True,61.083,"LINESTRING (19.7177681 49.0404522, 19.717636 49.0403595, 19.7175086 49.0402469, 19.7174227 49.0401151, 19.7173655 49.0399813)",,Belanská,,,
23502942,,,residential,,False,False,79.561,"LINESTRING (19.7233937 49.0381493, 19.7230418 49.0382243, 19.7223406 49.0383355)",,Pri železnici,,,
23502942,,,residential,,False,True,173.421,"LINESTRING (19.7233937 49.0381493, 19.7238449 49.0380615, 19.7245351 49.0379263, 19.7256355 49.0376327)",,Pri železnici,,,
23502944,,,residential,,False,False,81.43299999999999,"LINESTRING (19.7233937 49.0381493, 19.7235009 49.038248, 19.7240418 49.0387458)",,Zdravotná,6,,
23502944,,,residential,,False,True,128.108,"LINESTRING (19.7250614 49.0396842, 19.7246419 49.0392982, 19.7240418 49.0387458)",,Zdravotná,6,,
259644574,,,residential,,False,False,189.948,"LINESTRING (19.7250614 49.0396842, 19.7257097 49.039407, 19.7260082 49.0396633, 19.7262136 49.0395926, 19.7271004 49.0392873, 19.7271945 49.0392549)",,J. D. Matejovie,,,
259644574,,,residential,,False,True,152.55700000000002,"LINESTRING (19.7250614 49.0396842, 19.724077 49.0401377, 19.7233419 49.0404663)",,J. D. Matejovie,,,
4834532,,,residential,,False,False,213.25900000000001,"LINESTRING (19.7271945 49.0392549, 19.7264414 49.0384868, 19.7258997 49.0379344, 19.7258045 49.0378373, 19.7256355 49.0376327)",,Hradná,,,
4834532,,,residential,,False,True,115.068,"LINESTRING (19.7271945 49.0392549, 19.7277475 49.039829, 19.7280373 49.0401299)",,Hradná,,,
259644574,,,residential,,False,True,189.94800000000004,"LINESTRING (19.7271945 49.0392549, 19.7271004 49.0392873, 19.7262136 49.0395926, 19.7260082 49.0396633, 19.7257097 49.039407, 19.7250614 49.0396842)",,J. D. Matejovie,,,
4834532,,,residential,,False,False,76.695,"LINESTRING (19.7285552 49.0407303, 19.7280373 49.0401299)",,Hradná,,,
23502987,,,residential,,False,False,345.31100000000004,"LINESTRING (19.7209532 49.0369414, 19.7209245 49.0368878, 19.7191277 49.0341968, 19.7190584 49.0340954)",,Hviezdoslavova,,,
134212358,,,residential,,False,True,93.25399999999999,"LINESTRING (19.7209532 49.0369414, 19.7208665 49.0369601, 19.7205609 49.0370548, 19.7197969 49.037299)",,Juraja Martinku,,,
256942678,2,,residential,30,False,True,153.33499999999998,"LINESTRING (19.7209532 49.0369414, 19.721049 49.0369602, 19.7211008 49.0369573, 19.7219332 49.036708, 19.7221399 49.0366436, 19.7222587 49.0366049, 19.7228367 49.0363766)",,Juraja Martinku,,,
242200719,2,,residential,40,False,True,104.436,"LINESTRING (19.7190584 49.0340954, 19.7177969 49.0345405)",,Partizánska,,,
23502987,,,residential,,False,True,345.31100000000004,"LINESTRING (19.7190584 49.0340954, 19.7191277 49.0341968, 19.7209245 49.0368878, 19.7209532 49.0369414)",,Hviezdoslavova,,,
"[23502992, 259644433, 259644436, 654885997]",,,residential,,False,False,491.09000000000003,"LINESTRING (19.7190584 49.0340954, 19.7191586 49.0340611, 19.7203532 49.0336527, 19.7206796 49.0336081, 19.7211122 49.0336672, 19.7219975 49.0341634, 19.7237246 49.0351843, 19.724356 49.0357017)",,"['Sady M. R. Štefánika', 'Pod lipami', 'Partizánska']",,,
23502988,,,residential,,False,True,133.828,"LINESTRING (19.7228367 49.0363766, 19.7232057 49.0362188, 19.7239191 49.0359129, 19.724356 49.0357017)",,Juraja Martinku,,,
232008693,,,residential,,False,True,261.008,"LINESTRING (19.7228367 49.0363766, 19.7226724 49.036271, 19.7208787 49.0351183, 19.7206937 49.0350009, 19.7206105 49.0349209, 19.7204221 49.034665)",,Záhradná,,,
256942678,2,,residential,30,False,False,153.33499999999998,"LINESTRING (19.7228367 49.0363766, 19.7222587 49.0366049, 19.7221399 49.0366436, 19.7219332 49.036708, 19.7211008 49.0369573, 19.721049 49.0369602, 19.7209532 49.0369414)",,Juraja Martinku,,,
23502988,,,residential,,False,False,133.82799999999997,"LINESTRING (19.724356 49.0357017, 19.7239191 49.0359129, 19.7232057 49.0362188, 19.7228367 49.0363766)",,Juraja Martinku,,,
"[23502992, 146974708, 117605575]",,,residential,,False,"[False, True]",389.18300000000005,"LINESTRING (19.724356 49.0357017, 19.7251112 49.0367114, 19.7251621 49.0367972, 19.7251832 49.0368684, 19.7251885 49.0369362, 19.7251603 49.0370232, 19.7250839 49.0370997, 19.7249498 49.0371858, 19.7248103 49.0372104, 19.7246561 49.0372237, 19.7245086 49.0372201, 19.7243557 49.0372241, 19.7241912 49.0372249, 19.7239518 49.0372429, 19.7236857 49.0372596, 19.7233015 49.0373057, 19.7229876 49.0373489, 19.7226504 49.0373946, 19.7225317 49.03741, 19.722401 49.0374025, 19.7222481 49.0372945)",,"['Sady M. R. Štefánika', 'Sady Milana Rastislava Štefánika']",,,
"[23502992, 259644433, 259644436, 654885997]",,,residential,,False,True,491.09,"LINESTRING (19.724356 49.0357017, 19.7237246 49.0351843, 19.7219975 49.0341634, 19.7211122 49.0336672, 19.7206796 49.0336081, 19.7203532 49.0336527, 19.7191586 49.0340611, 19.7190584 49.0340954)",,"['Sady M. R. Štefánika', 'Pod lipami', 'Partizánska']",,,
238799153,,,residential,,False,False,65.208,"LINESTRING (19.724356 49.0357017, 19.7248028 49.0355773, 19.7251837 49.0354795)",,Sady M. R. Štefánika,,,
23502989,,,residential,,False,True,339.618,"LINESTRING (19.7177969 49.0345405, 19.7197969 49.037299)",,Moyzesova,,,
242200719,2,,residential,40,False,False,104.436,"LINESTRING (19.7177969 49.0345405, 19.7190584 49.0340954)",,Partizánska,,,
242200719,2,,residential,40,False,True,107.655,"LINESTRING (19.7177969 49.0345405, 19.7168506 49.0349008, 19.7165699 49.0350711)",,Partizánska,,,
23502990,,,residential,,False,False,343.59799999999996,"LINESTRING (19.7187 49.0378276, 19.7186688 49.0377862, 19.7182927 49.0372997, 19.7165699 49.0350711)",,Hurbanova,,,
242200752,2,18,primary,50,False,False,101.23500000000001,"LINESTRING (19.7187 49.0378276, 19.7188026 49.0378203, 19.7196211 49.0377476, 19.7200764 49.0377065)",,SNP,,,
"[242200752, 655630000]","['2', '3']",18,primary,50,False,True,179.506,"LINESTRING (19.7187 49.0378276, 19.7172792 49.0379349, 19.7162535 49.0380115)",,SNP,,,
242200719,2,,residential,40,False,True,168.341,"LINESTRING (19.7165699 49.0350711, 19.715361 49.036361)",,Partizánska,,,
23502990,,,residential,,False,True,343.59799999999996,"LINESTRING (19.7165699 49.0350711, 19.7182927 49.0372997, 19.7186688 49.0377862, 19.7187 49.0378276)",,Hurbanova,,,
242200719,2,,residential,40,False,False,107.655,"LINESTRING (19.7165699 49.0350711, 19.7168506 49.0349008, 19.7177969 49.0345405)",,Partizánska,,,
"[23502992, 146974708, 117605575]",,,residential,,False,"[False, True]",389.18299999999994,"LINESTRING (19.7222481 49.0372945, 19.722401 49.0374025, 19.7225317 49.03741, 19.7226504 49.0373946, 19.7229876 49.0373489, 19.7233015 49.0373057, 19.7236857 49.0372596, 19.7239518 49.0372429, 19.7241912 49.0372249, 19.7243557 49.0372241, 19.7245086 49.0372201, 19.7246561 49.0372237, 19.7248103 49.0372104, 19.7249498 49.0371858, 19.7250839 49.0370997, 19.7251603 49.0370232, 19.7251885 49.0369362, 19.7251832 49.0368684, 19.7251621 49.0367972, 19.7251112 49.0367114, 19.724356 49.0357017)",,"['Sady M. R. Štefánika', 'Sady Milana Rastislava Štefánika']",,,
"[242200752, 4834528, 4844036]",2,18,primary,50,False,False,307.41299999999995,"LINESTRING (19.7222481 49.0372945, 19.72338 49.0369855, 19.7234831 49.036962, 19.7236115 49.0369412, 19.7237284 49.0369293, 19.7238406 49.0369252, 19.723926 49.036924, 19.7240238 49.0369229, 19.7241111 49.036929, 19.7242088 49.0369376, 19.7242692 49.0369447, 19.7243317 49.0369529, 19.7244087 49.0369652, 19.7244572 49.036976, 19.724535 49.036997, 19.7246467 49.0370283, 19.7247732 49.0370753, 19.7249228 49.0371294, 19.7253885 49.0373008, 19.7258824 49.0374943, 19.7259185 49.0375084, 19.7261057 49.0375847)",yes,SNP,,,
242200752,2,18,primary,50,False,True,165.20299999999997,"LINESTRING (19.7222481 49.0372945, 19.7221192 49.0373271, 19.7215647 49.0374611, 19.7214392 49.0374876, 19.7212133 49.0375384, 19.7210081 49.0375786, 19.7206872 49.0376298, 19.7204375 49.0376655, 19.7202111 49.0376902, 19.7200764 49.0377065)",,SNP,,,
68876093,,,residential,,False,False,282.60999999999996,"LINESTRING (19.7220334 49.0386689, 19.7213441 49.0389748, 19.7198836 49.0396227, 19.7197603 49.0395436, 19.718845 49.0399537)",,Belanská,,,
68876105,,,residential,,False,False,249.458,"LINESTRING (19.7220334 49.0386689, 19.7220831 49.0387155, 19.7224197 49.0390256, 19.7224417 49.0390606, 19.7224337 49.039094, 19.7223986 49.0391218, 19.7222681 49.0391946, 19.7221448 49.0392535, 19.7221213 49.0392696, 19.722106 49.0392922, 19.7221041 49.0393187, 19.7221167 49.0393427, 19.7222614 49.0394992, 19.7223104 49.0395524, 19.72248 49.0397085, 19.72282 49.0400276, 19.7229005 49.0400707, 19.7229078 49.0400957, 19.7229461 49.0401331, 19.7233419 49.0404663)",,Belanská,,,
68876105,,,residential,,False,True,33.181,"LINESTRING (19.7220334 49.0386689, 19.7219141 49.0385546, 19.7218578 49.0384617, 19.7218444 49.0384024)",,Belanská,,,
68876093,,,residential,,False,False,96.096,"LINESTRING (19.718845 49.0399537, 19.7177681 49.0404522)",,Belanská,,,
68876093,,,residential,,False,True,282.61,"LINESTRING (19.718845 49.0399537, 19.7197603 49.0395436, 19.7198836 49.0396227, 19.7213441 49.0389748, 19.7220334 49.0386689)",,Belanská,,,
68876096,,,residential,,False,True,88.688,"LINESTRING (19.718845 49.0399537, 19.7186478 49.0397981, 19.7182777 49.0394553, 19.7181978 49.0393546, 19.718155 49.0392995)",,Belanská,,,
23502945,2,,residential,50,False,True,48.872,"LINESTRING (19.7233419 49.0404663, 19.7227817 49.0407078)",,J. D. Matejovie,,,
68876105,,,residential,,False,True,249.458,"LINESTRING (19.7233419 49.0404663, 19.7229461 49.0401331, 19.7229078 49.0400957, 19.7229005 49.0400707, 19.72282 49.0400276, 19.72248 49.0397085, 19.7223104 49.0395524, 19.7222614 49.0394992, 19.7221167 49.0393427, 19.7221041 49.0393187, 19.722106 49.0392922, 19.7221213 49.0392696, 19.7221448 49.0392535, 19.7222681 49.0391946, 19.7223986 49.0391218, 19.7224337 49.039094, 19.7224417 49.0390606, 19.7224197 49.0390256, 19.7220831 49.0387155, 19.7220334 49.0386689)",,Belanská,,,
259644574,,,residential,,False,False,152.55700000000002,"LINESTRING (19.7233419 49.0404663, 19.724077 49.0401377, 19.7250614 49.0396842)",,J. D. Matejovie,,,
68876110,,,residential,,False,False,40.771,"LINESTRING (19.7204433 49.040866, 19.7202698 49.0409601, 19.7200406 49.0411195)",,Belanská,,,
68876110,,,residential,,False,True,70.09,"LINESTRING (19.7204433 49.040866, 19.7208979 49.0413037, 19.7209334 49.0414018)",,Belanská,,,
68876113,,,residential,,False,False,140.52100000000002,"LINESTRING (19.7204433 49.040866, 19.7200799 49.0404568, 19.7203497 49.0403345, 19.7210715 49.0400074)",,Belanská,,,
68876113,,,residential,,False,True,140.521,"LINESTRING (19.7210715 49.0400074, 19.7203497 49.0403345, 19.7200799 49.0404568, 19.7204433 49.040866)",,Belanská,,,
655401234,2,,residential,50,False,True,69.988,"LINESTRING (19.7162535 49.0380115, 19.7162151 49.0379137, 19.7159942 49.037528, 19.7159317 49.037419)",,Štúrova,,,
"[655630000, 242200752]","['2', '3']",18,primary,50,False,False,179.506,"LINESTRING (19.7162535 49.0380115, 19.7172792 49.0379349, 19.7187 49.0378276)",,SNP,,,
23502945,2,,residential,50,False,False,48.872,"LINESTRING (19.7227817 49.0407078, 19.7233419 49.0404663)",,J. D. Matejovie,,,
23502945,2,,residential,50,False,True,149.09300000000002,"LINESTRING (19.7227817 49.0407078, 19.721868 49.0411116, 19.7215409 49.0412494, 19.7211601 49.0414097, 19.7210618 49.0414278)",,J. D. Matejovie,,,
68876107,,,residential,,False,False,151.219,"LINESTRING (19.7227817 49.0407078, 19.7225249 49.0404618, 19.7223298 49.0402672, 19.7222967 49.0402342, 19.7220065 49.039931, 19.7218455 49.0397871, 19.721799 49.0397456, 19.7217337 49.0396873, 19.7217893 49.0396437, 19.7218602 49.0395881)",,,,,
23502942,,,residential,,False,False,287.474,"LINESTRING (19.7218444 49.0384024, 19.7211505 49.0385434, 19.7205812 49.0386464, 19.7202268 49.0387106, 19.7192353 49.0389706, 19.718155 49.0392995)",,Pri železnici,,,
23502942,,,residential,,False,True,36.933,"LINESTRING (19.7218444 49.0384024, 19.7222349 49.0383523, 19.7223406 49.0383355)",,Pri železnici,,,
68876105,,,residential,,False,False,33.181,"LINESTRING (19.7218444 49.0384024, 19.7218578 49.0384617, 19.7219141 49.0385546, 19.7220334 49.0386689)",,Belanská,,,
68876107,,,residential,,False,True,151.219,"LINESTRING (19.7218602 49.0395881, 19.7217893 49.0396437, 19.7217337 49.0396873, 19.721799 49.0397456, 19.7218455 49.0397871, 19.7220065 49.039931, 19.7222967 49.0402342, 19.7223298 49.0402672, 19.7225249 49.0404618, 19.7227817 49.0407078)",,,,,
23502943,2,,residential,50,False,False,72.307,"LINESTRING (19.7200406 49.0411195, 19.7207398 49.0414287, 19.7208849 49.0414496)",,Belanská,,,
23502943,2,,residential,50,False,True,183.50199999999998,"LINESTRING (19.7200406 49.0411195, 19.7194174 49.0409312, 19.7183368 49.0406897, 19.7179402 49.0405783, 19.7177681 49.0404522)",,Belanská,,,
68876110,,,residential,,False,True,40.771,"LINESTRING (19.7200406 49.0411195, 19.7202698 49.0409601, 19.7204433 49.040866)",,Belanská,,,
"[23502942, 23502943]",2,,residential,50,False,False,109.639,"LINESTRING (19.718155 49.0392995, 19.7173366 49.0396215, 19.7173655 49.0399813)",,"['Pri železnici', 'Belanská']",,,
23502942,,,residential,,False,True,287.474,"LINESTRING (19.718155 49.0392995, 19.7192353 49.0389706, 19.7202268 49.0387106, 19.7205812 49.0386464, 19.7211505 49.0385434, 19.7218444 49.0384024)",,Pri železnici,,,
68876096,,,residential,,False,False,88.688,"LINESTRING (19.718155 49.0392995, 19.7181978 49.0393546, 19.7182777 49.0394553, 19.7186478 49.0397981, 19.718845 49.0399537)",,Belanská,,,
23502989,,,residential,,False,False,339.618,"LINESTRING (19.7197969 49.037299, 19.7177969 49.0345405)",,Moyzesova,,,
23502989,,,residential,,False,True,49.69,"LINESTRING (19.7197969 49.037299, 19.7200529 49.0376664, 19.7200764 49.0377065)",,Moyzesova,,,
134212358,,,residential,,False,False,93.254,"LINESTRING (19.7197969 49.037299, 19.7205609 49.0370548, 19.7208665 49.0369601, 19.7209532 49.0369414)",,Juraja Martinku,,,
4834532,,,residential,,False,True,76.695,"LINESTRING (19.7280373 49.0401299, 19.7285552 49.0407303)",,Hradná,,,
4834532,,,residential,,False,False,115.068,"LINESTRING (19.7280373 49.0401299, 19.7277475 49.039829, 19.7271945 49.0392549)",,Hradná,,,
232008693,,,residential,,False,False,261.00800000000004,"LINESTRING (19.7204221 49.034665, 19.7206105 49.0349209, 19.7206937 49.0350009, 19.7208787 49.0351183, 19.7226724 49.036271, 19.7228367 49.0363766)",,Záhradná,,,
238799153,,,residential,,False,True,52.009,"LINESTRING (19.7258275 49.0352783, 19.7254323 49.0354082, 19.7251837 49.0354795)",,Sady M. R. Štefánika,,,
238799153,,,residential,,False,False,52.009,"LINESTRING (19.7251837 49.0354795, 19.7254323 49.0354082, 19.7258275 49.0352783)",,Sady M. R. Štefánika,,,
238799153,,,residential,,False,True,65.208,"LINESTRING (19.7251837 49.0354795, 19.7248028 49.0355773, 19.724356 49.0357017)",,Sady M. R. Štefánika,,,
709879094,,,residential,,False,False,42.793,"LINESTRING (19.7251837 49.0354795, 19.7252534 49.0355922, 19.7254029 49.0358365)",,,,yes,
23502943,2,,residential,50,False,False,61.083,"LINESTRING (19.7173655 49.0399813, 19.7174227 49.0401151, 19.7175086 49.0402469, 19.717636 49.0403595, 19.7177681 49.0404522)",,Belanská,,,
"[23502942, 23502943]",2,,residential,50,False,True,109.639,"LINESTRING (19.7173655 49.0399813, 19.7173366 49.0396215, 19.718155 49.0392995)",,"['Pri železnici', 'Belanská']",,,
654885999,,,residential,,False,False,144.4,"LINESTRING (19.7173655 49.0399813, 19.7163767 49.0403014, 19.715969 49.0397915)",,Športová,,,
23502944,,,residential,,False,False,128.108,"LINESTRING (19.7240418 49.0387458, 19.7246419 49.0392982, 19.7250614 49.0396842)",,Zdravotná,6,,
23502944,,,residential,,False,True,81.43299999999999,"LINESTRING (19.7240418 49.0387458, 19.7235009 49.038248, 19.7233937 49.0381493)",,Zdravotná,6,,
23502942,,,residential,,False,False,36.933,"LINESTRING (19.7223406 49.0383355, 19.7222349 49.0383523, 19.7218444 49.0384024)",,Pri železnici,,,
23502942,,,residential,,False,True,79.561,"LINESTRING (19.7223406 49.0383355, 19.7230418 49.0382243, 19.7233937 49.0381493)",,Pri železnici,,,
358088048,,,residential,,True,False,173.012,"LINESTRING (19.7223406 49.0383355, 19.7223687 49.0383624, 19.7229891 49.0388974, 19.7231768 49.0390593, 19.7240418 49.0387458)",,Jednosmerka,,permissive,
655401236,,,residential,,False,False,25.734,"LINESTRING (19.7150936 49.0365121, 19.715361 49.036361)",,,,,
654799781,2,,residential,50,False,False,252.36000000000004,"LINESTRING (19.7150936 49.0365121, 19.7148918 49.0365627, 19.7148136 49.0365823, 19.7141044 49.0367601, 19.7140707 49.0367686, 19.7141122 49.0368454, 19.7143264 49.0372413, 19.7144158 49.0372736, 19.7145606 49.0372695, 19.7146838 49.0372453, 19.7148101 49.0371888, 19.7148656 49.0370736, 19.7148995 49.0369161, 19.7150381 49.0366414, 19.7150936 49.0365121)",,Prekážka,,,
654799781,2,,residential,50,False,True,252.36000000000004,"LINESTRING (19.7150936 49.0365121, 19.7150381 49.0366414, 19.7148995 49.0369161, 19.7148656 49.0370736, 19.7148101 49.0371888, 19.7146838 49.0372453, 19.7145606 49.0372695, 19.7144158 49.0372736, 19.7143264 49.0372413, 19.7141122 49.0368454, 19.7140707 49.0367686, 19.7141044 49.0367601, 19.7148136 49.0365823, 19.7148918 49.0365627, 19.7150936 49.0365121)",,Prekážka,,,
655591922,2,,living_street,50,False,True,82.49300000000001,"LINESTRING (19.7151973 49.0371264, 19.7152756 49.0373135, 19.7153107 49.0373946, 19.715362 49.0374543, 19.7154344 49.0374834, 19.7155255 49.0374941, 19.7156002 49.0374926, 19.7156843 49.0374788, 19.7159043 49.0374256, 19.7159317 49.037419)",,,,,
242200719,2,,residential,40,False,False,168.341,"LINESTRING (19.715361 49.036361, 19.7165699 49.0350711)",,Partizánska,,,
655401234,2,,residential,50,False,False,101.051,"LINESTRING (19.715361 49.036361, 19.7158252 49.0372173)",,Štúrova,,,
655401236,,,residential,,False,True,25.734,"LINESTRING (19.715361 49.036361, 19.7150936 49.0365121)",,,,,
654885999,,,residential,,False,True,144.4,"LINESTRING (19.715969 49.0397915, 19.7163767 49.0403014, 19.7173655 49.0399813)",,Športová,,,
655401235,2,,residential,50,False,False,98.931,"LINESTRING (19.7170981 49.0369087, 19.7158252 49.0372173)",,Štúrova,,,
655401234,2,,residential,50,False,False,23.734,"LINESTRING (19.7158252 49.0372173, 19.7159317 49.037419)",,Štúrova,,,
655401234,2,,residential,50,False,True,101.051,"LINESTRING (19.7158252 49.0372173, 19.715361 49.036361)",,Štúrova,,,
655401235,2,,residential,50,False,True,98.931,"LINESTRING (19.7158252 49.0372173, 19.7170981 49.0369087)",,Štúrova,,,
655401234,2,,residential,50,False,True,23.734,"LINESTRING (19.7159317 49.037419, 19.7158252 49.0372173)",,Štúrova,,,
655401234,2,,residential,50,False,False,69.988,"LINESTRING (19.7159317 49.037419, 19.7159942 49.037528, 19.7162151 49.0379137, 19.7162535 49.0380115)",,Štúrova,,,
655591922,2,,living_street,50,False,False,82.49300000000001,"LINESTRING (19.7159317 49.037419, 19.7159043 49.0374256, 19.7156843 49.0374788, 19.7156002 49.0374926, 19.7155255 49.0374941, 19.7154344 49.0374834, 19.715362 49.0374543, 19.7153107 49.0373946, 19.7152756 49.0373135, 19.7151973 49.0371264)",,,,,
709879094,,,residential,,False,True,42.793,"LINESTRING (19.7254029 49.0358365, 19.7252534 49.0355922, 19.7251837 49.0354795)",,,,yes,
863732751,2,,residential,50,True,False,10.95,"LINESTRING (19.7210648 49.0414711, 19.7210521 49.041489, 19.7210313 49.0415031, 19.7210046 49.0415122, 19.7209749 49.0415151, 19.7209453 49.0415116)",,,,,roundabout
23502943,2,,residential,50,False,True,72.307,"LINESTRING (19.7208849 49.0414496, 19.7207398 49.0414287, 19.7200406 49.0411195)",,Belanská,,,
863732751,2,,residential,50,True,False,6.622,"LINESTRING (19.7208849 49.0414496, 19.7208927 49.0414304, 19.7209093 49.0414138, 19.7209334 49.0414018)",,,,,roundabout
23502945,2,,residential,50,False,False,149.09300000000002,"LINESTRING (19.7210618 49.0414278, 19.7211601 49.0414097, 19.7215409 49.0412494, 19.721868 49.0411116, 19.7227817 49.0407078)",,J. D. Matejovie,,,
863732751,2,,residential,50,True,False,4.868,"LINESTRING (19.7210618 49.0414278, 19.7210681 49.0414512, 19.7210648 49.0414711)",,,,,roundabout
68876110,,,residential,,False,False,70.09,"LINESTRING (19.7209334 49.0414018, 19.7208979 49.0413037, 19.7204433 49.040866)",,Belanská,,,
863732751,2,,residential,50,True,False,10.736,"LINESTRING (19.7209334 49.0414018, 19.7209621 49.0413955, 19.7209923 49.0413957, 19.721031 49.0414065, 19.7210618 49.0414278)",,,,,roundabout
863732751,2,,residential,50,True,False,8.754,"LINESTRING (19.7209453 49.0415116, 19.7209192 49.041502, 19.7208991 49.0414873, 19.7208872 49.0414692, 19.7208849 49.0414496)",,,,,roundabout
