osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,bridge,geometry
"[112399721, 59126844]",,Kováčska,residential,50,False,True,87.42099999999999,1,yes,"LINESTRING (20.893983 48.6980806, 20.8939626 48.6982093, 20.8939285 48.6983149, 20.8939232 48.6983651, 20.8939356 48.698413, 20.8940843 48.6986443, 20.8941805 48.6987596, 20.8942232 48.6988204)"
"[292582384, 293172675]",,Kováčska,residential,50,False,False,265.81699999999995,1,,"LINESTRING (20.893983 48.6980806, 20.8941844 48.6980394, 20.8944068 48.6980061, 20.8948403 48.6979465, 20.8955216 48.6978461, 20.8962171 48.6977152, 20.8965232 48.6976498, 20.8968187 48.6975436, 20.8969515 48.6974805, 20.8970293 48.6973917, 20.897086 48.6973555, 20.8971638 48.697331, 20.8973284 48.6972889)"
292582384,,Kováčska,residential,50,False,True,41.627,1,,"LINESTRING (20.893983 48.6980806, 20.8938423 48.6980516, 20.8937131 48.6980329, 20.8935645 48.6980364, 20.8934264 48.6980271)"
59126865,,Grunt,residential,40,False,False,43.456,,,"LINESTRING (20.8914379 48.6988851, 20.8912339 48.6987379, 20.8909938 48.6986307)"
98121278,,Revolučná,residential,,False,True,37.361,,,"LINESTRING (20.8982697 48.699807, 20.8978612 48.7000075)"
293172665,,Grunt,residential,40,False,True,66.871,,,"LINESTRING (20.8869806 48.6962439, 20.8875137 48.6967316)"
"[112399721, 59126844]",,Kováčska,residential,50,False,False,87.42099999999999,1,yes,"LINESTRING (20.8942232 48.6988204, 20.8941805 48.6987596, 20.8940843 48.6986443, 20.8939356 48.698413, 20.8939232 48.6983651, 20.8939285 48.6983149, 20.8939626 48.6982093, 20.893983 48.6980806)"
"[300092491, 292615804, 292615803]",548,Kováčska,secondary,50,False,False,92.08100000000002,,yes,"LINESTRING (20.8942232 48.6988204, 20.8943922 48.6987704, 20.8945857 48.6987326, 20.8947213 48.6987167, 20.8947916 48.6987108, 20.8948647 48.6987085, 20.8950069 48.6987066, 20.8950773 48.6987073, 20.8951182 48.6987086, 20.8951487 48.6987095, 20.8952207 48.6987164, 20.8952848 48.6987256, 20.8953584 48.6987357, 20.895445 48.6987469)"
"[300092491, 300092492]",548,Kováčska,secondary,50,False,True,160.707,,,"LINESTRING (20.8942232 48.6988204, 20.8940881 48.6988743, 20.8939499 48.6989327, 20.8936806 48.6990699, 20.8930439 48.6994497, 20.892992 48.6994807, 20.8926253 48.699708, 20.8925549 48.6997514)"
"[292582384, 293172675]",,Kováčska,residential,50,False,True,265.817,1,,"LINESTRING (20.8973284 48.6972889, 20.8971638 48.697331, 20.897086 48.6973555, 20.8970293 48.6973917, 20.8969515 48.6974805, 20.8968187 48.6975436, 20.8965232 48.6976498, 20.8962171 48.6977152, 20.8955216 48.6978461, 20.8948403 48.6979465, 20.8944068 48.6980061, 20.8941844 48.6980394, 20.893983 48.6980806)"
59126863,,Štóska,residential,,False,False,98.392,1,,"LINESTRING (20.8903732 48.7003722, 20.8903385 48.7003352, 20.8900179 48.6999685, 20.8898498 48.6997875, 20.8897702 48.6996987, 20.889733 48.6996496, 20.8897118 48.6996041)"
292586576,548,Štóska,secondary,50,False,False,133.368,,,"LINESTRING (20.8903732 48.7003722, 20.8904993 48.7003266, 20.8906153 48.7002845, 20.890833 48.7002166, 20.8913818 48.7000394, 20.8918848 48.6998983, 20.8920192 48.6998664)"
292586576,548,Štóska,secondary,50,False,True,236.033,,,"LINESTRING (20.8903732 48.7003722, 20.8901375 48.7004608, 20.8899132 48.700557, 20.8881754 48.7015435, 20.8880061 48.7016637, 20.8879163 48.7017317)"
59126853,,Miroslavská,residential,50,False,False,134.911,,,"LINESTRING (20.8897507 48.7030123, 20.8896775 48.7030852, 20.8896671 48.7030956, 20.8892569 48.7034867, 20.8887863 48.7039553, 20.8887272 48.70402)"
291685497,3362,,tertiary,50,False,False,55.147000000000006,,,"LINESTRING (20.8897507 48.7030123, 20.8897754 48.7030378, 20.8898644 48.703133, 20.8899423 48.7032292, 20.8900651 48.7033711, 20.8901263 48.7034417)"
291685497,3362,,tertiary,50,False,True,97.679,,,"LINESTRING (20.8897507 48.7030123, 20.8896736 48.7029316, 20.8895905 48.7028413, 20.8894706 48.7027269, 20.8893485 48.7026151, 20.8892247 48.702513, 20.8890993 48.702412, 20.8889538 48.7023113)"
59126838,,,residential,,False,True,22.123,,,"LINESTRING (20.8913308 48.6980092, 20.8910574 48.6979254)"
293117532,,Robotnícka,residential,50,False,False,12.43,,,"LINESTRING (20.8955153 48.7012571, 20.895445 48.7013588)"
293117532,,Robotnícka,residential,50,False,True,72.829,,,"LINESTRING (20.8955153 48.7012571, 20.895482 48.7006025)"
"[59126856, 293172674]",,"['Jarná', 'Robotnícka']",residential,50,False,False,163.089,,,"LINESTRING (20.8955153 48.7012571, 20.8956459 48.7012328, 20.8957698 48.7011974, 20.8961398 48.7010096, 20.8962821 48.7009555, 20.8963708 48.7009345, 20.8964512 48.7009356, 20.8965767 48.7009511, 20.8967173 48.7010074, 20.8969701 48.701098, 20.8972983 48.7011997, 20.8973686 48.7012229, 20.8974222 48.7012494, 20.8974707 48.7012704)"
292582384,,Kováčska,residential,50,False,False,41.626999999999995,1,,"LINESTRING (20.8934264 48.6980271, 20.8935645 48.6980364, 20.8937131 48.6980329, 20.8938423 48.6980516, 20.893983 48.6980806)"
59126865,,Grunt,residential,40,False,False,118.905,,,"LINESTRING (20.8909938 48.6986307, 20.8904992 48.6984082, 20.8896511 48.6980323)"
59126865,,Grunt,residential,40,False,True,43.456,,,"LINESTRING (20.8909938 48.6986307, 20.8912339 48.6987379, 20.8914379 48.6988851)"
"[112399720, 112399698, 112399742]",,,residential,40,False,False,21.316000000000003,,yes,"LINESTRING (20.8909938 48.6986307, 20.8909612 48.6986777, 20.8909174 48.6987406, 20.8908726 48.6988049)"
291685482,,Robotnícka,residential,50,False,False,73.748,,,"LINESTRING (20.895445 48.6987469, 20.8954279 48.6987913, 20.8954134 48.698832, 20.8954008 48.6988674, 20.8953883 48.6989059, 20.8953861 48.6989428, 20.8953867 48.6990764, 20.8953889 48.6992178, 20.8954032 48.6994055)"
292615803,548,Kováčska,secondary,50,False,False,74.17999999999999,,,"LINESTRING (20.895445 48.6987469, 20.8955 48.6987533, 20.89598 48.6988088, 20.8961194 48.6988257, 20.8964073 48.6988576, 20.896441 48.6988602)"
"[300092491, 292615803, 292615804]",548,Kováčska,secondary,50,False,True,92.081,,yes,"LINESTRING (20.895445 48.6987469, 20.8953584 48.6987357, 20.8952848 48.6987256, 20.8952207 48.6987164, 20.8951487 48.6987095, 20.8951182 48.6987086, 20.8950773 48.6987073, 20.8950069 48.6987066, 20.8948647 48.6987085, 20.8947916 48.6987108, 20.8947213 48.6987167, 20.8945857 48.6987326, 20.8943922 48.6987704, 20.8942232 48.6988204)"
98121272,,Revolučná,residential,30,False,True,25.217,,,"LINESTRING (20.8975167 48.6994575, 20.8975042 48.6994771, 20.8975027 48.6994999, 20.8975147 48.6995711, 20.897513 48.6996241, 20.8975056 48.6996524, 20.8974845 48.6996782)"
293172670,,,residential,50,False,True,30.756999999999998,,,"LINESTRING (20.8975167 48.6994575, 20.8973917 48.6993384, 20.8972917 48.6992244)"
98121278,,Revolučná,residential,,False,False,37.361,,,"LINESTRING (20.8978612 48.7000075, 20.8982697 48.699807)"
98121278,,Revolučná,residential,,False,True,56.011,,,"LINESTRING (20.8978612 48.7000075, 20.8977692 48.6998274, 20.8976785 48.6996541, 20.897582 48.6996647, 20.8974845 48.6996782)"
295839332,,Revolučná,residential,,False,False,44.325,,,"LINESTRING (20.8978612 48.7000075, 20.8978762 48.7000685, 20.8978648 48.7001276, 20.8975131 48.7002792)"
59126838,,,residential,,False,False,22.123,,,"LINESTRING (20.8910574 48.6979254, 20.8913308 48.6980092)"
59126838,,,residential,,False,True,74.439,,,"LINESTRING (20.8910574 48.6979254, 20.8903713 48.6978817, 20.8900531 48.6978381)"
59126869,,,residential,,False,False,67.168,,,"LINESTRING (20.8910574 48.6979254, 20.8911471 48.6979178, 20.8912306 48.6979053, 20.8912483 48.6978766, 20.8912493 48.6978474, 20.8912418 48.6978217, 20.8912251 48.6977933, 20.8910154 48.6976301, 20.891044 48.6974742)"
59126838,,,residential,,False,False,74.439,,,"LINESTRING (20.8900531 48.6978381, 20.8903713 48.6978817, 20.8910574 48.6979254)"
59126842,,,residential,,False,False,66.526,,,"LINESTRING (20.8900531 48.6978381, 20.8903217 48.6975189, 20.8904192 48.6972948)"
59126842,,,residential,,False,True,37.645,,,"LINESTRING (20.8900531 48.6978381, 20.8899357 48.6978619, 20.8898239 48.6979008, 20.8896511 48.6980323)"
59126842,,,residential,,False,False,37.645,,,"LINESTRING (20.8896511 48.6980323, 20.8898239 48.6979008, 20.8899357 48.6978619, 20.8900531 48.6978381)"
59126865,,Grunt,residential,40,False,False,212.46599999999998,,,"LINESTRING (20.8896511 48.6980323, 20.8890884 48.6977854, 20.888765 48.6975932, 20.8883926 48.6972524, 20.8879908 48.6967666, 20.8878617 48.6965814)"
59126865,,Grunt,residential,40,False,True,118.905,,,"LINESTRING (20.8896511 48.6980323, 20.8904992 48.6984082, 20.8909938 48.6986307)"
98121272,,Revolučná,residential,30,False,False,25.217,,,"LINESTRING (20.8974845 48.6996782, 20.8975056 48.6996524, 20.897513 48.6996241, 20.8975147 48.6995711, 20.8975027 48.6994999, 20.8975042 48.6994771, 20.8975167 48.6994575)"
"[98121272, 292582385]",,Revolučná,residential,"['30', '50']",False,True,153.08399999999997,,,"LINESTRING (20.8974845 48.6996782, 20.8969835 48.6997703, 20.8967247 48.6998132, 20.896473 48.6998595, 20.8961176 48.699923, 20.8955643 48.7000024, 20.8954617 48.7000103)"
98121278,,Revolučná,residential,,False,False,56.011,,,"LINESTRING (20.8974845 48.6996782, 20.897582 48.6996647, 20.8976785 48.6996541, 20.8977692 48.6998274, 20.8978612 48.7000075)"
293117532,,Robotnícka,residential,50,False,False,65.867,,,"LINESTRING (20.8954617 48.7000103, 20.895482 48.7006025)"
291685482,,Robotnícka,residential,50,False,True,67.421,,,"LINESTRING (20.8954617 48.7000103, 20.8954534 48.6999594, 20.8954252 48.6997725, 20.8954228 48.6996913, 20.8954103 48.6994992, 20.8954032 48.6994055)"
"[98121272, 292582385]",,Revolučná,residential,"['50', '30']",False,False,153.084,,,"LINESTRING (20.8954617 48.7000103, 20.8955643 48.7000024, 20.8961176 48.699923, 20.896473 48.6998595, 20.8967247 48.6998132, 20.8969835 48.6997703, 20.8974845 48.6996782)"
59126863,,Štóska,residential,,False,True,98.392,1,,"LINESTRING (20.8897118 48.6996041, 20.889733 48.6996496, 20.8897702 48.6996987, 20.8898498 48.6997875, 20.8900179 48.6999685, 20.8903385 48.7003352, 20.8903732 48.7003722)"
112399711,,Grunt,residential,50,False,True,3.201,,,"LINESTRING (20.8908726 48.6988049, 20.8909064 48.6988231)"
"[112399720, 112399698, 112399742]",,,residential,40,False,True,21.316000000000003,,yes,"LINESTRING (20.8908726 48.6988049, 20.8909174 48.6987406, 20.8909612 48.6986777, 20.8909938 48.6986307)"
293172665,,Grunt,residential,40,False,False,340.32399999999996,,,"LINESTRING (20.8908726 48.6988049, 20.8903423 48.6985198, 20.8898912 48.6982993, 20.8895032 48.6981383, 20.8892959 48.6980471, 20.8891028 48.6979512, 20.8889188 48.6978364, 20.8887277 48.6977224, 20.8884085 48.6974896, 20.8879909 48.6971509, 20.8875964 48.6968073, 20.8875137 48.6967316)"
59126842,,,residential,,False,True,66.526,,,"LINESTRING (20.8904192 48.6972948, 20.8903217 48.6975189, 20.8900531 48.6978381)"
59126869,,,residential,,False,True,67.16799999999999,,,"LINESTRING (20.891044 48.6974742, 20.8910154 48.6976301, 20.8912251 48.6977933, 20.8912418 48.6978217, 20.8912493 48.6978474, 20.8912483 48.6978766, 20.8912306 48.6979053, 20.8911471 48.6979178, 20.8910574 48.6979254)"
141429397,,Jarná,residential,50,False,True,177.6,,,"LINESTRING (20.8974707 48.7012704, 20.8971883 48.7014267, 20.8968905 48.701576, 20.8966741 48.7017126, 20.8964704 48.7018698, 20.8963638 48.7019753, 20.8962578 48.7021132, 20.8961778 48.7023152, 20.8961226 48.7025245)"
293172673,,Jarná,residential,50,False,False,75.324,,,"LINESTRING (20.8974707 48.7012704, 20.8977865 48.7014053, 20.8980111 48.7015126, 20.8981839 48.7015952, 20.898311 48.7016589)"
"[59126856, 293172674]",,"['Jarná', 'Robotnícka']",residential,50,False,True,163.089,,,"LINESTRING (20.8974707 48.7012704, 20.8974222 48.7012494, 20.8973686 48.7012229, 20.8972983 48.7011997, 20.8969701 48.701098, 20.8967173 48.7010074, 20.8965767 48.7009511, 20.8964512 48.7009356, 20.8963708 48.7009345, 20.8962821 48.7009555, 20.8961398 48.7010096, 20.8957698 48.7011974, 20.8956459 48.7012328, 20.8955153 48.7012571)"
"[58269776, 294230212, 292582374, 292582375]",,Štóska,residential,50,False,True,163.51500000000001,1,yes,"LINESTRING (20.8860922 48.7009096, 20.8861048 48.7009414, 20.8861255 48.7009678, 20.8861522 48.7009987, 20.886179 48.7010189, 20.8862756 48.7010567, 20.8864972 48.7011436, 20.8868139 48.7012879, 20.8868876 48.7013158, 20.8869731 48.7013486, 20.887112 48.7013993, 20.8872921 48.7014876, 20.8874549 48.701581, 20.887686 48.7017399, 20.8877232 48.7017654, 20.8878145 48.7018102)"
292582377,,Štóska,residential,50,False,False,73.602,1,,"LINESTRING (20.8860922 48.7009096, 20.8860984 48.7008924, 20.8861145 48.7008749, 20.8861605 48.7008434, 20.886249 48.7007908, 20.8863127 48.7007511, 20.8864012 48.7006799, 20.8864561 48.7006402, 20.8864937 48.7006087, 20.8865463 48.7005759, 20.8867056 48.7005117, 20.8868129 48.7004617)"
293117532,,Robotnícka,residential,50,False,False,58.517,,,"LINESTRING (20.895445 48.7013588, 20.8946581 48.7014438)"
293117532,,Robotnícka,residential,50,False,True,12.43,,,"LINESTRING (20.895445 48.7013588, 20.8955153 48.7012571)"
"[141429410, 292582365, 299252814, 299252815]",,Robotnícka,"['residential', 'unclassified']",50,False,False,148.69699999999997,,yes,"LINESTRING (20.895445 48.7013588, 20.8953701 48.7016514, 20.8952741 48.7020337, 20.8952192 48.702258, 20.8951821 48.7024261, 20.8951732 48.7025172, 20.8951785 48.702592, 20.8951568 48.7025972, 20.8950876 48.7026138, 20.8950507 48.7026227)"
141429397,,Jarná,residential,50,False,False,177.6,,,"LINESTRING (20.8961226 48.7025245, 20.8961778 48.7023152, 20.8962578 48.7021132, 20.8963638 48.7019753, 20.8964704 48.7018698, 20.8966741 48.7017126, 20.8968905 48.701576, 20.8971883 48.7014267, 20.8974707 48.7012704)"
81121654,548,Štóska,secondary,50,False,False,23.174,,,"LINESTRING (20.8856785 48.7046289, 20.8858874 48.7044726)"
"[300092493, 301462445]",,Mariánske námestie,residential,50,False,False,11.751999999999999,,,"LINESTRING (20.892657 48.6998328, 20.89263 48.699812, 20.8926062 48.6997935, 20.8925549 48.6997514)"
81121654,548,Štóska,secondary,50,False,True,11.489,,,"LINESTRING (20.8879163 48.7017317, 20.8878145 48.7018102)"
291685497,3362,,tertiary,50,False,False,100.095,,,"LINESTRING (20.8879163 48.7017317, 20.8880005 48.7017679, 20.8881091 48.7018158, 20.8881592 48.7018386, 20.8882046 48.701861, 20.8883779 48.7019465, 20.8884799 48.702005, 20.8885727 48.7020598, 20.8887567 48.7021727, 20.8888593 48.7022436, 20.8889538 48.7023113)"
292586576,548,Štóska,secondary,50,False,False,236.033,,,"LINESTRING (20.8879163 48.7017317, 20.8880061 48.7016637, 20.8881754 48.7015435, 20.8899132 48.700557, 20.8901375 48.7004608, 20.8903732 48.7003722)"
291667891,,Mierová,residential,50,False,False,91.86300000000001,,,"LINESTRING (20.8882114 48.7029746, 20.8885627 48.7026206, 20.8888722 48.7023707, 20.8888944 48.7023528, 20.8889538 48.7023113)"
291667891,,Mierová,residential,50,False,True,91.863,,,"LINESTRING (20.8889538 48.7023113, 20.8888944 48.7023528, 20.8888722 48.7023707, 20.8885627 48.7026206, 20.8882114 48.7029746)"
291685497,3362,,tertiary,50,False,False,97.679,,,"LINESTRING (20.8889538 48.7023113, 20.8890993 48.702412, 20.8892247 48.702513, 20.8893485 48.7026151, 20.8894706 48.7027269, 20.8895905 48.7028413, 20.8896736 48.7029316, 20.8897507 48.7030123)"
291685497,3362,,tertiary,50,False,True,100.09499999999998,,,"LINESTRING (20.8889538 48.7023113, 20.8888593 48.7022436, 20.8887567 48.7021727, 20.8885727 48.7020598, 20.8884799 48.702005, 20.8883779 48.7019465, 20.8882046 48.701861, 20.8881592 48.7018386, 20.8881091 48.7018158, 20.8880005 48.7017679, 20.8879163 48.7017317)"
291685497,3362,,tertiary,50,False,False,24.125,,,"LINESTRING (20.8909387 48.7043226, 20.8911238 48.7045019)"
291667892,,Sídlisko Mladosť,residential,50,False,False,307.146,,,"LINESTRING (20.8909387 48.7043226, 20.8910395 48.7043009, 20.8912929 48.7042464, 20.8914669 48.7042089, 20.8916977 48.7041593, 20.8918883 48.7041182, 20.8920057 48.704093, 20.8920633 48.7040818, 20.8921259 48.7040746, 20.892161 48.7040745, 20.8922005 48.7040783, 20.8923947 48.704103, 20.892626 48.7041323, 20.8927103 48.704143, 20.8928008 48.7041545, 20.8928154 48.7041527, 20.8928625 48.704147, 20.8929197 48.704133, 20.8930092 48.7040911, 20.8930402 48.7040524, 20.8930564 48.7040062, 20.8930564 48.7039622, 20.893045 48.703916, 20.8930239 48.7038665, 20.8929897 48.7038096, 20.892969 48.7037947, 20.8929343 48.7037806, 20.8925272 48.7037293, 20.892153 48.7036788, 20.8915812 48.7035957, 20.8915441 48.7035862, 20.8915014 48.7035753, 20.8914717 48.7035637)"
291685497,3362,,tertiary,50,False,True,34.764,,,"LINESTRING (20.8909387 48.7043226, 20.8907798 48.7041567, 20.8906859 48.7040582)"
291667892,,Sídlisko Mladosť,residential,50,False,True,130.03099999999998,,,"LINESTRING (20.8901263 48.7034417, 20.890256 48.7034016, 20.8902705 48.7033971, 20.8903421 48.703375, 20.8904382 48.7033465, 20.8905678 48.703308, 20.8906169 48.7032951, 20.8907868 48.7032504, 20.8908572 48.7032319, 20.8910225 48.7031885, 20.8910299 48.7031866, 20.8910614 48.7031818, 20.89108 48.7031803, 20.891092 48.7031808, 20.8911158 48.7031853, 20.8911361 48.7031939, 20.8912454 48.7032613, 20.8912571 48.703268, 20.8913323 48.703323, 20.8913664 48.7033519, 20.8913939 48.7033805, 20.8914136 48.7034229, 20.8914248 48.7034625, 20.8914411 48.7035323, 20.891453 48.7035505, 20.8914717 48.7035637)"
291685497,3362,,tertiary,50,False,False,35.274,,,"LINESTRING (20.8901263 48.7034417, 20.890325 48.7036667, 20.890368 48.7037159)"
291685497,3362,,tertiary,50,False,True,55.147000000000006,,,"LINESTRING (20.8901263 48.7034417, 20.8900651 48.7033711, 20.8899423 48.7032292, 20.8898644 48.703133, 20.8897754 48.7030378, 20.8897507 48.7030123)"
291667892,,Sídlisko Mladosť,residential,50,False,False,130.03099999999998,,,"LINESTRING (20.8914717 48.7035637, 20.891453 48.7035505, 20.8914411 48.7035323, 20.8914248 48.7034625, 20.8914136 48.7034229, 20.8913939 48.7033805, 20.8913664 48.7033519, 20.8913323 48.703323, 20.8912571 48.703268, 20.8912454 48.7032613, 20.8911361 48.7031939, 20.8911158 48.7031853, 20.891092 48.7031808, 20.89108 48.7031803, 20.8910614 48.7031818, 20.8910299 48.7031866, 20.8910225 48.7031885, 20.8908572 48.7032319, 20.8907868 48.7032504, 20.8906169 48.7032951, 20.8905678 48.703308, 20.8904382 48.7033465, 20.8903421 48.703375, 20.8902705 48.7033971, 20.890256 48.7034016, 20.8901263 48.7034417)"
291667892,,Sídlisko Mladosť,residential,50,False,True,307.146,,,"LINESTRING (20.8914717 48.7035637, 20.8915014 48.7035753, 20.8915441 48.7035862, 20.8915812 48.7035957, 20.892153 48.7036788, 20.8925272 48.7037293, 20.8929343 48.7037806, 20.892969 48.7037947, 20.8929897 48.7038096, 20.8930239 48.7038665, 20.893045 48.703916, 20.8930564 48.7039622, 20.8930564 48.7040062, 20.8930402 48.7040524, 20.8930092 48.7040911, 20.8929197 48.704133, 20.8928625 48.704147, 20.8928154 48.7041527, 20.8928008 48.7041545, 20.8927103 48.704143, 20.892626 48.7041323, 20.8923947 48.704103, 20.8922005 48.7040783, 20.892161 48.7040745, 20.8921259 48.7040746, 20.8920633 48.7040818, 20.8920057 48.704093, 20.8918883 48.7041182, 20.8916977 48.7041593, 20.8914669 48.7042089, 20.8912929 48.7042464, 20.8910395 48.7043009, 20.8909387 48.7043226)"
291667893,,Sídlisko Mladosť,residential,50,False,False,79.889,,,"LINESTRING (20.8914717 48.7035637, 20.8913642 48.7035861, 20.8913229 48.7035947, 20.8911833 48.7036252, 20.8909529 48.7036756, 20.8907628 48.7037155, 20.8905233 48.703769, 20.8904376 48.7037882)"
291685497,3362,,tertiary,50,False,True,9.525,,,"LINESTRING (20.8904376 48.7037882, 20.890368 48.7037159)"
291667893,,Sídlisko Mladosť,residential,50,False,True,79.88899999999998,,,"LINESTRING (20.8904376 48.7037882, 20.8905233 48.703769, 20.8907628 48.7037155, 20.8909529 48.7036756, 20.8911833 48.7036252, 20.8913229 48.7035947, 20.8913642 48.7035861, 20.8914717 48.7035637)"
291685497,3362,,tertiary,50,False,False,32.259,,,"LINESTRING (20.8904376 48.7037882, 20.8905398 48.7039107, 20.8906641 48.7040366)"
291667894,,Sídlisko Mladosť,residential,50,False,False,85.295,,,"LINESTRING (20.8917945 48.7038665, 20.8916903 48.7038472, 20.8916804 48.7038492, 20.8916254 48.7038605, 20.8914449 48.7038976, 20.8912125 48.7039453, 20.8910203 48.7039847, 20.8907617 48.7040415, 20.8906859 48.7040582)"
291685497,3362,,tertiary,50,False,True,2.886,,,"LINESTRING (20.8906859 48.7040582, 20.8906641 48.7040366)"
291667894,,Sídlisko Mladosť,residential,50,False,True,85.29500000000002,,,"LINESTRING (20.8906859 48.7040582, 20.8907617 48.7040415, 20.8910203 48.7039847, 20.8912125 48.7039453, 20.8914449 48.7038976, 20.8916254 48.7038605, 20.8916804 48.7038492, 20.8916903 48.7038472, 20.8917945 48.7038665)"
291685497,3362,,tertiary,50,False,False,34.764,,,"LINESTRING (20.8906859 48.7040582, 20.8907798 48.7041567, 20.8909387 48.7043226)"
81121654,548,Štóska,secondary,50,False,True,23.174,,,"LINESTRING (20.8858874 48.7044726, 20.8856785 48.7046289)"
81121654,548,Štóska,secondary,50,False,False,329.444,,,"LINESTRING (20.8858874 48.7044726, 20.8860206 48.7043712, 20.8860886 48.7043141, 20.8861467 48.704258, 20.8861775 48.7042208, 20.8862045 48.704179, 20.8862547 48.7041001, 20.8863466 48.7039385, 20.8867269 48.7032988, 20.8870253 48.7028275, 20.8873496 48.702359, 20.887572 48.7020804, 20.8878145 48.7018102)"
291667896,,,residential,,False,False,132.941,,,"LINESTRING (20.8858874 48.7044726, 20.8859483 48.7045036, 20.886002 48.7045296, 20.8861604 48.7046063, 20.8865098 48.7047427, 20.8866721 48.7047959, 20.8867434 48.7048041, 20.8868162 48.7048068, 20.8869657 48.7047918, 20.8871094 48.7047781, 20.8872055 48.7047454, 20.8872903 48.7046874, 20.8873668 48.7046301, 20.887405 48.7045714)"
291685484,,Jarná,residential,50,False,True,120.262,,,"LINESTRING (20.898311 48.7016589, 20.8982817 48.7016771, 20.8981892 48.701728, 20.8980063 48.7018172, 20.897705 48.701972, 20.8973713 48.7021522, 20.8970431 48.7023433)"
293172673,,Jarná,residential,50,False,True,75.324,,,"LINESTRING (20.898311 48.7016589, 20.8981839 48.7015952, 20.8980111 48.7015126, 20.8977865 48.7014053, 20.8974707 48.7012704)"
291685483,,Robotnícka,residential,,False,False,50.476,,,"LINESTRING (20.895482 48.7006025, 20.8961398 48.7004699)"
293117532,,Robotnícka,residential,50,False,False,72.829,,,"LINESTRING (20.895482 48.7006025, 20.8955153 48.7012571)"
293117532,,Robotnícka,residential,50,False,True,65.867,,,"LINESTRING (20.895482 48.7006025, 20.8954617 48.7000103)"
291685483,,Robotnícka,residential,,False,True,50.476,,,"LINESTRING (20.8961398 48.7004699, 20.895482 48.7006025)"
291685484,,Jarná,residential,50,False,False,120.262,,,"LINESTRING (20.8970431 48.7023433, 20.8973713 48.7021522, 20.897705 48.701972, 20.8980063 48.7018172, 20.8981892 48.701728, 20.8982817 48.7016771, 20.898311 48.7016589)"
