osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
11009379,66,M. R. Štefánika,primary,False,True,304.7730000000001,"LINESTRING (19.0684295 48.3519186, 19.0684313 48.3518519, 19.0684298 48.3517741, 19.0684194 48.3516866, 19.0684099 48.3516204, 19.0683934 48.3515543, 19.0683693 48.351482, 19.0683284 48.3513825, 19.0682879 48.3512984, 19.068201 48.3511449, 19.0679966 48.3507887, 19.0679281 48.3506694, 19.0674699 48.3499119, 19.0671857 48.349469, 19.0671695 48.3494395, 19.0671045 48.3493412)",,,
314524086,,29. augusta,residential,False,True,234.504,"LINESTRING (19.0684295 48.3519186, 19.0683174 48.3519165, 19.0682554 48.3519115, 19.0679503 48.3519013, 19.0669717 48.3517931, 19.0654398 48.3516021, 19.0653827 48.351594, 19.0653002 48.3515824)",,,
"[725250049, 24419130]",,Malinovského,residential,False,False,55.352000000000004,"LINESTRING (19.0684295 48.3519186, 19.069107 48.351969, 19.0691742 48.3519717)",3,,
976968069,66,Čsl. armády,primary,False,False,98.199,"LINESTRING (19.0684295 48.3519186, 19.0684085 48.3520528, 19.0683772 48.3521609, 19.0683457 48.3522584, 19.0682989 48.3523778, 19.0682784 48.3524314, 19.0681053 48.3527722)",2,,
23999534,,Svätotrojičné námestie,residential,False,False,49.742,"LINESTRING (19.0669828 48.3546286, 19.0668356 48.3545961, 19.0663428 48.3544899)",,,
31261064,66,Obchodná,primary,False,False,95.287,"LINESTRING (19.0669828 48.3546286, 19.0669359 48.3547588, 19.0668691 48.3549193, 19.0667848 48.355125, 19.0667387 48.355223, 19.0666883 48.3553279, 19.0666157 48.3554492)",,,
976968068,66,Svätotrojičné námestie,primary,False,True,103.81300000000002,"LINESTRING (19.0669828 48.3546286, 19.0670675 48.3544275, 19.0671246 48.3543192, 19.0671699 48.3542404, 19.0672196 48.3541651, 19.0673238 48.3540221, 19.0674713 48.3538477, 19.0675369 48.3537753)",2,,
31261064,66,Obchodná,primary,False,True,29.192,"LINESTRING (19.066337 48.3558754, 19.0663984 48.3557821, 19.0664944 48.3556346)",,,
100165437,,,residential,False,True,49.072,"LINESTRING (19.066337 48.3558754, 19.0665236 48.3559251, 19.0669532 48.35604)",,,
224014114,,Námestie SNP,residential,False,True,65.21000000000001,"LINESTRING (19.066337 48.3558754, 19.0657044 48.3557071, 19.0655187 48.3556558)",,,
870581110,66,Pribinova,primary,False,False,117.315,"LINESTRING (19.066337 48.3558754, 19.0661532 48.3561662, 19.0658168 48.3566761, 19.0657063 48.3568436)",,50,
816859895,,Gliarska,residential,False,True,216.607,"LINESTRING (19.0657063 48.3568436, 19.0661448 48.356937, 19.0661555 48.3569776, 19.066689 48.3571871, 19.0669698 48.3566125, 19.0670088 48.3564419, 19.0669584 48.3562654, 19.0669144 48.3561115, 19.0669532 48.35604)",,,
870581110,66,Pribinova,primary,False,True,117.315,"LINESTRING (19.0657063 48.3568436, 19.0658168 48.3566761, 19.0661532 48.3561662, 19.066337 48.3558754)",,50,
"[53017622, 53017623]",,Rudolfa Geschwinda,residential,False,True,913.2280000000002,"LINESTRING (19.0718543 48.3570185, 19.0721553 48.3570306, 19.0725356 48.3569796, 19.0726695 48.3569299, 19.072795 48.3568833, 19.072938 48.3568328, 19.07304 48.3566468, 19.0730994 48.3566048, 19.0731746 48.3565805, 19.0738055 48.3564576, 19.073886 48.3564724, 19.0740544 48.3564747, 19.0742214 48.3564333, 19.0742763 48.3563833, 19.0743407 48.3562253, 19.0745947 48.3561635, 19.0747738 48.3561578, 19.0750809 48.3560501, 19.0752206 48.3559475, 19.0762505 48.3555482, 19.0768123 48.3553438, 19.0764326 48.3551121, 19.0759281 48.3547869, 19.0751819 48.3542454, 19.0751612 48.3542303, 19.0744052 48.3532097, 19.0743221 48.3530672, 19.0740673 48.3528948, 19.0737786 48.3527719, 19.0733365 48.3525643, 19.0731177 48.3524616, 19.0728305 48.352358, 19.0725027 48.3523012)",,,
"[970590460, 990252261]",,,residential,False,False,69.464,"LINESTRING (19.0718543 48.3570185, 19.0717431 48.3569613, 19.0715869 48.3568973, 19.0710686 48.356746, 19.0710229 48.3567327)",,,
23999541,,,residential,False,False,10.376,"LINESTRING (19.0648527 48.3552601, 19.064993 48.3552561)",,,
72885144,,Saská,residential,False,False,53.936,"LINESTRING (19.0648527 48.3552601, 19.0641407 48.3551532)",,,
100170419,,Horná,residential,False,True,55.719,"LINESTRING (19.0648527 48.3552601, 19.0645702 48.3557247)",,,
72885144,,Saská,residential,False,True,53.936,"LINESTRING (19.0641407 48.3551532, 19.0648527 48.3552601)",,,
23999540,,Nová,residential,False,False,58.886,"LINESTRING (19.0641407 48.3551532, 19.0640433 48.3552652, 19.0638676 48.3555254, 19.0637727 48.3556216)",,,
23999540,,Nová,residential,False,False,139.356,"LINESTRING (19.0637727 48.3556216, 19.0636933 48.3556921, 19.0633164 48.3559068, 19.0631688 48.3560395, 19.0626697 48.356622)",,,
23999540,,Nová,residential,False,True,58.885999999999996,"LINESTRING (19.0637727 48.3556216, 19.0638676 48.3555254, 19.0640433 48.3552652, 19.0641407 48.3551532)",,,
100170404,,,residential,False,False,60.1,"LINESTRING (19.0637727 48.3556216, 19.0642184 48.3556662, 19.0645702 48.3557247)",,,
23999540,,Nová,residential,False,False,4.35,"LINESTRING (19.0626697 48.356622, 19.0626332 48.3566527)",,,
23999540,,Nová,residential,False,True,139.35600000000002,"LINESTRING (19.0626697 48.356622, 19.0631688 48.3560395, 19.0633164 48.3559068, 19.0636933 48.3556921, 19.0637727 48.3556216)",,,
23999534,,Svätotrojičné námestie,residential,False,False,112.744,"LINESTRING (19.0663428 48.3544899, 19.0669247 48.3535526)",,,
23999534,,Svätotrojičné námestie,residential,False,True,49.742,"LINESTRING (19.0663428 48.3544899, 19.0668356 48.3545961, 19.0669828 48.3546286)",,,
42729508,,Bočkayho námestie,residential,False,True,53.454,"LINESTRING (19.0663428 48.3544899, 19.0660956 48.3545053, 19.0658587 48.3544656, 19.0656449 48.3544078)",,,
34021573,,Svätotrojičné námestie,residential,False,True,17.661,"LINESTRING (19.0667467 48.3534466, 19.0669247 48.3535526)",,,
314524084,,,residential,False,False,91.28399999999999,"LINESTRING (19.0667467 48.3534466, 19.066223 48.3533118, 19.0655742 48.3531911)",,,
314524085,,,residential,False,False,111.35900000000001,"LINESTRING (19.0667467 48.3534466, 19.067056 48.3528236, 19.0672636 48.3525069)",,,
314524084,,,residential,False,False,103.114,"LINESTRING (19.066025 48.3522041, 19.0662228 48.3521576, 19.0666327 48.3522188, 19.0672636 48.3525069)",,,
314524084,,,residential,False,True,118.32300000000001,"LINESTRING (19.066025 48.3522041, 19.065503 48.3531122, 19.0655742 48.3531911)",,,
816859902,,Hajdúsky rad,residential,False,False,47.735,"LINESTRING (19.066025 48.3522041, 19.0660897 48.3520973, 19.0661353 48.3520406, 19.0662246 48.3520199, 19.066506 48.3520219)",,,
314524084,,,residential,False,False,69.665,"LINESTRING (19.0672636 48.3525069, 19.0673784 48.3525829, 19.0681053 48.3527722)",,,
