osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
26724343,2513,Štúrova,tertiary,False,False,84.687,"LINESTRING (18.6419836 48.424597, 18.641889 48.4247099, 18.6416956 48.4249138, 18.6413231 48.4252174)",,
26724343,2513,Štúrova,tertiary,False,True,271.60499999999996,"LINESTRING (18.6419836 48.424597, 18.6421635 48.4242227, 18.6422119 48.4240801, 18.6422198 48.4239841, 18.6422335 48.4238508, 18.642237 48.4235859, 18.6422199 48.423264, 18.6422213 48.423047, 18.6422296 48.42292, 18.6422584 48.4228248, 18.6423265 48.4226726, 18.6424194 48.4224841, 18.6424417 48.4223356, 18.6424329 48.4221965)",,
"[766570733, 766570735]",,Májová,residential,False,True,18.463,"LINESTRING (18.6419836 48.424597, 18.64206 48.4246109, 18.6420932 48.4246168, 18.642227 48.4246351)",,
26724343,2513,Štúrova,tertiary,False,False,271.60499999999996,"LINESTRING (18.6424329 48.4221965, 18.6424417 48.4223356, 18.6424194 48.4224841, 18.6423265 48.4226726, 18.6422584 48.4228248, 18.6422296 48.42292, 18.6422213 48.423047, 18.6422199 48.423264, 18.642237 48.4235859, 18.6422335 48.4238508, 18.6422198 48.4239841, 18.6422119 48.4240801, 18.6421635 48.4242227, 18.6419836 48.424597)",,
"[44483042, 141912431, 26724343]",2513,Štúrova,tertiary,False,True,59.363,"LINESTRING (18.6424329 48.4221965, 18.6424334 48.4221818, 18.642412 48.4220446, 18.6424053 48.4220151, 18.6423803 48.4219049, 18.6423038 48.4217942, 18.6421838 48.4217069)",yes,
"[395752728, 175458909]",,Štúrova,residential,False,False,131.6,"LINESTRING (18.6424329 48.4221965, 18.642491 48.4221861, 18.6425459 48.4221751, 18.6430405 48.4220487, 18.6432476 48.4220344, 18.6436243 48.4219375, 18.6439965 48.4216931)",,
95013121,,Bernolákova,residential,False,False,136.98999999999998,"LINESTRING (18.6421838 48.4217069, 18.6421517 48.4217527, 18.641939 48.4220448, 18.641735 48.422285, 18.6415823 48.4224232, 18.6414795 48.4225164, 18.6412767 48.4227124, 18.6412285 48.4227592)",,
"[44483042, 26724343, 141912431]",2513,Štúrova,tertiary,False,False,59.36299999999999,"LINESTRING (18.6421838 48.4217069, 18.6423038 48.4217942, 18.6423803 48.4219049, 18.6424053 48.4220151, 18.642412 48.4220446, 18.6424334 48.4221818, 18.6424329 48.4221965)",yes,
"[32425883, 395293628, 395293629]",2513,Bernolákova,tertiary,False,True,46.473,"LINESTRING (18.6421838 48.4217069, 18.6423055 48.4215419, 18.6423547 48.4214791, 18.6424181 48.4213904, 18.6424579 48.4213307)",yes,
"[32425883, 395293628, 395293629]",2513,Bernolákova,tertiary,False,False,46.473,"LINESTRING (18.6424579 48.4213307, 18.6424181 48.4213904, 18.6423547 48.4214791, 18.6423055 48.4215419, 18.6421838 48.4217069)",yes,
"[395235018, 395235019, 395235020, 395293631]",2512,"['Kollárova', 'Námestie sv. Alžbety']",tertiary,False,False,441.904,"LINESTRING (18.6424579 48.4213307, 18.6423263 48.4213353, 18.6422276 48.4213542, 18.641915 48.4214553, 18.6417839 48.4214976, 18.6416809 48.4215339, 18.6415433 48.4215876, 18.6414292 48.4216377, 18.6412936 48.4217051, 18.6411518 48.4217853, 18.6407788 48.4220937, 18.6402466 48.4224807, 18.6400993 48.422607, 18.6399279 48.4227541, 18.6396586 48.4230214, 18.6393818 48.42321, 18.6389494 48.4234677, 18.6385128 48.4237529, 18.6382963 48.423865, 18.6380993 48.4239509)",yes,
"[775462066, 44740871]",2512,Námestie sv. Alžbety,tertiary,False,True,85.208,"LINESTRING (18.6424579 48.4213307, 18.6425476 48.4212061, 18.6430277 48.4206647)",,
"[775462066, 44740871]",2512,Námestie sv. Alžbety,tertiary,False,False,85.208,"LINESTRING (18.6430277 48.4206647, 18.6425476 48.4212061, 18.6424579 48.4213307)",,
95013123,2513,M. R. Štefánika,tertiary,False,False,22.162,"LINESTRING (18.637922 48.426653, 18.6378142 48.4267156, 18.6377226 48.4268003)",,
"[50827008, 766570698]",,M. R. Štefánika,residential,False,False,232.20800000000003,"LINESTRING (18.637922 48.426653, 18.6381562 48.4262787, 18.6381954 48.4260366, 18.6382104 48.4258876, 18.6382389 48.4258221, 18.6382711 48.425797, 18.6383334 48.4257525, 18.6387144 48.4254741, 18.6388809 48.4253609, 18.6389425 48.42532, 18.6390023 48.4252583, 18.6390269 48.425213, 18.6390709 48.4249159, 18.639097 48.424801)",,
"[766570699, 136118623]",2513,Banícke námestie,tertiary,False,True,34.770999999999994,"LINESTRING (18.637922 48.426653, 18.6380187 48.4266345, 18.6381197 48.4266346, 18.6381488 48.4266373, 18.6381682 48.426639, 18.6382331 48.4266459, 18.6383874 48.4266551)",,
