osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access
820303076,537,Cesta slobody,secondary,40,False,False,102.88,"LINESTRING (20.2174472 49.1372451, 20.218739 49.1376216)",,,
4815783,,,residential,,False,False,79.924,"LINESTRING (20.2174472 49.1372451, 20.2174971 49.1371892, 20.2175372 49.1371354, 20.2176091 49.1370962, 20.2176576 49.1370512, 20.2177389 49.1369197, 20.2177606 49.1368847, 20.2178915 49.136599)",,,
"[28145909, 28145910]",,,residential,,False,False,142.856,"LINESTRING (20.2174472 49.1372451, 20.2173964 49.1373075, 20.2173705 49.1373328, 20.2172702 49.1374522, 20.2171612 49.137591, 20.2171782 49.1376587, 20.2173285 49.1377559, 20.2172923 49.1378806, 20.217187 49.1382858, 20.2171495 49.1384302)",,,
819646067,537,Cesta slobody,secondary,50,False,True,220.478,"LINESTRING (20.2174472 49.1372451, 20.2169429 49.1370954, 20.2168253 49.137067, 20.2167028 49.1370491, 20.2165483 49.1370418, 20.2163846 49.1370543, 20.2162291 49.137079, 20.2155729 49.137231, 20.2154291 49.1372467, 20.2152689 49.1372444, 20.2150898 49.1372244, 20.2145519 49.1371169)",,,
820303076,537,Cesta slobody,secondary,40,False,True,102.88,"LINESTRING (20.218739 49.1376216, 20.2174472 49.1372451)",,,
"[4834020, 820303070]",,,residential,,False,False,145.251,"LINESTRING (20.218739 49.1376216, 20.2187692 49.137563, 20.2187698 49.1375452, 20.2187786 49.1375345, 20.2188284 49.137481, 20.2188642 49.1374418, 20.219303 49.1369259, 20.2194893 49.136718, 20.219755 49.1365052)",,,
28146040,,,residential,,False,False,90.087,"LINESTRING (20.218739 49.1376216, 20.2187357 49.1376461, 20.218725 49.1376938, 20.2187144 49.1377409, 20.2187042 49.1377865, 20.2186858 49.1378681, 20.2186438 49.13806, 20.218637 49.1380825, 20.2186324 49.1381061, 20.2187289 49.1381315, 20.2190277 49.1381717, 20.219107 49.1381824)",,,
"[4815721, 820303075, 820303076]",537,Cesta slobody,secondary,40,False,False,167.75799999999995,"LINESTRING (20.218739 49.1376216, 20.2188307 49.1376487, 20.2193338 49.1377937, 20.2193874 49.1378095, 20.2198192 49.1379438, 20.2200139 49.1380089, 20.2201492 49.1380789, 20.2202689 49.1381565, 20.220352 49.1382347, 20.2204076 49.1383343, 20.220413 49.1383634, 20.2204376 49.1384976)",yes,,
27865602,,,residential,,False,False,149.28799999999998,"LINESTRING (20.2237153 49.1404514, 20.2236688 49.1405153, 20.2235663 49.1405575, 20.2234447 49.1406, 20.2233126 49.1406461, 20.2232197 49.1406814, 20.2229038 49.1408014, 20.2228265 49.1408426, 20.2227075 49.140906, 20.2226518 49.1409357, 20.2225779 49.1409795, 20.2225032 49.1410306, 20.2224787 49.1410918, 20.2224842 49.1412174, 20.2225346 49.1413716)",,,
75836904,537,Cesta slobody,secondary,40,False,False,206.94,"LINESTRING (20.2237153 49.1404514, 20.2235323 49.1403939, 20.2230621 49.1402479, 20.2228662 49.140189, 20.2226758 49.1401355, 20.22251 49.1400947, 20.2219864 49.1399931, 20.2213575 49.1398635, 20.2210468 49.1398266)",,2,
75836904,537,Cesta slobody,secondary,40,False,True,244.76000000000002,"LINESTRING (20.2237153 49.1404514, 20.224061 49.14054, 20.2241255 49.1405671, 20.2241785 49.1406066, 20.2242185 49.1406772, 20.2242811 49.1408137, 20.2243156 49.1408643, 20.2243917 49.1409092, 20.224488 49.1409384, 20.2245694 49.1409453, 20.2247018 49.1409453, 20.2248992 49.1408988, 20.2249508 49.1408828, 20.2254808 49.1406819, 20.2256711 49.1405899, 20.2257878 49.1405176, 20.2259266 49.1404044, 20.2260921 49.1402418, 20.2261493 49.1401175)",,2,
4815783,,,residential,,False,True,79.924,"LINESTRING (20.2178915 49.136599, 20.2177606 49.1368847, 20.2177389 49.1369197, 20.2176576 49.1370512, 20.2176091 49.1370962, 20.2175372 49.1371354, 20.2174971 49.1371892, 20.2174472 49.1372451)",,,
299008187,,,residential,,False,True,209.07799999999997,"LINESTRING (20.2198956 49.1389593, 20.2198139 49.1389457, 20.219601 49.1389046, 20.2190843 49.1388238, 20.2189915 49.1387925, 20.218749 49.1387439, 20.2186444 49.1387062, 20.2184594 49.138679, 20.2181495 49.1386317, 20.2175475 49.1385423, 20.2172537 49.1384667, 20.2171495 49.1384302)",,,customers
