osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction
4843905,True,Jesenského,residential,False,50.484,"LINESTRING (17.2672074 48.28357, 17.2672679 48.2834713, 17.2672807 48.2834505, 17.2674274 48.283237, 17.2675013 48.2831614)",,,,
"[29370987, 364976822]",False,Jesenského,secondary,"[False, True]",107.65899999999999,"LINESTRING (17.2672074 48.28357, 17.2674291 48.2836052, 17.2680718 48.2836386, 17.2685149 48.2836616, 17.2686519 48.2836723)",3,502,50,
37071741,False,Bernolákova,residential,True,231.63299999999998,"LINESTRING (17.2672074 48.28357, 17.2670977 48.2836914, 17.2670049 48.283794, 17.2664521 48.2843239, 17.2655814 48.2850733, 17.2653706 48.2852548)",,,,
364976821,False,Bratislavská,secondary,True,66.704,"LINESTRING (17.2672074 48.28357, 17.2670738 48.2835409, 17.2663506 48.2833835)",3,502,50,
4688944,True,Hrnčiarska,residential,False,434.5289999999999,"LINESTRING (17.2686519 48.2836723, 17.2685912 48.283769, 17.2683709 48.2841197, 17.2675458 48.2854332, 17.267258 48.2858912, 17.2672061 48.2859739, 17.2670675 48.2861945, 17.2664145 48.287188, 17.2663593 48.2872699)",,,,
"[29370987, 364976822]",False,Jesenského,secondary,"[False, True]",107.659,"LINESTRING (17.2686519 48.2836723, 17.2685149 48.2836616, 17.2680718 48.2836386, 17.2674291 48.2836052, 17.2672074 48.28357)",3,502,50,
364976823,False,Jesenského,secondary,False,35.76,"LINESTRING (17.2686519 48.2836723, 17.2689664 48.2836965, 17.2691238 48.283733)",3,502,50,
364976823,False,Jesenského,secondary,True,6.762,"LINESTRING (17.2692101 48.283753, 17.2691238 48.283733)",3,502,50,
364976824,False,Jesenského,secondary,False,42.506,"LINESTRING (17.2692101 48.283753, 17.2694935 48.2838379, 17.2697253 48.2839215)",4,502,50,
"[29370985, 364976826]",False,Moyzesova,secondary,False,156.117,"LINESTRING (17.2700455 48.284037, 17.2702015 48.2841082, 17.271204 48.2845598, 17.2713656 48.2846377, 17.271669 48.2847634, 17.271799 48.2848173)",,502,50,
