osmid,oneway,lanes,ref,highway,reversed,length,geometry
670892131,False,2,N 29,primary,False,61.226,"LINESTRING (-1.0748423 11.6667295, -1.0744809 11.6663077)"
313267773,False,,,residential,False,88.80600000000001,"LINESTRING (-1.0748423 11.6667295, -1.0750696 11.666541, -1.0752305 11.666411, -1.0754639 11.6662126)"
313267783,False,,,residential,False,86.01,"LINESTRING (-1.0748423 11.6667295, -1.0746082 11.6668682, -1.0741845 11.667157)"
670892131,False,2,N 29,primary,True,184.688,"LINESTRING (-1.0748423 11.6667295, -1.0753056 11.6673855, -1.0757574 11.6680105, -1.0758172 11.6680885)"
313267764,False,2,,primary,False,91.804,"LINESTRING (-1.0708103 11.6636765, -1.0702975 11.6643318)"
670892131,False,2,N 29,primary,False,117.771,"LINESTRING (-1.0708103 11.6636765, -1.0699815 11.6629961)"
670892131,False,2,N 29,primary,True,116.864,"LINESTRING (-1.0708103 11.6636765, -1.0716605 11.6643178)"
313267771,False,,,tertiary,False,93.53,"LINESTRING (-1.0708103 11.6636765, -1.0710074 11.6634125, -1.0713226 11.6630014)"
313267764,False,2,,primary,True,88.209,"LINESTRING (-1.0680042 11.6672564, -1.0684835 11.6666169)"
313267783,False,,,residential,True,120.302,"LINESTRING (-1.0680042 11.6672564, -1.0688874 11.6679063)"
670892131,False,2,N 29,primary,False,184.688,"LINESTRING (-1.0758172 11.6680885, -1.0757574 11.6680105, -1.0753056 11.6673855, -1.0748423 11.6667295)"
313267764,False,2,,primary,False,88.209,"LINESTRING (-1.0684835 11.6666169, -1.0680042 11.6672564)"
313267764,False,2,,primary,True,120.003,"LINESTRING (-1.0684835 11.6666169, -1.0691522 11.6657591)"
313370269,False,,,residential,True,60.21,"LINESTRING (-1.0684835 11.6666169, -1.0689115 11.6669597)"
313267764,False,2,,primary,False,120.003,"LINESTRING (-1.0691522 11.6657591, -1.0684835 11.6666169)"
313267764,False,2,,primary,True,82.406,"LINESTRING (-1.0691522 11.6657591, -1.0696306 11.6651849)"
670914153,False,,,residential,True,116.325,"LINESTRING (-1.0691522 11.6657591, -1.0700082 11.6663849)"
254444441,False,,,residential,False,119.22999999999999,"LINESTRING (-1.0691522 11.6657591, -1.0688915 11.6655504, -1.0688763 11.6655382, -1.0687262 11.665418, -1.0683065 11.6650781)"
254444440,False,,,residential,True,123.645,"LINESTRING (-1.0685655 11.6629382, -1.0678843 11.6638278)"
254444444,False,,,residential,True,119.867,"LINESTRING (-1.0685655 11.6629382, -1.0692412 11.6634373, -1.0693216 11.6635055, -1.0694334 11.6636005)"
313267752,False,,,residential,False,88.668,"LINESTRING (-1.0741241 11.6643502, -1.0742643 11.6651357)"
313267752,False,,,residential,True,73.619,"LINESTRING (-1.0741241 11.6643502, -1.0739593 11.6637081)"
313267786,False,,,residential,False,90.801,"LINESTRING (-1.0741241 11.6643502, -1.0749462 11.6642138)"
313267786,False,,,residential,True,116.21399999999998,"LINESTRING (-1.0741241 11.6643502, -1.073691 11.6644251, -1.0735179 11.6644527, -1.0733879 11.6644514, -1.073294 11.6644041, -1.0732175 11.6643476, -1.0731337 11.6642627)"
313267774,False,,,residential,False,120.009,"LINESTRING (-1.0707612 11.6660303, -1.0714382 11.6651787)"
313267789,False,,,residential,False,87.863,"LINESTRING (-1.0707612 11.6660303, -1.071391 11.6665242)"
313267789,False,,,residential,True,34.984,"LINESTRING (-1.0707612 11.6660303, -1.0706145 11.6659171, -1.0705056 11.6658398)"
313267753,False,,,residential,False,84.52,"LINESTRING (-1.0764731 11.6646451, -1.0764268 11.6645433, -1.0762882 11.6640295, -1.0762739 11.6639131)"
313267773,False,,,residential,True,223.206,"LINESTRING (-1.0764731 11.6646451, -1.0764965 11.6648139, -1.0764872 11.6649859, -1.0764711 11.6651252, -1.0764027 11.665313, -1.0763249 11.6654968, -1.076235 11.6656348, -1.0761653 11.6657241, -1.0760634 11.6658304, -1.0759051 11.6659657, -1.0757469 11.6660708, -1.0754639 11.6662126)"
313366396,False,,,residential,True,120.926,"LINESTRING (-1.0764731 11.6646451, -1.0763343 11.6646996, -1.0762236 11.6647318, -1.0760144 11.6647692, -1.0758615 11.664804, -1.075765 11.6648191, -1.0756516 11.6648454, -1.0753955 11.6648973)"
313267759,False,,,residential,False,86.775,"LINESTRING (-1.0697081 11.6685488, -1.0702164 11.6679478)"
313267783,False,,,residential,False,114.418,"LINESTRING (-1.0697081 11.6685488, -1.0688874 11.6679063)"
313267783,False,,,residential,True,297.91900000000004,"LINESTRING (-1.0697081 11.6685488, -1.0697989 11.6686179, -1.0703406 11.6690304, -1.0707163 11.6693164, -1.0708022 11.6693689, -1.0709044 11.6693894, -1.0709956 11.6693894, -1.0710811 11.6693584, -1.0714958 11.6690607, -1.0719448 11.6687385)"
313267783,False,,,residential,True,66.403,"LINESTRING (-1.0719448 11.6687385, -1.0724118 11.6683545)"
"[313267761, 313267750]",False,,,residential,True,373.18,"LINESTRING (-1.0719448 11.6687385, -1.0731579 11.6703271, -1.0731999 11.670382, -1.0735812 11.6708814, -1.0741819 11.6705399)"
313267783,False,,,residential,False,297.91900000000004,"LINESTRING (-1.0719448 11.6687385, -1.0714958 11.6690607, -1.0710811 11.6693584, -1.0709956 11.6693894, -1.0709044 11.6693894, -1.0708022 11.6693689, -1.0707163 11.6693164, -1.0703406 11.6690304, -1.0697989 11.6686179, -1.0697081 11.6685488)"
313267773,False,,,residential,False,223.20600000000002,"LINESTRING (-1.0754639 11.6662126, -1.0757469 11.6660708, -1.0759051 11.6659657, -1.0760634 11.6658304, -1.0761653 11.6657241, -1.076235 11.6656348, -1.0763249 11.6654968, -1.0764027 11.665313, -1.0764711 11.6651252, -1.0764872 11.6649859, -1.0764965 11.6648139, -1.0764731 11.6646451)"
313267773,False,,,residential,True,88.806,"LINESTRING (-1.0754639 11.6662126, -1.0752305 11.666411, -1.0750696 11.666541, -1.0748423 11.6667295)"
313267782,False,,,residential,False,149.625,"LINESTRING (-1.0754639 11.6662126, -1.075419 11.6661476, -1.0753123 11.6660038, -1.075256 11.6659033, -1.0752205 11.665797, -1.0751849 11.6656853, -1.0751608 11.6656006, -1.075138 11.6655251, -1.0751226 11.665332, -1.0751112 11.6652736, -1.0750917 11.6651928, -1.0750481 11.6650425, -1.0750502 11.6649557)"
313267757,False,,,residential,True,85.328,"LINESTRING (-1.0752153 11.6641505, -1.0753955 11.6648973)"
313267786,False,,,residential,False,118.264,"LINESTRING (-1.0752153 11.6641505, -1.0762739 11.6639131)"
313267786,False,,,residential,True,30.138,"LINESTRING (-1.0752153 11.6641505, -1.0749462 11.6642138)"
670914153,False,,,residential,False,160.267,"LINESTRING (-1.0752547 11.6715266, -1.0741819 11.6705399)"
313267795,False,,,residential,True,271.0,"LINESTRING (-1.0752547 11.6715266, -1.0753821 11.6713782, -1.0757656 11.6709894, -1.0762994 11.6704365, -1.0766872 11.670025, -1.0768707 11.6698337, -1.0769575 11.6697499)"
313267786,False,,,residential,False,81.935,"LINESTRING (-1.0713226 11.6630014, -1.0719432 11.663418)"
313267771,False,,,tertiary,True,93.53,"LINESTRING (-1.0713226 11.6630014, -1.0710074 11.6634125, -1.0708103 11.6636765)"
313267757,False,,,residential,False,85.328,"LINESTRING (-1.0753955 11.6648973, -1.0752153 11.6641505)"
313366396,False,,,residential,False,120.92600000000002,"LINESTRING (-1.0753955 11.6648973, -1.0756516 11.6648454, -1.075765 11.6648191, -1.0758615 11.664804, -1.0760144 11.6647692, -1.0762236 11.6647318, -1.0763343 11.6646996, -1.0764731 11.6646451)"
313366396,False,,,residential,True,38.161,"LINESTRING (-1.0753955 11.6648973, -1.0752641 11.6649209, -1.0750502 11.6649557)"
313267779,False,,,residential,False,86.704,"LINESTRING (-1.0716605 11.6643178, -1.071167 11.6649297)"
313267779,False,,,residential,True,99.109,"LINESTRING (-1.0716605 11.6643178, -1.0722184 11.6636136)"
670892131,False,2,N 29,primary,False,116.864,"LINESTRING (-1.0716605 11.6643178, -1.0708103 11.6636765)"
670892131,False,2,N 29,primary,True,125.514,"LINESTRING (-1.0716605 11.6643178, -1.072602 11.6649689)"
313267786,False,,,residential,True,118.264,"LINESTRING (-1.0762739 11.6639131, -1.0752153 11.6641505)"
313267753,False,,,residential,False,86.303,"LINESTRING (-1.0762739 11.6639131, -1.0761836 11.6635368, -1.0760959 11.6631568)"
313267753,False,,,residential,True,84.52,"LINESTRING (-1.0762739 11.6639131, -1.0762882 11.6640295, -1.0764268 11.6645433, -1.0764731 11.6646451)"
313267786,False,,,residential,False,37.03,"LINESTRING (-1.0719432 11.663418, -1.0722184 11.6636136)"
313267786,False,,,residential,True,81.935,"LINESTRING (-1.0719432 11.663418, -1.0713226 11.6630014)"
313267766,False,,,residential,True,80.99,"LINESTRING (-1.0700512 11.6664164, -1.0705056 11.6658398)"
