osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry
59470496,False,2,N 11,secondary,50,False,68.264,"LINESTRING (-3.180255 10.3295145, -3.1796404 10.3296208)"
336854455,False,,,residential,,True,50.152,"LINESTRING (-3.180255 10.3295145, -3.1802116 10.3290655)"
59470496,False,2,N 11,secondary,50,True,228.337,"LINESTRING (-3.180255 10.3295145, -3.1812152 10.3293482, -3.1815961 10.3292876, -3.1819569 10.3292387, -3.1823189 10.3292244)"
59470509,True,1,N 11,secondary,30,False,70.321,"LINESTRING (-3.1831514 10.3302353, -3.1833233 10.3302265, -3.1835164 10.330208, -3.1837918 10.3301818)"
59470509,True,1,N 11,secondary,30,False,44.317,"LINESTRING (-3.1823189 10.3292244, -3.1823381 10.3296225)"
345534822,False,,,residential,,True,55.715,"LINESTRING (-3.1823189 10.3292244, -3.182295 10.3287239)"
59470496,False,2,N 11,secondary,50,False,228.337,"LINESTRING (-3.1823189 10.3292244, -3.1819569 10.3292387, -3.1815961 10.3292876, -3.1812152 10.3293482, -3.180255 10.3295145)"
59470496,False,2,N 11,secondary,50,True,55.37,"LINESTRING (-3.1791419 10.3297071, -3.1796404 10.3296208)"
345535297,False,,,tertiary,,False,49.019,"LINESTRING (-3.1791419 10.3297071, -3.1790799 10.3292705)"
85817947,False,,,residential,,False,273.31,"LINESTRING (-3.1791419 10.3297071, -3.1791896 10.3300813, -3.1792808 10.3307958, -3.1794395 10.3321475)"
382050078,False,2,N 11,secondary,,False,162.048,"LINESTRING (-3.1791419 10.3297071, -3.1789943 10.3297387, -3.1784555 10.3298467, -3.1776908 10.33)"
382050078,False,2,N 11,secondary,,False,105.201,"LINESTRING (-3.1769479 10.3296174, -3.1761875 10.3290382)"
382050078,False,2,N 11,secondary,,True,12.974,"LINESTRING (-3.1769479 10.3296174, -3.1770457 10.3296834)"
337021188,False,,,residential,,True,179.80700000000002,"LINESTRING (-3.1769479 10.3296174, -3.1771678 10.3293192, -3.1772678 10.3289575, -3.1773152 10.3287862, -3.1775041 10.3281152)"
127379592,False,,,tertiary,,False,71.316,"LINESTRING (-3.1833936 10.3322856, -3.1833195 10.3316484)"
127379592,False,,,tertiary,,True,70.029,"LINESTRING (-3.1833936 10.3322856, -3.1834664 10.3329113)"
333486021,False,,,residential,,True,68.85,"LINESTRING (-3.1833936 10.3322856, -3.1840193 10.3322187)"
"[333486021, 336854886]",False,,,residential,,"[False, True]",124.426,"LINESTRING (-3.1833936 10.3322856, -3.1825071 10.3323805, -3.182538 10.3326203)"
83179283,False,2,N 11,secondary,30,False,42.74,"LINESTRING (-3.1837918 10.3301818, -3.1841316 10.3303715)"
314308006,False,,,residential,,True,52.418,"LINESTRING (-3.1837918 10.3301818, -3.1838467 10.3306501)"
345531986,True,1,N 11,secondary,30,False,115.15,"LINESTRING (-3.1837918 10.3301818, -3.1837192 10.3291487)"
127379592,False,,,tertiary,,False,26.351,"LINESTRING (-3.1836943 10.3343782, -3.1836111 10.3341558)"
127379592,False,,,tertiary,,True,7.409,"LINESTRING (-3.1836943 10.3343782, -3.1837302 10.3344347)"
127380886,False,,,residential,,False,54.655,"LINESTRING (-3.1837192 10.3291487, -3.183701 10.3286575)"
345531984,True,1,N 11,secondary,30,False,153.414,"LINESTRING (-3.1837192 10.3291487, -3.1823189 10.3292244)"
345536180,False,,,residential,,True,23.734,"LINESTRING (-3.1794039 10.3323701, -3.1796111 10.3323068)"
345536181,False,,,residential,,True,25.057,"LINESTRING (-3.1794039 10.3323701, -3.1794395 10.3321475)"
345536182,False,,,residential,,False,273.34499999999997,"LINESTRING (-3.1794039 10.3323701, -3.179287 10.3324062, -3.1792078 10.3324306, -3.1782685 10.3327203, -3.1781247 10.3327647, -3.1774102 10.3329851, -3.177121 10.3330743, -3.1770196 10.3331056)"
345536179,False,,,residential,,True,200.232,"LINESTRING (-3.1813597 10.3317745, -3.1805888 10.33201, -3.1802927 10.3321004, -3.1796442 10.3322968, -3.1796111 10.3323068)"
345534822,False,,,residential,,False,55.715,"LINESTRING (-3.182295 10.3287239, -3.1823189 10.3292244)"
345534822,False,,,residential,,True,3.936,"LINESTRING (-3.182295 10.3287239, -3.1822923 10.3286886)"
345535406,False,,,residential,,True,153.984,"LINESTRING (-3.182295 10.3287239, -3.183701 10.3286575)"
127380886,False,,,residential,,False,86.584,"LINESTRING (-3.183701 10.3286575, -3.1836595 10.3278799)"
127380886,False,,,residential,,True,54.655,"LINESTRING (-3.183701 10.3286575, -3.1837192 10.3291487)"
345535406,False,,,residential,,False,153.984,"LINESTRING (-3.183701 10.3286575, -3.182295 10.3287239)"
127380884,False,,,residential,,True,125.881,"LINESTRING (-3.1790799 10.3292705, -3.1802116 10.3290655)"
345535297,False,,,tertiary,,False,87.753,"LINESTRING (-3.1790799 10.3292705, -3.1790164 10.3284838)"
345535297,False,,,tertiary,,True,49.019,"LINESTRING (-3.1790799 10.3292705, -3.1791419 10.3297071)"
345535297,False,,,tertiary,,False,36.622,"LINESTRING (-3.1788645 10.3262116, -3.1788229 10.3258848)"
