osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction
217859175,residential,50,False,False,62.877,,,"LINESTRING (-1.083114 13.0864384, -1.0829356 13.0869765)",
217857951,primary,,False,False,101.493,2,N 15,"LINESTRING (-1.083114 13.0864384, -1.0824671 13.086454, -1.0821772 13.086461)",
217859175,residential,50,False,False,158.587,,,"LINESTRING (-1.0816641 13.088863, -1.0807811 13.0900007)",
217859175,residential,50,False,True,85.27,,,"LINESTRING (-1.0816641 13.088863, -1.0821484 13.0882584)",
219531663,residential,30,False,False,60.25,2,,"LINESTRING (-1.0816641 13.088863, -1.0811328 13.0887024)",
219531663,residential,30,False,True,123.425,2,,"LINESTRING (-1.0816641 13.088863, -1.0823935 13.0894692, -1.0825352 13.0895785)",
314192470,primary,80,False,False,27.323,2,N 15,"LINESTRING (-1.0848677 13.0859041, -1.084803 13.0861416)",
316834517,secondary,80,False,True,131.641,2,,"LINESTRING (-1.0848677 13.0859041, -1.0851683 13.084757)",
77223770,primary,,False,True,91.567,2,N 15,"LINESTRING (-1.0848677 13.0859041, -1.0853414 13.0859598, -1.0855082 13.0859872, -1.0857029 13.0860279)",
217858414,residential,,False,False,26.187,,,"LINESTRING (-1.0793689 13.0812503, -1.0793709 13.0814858)",
1054949395,residential,,False,False,174.68,,,"LINESTRING (-1.0793689 13.0812503, -1.0809808 13.0811983)",
219243864,residential,30,False,False,122.277,,,"LINESTRING (-1.0875363 13.083659, -1.0871206 13.0846814)",
316834517,secondary,80,False,False,59.938,2,,"LINESTRING (-1.0853401 13.0842446, -1.0851683 13.084757)",
316834517,secondary,80,False,True,9.576,2,,"LINESTRING (-1.0853401 13.0842446, -1.0853644 13.0841618)",
219243874,residential,30,False,False,93.262,,,"LINESTRING (-1.0853401 13.0842446, -1.0855714 13.0843358, -1.0857153 13.0843926, -1.0857668 13.0844287, -1.0858061 13.0844773, -1.0858301 13.0845345, -1.085807 13.0847925)",
219243873,residential,30,False,False,127.728,,,"LINESTRING (-1.085807 13.0847925, -1.0869011 13.0852212)",
219243874,residential,30,False,False,61.553,,,"LINESTRING (-1.085807 13.0847925, -1.0857605 13.0853442)",
219243874,residential,30,False,True,93.26199999999999,,,"LINESTRING (-1.085807 13.0847925, -1.0858301 13.0845345, -1.0858061 13.0844773, -1.0857668 13.0844287, -1.0857153 13.0843926, -1.0855714 13.0843358, -1.0853401 13.0842446)",
1190923000,residential,,False,False,98.118,,,"LINESTRING (-1.0879537 13.085028, -1.0871206 13.0846814)",
219243868,residential,30,False,True,64.623,,,"LINESTRING (-1.0879537 13.085028, -1.0877223 13.0854709, -1.0876897 13.0855489)",
219243868,residential,30,False,False,63.489,,,"LINESTRING (-1.0874686 13.0860777, -1.0876897 13.0855489)",
219243868,residential,30,False,True,69.12,,,"LINESTRING (-1.0874686 13.0860777, -1.0872254 13.0866524)",
217857951,primary,,False,False,34.788,2,N 15,"LINESTRING (-1.0798409 13.0865172, -1.0795198 13.0865249)",
217857951,primary,,False,True,151.254,2,N 15,"LINESTRING (-1.0798409 13.0865172, -1.081237 13.0864836)",
219243861,residential,30,False,False,119.797,2,,"LINESTRING (-1.0798409 13.0865172, -1.0798848 13.0867345, -1.0800267 13.086911, -1.080572 13.087253)",
77223770,primary,,False,False,90.945,2,N 15,"LINESTRING (-1.0872254 13.0866524, -1.0864609 13.0863141)",
77223770,primary,,False,True,23.257,2,N 15,"LINESTRING (-1.0872254 13.0866524, -1.0874158 13.0867491)",
219243868,residential,30,False,False,69.12,,,"LINESTRING (-1.0872254 13.0866524, -1.0874686 13.0860777)",
217858017,residential,,False,True,39.111,,,"LINESTRING (-1.082215 13.0868108, -1.0821772 13.086461)",
219243867,residential,30,False,False,78.698,,,"LINESTRING (-1.082215 13.0868108, -1.0828666 13.087124)",
217858017,residential,,False,False,140.036,,,"LINESTRING (-1.082215 13.0868108, -1.0820926 13.0871112, -1.0818919 13.087569, -1.0816423 13.0879338)",
217859175,residential,50,False,False,18.024,,,"LINESTRING (-1.0829356 13.0869765, -1.0828666 13.087124)",
217859175,residential,50,False,True,62.877,,,"LINESTRING (-1.0829356 13.0869765, -1.083114 13.0864384)",
219243871,residential,30,False,False,143.583,,,"LINESTRING (-1.0829356 13.0869765, -1.0842613 13.0869754)",
219243871,residential,30,False,False,66.501,,,"LINESTRING (-1.0842613 13.0869754, -1.0848753 13.086975)",
219243871,residential,30,False,True,143.583,,,"LINESTRING (-1.0842613 13.0869754, -1.0829356 13.0869765)",
219243876,residential,30,False,False,82.80600000000001,,,"LINESTRING (-1.0842613 13.0869754, -1.0841389 13.0874307, -1.0840606 13.0876167, -1.0840249 13.0876809)",
219243871,residential,30,False,False,119.463,,,"LINESTRING (-1.0855145 13.0869744, -1.0866175 13.0869736)",
219243871,residential,30,False,True,69.23,,,"LINESTRING (-1.0855145 13.0869744, -1.0848753 13.086975)",
219243874,residential,30,False,False,18.92,,,"LINESTRING (-1.0855145 13.0869744, -1.0855698 13.0871358)",
219243874,residential,30,False,True,107.206,,,"LINESTRING (-1.0855145 13.0869744, -1.0857029 13.0860279)",
219243870,residential,30,False,False,138.441,,,"LINESTRING (-1.08256 13.0877035, -1.0837077 13.0882516)",
217859175,residential,50,False,False,76.40899999999999,,,"LINESTRING (-1.08256 13.0877035, -1.0825155 13.0878001, -1.0821484 13.0882584)",
217859175,residential,50,False,True,72.565,,,"LINESTRING (-1.08256 13.0877035, -1.0826714 13.0874613, -1.0828666 13.087124)",
219243867,residential,30,False,False,155.521,,,"LINESTRING (-1.0840249 13.0876809, -1.0853054 13.0883138)",
219243867,residential,30,False,True,139.903,,,"LINESTRING (-1.0840249 13.0876809, -1.0828666 13.087124)",
219243876,residential,30,False,False,72.162,,,"LINESTRING (-1.0840249 13.0876809, -1.0838726 13.087955, -1.0837077 13.0882516)",
219243876,residential,30,False,True,82.80600000000001,,,"LINESTRING (-1.0840249 13.0876809, -1.0840606 13.0876167, -1.0841389 13.0874307, -1.0842613 13.0869754)",
219243861,residential,30,False,False,65.63,2,,"LINESTRING (-1.0816423 13.0879338, -1.0821484 13.0882584)",
219243861,residential,30,False,True,57.219,2,,"LINESTRING (-1.0816423 13.0879338, -1.081201 13.0876509)",
217858017,residential,,False,True,140.036,,,"LINESTRING (-1.0816423 13.0879338, -1.0818919 13.087569, -1.0820926 13.0871112, -1.082215 13.0868108)",
219243870,residential,30,False,True,138.441,,,"LINESTRING (-1.0837077 13.0882516, -1.08256 13.0877035)",
219243870,residential,30,False,False,231.785,,,"LINESTRING (-1.0837077 13.0882516, -1.0842711 13.0885894, -1.0853432 13.0890948, -1.0856024 13.0892158)",
219243876,residential,30,False,False,76.37,,,"LINESTRING (-1.0837077 13.0882516, -1.0835221 13.0886371, -1.0833973 13.0888681)",
219243876,residential,30,False,True,72.162,,,"LINESTRING (-1.0837077 13.0882516, -1.0838726 13.087955, -1.0840249 13.0876809)",
219243867,residential,30,False,False,95.361,,,"LINESTRING (-1.0853054 13.0883138, -1.0860935 13.0886962)",
219243867,residential,30,False,True,155.521,,,"LINESTRING (-1.0853054 13.0883138, -1.0840249 13.0876809)",
219243872,unclassified,50,False,False,105.33,2,,"LINESTRING (-1.0853054 13.0883138, -1.0856024 13.0892158)",
219243872,unclassified,50,False,True,155.994,2,,"LINESTRING (-1.0853054 13.0883138, -1.0850005 13.0873878, -1.0848753 13.086975)",
219243861,residential,30,False,False,50.875,2,,"LINESTRING (-1.0829836 13.0886514, -1.0833973 13.0888681)",
219243861,residential,30,False,True,100.713,2,,"LINESTRING (-1.0829836 13.0886514, -1.0823227 13.0883701, -1.0821484 13.0882584)",
220940131,residential,30,False,False,113.95700000000001,2,,"LINESTRING (-1.0829836 13.0886514, -1.0827036 13.0892352, -1.0825352 13.0895785)",
219243861,residential,30,False,False,29.245,2,,"LINESTRING (-1.0833973 13.0888681, -1.0836351 13.0889927)",
219243861,residential,30,False,True,50.875,2,,"LINESTRING (-1.0833973 13.0888681, -1.0829836 13.0886514)",
219243876,residential,30,False,False,68.986,,,"LINESTRING (-1.0833973 13.0888681, -1.0831193 13.0894263)",
219243876,residential,30,False,True,76.37,,,"LINESTRING (-1.0833973 13.0888681, -1.0835221 13.0886371, -1.0837077 13.0882516)",
219243872,unclassified,50,False,True,105.33,2,,"LINESTRING (-1.0856024 13.0892158, -1.0853054 13.0883138)",
219243870,residential,30,False,True,231.785,,,"LINESTRING (-1.0856024 13.0892158, -1.0853432 13.0890948, -1.0842711 13.0885894, -1.0837077 13.0882516)",
219243861,residential,30,False,True,29.245,2,,"LINESTRING (-1.0836351 13.0889927, -1.0833973 13.0888681)",
219243861,residential,30,False,False,92.524,2,,"LINESTRING (-1.0836351 13.0889927, -1.0842123 13.0892951, -1.0843903 13.0893815)",
219243861,residential,30,False,False,87.235,2,,"LINESTRING (-1.0843903 13.0893815, -1.0851111 13.0897316)",
219243861,residential,30,False,True,92.524,2,,"LINESTRING (-1.0843903 13.0893815, -1.0842123 13.0892951, -1.0836351 13.0889927)",
219243876,residential,30,False,False,53.808,,,"LINESTRING (-1.0831193 13.0894263, -1.0829025 13.0898617)",
219243876,residential,30,False,True,68.986,,,"LINESTRING (-1.0831193 13.0894263, -1.0833973 13.0888681)",
219243861,residential,30,False,True,87.235,2,,"LINESTRING (-1.0851111 13.0897316, -1.0843903 13.0893815)",
219243871,residential,30,False,False,78.447,,,"LINESTRING (-1.0866175 13.0869736, -1.0873418 13.086973)",
219243871,residential,30,False,True,119.463,,,"LINESTRING (-1.0866175 13.0869736, -1.0855145 13.0869744)",
219531657,residential,30,False,False,90.564,2,,"LINESTRING (-1.0866175 13.0869736, -1.0873586 13.0873508)",
219243874,residential,30,False,True,18.92,,,"LINESTRING (-1.0855698 13.0871358, -1.0855145 13.0869744)",
219531660,residential,30,False,False,219.217,2,,"LINESTRING (-1.0855698 13.0871358, -1.087387 13.088004)",
219243874,residential,30,False,False,89.69200000000001,,,"LINESTRING (-1.0855698 13.0871358, -1.0856418 13.0873401, -1.0858289 13.0879019)",
219243874,residential,30,False,False,92.855,,,"LINESTRING (-1.0858289 13.0879019, -1.0860935 13.0886962)",
219243874,residential,30,False,True,89.69200000000001,,,"LINESTRING (-1.0858289 13.0879019, -1.0856418 13.0873401, -1.0855698 13.0871358)",
219531658,residential,30,False,True,192.923,2,,"LINESTRING (-1.0858289 13.0879019, -1.0869009 13.0884385, -1.0874167 13.0886882)",
219243874,residential,30,False,True,108.51,,,"LINESTRING (-1.0864008 13.089625, -1.0863565 13.0894858, -1.0860935 13.0886962)",
219243876,residential,30,False,True,53.808,,,"LINESTRING (-1.0829025 13.0898617, -1.0831193 13.0894263)",
219531663,residential,30,False,False,50.736,2,,"LINESTRING (-1.0829025 13.0898617, -1.0825352 13.0895785)",
217857951,primary,,False,False,72.317,2,N 15,"LINESTRING (-1.0819045 13.0864675, -1.081237 13.0864836)",
217857951,primary,,False,True,29.544,2,N 15,"LINESTRING (-1.0819045 13.0864675, -1.0821772 13.086461)",
220940122,residential,30,False,False,152.056,2,,"LINESTRING (-1.0819045 13.0864675, -1.081201 13.0876509)",
217857951,primary,,False,False,151.254,2,N 15,"LINESTRING (-1.081237 13.0864836, -1.0798409 13.0865172)",
217857951,primary,,False,True,72.317,2,N 15,"LINESTRING (-1.081237 13.0864836, -1.0819045 13.0864675)",
220940120,residential,30,False,False,110.98,2,,"LINESTRING (-1.081237 13.0864836, -1.0807077 13.0873382)",
219243861,residential,30,False,False,17.486,2,,"LINESTRING (-1.080572 13.087253, -1.0807077 13.0873382)",
220940142,residential,,False,False,37.292,,,"LINESTRING (-1.080572 13.087253, -1.0804067 13.0875472)",
219243861,residential,30,False,True,119.797,2,,"LINESTRING (-1.080572 13.087253, -1.0800267 13.086911, -1.0798848 13.0867345, -1.0798409 13.0865172)",
219243861,residential,30,False,True,17.486,2,,"LINESTRING (-1.0807077 13.0873382, -1.080572 13.087253)",
220940120,residential,30,False,True,110.98,2,,"LINESTRING (-1.0807077 13.0873382, -1.081237 13.0864836)",
219243861,residential,30,False,False,63.747,2,,"LINESTRING (-1.0807077 13.0873382, -1.0809618 13.0874975, -1.081201 13.0876509)",
220940126,residential,30,False,False,150.614,2,,"LINESTRING (-1.0804067 13.0875472, -1.0811328 13.0887024)",
"[220940142, 219531663]",residential,30,False,"[False, True]",234.71699999999998,2,,"LINESTRING (-1.0804067 13.0875472, -1.0799572 13.0883472, -1.0811328 13.0887024)",
220940142,residential,,False,True,37.292,,,"LINESTRING (-1.0804067 13.0875472, -1.080572 13.087253)",
219243861,residential,30,False,False,57.219,2,,"LINESTRING (-1.081201 13.0876509, -1.0816423 13.0879338)",
220940122,residential,30,False,True,152.056,2,,"LINESTRING (-1.081201 13.0876509, -1.0819045 13.0864675)",
219243861,residential,30,False,True,63.747,2,,"LINESTRING (-1.081201 13.0876509, -1.0809618 13.0874975, -1.0807077 13.0873382)",
219531663,residential,30,False,True,60.25,2,,"LINESTRING (-1.0811328 13.0887024, -1.0816641 13.088863)",
220940126,residential,30,False,True,150.614,2,,"LINESTRING (-1.0811328 13.0887024, -1.0804067 13.0875472)",
"[220940142, 219531663]",residential,30,False,"[False, True]",234.71699999999998,2,,"LINESTRING (-1.0811328 13.0887024, -1.0799572 13.0883472, -1.0804067 13.0875472)",
217859175,residential,50,False,True,158.587,,,"LINESTRING (-1.0807811 13.0900007, -1.0816641 13.088863)",
217858415,residential,50,False,True,37.488,,,"LINESTRING (-1.0846461 13.083391, -1.0849189 13.0835985)",
649262079,residential,,False,False,76.647,,,"LINESTRING (-1.0846461 13.083391, -1.0849774 13.0827819)",
217858415,residential,50,False,False,66.797,,,"LINESTRING (-1.0846461 13.083391, -1.0844458 13.083242, -1.0841551 13.0830275)",
217858017,residential,,False,False,96.079,,,"LINESTRING (-1.080223 13.0825445, -1.0809169 13.0830828)",
649262077,residential,,False,False,342.367,,,"LINESTRING (-1.080223 13.0825445, -1.0833829 13.0824626)",
649262077,residential,,False,True,87.751,,,"LINESTRING (-1.080223 13.0825445, -1.0794131 13.0825658)",
217858017,residential,,False,True,109.49300000000001,,,"LINESTRING (-1.080223 13.0825445, -1.0797063 13.0821678, -1.0794236 13.0819421)",
217858017,residential,,False,True,96.079,,,"LINESTRING (-1.0809169 13.0830828, -1.080223 13.0825445)",
217858412,residential,30,False,False,163.135,2,,"LINESTRING (-1.0809169 13.0830828, -1.0794112 13.0831207)",
217858412,residential,30,False,True,350.779,2,,"LINESTRING (-1.0809169 13.0830828, -1.0841551 13.0830275)",
217858017,residential,,False,False,106.432,,,"LINESTRING (-1.0809169 13.0830828, -1.0814109 13.08345, -1.0816987 13.0836627)",
217858017,residential,,False,False,99.316,,,"LINESTRING (-1.0816987 13.0836627, -1.0824247 13.0842083)",
217858019,residential,30,False,False,245.212,2,,"LINESTRING (-1.0816987 13.0836627, -1.0794357 13.0837286)",
217858019,residential,30,False,True,348.848,2,,"LINESTRING (-1.0816987 13.0836627, -1.0849189 13.0835985)",
217858017,residential,,False,True,106.432,,,"LINESTRING (-1.0816987 13.0836627, -1.0814109 13.08345, -1.0809169 13.0830828)",
217858017,residential,,False,False,108.728,,,"LINESTRING (-1.0824247 13.0842083, -1.0832184 13.084807)",
217858017,residential,,False,True,99.316,,,"LINESTRING (-1.0824247 13.0842083, -1.0816987 13.0836627)",
217858021,residential,30,False,False,110.839,2,,"LINESTRING (-1.0824247 13.0842083, -1.0834479 13.0841903)",
217858021,residential,30,False,True,322.031,2,,"LINESTRING (-1.0824247 13.0842083, -1.0794519 13.0842605)",
217858414,residential,,False,False,88.815,,,"LINESTRING (-1.0794717 13.0849031, -1.0794954 13.0857015)",
217858414,residential,,False,True,71.486,,,"LINESTRING (-1.0794717 13.0849031, -1.0794519 13.0842605)",
217858026,residential,30,False,True,405.938,2,,"LINESTRING (-1.0794717 13.0849031, -1.0820931 13.0848359, -1.0832184 13.084807)",
219243864,residential,30,False,False,61.623,,,"LINESTRING (-1.0869011 13.0852212, -1.0866933 13.0857371)",
219243864,residential,30,False,True,64.56,,,"LINESTRING (-1.0869011 13.0852212, -1.0871206 13.0846814)",
219243873,residential,30,False,True,127.728,,,"LINESTRING (-1.0869011 13.0852212, -1.085807 13.0847925)",
219243873,residential,30,False,False,92.86,,,"LINESTRING (-1.0869011 13.0852212, -1.0873503 13.085409, -1.0876897 13.0855489)",
219243868,residential,30,False,True,63.489,,,"LINESTRING (-1.0876897 13.0855489, -1.0874686 13.0860777)",
219243868,residential,30,False,False,64.623,,,"LINESTRING (-1.0876897 13.0855489, -1.0877223 13.0854709, -1.0879537 13.085028)",
219243873,residential,30,False,True,92.86,,,"LINESTRING (-1.0876897 13.0855489, -1.0873503 13.085409, -1.0869011 13.0852212)",
217858017,residential,,False,True,105.387,,,"LINESTRING (-1.082711 13.0856157, -1.0832184 13.084807)",
217858024,residential,30,False,True,348.405,2,,"LINESTRING (-1.082711 13.0856157, -1.0794954 13.0857015)",
217858017,residential,,False,False,110.351,,,"LINESTRING (-1.082711 13.0856157, -1.0824372 13.0860493, -1.0821772 13.086461)",
217858024,residential,30,False,False,38.150999999999996,2,,"LINESTRING (-1.082711 13.0856157, -1.0828326 13.0855913, -1.082891 13.0855946, -1.0830576 13.0856255)",
217858024,residential,30,False,False,348.405,2,,"LINESTRING (-1.0794954 13.0857015, -1.082711 13.0856157)",
217858414,residential,,False,False,91.596,,,"LINESTRING (-1.0794954 13.0857015, -1.0795198 13.0865249)",
217858414,residential,,False,True,88.815,,,"LINESTRING (-1.0794954 13.0857015, -1.0794717 13.0849031)",
219243866,residential,30,False,True,42.049,,,"LINESTRING (-1.0873418 13.086973, -1.0873586 13.0873508)",
219243871,residential,30,False,True,78.447,,,"LINESTRING (-1.0873418 13.086973, -1.0866175 13.0869736)",
316833196,residential,30,False,False,26.155,,,"LINESTRING (-1.0873418 13.086973, -1.0874158 13.0867491)",
219243871,residential,30,False,False,69.23,,,"LINESTRING (-1.0848753 13.086975, -1.0855145 13.0869744)",
219243871,residential,30,False,True,66.501,,,"LINESTRING (-1.0848753 13.086975, -1.0842613 13.0869754)",
219243872,unclassified,50,False,True,29.376,2,,"LINESTRING (-1.0848753 13.086975, -1.0848138 13.0867177)",
219243872,unclassified,50,False,False,155.994,2,,"LINESTRING (-1.0848753 13.086975, -1.0850005 13.0873878, -1.0853054 13.0883138)",
217859175,residential,50,False,True,18.024,,,"LINESTRING (-1.0828666 13.087124, -1.0829356 13.0869765)",
219243867,residential,30,False,False,139.903,,,"LINESTRING (-1.0828666 13.087124, -1.0840249 13.0876809)",
219243867,residential,30,False,True,78.698,,,"LINESTRING (-1.0828666 13.087124, -1.082215 13.0868108)",
217859175,residential,50,False,False,72.565,,,"LINESTRING (-1.0828666 13.087124, -1.0826714 13.0874613, -1.08256 13.0877035)",
219243866,residential,30,False,False,42.049,,,"LINESTRING (-1.0873586 13.0873508, -1.0873418 13.086973)",
219243866,residential,30,False,True,72.698,,,"LINESTRING (-1.0873586 13.0873508, -1.087387 13.088004)",
219531657,residential,30,False,True,90.564,2,,"LINESTRING (-1.0873586 13.0873508, -1.0866175 13.0869736)",
219243866,residential,30,False,False,72.698,,,"LINESTRING (-1.087387 13.088004, -1.0873586 13.0873508)",
219243866,residential,30,False,True,76.148,,,"LINESTRING (-1.087387 13.088004, -1.0874167 13.0886882)",
219531660,residential,30,False,True,219.217,2,,"LINESTRING (-1.087387 13.088004, -1.0855698 13.0871358)",
217859175,residential,50,False,False,85.27,,,"LINESTRING (-1.0821484 13.0882584, -1.0816641 13.088863)",
219243861,residential,30,False,True,65.63,2,,"LINESTRING (-1.0821484 13.0882584, -1.0816423 13.0879338)",
217859175,residential,50,False,True,76.40899999999999,,,"LINESTRING (-1.0821484 13.0882584, -1.0825155 13.0878001, -1.08256 13.0877035)",
219243861,residential,30,False,False,100.713,2,,"LINESTRING (-1.0821484 13.0882584, -1.0823227 13.0883701, -1.0829836 13.0886514)",
219243866,residential,30,False,False,76.148,,,"LINESTRING (-1.0874167 13.0886882, -1.087387 13.088004)",
