osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,geometry
228236346,2,tertiary,50,False,True,53.494,,"LINESTRING (-2.0717879 13.7688601, -2.0722285 13.7690799)"
691181998,,secondary,,False,False,49.411,N 23,"LINESTRING (-2.0717879 13.7688601, -2.0719501 13.7684446)"
691181998,,secondary,,False,True,127.464,N 23,"LINESTRING (-2.0717879 13.7688601, -2.0712782 13.769894)"
425582789,2,residential,50,False,False,159.354,,"LINESTRING (-2.0717879 13.7688601, -2.0705819 13.7683673, -2.0704294 13.7683009)"
228236346,2,tertiary,50,False,False,65.826,,"LINESTRING (-2.0727744 13.7693432, -2.0722285 13.7690799)"
228236346,2,tertiary,50,False,True,105.019,,"LINESTRING (-2.0727744 13.7693432, -2.0733221 13.7701236)"
228696279,2,residential,30,False,False,109.447,,"LINESTRING (-2.0727744 13.7693432, -2.073131 13.7693189, -2.0736597 13.7692555, -2.0737821 13.7692418)"
691181998,,secondary,,False,False,13.849,N 23,"LINESTRING (-2.0709663 13.7705761, -2.0710184 13.7704623)"
37078286,2,tertiary,50,False,False,127.76400000000001,D85,"LINESTRING (-2.0709663 13.7705761, -2.0701521 13.7702782, -2.0698633 13.7701611)"
228236346,2,tertiary,50,False,False,98.46700000000001,,"LINESTRING (-2.0738148 13.771216, -2.0737821 13.7710132, -2.0736614 13.7707371, -2.0735094 13.7704814, -2.0734683 13.7704063)"
544514832,,residential,,False,False,107.82600000000001,,"LINESTRING (-2.0738148 13.771216, -2.0736104 13.7710341, -2.0734173 13.7708934, -2.0732054 13.7707866, -2.0729909 13.7706798)"
228696238,2,residential,30,False,False,52.246,,"LINESTRING (-2.0734937 13.7630445, -2.0733598 13.762593)"
228696238,2,residential,30,False,True,69.896,,"LINESTRING (-2.0734937 13.7630445, -2.0736532 13.7636537)"
228696278,2,residential,30,False,True,54.925,,"LINESTRING (-2.0734937 13.7630445, -2.0730991 13.7633561)"
228696238,2,residential,30,False,False,54.909,,"LINESTRING (-2.0742461 13.766001, -2.0741413 13.7655178)"
228696238,2,residential,30,False,True,92.221,,"LINESTRING (-2.0742461 13.766001, -2.0743507 13.7663032, -2.0743641 13.7664412, -2.0743614 13.766621, -2.0743243 13.7668097)"
"[377223594, 691181998]",,secondary,,False,"[False, True]",138.71300000000002,N 23,"LINESTRING (-2.0742461 13.766001, -2.0738786 13.7661104, -2.073582 13.7662174, -2.0732456 13.7664022, -2.073082 13.766509)"
377223594,,secondary,,False,True,191.0,N 23,"LINESTRING (-2.0742461 13.766001, -2.0745707 13.7659072, -2.0749924 13.765797, -2.075437 13.7656883, -2.0759547 13.7655585)"
228696240,2,residential,30,False,True,87.609,,"LINESTRING (-2.0704716 13.7664311, -2.0712141 13.7667484)"
228696234,2,residential,30,False,False,105.926,,"LINESTRING (-2.073082 13.766509, -2.073247 13.7666314, -2.0733744 13.7668085, -2.0735353 13.767004, -2.0736721 13.7670586, -2.0738161 13.7670409)"
544514807,,residential,,False,True,151.589,,"LINESTRING (-2.073082 13.766509, -2.0731008 13.7661781, -2.073133 13.7660374, -2.0735395 13.7652423)"
"[377223594, 691181998]",,secondary,,False,"[False, True]",138.713,N 23,"LINESTRING (-2.073082 13.766509, -2.0732456 13.7664022, -2.073582 13.7662174, -2.0738786 13.7661104, -2.0742461 13.766001)"
691181998,,secondary,,False,True,108.90199999999999,N 23,"LINESTRING (-2.073082 13.766509, -2.0729399 13.766647, -2.0728353 13.7667512, -2.07276 13.766855, -2.0725966 13.767116, -2.0724973 13.7672983)"
228696234,2,residential,30,False,False,84.508,,"LINESTRING (-2.0754004 13.766524, -2.0755461 13.76649, -2.0759875 13.7663914, -2.0761628 13.766353)"
228696234,2,residential,30,False,True,120.484,,"LINESTRING (-2.0754004 13.766524, -2.0748984 13.7666589, -2.0743243 13.7668097)"
228696280,2,residential,30,False,False,158.929,,"LINESTRING (-2.0754004 13.766524, -2.0754392 13.767013, -2.0754504 13.7672045, -2.0754397 13.7673921, -2.0753834 13.7676683, -2.0752917 13.7679312)"
228696257,2,residential,30,False,False,64.781,,"LINESTRING (-2.0695441 13.7666365, -2.0692884 13.7671635)"
440973107,,residential,,False,False,74.694,,"LINESTRING (-2.0695441 13.7666365, -2.0690672 13.76615)"
440973107,,residential,,False,True,58.894,,"LINESTRING (-2.0695441 13.7666365, -2.0699858 13.7669471)"
228696237,2,residential,30,False,True,108.228,,"LINESTRING (-2.0712141 13.7667484, -2.0708409 13.7676517)"
228696240,2,residential,30,False,False,87.609,,"LINESTRING (-2.0712141 13.7667484, -2.0704716 13.7664311)"
228696240,2,residential,30,False,True,151.476,,"LINESTRING (-2.0712141 13.7667484, -2.0724973 13.7672983)"
