osmid,ref,highway,oneway,reversed,length,lanes,geometry,name,junction
314192468,N 22,primary,False,True,49.78,,"LINESTRING (-1.5266879 13.3250399, -1.5266105 13.3245986)",,
685166921,N 22,primary,True,False,32.571,2,"LINESTRING (-1.5266879 13.3250399, -1.5267147 13.3251939, -1.5267362 13.3252696, -1.5267563 13.3253244)",,
314192468,N 22,primary,False,False,88.001,,"LINESTRING (-1.5261981 13.3225915, -1.5263753 13.3233639)",,
646530698,N 22,primary,True,False,40.376,,"LINESTRING (-1.5261981 13.3225915, -1.5262011 13.3222284)",,
310353125,,residential,False,False,5.83,,"LINESTRING (-1.5230565 13.3180951, -1.5230413 13.3181454)",,
310353147,,residential,False,False,94.453,,"LINESTRING (-1.5252786 13.3183822, -1.5244284 13.3185747)",,
310363266,,residential,False,True,133.223,,"LINESTRING (-1.5252786 13.3183822, -1.5264854 13.3181448)",,
314192467,N 22,primary,False,False,90.126,2,"LINESTRING (-1.5252786 13.3183822, -1.5254494 13.3191755)",,
310353144,,residential,False,False,122.052,,"LINESTRING (-1.5244284 13.3185747, -1.5246795 13.3196448)",,
310353147,,residential,False,False,35.551,,"LINESTRING (-1.5244284 13.3185747, -1.5241084 13.3186472)",,
310353147,,residential,False,True,94.453,,"LINESTRING (-1.5244284 13.3185747, -1.5252786 13.3183822)",,
310353147,,residential,False,False,49.158,,"LINESTRING (-1.5241084 13.3186472, -1.5236674 13.3187534)",,
310353147,,residential,False,True,35.551,,"LINESTRING (-1.5241084 13.3186472, -1.5244284 13.3185747)",,
310353125,,residential,False,False,119.148,,"LINESTRING (-1.5228937 13.3189223, -1.5231241 13.3199701)",,
310353147,,residential,False,False,51.816,,"LINESTRING (-1.5228937 13.3189223, -1.5224267 13.3190254)",,
310353147,,residential,False,True,85.798,,"LINESTRING (-1.5228937 13.3189223, -1.5236674 13.3187534)",,
310353125,,residential,False,True,89.934,,"LINESTRING (-1.5228937 13.3189223, -1.522852 13.3187909, -1.5230413 13.3181454)",,
314192467,N 22,primary,False,False,33.509,2,"LINESTRING (-1.5254494 13.3191755, -1.5255146 13.3194701)",,
314192467,N 22,primary,False,True,90.126,2,"LINESTRING (-1.5254494 13.3191755, -1.5252786 13.3183822)",,
310363156,,residential,False,True,134.239,,"LINESTRING (-1.5254494 13.3191755, -1.5257848 13.3190998, -1.5266579 13.3189026)",,
310353140,,residential,False,True,92.426,,"LINESTRING (-1.5255146 13.3194701, -1.5246795 13.3196448)",,
314192467,N 22,primary,False,False,53.802,2,"LINESTRING (-1.5255146 13.3194701, -1.5256226 13.3199424)",,
314192467,N 22,primary,False,True,33.509,2,"LINESTRING (-1.5255146 13.3194701, -1.5254494 13.3191755)",,
310353140,,residential,False,False,92.426,,"LINESTRING (-1.5246795 13.3196448, -1.5255146 13.3194701)",,
310353140,,residential,False,True,85.645,,"LINESTRING (-1.5246795 13.3196448, -1.5239048 13.3198027)",,
310353144,,residential,False,False,78.366,,"LINESTRING (-1.5246795 13.3196448, -1.5248342 13.3203333)",,
310353144,,residential,False,True,122.052,,"LINESTRING (-1.5246795 13.3196448, -1.5244284 13.3185747)",,
310353125,,residential,False,True,119.148,,"LINESTRING (-1.5231241 13.3199701, -1.5228937 13.3189223)",,
310353140,,residential,False,False,51.662,,"LINESTRING (-1.5231241 13.3199701, -1.5235909 13.3198725)",,
310353140,,residential,False,True,80.537,,"LINESTRING (-1.5231241 13.3199701, -1.5228183 13.3200393, -1.5224001 13.3201381)",,
310353144,,residential,False,True,96.84700000000001,,"LINESTRING (-1.5250473 13.3218742, -1.5250674 13.3217323, -1.5250774 13.3215122, -1.5250573 13.3213263, -1.524987 13.3210132)",,
310363358,,residential,False,False,110.94200000000001,,"LINESTRING (-1.5250473 13.3218742, -1.5246313 13.3218525, -1.52429 13.3218594, -1.5240285 13.3219135)",,
310363358,,residential,False,True,103.408,,"LINESTRING (-1.5250473 13.3218742, -1.5256765 13.3220463, -1.5259694 13.3221183)",,
502426448,N 22,primary,False,False,10.803,2,"LINESTRING (-1.527162 13.3254405, -1.5272592 13.3254627)",,
685166922,N 22,primary,True,False,71.525,2,"LINESTRING (-1.527162 13.3254405, -1.5270513 13.325404, -1.5269655 13.3253766, -1.5268824 13.325327, -1.5268072 13.3252526, -1.5267536 13.3251639, -1.5266879 13.3250399)",,
310363318,,residential,False,True,96.501,,"LINESTRING (-1.5298992 13.3265387, -1.5307695 13.326349)",,
310363191,,residential,False,True,81.751,,"LINESTRING (-1.5298992 13.3265387, -1.5298508 13.3263411, -1.5297905 13.3259767, -1.5297556 13.3258173)",,
502426448,N 22,primary,False,True,78.741,2,"LINESTRING (-1.5298992 13.3265387, -1.5297885 13.3265439, -1.5296269 13.3265543, -1.529346 13.3265798, -1.5292843 13.3265772, -1.5291756 13.326555)",,
502426448,N 22,primary,False,False,78.741,2,"LINESTRING (-1.5291756 13.326555, -1.5292843 13.3265772, -1.529346 13.3265798, -1.5296269 13.3265543, -1.5297885 13.3265439, -1.5298992 13.3265387)",,
502426448,N 22,primary,False,True,87.474,2,"LINESTRING (-1.5291756 13.326555, -1.5290871 13.3265145, -1.5289477 13.3264362, -1.52849 13.32614)",,
310363155,,residential,False,False,86.306,,"LINESTRING (-1.5264854 13.3181448, -1.5266579 13.3189026)",,
310363266,,residential,False,False,133.223,,"LINESTRING (-1.5264854 13.3181448, -1.5252786 13.3183822)",,
310363357,,residential,False,False,82.408,,"LINESTRING (-1.5277689 13.318718, -1.5278979 13.3194484)",,
310363156,,residential,False,False,121.958,,"LINESTRING (-1.5277689 13.318718, -1.5269901 13.3188436, -1.5266579 13.3189026)",,
310363155,,residential,False,False,91.432,,"LINESTRING (-1.5266579 13.3189026, -1.5268119 13.3197111)",,
310363155,,residential,False,True,86.306,,"LINESTRING (-1.5266579 13.3189026, -1.5264854 13.3181448)",,
310363156,,residential,False,False,134.239,,"LINESTRING (-1.5266579 13.3189026, -1.5257848 13.3190998, -1.5254494 13.3191755)",,
310363156,,residential,False,True,121.958,,"LINESTRING (-1.5266579 13.3189026, -1.5269901 13.3188436, -1.5277689 13.318718)",,
310363357,,residential,False,False,77.494,,"LINESTRING (-1.5278979 13.3194484, -1.5280501 13.3201294)",,
310363357,,residential,False,True,82.408,,"LINESTRING (-1.5278979 13.3194484, -1.5277689 13.318718)",,
310363309,,residential,False,False,121.08599999999998,,"LINESTRING (-1.5278979 13.3194484, -1.5272753 13.3196008, -1.5268119 13.3197111)",,
"[1189711928, 310363309, 1189711926, 1189711927]",,residential,False,"[False, True]",175.211,,"LINESTRING (-1.5278979 13.3194484, -1.5281025 13.3193462, -1.5285829 13.3192861, -1.5288674 13.3193402, -1.5289864 13.3199274)",,
310363155,,residential,False,True,91.432,,"LINESTRING (-1.5268119 13.3197111, -1.5266579 13.3189026)",,
310363155,,residential,False,False,74.469,,"LINESTRING (-1.5268119 13.3197111, -1.5268487 13.3199018, -1.5269411 13.3203689)",,
310363309,,residential,False,False,131.231,,"LINESTRING (-1.5268119 13.3197111, -1.5262965 13.3198113, -1.5256226 13.3199424)",,
310363309,,residential,False,True,121.08599999999998,,"LINESTRING (-1.5268119 13.3197111, -1.5272753 13.3196008, -1.5278979 13.3194484)",,
310353140,,residential,False,False,34.841,,"LINESTRING (-1.5235909 13.3198725, -1.5239048 13.3198027)",,
310353140,,residential,False,True,51.662,,"LINESTRING (-1.5235909 13.3198725, -1.5231241 13.3199701)",,
310363177,,residential,False,False,80.389,,"LINESTRING (-1.5235909 13.3198725, -1.5237427 13.3205802)",,
314192467,N 22,primary,False,False,77.447,2,"LINESTRING (-1.5256226 13.3199424, -1.5257779 13.3206223)",,
314192467,N 22,primary,False,True,53.802,2,"LINESTRING (-1.5256226 13.3199424, -1.5255146 13.3194701)",,
310363309,,residential,False,True,131.231,,"LINESTRING (-1.5256226 13.3199424, -1.5262965 13.3198113, -1.5268119 13.3197111)",,
310363182,,residential,False,True,95.985,,"LINESTRING (-1.5289864 13.3199274, -1.5292129 13.320762)",,
310363182,,residential,False,False,103.773,,"LINESTRING (-1.5289864 13.3199274, -1.5288153 13.3199667, -1.5280501 13.3201294)",,
"[1189711928, 310363309, 1189711926, 1189711927]",,residential,False,"[False, True]",175.21099999999998,,"LINESTRING (-1.5289864 13.3199274, -1.5288674 13.3193402, -1.5285829 13.3192861, -1.5281025 13.3193462, -1.5278979 13.3194484)",,
310363182,,residential,False,False,13.979,,"LINESTRING (-1.5280501 13.3201294, -1.5279239 13.3201563)",,
310363357,,residential,False,True,77.494,,"LINESTRING (-1.5280501 13.3201294, -1.5278979 13.3194484)",,
310363182,,residential,False,True,103.773,,"LINESTRING (-1.5280501 13.3201294, -1.5288153 13.3199667, -1.5289864 13.3199274)",,
310363182,,residential,False,True,13.979,,"LINESTRING (-1.5279239 13.3201563, -1.5280501 13.3201294)",,
310363210,,residential,False,False,94.99,,"LINESTRING (-1.5279239 13.3201563, -1.5281163 13.3209898)",,
310363182,,residential,False,False,108.94099999999999,,"LINESTRING (-1.5279239 13.3201563, -1.5271728 13.3203161, -1.5269411 13.3203689)",,
310353144,,residential,False,False,50.594,,"LINESTRING (-1.5248342 13.3203333, -1.5249341 13.3207778)",,
310353144,,residential,False,True,78.366,,"LINESTRING (-1.5248342 13.3203333, -1.5246795 13.3196448)",,
310363243,,residential,False,True,121.253,,"LINESTRING (-1.5248342 13.3203333, -1.5237427 13.3205802)",,
310363182,,residential,False,False,32.62,,"LINESTRING (-1.5269411 13.3203689, -1.5266476 13.3204359)",,
310363155,,residential,False,True,74.469,,"LINESTRING (-1.5269411 13.3203689, -1.5268487 13.3199018, -1.5268119 13.3197111)",,
310363182,,residential,False,True,108.94099999999999,,"LINESTRING (-1.5269411 13.3203689, -1.5271728 13.3203161, -1.5279239 13.3201563)",,
310363182,,residential,False,True,32.62,,"LINESTRING (-1.5266476 13.3204359, -1.5269411 13.3203689)",,
310363182,,residential,False,False,96.37700000000001,,"LINESTRING (-1.5266476 13.3204359, -1.5260814 13.3205651, -1.5257779 13.3206223)",,
310363288,,residential,False,False,117.14500000000001,,"LINESTRING (-1.5266476 13.3204359, -1.5267091 13.3207484, -1.5267731 13.320956, -1.5268975 13.3211566, -1.5270712 13.3213852)",,
310363177,,residential,False,False,75.139,,"LINESTRING (-1.5237427 13.3205802, -1.5238845 13.3212417)",,
310363177,,residential,False,True,80.389,,"LINESTRING (-1.5237427 13.3205802, -1.5235909 13.3198725)",,
310363243,,residential,False,False,121.253,,"LINESTRING (-1.5237427 13.3205802, -1.5248342 13.3203333)",,
310363243,,residential,False,True,130.618,,"LINESTRING (-1.5237427 13.3205802, -1.5225592 13.3208116)",,
310363221,,residential,False,False,92.925,,"LINESTRING (-1.5257779 13.3206223, -1.5249341 13.3207778)",,
314192467,N 22,primary,False,True,77.447,2,"LINESTRING (-1.5257779 13.3206223, -1.5256226 13.3199424)",,
310363182,,residential,False,True,96.37700000000001,,"LINESTRING (-1.5257779 13.3206223, -1.5260814 13.3205651, -1.5266476 13.3204359)",,
314192467,N 22,primary,False,False,128.564,2,"LINESTRING (-1.5257779 13.3206223, -1.5258514 13.3209907, -1.5260044 13.3217573)",,
682375591,N 15,primary,False,True,89.914,2,"LINESTRING (-1.530029 13.3206097, -1.5292129 13.320762)",Kongoussi - Kossouka - Séguénéga,
