osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,geometry
218902249,2,residential,30,False,False,52.518,,"LINESTRING (-2.470182 12.3181726, -2.4699552 12.3185897)"
217848832,,primary,,False,True,70.775,N 21,"LINESTRING (-2.470182 12.3181726, -2.4706848 12.3184159, -2.4707614 12.3184628)"
358206362,,residential,,False,False,171.77200000000002,,"LINESTRING (-2.470182 12.3181726, -2.4706498 12.3172414, -2.4706806 12.3172087, -2.4707329 12.3171812, -2.4707732 12.3171615, -2.4708362 12.317155, -2.4711328 12.3172291)"
"[641794185, 199117831]",2,primary,30,False,True,247.608,N 21,"LINESTRING (-2.470182 12.3181726, -2.4697273 12.3179705, -2.4694029 12.3178135, -2.4692331 12.3177275, -2.4691087 12.3176564, -2.4690026 12.3175764, -2.4687933 12.3173809, -2.4685174 12.3171261, -2.4684887 12.3171005, -2.4683112 12.3169424)"
218902235,2,residential,30,False,False,102.307,,"LINESTRING (-2.4683112 12.3169424, -2.4676622 12.3176091)"
218902235,2,residential,30,False,True,117.193,,"LINESTRING (-2.4683112 12.3169424, -2.4690586 12.3161824)"
"[641794185, 199117831]",2,primary,30,False,False,247.608,N 21,"LINESTRING (-2.4683112 12.3169424, -2.4684887 12.3171005, -2.4685174 12.3171261, -2.4687933 12.3173809, -2.4690026 12.3175764, -2.4691087 12.3176564, -2.4692331 12.3177275, -2.4694029 12.3178135, -2.4697273 12.3179705, -2.470182 12.3181726)"
218902245,2,residential,30,False,False,50.877,,"LINESTRING (-2.4673237 12.3172929, -2.4676622 12.3176091)"
225572937,2,residential,30,False,False,135.943,,"LINESTRING (-2.4673237 12.3172929, -2.4664529 12.3164149)"
218902245,2,residential,30,False,True,104.23599999999999,,"LINESTRING (-2.4673237 12.3172929, -2.466858 12.3173445, -2.4664738 12.3176429)"
218902235,2,residential,30,False,False,162.557,,"LINESTRING (-2.4676622 12.3176091, -2.4666161 12.3186544)"
218902235,2,residential,30,False,True,102.307,,"LINESTRING (-2.4676622 12.3176091, -2.4683112 12.3169424)"
218902245,2,residential,30,False,True,50.877,,"LINESTRING (-2.4676622 12.3176091, -2.4673237 12.3172929)"
225572941,2,residential,30,False,True,80.262,,"LINESTRING (-2.4676622 12.3176091, -2.4682185 12.3180841)"
218902245,2,residential,30,False,True,136.566,,"LINESTRING (-2.4664738 12.3176429, -2.4664529 12.3164149)"
218902237,2,residential,30,False,False,85.18700000000001,,"LINESTRING (-2.4664738 12.3176429, -2.4663054 12.3177236, -2.4659328 12.3177085, -2.4657092 12.3177029)"
218902237,2,residential,30,False,True,116.463,,"LINESTRING (-2.4664738 12.3176429, -2.4664782 12.3184193, -2.4666161 12.3186544)"
218902245,2,residential,30,False,False,104.23599999999999,,"LINESTRING (-2.4664738 12.3176429, -2.466858 12.3173445, -2.4673237 12.3172929)"
218902235,2,residential,30,False,True,162.557,,"LINESTRING (-2.4666161 12.3186544, -2.4676622 12.3176091)"
218902237,2,residential,30,False,True,76.941,,"LINESTRING (-2.4666161 12.3186544, -2.4671375 12.3191227)"
218902235,2,residential,30,False,False,95.436,,"LINESTRING (-2.4666161 12.3186544, -2.4661946 12.319092, -2.4659322 12.319115)"
218902237,2,residential,30,False,False,116.463,,"LINESTRING (-2.4666161 12.3186544, -2.4664782 12.3184193, -2.4664738 12.3176429)"
218902237,2,residential,30,False,False,76.941,,"LINESTRING (-2.4671375 12.3191227, -2.4666161 12.3186544)"
218902237,2,residential,30,False,True,81.209,,"LINESTRING (-2.4671375 12.3191227, -2.4677522 12.3195383)"
225572936,2,residential,30,False,True,164.706,,"LINESTRING (-2.4671375 12.3191227, -2.4682185 12.3180841)"
218902237,2,residential,30,False,False,81.209,,"LINESTRING (-2.4677522 12.3195383, -2.4671375 12.3191227)"
218902236,2,residential,30,False,False,85.592,,"LINESTRING (-2.4677522 12.3195383, -2.4674014 12.3201116, -2.4673583 12.3202043)"
218902237,2,residential,30,False,True,88.02499999999999,,"LINESTRING (-2.4677522 12.3195383, -2.4683483 12.3199478, -2.4684205 12.3199849)"
218902237,2,residential,30,False,False,78.901,,"LINESTRING (-2.4690607 12.32032, -2.4684205 12.3199849)"
218902237,2,residential,30,False,True,80.004,,"LINESTRING (-2.4690607 12.32032, -2.469692 12.3206905)"
218902249,2,residential,30,False,False,68.405,,"LINESTRING (-2.4690607 12.32032, -2.4688413 12.3207153, -2.4687795 12.3208266, -2.4687635 12.3208622)"
218902249,2,residential,30,False,True,163.498,,"LINESTRING (-2.4690607 12.32032, -2.4691987 12.3200191, -2.469365 12.3196811, -2.469534 12.3193273, -2.4697201 12.3189991)"
218902237,2,residential,30,False,False,80.004,,"LINESTRING (-2.469692 12.3206905, -2.4690607 12.32032)"
218902237,2,residential,30,False,True,15.867,,"LINESTRING (-2.469692 12.3206905, -2.4696843 12.320833)"
225572938,2,residential,30,False,False,124.835,,"LINESTRING (-2.469692 12.3206905, -2.4691813 12.3216962)"
225572938,2,residential,30,False,True,127.004,,"LINESTRING (-2.469692 12.3206905, -2.4702197 12.3196713)"
218902249,2,residential,30,False,True,234.85600000000002,,"LINESTRING (-2.4676717 12.3230301, -2.4677967 12.3228302, -2.4678853 12.3226981, -2.4684007 12.3216668, -2.4686295 12.32114)"
225572932,2,residential,30,False,True,212.905,,"LINESTRING (-2.4657289 12.3157883, -2.4657092 12.3177029)"
225572937,2,residential,30,False,True,105.075,,"LINESTRING (-2.4657289 12.3157883, -2.4664529 12.3164149)"
218902245,2,residential,30,False,False,136.566,,"LINESTRING (-2.4664529 12.3164149, -2.4664738 12.3176429)"
225572937,2,residential,30,False,False,105.075,,"LINESTRING (-2.4664529 12.3164149, -2.4657289 12.3157883)"
225572937,2,residential,30,False,True,135.943,,"LINESTRING (-2.4664529 12.3164149, -2.4673237 12.3172929)"
225572932,2,residential,30,False,False,212.905,,"LINESTRING (-2.4657092 12.3177029, -2.4657289 12.3157883)"
218902237,2,residential,30,False,True,85.18700000000001,,"LINESTRING (-2.4657092 12.3177029, -2.4659328 12.3177085, -2.4663054 12.3177236, -2.4664738 12.3176429)"
225572936,2,residential,30,False,False,164.706,,"LINESTRING (-2.4682185 12.3180841, -2.4671375 12.3191227)"
225572941,2,residential,30,False,False,80.262,,"LINESTRING (-2.4682185 12.3180841, -2.4676622 12.3176091)"
225572941,2,residential,30,False,True,115.627,,"LINESTRING (-2.4682185 12.3180841, -2.4691209 12.3186355)"
225574974,2,tertiary,30,False,False,142.017,,"LINESTRING (-2.4725674 12.3184206, -2.4727097 12.317151)"
225574974,2,tertiary,30,False,True,103.813,,"LINESTRING (-2.4725674 12.3184206, -2.4724513 12.3193473)"
286237428,,residential,,False,True,174.513,,"LINESTRING (-2.4725674 12.3184206, -2.4726668 12.3184246, -2.4727741 12.3184482, -2.4731067 12.3186015, -2.4740259 12.3190538)"
286238108,,residential,,False,False,157.344,,"LINESTRING (-2.4725674 12.3184206, -2.4720576 12.3184183, -2.4711192 12.3184354)"
225572931,2,residential,30,False,False,168.236,,"LINESTRING (-2.4691209 12.3186355, -2.4684205 12.3199849)"
225572941,2,residential,30,False,False,115.627,,"LINESTRING (-2.4691209 12.3186355, -2.4682185 12.3180841)"
225572941,2,residential,30,False,True,49.265,,"LINESTRING (-2.4691209 12.3186355, -2.4695007 12.3188776)"
217848832,,primary,,False,False,77.635,N 21,"LINESTRING (-2.4713866 12.318801, -2.4707614 12.3184628)"
225572939,2,residential,30,False,False,102.401,,"LINESTRING (-2.4713866 12.318801, -2.4709875 12.3196353)"
217848832,,primary,,False,True,130.647,N 21,"LINESTRING (-2.4713866 12.318801, -2.4719018 12.3190692, -2.4724513 12.3193473)"
218902249,2,residential,30,False,True,52.198,,"LINESTRING (-2.4697201 12.3189991, -2.4699552 12.3185897)"
225572941,2,residential,30,False,False,27.397,,"LINESTRING (-2.4697201 12.3189991, -2.4695007 12.3188776)"
225572941,2,residential,30,False,True,83.82,,"LINESTRING (-2.4697201 12.3189991, -2.4704056 12.3193451)"
218902249,2,residential,30,False,False,163.498,,"LINESTRING (-2.4697201 12.3189991, -2.469534 12.3193273, -2.469365 12.3196811, -2.4691987 12.3200191, -2.4690607 12.32032)"
225572934,2,residential,30,False,True,196.653,,"LINESTRING (-2.4659322 12.319115, -2.4673583 12.3202043)"
218902235,2,residential,30,False,True,95.436,,"LINESTRING (-2.4659322 12.319115, -2.4661946 12.319092, -2.4666161 12.3186544)"
225572938,2,residential,30,False,False,41.515,,"LINESTRING (-2.4704056 12.3193451, -2.4702197 12.3196713)"
225572941,2,residential,30,False,False,83.82,,"LINESTRING (-2.4704056 12.3193451, -2.4697201 12.3189991)"
225572941,2,residential,30,False,True,70.974,,"LINESTRING (-2.4704056 12.3193451, -2.4709875 12.3196353)"
225574974,2,tertiary,30,False,False,103.813,,"LINESTRING (-2.4724513 12.3193473, -2.4725674 12.3184206)"
217848832,,primary,,False,False,130.647,N 21,"LINESTRING (-2.4724513 12.3193473, -2.4719018 12.3190692, -2.4713866 12.318801)"
225572943,2,residential,30,False,True,138.383,,"LINESTRING (-2.4724513 12.3193473, -2.4724013 12.3196129, -2.4723825 12.3200584, -2.472365 12.3205867)"
225572939,2,residential,30,False,False,99.893,,"LINESTRING (-2.4709875 12.3196353, -2.4709701 12.3205335)"
225572939,2,residential,30,False,True,102.401,,"LINESTRING (-2.4709875 12.3196353, -2.4713866 12.318801)"
225572941,2,residential,30,False,False,70.974,,"LINESTRING (-2.4709875 12.3196353, -2.4704056 12.3193451)"
218902237,2,residential,30,False,True,78.901,,"LINESTRING (-2.4684205 12.3199849, -2.4690607 12.32032)"
225572931,2,residential,30,False,True,168.236,,"LINESTRING (-2.4684205 12.3199849, -2.4691209 12.3186355)"
218902237,2,residential,30,False,False,88.02499999999999,,"LINESTRING (-2.4684205 12.3199849, -2.4683483 12.3199478, -2.4677522 12.3195383)"
225572934,2,residential,30,False,False,196.653,,"LINESTRING (-2.4673583 12.3202043, -2.4659322 12.319115)"
218902236,2,residential,30,False,True,85.592,,"LINESTRING (-2.4673583 12.3202043, -2.4674014 12.3201116, -2.4677522 12.3195383)"
286233319,,residential,,False,True,173.221,,"LINESTRING (-2.4673583 12.3202043, -2.4676831 12.3203954, -2.4679169 12.3205832, -2.4683292 12.3208943, -2.4684791 12.321013, -2.4686295 12.32114)"
225572939,2,residential,30,False,False,75.215,,"LINESTRING (-2.4709701 12.3205335, -2.4709569 12.3212098)"
225572939,2,residential,30,False,True,99.893,,"LINESTRING (-2.4709701 12.3205335, -2.4709875 12.3196353)"
225572942,2,residential,30,False,False,13.927,,"LINESTRING (-2.4709701 12.3205335, -2.4710982 12.3205384)"
225572942,2,residential,30,False,True,67.513,,"LINESTRING (-2.472365 12.3205867, -2.4717461 12.3205315)"
225572943,2,residential,30,False,True,130.165,,"LINESTRING (-2.472365 12.3205867, -2.4723208 12.3217565)"
225572942,2,residential,30,False,False,83.2,,"LINESTRING (-2.472365 12.3205867, -2.472766 12.3206192, -2.4728492 12.3206428, -2.4729538 12.3206795, -2.4730882 12.3207742)"
225572943,2,residential,30,False,False,138.383,,"LINESTRING (-2.472365 12.3205867, -2.4723825 12.3200584, -2.4724013 12.3196129, -2.4724513 12.3193473)"
225572935,2,residential,30,False,False,138.538,,"LINESTRING (-2.4730882 12.3207742, -2.4730235 12.3220185)"
225572942,2,residential,30,False,False,117.943,,"LINESTRING (-2.4730882 12.3207742, -2.474063 12.3212412)"
225572942,2,residential,30,False,True,83.2,,"LINESTRING (-2.4730882 12.3207742, -2.4729538 12.3206795, -2.4728492 12.3206428, -2.472766 12.3206192, -2.472365 12.3205867)"
225572939,2,residential,30,False,True,75.215,,"LINESTRING (-2.4709569 12.3212098, -2.4709701 12.3205335)"
286234386,,residential,,False,False,64.39699999999999,,"LINESTRING (-2.4709569 12.3212098, -2.4710666 12.3211511, -2.4712707 12.3209952, -2.4713686 12.3208983, -2.4714169 12.3208498)"
286234386,,residential,,False,True,38.95,,"LINESTRING (-2.4709569 12.3212098, -2.4708764 12.3212363, -2.4708375 12.3212579, -2.4708067 12.3212822, -2.470753 12.3213306, -2.4706612 12.3214002)"
218902249,2,residential,30,False,False,52.198,,"LINESTRING (-2.4699552 12.3185897, -2.4697201 12.3189991)"
218902249,2,residential,30,False,True,52.518,,"LINESTRING (-2.4699552 12.3185897, -2.470182 12.3181726)"
286225040,,residential,,False,False,62.907,,"LINESTRING (-2.4699552 12.3185897, -2.4695794 12.3187186, -2.4695007 12.3188776)"
