osmid,lanes,highway,maxspeed,oneway,reversed,length,ref,geometry
223725205,2,residential,30,False,False,110.243,,"LINESTRING (-0.3052491 11.2528728, -0.3054814 11.2538377)"
223725206,,unclassified,,False,False,38.455,,"LINESTRING (-0.3052491 11.2528728, -0.3056006 11.2528454)"
223725206,,unclassified,,False,True,230.655,,"LINESTRING (-0.3052491 11.2528728, -0.3031392 11.2530166)"
223725206,,unclassified,,False,False,230.655,,"LINESTRING (-0.3031392 11.2530166, -0.3052491 11.2528728)"
314262203,2,trunk,,False,False,12.545,N 16,"LINESTRING (-0.3031392 11.2530166, -0.3031238 11.2531284)"
223725205,2,residential,30,False,True,154.037,,"LINESTRING (-0.3058221 11.2553143, -0.3055116 11.2539629)"
314254478,2,residential,30,False,False,55.993,,"LINESTRING (-0.3058221 11.2553143, -0.306311 11.2551605)"
314254478,2,residential,30,False,True,55.717,,"LINESTRING (-0.3058221 11.2553143, -0.3053403 11.255481)"
223725205,2,residential,30,False,False,121.809,,"LINESTRING (-0.3058221 11.2553143, -0.3059617 11.2558322, -0.3061067 11.2563736)"
223725207,2,residential,30,False,False,62.501,,"LINESTRING (-0.3023659 11.2571075, -0.3025992 11.2576209)"
223725207,2,residential,30,False,True,53.267,,"LINESTRING (-0.3023659 11.2571075, -0.3023147 11.2575839)"
223725209,2,residential,30,False,False,62.609,,"LINESTRING (-0.3023659 11.2571075, -0.3029333 11.2571933)"
223725209,2,residential,30,False,True,48.493,,"LINESTRING (-0.3023659 11.2571075, -0.3019257 11.2570459)"
223725209,2,residential,30,False,False,28.803,,"LINESTRING (-0.3030306 11.2571927, -0.3032919 11.2572304)"
223725209,2,residential,30,False,True,10.611,,"LINESTRING (-0.3030306 11.2571927, -0.3029333 11.2571933)"
689045510,2,trunk,,True,False,127.023,N 16,"LINESTRING (-0.3030306 11.2571927, -0.3028872 11.2568648, -0.3028298 11.2566819, -0.3027684 11.2564678, -0.3027325 11.256281, -0.3027132 11.2561003)"
223725207,2,residential,30,False,True,62.501,,"LINESTRING (-0.3025992 11.2576209, -0.3023659 11.2571075)"
314257181,2,residential,30,False,True,31.298,,"LINESTRING (-0.3025992 11.2576209, -0.3023147 11.2575839)"
223725207,2,residential,30,False,False,200.721,,"LINESTRING (-0.3025992 11.2576209, -0.3029016 11.2582758, -0.3027797 11.2593554)"
223725205,2,residential,30,False,False,181.768,,"LINESTRING (-0.3064633 11.2576608, -0.3068755 11.2592447)"
223725205,2,residential,30,False,True,148.319,,"LINESTRING (-0.3064633 11.2576608, -0.3061067 11.2563736)"
223725209,2,residential,30,False,False,58.508,,"LINESTRING (-0.3064633 11.2576608, -0.3069951 11.2577303)"
223725209,2,residential,30,False,True,13.15,,"LINESTRING (-0.3064633 11.2576608, -0.3063443 11.2576417)"
223725207,2,residential,30,False,False,180.966,,"LINESTRING (-0.3021408 11.2592024, -0.3023147 11.2575839)"
223725207,2,residential,30,False,True,100.809,,"LINESTRING (-0.3021408 11.2592024, -0.3017687 11.2600323)"
230108541,2,residential,30,False,False,59.411,,"LINESTRING (-0.3021408 11.2592024, -0.3016133 11.2590689)"
230108541,2,residential,30,False,True,71.722,,"LINESTRING (-0.3021408 11.2592024, -0.3027797 11.2593554)"
223725205,2,residential,30,False,False,148.319,,"LINESTRING (-0.3061067 11.2563736, -0.3064633 11.2576608)"
230108548,2,residential,30,False,False,54.849,,"LINESTRING (-0.3061067 11.2563736, -0.3065905 11.2562388)"
223725205,2,residential,30,False,True,121.809,,"LINESTRING (-0.3061067 11.2563736, -0.3059617 11.2558322, -0.3058221 11.2553143)"
230108548,2,residential,30,False,True,107.13,,"LINESTRING (-0.3061067 11.2563736, -0.3057155 11.2564758, -0.30569 11.2564916, -0.3056672 11.2565245, -0.3056726 11.2565824, -0.3057597 11.2570129)"
223725209,2,residential,30,False,False,62.524,,"LINESTRING (-0.3036502 11.2572706, -0.3042198 11.2573346)"
223725209,2,residential,30,False,True,39.33,,"LINESTRING (-0.3036502 11.2572706, -0.3032919 11.2572304)"
230108544,2,residential,30,False,False,240.328,,"LINESTRING (-0.3036502 11.2572706, -0.3044871 11.25927)"
223725209,2,residential,30,False,False,58.528,,"LINESTRING (-0.3058147 11.2575565, -0.3063443 11.2576417)"
223725209,2,residential,30,False,True,175.726,,"LINESTRING (-0.3058147 11.2575565, -0.3049333 11.2574148, -0.3042198 11.2573346)"
