osmid,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref
230003458,residential,30,False,True,76.856,2,"LINESTRING (-3.5213592 11.4892314, -3.5211767 11.4892419, -3.5206554 11.4892765)",
230003458,residential,30,False,True,25.962,2,"LINESTRING (-3.5215838 11.4893093, -3.5213592 11.4892314)",
345216097,trunk,,False,True,39.037,2,"LINESTRING (-3.5215838 11.4893093, -3.5217707 11.4890098)",N 1
345216097,trunk,,False,False,57.196,2,"LINESTRING (-3.5215838 11.4893093, -3.5215398 11.489377, -3.5213113 11.4897489)",N 1
230003458,residential,30,False,False,136.449,2,"LINESTRING (-3.5194094 11.4893985, -3.5206554 11.4892765)",
230003458,residential,30,False,True,96.369,2,"LINESTRING (-3.5194094 11.4893985, -3.5185311 11.4895)",
230003460,residential,30,False,True,61.23,2,"LINESTRING (-3.5194094 11.4893985, -3.5195075 11.4899407)",
230003460,residential,30,False,False,147.982,2,"LINESTRING (-3.5194094 11.4893985, -3.5190354 11.4883849, -3.518936 11.4881514)",
230003458,residential,30,False,False,96.369,2,"LINESTRING (-3.5185311 11.4895, -3.5194094 11.4893985)",
230003459,residential,30,False,True,56.334,2,"LINESTRING (-3.5185311 11.4895, -3.5184361 11.489998)",
230003459,residential,30,False,False,159.89600000000002,2,"LINESTRING (-3.5185311 11.4895, -3.5186016 11.4888668, -3.5188445 11.4884961, -3.5189128 11.4883485, -3.518936 11.4881514)",
230003452,residential,30,False,True,197.708,2,"LINESTRING (-3.5213113 11.4897489, -3.5195075 11.4899407)",
345216097,trunk,,False,False,104.598,2,"LINESTRING (-3.5213113 11.4897489, -3.520812 11.4905523)",N 1
345216097,trunk,,False,True,57.196,2,"LINESTRING (-3.5213113 11.4897489, -3.5215398 11.489377, -3.5215838 11.4893093)",N 1
230003452,residential,30,False,False,116.921,2,"LINESTRING (-3.5184361 11.489998, -3.5195075 11.4899407)",
230003452,residential,30,False,True,18.099,2,"LINESTRING (-3.5184361 11.489998, -3.5182721 11.4900238)",
230003459,residential,30,False,False,56.334,2,"LINESTRING (-3.5184361 11.489998, -3.5185311 11.4895)",
230003459,residential,30,False,True,81.217,2,"LINESTRING (-3.5184361 11.489998, -3.5184372 11.4907284)",
230003452,residential,30,False,False,72.262,2,"LINESTRING (-3.5166221 11.4901771, -3.5172823 11.4901158)",
230003456,residential,30,False,True,84.805,2,"LINESTRING (-3.520812 11.4905523, -3.5200342 11.4905787)",
345216097,trunk,,False,False,76.874,2,"LINESTRING (-3.520812 11.4905523, -3.5204436 11.4911419)",N 1
345216097,trunk,,False,True,104.598,2,"LINESTRING (-3.520812 11.4905523, -3.5213113 11.4897489)",N 1
230003456,residential,30,False,False,33.901,2,"LINESTRING (-3.5197233 11.49059, -3.5200342 11.4905787)",
230003456,residential,30,False,True,140.984,2,"LINESTRING (-3.5197233 11.49059, -3.5184372 11.4907284)",
230003460,residential,30,False,False,76.84,2,"LINESTRING (-3.5197233 11.49059, -3.519564 11.4902817, -3.5195075 11.4899407)",
230003456,residential,30,False,False,140.984,2,"LINESTRING (-3.5184372 11.4907284, -3.5197233 11.49059)",
230003456,residential,30,False,True,187.632,2,"LINESTRING (-3.5184372 11.4907284, -3.5167275 11.4909291)",
230003459,residential,30,False,False,81.217,2,"LINESTRING (-3.5184372 11.4907284, -3.5184361 11.489998)",
230003459,residential,30,False,True,57.079,2,"LINESTRING (-3.5184372 11.4907284, -3.5183777 11.4912384)",
230003456,residential,30,False,False,187.632,2,"LINESTRING (-3.5167275 11.4909291, -3.5184372 11.4907284)",
345216097,trunk,,False,True,76.874,2,"LINESTRING (-3.5204436 11.4911419, -3.520812 11.4905523)",N 1
230003447,tertiary,50,False,True,43.348,2,"LINESTRING (-3.5204436 11.4911419, -3.5205546 11.4912136, -3.520693 11.4913246, -3.5207529 11.4913851)",
345216097,trunk,,False,False,137.4,2,"LINESTRING (-3.5204436 11.4911419, -3.5203189 11.4913495, -3.5199476 11.4919183, -3.5197719 11.4921875)",N 1
23768181,unclassified,50,False,False,135.048,,"LINESTRING (-3.5225655 11.4912264, -3.5213345 11.4913672)",
23768181,unclassified,50,False,True,25.453,,"LINESTRING (-3.5225655 11.4912264, -3.5227981 11.4912054)",
230003465,residential,30,False,False,96.769,2,"LINESTRING (-3.5225655 11.4912264, -3.5227513 11.4903754)",
230003465,residential,30,False,True,221.333,2,"LINESTRING (-3.5225655 11.4912264, -3.5219112 11.4931108)",
23768181,unclassified,50,False,False,63.406,,"LINESTRING (-3.5213345 11.4913672, -3.5207529 11.4913851)",
23768181,unclassified,50,False,True,135.048,,"LINESTRING (-3.5213345 11.4913672, -3.5225655 11.4912264)",
230003449,residential,30,False,True,205.50300000000001,2,"LINESTRING (-3.5213345 11.4913672, -3.5217818 11.4929553, -3.5219112 11.4931108)",
675322334,residential,30,False,False,104.349,2,"LINESTRING (-3.5197719 11.4921875, -3.5196302 11.4912594)",
345216097,trunk,,False,False,30.729999999999997,2,"LINESTRING (-3.5197719 11.4921875, -3.5196872 11.492349, -3.519643 11.4924333)",N 1
345216097,trunk,,False,True,137.4,2,"LINESTRING (-3.5197719 11.4921875, -3.5199476 11.4919183, -3.5203189 11.4913495, -3.5204436 11.4911419)",N 1
230003450,residential,30,False,False,108.211,2,"LINESTRING (-3.5182361 11.4926284, -3.5172584 11.492799)",
230003450,residential,30,False,True,48.213,2,"LINESTRING (-3.5182361 11.4926284, -3.5186551 11.4927677)",
230003459,residential,30,False,False,118.981,2,"LINESTRING (-3.5182361 11.4926284, -3.5183469 11.4915639)",
230003450,residential,30,False,True,108.211,2,"LINESTRING (-3.5172584 11.492799, -3.5182361 11.4926284)",
345216097,trunk,,False,False,25.549,2,"LINESTRING (-3.5194062 11.4928207, -3.5192857 11.4930178)",N 1
345216097,trunk,,False,True,24.124,2,"LINESTRING (-3.5194062 11.4928207, -3.51952 11.4926346)",N 1
230003451,residential,30,False,False,215.51600000000002,2,"LINESTRING (-3.5194062 11.4928207, -3.5207434 11.4935627, -3.5211215 11.4937854)",
230003462,residential,30,False,False,85.182,2,"LINESTRING (-3.5211477 11.4929463, -3.5219112 11.4931108)",
382788637,tertiary,70,False,False,178.849,2,"LINESTRING (-3.5211477 11.4929463, -3.5207529 11.4913851)",
382788637,tertiary,70,False,True,119.64,2,"LINESTRING (-3.5211477 11.4929463, -3.521452 11.4939801)",
230003462,residential,30,False,True,173.81900000000002,2,"LINESTRING (-3.5211477 11.4929463, -3.5203899 11.4927295, -3.5198979 11.4925344, -3.519643 11.4924333)",
230003450,residential,30,False,False,74.128,2,"LINESTRING (-3.5192857 11.4930178, -3.5186551 11.4927677)",
345216097,trunk,,False,True,25.549,2,"LINESTRING (-3.5192857 11.4930178, -3.5194062 11.4928207)",N 1
345216097,trunk,,False,False,126.551,2,"LINESTRING (-3.5192857 11.4930178, -3.5188946 11.4936218, -3.5186424 11.4939648)",N 1
230003462,residential,30,False,False,107.959,2,"LINESTRING (-3.5219112 11.4931108, -3.5228704 11.4933539)",
230003462,residential,30,False,True,85.182,2,"LINESTRING (-3.5219112 11.4931108, -3.5211477 11.4929463)",
230003465,residential,30,False,False,221.333,2,"LINESTRING (-3.5219112 11.4931108, -3.5225655 11.4912264)",
230003465,residential,30,False,True,132.082,2,"LINESTRING (-3.5219112 11.4931108, -3.521531 11.4942387)",
230003449,residential,30,False,False,205.50300000000001,2,"LINESTRING (-3.5219112 11.4931108, -3.5217818 11.4929553, -3.5213345 11.4913672)",
230003462,residential,30,False,True,72.92099999999999,2,"LINESTRING (-3.5249232 11.4934902, -3.524791 11.4935591, -3.5246416 11.4935832, -3.5242738 11.4935967)",
230004991,residential,30,False,False,27.868,2,"LINESTRING (-3.5249232 11.4934902, -3.524979 11.4934232, -3.5250375 11.4933417, -3.525081 11.4932933)",
230004991,residential,30,False,True,205.964,2,"LINESTRING (-3.5249232 11.4934902, -3.5249482 11.4935757, -3.524979 11.4937765, -3.5250036 11.4942264, -3.5251166 11.4953306)",
230003457,residential,30,False,True,32.44,2,"LINESTRING (-3.5238863 11.4936114, -3.5236173 11.4937364)",
230003462,residential,30,False,False,42.256,2,"LINESTRING (-3.5238863 11.4936114, -3.5242738 11.4935967)",
230003462,residential,30,False,True,30.996,2,"LINESTRING (-3.5238863 11.4936114, -3.5236109 11.4935416)",
230003451,residential,30,False,True,42.02,2,"LINESTRING (-3.521452 11.4939801, -3.5211215 11.4937854)",
382788637,tertiary,70,False,False,119.64,2,"LINESTRING (-3.521452 11.4939801, -3.5211477 11.4929463)",
382788637,tertiary,70,False,True,30.016,2,"LINESTRING (-3.521452 11.4939801, -3.521531 11.4942387)",
230003457,residential,30,False,False,80.737,2,"LINESTRING (-3.522952 11.494056, -3.5236173 11.4937364)",
230004992,residential,30,False,False,78.575,2,"LINESTRING (-3.522952 11.494056, -3.5228704 11.4933539)",
230004992,residential,30,False,True,151.883,2,"LINESTRING (-3.522952 11.494056, -3.5229698 11.4954218)",
230003457,residential,30,False,True,155.25900000000001,2,"LINESTRING (-3.522952 11.494056, -3.5223125 11.494244, -3.5220454 11.4943177, -3.5215732 11.4944006)",
230003465,residential,30,False,False,132.082,2,"LINESTRING (-3.521531 11.4942387, -3.5219112 11.4931108)",
382788637,tertiary,70,False,False,30.016,2,"LINESTRING (-3.521531 11.4942387, -3.521452 11.4939801)",
382788637,tertiary,70,False,True,18.58,2,"LINESTRING (-3.521531 11.4942387, -3.5215732 11.4944006)",
230003465,residential,30,False,True,133.928,2,"LINESTRING (-3.521531 11.4942387, -3.521454 11.4944241, -3.5212779 11.4945749, -3.5209603 11.494705, -3.5205241 11.4947995)",
382788637,tertiary,70,False,False,18.58,2,"LINESTRING (-3.5215732 11.4944006, -3.521531 11.4942387)",
382788637,tertiary,70,False,True,71.256,2,"LINESTRING (-3.5215732 11.4944006, -3.5216855 11.4950319)",
230003457,residential,30,False,False,155.25900000000001,2,"LINESTRING (-3.5215732 11.4944006, -3.5220454 11.4943177, -3.5223125 11.494244, -3.522952 11.494056)",
230003465,residential,30,False,True,126.895,2,"LINESTRING (-3.5205241 11.4947995, -3.5193647 11.4949067)",
1186649298,residential,,False,True,130.203,,"LINESTRING (-3.5205241 11.4947995, -3.5211215 11.4937854)",
230003465,residential,30,False,False,133.928,2,"LINESTRING (-3.5205241 11.4947995, -3.5209603 11.494705, -3.5212779 11.4945749, -3.521454 11.4944241, -3.521531 11.4942387)",
1259003451,residential,,False,True,132.169,,"LINESTRING (-3.5205241 11.4947995, -3.5210082 11.4947783, -3.5212523 11.4948361, -3.5214347 11.4949255, -3.5216855 11.4950319)",
345216097,trunk,,False,False,4.062,2,"LINESTRING (-3.5169906 11.4951, -3.5169543 11.4951083)",N 1
230003465,residential,30,False,False,259.884,2,"LINESTRING (-3.5169906 11.4951, -3.5185917 11.4950224, -3.5193647 11.4949067)",
345216097,trunk,,False,True,221.921,2,"LINESTRING (-3.5169906 11.4951, -3.5173052 11.4949619, -3.517929 11.4946075, -3.5182992 11.4943131, -3.5186424 11.4939648)",N 1
230003455,residential,30,False,False,76.667,2,"LINESTRING (-3.5204843 11.4878076, -3.521166 11.4879782)",
230004981,residential,30,False,True,164.395,2,"LINESTRING (-3.5204843 11.4878076, -3.5206554 11.4892765)",
230003455,residential,30,False,False,15.814,2,"LINESTRING (-3.5221 11.4882175, -3.5222384 11.4882603)",
230003455,residential,30,False,True,105.196,2,"LINESTRING (-3.5221 11.4882175, -3.521166 11.4879782)",
230003455,residential,30,False,False,81.419,2,"LINESTRING (-3.523333 11.4884785, -3.5240541 11.4886703)",
230003455,residential,30,False,True,121.718,2,"LINESTRING (-3.523333 11.4884785, -3.5222384 11.4882603)",
230003465,residential,30,False,True,95.701,2,"LINESTRING (-3.523333 11.4884785, -3.5229845 11.4892685)",
230004990,residential,30,False,True,296.75,2,"LINESTRING (-3.523333 11.4884785, -3.5234899 11.4911428)",
230003455,residential,30,False,False,80.752,2,"LINESTRING (-3.5240541 11.4886703, -3.524765 11.4888754)",
230003455,residential,30,False,True,81.419,2,"LINESTRING (-3.5240541 11.4886703, -3.523333 11.4884785)",
230004987,residential,30,False,False,268.288,2,"LINESTRING (-3.5240541 11.4886703, -3.5241935 11.4910792)",
230003455,residential,30,False,True,80.752,2,"LINESTRING (-3.524765 11.4888754, -3.5240541 11.4886703)",
230004991,residential,30,False,True,76.074,2,"LINESTRING (-3.524765 11.4888754, -3.5248228 11.4895572)",
230003458,residential,30,False,True,136.449,2,"LINESTRING (-3.5206554 11.4892765, -3.5194094 11.4893985)",
230004981,residential,30,False,False,164.395,2,"LINESTRING (-3.5206554 11.4892765, -3.5204843 11.4878076)",
230003458,residential,30,False,False,76.856,2,"LINESTRING (-3.5206554 11.4892765, -3.5211767 11.4892419, -3.5213592 11.4892314)",
230003465,residential,30,False,False,125.678,2,"LINESTRING (-3.5227513 11.4903754, -3.5229845 11.4892685)",
230003465,residential,30,False,True,96.769,2,"LINESTRING (-3.5227513 11.4903754, -3.5225655 11.4912264)",
230004992,residential,30,False,True,92.433,2,"LINESTRING (-3.5227513 11.4903754, -3.5227981 11.4912054)",
23768181,unclassified,50,False,False,82.357,,"LINESTRING (-3.5249461 11.4910111, -3.5241935 11.4910792)",
230004991,residential,30,False,False,162.224,2,"LINESTRING (-3.5249461 11.4910111, -3.5248228 11.4895572)",
230004991,residential,30,False,True,254.195,2,"LINESTRING (-3.5249461 11.4910111, -3.525081 11.4932933)",
23768181,unclassified,50,False,False,76.994,,"LINESTRING (-3.5241935 11.4910792, -3.5234899 11.4911428)",
23768181,unclassified,50,False,True,82.357,,"LINESTRING (-3.5241935 11.4910792, -3.5249461 11.4910111)",
230004987,residential,30,False,False,280.07,2,"LINESTRING (-3.5241935 11.4910792, -3.5242738 11.4935967)",
230004987,residential,30,False,True,268.288,2,"LINESTRING (-3.5241935 11.4910792, -3.5240541 11.4886703)",
23768181,unclassified,50,False,False,75.704,,"LINESTRING (-3.5234899 11.4911428, -3.5227981 11.4912054)",
23768181,unclassified,50,False,True,76.994,,"LINESTRING (-3.5234899 11.4911428, -3.5241935 11.4910792)",
230004990,residential,30,False,False,296.75,2,"LINESTRING (-3.5234899 11.4911428, -3.523333 11.4884785)",
230004990,residential,30,False,True,267.06,2,"LINESTRING (-3.5234899 11.4911428, -3.5236109 11.4935416)",
23768181,unclassified,50,False,False,25.453,,"LINESTRING (-3.5227981 11.4912054, -3.5225655 11.4912264)",
23768181,unclassified,50,False,True,75.704,,"LINESTRING (-3.5227981 11.4912054, -3.5234899 11.4911428)",
230004992,residential,30,False,False,92.433,2,"LINESTRING (-3.5227981 11.4912054, -3.5227513 11.4903754)",
230004992,residential,30,False,True,239.033,2,"LINESTRING (-3.5227981 11.4912054, -3.5228704 11.4933539)",
230004991,residential,30,False,False,254.195,2,"LINESTRING (-3.525081 11.4932933, -3.5249461 11.4910111)",
230004991,residential,30,False,True,27.868,2,"LINESTRING (-3.525081 11.4932933, -3.5250375 11.4933417, -3.524979 11.4934232, -3.5249232 11.4934902)",
230003462,residential,30,False,False,83.344,2,"LINESTRING (-3.5228704 11.4933539, -3.5236109 11.4935416)",
230003462,residential,30,False,True,107.959,2,"LINESTRING (-3.5228704 11.4933539, -3.5219112 11.4931108)",
230004992,residential,30,False,False,239.033,2,"LINESTRING (-3.5228704 11.4933539, -3.5227981 11.4912054)",
230004992,residential,30,False,True,78.575,2,"LINESTRING (-3.5228704 11.4933539, -3.522952 11.494056)",
230003462,residential,30,False,False,30.996,2,"LINESTRING (-3.5236109 11.4935416, -3.5238863 11.4936114)",
230003462,residential,30,False,True,83.344,2,"LINESTRING (-3.5236109 11.4935416, -3.5228704 11.4933539)",
230004990,residential,30,False,False,267.06,2,"LINESTRING (-3.5236109 11.4935416, -3.5234899 11.4911428)",
230004990,residential,30,False,True,21.672,2,"LINESTRING (-3.5236109 11.4935416, -3.5236173 11.4937364)",
230003462,residential,30,False,True,42.256,2,"LINESTRING (-3.5242738 11.4935967, -3.5238863 11.4936114)",
230004987,residential,30,False,False,196.312,2,"LINESTRING (-3.5242738 11.4935967, -3.5243748 11.4953594)",
230004987,residential,30,False,True,280.07,2,"LINESTRING (-3.5242738 11.4935967, -3.5241935 11.4910792)",
230003462,residential,30,False,False,72.921,2,"LINESTRING (-3.5242738 11.4935967, -3.5246416 11.4935832, -3.524791 11.4935591, -3.5249232 11.4934902)",
230003457,residential,30,False,False,32.44,2,"LINESTRING (-3.5236173 11.4937364, -3.5238863 11.4936114)",
230003457,residential,30,False,True,80.737,2,"LINESTRING (-3.5236173 11.4937364, -3.522952 11.494056)",
230004990,residential,30,False,False,21.672,2,"LINESTRING (-3.5236173 11.4937364, -3.5236109 11.4935416)",
230004990,residential,30,False,True,183.604,2,"LINESTRING (-3.5236173 11.4937364, -3.5236934 11.4953859)",
230004988,residential,30,False,True,80.893,2,"LINESTRING (-3.5251166 11.4953306, -3.5243748 11.4953594)",
230004991,residential,30,False,False,205.964,2,"LINESTRING (-3.5251166 11.4953306, -3.5250036 11.4942264, -3.524979 11.4937765, -3.5249482 11.4935757, -3.5249232 11.4934902)",
230004988,residential,30,False,False,78.948,2,"LINESTRING (-3.5229698 11.4954218, -3.5236934 11.4953859)",
230004992,residential,30,False,False,151.883,2,"LINESTRING (-3.5229698 11.4954218, -3.522952 11.494056)",
230004987,residential,30,False,True,196.312,2,"LINESTRING (-3.5243748 11.4953594, -3.5242738 11.4935967)",
230004988,residential,30,False,False,80.893,2,"LINESTRING (-3.5243748 11.4953594, -3.5251166 11.4953306)",
230004988,residential,30,False,True,74.307,2,"LINESTRING (-3.5243748 11.4953594, -3.5236934 11.4953859)",
230004988,residential,30,False,False,74.307,2,"LINESTRING (-3.5236934 11.4953859, -3.5243748 11.4953594)",
230004988,residential,30,False,True,78.948,2,"LINESTRING (-3.5236934 11.4953859, -3.5229698 11.4954218)",
230004990,residential,30,False,False,183.604,2,"LINESTRING (-3.5236934 11.4953859, -3.5236173 11.4937364)",
230003456,residential,30,False,False,84.805,2,"LINESTRING (-3.5200342 11.4905787, -3.520812 11.4905523)",
230003456,residential,30,False,True,33.901,2,"LINESTRING (-3.5200342 11.4905787, -3.5197233 11.49059)",
230016573,residential,30,False,False,87.562,2,"LINESTRING (-3.5200342 11.4905787, -3.5196302 11.4912594)",
230016573,residential,30,False,False,61.756,2,"LINESTRING (-3.5196302 11.4912594, -3.5193252 11.4917275)",
230016573,residential,30,False,True,87.562,2,"LINESTRING (-3.5196302 11.4912594, -3.5200342 11.4905787)",
675322334,residential,30,False,True,104.349,2,"LINESTRING (-3.5196302 11.4912594, -3.5197719 11.4921875)",
230003450,residential,30,False,False,48.213,2,"LINESTRING (-3.5186551 11.4927677, -3.5182361 11.4926284)",
230003450,residential,30,False,True,74.128,2,"LINESTRING (-3.5186551 11.4927677, -3.5192857 11.4930178)",
230016573,residential,30,False,True,60.614,2,"LINESTRING (-3.5186551 11.4927677, -3.5189723 11.4923199)",
382788637,tertiary,70,False,False,71.256,2,"LINESTRING (-3.5216855 11.4950319, -3.5215732 11.4944006)",
1259003451,residential,,False,False,132.16899999999998,,"LINESTRING (-3.5216855 11.4950319, -3.5214347 11.4949255, -3.5212523 11.4948361, -3.5210082 11.4947783, -3.5205241 11.4947995)",
230003452,residential,30,False,False,197.708,2,"LINESTRING (-3.5195075 11.4899407, -3.5213113 11.4897489)",
230003452,residential,30,False,True,116.921,2,"LINESTRING (-3.5195075 11.4899407, -3.5184361 11.489998)",
230003460,residential,30,False,False,61.23,2,"LINESTRING (-3.5195075 11.4899407, -3.5194094 11.4893985)",
230003460,residential,30,False,True,76.84,2,"LINESTRING (-3.5195075 11.4899407, -3.519564 11.4902817, -3.5197233 11.49059)",
230003452,residential,30,False,False,18.099,2,"LINESTRING (-3.5182721 11.4900238, -3.5184361 11.489998)",
230003452,residential,30,False,True,108.339,2,"LINESTRING (-3.5182721 11.4900238, -3.5172823 11.4901158)",
230004974,residential,30,False,True,130.992,2,"LINESTRING (-3.5182721 11.4900238, -3.5181798 11.4899249, -3.51809 11.4897409, -3.5179223 11.4895819, -3.5177225 11.4893729, -3.5175084 11.4891247)",
230003459,residential,30,False,False,57.079,2,"LINESTRING (-3.5183777 11.4912384, -3.5184372 11.4907284)",
230003459,residential,30,False,True,36.349,2,"LINESTRING (-3.5183777 11.4912384, -3.5183469 11.4915639)",
675265931,residential,,False,True,116.694,,"LINESTRING (-3.5183777 11.4912384, -3.5193252 11.4917275)",
230016573,residential,30,False,False,76.275,2,"LINESTRING (-3.5193252 11.4917275, -3.5189723 11.4923199)",
230016573,residential,30,False,True,61.756,2,"LINESTRING (-3.5193252 11.4917275, -3.5196302 11.4912594)",
675265931,residential,,False,False,116.694,,"LINESTRING (-3.5193252 11.4917275, -3.5183777 11.4912384)",
230003465,residential,30,False,False,126.895,2,"LINESTRING (-3.5193647 11.4949067, -3.5205241 11.4947995)",
230003465,residential,30,False,True,259.884,2,"LINESTRING (-3.5193647 11.4949067, -3.5185917 11.4950224, -3.5169906 11.4951)",
1186649297,residential,,False,False,153.705,,"LINESTRING (-3.5193647 11.4949067, -3.5194404 11.4945247, -3.5194123 11.4944248, -3.51936 11.4943591, -3.5186424 11.4939648)",
230003459,residential,30,False,True,159.896,2,"LINESTRING (-3.518936 11.4881514, -3.5189128 11.4883485, -3.5188445 11.4884961, -3.5186016 11.4888668, -3.5185311 11.4895)",
230003460,residential,30,False,True,147.982,2,"LINESTRING (-3.518936 11.4881514, -3.5190354 11.4883849, -3.5194094 11.4893985)",
230016573,residential,30,False,False,60.614,2,"LINESTRING (-3.5189723 11.4923199, -3.5186551 11.4927677)",
230016573,residential,30,False,True,76.275,2,"LINESTRING (-3.5189723 11.4923199, -3.5193252 11.4917275)",
675322923,residential,,False,True,69.183,,"LINESTRING (-3.5189723 11.4923199, -3.51952 11.4926346)",
345216097,trunk,,False,False,24.124,2,"LINESTRING (-3.51952 11.4926346, -3.5194062 11.4928207)",N 1
345216097,trunk,,False,True,26.089,2,"LINESTRING (-3.51952 11.4926346, -3.519643 11.4924333)",N 1
675322923,residential,,False,False,69.183,,"LINESTRING (-3.51952 11.4926346, -3.5189723 11.4923199)",
230003459,residential,30,False,False,36.349,2,"LINESTRING (-3.5183469 11.4915639, -3.5183777 11.4912384)",
230003459,residential,30,False,True,118.981,2,"LINESTRING (-3.5183469 11.4915639, -3.5182361 11.4926284)",
1259003452,residential,,False,False,168.271,,"LINESTRING (-3.5183469 11.4915639, -3.5168079 11.4916886)",
230004991,residential,30,False,False,76.074,2,"LINESTRING (-3.5248228 11.4895572, -3.524765 11.4888754)",
230004991,residential,30,False,True,162.224,2,"LINESTRING (-3.5248228 11.4895572, -3.5249461 11.4910111)",
230004974,residential,30,False,False,67.942,2,"LINESTRING (-3.5173361 11.4885377, -3.5173484 11.4885962, -3.5173765 11.4886948, -3.5174717 11.4890076, -3.5175084 11.4891247)",
230003452,residential,30,False,False,108.339,2,"LINESTRING (-3.5172823 11.4901158, -3.5182721 11.4900238)",
230003452,residential,30,False,True,72.262,2,"LINESTRING (-3.5172823 11.4901158, -3.5166221 11.4901771)",
930547349,residential,,False,True,108.494,,"LINESTRING (-3.5172823 11.4901158, -3.5173202 11.4897475, -3.5173456 11.4896069, -3.5173148 11.4893782, -3.5172746 11.4891495)",
230004963,residential,30,False,False,25.625,2,"LINESTRING (-3.5172746 11.4891495, -3.5175084 11.4891247)",
930547349,residential,,False,False,108.494,,"LINESTRING (-3.5172746 11.4891495, -3.5173148 11.4893782, -3.5173456 11.4896069, -3.5173202 11.4897475, -3.5172823 11.4901158)",
230004963,residential,30,False,True,25.625,2,"LINESTRING (-3.5175084 11.4891247, -3.5172746 11.4891495)",
230004974,residential,30,False,False,130.992,2,"LINESTRING (-3.5175084 11.4891247, -3.5177225 11.4893729, -3.5179223 11.4895819, -3.51809 11.4897409, -3.5181798 11.4899249, -3.5182721 11.4900238)",
230004974,residential,30,False,True,67.942,2,"LINESTRING (-3.5175084 11.4891247, -3.5174717 11.4890076, -3.5173765 11.4886948, -3.5173484 11.4885962, -3.5173361 11.4885377)",
345216097,trunk,,False,False,39.037,2,"LINESTRING (-3.5217707 11.4890098, -3.5215838 11.4893093)",N 1
345216097,trunk,,False,True,97.688,2,"LINESTRING (-3.5217707 11.4890098, -3.5222384 11.4882603)",N 1
930560527,residential,,False,True,135.695,,"LINESTRING (-3.5217707 11.4890098, -3.5220918 11.4891114, -3.5223278 11.4891705, -3.5229845 11.4892685)",
230003465,residential,30,False,False,95.701,2,"LINESTRING (-3.5229845 11.4892685, -3.523333 11.4884785)",
230003465,residential,30,False,True,125.678,2,"LINESTRING (-3.5229845 11.4892685, -3.5227513 11.4903754)",
930560527,residential,,False,False,135.695,,"LINESTRING (-3.5229845 11.4892685, -3.5223278 11.4891705, -3.5220918 11.4891114, -3.5217707 11.4890098)",
345216097,trunk,,False,True,4.062,2,"LINESTRING (-3.5169543 11.4951083, -3.5169906 11.4951)",N 1
230003451,residential,30,False,False,42.02,2,"LINESTRING (-3.5211215 11.4937854, -3.521452 11.4939801)",
1186649298,residential,,False,False,130.203,,"LINESTRING (-3.5211215 11.4937854, -3.5205241 11.4947995)",
230003451,residential,30,False,True,215.51600000000002,2,"LINESTRING (-3.5211215 11.4937854, -3.5207434 11.4935627, -3.5194062 11.4928207)",
1259003452,residential,,False,True,168.271,,"LINESTRING (-3.5168079 11.4916886, -3.5183469 11.4915639)",
