osmid,ref,highway,oneway,reversed,length,lanes,geometry,maxspeed
186895159,,residential,False,False,145.871,,"LINESTRING (-3.0673587 13.0691708, -3.068619 13.0696332)",
186895159,,residential,False,True,59.096,,"LINESTRING (-3.0673587 13.0691708, -3.0668546 13.0693741)",
186895120,,residential,False,False,75.065,,"LINESTRING (-3.0730945 13.0693294, -3.0735675 13.0698228)",
186895120,,residential,False,True,77.762,,"LINESTRING (-3.0730945 13.0693294, -3.0725912 13.0688307)",
186895152,,residential,False,False,88.102,,"LINESTRING (-3.0730945 13.0693294, -3.0736763 13.0687757)",
186895152,,residential,False,True,119.193,,"LINESTRING (-3.0730945 13.0693294, -3.0723101 13.0700812)",
186895131,,residential,False,True,197.038,,"LINESTRING (-3.0650091 13.0694775, -3.0666909 13.0688021)",
186895164,,residential,False,False,65.846,,"LINESTRING (-3.0650091 13.0694775, -3.0652437 13.0700238)",
186895117,,residential,False,True,80.262,,"LINESTRING (-3.0718307 13.0695308, -3.0723101 13.0700812)",
355142513,,residential,False,False,42.562,,"LINESTRING (-3.0718307 13.0695308, -3.0715453 13.0692677)",
377679722,N 10,secondary,False,False,68.442,2,"LINESTRING (-3.0718307 13.0695308, -3.072295 13.0691133)",
377679722,N 10,secondary,False,True,64.16,2,"LINESTRING (-3.0718307 13.0695308, -3.0713969 13.0699237)",
186895159,,residential,False,True,145.871,,"LINESTRING (-3.068619 13.0696332, -3.0673587 13.0691708)",
186895160,,unclassified,False,False,145.173,,"LINESTRING (-3.068619 13.0696332, -3.0681656 13.0708618)",
186895160,,unclassified,False,True,79.012,,"LINESTRING (-3.068619 13.0696332, -3.0688657 13.0689645)",
186895159,,residential,False,False,91.22,,"LINESTRING (-3.068619 13.0696332, -3.0687041 13.0696655, -3.0694036 13.0699313)",
108533784,N 21,secondary,False,False,60.236,,"LINESTRING (-3.0675618 13.0696751, -3.0673587 13.0691708)",
108533784,N 21,secondary,False,True,47.958,,"LINESTRING (-3.0675618 13.0696751, -3.0677365 13.0700714)",
186895146,,residential,False,False,69.572,,"LINESTRING (-3.0675618 13.0696751, -3.0669978 13.0699745)",
186895120,,residential,False,False,71.025,,"LINESTRING (-3.0735675 13.0698228, -3.0740203 13.0702848)",
186895120,,residential,False,True,75.065,,"LINESTRING (-3.0735675 13.0698228, -3.0730945 13.0693294)",
186895155,,residential,False,False,117.874,,"LINESTRING (-3.0735675 13.0698228, -3.0727833 13.0705578)",
186895159,,residential,False,False,179.19,,"LINESTRING (-3.0652437 13.0700238, -3.0667722 13.0694073)",
186895164,,residential,False,False,70.118,,"LINESTRING (-3.0652437 13.0700238, -3.0654941 13.0706053)",
186895164,,residential,False,True,65.846,,"LINESTRING (-3.0652437 13.0700238, -3.0650091 13.0694775)",
108533784,N 21,secondary,False,False,47.958,,"LINESTRING (-3.0677365 13.0700714, -3.0675618 13.0696751)",
108533784,N 21,secondary,False,True,99.421,,"LINESTRING (-3.0677365 13.0700714, -3.0681656 13.0708618)",
186895142,,residential,False,False,27.64,,"LINESTRING (-3.0677365 13.0700714, -3.067657 13.0703076)",
186895117,,residential,False,False,80.262,,"LINESTRING (-3.0723101 13.0700812, -3.0718307 13.0695308)",
186895117,,residential,False,True,73.726,,"LINESTRING (-3.0723101 13.0700812, -3.0727833 13.0705578)",
186895152,,residential,False,False,119.193,,"LINESTRING (-3.0723101 13.0700812, -3.0730945 13.0693294)",
186895152,,residential,False,True,105.894,,"LINESTRING (-3.0723101 13.0700812, -3.0716132 13.0707491)",
186895116,,residential,False,True,81.219,,"LINESTRING (-3.071083 13.0702326, -3.0716132 13.0707491)",
377679722,N 10,secondary,False,False,48.33,2,"LINESTRING (-3.071083 13.0702326, -3.0713969 13.0699237)",
377679722,N 10,secondary,False,True,105.847,2,"LINESTRING (-3.071083 13.0702326, -3.0703798 13.0708936)",
186895159,,residential,False,True,191.99099999999999,,"LINESTRING (-3.071083 13.0702326, -3.0705044 13.0703496, -3.0694036 13.0699313)",
186895120,,residential,False,True,71.025,,"LINESTRING (-3.0740203 13.0702848, -3.0735675 13.0698228)",
186895149,,residential,False,False,116.656,,"LINESTRING (-3.0740203 13.0702848, -3.0732535 13.0710215)",
186895142,,residential,False,False,91.936,,"LINESTRING (-3.067657 13.0703076, -3.0673534 13.0710797)",
186895142,,residential,False,True,27.64,,"LINESTRING (-3.067657 13.0703076, -3.0677365 13.0700714)",
186895147,,residential,False,False,62.93,,"LINESTRING (-3.067657 13.0703076, -3.0671227 13.0705299)",
186895146,,residential,False,True,166.494,,"LINESTRING (-3.0654941 13.0706053, -3.0669059 13.0700131)",
186895164,,residential,False,False,61.606,,"LINESTRING (-3.0654941 13.0706053, -3.0657129 13.0711167)",
186895164,,residential,False,True,70.118,,"LINESTRING (-3.0654941 13.0706053, -3.0652437 13.0700238)",
186895117,,residential,False,False,73.726,,"LINESTRING (-3.0727833 13.0705578, -3.0723101 13.0700812)",
186895117,,residential,False,True,72.473,,"LINESTRING (-3.0727833 13.0705578, -3.0732535 13.0710215)",
186895155,,residential,False,False,106.181,,"LINESTRING (-3.0727833 13.0705578, -3.0720769 13.0712199)",
186895155,,residential,False,True,117.874,,"LINESTRING (-3.0727833 13.0705578, -3.0735675 13.0698228)",
186895116,,residential,False,False,81.219,,"LINESTRING (-3.0716132 13.0707491, -3.071083 13.0702326)",
186895116,,residential,False,True,72.548,,"LINESTRING (-3.0716132 13.0707491, -3.0720769 13.0712199)",
186895152,,residential,False,False,105.894,,"LINESTRING (-3.0716132 13.0707491, -3.0723101 13.0700812)",
186895152,,residential,False,True,103.628,,"LINESTRING (-3.0716132 13.0707491, -3.0709312 13.0714027)",
108533784,N 21,secondary,False,False,99.421,,"LINESTRING (-3.0681656 13.0708618, -3.0677365 13.0700714)",
108533784,N 21,secondary,False,True,104.396,,"LINESTRING (-3.0681656 13.0708618, -3.068798 13.0715703)",
186895160,,unclassified,False,False,132.259,,"LINESTRING (-3.0681656 13.0708618, -3.0677914 13.071994)",
186895160,,unclassified,False,True,145.173,,"LINESTRING (-3.0681656 13.0708618, -3.068619 13.0696332)",
186895117,,residential,False,False,72.473,,"LINESTRING (-3.0732535 13.0710215, -3.0727833 13.0705578)",
186895117,,residential,False,True,77.587,,"LINESTRING (-3.0732535 13.0710215, -3.073757 13.0715178)",
186895149,,residential,False,False,106.445,,"LINESTRING (-3.0732535 13.0710215, -3.0725539 13.0716938)",
186895149,,residential,False,True,116.656,,"LINESTRING (-3.0732535 13.0710215, -3.0740203 13.0702848)",
447045815,N 10,secondary,False,False,26.3,2,"LINESTRING (-3.0701775 13.0710244, -3.0703798 13.0708936)",
447045815,N 10,secondary,False,True,161.278,2,"LINESTRING (-3.0701775 13.0710244, -3.068798 13.0715703)",
186895132,,residential,False,True,101.297,2,"LINESTRING (-3.0701775 13.0710244, -3.0701372 13.0711765, -3.0697558 13.0718325)",30
186895137,,residential,False,False,66.045,2,"LINESTRING (-3.0673534 13.0710797, -3.0671227 13.0705299)",30
186895137,,residential,False,True,164.253,2,"LINESTRING (-3.0673534 13.0710797, -3.0659628 13.0716689)",30
186895142,,residential,False,True,91.936,,"LINESTRING (-3.0673534 13.0710797, -3.067657 13.0703076)",
186895142,,residential,False,False,145.237,,"LINESTRING (-3.0673534 13.0710797, -3.0673108 13.0712207, -3.0672368 13.0714655, -3.0669971 13.0723388)",
186895147,,residential,False,True,166.058,,"LINESTRING (-3.0657129 13.0711167, -3.0671227 13.0705299)",
186895164,,residential,False,False,67.103,,"LINESTRING (-3.0657129 13.0711167, -3.0659628 13.0716689)",
186895164,,residential,False,True,61.606,,"LINESTRING (-3.0657129 13.0711167, -3.0654941 13.0706053)",
186895116,,residential,False,False,72.548,,"LINESTRING (-3.0720769 13.0712199, -3.0716132 13.0707491)",
186895116,,residential,False,True,73.798,,"LINESTRING (-3.0720769 13.0712199, -3.0725539 13.0716938)",
186895155,,residential,False,False,104.87,,"LINESTRING (-3.0720769 13.0712199, -3.0713792 13.0718738)",
186895155,,residential,False,True,106.181,,"LINESTRING (-3.0720769 13.0712199, -3.0727833 13.0705578)",
186895114,,residential,False,False,71.405,,"LINESTRING (-3.0709312 13.0714027, -3.0713792 13.0718738)",
186895114,,residential,False,True,82.29,,"LINESTRING (-3.0709312 13.0714027, -3.0703798 13.0708936)",
186895152,,residential,False,False,103.628,,"LINESTRING (-3.0709312 13.0714027, -3.0716132 13.0707491)",
186895152,,residential,False,True,121.093,,"LINESTRING (-3.0709312 13.0714027, -3.0701343 13.0721665)",
186895117,,residential,False,False,77.587,,"LINESTRING (-3.073757 13.0715178, -3.0732535 13.0710215)",
186895150,,residential,False,True,106.748,,"LINESTRING (-3.073757 13.0715178, -3.0730468 13.0721834)",
186895137,,residential,False,False,164.253,2,"LINESTRING (-3.0659628 13.0716689, -3.0673534 13.0710797)",30
186895164,,residential,False,True,67.103,,"LINESTRING (-3.0659628 13.0716689, -3.0657129 13.0711167)",
186895116,,residential,False,False,73.798,,"LINESTRING (-3.0725539 13.0716938, -3.0720769 13.0712199)",
186895116,,residential,False,True,76.25,,"LINESTRING (-3.0725539 13.0716938, -3.0730468 13.0721834)",
186895149,,residential,False,False,106.119,,"LINESTRING (-3.0725539 13.0716938, -3.0718564 13.072364)",
186895149,,residential,False,True,106.445,,"LINESTRING (-3.0725539 13.0716938, -3.0732535 13.0710215)",
186895132,,residential,False,True,65.085,2,"LINESTRING (-3.0697558 13.0718325, -3.0693739 13.0722844)",30
355260955,,residential,False,False,55.318,2,"LINESTRING (-3.0697558 13.0718325, -3.0701343 13.0721665)",30
186895132,,residential,False,False,101.297,2,"LINESTRING (-3.0697558 13.0718325, -3.0701372 13.0711765, -3.0701775 13.0710244)",30
186895114,,residential,False,False,75.118,,"LINESTRING (-3.0713792 13.0718738, -3.0718564 13.072364)",
186895114,,residential,False,True,71.405,,"LINESTRING (-3.0713792 13.0718738, -3.0709312 13.0714027)",
186895155,,residential,False,False,119.457,,"LINESTRING (-3.0713792 13.0718738, -3.0705845 13.0726187)",
186895155,,residential,False,True,104.87,,"LINESTRING (-3.0713792 13.0718738, -3.0720769 13.0712199)",
186895160,,unclassified,False,False,130.161,,"LINESTRING (-3.0677914 13.071994, -3.0674032 13.0731018)",
186895160,,unclassified,False,True,132.259,,"LINESTRING (-3.0677914 13.071994, -3.0681656 13.0708618)",
377164991,N 10,secondary,False,False,118.77199999999999,2,"LINESTRING (-3.0677914 13.071994, -3.0684245 13.0717271, -3.068798 13.0715703)",
377164991,N 10,secondary,False,True,94.195,2,"LINESTRING (-3.0677914 13.071994, -3.0673514 13.0721798, -3.0669971 13.0723388)",
186895152,,residential,False,False,121.093,,"LINESTRING (-3.0701343 13.0721665, -3.0709312 13.0714027)",
186895152,,residential,False,True,70.754,,"LINESTRING (-3.0701343 13.0721665, -3.0696633 13.0726074)",
355260955,,residential,False,False,70.044,2,"LINESTRING (-3.0701343 13.0721665, -3.0705845 13.0726187)",30
355260955,,residential,False,True,55.318,2,"LINESTRING (-3.0701343 13.0721665, -3.0697558 13.0718325)",30
186895116,,residential,False,False,76.25,,"LINESTRING (-3.0730468 13.0721834, -3.0725539 13.0716938)",
186895116,,residential,False,True,73.084,,"LINESTRING (-3.0730468 13.0721834, -3.0735192 13.0726527)",
186895150,,residential,False,False,106.748,,"LINESTRING (-3.0730468 13.0721834, -3.073757 13.0715178)",
186895150,,residential,False,True,107.384,,"LINESTRING (-3.0730468 13.0721834, -3.0723323 13.0728529)",
186895132,,residential,False,False,65.085,2,"LINESTRING (-3.0693739 13.0722844, -3.0697558 13.0718325)",30
377660123,N 21,tertiary,False,False,100.976,,"LINESTRING (-3.0693739 13.0722844, -3.068798 13.0715703)",
377660123,N 21,tertiary,False,True,47.671,,"LINESTRING (-3.0693739 13.0722844, -3.0696633 13.0726074)",
186895114,,residential,False,False,74.916,,"LINESTRING (-3.0718564 13.072364, -3.0723323 13.0728529)",
186895114,,residential,False,True,75.118,,"LINESTRING (-3.0718564 13.072364, -3.0713792 13.0718738)",
186895149,,residential,False,False,117.75,,"LINESTRING (-3.0718564 13.072364, -3.0710824 13.0731076)",
186895149,,residential,False,True,106.119,,"LINESTRING (-3.0718564 13.072364, -3.0725539 13.0716938)",
186895152,,residential,False,False,70.754,,"LINESTRING (-3.0696633 13.0726074, -3.0701343 13.0721665)",
377660123,N 21,tertiary,False,False,47.671,,"LINESTRING (-3.0696633 13.0726074, -3.0693739 13.0722844)",
377660123,N 21,tertiary,False,True,70.181,,"LINESTRING (-3.0696633 13.0726074, -3.0700876 13.0730844)",
186895155,,residential,False,False,74.687,,"LINESTRING (-3.0705845 13.0726187, -3.0700876 13.0730844)",
186895155,,residential,False,True,119.457,,"LINESTRING (-3.0705845 13.0726187, -3.0713792 13.0718738)",
355260955,,residential,False,False,76.575,2,"LINESTRING (-3.0705845 13.0726187, -3.0710824 13.0731076)",30
355260955,,residential,False,True,70.044,2,"LINESTRING (-3.0705845 13.0726187, -3.0701343 13.0721665)",30
186895116,,residential,False,False,73.084,,"LINESTRING (-3.0735192 13.0726527, -3.0730468 13.0721834)",
186895116,,residential,False,True,77.422,,"LINESTRING (-3.0735192 13.0726527, -3.0740197 13.0731498)",
186895153,,residential,False,False,108.608,,"LINESTRING (-3.0735192 13.0726527, -3.0728018 13.0733351)",
186895114,,residential,False,False,73.898,,"LINESTRING (-3.0723323 13.0728529, -3.0728018 13.0733351)",
186895114,,residential,False,True,74.916,,"LINESTRING (-3.0723323 13.0728529, -3.0718564 13.072364)",
186895150,,residential,False,False,107.384,,"LINESTRING (-3.0723323 13.0728529, -3.0730468 13.0721834)",
186895155,,residential,False,True,74.687,,"LINESTRING (-3.0700876 13.0730844, -3.0705845 13.0726187)",
377660123,N 21,tertiary,False,False,70.181,,"LINESTRING (-3.0700876 13.0730844, -3.0696633 13.0726074)",
186895149,,residential,False,True,117.75,,"LINESTRING (-3.0710824 13.0731076, -3.0718564 13.072364)",
355260955,,residential,False,True,76.575,2,"LINESTRING (-3.0710824 13.0731076, -3.0705845 13.0726187)",30
186895116,,residential,False,False,77.422,,"LINESTRING (-3.0740197 13.0731498, -3.0735192 13.0726527)",
186895114,,residential,False,True,73.898,,"LINESTRING (-3.0728018 13.0733351, -3.0723323 13.0728529)",
186895153,,residential,False,True,108.608,,"LINESTRING (-3.0728018 13.0733351, -3.0735192 13.0726527)",
186895158,,residential,False,False,76.711,2,"LINESTRING (-3.0658064 13.0672412, -3.0651532 13.0675078)",30
186895158,,residential,False,True,67.577,2,"LINESTRING (-3.0658064 13.0672412, -3.0663707 13.066982)",30
220940708,,residential,False,False,181.087,2,"LINESTRING (-3.0658064 13.0672412, -3.06655 13.0686998)",30
220940708,,residential,False,True,202.707,2,"LINESTRING (-3.0658064 13.0672412, -3.0651273 13.0657127, -3.0650607 13.0655692)",30
186895162,,residential,False,False,19.035,,"LINESTRING (-3.06655 13.0686998, -3.0666909 13.0688021)",
220940708,,residential,False,True,181.087,2,"LINESTRING (-3.06655 13.0686998, -3.0658064 13.0672412)",30
186895162,,residential,False,True,111.28200000000001,,"LINESTRING (-3.06655 13.0686998, -3.0661439 13.0684048, -3.0656605 13.0685936)",
186895159,,residential,False,False,59.096,,"LINESTRING (-3.0668546 13.0693741, -3.0673587 13.0691708)",
186895159,,residential,False,True,9.658,,"LINESTRING (-3.0668546 13.0693741, -3.0667722 13.0694073)",
223729724,,residential,False,False,66.029,2,"LINESTRING (-3.0668546 13.0693741, -3.0666909 13.0688021)",30
186895159,,residential,False,False,9.658,,"LINESTRING (-3.0667722 13.0694073, -3.0668546 13.0693741)",
186895159,,residential,False,True,179.19,,"LINESTRING (-3.0667722 13.0694073, -3.0652437 13.0700238)",
223729730,,residential,False,True,67.638,2,"LINESTRING (-3.0667722 13.0694073, -3.0669978 13.0699745)",30
186895146,,residential,False,False,10.84,,"LINESTRING (-3.0669978 13.0699745, -3.0669059 13.0700131)",
186895146,,residential,False,True,69.572,,"LINESTRING (-3.0669978 13.0699745, -3.0675618 13.0696751)",
223729730,,residential,False,False,67.638,2,"LINESTRING (-3.0669978 13.0699745, -3.0667722 13.0694073)",30
186895137,,residential,False,True,62.078,2,"LINESTRING (-3.0669059 13.0700131, -3.0671227 13.0705299)",30
186895146,,residential,False,False,166.494,,"LINESTRING (-3.0669059 13.0700131, -3.0654941 13.0706053)",
186895146,,residential,False,True,10.84,,"LINESTRING (-3.0669059 13.0700131, -3.0669978 13.0699745)",
377384483,N 10,secondary,False,True,167.87,,"LINESTRING (-3.0740242 13.0674576, -3.0729043 13.0685012)",
223989824,,residential,False,True,190.512,2,"LINESTRING (-3.0740242 13.0674576, -3.0739477 13.0673901, -3.0733299 13.0674108, -3.0722927 13.0674343)",30
186895160,,unclassified,False,True,130.161,,"LINESTRING (-3.0674032 13.0731018, -3.0677914 13.071994)",
377681444,,residential,False,False,69.665,2,"LINESTRING (-3.0650607 13.0655692, -3.0656519 13.0653225)",30
220940708,,residential,False,False,202.707,2,"LINESTRING (-3.0650607 13.0655692, -3.0651273 13.0657127, -3.0658064 13.0672412)",30
303497756,,residential,False,False,112.657,,"LINESTRING (-3.0708518 13.0660482, -3.0706932 13.0665485, -3.0706009 13.0667399, -3.0704914 13.0669967)",
355142384,,residential,False,True,158.223,,"LINESTRING (-3.0708518 13.0660482, -3.0711922 13.0669037, -3.0713926 13.0673699)",
355144767,,residential,False,False,64.842,,"LINESTRING (-3.0688395 13.0662377, -3.0684579 13.0657884)",
303497749,,residential,False,False,63.906,,"LINESTRING (-3.0688395 13.0662377, -3.0684394 13.0661985, -3.0682534 13.0662243)",
303497749,,residential,False,True,103.774,,"LINESTRING (-3.0688395 13.0662377, -3.0691661 13.0663599, -3.0692063 13.0663779, -3.0695306 13.0665236, -3.0696981 13.0666418)",
303497745,,residential,False,True,11.075,,"LINESTRING (-3.0679069 13.0662723, -3.0678518 13.0661884)",
303497749,,residential,False,True,37.909,,"LINESTRING (-3.0679069 13.0662723, -3.0682534 13.0662243)",
303497745,,residential,False,False,162.13400000000001,,"LINESTRING (-3.0679069 13.0662723, -3.0679835 13.0664638, -3.0680138 13.0666591, -3.0678927 13.0670607, -3.0676473 13.0676506)",
303497749,,residential,False,False,184.31600000000003,,"LINESTRING (-3.0679069 13.0662723, -3.0675897 13.0663991, -3.0669743 13.066678, -3.0663291 13.0668873)",
186895160,,unclassified,False,False,169.505,,"LINESTRING (-3.0696981 13.0666418, -3.0694883 13.0672381, -3.0691906 13.0680838)",
303497749,,residential,False,False,103.774,,"LINESTRING (-3.0696981 13.0666418, -3.0695306 13.0665236, -3.0692063 13.0663779, -3.0691661 13.0663599, -3.0688395 13.0662377)",
303497749,,residential,False,True,95.756,,"LINESTRING (-3.0696981 13.0666418, -3.0698454 13.0667587, -3.0700229 13.0668002, -3.0703353 13.0669501, -3.0704914 13.0669967)",
108533784,N 21,secondary,False,False,188.827,,"LINESTRING (-3.0663291 13.0668873, -3.0656519 13.0653225)",
108533784,N 21,secondary,False,True,11.454,,"LINESTRING (-3.0663291 13.0668873, -3.0663707 13.066982)",
303497749,,residential,False,True,184.316,,"LINESTRING (-3.0663291 13.0668873, -3.0669743 13.066678, -3.0675897 13.0663991, -3.0679069 13.0662723)",
303497749,,residential,False,False,95.75599999999999,,"LINESTRING (-3.0704914 13.0669967, -3.0703353 13.0669501, -3.0700229 13.0668002, -3.0698454 13.0667587, -3.0696981 13.0666418)",
303497749,,residential,False,True,106.987,,"LINESTRING (-3.0704914 13.0669967, -3.0708679 13.0671092, -3.0713129 13.0672983, -3.0713926 13.0673699)",
303497756,,residential,False,False,71.151,,"LINESTRING (-3.0704914 13.0669967, -3.0703405 13.0672586, -3.0702522 13.0674769, -3.0702127 13.0675745)",
303497756,,residential,False,True,112.657,,"LINESTRING (-3.0704914 13.0669967, -3.0706009 13.0667399, -3.0706932 13.0665485, -3.0708518 13.0660482)",
223989824,,residential,False,False,190.512,2,"LINESTRING (-3.0722927 13.0674343, -3.0733299 13.0674108, -3.0739477 13.0673901, -3.0740242 13.0674576)",30
223989824,,residential,False,True,86.19800000000001,2,"LINESTRING (-3.0722927 13.0674343, -3.0718814 13.0674477, -3.0714975 13.0674643)",30
303497751,,unclassified,False,False,69.074,,"LINESTRING (-3.0722927 13.0674343, -3.0722927 13.0677294, -3.0723188 13.0680545)",
303497749,,residential,False,False,15.469,,"LINESTRING (-3.0714975 13.0674643, -3.0713926 13.0673699)",
223989824,,residential,False,False,86.19800000000001,2,"LINESTRING (-3.0714975 13.0674643, -3.0718814 13.0674477, -3.0722927 13.0674343)",30
223989824,,residential,False,True,140.949,2,"LINESTRING (-3.0714975 13.0674643, -3.070911 13.0675146, -3.070466 13.0674961, -3.0703476 13.0675192, -3.0702127 13.0675745)",30
303497749,,residential,False,True,110.97,,"LINESTRING (-3.0714975 13.0674643, -3.07163 13.0675311, -3.0718975 13.0677017, -3.0723188 13.0680545)",
223989824,,residential,False,False,140.949,2,"LINESTRING (-3.0702127 13.0675745, -3.0703476 13.0675192, -3.070466 13.0674961, -3.070911 13.0675146, -3.0714975 13.0674643)",30
303497756,,residential,False,False,89.662,,"LINESTRING (-3.0702127 13.0675745, -3.0700376 13.0681025, -3.0699473 13.0683381)",
303497756,,residential,False,True,71.15100000000001,,"LINESTRING (-3.0702127 13.0675745, -3.0702522 13.0674769, -3.0703405 13.0672586, -3.0704914 13.0669967)",
186895158,,residential,False,True,173.965,2,"LINESTRING (-3.0676473 13.0676506, -3.0691906 13.0680838)",30
186895158,,residential,False,False,157.237,2,"LINESTRING (-3.0676473 13.0676506, -3.0675582 13.0676256, -3.0663707 13.066982)",30
303497745,,residential,False,True,162.13400000000001,,"LINESTRING (-3.0676473 13.0676506, -3.0678927 13.0670607, -3.0680138 13.0666591, -3.0679835 13.0664638, -3.0679069 13.0662723)",
303497749,,residential,False,False,110.97,,"LINESTRING (-3.0723188 13.0680545, -3.0718975 13.0677017, -3.07163 13.0675311, -3.0714975 13.0674643)",
303497749,,residential,False,True,80.569,,"LINESTRING (-3.0723188 13.0680545, -3.0725447 13.0682313, -3.0727164 13.0683657, -3.0729043 13.0685012)",
303497751,,unclassified,False,True,69.074,,"LINESTRING (-3.0723188 13.0680545, -3.0722927 13.0677294, -3.0722927 13.0674343)",
186895158,,residential,False,True,165.087,2,"LINESTRING (-3.0699473 13.0683381, -3.0713881 13.0688223)",30
