osmid,highway,oneway,reversed,length,bridge,name,geometry,lanes,maxspeed
"[95295277, 37776510, 37776511]",tertiary,False,True,115.49799999999999,yes,Prolongación Cantenario,"LINESTRING (-71.2280589 -14.271905, -71.22859 -14.2720142, -71.2286313 -14.2720203, -71.2289387 -14.2721039, -71.2291003 -14.2721477)",,
769470011,tertiary,False,True,143.76500000000001,,Avenida Manuel Callo Zevallos,"LINESTRING (-71.2280589 -14.271905, -71.2280241 -14.2716659, -71.2279297 -14.2709634, -71.227903 -14.2707387, -71.2278928 -14.2706223)",,
1253099750,residential,False,False,114.27799999999999,,Avenida César Vallejo,"LINESTRING (-71.2280589 -14.271905, -71.2280603 -14.2721273, -71.2280576 -14.2722936, -71.2280442 -14.2725172, -71.2279811 -14.2729278)",,
134197109,residential,False,True,79.736,,Jirón Canchis,"LINESTRING (-71.2300572 -14.2696805, -71.2295197 -14.2691877)",,
134197109,residential,False,False,65.255,,Jirón Canchis,"LINESTRING (-71.2300572 -14.2696805, -71.2304019 -14.2700087, -71.2304863 -14.2700945)",,
785157361,residential,False,False,82.916,,Jirón Julio César Tello,"LINESTRING (-71.2300572 -14.2696805, -71.2300321 -14.269734, -71.2299891 -14.2700509, -71.2299719 -14.2704178)",,
785157361,residential,False,True,84.154,,Jirón Julio César Tello,"LINESTRING (-71.2300572 -14.2696805, -71.2301881 -14.2695432, -71.2305981 -14.2691347)",,
95295140,residential,False,True,31.206,,Avenida Arequipa,"LINESTRING (-71.2304863 -14.2700945, -71.2304246 -14.2703687)",,
134197109,residential,False,True,65.255,,Jirón Canchis,"LINESTRING (-71.2304863 -14.2700945, -71.2304019 -14.2700087, -71.2300572 -14.2696805)",,
189805248,residential,False,False,53.233,,,"LINESTRING (-71.2278894 -14.2738315, -71.2283742 -14.2739234)",,
1253099750,residential,False,False,96.827,,Avenida César Vallejo,"LINESTRING (-71.2278894 -14.2738315, -71.2278014 -14.2746981)",,
1253099750,residential,False,True,100.972,,Avenida César Vallejo,"LINESTRING (-71.2278894 -14.2738315, -71.2279811 -14.2729278)",,
106449330,residential,False,False,53.134,,Jirón Tacna,"LINESTRING (-71.2274978 -14.2718307, -71.2270167 -14.2717261)",,
1253099725,residential,True,False,99.243,,Jirón Bolognesi,"LINESTRING (-71.2274978 -14.2718307, -71.2274199 -14.2719804, -71.2271118 -14.2726409)",,
106566807,residential,True,False,104.656,,Jirón 28 de Julio,"LINESTRING (-71.2267121 -14.27342, -71.2267023 -14.2734934, -71.2263326 -14.2742831)",,
1253099720,residential,True,False,67.55,,Jirón Hipólito Unanue,"LINESTRING (-71.2267121 -14.27342, -71.2261957 -14.2732208, -71.2261276 -14.2732012)",2,
106449335,residential,True,False,96.325,,Jirón 2 de Mayo,"LINESTRING (-71.2265274 -14.2707613, -71.2266414 -14.2699021)",,
189805419,residential,False,True,20.16,,Jirón Mariano Melgar,"LINESTRING (-71.2265274 -14.2707613, -71.226345 -14.270721)",,
1253099755,residential,False,False,54.486,,Jirón Mariscal Castilla,"LINESTRING (-71.2265274 -14.2707613, -71.226992 -14.2709546)",,
1253099755,residential,False,True,84.174,,Jirón Mariscal Castilla,"LINESTRING (-71.2277366 -14.2711833, -71.226992 -14.2709546)",,
106566803,residential,True,False,78.525,,Jirón Bolognesi,"LINESTRING (-71.2277366 -14.2711833, -71.2277292 -14.2713374, -71.2277112 -14.2714449, -71.22765 -14.271627, -71.2274978 -14.2718307)",,
"[95295277, 37776510, 37776511]",tertiary,False,False,115.49799999999999,yes,Prolongación Cantenario,"LINESTRING (-71.2291003 -14.2721477, -71.2289387 -14.2721039, -71.2286313 -14.2720203, -71.22859 -14.2720142, -71.2280589 -14.271905)",,
95295277,tertiary,False,True,81.229,,Prolongación Cantenario,"LINESTRING (-71.2291003 -14.2721477, -71.2292531 -14.2721816, -71.2298371 -14.2723018)",,
134197108,residential,False,True,177.112,,Jirón Alonso Toledo,"LINESTRING (-71.2291003 -14.2721477, -71.2291008 -14.2722036, -71.2291439 -14.272629, -71.2291828 -14.2730085, -71.2292324 -14.273735)",,
1253446882,residential,False,False,100.50999999999999,,Jirón Juan de la Cruz Montaño,"LINESTRING (-71.2291003 -14.2721477, -71.2290926 -14.2720619, -71.2291168 -14.2718813, -71.2291825 -14.2714602, -71.2291972 -14.2712509)",,
106566852,residential,False,True,73.428,,Malecón Techo Obrero,"LINESTRING (-71.2292324 -14.273735, -71.2290211 -14.2743628)",,
134197108,residential,False,False,177.112,,Jirón Alonso Toledo,"LINESTRING (-71.2292324 -14.273735, -71.2291828 -14.2730085, -71.2291439 -14.272629, -71.2291008 -14.2722036, -71.2291003 -14.2721477)",,
134197108,residential,False,True,84.801,,Jirón Alonso Toledo,"LINESTRING (-71.2292324 -14.273735, -71.2292513 -14.2740077, -71.229291 -14.2742245, -71.229365 -14.2744839)",,
189805188,residential,False,False,39.43,,Jirón Wiracocha,"LINESTRING (-71.229365 -14.2744839, -71.2290211 -14.2743628)",,
189805188,residential,False,True,12.829,,Jirón Wiracocha,"LINESTRING (-71.229365 -14.2744839, -71.2294756 -14.2745266)",,
134197108,residential,False,False,84.80099999999999,,Jirón Alonso Toledo,"LINESTRING (-71.229365 -14.2744839, -71.229291 -14.2742245, -71.2292513 -14.2740077, -71.2292324 -14.273735)",,
134197110,residential,False,True,99.293,,Avenida Arequipa,"LINESTRING (-71.2294756 -14.2745266, -71.2296778 -14.2736554)",,
189805188,residential,False,False,12.829,,Jirón Wiracocha,"LINESTRING (-71.2294756 -14.2745266, -71.229365 -14.2744839)",,
189805188,residential,False,True,89.991,,Jirón Wiracocha,"LINESTRING (-71.2294756 -14.2745266, -71.2300896 -14.2747188, -71.230182 -14.2747939, -71.2302109 -14.2748549)",,
189805205,tertiary,True,False,167.799,,Avenida Arequipa,"LINESTRING (-71.2294756 -14.2745266, -71.2294597 -14.2756235, -71.2294537 -14.2760355)",,60
95295140,residential,False,False,61.252,,Avenida Arequipa,"LINESTRING (-71.2296778 -14.2736554, -71.229804 -14.2731183)",,
134197110,residential,False,False,99.293,,Avenida Arequipa,"LINESTRING (-71.2296778 -14.2736554, -71.2294756 -14.2745266)",,
189805402,residential,False,False,56.578,,Jirón César Álvarez,"LINESTRING (-71.2296778 -14.2736554, -71.2301444 -14.2738351, -71.2301655 -14.2738438)",,
189805402,residential,False,True,103.697,,Jirón César Álvarez,"LINESTRING (-71.2310507 -14.2742095, -71.2301655 -14.2738438)",,
189805449,residential,False,True,120.50999999999999,,Jirón Eusebio Delgado,"LINESTRING (-71.2310507 -14.2742095, -71.2308132 -14.2747964, -71.2306321 -14.2752144)",,
95295138,tertiary,True,False,52.968,,Avenida Arequipa,"LINESTRING (-71.2293389 -14.2765125, -71.229355 -14.2760364)",,60
789402165,residential,False,False,72.274,,Jirón Ciro Alegría,"LINESTRING (-71.2293389 -14.2765125, -71.2286683 -14.2765019)",,
789402165,residential,False,True,11.373,,Jirón Ciro Alegría,"LINESTRING (-71.2293389 -14.2765125, -71.2294443 -14.2765073)",,
95295140,residential,False,True,7.344,,Avenida Arequipa,"LINESTRING (-71.2299888 -14.2723183, -71.2299767 -14.2723833)",,
95295140,residential,False,False,133.312,,Avenida Arequipa,"LINESTRING (-71.2299888 -14.2723183, -71.2301518 -14.2715513, -71.2301546 -14.2715379, -71.2302476 -14.271146)",,
106449330,residential,False,False,53.991,,Jirón Tacna,"LINESTRING (-71.2270167 -14.2717261, -71.2265234 -14.2716412)",,
106449330,residential,False,True,53.134,,Jirón Tacna,"LINESTRING (-71.2270167 -14.2717261, -71.2274978 -14.2718307)",,
787839373,residential,False,False,85.836,,,"LINESTRING (-71.2270167 -14.2717261, -71.2270033 -14.2714637, -71.226992 -14.2709546)",,
106566807,residential,True,False,74.837,,Jirón 28 de Julio,"LINESTRING (-71.2269575 -14.2727904, -71.2267121 -14.27342)",,
189805419,residential,False,False,19.591,,Jirón Mariano Melgar,"LINESTRING (-71.225594 -14.2705221, -71.2257682 -14.2705725)",,
189805419,residential,False,True,52.971,,Jirón Mariano Melgar,"LINESTRING (-71.225594 -14.2705221, -71.2251201 -14.2703956)",,
224645370,residential,True,False,96.291,,Jirón Santa Ana,"LINESTRING (-71.225594 -14.2705221, -71.2257527 -14.2696699)",,
106449335,residential,True,False,87.6,,Jirón 2 de Mayo,"LINESTRING (-71.2266414 -14.2699021, -71.2267822 -14.2691262)",,
106566816,residential,False,True,53.142999999999994,,Jirón Bolívar,"LINESTRING (-71.2266414 -14.2699021, -71.2265013 -14.269855, -71.2262586 -14.2697981, -71.2262039 -14.2697871, -71.2261653 -14.26978)",,
1253099761,residential,False,False,86.466,,Jirón Manco Cápac,"LINESTRING (-71.2266414 -14.2699021, -71.2271239 -14.2700098, -71.22743 -14.2700353)",,
189805195,residential,False,False,54.501,,Jirón Vilcanota,"LINESTRING (-71.2258622 -14.2687364, -71.2263307 -14.268921)",,
189805195,residential,False,True,45.477,,Jirón Vilcanota,"LINESTRING (-71.2258622 -14.2687364, -71.2254673 -14.2685922)",,
106449330,residential,False,True,53.991,,Jirón Tacna,"LINESTRING (-71.2265234 -14.2716412, -71.2270167 -14.2717261)",,
106449335,residential,True,False,97.842,,Jirón 2 de Mayo,"LINESTRING (-71.2265234 -14.2716412, -71.2265274 -14.2707613)",,
