osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,junction,geometry
159003510,True,2,Avenida 2 de Mayo,tertiary,40,False,123.929,,,"LINESTRING (-69.1853688 -12.5899976, -69.1845238 -12.5907473)"
159027676,True,,Avenida Madre de Dios,secondary,40,False,10.501,MD-566,,"LINESTRING (-69.1853688 -12.5899976, -69.185305 -12.5899266)"
159096736,True,,Avenida Madre de Dios,secondary,40,False,11.743,MD-566,,"LINESTRING (-69.1853866 -12.5898439, -69.1854591 -12.5899223)"
290284726,True,2,Avenida 2 de Mayo,secondary,40,False,12.766,,,"LINESTRING (-69.185305 -12.5899266, -69.1853866 -12.5898439)"
159027668,True,2,Ica,tertiary,40,False,152.581,,,"LINESTRING (-69.188366 -12.5930248, -69.1894078 -12.5921033)"
159096736,True,,Avenida Madre de Dios,secondary,40,False,5.191,MD-566,,"LINESTRING (-69.188366 -12.5930248, -69.188398 -12.5930595)"
159096736,True,,Avenida Madre de Dios,secondary,40,False,65.537,MD-566,,"LINESTRING (-69.1884307 -12.5930948, -69.1888356 -12.5935321)"
307664971,True,2,Avenida Fitzcarrald,tertiary,60,False,109.649,,,"LINESTRING (-69.1891398 -12.5937951, -69.1899306 -12.5931813)"
159027651,True,,,secondary,,False,14.131,,roundabout,"LINESTRING (-69.1891398 -12.5937951, -69.189202 -12.593814, -69.1892508 -12.593856)"
159027651,True,,,secondary,,False,7.998,,roundabout,"LINESTRING (-69.1890669 -12.5938057, -69.1891398 -12.5937951)"
159027651,True,,,secondary,,False,14.261,,roundabout,"LINESTRING (-69.1892508 -12.593856, -69.189278 -12.5939144, -69.1892781 -12.5939785)"
159027651,True,,,secondary,,False,12.644,,roundabout,"LINESTRING (-69.1889832 -12.5938848, -69.1890669 -12.5938057)"
159027676,True,,Avenida Madre de Dios,secondary,40,False,40.331,MD-566,,"LINESTRING (-69.1889832 -12.5938848, -69.1887456 -12.5936059)"
159027651,True,,,secondary,,False,17.398,,roundabout,"LINESTRING (-69.1892781 -12.5939785, -69.1892417 -12.5940482, -69.1891746 -12.594091)"
159027666,True,,Avenida Madre de Dios,secondary,60,False,105.63600000000001,MD-566,,"LINESTRING (-69.1892781 -12.5939785, -69.1898693 -12.5946532, -69.1899085 -12.5947023)"
159027651,True,,,secondary,,False,9.383,,roundabout,"LINESTRING (-69.1891746 -12.594091, -69.1890882 -12.5940943)"
159096715,True,,Avenida Fitzcarrald,tertiary,40,False,115.822,,,"LINESTRING (-69.1890882 -12.5940943, -69.1882823 -12.5947772)"
159027651,True,,,secondary,,False,14.574,,roundabout,"LINESTRING (-69.1890882 -12.5940943, -69.189028 -12.5940652, -69.188986 -12.5940141)"
226563898,False,,Jirón Cajamarca,residential,,False,14.845,,,"LINESTRING (-69.189807 -12.5947918, -69.1899085 -12.5947023)"
227434526,True,,Avenida Madre de Dios,secondary,60,False,103.9,MD-566,,"LINESTRING (-69.189807 -12.5947918, -69.1897684 -12.59476, -69.1891746 -12.594091)"
159031768,False,,Ica,residential,40,False,12.648,,,"LINESTRING (-69.188398 -12.5930595, -69.1883125 -12.5931368)"
159096736,True,,Avenida Madre de Dios,secondary,40,False,5.291,MD-566,,"LINESTRING (-69.188398 -12.5930595, -69.1884307 -12.5930948)"
159027672,False,,Jirón Tacna,residential,,False,8.54,,,"LINESTRING (-69.1894724 -12.590737, -69.1894191 -12.5907935)"
159027672,False,,Jirón Tacna,residential,,True,65.782,,,"LINESTRING (-69.1894724 -12.590737, -69.1898697 -12.5902902)"
159096707,True,,15 de Agosto,tertiary,40,False,110.852,,,"LINESTRING (-69.1894724 -12.590737, -69.1901838 -12.5914524)"
159096722,False,,Áncash,residential,40,False,108.495,,,"LINESTRING (-69.1844666 -12.5906864, -69.183779 -12.5899781)"
159096722,False,,Áncash,residential,40,True,9.186,,,"LINESTRING (-69.1844666 -12.5906864, -69.1845238 -12.5907473)"
661310307,True,2,Avenida 2 de Mayo,tertiary,40,False,124.161,,,"LINESTRING (-69.1844666 -12.5906864, -69.185305 -12.5899266)"
159027672,False,,Jirón Tacna,residential,,True,8.54,,,"LINESTRING (-69.1894191 -12.5907935, -69.1894724 -12.590737)"
314028716,True,,15 de Agosto,tertiary,40,False,125.347,,,"LINESTRING (-69.1894191 -12.5907935, -69.1886471 -12.589955)"
159003510,True,2,Avenida 2 de Mayo,tertiary,40,False,118.682,,,"LINESTRING (-69.1845238 -12.5907473, -69.1837086 -12.5914588)"
159096722,False,,Áncash,residential,40,False,9.186,,,"LINESTRING (-69.1845238 -12.5907473, -69.1844666 -12.5906864)"
159096722,False,,Áncash,residential,40,True,109.794,,,"LINESTRING (-69.1845238 -12.5907473, -69.1851885 -12.5914917)"
159096734,False,,Lambayeque,tertiary,40,False,3.337,,,"LINESTRING (-69.1821508 -12.5913863, -69.1821708 -12.5914091)"
226916843,False,,Jirón Lambayeque,residential,,False,5.408,,,"LINESTRING (-69.1821508 -12.5913863, -69.1821163 -12.5913512)"
226563917,False,,28 de Julio,residential,40,False,102.775,,,"LINESTRING (-69.1836534 -12.5913994, -69.1830242 -12.5907086)"
226563917,False,,28 de Julio,residential,40,True,8.917,,,"LINESTRING (-69.1836534 -12.5913994, -69.1837086 -12.5914588)"
661310307,True,2,Avenida 2 de Mayo,tertiary,40,False,118.632,,,"LINESTRING (-69.1836534 -12.5913994, -69.1844666 -12.5906864)"
