osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,width
4821014,False,,Almagro,residential,,False,6.592,"LINESTRING (-71.9781315 -13.5185515, -71.9781797 -13.5185878)",,
82315417,True,2,Avenida El Sol,tertiary,40,False,126.01899999999999,"LINESTRING (-71.9781315 -13.5185515, -71.9787996 -13.5177685, -71.9788394 -13.5177196, -71.9788731 -13.5176772)",,
4821014,False,,Almagro,residential,,True,6.592,"LINESTRING (-71.9781797 -13.5185878, -71.9781315 -13.5185515)",,
198924449,False,,Calle Almagro,residential,30,False,109.88900000000001,"LINESTRING (-71.9781797 -13.5185878, -71.9782298 -13.518627, -71.9789297 -13.5192029, -71.9789554 -13.5192263)",,
198924471,True,2,Avenida El Sol,tertiary,40,False,108.332,"LINESTRING (-71.9781797 -13.5185878, -71.9776136 -13.5192487, -71.9776008 -13.5192633, -71.9775366 -13.5193349)",,
"[23887290, 23887283]",True,"['1', '2']","['Calle Heladeros', 'Calle San Bernardo']",residential,,False,237.80599999999998,"LINESTRING (-71.9789554 -13.5192263, -71.9789832 -13.5191948, -71.9797718 -13.5183037, -71.9798636 -13.5181454, -71.979888 -13.5181011, -71.9802458 -13.5175057)",,
23887287,True,1,Calle Quera,residential,30,False,159.557,"LINESTRING (-71.9789554 -13.5192263, -71.978988 -13.5192583, -71.9795217 -13.5197823, -71.9799954 -13.5202444)",,
198924449,False,,Calle Almagro,residential,30,True,109.88900000000001,"LINESTRING (-71.9789554 -13.5192263, -71.9789297 -13.5192029, -71.9782298 -13.518627, -71.9781797 -13.5185878)",,
4821011,False,2,Teqte,residential,,True,78.127,"LINESTRING (-71.9807164 -13.5208369, -71.9801449 -13.5212669)",,
23887288,False,,Calle Cruz Verde,residential,30,True,102.062,"LINESTRING (-71.9807164 -13.5208369, -71.9799954 -13.5202444)",,
23887292,False,,Concebidayoc,residential,,False,185.14600000000002,"LINESTRING (-71.9807164 -13.5208369, -71.9809996 -13.5206116, -71.9817334 -13.5195138)",,
"[37530300, 4821047]",False,2,"['Espinar', 'Calle Mantas']",residential,40,"[False, True]",140.442,"LINESTRING (-71.979759 -13.5172555, -71.979727 -13.517307, -71.9793461 -13.5179209, -71.9793083 -13.5179447, -71.9792802 -13.5179438, -71.978969 -13.5177433, -71.9789258 -13.517713)",,
82994159,True,2,Plaza Kusipata,residential,30,False,59.563,"LINESTRING (-71.979759 -13.5172555, -71.9798011 -13.5171988, -71.9800237 -13.5168244, -71.9800417 -13.5167961)",,
23887296,True,,Santa Teresa,residential,30,False,6.206,"LINESTRING (-71.9806015 -13.5168531, -71.9806286 -13.5168039)",,
172247911,False,2,Educandas,residential,30,False,86.072,"LINESTRING (-71.9817719 -13.5171232, -71.9824838 -13.5174697)",,
172247914,False,2,Teatro,residential,30,True,110.052,"LINESTRING (-71.9817719 -13.5171232, -71.9822995 -13.5162768)",,
267926174,False,2,Calle Granada,residential,30,True,83.947,"LINESTRING (-71.9817719 -13.5171232, -71.9814049 -13.5177885)",,
172247911,False,2,Educandas,residential,30,True,86.072,"LINESTRING (-71.9824838 -13.5174697, -71.9817719 -13.5171232)",,
"[82995385, 23887293]",True,1,"['Tordo', 'Plaza San Francisco']",residential,"['20', '30']",False,159.975,"LINESTRING (-71.9824838 -13.5174697, -71.9820338 -13.5180882, -71.9814613 -13.5178192, -71.9814049 -13.5177885)",,2
267926175,False,,,residential,,False,7.027,"LINESTRING (-71.9802458 -13.5175057, -71.9802745 -13.517449)",,
37857842,True,,Plaza Kusipata,residential,,False,59.553,"LINESTRING (-71.9802458 -13.5175057, -71.9801627 -13.5174631, -71.9798579 -13.5173068, -71.9798194 -13.5172904, -71.979759 -13.5172555)",,
82995964,False,2,Plaza San Francisco,residential,30,False,13.246,"LINESTRING (-71.9812889 -13.5180141, -71.9813442 -13.5179078)",,
4821052,True,2,Calle Garcilaso,residential,30,False,126.401,"LINESTRING (-71.9812889 -13.5180141, -71.9803095 -13.5174669, -71.9802745 -13.517449)",,
267926175,False,,,residential,,True,7.027,"LINESTRING (-71.9802745 -13.517449, -71.9802458 -13.5175057)",,
267926173,True,,Plaza Regocijo,residential,30,False,75.102,"LINESTRING (-71.9802745 -13.517449, -71.9803022 -13.5173985, -71.9803211 -13.517364, -71.9805827 -13.5168871, -71.9806015 -13.5168531)",,8
86818662,True,2,Siete Cuartones,residential,30,False,86.553,"LINESTRING (-71.9822995 -13.5162768, -71.9829708 -13.5167009)",,
172247914,False,2,Teatro,residential,30,False,110.052,"LINESTRING (-71.9822995 -13.5162768, -71.9817719 -13.5171232)",,
257441260,True,1,Arones,residential,30,False,100.4,"LINESTRING (-71.9829708 -13.5167009, -71.9824838 -13.5174697)",,
"[270272043, 76344140]",False,,"['Teqsicocha', 'Amargura']",residential,"['40', '30']","[False, True]",220.238,"LINESTRING (-71.9818421 -13.5142465, -71.9814937 -13.513922, -71.9814599 -13.5139073, -71.9814295 -13.5139285, -71.9804317 -13.5149915)",,
1129578319,False,,Saphi,tertiary,60,True,157.53300000000002,"LINESTRING (-71.9818421 -13.5142465, -71.9813369 -13.5147785, -71.9808726 -13.5153038)",,
"[82989139, 1159087301]",True,,"['Zetas', ""Mut'uchaka""]",residential,,False,108.34400000000001,"LINESTRING (-71.9755784 -13.519925, -71.9753858 -13.5198541, -71.9753002 -13.5198501, -71.9752216 -13.51986, -71.97514 -13.5198713, -71.9751114 -13.519875, -71.9750794 -13.5198792, -71.9750634 -13.5198733, -71.9746236 -13.5197106)",,
1159094187,True,1,San Agustín,residential,30,False,188.402,"LINESTRING (-71.9746236 -13.5197106, -71.9754361 -13.5182117)",,
15707762,False,2,Ruinas,residential,40,True,116.524,"LINESTRING (-71.9762079 -13.5168449, -71.9761188 -13.516797, -71.9755617 -13.5164814, -71.9753216 -13.5163522, -71.9752719 -13.5163255)",,
23887278,True,,Herrajes,residential,30,False,82.50400000000002,"LINESTRING (-71.9762079 -13.5168449, -71.9762362 -13.5167907, -71.9763517 -13.5165696, -71.9764961 -13.5163136, -71.9765673 -13.5161905)",,
651654476,False,,Santa Clara,residential,30,False,122.118,"LINESTRING (-71.9826828 -13.5201088, -71.9817334 -13.5195138)",,
23892450,False,1,Palacio,residential,20,False,98.819,"LINESTRING (-71.9765673 -13.5161905, -71.9770004 -13.5154079)",,
76344026,True,,Calle Triunfo,residential,30,False,139.71099999999998,"LINESTRING (-71.9765673 -13.5161905, -71.9766747 -13.5162416, -71.9768135 -13.5163076, -71.9770822 -13.5164354, -71.9773405 -13.5165582, -71.9775608 -13.516663, -71.9776881 -13.5167235, -71.9777281 -13.5167426)",,
37082038,False,,Choquechaca,residential,30,False,82.476,"LINESTRING (-71.975689 -13.5157046, -71.9756776 -13.5157227, -71.9755819 -13.5158742, -71.9752957 -13.5162909, -71.9752719 -13.5163255)",,
23892384,True,,Cuesta de San Blas,residential,,False,123.92699999999999,"LINESTRING (-71.97478 -13.515029, -71.9751453 -13.5153401, -71.9753096 -13.5154585, -71.9754834 -13.5155753, -71.975689 -13.5157046)",,
82998467,False,1,Calle Plazoleta,residential,,False,59.075,"LINESTRING (-71.97478 -13.515029, -71.9747195 -13.5149883, -71.9746441 -13.5149375, -71.9743276 -13.5147311)",,
90276236,False,1,Carmen Alto,residential,,False,161.4,"LINESTRING (-71.97478 -13.515029, -71.9747887 -13.5150206, -71.975186 -13.5146347, -71.9755518 -13.514289, -71.9758286 -13.5139964)",,
23892450,False,1,Palacio,residential,20,True,98.819,"LINESTRING (-71.9770004 -13.5154079, -71.9765673 -13.5161905)",,
23892455,True,,Plazoleta de Nazarenas,residential,30,False,54.304,"LINESTRING (-71.9770004 -13.5154079, -71.9771141 -13.5151749, -71.9772234 -13.5149704)",,
139745929,True,,Palacio,residential,30,False,122.463,"LINESTRING (-71.9772234 -13.5149704, -71.9777168 -13.5140665, -71.9777352 -13.5140395, -71.9777676 -13.5140065)",,
584962271,True,1,Plazoleta de Nazarenas,residential,20,False,50.242000000000004,"LINESTRING (-71.9772234 -13.5149704, -71.9774038 -13.5150617, -71.9774329 -13.5151003, -71.9773482 -13.5152568, -71.9773341 -13.5152828)",,
"[270272043, 76344140]",False,,"['Teqsicocha', 'Amargura']",residential,"['40', '30']","[False, True]",220.23799999999997,"LINESTRING (-71.9804317 -13.5149915, -71.9814295 -13.5139285, -71.9814599 -13.5139073, -71.9814937 -13.513922, -71.9818421 -13.5142465)",,
76344140,False,,Teqsicocha,residential,30,True,83.91,"LINESTRING (-71.9804317 -13.5149915, -71.9801588 -13.5152802, -71.9801427 -13.5152834, -71.980128 -13.5152782, -71.9798714 -13.5150602)",,
4821130,True,,Pampa del Castillo,residential,,False,205.594,"LINESTRING (-71.9768953 -13.5189741, -71.9761012 -13.5200115, -71.9760748 -13.520038, -71.9760268 -13.520065, -71.976 -13.5200625, -71.9757276 -13.5199366, -71.9755784 -13.519925)",,
589465595,False,,Calle Afigidos,residential,,True,74.631,"LINESTRING (-71.9768953 -13.5189741, -71.9773733 -13.5192412, -71.9774937 -13.5193087)",,
584962269,True,1,Plazoleta de Nazarenas,residential,20,False,53.391000000000005,"LINESTRING (-71.9773341 -13.5152828, -71.9772386 -13.5154733, -71.9772061 -13.5155024, -71.9771605 -13.5155, -71.9770004 -13.5154079)",,
76344140,False,,Teqsicocha,residential,30,False,83.91,"LINESTRING (-71.9798714 -13.5150602, -71.980128 -13.5152782, -71.9801427 -13.5152834, -71.9801588 -13.5152802, -71.9804317 -13.5149915)",,
90276236,False,1,Carmen Alto,residential,,True,72.732,"LINESTRING (-71.9763223 -13.5135526, -71.9758397 -13.5139903, -71.9758286 -13.5139964)",,
"[316471151, 23887279]",True,1,San Agustín,residential,30,False,173.398,"LINESTRING (-71.9754361 -13.5182117, -71.9754616 -13.5181655, -71.9759151 -13.5173417, -71.9761895 -13.5168748, -71.9762079 -13.5168449)",,
23887281,True,2,Maruri,residential,30,False,179.119,"LINESTRING (-71.9754361 -13.5182117, -71.975831 -13.5184129, -71.9761861 -13.5185939, -71.9764818 -13.5187446, -71.9768953 -13.5189741)",,
761810939,False,2,Huaynapata,residential,30,True,65.078,"LINESTRING (-71.9794332 -13.5147211, -71.9791513 -13.5146609, -71.9788556 -13.5145602)",,
82995024,True,,Concepción,residential,30,False,66.689,"LINESTRING (-71.9785698 -13.5125973, -71.9791243 -13.51286)",discouraged,
82995964,False,2,Plaza San Francisco,residential,30,False,14.8,"LINESTRING (-71.9813442 -13.5179078, -71.9814049 -13.5177885)",,
82995964,False,2,Plaza San Francisco,residential,30,True,13.246,"LINESTRING (-71.9813442 -13.5179078, -71.9812889 -13.5180141)",,
"[82995386, 82995965]",True,,Plaza San Francisco,residential,20,False,189.502,"LINESTRING (-71.9813442 -13.5179078, -71.9814445 -13.5179565, -71.9817898 -13.5181237, -71.981816 -13.5181639, -71.9818155 -13.518215, -71.9816281 -13.5185617, -71.9813364 -13.5190641, -71.9813275 -13.5190829, -71.9812561 -13.5191954)",,6
4820912,True,1,San Andrés,residential,30,False,104.689,"LINESTRING (-71.9776532 -13.5206326, -71.9782937 -13.5199265)",,
85617558,False,2,Hauqaypata,residential,40,False,82.149,"LINESTRING (-71.9786492 -13.517512, -71.9781281 -13.5171499, -71.9780264 -13.5170892)",,
640961233,False,2,Santa Catalina Angosta,residential,40,True,30.387999999999998,"LINESTRING (-71.9786492 -13.517512, -71.9787174 -13.517562, -71.9788731 -13.5176772)",,
90276236,False,1,Carmen Alto,residential,,False,72.732,"LINESTRING (-71.9758286 -13.5139964, -71.9758397 -13.5139903, -71.9763223 -13.5135526)",,
90276236,False,1,Carmen Alto,residential,,True,161.4,"LINESTRING (-71.9758286 -13.5139964, -71.9755518 -13.514289, -71.975186 -13.5146347, -71.9747887 -13.5150206, -71.97478 -13.515029)",,
"[15707752, 23768239]",True,"['1', '2']","['Santa Catalina Ancha', 'Santa Catalina Angosta']",residential,40,False,204.125,"LINESTRING (-71.9776415 -13.5168897, -71.9776019 -13.5169588, -71.9772421 -13.5174217, -71.977181 -13.5174348, -71.9767735 -13.5171685, -71.9765094 -13.5170106, -71.9762286 -13.5168563, -71.9762079 -13.5168449)",,
23887296,True,,Santa Teresa,residential,30,False,150.675,"LINESTRING (-71.9806286 -13.5168039, -71.9813086 -13.5156211)",,
87053289,True,2,San Juan de Dios,residential,30,False,128.61200000000002,"LINESTRING (-71.9806286 -13.5168039, -71.9812215 -13.5169638, -71.9817719 -13.5171232)",,
"[37082035, 270273076]",True,1,"['Córdoba del Tucumán', 'Ataúd']",residential,30,False,254.283,"LINESTRING (-71.9788556 -13.5145602, -71.9783259 -13.5154805, -71.9782011 -13.515725, -71.9781558 -13.5157285, -71.9776238 -13.5154507, -71.9773341 -13.5152828)",,
761810939,False,2,Huaynapata,residential,30,False,65.078,"LINESTRING (-71.9788556 -13.5145602, -71.9791513 -13.5146609, -71.9794332 -13.5147211)",,
85617558,False,2,Hauqaypata,residential,40,True,14.213,"LINESTRING (-71.9779158 -13.5170201, -71.9780264 -13.5170892)",,
83050597,True,2,Santa Catalina Angosta,residential,40,False,33.019000000000005,"LINESTRING (-71.9779158 -13.5170201, -71.9777394 -13.5169327, -71.9776415 -13.5168897)",,
589465589,False,2,Calle Ayacucho,tertiary,,True,5.477,"LINESTRING (-71.9774937 -13.5193087, -71.9775366 -13.5193349)",,
589465593,True,2,Avenida El Sol,tertiary,40,False,108.84,"LINESTRING (-71.9774937 -13.5193087, -71.9775438 -13.5192537, -71.9776008 -13.5191891, -71.9781175 -13.518568, -71.9781315 -13.5185515)",,
589465595,False,,Calle Afigidos,residential,,False,74.631,"LINESTRING (-71.9774937 -13.5193087, -71.9773733 -13.5192412, -71.9768953 -13.5189741)",,
589465589,False,2,Calle Ayacucho,tertiary,,False,5.477,"LINESTRING (-71.9775366 -13.5193349, -71.9774937 -13.5193087)",,
82996281,False,2,Calle Ayacucho,residential,,True,105.057,"LINESTRING (-71.9775366 -13.5193349, -71.9775724 -13.519358, -71.97758 -13.5193631, -71.9776167 -13.5193876, -71.9776619 -13.5194204, -71.9782937 -13.5199265)",,
589465590,True,2,Avenida El Sol,tertiary,40,False,185.132,"LINESTRING (-71.9775366 -13.5193349, -71.9775105 -13.5193664, -71.9774712 -13.5194138, -71.9770514 -13.5199189, -71.9765447 -13.5205246, -71.9764607 -13.5206301)",,
332938615,False,,Puente Rosario,tertiary,,False,6.177,"LINESTRING (-71.9764116 -13.5206017, -71.9764607 -13.5206301)",,
"[1159094188, 316471150]",True,1,Mut'uchaka,residential,,False,118.54500000000002,"LINESTRING (-71.9764116 -13.5206017, -71.9763552 -13.5205684, -71.976311 -13.5205448, -71.9761412 -13.5204138, -71.9759423 -13.5202151, -71.9758177 -13.5200633, -71.9755784 -13.519925)",,
893165740,True,2,Avenida El Sol,tertiary,40,False,185.35999999999999,"LINESTRING (-71.9764116 -13.5206017, -71.9770084 -13.5198834, -71.9774326 -13.5193812, -71.9774937 -13.5193087)",,
332938615,False,,Puente Rosario,tertiary,,True,6.177,"LINESTRING (-71.9764607 -13.5206301, -71.9764116 -13.5206017)",,
"[788304432, 4819786]",False,2,Puente Rosario,tertiary,30,"[False, True]",104.378,"LINESTRING (-71.9764607 -13.5206301, -71.9765184 -13.5206736, -71.976562 -13.5207162, -71.9768415 -13.5214767)",,
15707762,False,2,Ruinas,residential,40,False,116.524,"LINESTRING (-71.9752719 -13.5163255, -71.9753216 -13.5163522, -71.9755617 -13.5164814, -71.9761188 -13.516797, -71.9762079 -13.5168449)",,
37082038,False,,Choquechaca,residential,30,True,82.476,"LINESTRING (-71.9752719 -13.5163255, -71.9752957 -13.5162909, -71.9755819 -13.5158742, -71.9756776 -13.5157227, -71.975689 -13.5157046)",,
"[4819884, 803217350]",True,"['1', '2']","['Ruinas', 'Siete Ventanas']",residential,"['40', '30']",False,83.04599999999999,"LINESTRING (-71.9752719 -13.5163255, -71.9751301 -13.516272, -71.9750831 -13.5162851, -71.9747057 -13.5166967)",,
76344026,True,,Calle Triunfo,residential,30,False,18.847,"LINESTRING (-71.9777281 -13.5167426, -71.9776415 -13.5168897)",,
585577833,True,,,residential,,False,37.004000000000005,"LINESTRING (-71.9777281 -13.5167426, -71.9777664 -13.5168124, -71.9778125 -13.5168851, -71.9779158 -13.5170201)",,
82995038,True,1,Pumacurco,residential,30,False,179.2,"LINESTRING (-71.9777676 -13.5140065, -71.9781684 -13.5132531, -71.978204 -13.5131843, -71.9785698 -13.5125973)",discouraged,
584963002,True,2,Huaynapata,residential,30,False,132.8,"LINESTRING (-71.9777676 -13.5140065, -71.9782749 -13.5142663, -71.9782933 -13.5142738, -71.9786902 -13.5144676, -71.9788556 -13.5145602)",,
82998467,False,1,Calle Plazoleta,residential,,True,59.075,"LINESTRING (-71.9743276 -13.5147311, -71.9746441 -13.5149375, -71.9747195 -13.5149883, -71.97478 -13.515029)",,
"[55761703, 82994159]",True,2,Plaza Kusipata,residential,30,False,65.49300000000001,"LINESTRING (-71.9800417 -13.5167961, -71.980077 -13.5167539, -71.9801199 -13.5167293, -71.9801727 -13.5167298, -71.98054 -13.5168328, -71.9806015 -13.5168531)",,
85617558,False,2,Hauqaypata,residential,40,False,14.213,"LINESTRING (-71.9780264 -13.5170892, -71.9779158 -13.5170201)",,
85617558,False,2,Hauqaypata,residential,40,True,82.149,"LINESTRING (-71.9780264 -13.5170892, -71.9781281 -13.5171499, -71.9786492 -13.517512)",,
"[35034445, 85617597]",True,,Hauqaypata,residential,40,False,262.192,"LINESTRING (-71.9780264 -13.5170892, -71.9781443 -13.5169183, -71.9785602 -13.516365, -71.9786105 -13.5162974, -71.9788448 -13.5159852, -71.9788538 -13.5159716, -71.9788887 -13.5159479, -71.9789424 -13.5159375, -71.9789866 -13.5159479, -71.979047 -13.5160062, -71.9795303 -13.5164726, -71.979612 -13.5165284)",discouraged,8
