osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref
48056488,Jirón Ica,residential,False,False,6.209,,"LINESTRING (-80.6758363 -5.2658295, -80.6757898 -5.2658607)",,
484943009,Jirón Trujillo,tertiary,True,False,57.76,,"LINESTRING (-80.6758363 -5.2658295, -80.6757596 -5.2653157)",,
1052173377,Jirón Ica,residential,False,True,11.81,,"LINESTRING (-80.6764829 -5.2658219, -80.6763894 -5.2657708)",,
48056483,Jirón Piura,residential,True,False,76.459,,"LINESTRING (-80.6747766 -5.2653334, -80.6746598 -5.2646557)",,
48056486,Avenida Cayetano Heredia,tertiary,True,False,52.796,40,"LINESTRING (-80.6747766 -5.2653334, -80.6752506 -5.2652819)",,
48056487,,residential,False,False,87.94,,"LINESTRING (-80.6728467 -5.2664069, -80.6731371 -5.267143)",,
48056487,,residential,False,True,93.512,,"LINESTRING (-80.6728467 -5.2664069, -80.6725493 -5.2656198)",,
48056488,Jirón Ica,residential,False,False,60.255,,"LINESTRING (-80.6728467 -5.2664069, -80.6723324 -5.266584)",,
48056488,Jirón Ica,residential,False,True,69.346,,"LINESTRING (-80.6728467 -5.2664069, -80.673446 -5.2662258)",,
48056488,Jirón Ica,residential,False,False,69.346,,"LINESTRING (-80.673446 -5.2662258, -80.6728467 -5.2664069)",,
48056488,Jirón Ica,residential,False,True,66.477,,"LINESTRING (-80.673446 -5.2662258, -80.6740316 -5.266094)",,
242427124,Jirón Tumbes,residential,True,False,92.934,,"LINESTRING (-80.673446 -5.2662258, -80.6737666 -5.2669982)",,
48056486,Avenida Cayetano Heredia,tertiary,True,False,58.663,40,"LINESTRING (-80.6757523 -5.2652519, -80.6762783 -5.2651888)",,
242427119,Calle Chorrillos,residential,False,False,88.683,,"LINESTRING (-80.6774118 -5.2649726, -80.6772111 -5.2642005)",,
242427119,Calle Chorrillos,residential,False,True,6.717,,"LINESTRING (-80.6774118 -5.2649726, -80.6774291 -5.2650305)",,
1190656499,Avenida Cayetano Heredia,residential,True,False,54.236,40,"LINESTRING (-80.6774118 -5.2649726, -80.677886 -5.2648504)",,
48056486,Avenida Cayetano Heredia,tertiary,True,False,20.892,40,"LINESTRING (-80.6755641 -5.2652653, -80.6757523 -5.2652519)",,
1189421072,Calle Zepita,residential,True,False,81.12700000000001,,"LINESTRING (-80.6755641 -5.2652653, -80.6755401 -5.264889, -80.6755117 -5.2645376)",,
484943010,Calle Comercio,tertiary,False,False,86.691,,"LINESTRING (-80.6762783 -5.2651888, -80.6761413 -5.2644212)",,
863087333,Calle Comercio,tertiary,True,False,8.429,,"LINESTRING (-80.6762783 -5.2651888, -80.6762929 -5.2652632)",,
1190656499,Avenida Cayetano Heredia,residential,True,False,44.915,40,"LINESTRING (-80.6762783 -5.2651888, -80.6766749 -5.265104)",,
48056484,Jirón San Francisco,residential,True,False,8.135,,"LINESTRING (-80.6752506 -5.2652819, -80.6752579 -5.2653547)",,
48056486,Avenida Cayetano Heredia,tertiary,True,False,34.762,40,"LINESTRING (-80.6752506 -5.2652819, -80.6755641 -5.2652653)",,
48056485,Calle Chota,residential,True,False,50.171,,"LINESTRING (-80.6767739 -5.2625517, -80.6763357 -5.2626665)",,
