osmid,highway,oneway,reversed,length,name,geometry,ref,lanes,maxspeed
123793685,residential,False,True,39.077,,"LINESTRING (-79.2185506 -7.7888383, -79.2187173 -7.7891485)",,,
123793687,residential,False,False,49.056,Diego de Mora,"LINESTRING (-79.2185506 -7.7888383, -79.2187455 -7.788794, -79.2189873 -7.788753)",,,
123793678,residential,True,False,21.726,,"LINESTRING (-79.2232263 -7.7919696, -79.2233235 -7.7921396)",,,
123793688,residential,False,True,98.201,,"LINESTRING (-79.2232263 -7.7919696, -79.2224528 -7.7924085)",,,
255675509,residential,False,True,101.264,,"LINESTRING (-79.2221389 -7.7899911, -79.2213484 -7.7904558)",,,
1187902136,residential,False,False,62.898,,"LINESTRING (-79.2221389 -7.7899911, -79.2224141 -7.7904867)",,,
1187902136,residential,False,True,150.35,,"LINESTRING (-79.2221389 -7.7899911, -79.221526 -7.788783)",,,
123793672,residential,False,False,40.602,,"LINESTRING (-79.2232585 -7.7911423, -79.2234241 -7.7914685)",,,
1187902138,residential,False,True,46.379,,"LINESTRING (-79.2232585 -7.7911423, -79.2228943 -7.7913515)",,,
123793672,residential,False,True,111.82300000000001,,"LINESTRING (-79.2232585 -7.7911423, -79.2229956 -7.7905925, -79.2228101 -7.7902403)",,,
123793668,residential,False,False,105.971,,"LINESTRING (-79.2194602 -7.7904603, -79.2202875 -7.7899741)",,,
123793668,residential,False,True,95.873,,"LINESTRING (-79.2194602 -7.7904603, -79.2187105 -7.7908981)",,,
123793685,residential,False,False,57.315,,"LINESTRING (-79.2194602 -7.7904603, -79.219219 -7.7900036)",,,
123793685,residential,False,True,55.819,,"LINESTRING (-79.2194602 -7.7904603, -79.2197004 -7.7909023)",,,
123793665,residential,False,False,67.456,,"LINESTRING (-79.2234396 -7.7896668, -79.2240518 -7.7896777)",,,
123793665,residential,False,True,21.724,,"LINESTRING (-79.2234396 -7.7896668, -79.2232426 -7.7896754)",,,
255675508,residential,False,False,52.878,,"LINESTRING (-79.2234396 -7.7896668, -79.2234681 -7.7891921)",,,
255675495,residential,False,False,58.112,Diego de Mora,"LINESTRING (-79.2238303 -7.788869, -79.2243574 -7.7888491)",,,
255675495,residential,False,True,25.493,Diego de Mora,"LINESTRING (-79.2238303 -7.788869, -79.2235989 -7.7888684)",,,
255675504,residential,False,False,36.546,,"LINESTRING (-79.2238303 -7.788869, -79.2238367 -7.7891976)",,,
123793680,residential,False,False,55.702,,"LINESTRING (-79.2183267 -7.7920464, -79.2188051 -7.7918843)",,,
255675540,secondary,False,False,48.16,Carretera Chocope - Casa Grande,"LINESTRING (-79.2183267 -7.7920464, -79.2182141 -7.7916279)",LI-101,,
255675540,secondary,False,True,54.431,Carretera Chocope - Casa Grande,"LINESTRING (-79.2183267 -7.7920464, -79.2184477 -7.792521)",LI-101,,
123793672,residential,False,True,81.421,,"LINESTRING (-79.223974 -7.7926148, -79.223659 -7.7919524)",,,
521656933,primary,False,False,57.36,,"LINESTRING (-79.223974 -7.7926148, -79.2244592 -7.7924277)",,2,35
521656933,primary,False,True,38.193,,"LINESTRING (-79.223974 -7.7926148, -79.2236509 -7.7927393)",,2,35
123793685,residential,False,False,150.846,,"LINESTRING (-79.2211385 -7.7935035, -79.2204889 -7.7923093)",,,
521656933,primary,False,False,177.881,,"LINESTRING (-79.2211385 -7.7935035, -79.2213614 -7.7934911, -79.2215822 -7.7934604, -79.2217879 -7.7934217, -79.2220025 -7.7933631, -79.2221807 -7.7932998, -79.2224242 -7.7932123, -79.2226927 -7.7931088)",,2,35
521656933,primary,False,True,112.259,,"LINESTRING (-79.2211385 -7.7935035, -79.220897 -7.7934966, -79.2206458 -7.7934808, -79.2203844 -7.7934453, -79.2201259 -7.7934041)",,2,35
123793670,residential,False,False,163.035,,"LINESTRING (-79.2213751 -7.7905367, -79.2221183 -7.7918046)",,,
123793670,residential,False,True,9.464,,"LINESTRING (-79.2213751 -7.7905367, -79.2213484 -7.7904558)",,,
255675498,residential,False,True,180.298,,"LINESTRING (-79.2213751 -7.7905367, -79.2199496 -7.7913332)",,,
521656933,primary,False,False,38.193,,"LINESTRING (-79.2236509 -7.7927393, -79.223974 -7.7926148)",,2,35
521656933,primary,False,True,102.638,,"LINESTRING (-79.2236509 -7.7927393, -79.2227827 -7.7930741)",,2,35
1187902135,residential,False,False,19.334,,"LINESTRING (-79.2236509 -7.7927393, -79.2237259 -7.7928965)",,,
255675545,residential,False,True,22.096,,"LINESTRING (-79.225642 -7.7910848, -79.2255487 -7.7909089)",,,
123793668,residential,False,True,76.495,,"LINESTRING (-79.2208798 -7.7896151, -79.2202875 -7.7899741)",,,
123793670,residential,False,False,106.789,,"LINESTRING (-79.2208798 -7.7896151, -79.2213484 -7.7904558)",,,
123793670,residential,False,True,123.807,,"LINESTRING (-79.2208798 -7.7896151, -79.2203095 -7.7886557)",,,
521656933,primary,False,False,102.638,,"LINESTRING (-79.2227827 -7.7930741, -79.2236509 -7.7927393)",,2,35
