osmid,highway,oneway,reversed,length,name,lanes,maxspeed,geometry,ref,width
276539704,secondary,False,False,28.43,,,,"LINESTRING (-74.5387639 -8.3819081, -74.5385468 -8.3820468)",,
370499078,residential,False,False,86.466,Serafín Filomeno,,,"LINESTRING (-74.5402352 -8.3851775, -74.5404457 -8.3844283)",,
285166636,residential,True,False,225.373,Fritzard,,40,"LINESTRING (-74.5402352 -8.3851775, -74.539475 -8.384966, -74.5393224 -8.3849236, -74.5392294 -8.3849452, -74.5391355 -8.3850062, -74.5386501 -8.3853995, -74.5385079 -8.385513, -74.5384395 -8.3855587)",,
285167431,residential,False,True,159.18200000000002,Serafín Filomeno,,,"LINESTRING (-74.5402352 -8.3851775, -74.5402138 -8.3853034, -74.5402084 -8.385375, -74.5402297 -8.3854709, -74.5405434 -8.3865615)",,
64495265,tertiary,False,False,10.625,Eduardo del Águila,,30,"LINESTRING (-74.5408942 -8.3827232, -74.5409188 -8.3826308)",,
290091834,trunk,True,False,209.612,Centenario,2,60,"LINESTRING (-74.5408942 -8.3827232, -74.5390442 -8.3822718)",PE-18C,
704075090,tertiary,False,True,12.87,Serafín Filomeno,,,"LINESTRING (-74.5408942 -8.3827232, -74.5408647 -8.3828352)",,
57852375,residential,False,False,155.037,Jirón Leticia,,,"LINESTRING (-74.5411728 -8.3816762, -74.5425411 -8.3820102)",,
57852375,residential,False,True,198.831,Jirón Leticia,,,"LINESTRING (-74.5411728 -8.3816762, -74.5394325 -8.3811934)",,
64495265,tertiary,False,False,115.765,Eduardo del Águila,,30,"LINESTRING (-74.5411728 -8.3816762, -74.5414407 -8.3806694)",,
64495265,tertiary,False,True,99.874,Eduardo del Águila,,30,"LINESTRING (-74.5411728 -8.3816762, -74.5409417 -8.3825448)",,
64495265,tertiary,False,False,86.737,Eduardo del Águila,,30,"LINESTRING (-74.5415692 -8.3801705, -74.5417798 -8.3794188)",,
64495265,tertiary,False,True,57.248,Eduardo del Águila,,30,"LINESTRING (-74.5415692 -8.3801705, -74.5414407 -8.3806694)",,
1168909214,tertiary,False,True,78.737,Avenida Amazonas,2,36,"LINESTRING (-74.5415692 -8.3801705, -74.5422624 -8.3803468)",,
1168909214,tertiary,False,False,221.332,Avenida Amazonas,2,36,"LINESTRING (-74.5415692 -8.3801705, -74.5409108 -8.3799815, -74.5403711 -8.3797558, -74.5397553 -8.379349)",,
64495265,tertiary,False,False,117.032,Eduardo del Águila,,30,"LINESTRING (-74.5419644 -8.3787012, -74.5422353 -8.3776834)",,
64495265,tertiary,False,True,82.337,Eduardo del Águila,,30,"LINESTRING (-74.5419644 -8.3787012, -74.5417798 -8.3794188)",,
471222369,residential,False,True,78.547,Lima,,,"LINESTRING (-74.5419644 -8.3787012, -74.5426539 -8.3788847)",,
471222369,residential,False,False,158.284,Lima,,,"LINESTRING (-74.5419644 -8.3787012, -74.5415416 -8.3784909, -74.5407325 -8.3779695)",,
64095777,residential,False,False,76.959,Trujillo,2,30,"LINESTRING (-74.5422353 -8.3776834, -74.5429146 -8.3778488)",,
64495265,tertiary,False,True,117.032,Eduardo del Águila,,30,"LINESTRING (-74.5422353 -8.3776834, -74.5419644 -8.3787012)",,
1116247208,residential,False,False,99.647,Ucayali,,,"LINESTRING (-74.5407325 -8.3779695, -74.5401998 -8.3786943)",,
471222369,residential,False,True,158.284,Lima,,,"LINESTRING (-74.5407325 -8.3779695, -74.5415416 -8.3784909, -74.5419644 -8.3787012)",,
55606148,residential,False,True,93.394,Ucayali,,,"LINESTRING (-74.5380299 -8.380893, -74.5387187 -8.380402)",,
372269646,primary,True,False,114.327,Sáenz Peña,2,30,"LINESTRING (-74.5380299 -8.380893, -74.5386346 -8.3817292)",,
55606148,residential,False,False,29.744,Ucayali,,,"LINESTRING (-74.5380299 -8.380893, -74.537933 -8.38097, -74.5378191 -8.3810605)",,
125430443,primary,True,False,103.074,Sáenz Peña,2,30,"LINESTRING (-74.5378191 -8.3810605, -74.5372769 -8.3803045)",,
55606148,residential,False,True,29.744,Ucayali,,,"LINESTRING (-74.5378191 -8.3810605, -74.537933 -8.38097, -74.5380299 -8.380893)",,
885630402,residential,True,False,133.831,Zavala,,60,"LINESTRING (-74.5369792 -8.381658, -74.5376601 -8.3826554)",,
276539708,residential,True,False,113.80199999999999,Ucayali,,20,"LINESTRING (-74.5369792 -8.381658, -74.5372041 -8.381498, -74.5378191 -8.3810605)",,
279878860,residential,True,False,115.909,Ucayali,,,"LINESTRING (-74.5344665 -8.383546, -74.5353291 -8.3829474)",,
373837579,secondary,True,False,40.748,7 de Junio,2,30,"LINESTRING (-74.5359338 -8.3838171, -74.5356294 -8.3840259)",,
55510655,tertiary,False,False,114.58,Jirón Tarapacá,2,35,"LINESTRING (-74.5349732 -8.3806534, -74.5358125 -8.3800432)",,
885655974,residential,True,False,111.706,Jirón Atahualpa,2,,"LINESTRING (-74.5354139 -8.3776622, -74.5345783 -8.378233)",,
1116263741,residential,False,False,71.821,Zavala,,60,"LINESTRING (-74.5345783 -8.378233, -74.5349529 -8.378762)",,
55510655,tertiary,False,True,114.58,Jirón Tarapacá,2,35,"LINESTRING (-74.5358125 -8.3800432, -74.5349732 -8.3806534)",,
55510655,tertiary,False,False,114.388,Jirón Tarapacá,2,35,"LINESTRING (-74.5358125 -8.3800432, -74.5363351 -8.3796471, -74.5365357 -8.3795052, -74.5365825 -8.3794704, -74.5366435 -8.379425)",,
1116263743,residential,False,False,119.04100000000001,Zavala,,60,"LINESTRING (-74.5358125 -8.3800432, -74.5358496 -8.380073, -74.5364509 -8.3809056)",,
276539705,secondary,True,False,115.87,7 de Junio,2,30,"LINESTRING (-74.5376601 -8.3826554, -74.5367845 -8.3832346)",,
1160083332,residential,True,False,134.669,Zavala,,,"LINESTRING (-74.5376601 -8.3826554, -74.5383852 -8.3836312)",,
1118035563,tertiary,True,False,33.103,Julio Delgado,,40,"LINESTRING (-74.5388268 -8.3842609, -74.5390654 -8.3840795)",,
56024584,residential,True,False,114.741,Progreso,,60,"LINESTRING (-74.5347167 -8.3821121, -74.5353291 -8.3829474)",,7
56207508,tertiary,True,False,77.342,Julio Delgado,,40,"LINESTRING (-74.5363252 -8.3861458, -74.5368949 -8.3857382)",,
639129690,tertiary,False,True,87.717,Libertad,,40,"LINESTRING (-74.5363252 -8.3861458, -74.5358521 -8.3855108)",,
1118035562,tertiary,True,False,156.717,Iquitos,,40,"LINESTRING (-74.5390654 -8.3840795, -74.5404457 -8.3844283)",,
57851571,residential,False,True,86.32,Cusco,,,"LINESTRING (-74.5390654 -8.3840795, -74.5391118 -8.3837298, -74.5391847 -8.3833124)",,
64483497,tertiary,False,False,78.684,Iquitos,,40,"LINESTRING (-74.5404457 -8.3844283, -74.5411376 -8.3846077)",,
370499078,residential,False,False,85.94,Serafín Filomeno,,,"LINESTRING (-74.5404457 -8.3844283, -74.5406423 -8.3836803)",,
370499078,residential,False,True,86.466,Serafín Filomeno,,,"LINESTRING (-74.5404457 -8.3844283, -74.5402352 -8.3851775)",,
56207874,tertiary,False,True,85.32,Maya de Brito,2,25,"LINESTRING (-74.5385031 -8.3864523, -74.5380868 -8.3858049)",,
56207874,tertiary,False,False,85.32,Maya de Brito,2,25,"LINESTRING (-74.5380868 -8.3858049, -74.5385031 -8.3864523)",,
285166643,residential,False,False,76.565,Alfonso Ugarte,2,15,"LINESTRING (-74.5405434 -8.3865615, -74.5412194 -8.3863976)",,
285167431,residential,False,False,159.18200000000002,Serafín Filomeno,,,"LINESTRING (-74.5405434 -8.3865615, -74.5402297 -8.3854709, -74.5402084 -8.385375, -74.5402138 -8.3853034, -74.5402352 -8.3851775)",,
56207915,residential,False,False,69.389,Teniente Gracía Ruiz,,,"LINESTRING (-74.5344256 -8.3864809, -74.5348567 -8.3861915, -74.534946 -8.3861283)",,
56207915,residential,False,True,69.389,Teniente Gracía Ruiz,,,"LINESTRING (-74.534946 -8.3861283, -74.5348567 -8.3861915, -74.5344256 -8.3864809)",,
639129689,residential,True,False,121.03800000000001,Teniente Gracía Ruiz,,,"LINESTRING (-74.534946 -8.3861283, -74.5350053 -8.3860879, -74.5358521 -8.3855108)",,
639129690,tertiary,False,False,87.717,Libertad,,40,"LINESTRING (-74.5358521 -8.3855108, -74.5363252 -8.3861458)",,
279878855,tertiary,True,False,149.856,Libertad,,40,"LINESTRING (-74.5358521 -8.3855108, -74.5354396 -8.3849164, -74.5350749 -8.384404)",,
285166643,residential,False,False,60.797,Alfonso Ugarte,2,15,"LINESTRING (-74.5412194 -8.3863976, -74.5417547 -8.3862616)",,
285166643,residential,False,True,76.565,Alfonso Ugarte,2,15,"LINESTRING (-74.5412194 -8.3863976, -74.5405434 -8.3865615)",,
56214106,residential,False,False,129.33599999999998,Yurimaguas,,,"LINESTRING (-74.5412194 -8.3863976, -74.5409455 -8.385519, -74.5409388 -8.3854469, -74.5409433 -8.3853966, -74.5409455 -8.3853442, -74.5409543 -8.3852764)",,
56214106,residential,False,False,96.994,Yurimaguas,,,"LINESTRING (-74.5411376 -8.3846077, -74.5413749 -8.3837676)",,
64483497,tertiary,False,True,78.684,Iquitos,,40,"LINESTRING (-74.5411376 -8.3846077, -74.5404457 -8.3844283)",,
56214106,residential,False,True,77.045,Yurimaguas,,,"LINESTRING (-74.5411376 -8.3846077, -74.5409653 -8.3852306, -74.5409543 -8.3852764)",,
64483497,tertiary,False,False,141.607,Iquitos,,40,"LINESTRING (-74.5411376 -8.3846077, -74.5423364 -8.3849303, -74.5423794 -8.3849431)",,
56214109,residential,False,False,55.348,Caqueta,,40,"LINESTRING (-74.5423954 -8.3860629, -74.542228 -8.3855935)",,
285166643,residential,False,False,17.46,Alfonso Ugarte,2,15,"LINESTRING (-74.5423954 -8.3860629, -74.5425493 -8.3860245)",,
285166643,residential,False,True,73.863,Alfonso Ugarte,2,15,"LINESTRING (-74.5423954 -8.3860629, -74.5417547 -8.3862616)",,
56214109,residential,False,False,144.484,Caqueta,,40,"LINESTRING (-74.542228 -8.3855935, -74.5409543 -8.3852764)",,
56214109,residential,False,True,55.348,Caqueta,,40,"LINESTRING (-74.542228 -8.3855935, -74.5423954 -8.3860629)",,
64495268,residential,False,False,74.214,Nauta,,40,"LINESTRING (-74.542228 -8.3855935, -74.5423794 -8.3849431)",,
64495268,residential,False,True,74.214,Nauta,,40,"LINESTRING (-74.5423794 -8.3849431, -74.542228 -8.3855935)",,
64483497,tertiary,False,False,75.43199999999999,Iquitos,,40,"LINESTRING (-74.5423794 -8.3849431, -74.5424292 -8.3849566, -74.5430441 -8.3851097)",,
64483497,tertiary,False,True,141.607,Iquitos,,40,"LINESTRING (-74.5423794 -8.3849431, -74.5423364 -8.3849303, -74.5411376 -8.3846077)",,
64495268,residential,False,False,97.737,Nauta,,40,"LINESTRING (-74.5423794 -8.3849431, -74.542611 -8.3841791, -74.5426333 -8.3841008)",,
56214109,residential,False,True,144.484,Caqueta,,40,"LINESTRING (-74.5409543 -8.3852764, -74.542228 -8.3855935)",,
56214106,residential,False,False,77.045,Yurimaguas,,,"LINESTRING (-74.5409543 -8.3852764, -74.5409653 -8.3852306, -74.5411376 -8.3846077)",,
56214106,residential,False,True,129.336,Yurimaguas,,,"LINESTRING (-74.5409543 -8.3852764, -74.5409455 -8.3853442, -74.5409433 -8.3853966, -74.5409388 -8.3854469, -74.5409455 -8.385519, -74.5412194 -8.3863976)",,
285166643,residential,False,True,17.46,Alfonso Ugarte,2,15,"LINESTRING (-74.5425493 -8.3860245, -74.5423954 -8.3860629)",,
285166643,residential,False,False,73.863,Alfonso Ugarte,2,15,"LINESTRING (-74.5417547 -8.3862616, -74.5423954 -8.3860629)",,
285166643,residential,False,True,60.797,Alfonso Ugarte,2,15,"LINESTRING (-74.5417547 -8.3862616, -74.5412194 -8.3863976)",,
370499078,residential,False,False,97.104,Serafín Filomeno,,,"LINESTRING (-74.5406423 -8.3836803, -74.5408647 -8.3828352)",,
370499078,residential,False,True,85.94,Serafín Filomeno,,,"LINESTRING (-74.5406423 -8.3836803, -74.5404457 -8.3844283)",,
885664763,residential,False,False,128.252,Daniel Carrión,,,"LINESTRING (-74.5406423 -8.3836803, -74.5395144 -8.3833884)",,
57851566,residential,True,False,37.241,Daniel Carrión,,,"LINESTRING (-74.5395144 -8.3833884, -74.5391847 -8.3833124)",,
57851578,residential,False,False,96.622,Tumbes,,,"LINESTRING (-74.5395144 -8.3833884, -74.5397637 -8.3825552)",,
885664763,residential,False,True,128.252,Daniel Carrión,,,"LINESTRING (-74.5395144 -8.3833884, -74.5406423 -8.3836803)",,
57851566,residential,True,False,96.005,Daniel Carrión,,,"LINESTRING (-74.5391847 -8.3833124, -74.5390705 -8.3833261, -74.5389324 -8.383354, -74.5387929 -8.3834017, -74.5386628 -8.383472, -74.5385264 -8.3835484, -74.5383852 -8.3836312)",,
57851571,residential,False,False,86.32,Cusco,,,"LINESTRING (-74.5391847 -8.3833124, -74.5391118 -8.3837298, -74.5390654 -8.3840795)",,
276906537,residential,False,False,121.862,,,,"LINESTRING (-74.5383852 -8.3836312, -74.5375331 -8.3843315)",,
276539706,residential,True,False,85.231,Zavala,,,"LINESTRING (-74.5383852 -8.3836312, -74.5385554 -8.3838829, -74.5387649 -8.3841778, -74.5388268 -8.3842609)",,
64506937,primary,False,True,74.931,Guillermo Sisley,2,40,"LINESTRING (-74.5386401 -8.3780316, -74.5380865 -8.3784242)",,
892437399,tertiary,False,True,114.545,Amazonas,2,36,"LINESTRING (-74.5386401 -8.3780316, -74.5392553 -8.3788627)",,
64506937,primary,False,False,82.764,Guillermo Sisley,2,40,"LINESTRING (-74.5386401 -8.3780316, -74.5387053 -8.3779905, -74.5392529 -8.3776)",,
1168909214,tertiary,False,False,77.133,Avenida Amazonas,2,36,"LINESTRING (-74.5397553 -8.379349, -74.5392553 -8.3788627)",,
1116247208,residential,False,True,87.69800000000001,Ucayali,,,"LINESTRING (-74.5397553 -8.379349, -74.5397945 -8.3792926, -74.5401998 -8.3786943)",,
1168909214,tertiary,False,True,221.332,Avenida Amazonas,2,36,"LINESTRING (-74.5397553 -8.379349, -74.5403711 -8.3797558, -74.5409108 -8.3799815, -74.5415692 -8.3801705)",,
57851868,residential,False,False,100.187,Grau,,,"LINESTRING (-74.5414407 -8.3806694, -74.5405756 -8.3803878)",,
57851868,residential,False,True,151.089,Grau,,,"LINESTRING (-74.5414407 -8.3806694, -74.5427682 -8.3810179)",,
64495265,tertiary,False,False,57.248,Eduardo del Águila,,30,"LINESTRING (-74.5414407 -8.3806694, -74.5415692 -8.3801705)",,
64495265,tertiary,False,True,115.765,Eduardo del Águila,,30,"LINESTRING (-74.5414407 -8.3806694, -74.5411728 -8.3816762)",,
57851868,residential,False,False,138.744,Grau,,,"LINESTRING (-74.5405756 -8.3803878, -74.5395007 -8.3797351)",,
57851868,residential,False,True,100.187,Grau,,,"LINESTRING (-74.5405756 -8.3803878, -74.5414407 -8.3806694)",,
1183285737,residential,False,True,154.394,7 de Junio,,,"LINESTRING (-74.5405756 -8.3803878, -74.5394325 -8.3811934)",,
55606148,residential,False,False,43.851,Ucayali,,,"LINESTRING (-74.5395007 -8.3797351, -74.5392309 -8.3800254)",,
57851868,residential,False,True,138.744,Grau,,,"LINESTRING (-74.5395007 -8.3797351, -74.5405756 -8.3803878)",,
1116247207,residential,True,False,51.261,Ucayali,,,"LINESTRING (-74.5395007 -8.3797351, -74.5397553 -8.379349)",,
64495265,tertiary,False,False,82.337,Eduardo del Águila,,30,"LINESTRING (-74.5417798 -8.3794188, -74.5419644 -8.3787012)",,
64495265,tertiary,False,True,86.737,Eduardo del Águila,,30,"LINESTRING (-74.5417798 -8.3794188, -74.5415692 -8.3801705)",,
57851887,residential,False,False,194.998,Aguarico,,,"LINESTRING (-74.5417798 -8.3794188, -74.5411059 -8.3792665, -74.5407223 -8.3790913, -74.5401998 -8.3786943)",,
1116247208,residential,False,True,99.647,Ucayali,,,"LINESTRING (-74.5401998 -8.3786943, -74.5407325 -8.3779695)",,
57851887,residential,False,False,160.302,Aguarico,,,"LINESTRING (-74.5401998 -8.3786943, -74.539959 -8.378453, -74.5392529 -8.3776)",,
57851887,residential,False,True,194.998,Aguarico,,,"LINESTRING (-74.5401998 -8.3786943, -74.5407223 -8.3790913, -74.5411059 -8.3792665, -74.5417798 -8.3794188)",,
1116247208,residential,False,False,87.69800000000001,Ucayali,,,"LINESTRING (-74.5401998 -8.3786943, -74.5397945 -8.3792926, -74.5397553 -8.379349)",,
57851887,residential,False,True,160.302,Aguarico,,,"LINESTRING (-74.5392529 -8.3776, -74.539959 -8.378453, -74.5401998 -8.3786943)",,
64506937,primary,False,True,82.764,Guillermo Sisley,2,40,"LINESTRING (-74.5392529 -8.3776, -74.5387053 -8.3779905, -74.5386401 -8.3780316)",,
57851914,residential,False,True,91.37,Pastaza,,40,"LINESTRING (-74.5362554 -8.3784547, -74.5369317 -8.3779777)",,
639129687,secondary,True,False,111.28099999999999,Sáenz Peña,2,30,"LINESTRING (-74.5362554 -8.3784547, -74.5367756 -8.3791922, -74.5368343 -8.3792754)",,
57851914,residential,False,False,31.058,Pastaza,,40,"LINESTRING (-74.5371624 -8.3778167, -74.5369317 -8.3779777)",,
57851914,residential,False,True,43.257,Pastaza,,40,"LINESTRING (-74.5371624 -8.3778167, -74.5374799 -8.3775872)",,
57851914,residential,False,False,91.37,Pastaza,,40,"LINESTRING (-74.5369317 -8.3779777, -74.5362554 -8.3784547)",,
57851914,residential,False,True,31.058,Pastaza,,40,"LINESTRING (-74.5369317 -8.3779777, -74.5371624 -8.3778167)",,
57852019,residential,False,False,114.033,Marañón,,,"LINESTRING (-74.5369317 -8.3779777, -74.5375217 -8.3788209)",,
57852019,residential,False,True,114.033,Marañón,,,"LINESTRING (-74.5375217 -8.3788209, -74.5369317 -8.3779777)",,
64506937,primary,False,False,76.199,Guillermo Sisley,2,40,"LINESTRING (-74.5375217 -8.3788209, -74.5380865 -8.3784242)",,
57852019,residential,False,False,115.877,Marañón,,,"LINESTRING (-74.5375217 -8.3788209, -74.5375579 -8.3788697, -74.5381561 -8.3796528)",,
64506937,primary,False,True,90.954,Guillermo Sisley,2,40,"LINESTRING (-74.5375217 -8.3788209, -74.536955 -8.3791971, -74.5368343 -8.3792754)",,
55606148,residential,False,False,93.394,Ucayali,,,"LINESTRING (-74.5387187 -8.380402, -74.5380299 -8.380893)",,
55606148,residential,False,True,70.203,Ucayali,,,"LINESTRING (-74.5387187 -8.380402, -74.5392309 -8.3800254)",,
57852019,residential,False,True,103.781,Marañón,,,"LINESTRING (-74.5387187 -8.380402, -74.5381561 -8.3796528)",,
372269646,primary,True,False,24.455,Sáenz Peña,2,30,"LINESTRING (-74.5386346 -8.3817292, -74.5387639 -8.3819081)",,
1183285737,residential,False,False,106.085,7 de Junio,,,"LINESTRING (-74.5386346 -8.3817292, -74.5394325 -8.3811934)",,
57852375,residential,False,False,198.831,Jirón Leticia,,,"LINESTRING (-74.5394325 -8.3811934, -74.5411728 -8.3816762)",,
1183285737,residential,False,False,154.394,7 de Junio,,,"LINESTRING (-74.5394325 -8.3811934, -74.5405756 -8.3803878)",,
1183285737,residential,False,True,106.085,7 de Junio,,,"LINESTRING (-74.5394325 -8.3811934, -74.5386346 -8.3817292)",,
57852375,residential,False,True,155.037,Jirón Leticia,,,"LINESTRING (-74.5425411 -8.3820102, -74.5411728 -8.3816762)",,
57852725,residential,False,True,102.09,Oscar R. Benavides,,40,"LINESTRING (-74.5425411 -8.3820102, -74.5422919 -8.3828946)",,
57852725,residential,False,False,113.132,Oscar R. Benavides,,40,"LINESTRING (-74.5425411 -8.3820102, -74.5426698 -8.3814478, -74.5427682 -8.3810179)",,
57851868,residential,False,False,151.089,Grau,,,"LINESTRING (-74.5427682 -8.3810179, -74.5414407 -8.3806694)",,
57852725,residential,False,False,57.624,Oscar R. Benavides,,40,"LINESTRING (-74.5427682 -8.3810179, -74.5428901 -8.3805139)",,
57852725,residential,False,True,113.132,Oscar R. Benavides,,40,"LINESTRING (-74.5427682 -8.3810179, -74.5426698 -8.3814478, -74.5425411 -8.3820102)",,
57852725,residential,False,True,57.624,Oscar R. Benavides,,40,"LINESTRING (-74.5428901 -8.3805139, -74.5427682 -8.3810179)",,
1168909214,tertiary,False,False,71.508,Avenida Amazonas,2,36,"LINESTRING (-74.5428901 -8.3805139, -74.5422624 -8.3803468)",,
57852725,residential,False,False,168.20299999999997,Oscar R. Benavides,,40,"LINESTRING (-74.5428901 -8.3805139, -74.5429086 -8.3804499, -74.5432661 -8.3790477)",,
471222369,residential,False,False,69.743,Lima,,,"LINESTRING (-74.5432661 -8.3790477, -74.5426539 -8.3788847)",,
57852725,residential,False,True,168.20299999999997,Oscar R. Benavides,,40,"LINESTRING (-74.5432661 -8.3790477, -74.5429086 -8.3804499, -74.5428901 -8.3805139)",,
57851914,residential,False,False,43.257,Pastaza,,40,"LINESTRING (-74.5374799 -8.3775872, -74.5371624 -8.3778167)",,
59559788,residential,False,False,114.521,Huallaga,,,"LINESTRING (-74.5374799 -8.3775872, -74.5380865 -8.3784242)",,
59559788,residential,False,True,114.521,Huallaga,,,"LINESTRING (-74.5380865 -8.3784242, -74.5374799 -8.3775872)",,
64506937,primary,False,False,74.931,Guillermo Sisley,2,40,"LINESTRING (-74.5380865 -8.3784242, -74.5386401 -8.3780316)",,
64506937,primary,False,True,76.199,Guillermo Sisley,2,40,"LINESTRING (-74.5380865 -8.3784242, -74.5375217 -8.3788209)",,
285166636,residential,True,False,47.485,Fritzard,,40,"LINESTRING (-74.5384395 -8.3855587, -74.5380868 -8.3858049)",,
56024603,residential,False,False,82.607,Salaverry,,60,"LINESTRING (-74.5384395 -8.3855587, -74.5380338 -8.3850403, -74.5379829 -8.384969)",,7
55556876,residential,False,False,110.579,Huascar,,40,"LINESTRING (-74.5360782 -8.3786145, -74.5352536 -8.3791832)",,
639129688,secondary,True,False,128.66,Sáenz Peña,2,30,"LINESTRING (-74.5360782 -8.3786145, -74.5354139 -8.3776622)",,
56207508,tertiary,True,False,76.205,Julio Delgado,,40,"LINESTRING (-74.537424 -8.3853739, -74.5379829 -8.384969)",,
64483493,residential,False,False,235.782,Requena,,,"LINESTRING (-74.537424 -8.3853739, -74.5361944 -8.3836371)",,5
64483501,residential,True,False,235.865,Contamanina,,,"LINESTRING (-74.5356294 -8.3840259, -74.5368949 -8.3857382)",,5
373837579,secondary,True,False,74.084,7 de Junio,2,30,"LINESTRING (-74.5356294 -8.3840259, -74.5350749 -8.384404)",,
64483493,residential,False,True,235.782,Requena,,,"LINESTRING (-74.5361944 -8.3836371, -74.537424 -8.3853739)",,5
373837579,secondary,True,False,34.964,7 de Junio,2,30,"LINESTRING (-74.5361944 -8.3836371, -74.5359338 -8.3838171)",,
56207508,tertiary,True,False,70.913,Julio Delgado,,40,"LINESTRING (-74.5368949 -8.3857382, -74.537424 -8.3853739)",,
64483497,tertiary,False,True,75.43199999999999,Iquitos,,40,"LINESTRING (-74.5430441 -8.3851097, -74.5424292 -8.3849566, -74.5423794 -8.3849431)",,
64495268,residential,False,False,87.976,Nauta,,40,"LINESTRING (-74.5426333 -8.3841008, -74.5428521 -8.3833398)",,
64512038,residential,False,False,143.305,Capitán Alvarino,,,"LINESTRING (-74.5426333 -8.3841008, -74.5413749 -8.3837676)",,
64495268,residential,False,True,97.737,Nauta,,40,"LINESTRING (-74.5426333 -8.3841008, -74.542611 -8.3841791, -74.5423794 -8.3849431)",,
56214106,residential,False,False,86.453,Yurimaguas,,,"LINESTRING (-74.5413749 -8.3837676, -74.5415609 -8.3830122)",,
56214106,residential,False,True,96.994,Yurimaguas,,,"LINESTRING (-74.5413749 -8.3837676, -74.5411376 -8.3846077)",,
64512038,residential,False,True,143.305,Capitán Alvarino,,,"LINESTRING (-74.5413749 -8.3837676, -74.5426333 -8.3841008)",,
55606148,residential,False,False,70.203,Ucayali,,,"LINESTRING (-74.5392309 -8.3800254, -74.5387187 -8.380402)",,
55606148,residential,False,True,43.851,Ucayali,,,"LINESTRING (-74.5392309 -8.3800254, -74.5395007 -8.3797351)",,
64524101,residential,False,False,101.968,Córdova,,,"LINESTRING (-74.5392309 -8.3800254, -74.5386792 -8.3792885)",,
64524100,residential,False,True,112.802,Cantuta,,20,"LINESTRING (-74.5364509 -8.3809056, -74.5372769 -8.3803045)",,
1116263743,residential,False,False,51.572,Zavala,,60,"LINESTRING (-74.5364509 -8.3809056, -74.5366789 -8.3812232, -74.5367224 -8.3812837)",,
1116263743,residential,False,True,119.04100000000001,Zavala,,60,"LINESTRING (-74.5364509 -8.3809056, -74.5358496 -8.380073, -74.5358125 -8.3800432)",,
57852019,residential,False,False,103.781,Marañón,,,"LINESTRING (-74.5381561 -8.3796528, -74.5387187 -8.380402)",,
64524105,residential,True,False,90.569,Cantuta,,,"LINESTRING (-74.5381561 -8.3796528, -74.5374914 -8.3801334)",,
1116246648,residential,False,True,70.373,Cantuta,,,"LINESTRING (-74.5381561 -8.3796528, -74.5386792 -8.3792885)",,
57852019,residential,False,True,115.877,Marañón,,,"LINESTRING (-74.5381561 -8.3796528, -74.5375579 -8.3788697, -74.5375217 -8.3788209)",,
372269646,primary,True,False,103.167,Sáenz Peña,2,30,"LINESTRING (-74.5374914 -8.3801334, -74.5380299 -8.380893)",,
64524100,residential,False,False,112.802,Cantuta,,20,"LINESTRING (-74.5372769 -8.3803045, -74.5364509 -8.3809056)",,
