osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed
566098285,2,شارع الأمير محمد,secondary,False,False,8.196,"LINESTRING (35.9208406 31.9537409, 35.9209181 31.9537742)",,
688456049,3,شارع الأمير محمد,tertiary,False,True,32.203,"LINESTRING (35.9208406 31.9537409, 35.9206699 31.95367, 35.920596 31.9536457, 35.9205277 31.9536263)",,
151415697,2,شارع الأمير محمد,secondary,True,False,14.519,"LINESTRING (35.9238263 31.9532669, 35.923783 31.9533922)",,
151415700,2,شارع الأمير محمد,secondary,False,False,459.796,"LINESTRING (35.9238263 31.9532669, 35.9238553 31.9532421, 35.9239244 31.9531823, 35.9240001 31.9531215, 35.9240632 31.953076, 35.9242083 31.9529829, 35.9243898 31.9528734, 35.9246042 31.9527841, 35.9248003 31.9526925, 35.9248473 31.9526716, 35.9255955 31.9524029, 35.9257732 31.9523451, 35.9259501 31.9523022, 35.926127 31.9522588, 35.9263337 31.9522339, 35.9265572 31.9522169, 35.9275326 31.9521941, 35.9281588 31.9521833, 35.9283787 31.9521876)",,
151415702,2,شارع الأمير محمد,secondary,False,False,16.919,"LINESTRING (35.928815 31.9521663, 35.9289295 31.9522834)",,
32444339,2,شارع 9 شعبان,tertiary,False,False,20.339,"LINESTRING (35.928815 31.9521663, 35.9287208 31.9520857, 35.928663 31.9520366)",,
138407858,,شارع أحمد بن طولون,residential,True,False,169.903,"LINESTRING (35.9251944 31.9497934, 35.9252098 31.9500224, 35.9252015 31.9502917, 35.9251672 31.9513205)",,
151463241,1,شارع الرينبو,tertiary,True,False,127.493,"LINESTRING (35.9251944 31.9497934, 35.9256067 31.9496759, 35.9258587 31.9496041, 35.9260954 31.9495367, 35.9262395 31.9495035, 35.9264785 31.949437)",,
30182435,1,ساحة باريس,tertiary,True,False,6.406,"LINESTRING (35.9278544 31.9560013, 35.9277914 31.9559798)",roundabout,
30182435,1,ساحة باريس,tertiary,True,False,47.623,"LINESTRING (35.9278521 31.9555341, 35.9279696 31.9555279, 35.9280616 31.9555532, 35.9281384 31.9556032, 35.9281911 31.955672, 35.9282136 31.9557519)",roundabout,
151415712,1,شارع نقولا غنما,residential,True,False,98.052,"LINESTRING (35.9278521 31.9555341, 35.9276231 31.955001, 35.9275422 31.9548125, 35.9275022 31.9547039)",,
30182456,1,شارع كلية الشريعة,tertiary,True,False,158.28500000000003,"LINESTRING (35.9260132 31.9559884, 35.9262783 31.9559183, 35.9265114 31.9558541, 35.9267292 31.9558013, 35.9268272 31.9557824, 35.9269398 31.9557676, 35.9270827 31.955758, 35.9272883 31.9557491, 35.9273958 31.95575, 35.927495 31.95575, 35.9275755 31.955747, 35.9276505 31.9557303)",,
30182435,1,ساحة باريس,tertiary,True,False,30.594,"LINESTRING (35.9276505 31.9557303, 35.9276799 31.9556491, 35.9277297 31.9555941, 35.9277958 31.9555533, 35.9278521 31.9555341)",roundabout,
151381539,1,شارع صفي الدين الحلي,residential,True,False,190.59900000000005,"LINESTRING (35.9275022 31.9547039, 35.9274686 31.9546664, 35.9274297 31.9546426, 35.9273995 31.9546349, 35.9273627 31.9546408, 35.9273244 31.9546585, 35.9270011 31.954917, 35.9266267 31.955205, 35.9263437 31.9554143, 35.9262056 31.9555116, 35.9261171 31.9555799, 35.9260507 31.955626, 35.9260085 31.9556504, 35.9259672 31.9556609)",,
151415712,1,شارع نقولا غنما,residential,True,False,14.181000000000001,"LINESTRING (35.9275022 31.9547039, 35.9274901 31.9546367, 35.9274825 31.9545775)",,
232966893,,شارع ضرار بن الأزور,tertiary,False,False,169.18599999999998,"LINESTRING (35.9259425 31.9536814, 35.9257846 31.9537124, 35.92547 31.9537769, 35.9252045 31.953852, 35.9250744 31.9539044, 35.9249268 31.9539931, 35.9248303 31.9540671, 35.9247505 31.9541674, 35.9246067 31.9545113)",,
232966893,,شارع ضرار بن الأزور,tertiary,False,True,225.81800000000004,"LINESTRING (35.9259425 31.9536814, 35.9261916 31.9536137, 35.9267299 31.9534498, 35.9271973 31.9533058, 35.9274273 31.9532359, 35.9275319 31.9532194, 35.9276319 31.9532108, 35.9277371 31.9532302, 35.9278323 31.9532523, 35.9279135 31.9532984, 35.9280228 31.9533656, 35.9281531 31.9534615)",,
232966893,,شارع ضرار بن الأزور,tertiary,False,True,149.642,"LINESTRING (35.9228295 31.9559954, 35.9230708 31.9559048, 35.9233578 31.9557671, 35.9239006 31.955493, 35.9240336 31.9554177, 35.9240994 31.9553654, 35.9241757 31.9552972)",,
30182450,1,شارع ضرار بن الأزور,tertiary,True,False,167.19599999999997,"LINESTRING (35.9188141 31.9554508, 35.9188556 31.9554567, 35.9189543 31.9554545, 35.9191429 31.9554527, 35.9195759 31.9554417, 35.9200063 31.9554587, 35.9202879 31.9555019, 35.9205745 31.9555516)",,
