osmid,ref,highway,oneway,reversed,length,geometry,tunnel,name,lanes,bridge
458764335,РҶ033,secondary,False,False,34.132,"LINESTRING (70.0271753 38.1090663, 70.0275545 38.1089942)",,,,
455164788,,residential,False,False,87.459,"LINESTRING (70.0271753 38.1090663, 70.0267993 38.1091058, 70.0265413 38.1091196, 70.0261838 38.1090764)",,,,
458764335,РҶ033,secondary,False,True,94.356,"LINESTRING (70.0271753 38.1090663, 70.027134 38.1084674, 70.0271125 38.1082192)",,,,
458764335,РҶ033,secondary,False,True,146.759,"LINESTRING (70.0298913 38.1087122, 70.0282333 38.1089123)",,,,
320232453,,residential,False,True,81.273,"LINESTRING (70.0298913 38.1087122, 70.0298162 38.1082142, 70.0296957 38.1080053)",,,,
458764335,РҶ033,secondary,False,False,83.501,"LINESTRING (70.0298913 38.1087122, 70.0304286 38.1086975, 70.0308451 38.1086861)",,,,
320232444,,residential,False,True,38.916,"LINESTRING (70.0282594 38.1114972, 70.0281582 38.1111564)",,,,
320232444,,residential,False,False,96.094,"LINESTRING (70.0282594 38.1114972, 70.0278176 38.1121627, 70.0277509 38.1122632)",,,,
457600649,,residential,False,False,239.88199999999998,"LINESTRING (70.0282594 38.1114972, 70.0284044 38.1117456, 70.028627 38.1117308, 70.028922 38.1116844, 70.0290696 38.1115535, 70.0292037 38.1113129, 70.0292198 38.1111483, 70.0292949 38.1110133, 70.0295631 38.1107516, 70.0297723 38.1104034)",,кӯчаи Ленин,,
320232429,,unclassified,False,False,54.177,"LINESTRING (70.0308451 38.1086861, 70.0314642 38.1086955)",,,,
320232448,РҶ033,secondary,False,False,83.52,"LINESTRING (70.0308451 38.1086861, 70.0310115 38.1092522, 70.0310602 38.1094179)",,,,
458764335,РҶ033,secondary,False,True,83.501,"LINESTRING (70.0308451 38.1086861, 70.0304286 38.1086975, 70.0298913 38.1087122)",,,,
458764335,РҶ033,secondary,False,False,60.084,"LINESTRING (70.0275545 38.1089942, 70.0282333 38.1089123)",,,,
458764335,РҶ033,secondary,False,True,34.132,"LINESTRING (70.0275545 38.1089942, 70.0271753 38.1090663)",,,,
320232444,,residential,False,False,246.23000000000002,"LINESTRING (70.0275545 38.1089942, 70.0276704 38.1095142, 70.0281582 38.1111564)",,,,
460021641,,tertiary,False,False,86.19800000000001,"LINESTRING (70.0297957 38.1120623, 70.0297254 38.1121261, 70.0294877 38.1122471, 70.0292588 38.1123379, 70.0289513 38.1124492)",,,,
460021641,,tertiary,False,True,190.41799999999998,"LINESTRING (70.0297957 38.1120623, 70.0298617 38.1120024, 70.029977 38.1118897, 70.0302374 38.1116972, 70.0305554 38.1114827, 70.0308315 38.1113466, 70.0310622 38.1112393, 70.0312998 38.1111706, 70.0315637 38.1111307)",,,,
458764288,,residential,False,False,20.675,"LINESTRING (70.0262326 38.1096074, 70.0261269 38.1094411)",,,,
455164789,,residential,False,False,141.97699999999998,"LINESTRING (70.0262326 38.1096074, 70.0265822 38.1099593, 70.0267286 38.1100809, 70.0267448 38.1103112, 70.0269656 38.1105264, 70.027038 38.1105517, 70.0270648 38.1106424)",,,,
"[458764288, 1001726089, 1001726088]",,residential,False,True,204.262,"LINESTRING (70.0262326 38.1096074, 70.0259724 38.1103496, 70.0257203 38.1111749, 70.0257175 38.111258, 70.0257299 38.1113422, 70.0257349 38.1113924)",yes,,,
455164791,,residential,False,False,56.542,"LINESTRING (70.0261269 38.1094411, 70.0258212 38.1089931)",,,,
458764288,,residential,False,True,20.675,"LINESTRING (70.0261269 38.1094411, 70.0262326 38.1096074)",,,,
458764288,,residential,False,False,41.422,"LINESTRING (70.0261269 38.1094411, 70.0261187 38.1092428, 70.0261838 38.1090764)",,,,
455164788,,residential,False,False,33.049,"LINESTRING (70.0261838 38.1090764, 70.0259285 38.1090178, 70.0258212 38.1089931)",,,,
455164788,,residential,False,True,87.459,"LINESTRING (70.0261838 38.1090764, 70.0265413 38.1091196, 70.0267993 38.1091058, 70.0271753 38.1090663)",,,,
458764288,,residential,False,True,41.422,"LINESTRING (70.0261838 38.1090764, 70.0261187 38.1092428, 70.0261269 38.1094411)",,,,
455164791,,residential,False,True,56.542,"LINESTRING (70.0258212 38.1089931, 70.0261269 38.1094411)",,,,
455164788,,residential,False,False,160.038,"LINESTRING (70.0258212 38.1089931, 70.0251246 38.108833, 70.0240654 38.1085896)",,,,
455164788,,residential,False,True,33.049,"LINESTRING (70.0258212 38.1089931, 70.0259285 38.1090178, 70.0261838 38.1090764)",,,,
455164791,,residential,False,False,291.31600000000003,"LINESTRING (70.0258212 38.1089931, 70.0255391 38.1091993, 70.0253798 38.1093358, 70.0248666 38.1094333, 70.0248878 38.1097257, 70.0249834 38.1100626, 70.0242496 38.1102936, 70.0239251 38.1103295, 70.023673 38.1103337)",,,,
320232448,РҶ033,secondary,False,False,21.88,"LINESTRING (70.0315073 38.110939, 70.0315637 38.1111307)",,,,
320232448,РҶ033,secondary,False,True,173.603,"LINESTRING (70.0315073 38.110939, 70.0310602 38.1094179)",,,,
457600649,,residential,False,True,218.51,"LINESTRING (70.0315073 38.110939, 70.0310303 38.1109605, 70.0307513 38.1108529, 70.0305609 38.1107642, 70.0303624 38.1106355, 70.0302497 38.110378, 70.0301049 38.1101058, 70.0299279 38.1103084, 70.0297723 38.1104034)",,кӯчаи Ленин,,
588578889,,tertiary,False,True,173.975,"LINESTRING (70.0318805 38.1126662, 70.0319049 38.112557, 70.0318699 38.1122215, 70.0315637 38.1111307)",,,,
458764285,,residential,False,True,52.028,"LINESTRING (70.0217595 38.1129588, 70.0219151 38.1134104)",,,,
458764286,,residential,False,True,27.926,"LINESTRING (70.0217595 38.1129588, 70.0220787 38.1129588)",,,,
458764285,,residential,False,False,52.028,"LINESTRING (70.0219151 38.1134104, 70.0217595 38.1129588)",,,,
458764286,,residential,False,False,27.926,"LINESTRING (70.0220787 38.1129588, 70.0217595 38.1129588)",,,,
458764278,,residential,False,False,296.77,"LINESTRING (70.0220787 38.1129588, 70.0229343 38.1128849, 70.0231301 38.1128976, 70.0233528 38.112944, 70.0233903 38.1130558, 70.0233903 38.1134399, 70.0238624 38.1135876, 70.0246241 38.11348, 70.0248116 38.1134803)",,,,
458764286,,residential,False,True,156.37,"LINESTRING (70.0220787 38.1129588, 70.0220291 38.1124523, 70.0217222 38.1115871)",,,,
458764286,,residential,False,False,156.37,"LINESTRING (70.0217222 38.1115871, 70.0220291 38.1124523, 70.0220787 38.1129588)",,,,
460021641,,tertiary,False,True,96.989,"LINESTRING (70.0217222 38.1115871, 70.0223642 38.1113652, 70.0227481 38.111258)",,,,
455164791,,residential,False,True,291.31600000000003,"LINESTRING (70.023673 38.1103337, 70.0239251 38.1103295, 70.0242496 38.1102936, 70.0249834 38.1100626, 70.0248878 38.1097257, 70.0248666 38.1094333, 70.0253798 38.1093358, 70.0255391 38.1091993, 70.0258212 38.1089931)",,,,
455164787,,residential,False,False,256.829,"LINESTRING (70.0248116 38.1134803, 70.0248759 38.1130814, 70.0248786 38.112843, 70.0248974 38.1127079, 70.025112 38.1124673, 70.0253373 38.1122584, 70.0256108 38.1120368, 70.0256752 38.1118659, 70.0257396 38.1115957, 70.0257349 38.1113924)",,,,
458764278,,residential,False,True,296.77,"LINESTRING (70.0248116 38.1134803, 70.0246241 38.11348, 70.0238624 38.1135876, 70.0233903 38.1134399, 70.0233903 38.1130558, 70.0233528 38.112944, 70.0231301 38.1128976, 70.0229343 38.1128849, 70.0220787 38.1129588)",,,,
320232453,,residential,False,False,60.366,"LINESTRING (70.02918 38.104723, 70.0295011 38.1052035)",,,,
458764297,,residential,False,True,71.42,"LINESTRING (70.0219671 38.1059481, 70.0227825 38.1059777)",,,,
458764297,,residential,False,False,71.42,"LINESTRING (70.0227825 38.1059777, 70.0219671 38.1059481)",,,,
458764297,,residential,False,True,167.11,"LINESTRING (70.0227825 38.1059777, 70.0227235 38.1057244, 70.0225411 38.105163, 70.022325 38.1045192)",,,,
458764367,,residential,False,True,286.601,"LINESTRING (70.0227825 38.1059777, 70.0229259 38.105972, 70.0232314 38.1072393, 70.0234527 38.1072246, 70.0246959 38.1074314)",,,,
457600649,,residential,False,False,218.51,"LINESTRING (70.0297723 38.1104034, 70.0299279 38.1103084, 70.0301049 38.1101058, 70.0302497 38.110378, 70.0303624 38.1106355, 70.0305609 38.1107642, 70.0307513 38.1108529, 70.0310303 38.1109605, 70.0315073 38.110939)",,кӯчаи Ленин,,
457600649,,residential,False,True,239.88199999999998,"LINESTRING (70.0297723 38.1104034, 70.0295631 38.1107516, 70.0292949 38.1110133, 70.0292198 38.1111483, 70.0292037 38.1113129, 70.0290696 38.1115535, 70.028922 38.1116844, 70.028627 38.1117308, 70.0284044 38.1117456, 70.0282594 38.1114972)",,кӯчаи Ленин,,
459216246,,residential,False,True,231.617,"LINESTRING (70.0297723 38.1104034, 70.0296777 38.1103523, 70.0293532 38.1103691, 70.0291842 38.1101074, 70.0287577 38.1102636, 70.0285941 38.1107553, 70.0284546 38.1110381, 70.0281582 38.1111564)",,,,
458764300,,residential,False,True,47.283,"LINESTRING (70.0315922 38.1069728, 70.0316244 38.1072872, 70.0315985 38.1073951)",,,,
458764359,,residential,False,True,28.8,"LINESTRING (70.0315985 38.1073951, 70.0317828 38.1076097)",,,,
458764300,,residential,False,False,47.283,"LINESTRING (70.0315985 38.1073951, 70.0316244 38.1072872, 70.0315922 38.1069728)",,,,
458764359,,residential,False,False,111.606,"LINESTRING (70.0315985 38.1073951, 70.0315719 38.1073642, 70.031411 38.1072756, 70.0312098 38.1070878, 70.0310114 38.1070329, 70.0307539 38.1070308, 70.0305098 38.1070793)",,,,
458764301,,residential,False,True,58.18,"LINESTRING (70.0321983 38.1061876, 70.0324639 38.1061919, 70.0328525 38.1061197)",,,,
458764301,,residential,False,False,58.18,"LINESTRING (70.0328525 38.1061197, 70.0324639 38.1061919, 70.0321983 38.1061876)",,,,
458764363,,residential,False,True,62.248999999999995,"LINESTRING (70.0328525 38.1061197, 70.0328299 38.1061823, 70.0327843 38.1063343, 70.0327897 38.1065496, 70.0327727 38.1066721)",,,,
458764363,,residential,False,False,62.248999999999995,"LINESTRING (70.0327727 38.1066721, 70.0327897 38.1065496, 70.0327843 38.1063343, 70.0328299 38.1061823, 70.0328525 38.1061197)",,,,
458764363,,residential,False,True,36.355000000000004,"LINESTRING (70.0327727 38.1066721, 70.0327441 38.1068788, 70.0327051 38.1069938)",,,,
320232429,,unclassified,False,False,50.379,"LINESTRING (70.0314642 38.1086955, 70.0320399 38.1087043)",,,,
320232429,,unclassified,False,True,54.177,"LINESTRING (70.0314642 38.1086955, 70.0308451 38.1086861)",,,,
458764304,,residential,False,True,106.825,"LINESTRING (70.0314642 38.1086955, 70.0314628 38.1093265, 70.0310602 38.1094179)",,,,
320232448,РҶ033,secondary,False,False,173.603,"LINESTRING (70.0310602 38.1094179, 70.0315073 38.110939)",,,,
320232448,РҶ033,secondary,False,True,83.52,"LINESTRING (70.0310602 38.1094179, 70.0310115 38.1092522, 70.0308451 38.1086861)",,,,
458764304,,residential,False,False,106.825,"LINESTRING (70.0310602 38.1094179, 70.0314628 38.1093265, 70.0314642 38.1086955)",,,,
458764345,,residential,False,True,58.953,"LINESTRING (70.0261418 38.1047957, 70.0268096 38.1047253)",,,,
458764335,РҶ033,secondary,False,False,40.558,"LINESTRING (70.0268096 38.1047253, 70.0268411 38.1050892)",,,,
458764345,,residential,False,False,58.953,"LINESTRING (70.0268096 38.1047253, 70.0261418 38.1047957)",,,,
458764346,,residential,False,True,51.409,"LINESTRING (70.0257958 38.1051798, 70.0263832 38.1051693)",,,,
458764335,РҶ033,secondary,False,False,41.806,"LINESTRING (70.0268487 38.1051774, 70.0268812 38.1055525)",,,,
458764335,РҶ033,secondary,False,True,9.83,"LINESTRING (70.0268487 38.1051774, 70.0268411 38.1050892)",,,,
458764346,,residential,False,False,40.74,"LINESTRING (70.0268487 38.1051774, 70.0263832 38.1051693)",,,,
458764346,,residential,False,False,51.409,"LINESTRING (70.0263832 38.1051693, 70.0257958 38.1051798)",,,,
458764346,,residential,False,True,40.74,"LINESTRING (70.0263832 38.1051693, 70.0268487 38.1051774)",,,,
458764347,,residential,False,True,161.659,"LINESTRING (70.0263832 38.1051693, 70.0264809 38.1066211)",,,,
458764347,,residential,False,False,161.659,"LINESTRING (70.0264809 38.1066211, 70.0263832 38.1051693)",,,,
458764348,,residential,False,True,44.086,"LINESTRING (70.0264809 38.1066211, 70.0269791 38.1066804)",,,,
458764348,,residential,False,False,207.29299999999998,"LINESTRING (70.0264809 38.1066211, 70.0254015 38.1064926, 70.0251456 38.1065074, 70.0245682 38.1065035, 70.0242034 38.1065139, 70.024125 38.1065161)",,,,
458764335,РҶ033,secondary,False,True,35.855,"LINESTRING (70.0269791 38.1066804, 70.0269512 38.1063587)",,,,
458764348,,residential,False,False,44.086,"LINESTRING (70.0269791 38.1066804, 70.0264809 38.1066211)",,,,
458764335,РҶ033,secondary,False,False,171.505,"LINESTRING (70.0269791 38.1066804, 70.0269939 38.1068509, 70.0270701 38.1077304, 70.0271125 38.1082192)",,,,
458764297,,residential,False,False,167.11,"LINESTRING (70.022325 38.1045192, 70.0225411 38.105163, 70.0227235 38.1057244, 70.0227825 38.1059777)",,,,
320232453,,residential,False,False,18.344,"LINESTRING (70.0296853 38.106037, 70.0296457 38.106199)",,,,
320232453,,residential,False,True,66.305,"LINESTRING (70.0296853 38.106037, 70.0297186 38.1059002, 70.0296346 38.105448)",,,,
458764358,,residential,False,True,103.41900000000001,"LINESTRING (70.0296853 38.106037, 70.0300887 38.1061971, 70.030204 38.1062119, 70.0302979 38.1062351, 70.0304052 38.1062731, 70.0305178 38.1063322, 70.0306063 38.1063892, 70.0306063 38.1065053)",,,,
458764358,,residential,False,False,103.41900000000001,"LINESTRING (70.0306063 38.1065053, 70.0306063 38.1063892, 70.0305178 38.1063322, 70.0304052 38.1062731, 70.0302979 38.1062351, 70.030204 38.1062119, 70.0300887 38.1061971, 70.0296853 38.106037)",,,,
458764358,,residential,False,True,64.944,"LINESTRING (70.0306063 38.1065053, 70.03055 38.1066657, 70.0305044 38.106824, 70.0305098 38.1070793)",,,,
459216216,,residential,False,False,76.745,"LINESTRING (70.0306063 38.1065053, 70.0311181 38.1063687, 70.0311798 38.1063265, 70.0311878 38.106126)",,,,
458764363,,residential,False,True,54.459,"LINESTRING (70.0303017 38.1078935, 70.0296957 38.1080053)",,,,
458764358,,residential,False,False,92.983,"LINESTRING (70.0303017 38.1078935, 70.0303488 38.107723, 70.0304642 38.1074803, 70.0304976 38.1071865, 70.0305098 38.1070793)",,,,
458764363,,residential,False,False,137.35999999999999,"LINESTRING (70.0303017 38.1078935, 70.0305812 38.1078419, 70.0312812 38.1078377, 70.0314744 38.1077765, 70.0316675 38.1076794, 70.0317828 38.1076097)",,,,
458764358,,residential,False,False,64.944,"LINESTRING (70.0305098 38.1070793, 70.0305044 38.106824, 70.03055 38.1066657, 70.0306063 38.1065053)",,,,
458764358,,residential,False,True,92.98299999999999,"LINESTRING (70.0305098 38.1070793, 70.0304976 38.1071865, 70.0304642 38.1074803, 70.0303488 38.107723, 70.0303017 38.1078935)",,,,
458764359,,residential,False,True,111.606,"LINESTRING (70.0305098 38.1070793, 70.0307539 38.1070308, 70.0310114 38.1070329, 70.0312098 38.1070878, 70.031411 38.1072756, 70.0315719 38.1073642, 70.0315985 38.1073951)",,,,
320232453,,residential,False,False,66.305,"LINESTRING (70.0296346 38.105448, 70.0297186 38.1059002, 70.0296853 38.106037)",,,,
320232453,,residential,False,True,29.895999999999997,"LINESTRING (70.0296346 38.105448, 70.0296231 38.105386, 70.0295011 38.1052035)",,,,
458764363,,residential,False,False,36.355000000000004,"LINESTRING (70.0327051 38.1069938, 70.0327441 38.1068788, 70.0327727 38.1066721)",,,,
458764363,,residential,False,True,115.22800000000001,"LINESTRING (70.0327051 38.1069938, 70.0326361 38.1070193, 70.0325335 38.107082, 70.032455 38.1071354, 70.0323169 38.107284, 70.0321909 38.107417, 70.0320537 38.1075886, 70.031984 38.1075464, 70.0317828 38.1076097)",,,,
458908282,,residential,False,False,97.626,"LINESTRING (70.0327051 38.1069938, 70.0327514 38.107052, 70.032797 38.1071037, 70.0328547 38.1071987, 70.0328949 38.1072821, 70.0328743 38.1073855, 70.0326865 38.1078076)",,,,
458764359,,residential,False,False,28.8,"LINESTRING (70.0317828 38.1076097, 70.0315985 38.1073951)",,,,
458764363,,residential,False,False,115.22800000000001,"LINESTRING (70.0317828 38.1076097, 70.031984 38.1075464, 70.0320537 38.1075886, 70.0321909 38.107417, 70.0323169 38.107284, 70.032455 38.1071354, 70.0325335 38.107082, 70.0326361 38.1070193, 70.0327051 38.1069938)",,,,
458764363,,residential,False,True,137.36,"LINESTRING (70.0317828 38.1076097, 70.0316675 38.1076794, 70.0314744 38.1077765, 70.0312812 38.1078377, 70.0305812 38.1078419, 70.0303017 38.1078935)",,,,
458764363,,residential,False,False,54.459,"LINESTRING (70.0296957 38.1080053, 70.0303017 38.1078935)",,,,
320232453,,residential,False,False,81.273,"LINESTRING (70.0296957 38.1080053, 70.0298162 38.1082142, 70.0298913 38.1087122)",,,,
320232453,,residential,False,True,90.416,"LINESTRING (70.0296957 38.1080053, 70.0295576 38.1077659, 70.029379 38.1073172, 70.0293927 38.1072379)",,,,
458764364,,residential,False,True,119.84700000000001,"LINESTRING (70.0282155 38.1067597, 70.0283234 38.1067164, 70.0284415 38.106708, 70.0285863 38.1066405, 70.0286882 38.1066341, 70.0288652 38.1066447, 70.0290369 38.1066595, 70.0295435 38.1066184)",,,,
320232453,,residential,False,True,47.485,"LINESTRING (70.0295435 38.1066184, 70.0296457 38.106199)",,,,
320232453,,residential,False,False,70.138,"LINESTRING (70.0295435 38.1066184, 70.0294371 38.1070555, 70.0293927 38.1072379)",,,,
458764364,,residential,False,False,119.84700000000001,"LINESTRING (70.0295435 38.1066184, 70.0290369 38.1066595, 70.0288652 38.1066447, 70.0286882 38.1066341, 70.0285863 38.1066405, 70.0284415 38.106708, 70.0283234 38.1067164, 70.0282155 38.1067597)",,,,
458764365,,living_street,False,True,36.837,"LINESTRING (70.0293927 38.1072379, 70.0289719 38.1072272)",,,1,
320232453,,residential,False,False,90.416,"LINESTRING (70.0293927 38.1072379, 70.029379 38.1073172, 70.0295576 38.1077659, 70.0296957 38.1080053)",,,,
320232453,,residential,False,True,70.138,"LINESTRING (70.0293927 38.1072379, 70.0294371 38.1070555, 70.0295435 38.1066184)",,,,
458764365,,living_street,False,False,36.837,"LINESTRING (70.0289719 38.1072272, 70.0293927 38.1072379)",,,1,
458764365,,living_street,False,True,222.964,"LINESTRING (70.0289719 38.1072272, 70.0288834 38.1074404, 70.0287715 38.1075443, 70.0285811 38.1076245, 70.0283156 38.1081289, 70.0281332 38.108131, 70.0282333 38.1089123)",,,1,
511293075,,living_street,False,False,38.099000000000004,"LINESTRING (70.0289719 38.1072272, 70.0287517 38.1072, 70.0285412 38.1071768)",,,,
458764335,РҶ033,secondary,False,False,146.759,"LINESTRING (70.0282333 38.1089123, 70.0298913 38.1087122)",,,,
458764335,РҶ033,secondary,False,True,60.084,"LINESTRING (70.0282333 38.1089123, 70.0275545 38.1089942)",,,,
458764365,,living_street,False,False,222.96399999999997,"LINESTRING (70.0282333 38.1089123, 70.0281332 38.108131, 70.0283156 38.1081289, 70.0285811 38.1076245, 70.0287715 38.1075443, 70.0288834 38.1074404, 70.0289719 38.1072272)",,,1,
458764367,,residential,False,False,55.066,"LINESTRING (70.0253128 38.1075295, 70.0246959 38.1074314)",,,,
458764367,,residential,False,True,55.066,"LINESTRING (70.0246959 38.1074314, 70.0253128 38.1075295)",,,,
458764366,,residential,False,True,161.659,"LINESTRING (70.0246959 38.1074314, 70.0246315 38.1080023, 70.024315 38.1079896, 70.0240654 38.1085896)",,,,
458764367,,residential,False,False,286.601,"LINESTRING (70.0246959 38.1074314, 70.0234527 38.1072246, 70.0232314 38.1072393, 70.0229259 38.105972, 70.0227825 38.1059777)",,,,
455164788,,residential,False,False,205.721,"LINESTRING (70.0240654 38.1085896, 70.0238446 38.1085388, 70.023094 38.1083663, 70.0218101 38.1086662)",,,,
455164788,,residential,False,True,160.038,"LINESTRING (70.0240654 38.1085896, 70.0251246 38.108833, 70.0258212 38.1089931)",,,,
458764366,,residential,False,False,161.659,"LINESTRING (70.0240654 38.1085896, 70.024315 38.1079896, 70.0246315 38.1080023, 70.0246959 38.1074314)",,,,
458764335,РҶ033,secondary,False,False,94.356,"LINESTRING (70.0271125 38.1082192, 70.027134 38.1084674, 70.0271753 38.1090663)",,,,
458764335,РҶ033,secondary,False,True,171.505,"LINESTRING (70.0271125 38.1082192, 70.0270701 38.1077304, 70.0269939 38.1068509, 70.0269791 38.1066804)",,,,
458764368,,living_street,False,False,164.692,"LINESTRING (70.0271125 38.1082192, 70.0257316 38.1081031, 70.0257792 38.1078817, 70.0258536 38.1077287)",,Т.Рахимов (T.Raximov),,
458764335,РҶ033,secondary,False,False,35.855,"LINESTRING (70.0269512 38.1063587, 70.0269791 38.1066804)",,,,
458764335,РҶ033,secondary,False,True,89.854,"LINESTRING (70.0269512 38.1063587, 70.0268812 38.1055525)",,,,
458908240,,residential,False,False,207.125,"LINESTRING (70.0269512 38.1063587, 70.0277023 38.1063308, 70.0279035 38.1059847, 70.0280429 38.1057546, 70.0281207 38.1055689, 70.0281248 38.1053134, 70.0280779 38.1052855, 70.0280148 38.105248, 70.0279732 38.1051794)",,,,
320232429,,unclassified,False,True,50.379,"LINESTRING (70.0320399 38.1087043, 70.0314642 38.1086955)",,,,
458908282,,residential,False,True,115.394,"LINESTRING (70.0320399 38.1087043, 70.0323432 38.1082656, 70.0324693 38.1080145, 70.0326865 38.1078076)",,,,
458908282,,residential,False,False,115.39399999999999,"LINESTRING (70.0326865 38.1078076, 70.0324693 38.1080145, 70.0323432 38.1082656, 70.0320399 38.1087043)",,,,
458908282,,residential,False,True,97.626,"LINESTRING (70.0326865 38.1078076, 70.0328743 38.1073855, 70.0328949 38.1072821, 70.0328547 38.1071987, 70.032797 38.1071037, 70.0327514 38.107052, 70.0327051 38.1069938)",,,,
455164789,,residential,False,True,141.977,"LINESTRING (70.0270648 38.1106424, 70.027038 38.1105517, 70.0269656 38.1105264, 70.0267448 38.1103112, 70.0267286 38.1100809, 70.0265822 38.1099593, 70.0262326 38.1096074)",,,,
459216216,,residential,False,True,76.745,"LINESTRING (70.0311878 38.106126, 70.0311798 38.1063265, 70.0311181 38.1063687, 70.0306063 38.1065053)",,,,
459216226,,residential,False,True,81.911,"LINESTRING (70.0228086 38.1119815, 70.0226959 38.1116248, 70.0227481 38.111258)",,,,
459216226,,residential,False,False,81.911,"LINESTRING (70.0227481 38.111258, 70.0226959 38.1116248, 70.0228086 38.1119815)",,,,
460021641,,tertiary,False,False,96.989,"LINESTRING (70.0227481 38.111258, 70.0223642 38.1113652, 70.0217222 38.1115871)",,,,
460021641,,tertiary,False,True,66.52300000000001,"LINESTRING (70.0227481 38.111258, 70.0229771 38.1111941, 70.023412 38.1111027, 70.0234792 38.1111012)",,,,
459216227,,residential,False,True,128.82299999999998,"LINESTRING (70.0235087 38.1122579, 70.0235328 38.1116924, 70.0235087 38.1114053, 70.0234792 38.1111012)",,,,
459216227,,residential,False,False,128.82299999999998,"LINESTRING (70.0234792 38.1111012, 70.0235087 38.1114053, 70.0235328 38.1116924, 70.0235087 38.1122579)",,,,
460021641,,tertiary,False,False,66.523,"LINESTRING (70.0234792 38.1111012, 70.023412 38.1111027, 70.0229771 38.1111941, 70.0227481 38.111258)",,,,
460021641,,tertiary,False,True,201.408,"LINESTRING (70.0234792 38.1111012, 70.0240174 38.1110891, 70.0244894 38.1112116, 70.0249318 38.1112797, 70.0252456 38.1113283, 70.0257349 38.1113924)",,,,
459216244,,residential,False,True,69.729,"LINESTRING (70.0288516 38.1061461, 70.0296457 38.106199)",,,,
320232453,,residential,False,False,47.485,"LINESTRING (70.0296457 38.106199, 70.0295435 38.1066184)",,,,
320232453,,residential,False,True,18.344,"LINESTRING (70.0296457 38.106199, 70.0296853 38.106037)",,,,
459216244,,residential,False,False,69.729,"LINESTRING (70.0296457 38.106199, 70.0288516 38.1061461)",,,,
320232444,,residential,False,False,38.916,"LINESTRING (70.0281582 38.1111564, 70.0282594 38.1114972)",,,,
320232444,,residential,False,True,246.23000000000002,"LINESTRING (70.0281582 38.1111564, 70.0276704 38.1095142, 70.0275545 38.1089942)",,,,
459216246,,residential,False,False,231.61699999999996,"LINESTRING (70.0281582 38.1111564, 70.0284546 38.1110381, 70.0285941 38.1107553, 70.0287577 38.1102636, 70.0291842 38.1101074, 70.0293532 38.1103691, 70.0296777 38.1103523, 70.0297723 38.1104034)",,,,
459217422,,residential,False,True,54.554,"LINESTRING (70.0216391 38.1081944, 70.0218101 38.1086662)",,,,
459217422,,residential,False,False,54.554,"LINESTRING (70.0218101 38.1086662, 70.0216391 38.1081944)",,,,
455164788,,residential,False,True,205.721,"LINESTRING (70.0218101 38.1086662, 70.023094 38.1083663, 70.0238446 38.1085388, 70.0240654 38.1085896)",,,,
