osmid,highway,maxspeed,oneway,reversed,length,name,geometry,lanes,ref
26290152,residential,60,False,True,255.78500000000003,кӯчаи Василий Захватов,"LINESTRING (69.0185352 38.559228, 69.019527 38.5597938, 69.0209211 38.5605736)",,
291373427,tertiary,60,False,False,130.433,кӯчаи 20-солагии Истиқлолият,"LINESTRING (69.0185352 38.559228, 69.0184608 38.5593302, 69.0179973 38.5599672, 69.0179195 38.5600741, 69.017801 38.5602508)",4,
26289712,tertiary,60,True,False,41.94,кӯчаи Абдулқосим Фирдавсӣ,"LINESTRING (69.0200568 38.5650042, 69.0196331 38.5648239)",2,
26289712,tertiary,60,True,False,24.289,кӯчаи Абдулқосим Фирдавсӣ,"LINESTRING (69.0191085 38.5645712, 69.0188636 38.5644661)",2,
26289799,residential,60,False,True,149.753,кӯчаи Абуалӣ ибн Сино,"LINESTRING (69.0191085 38.5645712, 69.0183583 38.5657835)",,
26289712,tertiary,60,True,False,137.184,кӯчаи Абдулқосим Фирдавсӣ,"LINESTRING (69.0170715 38.563727, 69.016511 38.5635005, 69.0159584 38.5632719, 69.0157492 38.5631817, 69.0156741 38.5631544)",2,
26291652,residential,60,False,True,152.667,кӯчаи Камоли Хуҷандӣ,"LINESTRING (69.0170715 38.563727, 69.0165499 38.5644041, 69.0160973 38.5648668)",,
26290011,residential,30,False,False,5.166,кӯчаи Муаллимон,"LINESTRING (69.0194283 38.561026, 69.0193964 38.5610652)",,
242692127,trunk,40,True,False,69.529,хиёбони Сомониён,"LINESTRING (69.0194283 38.561026, 69.0201169 38.5613439)",2,РБ07
26290003,residential,30,False,True,236.94899999999998,кӯчаи Неъмат Қарабоев,"LINESTRING (69.0164945 38.5620513, 69.0167921 38.5622234, 69.0169276 38.5622988, 69.0170433 38.5623724, 69.0172192 38.5624843, 69.0175544 38.5627045, 69.0179031 38.5629373, 69.0186649 38.5633358)",,
369357231,tertiary,60,False,False,141.89499999999998,кӯчаи 20-солагии Истиқлолият,"LINESTRING (69.0164945 38.5620513, 69.01627 38.5623613, 69.0158636 38.5629043, 69.0156741 38.5631544)",4,
369357231,tertiary,60,False,True,224.608,кӯчаи 20-солагии Истиқлолият,"LINESTRING (69.0164945 38.5620513, 69.0168562 38.5615544, 69.0169059 38.5614851, 69.0171848 38.5610961, 69.0172397 38.5610179, 69.01777 38.5602948)",4,
26289696,residential,60,False,False,104.738,кӯчаи Қурбон Ёров,"LINESTRING (69.0186649 38.5633358, 69.0181708 38.5639942, 69.0180559 38.5641485)",,
26289696,residential,60,False,True,248.98000000000002,кӯчаи Қурбон Ёров,"LINESTRING (69.0186649 38.5633358, 69.0199006 38.5616658, 69.0199889 38.5615423, 69.0200828 38.5613909)",,
26290003,residential,30,False,False,236.949,кӯчаи Неъмат Қарабоев,"LINESTRING (69.0186649 38.5633358, 69.0179031 38.5629373, 69.0175544 38.5627045, 69.0172192 38.5624843, 69.0170433 38.5623724, 69.0169276 38.5622988, 69.0167921 38.5622234, 69.0164945 38.5620513)",,
26290101,residential,60,False,False,170.57,кӯчаи Садриддин Айнӣ,"LINESTRING (69.0142567 38.5585957, 69.0145718 38.5582333, 69.0148453 38.5578982, 69.0152901 38.5572928)",,
242692127,trunk,40,True,False,223.20800000000003,хиёбони Сомониён,"LINESTRING (69.0142567 38.5585957, 69.0142874 38.558611, 69.0143212 38.5586263, 69.0147268 38.5588137, 69.0151271 38.5589879, 69.0151838 38.5590168, 69.0154518 38.5591473, 69.0164165 38.5596048, 69.0164606 38.5596244)",2,РБ07
26283473,tertiary,60,True,False,35.532999999999994,кӯчаи Давлат Баротов,"LINESTRING (69.020654 38.5648581, 69.0204155 38.5650777, 69.0203997 38.5650865, 69.0203806 38.565093)",,
26794073,residential,60,False,True,4.828,кӯчаи И. Тошмуҳаммедов,"LINESTRING (69.0217248 38.5618833, 69.0216977 38.5619212)",,
242692127,trunk,40,True,False,111.69500000000001,хиёбони Сомониён,"LINESTRING (69.0217248 38.5618833, 69.0223733 38.5619606, 69.0226658 38.561978, 69.0229946 38.5620293)",2,РБ07
26289712,tertiary,60,True,False,53.571,кӯчаи Абдулқосим Фирдавсӣ,"LINESTRING (69.0196331 38.5648239, 69.0191085 38.5645712)",2,
26794073,residential,60,False,False,369.325,кӯчаи И. Тошмуҳаммедов,"LINESTRING (69.0196331 38.5648239, 69.0216977 38.5619212)",,
26290011,residential,30,False,True,196.40000000000003,кӯчаи Муаллимон,"LINESTRING (69.0181678 38.5625459, 69.0184322 38.5622741, 69.0189631 38.5616145, 69.0191914 38.561331, 69.0193964 38.5610652)",,
26291662,residential,60,False,False,219.73899999999998,,"LINESTRING (69.0167417 38.5658364, 69.0170397 38.5654657, 69.0174062 38.5649835, 69.0180559 38.5641485)",,
26291685,residential,,False,True,54.117999999999995,кӯчаи Тағой Эшмуродов,"LINESTRING (69.0167417 38.5658364, 69.0166699 38.5657928, 69.0165357 38.5657117, 69.0163238 38.5655974, 69.016297 38.5655817, 69.0162742 38.5655576, 69.0162688 38.5655324)",,
291373427,tertiary,60,False,False,104.902,кӯчаи 20-солагии Истиқлолият,"LINESTRING (69.0197471 38.5575834, 69.0191472 38.5584019)",4,
26289799,residential,60,False,False,149.753,кӯчаи Абуалӣ ибн Сино,"LINESTRING (69.0183583 38.5657835, 69.0191085 38.5645712)",,
26283473,tertiary,60,True,False,5.745,кӯчаи Давлат Баротов,"LINESTRING (69.0203806 38.565093, 69.0203637 38.5650951, 69.0203403 38.5650959, 69.0203149 38.5650938)",,
26794073,residential,60,False,False,4.828,кӯчаи И. Тошмуҳаммедов,"LINESTRING (69.0216977 38.5619212, 69.0217248 38.5618833)",,
26794073,residential,60,False,True,369.325,кӯчаи И. Тошмуҳаммедов,"LINESTRING (69.0216977 38.5619212, 69.0196331 38.5648239)",,
369357230,trunk,40,True,False,79.963,хиёбони Сомониён,"LINESTRING (69.0216977 38.5619212, 69.0214545 38.561886, 69.0212852 38.56185, 69.0211372 38.5618143, 69.0209861 38.5617692, 69.0208199 38.5617146)",2,РБ07
26289752,residential,60,False,True,6.15,кӯчаи Бӯстон,"LINESTRING (69.0164288 38.5596738, 69.0164606 38.5596244)",2,
26289752,residential,60,False,False,371.80300000000005,кӯчаи Бӯстон,"LINESTRING (69.0164288 38.5596738, 69.015987 38.5602818, 69.0155795 38.5608303, 69.0148644 38.5618511, 69.0147829 38.5619642, 69.014333 38.5625882)",2,
293441732,tertiary,60,False,True,5.586,кӯчаи 20-солагии Истиқлолият,"LINESTRING (69.01777 38.5602948, 69.017801 38.5602508)",,
369357230,trunk,40,True,False,135.527,хиёбони Сомониён,"LINESTRING (69.01777 38.5602948, 69.017179 38.560022, 69.0169278 38.559906, 69.0164288 38.5596738)",2,РБ07
369357231,tertiary,60,False,False,224.608,кӯчаи 20-солагии Истиқлолият,"LINESTRING (69.01777 38.5602948, 69.0172397 38.5610179, 69.0171848 38.5610961, 69.0169059 38.5614851, 69.0168562 38.5615544, 69.0164945 38.5620513)",4,
26290011,residential,30,False,True,5.166,кӯчаи Муаллимон,"LINESTRING (69.0193964 38.5610652, 69.0194283 38.561026)",,
26290011,residential,30,False,False,196.4,кӯчаи Муаллимон,"LINESTRING (69.0193964 38.5610652, 69.0191914 38.561331, 69.0189631 38.5616145, 69.0184322 38.5622741, 69.0181678 38.5625459)",,
369357230,trunk,40,True,False,165.345,хиёбони Сомониён,"LINESTRING (69.0193964 38.5610652, 69.0191502 38.5609432, 69.0187451 38.560749, 69.0185445 38.5606564, 69.0180142 38.5604075, 69.01777 38.5602948)",2,РБ07
26289696,residential,60,False,True,6.009,кӯчаи Қурбон Ёров,"LINESTRING (69.0200828 38.5613909, 69.0201169 38.5613439)",,
369357230,trunk,40,True,False,69.81,хиёбони Сомониён,"LINESTRING (69.0200828 38.5613909, 69.0193964 38.5610652)",2,РБ07
26289696,residential,60,False,False,248.98000000000002,кӯчаи Қурбон Ёров,"LINESTRING (69.0200828 38.5613909, 69.0199889 38.5615423, 69.0199006 38.5616658, 69.0186649 38.5633358)",,
26289679,residential,60,False,False,4.78,,"LINESTRING (69.0208199 38.5617146, 69.020847 38.5616772)",,
26289679,residential,60,False,True,350.055,,"LINESTRING (69.0208199 38.5617146, 69.0188636 38.5644661)",,
369357230,trunk,40,True,False,73.505,хиёбони Сомониён,"LINESTRING (69.0208199 38.5617146, 69.0200828 38.5613909)",2,РБ07
26283473,tertiary,60,True,False,374.941,кӯчаи Давлат Баротов,"LINESTRING (69.0229946 38.5620293, 69.0229306 38.5620998, 69.0228718 38.5621878, 69.022706 38.5624007, 69.0226958 38.5624138, 69.0225079 38.5626514, 69.022317 38.5628942, 69.0219231 38.5633952, 69.0218873 38.5634345, 69.021678 38.5637059, 69.0214841 38.5639209, 69.0211765 38.5642922, 69.0209807 38.5645267, 69.020654 38.5648581)",,
369357230,trunk,40,True,False,113.585,хиёбони Сомониён,"LINESTRING (69.0229946 38.5620293, 69.0226467 38.5620258, 69.0223638 38.5619987, 69.0216977 38.5619212)",2,РБ07
