osmid,ref,highway,oneway,reversed,length,geometry,name,bridge,lanes,maxspeed
50390802,РБ06,primary,False,True,98.345,"LINESTRING (71.5502205 37.4886442, 71.550255 37.4885898, 71.5502977 37.4885226, 71.5503421 37.4884121, 71.5503683 37.4883174, 71.5504652 37.4877876)",,,,
173992243,,secondary,False,False,188.53,"LINESTRING (71.5502205 37.4886442, 71.5504422 37.4886573, 71.5505728 37.4886739, 71.5511321 37.4887929, 71.5515427 37.488865, 71.5521242 37.4889323, 71.552317 37.4889553)",кӯчаи Деҳотӣ,,,
395810822,,primary,False,True,126.624,"LINESTRING (71.5502205 37.4886442, 71.5501329 37.4887229, 71.550027 37.4888144, 71.5498593 37.488957, 71.5497163 37.4890887, 71.5495683 37.4892504, 71.5493253 37.4895314)",,,,
173748522,,residential,False,False,81.25399999999999,"LINESTRING (71.5477794 37.487203, 71.548 37.4871381, 71.548158 37.4866087)",Tir kucha road,,,
1152522999,РБ06,secondary,False,False,101.446,"LINESTRING (71.5477794 37.487203, 71.5474144 37.487127, 71.5470145 37.4870353, 71.5466628 37.4869908)",кӯчаи Карамшоев,,,
1152522999,РБ06,secondary,False,True,252.301,"LINESTRING (71.5477794 37.487203, 71.5484104 37.4873905, 71.5487196 37.4874642, 71.5492564 37.4875181, 71.5495644 37.4875587, 71.5499001 37.4875864, 71.5502456 37.4876142, 71.550326 37.4876364, 71.5503753 37.4876668, 71.5504199 37.4877173, 71.5504652 37.4877876)",кӯчаи Карамшоев,,,
1152522999,РБ06,secondary,False,True,10.668,"LINESTRING (71.5465434 37.4869757, 71.5466628 37.4869908)",кӯчаи Карамшоев,,,
173745329,,residential,False,False,81.19200000000001,"LINESTRING (71.5465434 37.4869757, 71.5464425 37.4870856, 71.5463631 37.4871674, 71.5459301 37.4875181)",,,,
1152522999,РБ06,secondary,False,False,219.57400000000004,"LINESTRING (71.5465434 37.4869757, 71.5460701 37.4870343, 71.5456074 37.4872237, 71.5452224 37.4874097, 71.5448534 37.4875437, 71.5447254 37.4875657, 71.5444664 37.4875847, 71.5443734 37.4875646, 71.5442336 37.4875343)",кӯчаи Карамшоев,,,
173260158,,residential,False,False,48.242,"LINESTRING (71.5512209 37.4877211, 71.5511718 37.4881532)",,,,
45834452,РҶ041,secondary,False,False,70.81700000000001,"LINESTRING (71.5512209 37.4877211, 71.5507532 37.4876749, 71.5506761 37.4876832, 71.5506166 37.4876974, 71.550546 37.4877258, 71.5504652 37.4877876)",,,,
45834452,РҶ041,secondary,False,True,83.783,"LINESTRING (71.5512209 37.4877211, 71.5517903 37.487772, 71.5521633 37.4878131)",,,,
45834452,РҶ041,secondary,False,True,5.739,"LINESTRING (71.5521633 37.4878131, 71.5522276 37.4878209)",,,,
45834452,РҶ041,secondary,False,False,83.783,"LINESTRING (71.5521633 37.4878131, 71.5517903 37.487772, 71.5512209 37.4877211)",,,,
173761667,,residential,False,False,41.82,"LINESTRING (71.5521633 37.4878131, 71.5521796 37.4875253, 71.5521811 37.4874373)",,,,
45834452,РҶ041,secondary,False,False,78.455,"LINESTRING (71.5531 37.4879573, 71.5524626 37.4878598, 71.5522276 37.4878209)",,,,
45834452,РҶ041,secondary,False,True,73.836,"LINESTRING (71.5531 37.4879573, 71.5534884 37.4879939, 71.5539319 37.4880291)",,,,
173260167,,unclassified,False,False,104.09800000000001,"LINESTRING (71.5531 37.4879573, 71.5530415 37.4882915, 71.5529676 37.4883348, 71.5529358 37.4883667, 71.5529168 37.4884776, 71.5529147 37.4885818, 71.5528448 37.4885986, 71.5527495 37.4886104, 71.55258 37.4886154)",,,,
173524641,РБ04,primary,False,False,191.551,"LINESTRING (71.5445078 37.4917014, 71.5445944 37.4917161, 71.5447228 37.4917344, 71.5451903 37.4918011, 71.5455305 37.4918463, 71.5458909 37.4919055, 71.5461024 37.4919416, 71.5463095 37.4919769, 71.5466418 37.4920161)",хиёбони Ш. Шоҳтемур,,,
857748750,РБ04,primary,False,True,90.376,"LINESTRING (71.5513637 37.4923349, 71.5503409 37.4922899)",хиёбони Ш. Шоҳтемур,,,
173568114,,residential,False,False,97.831,"LINESTRING (71.5513637 37.4923349, 71.5513796 37.4920148, 71.5513688 37.4914554)",,,,
857748750,РБ04,primary,False,False,64.047,"LINESTRING (71.5513637 37.4923349, 71.5518801 37.4923776, 71.5520867 37.4923836)",хиёбони Ш. Шоҳтемур,,,
170197622,,residential,False,True,145.472,"LINESTRING (71.5466418 37.4920161, 71.5465837 37.4921658, 71.5465144 37.4923196, 71.5464297 37.492464, 71.5463503 37.4925903, 71.5464107 37.4926636, 71.5464346 37.4927676, 71.5464189 37.4928806, 71.5464572 37.4929962, 71.5467581 37.4931026)",,,,
173524641,РБ04,primary,False,False,67.598,"LINESTRING (71.5466418 37.4920161, 71.5468746 37.4920435, 71.5473985 37.4921114)",хиёбони Ш. Шоҳтемур,,,
173524641,РБ04,primary,False,True,191.551,"LINESTRING (71.5466418 37.4920161, 71.5463095 37.4919769, 71.5461024 37.4919416, 71.5458909 37.4919055, 71.5455305 37.4918463, 71.5451903 37.4918011, 71.5447228 37.4917344, 71.5445944 37.4917161, 71.5445078 37.4917014)",хиёбони Ш. Шоҳтемур,,,
45834452,РҶ041,secondary,False,True,70.81700000000001,"LINESTRING (71.5504652 37.4877876, 71.550546 37.4877258, 71.5506166 37.4876974, 71.5506761 37.4876832, 71.5507532 37.4876749, 71.5512209 37.4877211)",,,,
50390802,РБ06,primary,False,False,98.345,"LINESTRING (71.5504652 37.4877876, 71.5503683 37.4883174, 71.5503421 37.4884121, 71.5502977 37.4885226, 71.550255 37.4885898, 71.5502205 37.4886442)",,,,
1152522999,РБ06,secondary,False,False,252.301,"LINESTRING (71.5504652 37.4877876, 71.5504199 37.4877173, 71.5503753 37.4876668, 71.550326 37.4876364, 71.5502456 37.4876142, 71.5499001 37.4875864, 71.5495644 37.4875587, 71.5492564 37.4875181, 71.5487196 37.4874642, 71.5484104 37.4873905, 71.5477794 37.487203)",кӯчаи Карамшоев,,,
857748750,РБ04,primary,False,False,80.107,"LINESTRING (71.5481574 37.4921723, 71.5490625 37.4922296)",хиёбони Ш. Шоҳтемур,,,
"[30924585, 30924587, 395810822]",,primary,False,False,317.60900000000004,"LINESTRING (71.5481574 37.4921723, 71.5481833 37.4920417, 71.548255 37.4915405, 71.5482873 37.4913118, 71.5483278 37.4909969, 71.5483537 37.4909099, 71.5484002 37.4907904, 71.548474 37.4906649, 71.548583 37.4905103, 71.5491411 37.4897646, 71.5491595 37.4897379, 71.5491678 37.4897322, 71.5492863 37.4895794, 71.5493253 37.4895314)",РБ06,yes,,
173524641,РБ04,primary,False,True,67.321,"LINESTRING (71.5481574 37.4921723, 71.5477777 37.49215, 71.5473985 37.4921114)",хиёбони Ш. Шоҳтемур,,,
173992243,,secondary,False,True,11.683,"LINESTRING (71.5536075 37.4890757, 71.5534781 37.4890534)",кӯчаи Деҳотӣ,,,
173260157,,unclassified,False,False,69.426,"LINESTRING (71.5536075 37.4890757, 71.5535039 37.4896095, 71.5534502 37.4896822)",,,,
173253542,,unclassified,False,True,98.705,"LINESTRING (71.5485934 37.4888979, 71.5490767 37.4889907, 71.5489375 37.4894713)",,,,
173344965,,residential,False,True,35.061,"LINESTRING (71.5493253 37.4895314, 71.5491419 37.4894859, 71.5489375 37.4894713)",кӯчаи С. Абдураҳмонов,,,
395810822,,primary,False,False,126.62400000000001,"LINESTRING (71.5493253 37.4895314, 71.5495683 37.4892504, 71.5497163 37.4890887, 71.5498593 37.488957, 71.550027 37.4888144, 71.5501329 37.4887229, 71.5502205 37.4886442)",,,,
"[30924585, 30924587, 395810822]",,primary,False,True,317.60900000000004,"LINESTRING (71.5493253 37.4895314, 71.5492863 37.4895794, 71.5491678 37.4897322, 71.5491595 37.4897379, 71.5491411 37.4897646, 71.548583 37.4905103, 71.548474 37.4906649, 71.5484002 37.4907904, 71.5483537 37.4909099, 71.5483278 37.4909969, 71.5482873 37.4913118, 71.548255 37.4915405, 71.5481833 37.4920417, 71.5481574 37.4921723)",РБ06,yes,,
45834452,РҶ041,secondary,False,False,73.836,"LINESTRING (71.5539319 37.4880291, 71.5534884 37.4879939, 71.5531 37.4879573)",,,,
173260161,,unclassified,False,True,127.50699999999999,"LINESTRING (71.5539319 37.4880291, 71.5538357 37.4883384, 71.5537531 37.4883334, 71.5535706 37.4887291, 71.5534961 37.4888285, 71.5534841 37.4889673, 71.5534781 37.4890534)",,,,
173260158,,residential,False,True,48.242,"LINESTRING (71.5511718 37.4881532, 71.5512209 37.4877211)",,,,
173260158,,residential,False,False,119.24799999999999,"LINESTRING (71.5511718 37.4881532, 71.5511647 37.488427, 71.5512202 37.488444, 71.552167 37.4884558)",,,,
173260165,,residential,False,False,76.11500000000001,"LINESTRING (71.5511718 37.4881532, 71.5510067 37.4881492, 71.5509813 37.4883979, 71.5508838 37.4884584, 71.5506254 37.4884416)",,,,
173260165,,residential,False,True,76.115,"LINESTRING (71.5506254 37.4884416, 71.5508838 37.4884584, 71.5509813 37.4883979, 71.5510067 37.4881492, 71.5511718 37.4881532)",,,,
173260158,,residential,False,True,119.24799999999999,"LINESTRING (71.552167 37.4884558, 71.5512202 37.488444, 71.5511647 37.488427, 71.5511718 37.4881532)",,,,
173260156,,unclassified,False,True,48.036,"LINESTRING (71.5532769 37.4886121, 71.5532655 37.489044)",,,,
173260167,,unclassified,False,True,104.098,"LINESTRING (71.55258 37.4886154, 71.5527495 37.4886104, 71.5528448 37.4885986, 71.5529147 37.4885818, 71.5529168 37.4884776, 71.5529358 37.4883667, 71.5529676 37.4883348, 71.5530415 37.4882915, 71.5531 37.4879573)",,,,
173260154,,unclassified,False,False,29.384,"LINESTRING (71.552317 37.4889553, 71.5524396 37.489201)",,,,
173992243,,secondary,False,False,84.325,"LINESTRING (71.552317 37.4889553, 71.5528714 37.4890213, 71.5532655 37.489044)",кӯчаи Деҳотӣ,,,
173992243,,secondary,False,True,188.53,"LINESTRING (71.552317 37.4889553, 71.5521242 37.4889323, 71.5515427 37.488865, 71.5511321 37.4887929, 71.5505728 37.4886739, 71.5504422 37.4886573, 71.5502205 37.4886442)",кӯчаи Деҳотӣ,,,
173260156,,unclassified,False,False,48.036,"LINESTRING (71.5532655 37.489044, 71.5532769 37.4886121)",,,,
173992243,,secondary,False,False,18.787,"LINESTRING (71.5532655 37.489044, 71.5534781 37.4890534)",кӯчаи Деҳотӣ,,,
173992243,,secondary,False,True,84.325,"LINESTRING (71.5532655 37.489044, 71.5528714 37.4890213, 71.552317 37.4889553)",кӯчаи Деҳотӣ,,,
173992243,,secondary,False,False,11.683,"LINESTRING (71.5534781 37.4890534, 71.5536075 37.4890757)",кӯчаи Деҳотӣ,,,
173992243,,secondary,False,True,18.787,"LINESTRING (71.5534781 37.4890534, 71.5532655 37.489044)",кӯчаи Деҳотӣ,,,
173260161,,unclassified,False,False,127.50699999999999,"LINESTRING (71.5534781 37.4890534, 71.5534841 37.4889673, 71.5534961 37.4888285, 71.5535706 37.4887291, 71.5537531 37.4883334, 71.5538357 37.4883384, 71.5539319 37.4880291)",,,,
173260154,,unclassified,False,True,29.384,"LINESTRING (71.5524396 37.489201, 71.552317 37.4889553)",,,,
173260157,,unclassified,False,True,80.86,"LINESTRING (71.5533841 37.4904075, 71.5534502 37.4896822)",,,,
173566701,,residential,False,False,26.506,"LINESTRING (71.5533841 37.4904075, 71.5536579 37.4905056)",,,,
"[173253544, 173566701]",,residential,False,True,418.962,"LINESTRING (71.5533841 37.4904075, 71.5521085 37.490403, 71.5516851 37.490357, 71.5512421 37.490284, 71.5510341 37.4902657, 71.5507644 37.4902466, 71.5505106 37.4902054, 71.5502551 37.4901615, 71.5500011 37.4900945, 71.5498544 37.4900136, 71.5494864 37.4898329, 71.5494014 37.4897822, 71.5489375 37.4894713)",,,,
173253542,,unclassified,False,False,98.705,"LINESTRING (71.5489375 37.4894713, 71.5490767 37.4889907, 71.5485934 37.4888979)",,,,
"[173253544, 173566701]",,residential,False,False,418.962,"LINESTRING (71.5489375 37.4894713, 71.5494014 37.4897822, 71.5494864 37.4898329, 71.5498544 37.4900136, 71.5500011 37.4900945, 71.5502551 37.4901615, 71.5505106 37.4902054, 71.5507644 37.4902466, 71.5510341 37.4902657, 71.5512421 37.490284, 71.5516851 37.490357, 71.5521085 37.490403, 71.5533841 37.4904075)",,,,
173344965,,residential,False,False,35.061,"LINESTRING (71.5489375 37.4894713, 71.5491419 37.4894859, 71.5493253 37.4895314)",кӯчаи С. Абдураҳмонов,,,
173442768,,residential,False,False,110.768,"LINESTRING (71.5473985 37.4921114, 71.5474488 37.4914611, 71.5473622 37.4914044, 71.5470403 37.4913959)",,,,
173524641,РБ04,primary,False,False,67.321,"LINESTRING (71.5473985 37.4921114, 71.5477777 37.49215, 71.5481574 37.4921723)",хиёбони Ш. Шоҳтемур,,,
173524641,РБ04,primary,False,True,67.598,"LINESTRING (71.5473985 37.4921114, 71.5468746 37.4920435, 71.5466418 37.4920161)",хиёбони Ш. Шоҳтемур,,,
173536818,,residential,False,True,71.836,"LINESTRING (71.5542458 37.4898191, 71.5539074 37.4897661, 71.5534502 37.4896822)",,,,
173536819,,residential,False,False,32.652,"LINESTRING (71.5542458 37.4898191, 71.5542518 37.4898942, 71.5541794 37.4901049)",,,,
173536819,,residential,False,True,32.652,"LINESTRING (71.5541794 37.4901049, 71.5542518 37.4898942, 71.5542458 37.4898191)",,,,
173566701,,residential,False,True,26.506,"LINESTRING (71.5536579 37.4905056, 71.5533841 37.4904075)",,,,
173568113,,residential,False,True,19.037,"LINESTRING (71.5536579 37.4905056, 71.5535591 37.4906578)",,,,
173566701,,residential,False,False,91.314,"LINESTRING (71.5536579 37.4905056, 71.5539596 37.4906283, 71.5542128 37.4906984, 71.5544818 37.4907964, 71.554568 37.4908755)",,,,
173568113,,residential,False,False,29.387,"LINESTRING (71.5536579 37.4905056, 71.5536509 37.4904722, 71.5537036 37.4903245, 71.5537756 37.490273)",,,,
173568113,,residential,False,False,19.037,"LINESTRING (71.5535591 37.4906578, 71.5536579 37.4905056)",,,,
173568114,,residential,False,True,97.831,"LINESTRING (71.5513688 37.4914554, 71.5513796 37.4920148, 71.5513637 37.4923349)",,,,
173568115,,residential,False,True,27.446,"LINESTRING (71.5533458 37.491392, 71.5532671 37.4916308)",,,,
173568117,,residential,False,False,41.122,"LINESTRING (71.5528133 37.4916008, 71.5532151 37.4916008, 71.5532671 37.4916308)",,,,
173568115,,residential,False,False,27.446,"LINESTRING (71.5532671 37.4916308, 71.5533458 37.491392)",,,,
173568115,,residential,False,True,86.052,"LINESTRING (71.5532671 37.4916308, 71.5532385 37.4919896, 71.5532395 37.4922966, 71.55323 37.4924037)",,,,
