osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref
90104549,residential,False,True,87.447,"LINESTRING (-82.3958753 8.4346359, -82.3966456 8.4344413)",,,,
90104574,residential,False,True,106.03,"LINESTRING (-82.3958753 8.4346359, -82.3956317 8.4337133)",,,,
90104567,residential,False,False,17.826,"LINESTRING (-82.3948619 8.4299924, -82.3950073 8.4300632)",,,,
90104567,residential,False,True,12.014,"LINESTRING (-82.3948619 8.4299924, -82.3947639 8.4299447)",,,,
90104574,residential,False,False,133.296,"LINESTRING (-82.3948619 8.4299924, -82.3950515 8.4311764)",,,,
90104531,residential,False,False,82.333,"LINESTRING (-82.3914465 8.430335, -82.3909707 8.4297634)",,,,
90104543,residential,False,False,259.403,"LINESTRING (-82.3914465 8.430335, -82.3920875 8.4299268, -82.3919175 8.429384, -82.3909707 8.4297634)",,,,
90104543,residential,False,True,46.517,"LINESTRING (-82.3914465 8.430335, -82.3910969 8.4305704)",,,,
90104531,residential,False,True,223.237,"LINESTRING (-82.3914465 8.430335, -82.3918289 8.4308561, -82.3928395 8.4303183, -82.3930585 8.4302455)",,,,
90104558,residential,False,True,74.314,"LINESTRING (-82.3936088 8.4322083, -82.394267 8.4320575)",,,,
818617653,residential,False,False,109.023,"LINESTRING (-82.3936088 8.4322083, -82.3933332 8.4312665)",,,,
90104558,residential,False,False,439.8349999999999,"LINESTRING (-82.3936088 8.4322083, -82.3928059 8.4333684, -82.3924781 8.4346713, -82.3922179 8.4358505)",,,,
90104560,tertiary,False,True,83.174,"LINESTRING (-82.3933332 8.4312665, -82.3940873 8.4312112)",2,Calle Victoriano Lorenzo,40,
818617653,residential,False,False,109.337,"LINESTRING (-82.3933332 8.4312665, -82.3930775 8.4303163)",,,,
818617653,residential,False,True,109.023,"LINESTRING (-82.3933332 8.4312665, -82.3936088 8.4322083)",,,,
90104560,tertiary,False,False,425.227,"LINESTRING (-82.3933332 8.4312665, -82.3910091 8.4314602, -82.3907877 8.4314434, -82.390545 8.4313928, -82.3895742 8.4309632)",2,Calle Victoriano Lorenzo,40,
90104538,tertiary,False,True,48.409,"LINESTRING (-82.3967622 8.4348611, -82.3966456 8.4344413)",,Vía Las Lomas,,113
579655498,residential,False,True,61.599,"LINESTRING (-82.3967622 8.4348611, -82.3970308 8.434375)",,Calle San José,,
90104531,residential,False,True,65.779,"LINESTRING (-82.3907327 8.4292207, -82.3909707 8.4297634)",,,,
1214604049,unclassified,False,False,67.004,"LINESTRING (-82.3907327 8.4292207, -82.3901358 8.4291004)",2,,40,
1214604049,unclassified,False,True,34.86,"LINESTRING (-82.3907327 8.4292207, -82.3910478 8.4292543)",2,,40,
90104526,residential,False,False,98.212,"LINESTRING (-82.3962727 8.4325888, -82.3954047 8.4327959)",,,,
90104526,residential,False,True,67.808,"LINESTRING (-82.3962727 8.4325888, -82.3968776 8.4324712)",,,,
90104538,tertiary,False,False,106.772,"LINESTRING (-82.3962727 8.4325888, -82.3964482 8.4335332)",,Vía Las Lomas,,113
90104538,tertiary,False,True,104.336,"LINESTRING (-82.3962727 8.4325888, -82.3960547 8.4316756)",,Vía Las Lomas,,113
90104560,tertiary,False,True,19.41,"LINESTRING (-82.3883906 8.4304873, -82.3885556 8.4305492)",2,Calle Victoriano Lorenzo,40,
1011090839,residential,False,False,23.861,"LINESTRING (-82.3883906 8.4304873, -82.3883125 8.4306875)",,,,
90104543,residential,False,False,46.517,"LINESTRING (-82.3910969 8.4305704, -82.3914465 8.430335)",,,,
90104560,tertiary,False,False,76.039,"LINESTRING (-82.396645 8.4311682, -82.3959537 8.4311718)",2,Calle Victoriano Lorenzo,40,
