osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,bridge,lanes
628750097,Stradela Păcii,residential,False,True,149.32000000000002,"LINESTRING (28.7913476 47.8127963, 28.7903348 47.8128144, 28.7899841 47.8128277, 28.7897536 47.8128396, 28.7894401 47.8128655, 28.7893527 47.8128733)",,,,,
"[103839275, 628750260]","['Strada Moldova', 'Stradela Păcii']",residential,False,True,436.29999999999984,"LINESTRING (28.7913556 47.8160289, 28.7915827 47.8157499, 28.7919607 47.8153044, 28.7921027 47.8151338, 28.7921774 47.8150134, 28.7922192 47.814906, 28.7922476 47.8147535, 28.7922581 47.8144896, 28.7922192 47.8142147, 28.792155 47.8139839, 28.7920384 47.8136006, 28.7920041 47.8134531, 28.7920145 47.8133166, 28.7920444 47.8132012, 28.7921729 47.8129403, 28.7921819 47.8128921, 28.7921684 47.812861, 28.7921356 47.8128279, 28.7920907 47.8128058, 28.7919934 47.812793, 28.7916648 47.812792, 28.7913476 47.8127963)",,,,,
103839286,Strada 1 Mai,residential,False,True,359.858,"LINESTRING (28.7913556 47.8160289, 28.7914067 47.8157263, 28.7913997 47.8153359, 28.7914021 47.8146085, 28.7914166 47.8140829, 28.7914096 47.8133397, 28.7913476 47.8127963)",,,,,
103839286,Strada 1 Mai,residential,False,False,36.665,"LINESTRING (28.7913556 47.8160289, 28.7913073 47.816133, 28.791168 47.8163329)",,,,,
103839286,Strada 1 Mai,residential,False,False,25.937,"LINESTRING (28.791168 47.8163329, 28.7911168 47.8163733, 28.7910961 47.8163897, 28.7910304 47.8164098, 28.7909587 47.8164162, 28.7908675 47.8164233)",,,,,
103839286,Strada 1 Mai,residential,False,True,36.665,"LINESTRING (28.791168 47.8163329, 28.7913073 47.816133, 28.7913556 47.8160289)",,,,,
103842528,Strada 1 Mai,residential,False,False,24.467000000000002,"LINESTRING (28.791168 47.8163329, 28.7911573 47.8163763, 28.7911511 47.8164018, 28.7911474 47.81643, 28.7911523 47.8164644, 28.7911726 47.8164973, 28.7912205 47.8165378)",,,,,
47086437,Strada Livezilor,residential,False,False,13.235,"LINESTRING (28.7998539 47.8104261, 28.7998505 47.8105451)",,,,,
138006194,Strada Vișinilor,residential,False,True,158.829,"LINESTRING (28.7998539 47.8104261, 28.7977324 47.8105277)",,,,,
47086437,Strada Livezilor,residential,False,True,83.163,"LINESTRING (28.7998539 47.8104261, 28.799855 47.8100895, 28.799882 47.8096786)",,,,,
138006193,,residential,False,True,70.981,"LINESTRING (28.7977324 47.8105277, 28.7977211 47.811166)",,,,,
138006194,Strada Vișinilor,residential,False,False,158.829,"LINESTRING (28.7977324 47.8105277, 28.7998539 47.8104261)",,,,,
138006194,Strada Vișinilor,residential,False,True,229.68,"LINESTRING (28.7977324 47.8105277, 28.7966223 47.8105853, 28.7956246 47.8106092, 28.7946607 47.8106128)",,,,,
138006194,Strada Vișinilor,residential,False,False,229.68,"LINESTRING (28.7946607 47.8106128, 28.7956246 47.8106092, 28.7966223 47.8105853, 28.7977324 47.8105277)",,,,,
628751494,Strada Vasile Alecsandri,residential,False,True,450.926,"LINESTRING (28.7946607 47.8106128, 28.7948663 47.8100582, 28.7948863 47.8100001, 28.7949224 47.8099513, 28.7949861 47.8099212, 28.7950725 47.8098959, 28.7953709 47.8098117, 28.7954472 47.8097902, 28.7955385 47.8097812, 28.7956734 47.8097723, 28.7963918 47.8097515, 28.799882 47.8096786)",,,,,
628757638,Strada Vișinilor,residential,False,False,152.41899999999998,"LINESTRING (28.7946607 47.8106128, 28.79434 47.8113086, 28.7942411 47.8114951, 28.7942145 47.8116023, 28.794179 47.8117095, 28.7941325 47.8118271, 28.7940822 47.8119257)",,,,,
138006193,,residential,False,False,70.981,"LINESTRING (28.7977211 47.811166, 28.7977324 47.8105277)",,,,,
138006193,,residential,False,True,73.601,"LINESTRING (28.7977211 47.811166, 28.7977152 47.8118279)",,,,,
138006196,Strada Vladimir Komarov,residential,False,False,148.762,"LINESTRING (28.7977211 47.811166, 28.7957338 47.8112588)",,,,,
138006196,Strada Vladimir Komarov,residential,False,True,157.438,"LINESTRING (28.7977211 47.811166, 28.7990834 47.8111184, 28.7998225 47.8110604)",,,,,
138006196,Strada Vladimir Komarov,residential,False,True,148.762,"LINESTRING (28.7957338 47.8112588, 28.7977211 47.811166)",,,,,
138006193,,residential,False,False,73.601,"LINESTRING (28.7977152 47.8118279, 28.7977211 47.811166)",,,,,
628763928,Strada Mihai Eminescu,tertiary,False,False,153.889,"LINESTRING (28.7977152 47.8118279, 28.7997707 47.8117289)",,L206,,,
628763928,Strada Mihai Eminescu,tertiary,False,True,187.181,"LINESTRING (28.7977152 47.8118279, 28.7952182 47.8119752)",,L206,,,
138006168,Strada Izvoarelor,residential,False,False,128.26799999999997,"LINESTRING (28.7940822 47.8119257, 28.7937598 47.8124965, 28.7937267 47.8126074, 28.7937201 47.8127733, 28.7937631 47.8130357)",,,,,
628757638,Strada Vișinilor,residential,False,True,152.41899999999998,"LINESTRING (28.7940822 47.8119257, 28.7941325 47.8118271, 28.794179 47.8117095, 28.7942145 47.8116023, 28.7942411 47.8114951, 28.79434 47.8113086, 28.7946607 47.8106128)",,,,,
628763928,Strada Mihai Eminescu,tertiary,False,False,85.18299999999999,"LINESTRING (28.7940822 47.8119257, 28.7945487 47.8119676, 28.7949117 47.8119801, 28.7952182 47.8119752)",,L206,,,
628763928,Strada Mihai Eminescu,tertiary,False,True,195.34,"LINESTRING (28.7940822 47.8119257, 28.7934474 47.8118688, 28.7932531 47.8118558, 28.793035 47.8118391, 28.7924337 47.8118288, 28.7914747 47.811841)",,L206,,,
628763928,Strada Mihai Eminescu,tertiary,False,False,187.181,"LINESTRING (28.7952182 47.8119752, 28.7977152 47.8118279)",,L206,,,
138006208,Strada Boris Glavan,residential,False,False,61.926,"LINESTRING (28.7952182 47.8119752, 28.7952477 47.812043, 28.7952676 47.8121086, 28.7952758 47.8122083, 28.7952543 47.812323, 28.7952178 47.8125254)",,,,,
628763928,Strada Mihai Eminescu,tertiary,False,True,85.18299999999999,"LINESTRING (28.7952182 47.8119752, 28.7949117 47.8119801, 28.7945487 47.8119676, 28.7940822 47.8119257)",,L206,,,
138006208,Strada Boris Glavan,residential,False,False,69.321,"LINESTRING (28.7952178 47.8125254, 28.7951524 47.8127592, 28.7950433 47.8131377)",,,,,
138006208,Strada Boris Glavan,residential,False,True,61.92600000000001,"LINESTRING (28.7952178 47.8125254, 28.7952543 47.812323, 28.7952758 47.8122083, 28.7952676 47.8121086, 28.7952477 47.812043, 28.7952182 47.8119752)",,,,,
"[138006219, 628753413]","['Strada Grigori Kotovski', 'Strada Scînteia']",residential,False,False,412.737,"LINESTRING (28.7952178 47.8125254, 28.7988572 47.8123721, 28.7996366 47.8123517, 28.799681 47.8123579, 28.7997306 47.8123841, 28.799759 47.8124147, 28.7997722 47.8124557, 28.7996887 47.8129379, 28.7996754 47.8129677, 28.7996543 47.8129914, 28.7996277 47.8130019, 28.799593 47.8130043)",,,,,
138006173,Strada Grigori Kotovski,residential,False,True,114.793,"LINESTRING (28.799593 47.8130043, 28.7994061 47.814029)",,,,,
138006219,Strada Grigori Kotovski,residential,False,False,141.675,"LINESTRING (28.799593 47.8130043, 28.7984715 47.8129975, 28.7976965 47.8130199)",,,,,
"[138006219, 628753413]","['Strada Grigori Kotovski', 'Strada Scînteia']",residential,False,True,412.73699999999997,"LINESTRING (28.799593 47.8130043, 28.7996277 47.8130019, 28.7996543 47.8129914, 28.7996754 47.8129677, 28.7996887 47.8129379, 28.7997722 47.8124557, 28.799759 47.8124147, 28.7997306 47.8123841, 28.799681 47.8123579, 28.7996366 47.8123517, 28.7988572 47.8123721, 28.7952178 47.8125254)",,,,,
138006219,Strada Grigori Kotovski,residential,False,False,198.556,"LINESTRING (28.7976965 47.8130199, 28.7950433 47.8131377)",,,,,
138006210,Strada Parcului,residential,False,False,129.272,"LINESTRING (28.7976965 47.8130199, 28.7976194 47.8136225, 28.7975624 47.8138462, 28.7974782 47.8140844, 28.7974407 47.8141666)",,,,,
138006219,Strada Grigori Kotovski,residential,False,True,141.675,"LINESTRING (28.7976965 47.8130199, 28.7984715 47.8129975, 28.799593 47.8130043)",,,,,
138006219,Strada Grigori Kotovski,residential,False,True,198.556,"LINESTRING (28.7950433 47.8131377, 28.7976965 47.8130199)",,,,,
788327449,,unclassified,False,False,96.267,"LINESTRING (28.7950433 47.8131377, 28.7937631 47.8130357)",,,,,
138006208,Strada Boris Glavan,residential,False,False,343.00300000000004,"LINESTRING (28.7950433 47.8131377, 28.7949794 47.8134531, 28.7949373 47.813733, 28.7948907 47.8143107, 28.7947214 47.8155039, 28.7946956 47.8157698, 28.7947001 47.8159068, 28.7947156 47.816084, 28.7947394 47.8162099)",,,,,
138006208,Strada Boris Glavan,residential,False,True,69.321,"LINESTRING (28.7950433 47.8131377, 28.7951524 47.8127592, 28.7952178 47.8125254)",,,,,
138006173,Strada Grigori Kotovski,residential,False,False,114.793,"LINESTRING (28.7994061 47.814029, 28.799593 47.8130043)",,,,,
138006210,Strada Parcului,residential,False,False,112.151,"LINESTRING (28.7974407 47.8141666, 28.7973584 47.8142809, 28.7973008 47.8144149, 28.7972476 47.8145966, 28.7972146 47.814717, 28.7971811 47.8149509, 28.7971722 47.8151504)",,,,,
138006210,Strada Parcului,residential,False,True,129.272,"LINESTRING (28.7974407 47.8141666, 28.7974782 47.8140844, 28.7975624 47.8138462, 28.7976194 47.8136225, 28.7976965 47.8130199)",,,,,
628752513,Strada Parcului,residential,False,False,38.272999999999996,"LINESTRING (28.7974407 47.8141666, 28.7972343 47.8141588, 28.7969416 47.8140993)",,,,,
60122618,Strada Victoriei,residential,False,True,98.143,"LINESTRING (28.7971011 47.8160882, 28.7984149 47.8161144)",,,,,
138006210,Strada Parcului,residential,False,True,104.414,"LINESTRING (28.7971011 47.8160882, 28.7971722 47.8151504)",,,,,
60122618,Strada Victoriei,residential,False,False,176.93,"LINESTRING (28.7971011 47.8160882, 28.7965392 47.8160986, 28.7947394 47.8162099)",,,,,
628774912,Strada Victoriei,residential,False,False,94.85900000000001,"LINESTRING (28.7996843 47.8161483, 28.799215 47.8161352, 28.7984149 47.8161144)",,,,,
60122618,Strada Victoriei,residential,False,False,97.865,"LINESTRING (28.7947394 47.8162099, 28.7934338 47.8162871)",,,,,
60122618,Strada Victoriei,residential,False,True,176.93,"LINESTRING (28.7947394 47.8162099, 28.7965392 47.8160986, 28.7971011 47.8160882)",,,,,
138006208,Strada Boris Glavan,residential,False,True,343.003,"LINESTRING (28.7947394 47.8162099, 28.7947156 47.816084, 28.7947001 47.8159068, 28.7946956 47.8157698, 28.7947214 47.8155039, 28.7948907 47.8143107, 28.7949373 47.813733, 28.7949794 47.8134531, 28.7950433 47.8131377)",,,,,
60122618,Strada Victoriei,residential,False,False,11.971,"LINESTRING (28.7934338 47.8162871, 28.7932754 47.8163037)",,,,,
60122618,Strada Victoriei,residential,False,True,97.865,"LINESTRING (28.7934338 47.8162871, 28.7947394 47.8162099)",,,,,
138006168,Strada Izvoarelor,residential,False,True,368.089,"LINESTRING (28.7934338 47.8162871, 28.793403 47.8159842, 28.793415 47.8157163, 28.7934474 47.8155792, 28.793536 47.81535, 28.7936602 47.8150849, 28.7938002 47.8148539, 28.7939263 47.8145043, 28.7939545 47.8142852, 28.7938616 47.8136406, 28.7937731 47.8130969, 28.7937631 47.8130357)",,,,,
103839286,Strada 1 Mai,residential,False,False,107.32000000000001,"LINESTRING (28.7914747 47.811841, 28.7913943 47.8120445, 28.7913453 47.8122892, 28.7913279 47.8125275, 28.7913476 47.8127963)",,,,,
628763928,Strada Mihai Eminescu,tertiary,False,False,195.33999999999997,"LINESTRING (28.7914747 47.811841, 28.7924337 47.8118288, 28.793035 47.8118391, 28.7932531 47.8118558, 28.7934474 47.8118688, 28.7940822 47.8119257)",,L206,,,
628763928,Strada Mihai Eminescu,tertiary,False,True,189.392,"LINESTRING (28.7914747 47.811841, 28.7905193 47.8118477, 28.7899741 47.8118515, 28.78995 47.8118529, 28.7894448 47.8118824, 28.78906 47.811937, 28.7890261 47.8119418, 28.7889517 47.8119532)",,L206,,,
415875048,,primary,True,False,7.35,"LINESTRING (28.7879021 47.809693, 28.7879365 47.8097175, 28.7879578 47.8097466)",roundabout,,,,
655938457,,primary,True,False,5.035,"LINESTRING (28.787723 47.8097133, 28.7877727 47.8096827)",roundabout,,,,
788327453,Strada Regiei,residential,True,False,38.786,"LINESTRING (28.787723 47.8097133, 28.7877334 47.8095877, 28.7877321 47.8095195, 28.7877288 47.8094609, 28.7877108 47.8093655)",,,,,
655938454,,primary,True,False,10.842,"LINESTRING (28.7879528 47.8097826, 28.7879323 47.8098133, 28.7879011 47.8098391, 28.7878578 47.8098487)",roundabout,,,,
788318427,Strada Pacii,residential,True,False,252.639,"LINESTRING (28.7879528 47.8097826, 28.7883933 47.8107008, 28.7885725 47.811106, 28.7886563 47.8112922, 28.7889517 47.8119532)",,,50,,1
655938447,,primary,True,False,4.13,"LINESTRING (28.7877229 47.8098101, 28.7877141 47.8097981, 28.7877046 47.8097752)",roundabout,,,,
47086447,Strada 31 August 1989,primary,True,False,10.044,"LINESTRING (28.7878578 47.8098487, 28.7877992 47.80993)",,R9,,,
655938447,,primary,True,False,11.591000000000001,"LINESTRING (28.7878578 47.8098487, 28.7877989 47.8098473, 28.7877532 47.8098335, 28.7877229 47.8098101)",roundabout,,,,
628763928,Strada Mihai Eminescu,tertiary,False,True,153.889,"LINESTRING (28.7997707 47.8117289, 28.7977152 47.8118279)",,L206,,,
628751493,Strada Izvoarelor,residential,False,True,53.251,"LINESTRING (28.7933099 47.8170026, 28.7934429 47.8165321)",,,,,
628751493,Strada Izvoarelor,residential,False,False,53.251,"LINESTRING (28.7934429 47.8165321, 28.7933099 47.8170026)",,,,,
628751493,Strada Izvoarelor,residential,False,True,28.445,"LINESTRING (28.7934429 47.8165321, 28.7934163 47.8164726, 28.7933542 47.8164041, 28.7932966 47.8163307, 28.7932754 47.8163037)",,,,,
628774913,Strada Victoriei,residential,False,False,104.07399999999998,"LINESTRING (28.7934429 47.8165321, 28.7935937 47.8165232, 28.7937334 47.8165247, 28.793811 47.8165366, 28.7938553 47.8165515, 28.7938664 47.8165797, 28.7938575 47.8166259, 28.7938176 47.8167405, 28.7937955 47.8168075, 28.7937223 47.8171961)",,,,,
628752512,Strada Parcului,residential,False,True,92.669,"LINESTRING (28.7984094 47.815216, 28.7971722 47.8151504)",,,,,
628752513,Strada Parcului,residential,False,True,38.272999999999996,"LINESTRING (28.7969416 47.8140993, 28.7972343 47.8141588, 28.7974407 47.8141666)",,,,,
138006210,Strada Parcului,residential,False,False,104.414,"LINESTRING (28.7971722 47.8151504, 28.7971011 47.8160882)",,,,,
628752512,Strada Parcului,residential,False,False,92.669,"LINESTRING (28.7971722 47.8151504, 28.7984094 47.815216)",,,,,
138006210,Strada Parcului,residential,False,True,112.15100000000001,"LINESTRING (28.7971722 47.8151504, 28.7971811 47.8149509, 28.7972146 47.814717, 28.7972476 47.8145966, 28.7973008 47.8144149, 28.7973584 47.8142809, 28.7974407 47.8141666)",,,,,
47086437,Strada Livezilor,residential,False,False,57.337,"LINESTRING (28.7998505 47.8105451, 28.7998225 47.8110604)",,,,,
47086437,Strada Livezilor,residential,False,True,13.235,"LINESTRING (28.7998505 47.8105451, 28.7998539 47.8104261)",,,,,
628774913,Strada Victoriei,residential,False,True,104.074,"LINESTRING (28.7937223 47.8171961, 28.7937955 47.8168075, 28.7938176 47.8167405, 28.7938575 47.8166259, 28.7938664 47.8165797, 28.7938553 47.8165515, 28.793811 47.8165366, 28.7937334 47.8165247, 28.7935937 47.8165232, 28.7934429 47.8165321)",,,,,
788321395,,residential,False,False,75.047,"LINESTRING (28.7914112 47.8170466, 28.7909673 47.8168995, 28.790793 47.8165776)",,,,,
655943705,,residential,True,False,17.948,"LINESTRING (28.7905596 47.8165412, 28.7905344 47.8165046, 28.7905287 47.8164644, 28.7905432 47.8164253, 28.7905764 47.8163916)",roundabout,,,,
853053075,Strada Prieteniei,residential,True,False,45.463,"LINESTRING (28.7905596 47.8165412, 28.7904076 47.8165597, 28.7902341 47.8165618, 28.7901169 47.8165585, 28.7899556 47.8165403)",,,,,
628763928,Strada Mihai Eminescu,tertiary,False,False,12.443,"LINESTRING (28.7887854 47.8119601, 28.788822 47.8119591, 28.7889517 47.8119532)",,L206,,,
788318428,Strada Pacii,residential,True,False,237.549,"LINESTRING (28.7887854 47.8119601, 28.7884968 47.8113222, 28.7884813 47.8112879, 28.7884106 47.811139, 28.7882188 47.8107352, 28.7882033 47.810701, 28.7878909 47.8100704, 28.7877992 47.80993)",,,50,,1
788318428,Strada Pacii,residential,True,False,14.499,"LINESTRING (28.7877992 47.80993, 28.7877229 47.8098101)",,,50,,1
47086447,Strada 31 August 1989,primary,True,False,97.424,"LINESTRING (28.7877992 47.80993, 28.7874456 47.8102987, 28.7870543 47.8106486)",,R9,,,
788318429,,residential,True,False,15.648,"LINESTRING (28.7889789 47.8120141, 28.7887854 47.8119601)",,,50,,1
788318431,Strada Pacii,residential,False,False,99.533,"LINESTRING (28.7889789 47.8120141, 28.7893527 47.8128733)",,,50,,
788318431,Strada Pacii,residential,False,True,7.07,"LINESTRING (28.7889789 47.8120141, 28.7889517 47.8119532)",,,50,,
788327449,,unclassified,False,True,96.267,"LINESTRING (28.7937631 47.8130357, 28.7950433 47.8131377)",,,,,
138006168,Strada Izvoarelor,residential,False,False,368.089,"LINESTRING (28.7937631 47.8130357, 28.7937731 47.8130969, 28.7938616 47.8136406, 28.7939545 47.8142852, 28.7939263 47.8145043, 28.7938002 47.8148539, 28.7936602 47.8150849, 28.793536 47.81535, 28.7934474 47.8155792, 28.793415 47.8157163, 28.793403 47.8159842, 28.7934338 47.8162871)",,,,,
138006168,Strada Izvoarelor,residential,False,True,128.268,"LINESTRING (28.7937631 47.8130357, 28.7937201 47.8127733, 28.7937267 47.8126074, 28.7937598 47.8124965, 28.7940822 47.8119257)",,,,,
788327454,,residential,True,False,26.391,"LINESTRING (28.7877108 47.8093655, 28.7878611 47.8095803)",,,,,
788327454,,residential,True,False,12.9,"LINESTRING (28.7878611 47.8095803, 28.7879021 47.809693)",,,,,
47086445,Strada 31 August 1989,primary,True,False,51.084,"LINESTRING (28.7878611 47.8095803, 28.7880317 47.8093837, 28.788214 47.8091868)",,R9,,,
