osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,ref
252807259,True,Tupac Yupanqui,tertiary,False,9.434,,,"LINESTRING (-79.0257186 -8.1157731, -79.025664 -8.1158385)",
468924709,True,Jirón Mariscal de Orbegoso,tertiary,False,143.37699999999998,4,30,"LINESTRING (-79.027779 -8.1117483, -79.0278287 -8.1116988, -79.0283422 -8.1111878, -79.0286313 -8.1109002, -79.0286976 -8.1108342)",
94641231,True,Calle Obispo Carlos Marcelo Corne,residential,False,59.756,2,,"LINESTRING (-79.0328142 -8.1155193, -79.0331614 -8.1159324)",
516193205,True,Calle San Andres,residential,False,58.489,2,40,"LINESTRING (-79.0328142 -8.1155193, -79.0324239 -8.1158762)",
516193206,False,Calle San Andres,residential,False,50.336,2,40,"LINESTRING (-79.0328142 -8.1155193, -79.0331592 -8.1152222)",
468924704,True,Jirón Independencia,residential,False,134.794,2,30,"LINESTRING (-79.0295208 -8.1118075, -79.0295663 -8.111851, -79.0303177 -8.1127275)",
468924705,True,Jirón Diego de Almagro,tertiary,False,143.206,4,30,"LINESTRING (-79.0295208 -8.1118075, -79.0294523 -8.1118809, -79.0287196 -8.1126469, -79.0286351 -8.1127503)",
1187849089,True,Jirón San Martín,tertiary,False,10.071,,,"LINESTRING (-79.0327127 -8.1138474, -79.0326492 -8.1137822)",
"[523885473, 113526595]",True,Avenida España,secondary,False,84.833,3,"['50', '35 mph']","LINESTRING (-79.0327127 -8.1138474, -79.0326167 -8.1139918, -79.0322537 -8.1144598)",
111288302,True,Jirón Francisco Pizarro,residential,False,7.673,2,,"LINESTRING (-79.0312147 -8.1157976, -79.0311823 -8.1157365)",
94629149,True,Calle Pedro Muñiz,tertiary,False,10.272,2,30,"LINESTRING (-79.0328511 -8.1107776, -79.0329285 -8.110726)",
40743179,True,Avenida España,secondary,False,175.44,2,35,"LINESTRING (-79.0328511 -8.1107776, -79.0327862 -8.1107045, -79.0318627 -8.1095401)",
1186089364,True,Jirón San Martín,tertiary,False,51.012,2,30,"LINESTRING (-79.0326492 -8.1137822, -79.0323547 -8.113428)",
"[523885468, 1270220605]",True,Avenida España,secondary,False,196.702,3,"['40', '35 mph']","LINESTRING (-79.0326492 -8.1137822, -79.0326675 -8.1136908, -79.0327087 -8.1131413, -79.0327818 -8.1121138, -79.0327886 -8.1120193)",
1188690993,True,Avenida España,secondary,False,8.899,3,50,"LINESTRING (-79.0312739 -8.1157431, -79.0312147 -8.1157976)",
90563989,True,Jirón Junín,residential,False,275.258,2,30,"LINESTRING (-79.0249022 -8.1102349, -79.0257276 -8.1094171, -79.0266643 -8.1084786)",
"[1187941449, 1187892084]",True,Jirón Bolívar,tertiary,False,166.78599999999997,2,30,"LINESTRING (-79.0249022 -8.1102349, -79.0249039 -8.1102368, -79.0249045 -8.1102375, -79.0258859 -8.1113757)",
521683428,True,Jirón Coronel Francisco Bolognesi,residential,False,143.84,2,30,"LINESTRING (-79.0312037 -8.1120121, -79.0314057 -8.1118627, -79.0322517 -8.1112395)",
1186103912,True,Jirón San Martín,tertiary,False,145.887,2,30,"LINESTRING (-79.0312037 -8.1120121, -79.0303491 -8.1110295, -79.0303392 -8.1110177)",
149746800,True,Jirón Alfonso Ugarte,residential,False,120.882,2,30,"LINESTRING (-79.0319529 -8.1129285, -79.0311699 -8.1136907)",
1186089364,True,Jirón San Martín,tertiary,False,131.093,2,30,"LINESTRING (-79.0319529 -8.1129285, -79.0312037 -8.1120121)",
28783258,True,Jirón Zepita,residential,False,93.625,2,30,"LINESTRING (-79.0303504 -8.10909, -79.0309096 -8.1097244)",
468924708,True,Jirón Mariscal de Orbegoso,tertiary,False,93.088,,30,"LINESTRING (-79.0303504 -8.10909, -79.0308848 -8.1084412)",
28783258,True,Jirón Zepita,residential,False,165.06,2,30,"LINESTRING (-79.0312621 -8.1101243, -79.0322517 -8.1112395)",
252807255,True,Jirón Diego de Almagro,tertiary,False,142.09300000000002,2,30,"LINESTRING (-79.0312621 -8.1101243, -79.0303759 -8.1109824, -79.0303392 -8.1110177)",
521683428,True,Jirón Coronel Francisco Bolognesi,residential,False,83.617,2,30,"LINESTRING (-79.0322517 -8.1112395, -79.0328511 -8.1107776)",
1186103914,True,Jirón Bolívar,tertiary,False,112.673,2,30,"LINESTRING (-79.0258859 -8.1113757, -79.0265466 -8.1121496)",
1187892085,True,Jirón Gamarra,residential,False,121.71100000000001,2,30,"LINESTRING (-79.0258859 -8.1113757, -79.025595 -8.1116683, -79.0251092 -8.1121547)",
1186103909,True,Jirón Bolívar,tertiary,False,147.811,2,30,"LINESTRING (-79.0269271 -8.1125938, -79.0277945 -8.1136085)",
1186103917,True,Jirón Mariscal de Orbegoso,tertiary,False,132.791,2,30,"LINESTRING (-79.0269271 -8.1125938, -79.027779 -8.1117483)",
468924711,True,Jirón Diego de Almagro,tertiary,False,123.59,2,30,"LINESTRING (-79.0277945 -8.1136085, -79.027027 -8.1144197)",
1186103915,True,Jirón Bolívar,tertiary,False,131.871,2,30,"LINESTRING (-79.0277945 -8.1136085, -79.0285837 -8.1145007)",
1187904810,True,Jirón Coronel Francisco Bolognesi,residential,False,133.601,2,30,"LINESTRING (-79.0285837 -8.1145007, -79.0294277 -8.1136373)",
1186103915,True,Jirón Bolívar,tertiary,False,135.137,2,30,"LINESTRING (-79.0285837 -8.1145007, -79.0291198 -8.1151579, -79.0293617 -8.1154407)",
1187892085,True,Jirón Gamarra,residential,False,130.324,2,30,"LINESTRING (-79.0251092 -8.1121547, -79.0242693 -8.1129807)",
468924711,True,Jirón Diego de Almagro,tertiary,False,128.334,2,30,"LINESTRING (-79.027027 -8.1144197, -79.0262204 -8.115253)",
1188188695,True,Jirón Ayacucho,residential,False,150.964,2,30,"LINESTRING (-79.027027 -8.1144197, -79.0261626 -8.1133657)",
1188152473,True,Jirón Coronel Francisco Bolognesi,residential,False,127.676,2,30,"LINESTRING (-79.0277946 -8.1153422, -79.0285837 -8.1145007)",
1188188696,True,Jirón Ayacucho,residential,False,132.899,2,30,"LINESTRING (-79.0277946 -8.1153422, -79.027027 -8.1144197)",
94632618,True,Jirón Miguel Grau,residential,False,178.48000000000002,,30,"LINESTRING (-79.0242693 -8.1129807, -79.0244951 -8.1132438, -79.0253209 -8.1142024)",
468924711,True,Jirón Diego de Almagro,tertiary,False,79.975,2,30,"LINESTRING (-79.0262204 -8.115253, -79.0257186 -8.1157731)",
519440316,True,Avenida España,secondary,False,17.991,3,35 mph,"LINESTRING (-79.0329285 -8.110726, -79.0329457 -8.1108869)",
468924704,True,Jirón Independencia,residential,False,142.379,2,30,"LINESTRING (-79.0303177 -8.1127275, -79.0311699 -8.1136907)",
521683428,True,Jirón Coronel Francisco Bolognesi,residential,False,125.86,2,30,"LINESTRING (-79.0303177 -8.1127275, -79.0312037 -8.1120121)",
521683428,True,Jirón Coronel Francisco Bolognesi,residential,False,140.833,2,30,"LINESTRING (-79.0294277 -8.1136373, -79.0295353 -8.1135231, -79.0303177 -8.1127275)",
523906798,True,Jirón Francisco Pizarro,residential,False,131.684,1,30,"LINESTRING (-79.0294277 -8.1136373, -79.029044 -8.1132079, -79.0286351 -8.1127503)",
149746800,True,Jirón Alfonso Ugarte,residential,False,145.563,2,30,"LINESTRING (-79.0311699 -8.1136907, -79.0302292 -8.1146107)",
468924704,True,Jirón Independencia,residential,False,140.705,2,30,"LINESTRING (-79.0311699 -8.1136907, -79.0320139 -8.114641)",
149746800,True,Jirón Alfonso Ugarte,residential,False,132.805,2,30,"LINESTRING (-79.0302292 -8.1146107, -79.0293617 -8.1154407)",
