osmid,oneway,highway,reversed,length,ref,name,geometry,junction
297438523,False,residential,False,128.83100000000002,,,"LINESTRING (43.0629859 25.8597351, 43.0635641 25.8594628, 43.0641387 25.8592197)",
297438523,False,residential,True,85.34100000000001,,,"LINESTRING (43.0629859 25.8597351, 43.0628285 25.8598092, 43.0622216 25.8600756)",
302788905,False,residential,True,69.836,,,"LINESTRING (43.0641847 25.8598144, 43.0644756 25.8603853)",
297438524,False,residential,False,192.657,,,"LINESTRING (43.0641847 25.8598144, 43.0626906 25.8604297, 43.0624389 25.8605447)",
297438524,False,residential,True,64.603,,,"LINESTRING (43.0641847 25.8598144, 43.0646271 25.8596644, 43.0647988 25.8596463)",
60252408,True,tertiary,False,150.455,,,"LINESTRING (43.0663132 25.8599153, 43.067567 25.8591684)",
297438477,False,residential,False,40.136,,,"LINESTRING (43.0663132 25.8599153, 43.0662773 25.8595558)",
291227620,True,tertiary,False,83.555,,,"LINESTRING (43.0664671 25.8599526, 43.0657307 25.8603069)",
1064860403,False,residential,False,123.472,,,"LINESTRING (43.0664671 25.8599526, 43.0671317 25.8608882)",
297438514,False,residential,False,127.71499999999999,,,"LINESTRING (43.0664671 25.8599526, 43.066233 25.860305, 43.0658916 25.8608059, 43.0658113 25.8609378)",
207478582,True,trunk,False,476.495,414,طريق الملك عبدالعزيز,"LINESTRING (43.0702155 25.8600153, 43.0699757 25.8601731, 43.0679664 25.8615121, 43.0670735 25.8621021, 43.0667454 25.8623153, 43.0665418 25.8624821, 43.0664259 25.8626024)",
297438531,False,tertiary,True,11.769,,,"LINESTRING (43.0703292 25.8601951, 43.0704215 25.8601295)",
297438511,True,tertiary,False,24.302,,,"LINESTRING (43.0703292 25.8601951, 43.0702715 25.8600423, 43.0702155 25.8600153)",
297438531,False,tertiary,False,325.548,,,"LINESTRING (43.0703292 25.8601951, 43.0678955 25.8618626, 43.0677356 25.8619625)",
288287481,True,tertiary,False,24.644,,,"LINESTRING (43.0620946 25.860702, 43.0621371 25.8609203)",
297438524,False,residential,True,38.636,,,"LINESTRING (43.0620946 25.860702, 43.0624389 25.8605447)",
288287490,True,tertiary,False,75.746,,,"LINESTRING (43.0658113 25.8609378, 43.0660196 25.8615927)",
297438514,False,residential,True,127.715,,,"LINESTRING (43.0658113 25.8609378, 43.0658916 25.8608059, 43.066233 25.860305, 43.0664671 25.8599526)",
60252401,True,tertiary,False,113.908,,,"LINESTRING (43.0646294 25.8616002, 43.0635293 25.8618637)",
297438518,False,residential,False,85.152,,,"LINESTRING (43.0646294 25.8616002, 43.0648467 25.8623406)",
288287471,True,tertiary,False,44.143,,,"LINESTRING (43.0634822 25.8617499, 43.0639085 25.8616477)",
297438525,False,residential,False,13.503,,,"LINESTRING (43.0634822 25.8617499, 43.0635293 25.8618637)",
60252401,True,tertiary,False,53.23,,,"LINESTRING (43.0635293 25.8618637, 43.0630152 25.8619868)",
297438525,False,residential,False,88.961,,,"LINESTRING (43.0635293 25.8618637, 43.0638215 25.8626193)",
297438525,False,residential,True,13.503,,,"LINESTRING (43.0635293 25.8618637, 43.0634822 25.8617499)",
297438497,False,residential,False,127.321,,,"LINESTRING (43.0677356 25.8619625, 43.0682411 25.8630133)",
297438531,False,tertiary,False,168.769,,,"LINESTRING (43.0677356 25.8619625, 43.0667132 25.8626016, 43.0663435 25.8628193)",
297438531,False,tertiary,True,325.548,,,"LINESTRING (43.0677356 25.8619625, 43.0678955 25.8618626, 43.0703292 25.8601951)",
60252401,True,tertiary,False,71.848,,,"LINESTRING (43.0630152 25.8619868, 43.0623213 25.862153)",
297438504,False,residential,False,57.548,,,"LINESTRING (43.0630152 25.8619868, 43.0631933 25.8624789)",
288287471,True,tertiary,False,116.46,,,"LINESTRING (43.0623575 25.8620195, 43.0634822 25.8617499)",
297438511,True,tertiary,False,242.569,,,"LINESTRING (43.0711389 25.8622513, 43.0703292 25.8601951)",
297438475,False,residential,True,254.10500000000002,,,"LINESTRING (43.0711389 25.8622513, 43.0703341 25.862869, 43.0692193 25.8637474)",
297438500,False,residential,True,107.159,,,"LINESTRING (43.0648467 25.8623406, 43.0638215 25.8626193)",
297438518,False,residential,False,62.337,,,"LINESTRING (43.0648467 25.8623406, 43.0650059 25.8628826)",
297438518,False,residential,True,85.152,,,"LINESTRING (43.0648467 25.8623406, 43.0646294 25.8616002)",
297438504,False,residential,False,102.966,,,"LINESTRING (43.0631933 25.8624789, 43.0635119 25.8633594)",
297438504,False,residential,True,57.548,,,"LINESTRING (43.0631933 25.8624789, 43.0630152 25.8619868)",
"[297438489, 297438492]",False,residential,False,85.535,,,"LINESTRING (43.0631933 25.8624789, 43.0626601 25.8626388, 43.0627449 25.862891)",
297438500,False,residential,False,107.159,,,"LINESTRING (43.0638215 25.8626193, 43.0648467 25.8623406)",
297438525,False,residential,False,66.674,,,"LINESTRING (43.0638215 25.8626193, 43.0640405 25.8631856)",
297438525,False,residential,True,88.961,,,"LINESTRING (43.0638215 25.8626193, 43.0635293 25.8618637)",
297438531,False,tertiary,True,168.769,,,"LINESTRING (43.0663435 25.8628193, 43.0667132 25.8626016, 43.0677356 25.8619625)",
302789391,True,tertiary,False,132.777,,,"LINESTRING (43.0663435 25.8628193, 43.0663445 25.8628472, 43.0663733 25.8629552, 43.0664261 25.8631043, 43.0668351 25.8639241)",
297438496,False,residential,False,102.303,,,"LINESTRING (43.0650059 25.8628826, 43.0640405 25.8631856)",
297438518,False,residential,False,36.652,,,"LINESTRING (43.0650059 25.8628826, 43.0650994 25.8632013)",
297438518,False,residential,True,62.337,,,"LINESTRING (43.0650059 25.8628826, 43.0648467 25.8623406)",
297438483,False,residential,False,72.636,,,"LINESTRING (43.0689469 25.8631419, 43.0692193 25.8637474)",
297438505,False,residential,True,59.135,,,"LINESTRING (43.0689469 25.8631419, 43.0684011 25.8633459)",
302789388,False,residential,False,116.801,,,"LINESTRING (43.0689469 25.8631419, 43.0687528 25.8626878, 43.0682411 25.8630133)",
297438496,False,residential,True,102.303,,,"LINESTRING (43.0640405 25.8631856, 43.0650059 25.8628826)",
297438525,False,residential,False,10.186,,,"LINESTRING (43.0640405 25.8631856, 43.064074 25.8632721)",
297438525,False,residential,True,66.674,,,"LINESTRING (43.0640405 25.8631856, 43.0638215 25.8626193)",
297438518,False,residential,True,36.652,,,"LINESTRING (43.0650994 25.8632013, 43.0650059 25.8628826)",
207478589,True,trunk,False,119.218,414,طريق الملك عبدالعزيز,"LINESTRING (43.0650994 25.8632013, 43.0653656 25.8630275, 43.0657505 25.8627157, 43.0659935 25.8624957)",
297438513,False,residential,False,57.074,,,"LINESTRING (43.064074 25.8632721, 43.0635119 25.8633594)",
297438525,False,residential,False,56.269,,,"LINESTRING (43.064074 25.8632721, 43.0642589 25.86375)",
297438525,False,residential,True,10.186,,,"LINESTRING (43.064074 25.8632721, 43.0640405 25.8631856)",
297438497,False,residential,True,40.3,,,"LINESTRING (43.0684011 25.8633459, 43.0682411 25.8630133)",
297438505,False,residential,False,59.135,,,"LINESTRING (43.0684011 25.8633459, 43.0689469 25.8631419)",
297438505,False,residential,True,93.787,,,"LINESTRING (43.0684011 25.8633459, 43.0675361 25.8636708)",
297438504,False,residential,True,102.966,,,"LINESTRING (43.0635119 25.8633594, 43.0631933 25.8624789)",
297438513,False,residential,False,58.821,,,"LINESTRING (43.0635119 25.8633594, 43.0629326 25.8634494)",
297438513,False,residential,True,57.074,,,"LINESTRING (43.0635119 25.8633594, 43.064074 25.8632721)",
297438506,False,residential,True,48.952,,,"LINESTRING (43.0664863 25.8634644, 43.0660381 25.8636409)",
297438528,True,tertiary,False,86.024,,,"LINESTRING (43.0664863 25.8634644, 43.0661786 25.8628187, 43.0661368 25.8627584)",
297438492,False,residential,True,64.87,,,"LINESTRING (43.0629326 25.8634494, 43.0627449 25.862891)",
297438513,False,residential,False,71.715,,,"LINESTRING (43.0629326 25.8634494, 43.0623988 25.8638798)",
297438513,False,residential,True,58.821,,,"LINESTRING (43.0629326 25.8634494, 43.0635119 25.8633594)",
207478588,True,trunk,False,114.069,414,طريق الملك عبدالعزيز,"LINESTRING (43.0647888 25.8635907, 43.06387 25.864198)",
297438510,False,residential,False,55.539,,,"LINESTRING (43.0647888 25.8635907, 43.0649748 25.8640613)",
297438498,False,residential,True,127.006,,,"LINESTRING (43.0675361 25.8636708, 43.0680144 25.8647288)",
297438505,False,residential,False,93.787,,,"LINESTRING (43.0675361 25.8636708, 43.0684011 25.8633459)",
302789390,False,residential,False,75.584,,,"LINESTRING (43.0675361 25.8636708, 43.0668351 25.8639241)",
297438483,False,residential,True,72.636,,,"LINESTRING (43.0692193 25.8637474, 43.0689469 25.8631419)",
297438475,False,residential,False,254.10500000000002,,,"LINESTRING (43.0692193 25.8637474, 43.0703341 25.862869, 43.0711389 25.8622513)",
297438475,False,residential,True,162.638,,,"LINESTRING (43.0692193 25.8637474, 43.0685791 25.8642518, 43.0680144 25.8647288)",
207478589,True,trunk,False,103.899,414,طريق الملك عبدالعزيز,"LINESTRING (43.0642589 25.86375, 43.0650994 25.8632013)",
297438525,False,residential,True,56.269,,,"LINESTRING (43.0642589 25.86375, 43.064074 25.8632721)",
297438506,False,residential,False,60.468,,,"LINESTRING (43.0654845 25.863859, 43.0660381 25.8636409)",
297438506,False,residential,True,55.74,,,"LINESTRING (43.0654845 25.863859, 43.0649748 25.8640613)",
297438509,False,residential,False,100.201,,,"LINESTRING (43.0654845 25.863859, 43.0658502 25.8646979)",
297438507,False,residential,False,101.364,,,"LINESTRING (43.0623988 25.8638798, 43.0627573 25.8647324)",
297438513,False,residential,True,71.715,,,"LINESTRING (43.0623988 25.8638798, 43.0629326 25.8634494)",
297438507,False,residential,True,160.212,,,"LINESTRING (43.0623988 25.8638798, 43.0620985 25.8631042, 43.0627449 25.862891)",
297438506,False,residential,False,55.74,,,"LINESTRING (43.0649748 25.8640613, 43.0654845 25.863859)",
297438510,False,residential,False,38.441,,,"LINESTRING (43.0649748 25.8640613, 43.0651036 25.864387)",
297438510,False,residential,True,55.539,,,"LINESTRING (43.0649748 25.8640613, 43.0647888 25.8635907)",
207478588,True,trunk,False,69.286,414,طريق الملك عبدالعزيز,"LINESTRING (43.06387 25.864198, 43.0636194 25.8643636, 43.0633116 25.8645665)",
"[297438501, 297438485]",False,residential,"[False, True]",168.958,,,"LINESTRING (43.06387 25.864198, 43.0641032 25.8647177, 43.0651036 25.864387)",
297438495,False,residential,True,57.119,,,"LINESTRING (43.0669087 25.864338, 43.0663747 25.8645196)",
297438528,True,tertiary,False,105.936,,,"LINESTRING (43.0669087 25.864338, 43.0664863 25.8634644)",
297438510,False,residential,True,38.441,,,"LINESTRING (43.0651036 25.864387, 43.0649748 25.8640613)",
"[297438485, 297438501]",False,residential,"[False, True]",168.958,,,"LINESTRING (43.0651036 25.864387, 43.0641032 25.8647177, 43.06387 25.864198)",
297438495,False,residential,False,56.1,,,"LINESTRING (43.0658502 25.8646979, 43.0663747 25.8645196)",
297438509,False,residential,False,52.76,,,"LINESTRING (43.0658502 25.8646979, 43.0660428 25.8651396)",
297438509,False,residential,True,100.201,,,"LINESTRING (43.0658502 25.8646979, 43.0654845 25.863859)",
297438475,False,residential,True,85.17,,,"LINESTRING (43.0680144 25.8647288, 43.0673798 25.8652393)",
297438498,False,residential,False,127.006,,,"LINESTRING (43.0680144 25.8647288, 43.0675361 25.8636708)",
297438475,False,residential,False,162.638,,,"LINESTRING (43.0680144 25.8647288, 43.0685791 25.8642518, 43.0692193 25.8637474)",
297438507,False,residential,True,101.364,,,"LINESTRING (43.0627573 25.8647324, 43.0623988 25.8638798)",
