osmid,oneway,highway,reversed,length,ref,name,geometry,junction
759422175,False,tertiary,True,21.11,,,"LINESTRING (42.9133924 23.9040889, 42.913208 23.9041762)",
759422181,False,trunk,False,11.888,50,طريق الملك عبد العزيز,"LINESTRING (42.9133924 23.9040889, 42.9134326 23.9041893)",
759422182,True,tertiary,False,71.358,,,"LINESTRING (42.9133924 23.9040889, 42.9139232 23.9038978, 42.9140546 23.9038938)",
169266622,False,residential,True,75.6,,,"LINESTRING (42.9117647 23.9011937, 42.9110863 23.9014722)",
759422176,True,trunk,False,204.075,50,طريق الملك عبد العزيز,"LINESTRING (42.9117647 23.9011937, 42.9110017 23.8995426, 42.9109827 23.8995034)",
706731284,True,secondary,False,12.66,,طريق الملك فيصل,"LINESTRING (42.9192084 23.9048601, 42.9191641 23.9049001, 42.9191097 23.9049278)",roundabout
169281634,False,residential,True,58.202,,,"LINESTRING (42.911372 23.8981385, 42.9115988 23.8986191)",
169281669,False,residential,True,10.898,,,"LINESTRING (42.9142353 23.8982163, 42.9141371 23.8982556)",
169266703,True,tertiary,False,511.846,,,"LINESTRING (42.9142353 23.8982163, 42.9147929 23.8993538, 42.9150292 23.8997078, 42.9153234 23.8999308, 42.915781 23.9001469, 42.9171061 23.9007492, 42.9177937 23.9011916)",
169281669,False,residential,False,10.898,,,"LINESTRING (42.9141371 23.8982556, 42.9142353 23.8982163)",
169281669,False,residential,True,68.905,,,"LINESTRING (42.9141371 23.8982556, 42.9135162 23.8985041)",
169281669,False,residential,False,68.905,,,"LINESTRING (42.9135162 23.8985041, 42.9141371 23.8982556)",
169281686,False,residential,True,134.738,,,"LINESTRING (42.9135162 23.8985041, 42.9140569 23.8996104)",
169281634,False,residential,False,67.055,,,"LINESTRING (42.9118601 23.8991728, 42.9115988 23.8986191)",
169281634,False,residential,True,131.449,,,"LINESTRING (42.9118601 23.8991728, 42.9123724 23.9002582)",
169281659,False,residential,True,74.294,,,"LINESTRING (42.9118601 23.8991728, 42.9111891 23.8994375)",
169281656,False,residential,False,70.732,,,"LINESTRING (42.9132656 23.8992996, 42.9129794 23.8987198)",
169281659,False,residential,False,74.294,,,"LINESTRING (42.9111891 23.8994375, 42.9118601 23.8991728)",
