osmid,oneway,highway,reversed,length,geometry,junction,ref,name
288304635,True,primary,False,60.936,"LINESTRING (46.8783821 23.4854322, 46.878305 23.4854381, 46.8781726 23.4854774, 46.8778101 23.4855849)",,,
790379914,True,trunk,False,26.641999999999996,"LINESTRING (46.8783821 23.4854322, 46.8783525 23.4853968, 46.8783206 23.4853038, 46.878322 23.4852744, 46.8783252 23.4852064)",roundabout,,
131588422,True,tertiary,False,85.836,"LINESTRING (46.8791221 23.4832409, 46.8793368 23.4839873)",,,
336017434,True,tertiary,False,14.753,"LINESTRING (46.8791221 23.4832409, 46.8789838 23.4832798)",,,
131588402,False,residential,True,59.349,"LINESTRING (46.8751021 23.4863838, 46.8752665 23.4868958)",,,
288304635,True,primary,False,56.619,"LINESTRING (46.8751021 23.4863838, 46.8745732 23.4865386)",,,
131588422,True,tertiary,False,227.069,"LINESTRING (46.8802339 23.4866106, 46.8809002 23.4885591)",,,
131588423,False,residential,True,68.497,"LINESTRING (46.8802339 23.4866106, 46.8808713 23.4864164)",,,
131595693,False,residential,False,116.065,"LINESTRING (46.8770809 23.4886608, 46.8759987 23.4889839)",,,
131595693,False,residential,True,59.337,"LINESTRING (46.8770809 23.4886608, 46.8776358 23.4885003)",,,
135331206,False,residential,True,58.55,"LINESTRING (46.8770809 23.4886608, 46.8772507 23.4891638)",,,
131588422,True,tertiary,False,14.433,"LINESTRING (46.8811604 23.4893198, 46.8811429 23.4894486)",,,
131588424,True,tertiary,False,151.781,"LINESTRING (46.8811604 23.4893198, 46.8825741 23.488893)",,,
131588424,True,tertiary,False,70.847,"LINESTRING (46.8803701 23.4895453, 46.8810332 23.4893553)",,,
131588409,False,residential,False,54.004,"LINESTRING (46.8777712 23.4907074, 46.8772661 23.4908533)",,,
135331206,False,residential,False,179.661,"LINESTRING (46.8777712 23.4907074, 46.8772507 23.4891638)",,,
135331206,False,residential,True,110.319,"LINESTRING (46.8777712 23.4907074, 46.8781277 23.4916441)",,,
310575804,False,residential,False,62.285,"LINESTRING (46.8777712 23.4907074, 46.8783511 23.4905316)",,,
131588402,False,residential,False,57.191,"LINESTRING (46.8767113 23.4910135, 46.8765443 23.4905225)",,,
131588409,False,residential,False,56.55,"LINESTRING (46.8767113 23.4910135, 46.8761824 23.4911663)",,,
131588409,False,residential,True,59.316,"LINESTRING (46.8767113 23.4910135, 46.8772661 23.4908533)",,,
131588404,False,residential,False,59.998,"LINESTRING (46.8745851 23.4916276, 46.8744024 23.4911147)",,,
131588409,False,residential,True,56.546,"LINESTRING (46.8745851 23.4916276, 46.875114 23.4914749)",,,
131592333,False,residential,True,54.863,"LINESTRING (46.8741668 23.4842833, 46.8743224 23.4847556)",,,
"[131592773, 131592333]",False,residential,"[False, True]",117.07000000000001,"LINESTRING (46.8741668 23.4842833, 46.8740649 23.4839241, 46.874764 23.4836927)",,,
131592333,False,residential,False,73.76,"LINESTRING (46.874884 23.4862736, 46.8746657 23.4856412)",,,
440894527,True,primary,False,63.921,"LINESTRING (46.874884 23.4862736, 46.8750466 23.4862256, 46.8754811 23.4860988)",,,
131592768,False,residential,True,31.287,"LINESTRING (46.8751671 23.4832731, 46.8752595 23.4835414)",,,
131592769,False,residential,True,113.843,"LINESTRING (46.8751671 23.4832731, 46.8757885 23.4830697, 46.8759254 23.4834691)",,,
131592769,False,residential,True,32.09,"LINESTRING (46.8759254 23.4834691, 46.8760198 23.4837444)",,,
131592770,False,residential,True,67.183,"LINESTRING (46.8759254 23.4834691, 46.8752966 23.4836492)",,,
131592769,False,residential,False,113.843,"LINESTRING (46.8759254 23.4834691, 46.8757885 23.4830697, 46.8751671 23.4832731)",,,
131592759,False,residential,True,84.876,"LINESTRING (46.8768128 23.4835128, 46.8760198 23.4837444)",,,
131592768,False,residential,False,31.287,"LINESTRING (46.8752595 23.4835414, 46.8751671 23.4832731)",,,
131592768,False,residential,True,12.57,"LINESTRING (46.8752595 23.4835414, 46.8752966 23.4836492)",,,
131592773,False,residential,False,41.264,"LINESTRING (46.8752595 23.4835414, 46.8748756 23.4836586)",,,
131592768,False,residential,False,12.57,"LINESTRING (46.8752966 23.4836492, 46.8752595 23.4835414)",,,
131592768,False,residential,True,82.629,"LINESTRING (46.8752966 23.4836492, 46.8755406 23.4843578)",,,
