osmid,highway,junction,oneway,reversed,length,geometry
132578527,secondary,roundabout,True,False,3.759,"LINESTRING (42.1159287 16.7007374, 42.1159403 16.7007501, 42.1159496 16.7007645)"
132578525,secondary,,True,False,110.957,"LINESTRING (42.1157865 16.7007307, 42.1159732 16.699749)"
132578527,secondary,roundabout,True,False,16.47,"LINESTRING (42.1157865 16.7007307, 42.1158206 16.7007132, 42.1158589 16.7007084, 42.1158965 16.7007168, 42.1159287 16.7007374)"
132578527,secondary,roundabout,True,False,4.217,"LINESTRING (42.1159168 16.7008955, 42.115881 16.7009117)"
132578527,secondary,roundabout,True,False,17.148,"LINESTRING (42.115881 16.7009117, 42.1158408 16.7009144, 42.1158025 16.7009027, 42.1157712 16.7008785, 42.1157514 16.7008449)"
132578547,secondary,,True,False,49.64,"LINESTRING (42.115881 16.7009117, 42.1157741 16.7010927, 42.1156179 16.7012784)"
132578527,secondary,roundabout,True,False,14.052,"LINESTRING (42.1157514 16.7008449, 42.1157457 16.7008138, 42.11575 16.7007825, 42.1157641 16.7007539, 42.1157865 16.7007307)"
132578528,tertiary,,True,False,98.327,"LINESTRING (42.1159496 16.7007645, 42.1168386 16.701003)"
132578527,secondary,roundabout,True,False,16.229999999999997,"LINESTRING (42.1159496 16.7007645, 42.1159608 16.7007994, 42.1159585 16.7008358, 42.1159432 16.7008693, 42.1159168 16.7008955)"
132578528,tertiary,,True,False,153.194,"LINESTRING (42.1176716 16.7012264, 42.1190567 16.7015979)"
132578564,unclassified,,False,False,129.394,"LINESTRING (42.1176716 16.7012264, 42.1180035 16.700107)"
159630075,tertiary,roundabout,True,False,12.745,"LINESTRING (42.1190567 16.7015979, 42.1190846 16.7015876, 42.1191144 16.7015853, 42.1191437 16.7015912, 42.1191701 16.7016047)"
132578529,tertiary,,True,False,68.312,"LINESTRING (42.1190065 16.7017121, 42.1183882 16.7015487)"
159630075,tertiary,roundabout,True,False,14.782,"LINESTRING (42.1190065 16.7017121, 42.119003 16.701679, 42.119011 16.7016467, 42.1190296 16.7016186, 42.1190567 16.7015979)"
159630075,tertiary,roundabout,True,False,9.171,"LINESTRING (42.1191509 16.7017774, 42.1191088 16.7017862, 42.1190666 16.7017782)"
311234014,residential,,False,False,59.948,"LINESTRING (42.1190666 16.7017782, 42.1188712 16.7022838)"
159630075,tertiary,roundabout,True,False,10.064,"LINESTRING (42.1190666 16.7017782, 42.119046 16.701767, 42.1190286 16.7017517, 42.1190152 16.7017331, 42.1190065 16.7017121)"
132578551,tertiary,,False,False,122.705,"LINESTRING (42.1191701 16.7016047, 42.1198555 16.7007177)"
159630075,tertiary,roundabout,True,False,4.2059999999999995,"LINESTRING (42.1191701 16.7016047, 42.1191777 16.7016107, 42.1191848 16.7016173, 42.1191912 16.7016246, 42.1191968 16.7016323)"
132578531,tertiary,,True,False,65.12,"LINESTRING (42.1191968 16.7016323, 42.119401 16.7017111, 42.1197347 16.7019068)"
159630075,tertiary,roundabout,True,False,18.949,"LINESTRING (42.1191968 16.7016323, 42.1192119 16.7016724, 42.1192083 16.7017149, 42.1191866 16.7017521, 42.1191509 16.7017774)"
132578532,tertiary_link,,True,False,9.817,"LINESTRING (42.1197347 16.7019068, 42.1196449 16.7018869)"
132578533,tertiary,,False,False,26.193,"LINESTRING (42.1197347 16.7019068, 42.1199753 16.7019556)"
132578533,tertiary,,False,True,6.49,"LINESTRING (42.1215408 16.7022958, 42.121481 16.7022846)"
132578559,residential,,False,False,67.688,"LINESTRING (42.1215408 16.7022958, 42.121436 16.7028962)"
132578533,tertiary,,False,False,83.241,"LINESTRING (42.1215408 16.7022958, 42.1220739 16.7023953, 42.1223044 16.7024538)"
132578533,tertiary,,False,False,6.996,"LINESTRING (42.1223044 16.7024538, 42.1223679 16.7024699)"
132578533,tertiary,,False,True,83.241,"LINESTRING (42.1223044 16.7024538, 42.1220739 16.7023953, 42.1215408 16.7022958)"
132578561,residential,,False,False,107.896,"LINESTRING (42.1223044 16.7024538, 42.1220877 16.7033796, 42.1221097 16.7033841)"
132578548,secondary,,True,False,14.656,"LINESTRING (42.1156901 16.7009629, 42.1157514 16.7008449)"
132578548,secondary,,True,False,19.772,"LINESTRING (42.1156504 16.7011366, 42.1156901 16.7009629)"
132578548,secondary,,True,False,16.143,"LINESTRING (42.1156179 16.7012784, 42.1156504 16.7011366)"
132578551,tertiary,,False,True,94.076,"LINESTRING (42.1205266 16.6998632, 42.1199956 16.7005393)"
159630065,tertiary,,False,True,89.623,"LINESTRING (42.1205266 16.6998632, 42.1213347 16.700088)"
132578551,tertiary,,False,False,164.53300000000002,"LINESTRING (42.1205266 16.6998632, 42.120727 16.6995367, 42.1209151 16.6990879, 42.1211231 16.6985036)"
132578554,tertiary,,False,False,35.601,"LINESTRING (42.1143693 16.7050025, 42.114702 16.7050335)"
311234500,residential,,False,False,47.902,"LINESTRING (42.1143693 16.7050025, 42.1144067 16.7045732)"
132578554,tertiary,,False,False,35.756,"LINESTRING (42.114702 16.7050335, 42.1150377 16.7050293)"
132578554,tertiary,,False,True,35.601,"LINESTRING (42.114702 16.7050335, 42.1143693 16.7050025)"
311234510,residential,,False,False,50.041,"LINESTRING (42.114702 16.7050335, 42.1147497 16.7045858)"
132578554,tertiary,,False,False,44.795,"LINESTRING (42.1160253 16.7050167, 42.1164456 16.7050319)"
132578554,tertiary,,False,True,105.191,"LINESTRING (42.1160253 16.7050167, 42.1150377 16.7050293)"
311234013,residential,,False,False,66.657,"LINESTRING (42.1160253 16.7050167, 42.1159817 16.7044187)"
132578554,tertiary,,False,True,44.795,"LINESTRING (42.1164456 16.7050319, 42.1160253 16.7050167)"
311234012,residential,,False,False,99.45,"LINESTRING (42.1164456 16.7050319, 42.1164914 16.7041386)"
