osmid,oneway,name,highway,maxspeed,access,reversed,length,geometry,lanes,ref,width,junction,bridge
184398914,False,Čevljarska ulica,residential,50,yes,True,58.789,"LINESTRING (14.1136729 46.0524692, 14.1135094 46.0525827, 14.1133324 46.0526795, 14.1131563 46.0528525)",,,6,,
185321732,False,Igriška ulica,residential,50,yes,True,90.946,"LINESTRING (14.1136729 46.0524692, 14.1140941 46.0523034, 14.11473 46.05211)",,,4.5,,
184398435,False,Čevljarska ulica,residential,50,yes,False,27.104,"LINESTRING (14.1128835 46.0520549, 14.1131784 46.0521873)",,,6,,
184398435,False,Čevljarska ulica,residential,50,yes,True,38.022,"LINESTRING (14.1128835 46.0520549, 14.1125347 46.0518134)",,,6,,
525807620,False,,residential,,,False,43.344,"LINESTRING (14.1128835 46.0520549, 14.1128825 46.0524447)",,,,,
184398914,False,Čevljarska ulica,residential,50,yes,False,58.789,"LINESTRING (14.1131563 46.0528525, 14.1133324 46.0526795, 14.1135094 46.0525827, 14.1136729 46.0524692)",,,6,,
184398975,False,Prvomajska ulica,residential,50,yes,False,78.839,"LINESTRING (14.1131563 46.0528525, 14.1132627 46.0529118, 14.113441 46.0530621, 14.1136627 46.0534525)",,,,,
184775816,False,Delavska ulica,residential,50,yes,True,52.382000000000005,"LINESTRING (14.1131563 46.0528525, 14.112979 46.0528773, 14.1127559 46.0528749, 14.1124856 46.0528405)",,,6,,
184398975,False,Prvomajska ulica,residential,50,yes,True,117.947,"LINESTRING (14.1139166 46.0544453, 14.1139517 46.0543855, 14.1140113 46.0542493, 14.1140398 46.0540566, 14.1139165 46.0538354, 14.1136915 46.0535283, 14.1136627 46.0534525)",,,,,
184399020,False,Dobračevska ulica,residential,50,yes,False,122.47900000000001,"LINESTRING (14.1139166 46.0544453, 14.1140066 46.0544912, 14.1142505 46.0545844, 14.1145515 46.0547195, 14.1147501 46.0548089, 14.1148506 46.0548475, 14.1150173 46.0548435, 14.1152105 46.0548069, 14.1153161 46.0547674)",,,,,
184399020,False,Dobračevska ulica,residential,50,yes,True,159.803,"LINESTRING (14.1139166 46.0544453, 14.1135368 46.0543465, 14.1132091 46.0542907, 14.1129223 46.054205, 14.1124104 46.0539974, 14.1120614 46.0538319)",,,,,
184473363,False,Triglavska ulica,residential,50,yes,True,54.738,"LINESTRING (14.1119461 46.0513349, 14.1125839 46.0511195)",,,,,
184398435,False,Čevljarska ulica,residential,50,yes,False,70.159,"LINESTRING (14.1119461 46.0513349, 14.1120646 46.0514095, 14.1124741 46.0517749, 14.1125347 46.0518134)",,,6,,
184398435,False,Čevljarska ulica,residential,50,yes,True,74.188,"LINESTRING (14.1119461 46.0513349, 14.1114441 46.0510754, 14.1112081 46.05091)",,,6,,
184473363,False,Triglavska ulica,residential,50,yes,False,25.085,"LINESTRING (14.1128981 46.0510617, 14.1125839 46.0511195)",,,,,
184473363,False,Triglavska ulica,residential,50,yes,True,88.001,"LINESTRING (14.1128981 46.0510617, 14.1139798 46.0508112)",,,,,
525807614,False,,residential,,,False,147.472,"LINESTRING (14.1128981 46.0510617, 14.113055 46.0514204, 14.1131135 46.0514568, 14.1131967 46.0514653, 14.1143429 46.0512002)",,,,,
184616728,False,Kosovelova ulica,residential,50,yes,True,31.414,"LINESTRING (14.1153698 46.0525731, 14.1156627 46.0523769)",,,,,
184616616,False,Kosovelova ulica,residential,50,yes,False,90.453,"LINESTRING (14.1153698 46.0525731, 14.1146344 46.0529844, 14.1144483 46.0530754)",,,,,
184616616,False,Kosovelova ulica,residential,50,yes,True,211.31699999999998,"LINESTRING (14.1153698 46.0525731, 14.1156861 46.0528452, 14.1162933 46.0533659, 14.1160178 46.0535172, 14.1154053 46.0538555, 14.1152905 46.0539052)",,,,,
"[184398659, 184398435]",False,Čevljarska ulica,residential,50,yes,False,114.428,"LINESTRING (14.1144483 46.0530754, 14.1146306 46.0531821, 14.1146574 46.0532119, 14.1149909 46.0534753, 14.1151088 46.0536267, 14.1152485 46.0538394, 14.1152905 46.0539052)",,,6,,
184398435,False,Čevljarska ulica,residential,50,yes,True,90.134,"LINESTRING (14.1144483 46.0530754, 14.1140727 46.0527801, 14.1136729 46.0524692)",,,6,,
184616616,False,Kosovelova ulica,residential,50,yes,True,90.453,"LINESTRING (14.1144483 46.0530754, 14.1146344 46.0529844, 14.1153698 46.0525731)",,,,,
184398659,False,Čevljarska ulica,residential,50,yes,False,87.632,"LINESTRING (14.1152905 46.0539052, 14.1153556 46.0540741, 14.1154084 46.0542841, 14.1154084 46.0545298, 14.1154075 46.0545491, 14.1154011 46.0546841)",,,,,
"[184398659, 184398435]",False,Čevljarska ulica,residential,50,yes,True,114.428,"LINESTRING (14.1152905 46.0539052, 14.1152485 46.0538394, 14.1151088 46.0536267, 14.1149909 46.0534753, 14.1146574 46.0532119, 14.1146306 46.0531821, 14.1144483 46.0530754)",,,6,,
184616616,False,Kosovelova ulica,residential,50,yes,False,211.31699999999998,"LINESTRING (14.1152905 46.0539052, 14.1154053 46.0538555, 14.1160178 46.0535172, 14.1162933 46.0533659, 14.1156861 46.0528452, 14.1153698 46.0525731)",,,,,
184616728,False,Kosovelova ulica,residential,50,yes,False,31.414,"LINESTRING (14.1156627 46.0523769, 14.1153698 46.0525731)",,,,,
184617200,False,Partizanska cesta,residential,50,yes,True,39.744,"LINESTRING (14.1159827 46.0482423, 14.1164658 46.0483661)",,,,,
184617200,False,Partizanska cesta,residential,50,yes,False,161.451,"LINESTRING (14.1159827 46.0482423, 14.1153363 46.0480771, 14.1143448 46.0478437, 14.1141914 46.0477945, 14.1140598 46.0477021)",,,,,
184617229,False,Dražgoška ulica,residential,50,yes,True,143.94,"LINESTRING (14.1159827 46.0482423, 14.115311 46.0489232, 14.1149207 46.0493064)",,,,,
184617229,False,Dražgoška ulica,residential,50,yes,False,143.94,"LINESTRING (14.1149207 46.0493064, 14.115311 46.0489232, 14.1159827 46.0482423)",,,,,
1078916613,False,Jezerska ulica,residential,50,yes,False,103.67,"LINESTRING (14.1149207 46.0493064, 14.1150408 46.0494189, 14.1153033 46.0496649, 14.1157298 46.0500506)",,,,,
1078916613,False,Jezerska ulica,residential,50,yes,True,260.34400000000005,"LINESTRING (14.1149207 46.0493064, 14.1145866 46.0490151, 14.1144941 46.0489448, 14.1143335 46.0488854, 14.113942 46.04883, 14.1132394 46.0487544, 14.1121263 46.0486509, 14.1119347 46.0486406, 14.1118429 46.0486356)",,,,,
184617200,False,Partizanska cesta,residential,50,yes,False,39.744,"LINESTRING (14.1164658 46.0483661, 14.1159827 46.0482423)",,,,,
184759170,False,Dražgoška ulica,living_street,50,yes,False,104.185,"LINESTRING (14.1164658 46.0483661, 14.1164356 46.0484398, 14.1163152 46.0486268, 14.116072 46.0490344, 14.1159569 46.0492333)",,,,,
184759170,False,Dražgoška ulica,living_street,50,yes,True,104.18499999999999,"LINESTRING (14.1159569 46.0492333, 14.116072 46.0490344, 14.1163152 46.0486268, 14.1164356 46.0484398, 14.1164658 46.0483661)",,,,,
498842694,False,Žiri,secondary,50,,False,11.426,"LINESTRING (14.1106685 46.0522874, 14.1106304 46.0521881)",2,408,,,
184775816,False,Delavska ulica,residential,50,yes,False,76.28399999999999,"LINESTRING (14.1106685 46.0522874, 14.1107092 46.0522825, 14.110802 46.0522973, 14.1110024 46.0523728, 14.1112773 46.0524989, 14.1115194 46.0526152)",,,6,,
498842694,False,Žiri,secondary,50,,True,94.953,"LINESTRING (14.1106685 46.0522874, 14.1108457 46.0528306, 14.110962 46.0531164)",2,408,,,
184775816,False,Delavska ulica,residential,50,yes,False,52.382,"LINESTRING (14.1124856 46.0528405, 14.1127559 46.0528749, 14.112979 46.0528773, 14.1131563 46.0528525)",,,6,,
184775816,False,Delavska ulica,residential,50,yes,True,79.08500000000001,"LINESTRING (14.1124856 46.0528405, 14.1121557 46.0527846, 14.1117398 46.0526994, 14.1115194 46.0526152)",,,6,,
184776341,False,Ulica Maksima Sedeja,residential,50,yes,True,51.119,"LINESTRING (14.1124856 46.0528405, 14.1123826 46.053103, 14.1123221 46.0532859)",,,,,
184399020,False,Dobračevska ulica,residential,50,yes,False,159.80300000000003,"LINESTRING (14.1120614 46.0538319, 14.1124104 46.0539974, 14.1129223 46.054205, 14.1132091 46.0542907, 14.1135368 46.0543465, 14.1139166 46.0544453)",,,,,
184399020,False,Dobračevska ulica,residential,50,yes,True,91.998,"LINESTRING (14.1120614 46.0538319, 14.1118591 46.0537406, 14.1114377 46.0535516, 14.1110642 46.0533785)",,,,,
184776341,False,Ulica Maksima Sedeja,residential,50,yes,False,64.664,"LINESTRING (14.1120614 46.0538319, 14.1120986 46.0537847, 14.1122273 46.0536182, 14.1122824 46.0534115, 14.1123221 46.0532859)",,,,,
184398975,False,Prvomajska ulica,residential,50,yes,False,117.947,"LINESTRING (14.1136627 46.0534525, 14.1136915 46.0535283, 14.1139165 46.0538354, 14.1140398 46.0540566, 14.1140113 46.0542493, 14.1139517 46.0543855, 14.1139166 46.0544453)",,,,,
184398975,False,Prvomajska ulica,residential,50,yes,True,78.839,"LINESTRING (14.1136627 46.0534525, 14.113441 46.0530621, 14.1132627 46.0529118, 14.1131563 46.0528525)",,,,,
184780143,False,Ulica Maksima Sedeja,residential,50,yes,True,105.273,"LINESTRING (14.1136627 46.0534525, 14.1132143 46.0534227, 14.1123614 46.0532906, 14.1123221 46.0532859)",,,,,
184776341,False,Ulica Maksima Sedeja,residential,50,yes,False,51.119,"LINESTRING (14.1123221 46.0532859, 14.1123826 46.053103, 14.1124856 46.0528405)",,,,,
184776341,False,Ulica Maksima Sedeja,residential,50,yes,True,64.664,"LINESTRING (14.1123221 46.0532859, 14.1122824 46.0534115, 14.1122273 46.0536182, 14.1120986 46.0537847, 14.1120614 46.0538319)",,,,,
184780143,False,Ulica Maksima Sedeja,residential,50,yes,False,105.273,"LINESTRING (14.1123221 46.0532859, 14.1123614 46.0532906, 14.1132143 46.0534227, 14.1136627 46.0534525)",,,,,
184398659,False,Čevljarska ulica,residential,50,yes,True,87.632,"LINESTRING (14.1154011 46.0546841, 14.1154075 46.0545491, 14.1154084 46.0545298, 14.1154084 46.0542841, 14.1153556 46.0540741, 14.1152905 46.0539052)",,,,,
487219523,True,Pod griči,residential,50,,False,8.366,"LINESTRING (14.1154011 46.0546841, 14.1154271 46.0546893, 14.1154494 46.0547001, 14.1154655 46.0547152, 14.1154738 46.0547331)",,,,roundabout,
487219523,True,Pod griči,residential,50,,False,7.398,"LINESTRING (14.1153943 46.0547997, 14.1153705 46.0547979, 14.1153483 46.0547916, 14.1153297 46.0547811, 14.1153161 46.0547674)",,,,roundabout,
"[185033586, 1190852956, 1190852957]",False,Dobračevska ulica,residential,50,yes,False,21.426,"LINESTRING (14.1153943 46.0547997, 14.1153942 46.0548611, 14.1153982 46.0549506, 14.1153955 46.0549923)",,,,,yes
"[185033586, 1190852956, 1190852957]",False,Dobračevska ulica,residential,50,yes,True,21.426000000000002,"LINESTRING (14.1153955 46.0549923, 14.1153982 46.0549506, 14.1153942 46.0548611, 14.1153943 46.0547997)",,,,,yes
487219677,False,,residential,,,False,71.121,"LINESTRING (14.1153955 46.0549923, 14.115508 46.0549834, 14.1157292 46.0549861, 14.1158847 46.0549985, 14.1160564 46.0550283, 14.1162924 46.0550929)",,,,,
498842694,False,Žiri,secondary,50,,True,11.426,"LINESTRING (14.1106304 46.0521881, 14.1106685 46.0522874)",2,408,,,
185320652,False,Slovenska pot,living_street,,yes,True,134.09599999999998,"LINESTRING (14.1106304 46.0521881, 14.1110356 46.0520538, 14.1107804 46.0515103, 14.1107191 46.0514542, 14.1106477 46.051442, 14.110468 46.051453, 14.110362 46.0514723)",,,4.5,,
498842694,False,Žiri,secondary,50,,False,82.246,"LINESTRING (14.1106304 46.0521881, 14.1105533 46.0519911, 14.110362 46.0514723)",2,408,,,
184473363,False,Triglavska ulica,residential,50,yes,False,54.738,"LINESTRING (14.1125839 46.0511195, 14.1119461 46.0513349)",,,,,
184473363,False,Triglavska ulica,residential,50,yes,True,25.085,"LINESTRING (14.1125839 46.0511195, 14.1128981 46.0510617)",,,,,
185321354,False,Tavčarjeva ulica,residential,50,yes,False,155.75,"LINESTRING (14.1125839 46.0511195, 14.1122122 46.0505565, 14.1112081 46.05091)",,,,,
184398435,False,Čevljarska ulica,residential,50,yes,False,74.188,"LINESTRING (14.1112081 46.05091, 14.1114441 46.0510754, 14.1119461 46.0513349)",,,6,,
184398435,False,Čevljarska ulica,residential,50,yes,True,106.20700000000001,"LINESTRING (14.1112081 46.05091, 14.110861 46.05066, 14.1106716 46.0505016, 14.1105483 46.0503516, 14.1105099 46.0502518, 14.1103365 46.050214)",,,6,,
185321354,False,Tavčarjeva ulica,residential,50,yes,True,155.75,"LINESTRING (14.1112081 46.05091, 14.1122122 46.0505565, 14.1125839 46.0511195)",,,,,
185321832,False,Igriška ulica,residential,50,yes,True,20.769,"LINESTRING (14.11473 46.05211, 14.1149822 46.0520448)",,,,,
185321732,False,Igriška ulica,residential,50,yes,False,90.946,"LINESTRING (14.11473 46.05211, 14.1140941 46.0523034, 14.1136729 46.0524692)",,,4.5,,
185321732,False,Igriška ulica,residential,50,yes,True,39.484,"LINESTRING (14.11473 46.05211, 14.1146853 46.0518536, 14.1146361 46.051763)",,,4.5,,
185321732,False,Igriška ulica,residential,50,yes,False,39.484,"LINESTRING (14.1146361 46.051763, 14.1146853 46.0518536, 14.11473 46.05211)",,,4.5,,
185321732,False,Igriška ulica,residential,50,yes,True,128.96,"LINESTRING (14.1146361 46.051763, 14.1144904 46.0517458, 14.1143636 46.0517361, 14.1141588 46.0517478, 14.1138941 46.051797, 14.1136243 46.0519074, 14.1133983 46.0520275, 14.1131784 46.0521873)",,,4.5,,
185321834,False,Igriška ulica,residential,50,yes,False,20.256999999999998,"LINESTRING (14.1146361 46.051763, 14.1147073 46.0516951, 14.1148021 46.0516222)",,,,,
184398435,False,Čevljarska ulica,residential,50,yes,False,49.384,"LINESTRING (14.1131784 46.0521873, 14.1136729 46.0524692)",,,6,,
184398435,False,Čevljarska ulica,residential,50,yes,True,27.104,"LINESTRING (14.1131784 46.0521873, 14.1128835 46.0520549)",,,6,,
185321732,False,Igriška ulica,residential,50,yes,False,128.96,"LINESTRING (14.1131784 46.0521873, 14.1133983 46.0520275, 14.1136243 46.0519074, 14.1138941 46.051797, 14.1141588 46.0517478, 14.1143636 46.0517361, 14.1144904 46.0517458, 14.1146361 46.051763)",,,4.5,,
185321834,False,Igriška ulica,residential,50,yes,True,20.256999999999998,"LINESTRING (14.1148021 46.0516222, 14.1147073 46.0516951, 14.1146361 46.051763)",,,,,
185321832,False,Igriška ulica,residential,50,yes,False,20.769,"LINESTRING (14.1149822 46.0520448, 14.11473 46.05211)",,,,,
188469233,False,Industrijska ulica,residential,50,yes,True,60.007,"LINESTRING (14.1109037 46.0541487, 14.1101683 46.0539733)",,,,,
498842694,False,Žiri,secondary,50,,False,86.648,"LINESTRING (14.1109037 46.0541487, 14.1110648 46.0534617, 14.1110642 46.0533785)",2,408,,,
189080083,False,Starovaška cesta,residential,50,yes,False,48.708,"LINESTRING (14.1101653 46.0477551, 14.1101288 46.0479889, 14.1101464 46.0481914)",,,,,
189080083,False,Starovaška cesta,residential,50,yes,True,210.02700000000002,"LINESTRING (14.1101653 46.0477551, 14.1103193 46.0477506, 14.110706 46.0478162, 14.1110402 46.0478713, 14.112102 46.0480575, 14.1121832 46.0480865, 14.1122099 46.0481219, 14.1122145 46.0481581, 14.1121578 46.0482451, 14.1120143 46.0483927, 14.1119355 46.0484689)",,,,,
189081064,False,Trg svobode,residential,50,yes,False,35.361,"LINESTRING (14.1101653 46.0477551, 14.1102021 46.047629, 14.1102653 46.0474448)",,,7,,
189080083,False,Starovaška cesta,residential,50,yes,False,210.027,"LINESTRING (14.1119355 46.0484689, 14.1120143 46.0483927, 14.1121578 46.0482451, 14.1122145 46.0481581, 14.1122099 46.0481219, 14.1121832 46.0480865, 14.112102 46.0480575, 14.1110402 46.0478713, 14.110706 46.0478162, 14.1103193 46.0477506, 14.1101653 46.0477551)",,,,,
189080083,False,Starovaška cesta,residential,50,yes,True,20.066,"LINESTRING (14.1119355 46.0484689, 14.1118654 46.0485602, 14.1118429 46.0486356)",,,,,
189080084,False,Starovaška cesta,residential,50,yes,True,141.741,"LINESTRING (14.1119355 46.0484689, 14.1118184 46.0484342, 14.1115625 46.0483898, 14.1111114 46.0483199, 14.1103081 46.0482229, 14.1101464 46.0481914)",,,,,
189080083,False,Starovaška cesta,residential,50,yes,True,48.708,"LINESTRING (14.1101464 46.0481914, 14.1101288 46.0479889, 14.1101653 46.0477551)",,,,,
189080084,False,Starovaška cesta,residential,50,yes,False,141.74099999999999,"LINESTRING (14.1101464 46.0481914, 14.1103081 46.0482229, 14.1111114 46.0483199, 14.1115625 46.0483898, 14.1118184 46.0484342, 14.1119355 46.0484689)",,,,,
1096193336,False,Starovaška cesta,residential,30,,False,31.064,"LINESTRING (14.1101464 46.0481914, 14.1101452 46.0482558, 14.1101449 46.04827, 14.1101246 46.0484167, 14.1101204 46.04847)",,,,,
184759742,False,Novovaška cesta,tertiary,50,yes,False,22.217,"LINESTRING (14.1099468 46.0470058, 14.1096668 46.0470522)",,,10,,
189081063,False,Starovaška cesta,residential,50,yes,True,12.136,"LINESTRING (14.1099468 46.0470058, 14.1099907 46.0471106)",,,10,,
184759742,False,Novovaška cesta,tertiary,50,yes,True,56.220000000000006,"LINESTRING (14.1099468 46.0470058, 14.110344 46.0469313, 14.1105937 46.0469232, 14.1106593 46.0469328)",,,10,,
189081063,False,Starovaška cesta,residential,50,yes,False,12.136,"LINESTRING (14.1099907 46.0471106, 14.1099468 46.0470058)",,,10,,
189081066,False,Starovaška cesta,residential,50,yes,False,5.436,"LINESTRING (14.1099907 46.0471106, 14.1100609 46.0471146)",,,10,,
189081066,False,Starovaška cesta,residential,50,yes,True,58.635999999999996,"LINESTRING (14.1099907 46.0471106, 14.1099052 46.0473705, 14.1102653 46.0474448)",,,10,,
189081064,False,Trg svobode,residential,50,yes,False,103.21,"LINESTRING (14.1102653 46.0474448, 14.1103952 46.0474599, 14.111174 46.0475612, 14.11128 46.0475196, 14.111355 46.0473241)",,,7,,
189081064,False,Trg svobode,residential,50,yes,True,35.361,"LINESTRING (14.1102653 46.0474448, 14.1102021 46.047629, 14.1101653 46.0477551)",,,7,,
189081066,False,Starovaška cesta,residential,50,yes,False,58.635999999999996,"LINESTRING (14.1102653 46.0474448, 14.1099052 46.0473705, 14.1099907 46.0471106)",,,10,,
184759742,False,Novovaška cesta,tertiary,50,yes,False,56.22,"LINESTRING (14.1106593 46.0469328, 14.1105937 46.0469232, 14.110344 46.0469313, 14.1099468 46.0470058)",,,10,,
184759742,False,Novovaška cesta,tertiary,50,yes,True,63.845,"LINESTRING (14.1106593 46.0469328, 14.1106876 46.0469396, 14.1114414 46.0471199)",,,10,,
189081064,False,Trg svobode,residential,50,yes,True,92.694,"LINESTRING (14.1106593 46.0469328, 14.1105605 46.0471881, 14.1106357 46.0472129, 14.111355 46.0473241)",,,7,,
1178270321,False,Trg svobode,residential,,,False,23.665,"LINESTRING (14.111355 46.0473241, 14.1114414 46.0471199)",,,,,
1178270324,False,Trg svobode,unclassified,,,False,51.101,"LINESTRING (14.111355 46.0473241, 14.1119903 46.0474536)",2,,,,
189081064,False,Trg svobode,residential,50,yes,False,92.694,"LINESTRING (14.111355 46.0473241, 14.1106357 46.0472129, 14.1105605 46.0471881, 14.1106593 46.0469328)",,,7,,
189081064,False,Trg svobode,residential,50,yes,True,103.21000000000001,"LINESTRING (14.111355 46.0473241, 14.11128 46.0475196, 14.111174 46.0475612, 14.1103952 46.0474599, 14.1102653 46.0474448)",,,7,,
189081066,False,Starovaška cesta,residential,50,yes,True,5.436,"LINESTRING (14.1100609 46.0471146, 14.1099907 46.0471106)",,,10,,
188469233,False,Industrijska ulica,residential,50,yes,False,253.168,"LINESTRING (14.105502 46.0530457, 14.1063212 46.0530669, 14.1066804 46.0531095, 14.1070006 46.0531517, 14.1074151 46.0532623, 14.1086601 46.0535801)",,,,,
