osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel
796469003,234,Cesta Kozjanskega odreda,secondary,50,False,True,73.912,"LINESTRING (15.3980829 46.2152017, 15.3983098 46.215107, 15.3989016 46.214854)",,,
9219658,,Ulica skladateljev Ipavcev,residential,,False,False,11.146,"LINESTRING (15.3958949 46.2202177, 15.3959547 46.220309)",,,
1030547937,,Ljubljanska cesta,secondary,50,True,False,25.235999999999997,"LINESTRING (15.3958949 46.2202177, 15.3958656 46.2202496, 15.3958243 46.2202744, 15.3957744 46.2202899, 15.3957201 46.2202947, 15.3956662 46.2202886, 15.3956171 46.220272)",,roundabout,
9219658,,Ulica skladateljev Ipavcev,residential,,False,True,11.146,"LINESTRING (15.3959547 46.220309, 15.3958949 46.2202177)",,,
26307093,,Pod Vrbco,residential,,False,False,28.267,"LINESTRING (15.3959547 46.220309, 15.396237 46.2203515, 15.3963106 46.2203704)",,,
230934842,,,residential,,True,False,13.407,"LINESTRING (15.3923843 46.2155898, 15.392425 46.2155791, 15.3924683 46.2155761, 15.3925113 46.2155809, 15.3925511 46.2155933)",,roundabout,
1135527794,,,residential,,True,False,30.523000000000003,"LINESTRING (15.3923843 46.2155898, 15.3923746 46.2154907, 15.3923634 46.2153157)",,,
13799710,,Drofenikova ulica,residential,,False,False,50.065999999999995,"LINESTRING (15.3912958 46.2144301, 15.3911288 46.2142604, 15.3909975 46.2140841, 15.3909622 46.2140444)",,,
13799710,,Drofenikova ulica,residential,,False,True,131.764,"LINESTRING (15.3912958 46.2144301, 15.3914545 46.21454, 15.3917022 46.2146755, 15.3918903 46.2147708, 15.3920427 46.2148643, 15.3921742 46.2149723, 15.3922963 46.2151795, 15.3923634 46.2153157)",,,
230944206,,Drofenikova ulica,living_street,,False,True,55.579,"LINESTRING (15.3912958 46.2144301, 15.3909139 46.2145584, 15.3906337 46.2146282)",,,
13799710,,Drofenikova ulica,residential,,False,True,8.522,"LINESTRING (15.3909137 46.2139755, 15.3909622 46.2140444)",,,
172484216,,,residential,,True,False,39.217,"LINESTRING (15.3909137 46.2139755, 15.3908399 46.2138726, 15.3907768 46.2137752, 15.3907111 46.2137297, 15.3906266 46.2136975)",,,
1135524086,,,residential,,True,False,33.98,"LINESTRING (15.3909137 46.2139755, 15.3908895 46.2138921, 15.3908613 46.2138207, 15.3908506 46.2137789, 15.3908506 46.2137372, 15.3908679 46.213676)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,False,73.74199999999999,"LINESTRING (15.3962482 46.2187373, 15.3961375 46.2182798, 15.396074 46.2180854)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,True,72.69399999999999,"LINESTRING (15.3962482 46.2187373, 15.3962823 46.2189407, 15.3962947 46.2193896)",,,
17371850,,Ulica Dušana Kvedra,residential,,False,False,105.381,"LINESTRING (15.3962482 46.2187373, 15.3956639 46.2188345, 15.3949138 46.218951)",,,
17371850,,Ulica Dušana Kvedra,residential,,False,False,178.15,"LINESTRING (15.3949138 46.218951, 15.3948263 46.2186071, 15.394766 46.2184404, 15.3947418 46.2183476, 15.3947601 46.2182962, 15.3948116 46.2182808, 15.396074 46.2180854)",,,
17371850,,Ulica Dušana Kvedra,residential,,False,True,105.381,"LINESTRING (15.3949138 46.218951, 15.3956639 46.2188345, 15.3962482 46.2187373)",,,
17371893,,Ulica Dušana Kvedra,living_street,,False,False,134.993,"LINESTRING (15.3949138 46.218951, 15.3949329 46.2191639, 15.3949218 46.2193318, 15.3955956 46.2195778, 15.3957035 46.2195666, 15.3960323 46.2195326)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,False,84.541,"LINESTRING (15.396074 46.2180854, 15.3959006 46.2176414, 15.3958291 46.2175285, 15.3956999 46.2173756)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,True,73.74199999999999,"LINESTRING (15.396074 46.2180854, 15.3961375 46.2182798, 15.3962482 46.2187373)",,,
17371850,,Ulica Dušana Kvedra,residential,,False,True,178.15,"LINESTRING (15.396074 46.2180854, 15.3948116 46.2182808, 15.3947601 46.2182962, 15.3947418 46.2183476, 15.394766 46.2184404, 15.3948263 46.2186071, 15.3949138 46.218951)",,,
17371893,,Ulica Dušana Kvedra,living_street,,False,True,134.993,"LINESTRING (15.3960323 46.2195326, 15.3957035 46.2195666, 15.3955956 46.2195778, 15.3949218 46.2193318, 15.3949329 46.2191639, 15.3949138 46.218951)",,,
"[25676112, 1135527791]",,Cesta Valentina Orožna,residential,,False,True,158.44,"LINESTRING (15.3930992 46.2168181, 15.3931707 46.2165229, 15.3932602 46.2162293, 15.3932693 46.2161771, 15.3932556 46.2161334, 15.3932269 46.2160756, 15.3931697 46.2160318, 15.3926365 46.2159652, 15.3923004 46.2159485)",,,
404084557,,,residential,,False,False,16.827,"LINESTRING (15.3985939 46.221065, 15.3985819 46.2212161)",,,
404084557,,,residential,,False,True,16.827,"LINESTRING (15.3985819 46.2212161, 15.3985939 46.221065)",,,
26307093,,Pod Vrbco,residential,,False,True,211.769,"LINESTRING (15.3985819 46.2212161, 15.3984227 46.2212062, 15.3979846 46.2211758, 15.3979077 46.2211715, 15.3977647 46.221135, 15.3976627 46.2210477, 15.3976144 46.2209702, 15.3974816 46.2208021, 15.397408 46.2207128, 15.3973436 46.2206655, 15.3971988 46.2206079, 15.396856 46.2205163, 15.396605 46.2204488, 15.3964462 46.2204052, 15.3963106 46.2203704)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,False,23.559,"LINESTRING (15.395627 46.2173005, 15.3954482 46.2171285)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,True,10.06,"LINESTRING (15.395627 46.2173005, 15.3956999 46.2173756)",,,
28852560,,Ulica Dušana Kvedra,residential,,False,False,107.82400000000001,"LINESTRING (15.395627 46.2173005, 15.3951179 46.217419, 15.3942902 46.2175912)",,,
28852560,,Ulica Dušana Kvedra,residential,,False,False,34.053,"LINESTRING (15.3942902 46.2175912, 15.3938609 46.2176657)",,,
28852560,,Ulica Dušana Kvedra,residential,,False,True,107.82400000000001,"LINESTRING (15.3942902 46.2175912, 15.3951179 46.217419, 15.395627 46.2173005)",,,
28852564,,,residential,,False,False,56.057,"LINESTRING (15.3942902 46.2175912, 15.3942327 46.2174391, 15.3941815 46.2173037, 15.3941281 46.2171625, 15.3941074 46.2171032)",,,
28852560,,Ulica Dušana Kvedra,residential,,False,True,34.053,"LINESTRING (15.3938609 46.2176657, 15.3942902 46.2175912)",,,
28852564,,,residential,,False,True,56.057,"LINESTRING (15.3941074 46.2171032, 15.3941281 46.2171625, 15.3941815 46.2173037, 15.3942327 46.2174391, 15.3942902 46.2175912)",,,
28852585,,Mestni trg,residential,,False,False,47.897,"LINESTRING (15.393736 46.2167229, 15.3936706 46.2166145, 15.3937564 46.2163069)",,,
28852733,,,living_street,,False,False,99.674,"LINESTRING (15.3906337 46.2146282, 15.3906365 46.2146947, 15.3906523 46.2147913, 15.3906695 46.2149069, 15.3907327 46.2150266, 15.3906135 46.2152589, 15.3905806 46.2155003)",,,
230944206,,Drofenikova ulica,living_street,,False,False,55.579,"LINESTRING (15.3906337 46.2146282, 15.3909139 46.2145584, 15.3912958 46.2144301)",,,
255631205,,,residential,,True,False,60.169999999999995,"LINESTRING (15.3961786 46.2132851, 15.3962016 46.2133079, 15.3962129 46.2133345, 15.3962115 46.2133623, 15.3961975 46.2133883, 15.3961723 46.2134099, 15.3961385 46.2134248, 15.3960996 46.2134316, 15.3960596 46.2134295, 15.3960226 46.2134188, 15.3959925 46.2134005, 15.3959722 46.2133765, 15.395964 46.2133493, 15.3959686 46.2133218, 15.3959876 46.2132947, 15.3960187 46.2132738, 15.3960584 46.2132615, 15.3961017 46.2132594, 15.3961434 46.2132676, 15.3961786 46.2132851)",,,
438212629,,,residential,,False,False,255.95300000000003,"LINESTRING (15.3961786 46.2132851, 15.3962717 46.2132617, 15.397063 46.2132148, 15.397505 46.213169, 15.3979309 46.2131097, 15.3982679 46.2130459, 15.3986257 46.2130117, 15.3989508 46.2129711, 15.3991654 46.2129678, 15.3992796 46.2129921, 15.3993484 46.2130025, 15.3993596 46.2130757)",,,
255718306,107,,primary,50,False,True,18.72,"LINESTRING (15.3906266 46.2136975, 15.3908679 46.213676)",,,
230934841,,,residential,,True,False,32.962,"LINESTRING (15.3930209 46.2157817, 15.3927375 46.2157685, 15.3925933 46.2157637)",,,
"[1135527796, 231767317, 231767318]",,Ljubljanska cesta,residential,,False,False,66.332,"LINESTRING (15.3930209 46.2157817, 15.393406 46.2158253, 15.3937035 46.2158504, 15.3937606 46.2158569, 15.3938746 46.2158629)",yes,,
230934842,,,residential,,True,False,12.908999999999999,"LINESTRING (15.3923007 46.2157171, 15.3922965 46.215693, 15.3922997 46.2156687, 15.3923162 46.215637, 15.3923452 46.2156099)",,roundabout,
1135531079,,,residential,,True,False,25.63,"LINESTRING (15.3923007 46.2157171, 15.3921877 46.2156674, 15.3919989 46.2156234)",,,
230934842,,,residential,,True,False,10.707,"LINESTRING (15.3925933 46.2157637, 15.3925595 46.2157857, 15.3925183 46.2158004, 15.3924728 46.2158067)",,roundabout,
230934842,,,residential,,True,False,13.780000000000001,"LINESTRING (15.3926168 46.2156462, 15.39263 46.2156865, 15.3926218 46.2157274, 15.3925933 46.2157637)",,roundabout,
1135527795,,,residential,,True,False,34.553,"LINESTRING (15.3926168 46.2156462, 15.3927563 46.2156952, 15.3930209 46.2157817)",,,
230934842,,,residential,,True,False,7.85,"LINESTRING (15.3925511 46.2155933, 15.3925899 46.2156162, 15.3926168 46.2156462)",,roundabout,
230938730,,Ulica Matije Gubca,residential,,False,False,84.93700000000001,"LINESTRING (15.3999138 46.2148787, 15.3997954 46.2149732, 15.3997056 46.215098, 15.3996816 46.2153076, 15.3996592 46.2154186, 15.3996317 46.2155079, 15.3996049 46.2155916)",,,
230938729,,Ulica celjske čete,residential,,False,False,73.445,"LINESTRING (15.3991682 46.2161482, 15.3991476 46.2160477, 15.3992486 46.2160016, 15.3993108 46.2158833, 15.3993937 46.2157126, 15.3994102 46.2156331, 15.3994329 46.2155455)",,,
230938730,,Ulica Matije Gubca,residential,,False,False,14.207999999999998,"LINESTRING (15.3996049 46.2155916, 15.3994963 46.2155657, 15.3994329 46.2155455)",,,
230938730,,Ulica Matije Gubca,residential,,False,True,84.93699999999998,"LINESTRING (15.3996049 46.2155916, 15.3996317 46.2155079, 15.3996592 46.2154186, 15.3996816 46.2153076, 15.3997056 46.215098, 15.3997954 46.2149732, 15.3999138 46.2148787)",,,
230938729,,Ulica celjske čete,residential,,False,False,73.112,"LINESTRING (15.3994329 46.2155455, 15.3992282 46.2152644, 15.3989921 46.2149631)",,,
230938729,,Ulica celjske čete,residential,,False,True,73.445,"LINESTRING (15.3994329 46.2155455, 15.3994102 46.2156331, 15.3993937 46.2157126, 15.3993108 46.2158833, 15.3992486 46.2160016, 15.3991476 46.2160477, 15.3991682 46.2161482)",,,
230938730,,Ulica Matije Gubca,residential,,False,True,14.207999999999998,"LINESTRING (15.3994329 46.2155455, 15.3994963 46.2155657, 15.3996049 46.2155916)",,,
230938729,,Ulica celjske čete,residential,,False,True,13.988,"LINESTRING (15.3989016 46.214854, 15.3989921 46.2149631)",,,
796469003,234,Cesta Kozjanskega odreda,secondary,50,False,False,73.912,"LINESTRING (15.3989016 46.214854, 15.3983098 46.215107, 15.3980829 46.2152017)",,,
796469003,234,Cesta Kozjanskega odreda,secondary,50,False,True,45.689,"LINESTRING (15.3989016 46.214854, 15.399203 46.214708, 15.399281 46.2146428, 15.3993185 46.214576)",,,
231264504,,Prešernova ulica,residential,,False,False,20.598,"LINESTRING (15.3972559 46.2155701, 15.3973878 46.2157313)",,,
9219479,,Trubarjeva ulica,residential,,True,False,76.229,"LINESTRING (15.3972559 46.2155701, 15.3974295 46.2155093, 15.3977835 46.2153831, 15.3980829 46.2152017)",,,
231264504,,Prešernova ulica,residential,,False,False,9.146,"LINESTRING (15.3973878 46.2157313, 15.3974963 46.2157649)",,,
231264504,,Prešernova ulica,residential,,False,True,20.598,"LINESTRING (15.3973878 46.2157313, 15.3972559 46.2155701)",,,
231264505,,Prešernova ulica,residential,,False,False,188.81699999999998,"LINESTRING (15.3973878 46.2157313, 15.3970596 46.2158619, 15.3967806 46.21599, 15.3966328 46.2160797, 15.3965339 46.2161645, 15.3964558 46.2162449, 15.3964213 46.2163148, 15.396373 46.2164298, 15.3963538 46.2165864, 15.3963515 46.2166878, 15.3963864 46.2169068, 15.3964079 46.2170589, 15.3964078 46.2170961)",,,
231264504,,Prešernova ulica,residential,,False,True,9.146,"LINESTRING (15.3974963 46.2157649, 15.3973878 46.2157313)",,,
231264504,,Prešernova ulica,residential,,False,False,147.17100000000002,"LINESTRING (15.3974963 46.2157649, 15.397616 46.2157391, 15.3980982 46.2155404, 15.3983675 46.2153384, 15.3988402 46.2150338, 15.3989921 46.2149631)",,,
231306739,,Prešernova ulica,residential,,False,False,102.63100000000001,"LINESTRING (15.3974963 46.2157649, 15.397732 46.215972, 15.3978931 46.2161077, 15.397968 46.216139, 15.3980968 46.2161743, 15.3981611 46.2162014, 15.398384 46.2164294)",,,
230938729,,Ulica celjske čete,residential,,False,False,13.988,"LINESTRING (15.3989921 46.2149631, 15.3989016 46.214854)",,,
230938729,,Ulica celjske čete,residential,,False,True,73.112,"LINESTRING (15.3989921 46.2149631, 15.3992282 46.2152644, 15.3994329 46.2155455)",,,
231264504,,Prešernova ulica,residential,,False,True,147.171,"LINESTRING (15.3989921 46.2149631, 15.3988402 46.2150338, 15.3983675 46.2153384, 15.3980982 46.2155404, 15.397616 46.2157391, 15.3974963 46.2157649)",,,
231264505,,Prešernova ulica,residential,,False,False,64.124,"LINESTRING (15.3964078 46.2170961, 15.3962147 46.2171294, 15.3960109 46.2171926, 15.3958475 46.2172668, 15.3956999 46.2173756)",,,
231264505,,Prešernova ulica,residential,,False,True,188.817,"LINESTRING (15.3964078 46.2170961, 15.3964079 46.2170589, 15.3963864 46.2169068, 15.3963515 46.2166878, 15.3963538 46.2165864, 15.396373 46.2164298, 15.3964213 46.2163148, 15.3964558 46.2162449, 15.3965339 46.2161645, 15.3966328 46.2160797, 15.3967806 46.21599, 15.3970596 46.2158619, 15.3973878 46.2157313)",,,
231264506,,Prešernova ulica,residential,,False,False,44.205,"LINESTRING (15.3964078 46.2170961, 15.396491 46.2173504, 15.3964991 46.2174116, 15.396511 46.2174865)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,False,10.06,"LINESTRING (15.3956999 46.2173756, 15.395627 46.2173005)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,True,84.541,"LINESTRING (15.3956999 46.2173756, 15.3958291 46.2175285, 15.3959006 46.2176414, 15.396074 46.2180854)",,,
231264505,,Prešernova ulica,residential,,False,True,64.124,"LINESTRING (15.3956999 46.2173756, 15.3958475 46.2172668, 15.3960109 46.2171926, 15.3962147 46.2171294, 15.3964078 46.2170961)",,,
26307067,,Na Tičnico,residential,,False,False,31.689999999999998,"LINESTRING (15.397154 46.2190426, 15.3970612 46.2190841, 15.3967992 46.2191872)",,,
"[316972673, 26307067]",,Na Tičnico,residential,,False,"[False, True]",29.421,"LINESTRING (15.397154 46.2190426, 15.3974689 46.2189804, 15.3975213 46.218969)",,,
231264506,,Prešernova ulica,residential,,False,True,184.09599999999998,"LINESTRING (15.397154 46.2190426, 15.397131 46.2189592, 15.3970559 46.218847, 15.3968861 46.2186456, 15.3967411 46.2184744, 15.3966868 46.2183852, 15.3965927 46.2181455, 15.3964936 46.2179071, 15.3964775 46.2178329, 15.3964963 46.2176343, 15.396511 46.2174865)",,,
26307067,,Na Tičnico,residential,,False,False,44.867,"LINESTRING (15.3967992 46.2191872, 15.3962947 46.2193896)",,,
26307067,,Na Tičnico,residential,,False,True,31.689999999999998,"LINESTRING (15.3967992 46.2191872, 15.3970612 46.2190841, 15.397154 46.2190426)",,,
231264507,,Na Tičnico,residential,,False,False,59.663,"LINESTRING (15.3967992 46.2191872, 15.3971173 46.2194231, 15.3973295 46.2195787)",,,
231264507,,Na Tičnico,residential,,False,True,59.663,"LINESTRING (15.3973295 46.2195787, 15.3971173 46.2194231, 15.3967992 46.2191872)",,,
231306738,,Cesta Leona Dobrotinska,residential,,False,False,105.693,"LINESTRING (15.3940409 46.2145687, 15.3953766 46.2143468)",,,
834217436,,Cesta Leona Dobrotinška,tertiary,,False,False,141.618,"LINESTRING (15.3940409 46.2145687, 15.3943222 46.2151679, 15.3945977 46.2157826)",,,
"[177479096, 28944578, 177479099, 834217436]",,Cesta Leona Dobrotinška,tertiary,40,False,True,240.32600000000002,"LINESTRING (15.3940409 46.2145687, 15.3940134 46.2145072, 15.3939407 46.2143549, 15.3937821 46.2139938, 15.3937123 46.21386, 15.3936916 46.2138123, 15.3935924 46.2135837, 15.3935177 46.2134234, 15.393478 46.2133325, 15.3933962 46.2131356, 15.3931443 46.2124989)",,,yes
231306738,,Cesta Leona Dobrotinska,residential,,False,True,105.693,"LINESTRING (15.3953766 46.2143468, 15.3940409 46.2145687)",,,
231306739,,Prešernova ulica,residential,,False,True,102.631,"LINESTRING (15.398384 46.2164294, 15.3981611 46.2162014, 15.3980968 46.2161743, 15.397968 46.216139, 15.3978931 46.2161077, 15.397732 46.215972, 15.3974963 46.2157649)",,,
231264506,,Prešernova ulica,residential,,False,False,184.096,"LINESTRING (15.396511 46.2174865, 15.3964963 46.2176343, 15.3964775 46.2178329, 15.3964936 46.2179071, 15.3965927 46.2181455, 15.3966868 46.2183852, 15.3967411 46.2184744, 15.3968861 46.2186456, 15.3970559 46.218847, 15.397131 46.2189592, 15.397154 46.2190426)",,,
231264506,,Prešernova ulica,residential,,False,True,44.205,"LINESTRING (15.396511 46.2174865, 15.3964991 46.2174116, 15.396491 46.2173504, 15.3964078 46.2170961)",,,
26306958,,Podgrad,residential,,False,True,30.587999999999997,"LINESTRING (15.392134 46.2179104, 15.3920263 46.218106, 15.3920128 46.2181711)",,,
231307322,,,residential,,False,False,85.97999999999999,"LINESTRING (15.392134 46.2179104, 15.3922347 46.2179242, 15.3923277 46.2179235, 15.3923837 46.2179094, 15.3927685 46.2178407, 15.3932221 46.2177703)",,,
231307323,,Cesta Valentina Orožna,residential,,False,False,121.852,"LINESTRING (15.392134 46.2179104, 15.3921696 46.217793, 15.3921919 46.2176237, 15.3921344 46.2168188)",,,
231307322,,,residential,,False,True,85.97999999999999,"LINESTRING (15.3932221 46.2177703, 15.3927685 46.2178407, 15.3923837 46.2179094, 15.3923277 46.2179235, 15.3922347 46.2179242, 15.392134 46.2179104)",,,
230944205,,Ljubljanska cesta,residential,,False,True,110.164,"LINESTRING (15.3919989 46.2156234, 15.3916421 46.2155847, 15.3912641 46.215572, 15.3910581 46.2155615, 15.390922 46.2155453, 15.3905806 46.2155003)",,,
1135531078,,,residential,,True,False,26.705,"LINESTRING (15.3919989 46.2156234, 15.3922095 46.2156195, 15.3923452 46.2156099)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,False,8.065,"LINESTRING (15.3962833 46.2194617, 15.3962947 46.2193896)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,True,76.001,"LINESTRING (15.3962833 46.2194617, 15.396209 46.2196504, 15.3960664 46.2198541, 15.3958255 46.2200557)",,,
277765467,,Ulica A. M. Slomška,residential,,False,False,238.44600000000003,"LINESTRING (15.3962833 46.2194617, 15.3964121 46.219523, 15.3965515 46.2196417, 15.3966373 46.2196937, 15.3967535 46.2197246, 15.3969225 46.2197376, 15.397096 46.219766, 15.397357 46.2198452, 15.3976414 46.2199644, 15.3978827 46.2201292, 15.3980781 46.2202563, 15.3987187 46.2207038)",,,
277765467,,Ulica A. M. Slomška,residential,,False,True,238.44599999999997,"LINESTRING (15.3987187 46.2207038, 15.3980781 46.2202563, 15.3978827 46.2201292, 15.3976414 46.2199644, 15.397357 46.2198452, 15.397096 46.219766, 15.3969225 46.2197376, 15.3967535 46.2197246, 15.3966373 46.2196937, 15.3965515 46.2196417, 15.3964121 46.219523, 15.3962833 46.2194617)",,,
231307323,,Cesta Valentina Orožna,residential,,False,False,97.739,"LINESTRING (15.3921344 46.2168188, 15.3921355 46.2167913, 15.3922256 46.2164784, 15.3923004 46.2159485)",,,
231307323,,Cesta Valentina Orožna,residential,,False,True,121.852,"LINESTRING (15.3921344 46.2168188, 15.3921919 46.2176237, 15.3921696 46.217793, 15.392134 46.2179104)",,,
404077410,,,residential,,False,False,109.358,"LINESTRING (15.3921344 46.2168188, 15.3923814 46.2169152, 15.3925754 46.2170246, 15.3926022 46.2171192, 15.3927418 46.2176278)",,,
404077410,,,residential,,False,True,109.35799999999999,"LINESTRING (15.3927418 46.2176278, 15.3926022 46.2171192, 15.3925754 46.2170246, 15.3923814 46.2169152, 15.3921344 46.2168188)",,,
438212629,,,residential,,False,True,255.95300000000003,"LINESTRING (15.3993596 46.2130757, 15.3993484 46.2130025, 15.3992796 46.2129921, 15.3991654 46.2129678, 15.3989508 46.2129711, 15.3986257 46.2130117, 15.3982679 46.2130459, 15.3979309 46.2131097, 15.397505 46.213169, 15.397063 46.2132148, 15.3962717 46.2132617, 15.3961786 46.2132851)",,,
796469005,,,residential,,True,False,34.455,"LINESTRING (15.3993596 46.2130757, 15.3993999 46.2131278, 15.3994438 46.2132083, 15.3994494 46.2132834, 15.3993995 46.213366)",,,
796469002,,,residential,,True,False,16.348,"LINESTRING (15.3992709 46.2132093, 15.3993596 46.2130757)",,,
"[255718306, 796468999, 796469000, 348915689, 231767321]",107,Šentjur,primary,50,False,False,551.2160000000001,"LINESTRING (15.3984308 46.2133478, 15.397906 46.2133477, 15.3974812 46.2133892, 15.397062 46.2134331, 15.3964646 46.21351, 15.3959215 46.2135671, 15.3953945 46.2136003, 15.3948454 46.2136046, 15.3936922 46.2135427, 15.3936411 46.2135405, 15.393407 46.2135365, 15.3930931 46.2135279, 15.3925685 46.2135378, 15.391606 46.2136056, 15.3914644 46.2136169, 15.3913057 46.2136299)",yes,,
348915689,107,Šentjur,primary,50,False,True,64.735,"LINESTRING (15.3984308 46.2133478, 15.3990954 46.2133592, 15.3991382 46.2133593, 15.3992717 46.2133646)",,,
438212641,,,residential,,True,False,67.535,"LINESTRING (15.3984308 46.2133478, 15.398701 46.2133346, 15.3988819 46.2133115, 15.399016 46.2132953, 15.3991202 46.2132694, 15.3991993 46.2132487, 15.3992709 46.2132093)",,,
255718306,107,,primary,50,False,False,34.074,"LINESTRING (15.3913057 46.2136299, 15.391051 46.2136567, 15.3908679 46.213676)",,,
"[255718306, 796468999, 796469000, 348915689, 231767321]",107,Šentjur,primary,50,False,True,551.216,"LINESTRING (15.3913057 46.2136299, 15.3914644 46.2136169, 15.391606 46.2136056, 15.3925685 46.2135378, 15.3930931 46.2135279, 15.393407 46.2135365, 15.3936411 46.2135405, 15.3936922 46.2135427, 15.3948454 46.2136046, 15.3953945 46.2136003, 15.3959215 46.2135671, 15.3964646 46.21351, 15.397062 46.2134331, 15.3974812 46.2133892, 15.397906 46.2133477, 15.3984308 46.2133478)",yes,,
438212634,,,residential,,True,False,36.583,"LINESTRING (15.3913057 46.2136299, 15.3911334 46.2137024, 15.3910531 46.2137529, 15.3909966 46.2138176, 15.3909713 46.2138522)",,,
796469003,234,Cesta Kozjanskega odreda,secondary,50,False,False,79.26700000000001,"LINESTRING (15.3993434 46.2138653, 15.3993594 46.2143184, 15.3993511 46.2144421, 15.3993185 46.214576)",,,
796469004,234,Cesta Kozjanskega odreda,secondary,50,True,False,55.954,"LINESTRING (15.3993434 46.2138653, 15.3992919 46.2134752, 15.3992717 46.2133646)",,,
13799710,,Drofenikova ulica,residential,,False,False,8.522,"LINESTRING (15.3909622 46.2140444, 15.3909137 46.2139755)",,,
13799710,,Drofenikova ulica,residential,,False,True,50.066,"LINESTRING (15.3909622 46.2140444, 15.3909975 46.2140841, 15.3911288 46.2142604, 15.3912958 46.2144301)",,,
