osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,junction,maxspeed
25920556,108,Ljubljanska cesta,primary,False,False,112.387,"LINESTRING (14.8260373 46.0575786, 14.8262524 46.0576451, 14.827122 46.0579146, 14.8273634 46.0579964)",,,
324229952,,,residential,False,True,35.641999999999996,"LINESTRING (14.8260373 46.0575786, 14.8259858 46.0576811, 14.8259947 46.057893)",,,
25920556,108,Ljubljanska cesta,primary,False,True,36.632,"LINESTRING (14.8277938 46.0581352, 14.827638 46.0580889, 14.8276248 46.058085, 14.8273634 46.0579964)",,,
38054844,,Ponoviška cesta,residential,False,False,59.169,"LINESTRING (14.8277938 46.0581352, 14.8281686 46.0582869, 14.8284609 46.0583975)",,,
"[430608873, 161670692, 25920557]",108,Zasavska cesta,primary,False,False,180.12199999999999,"LINESTRING (14.8277938 46.0581352, 14.8279188 46.0580542, 14.8280827 46.0578793, 14.8289399 46.0568992, 14.8289915 46.0568666, 14.8290505 46.0568373, 14.8291095 46.0568136)",yes,,
"[457198347, 457198348, 969609374]",,Kidričeva cesta,residential,False,"[False, True]",252.73600000000002,"LINESTRING (14.8277938 46.0581352, 14.8277065 46.0582393, 14.8275549 46.0583826, 14.8268838 46.0589495, 14.8263864 46.0593827, 14.8260588 46.0596579, 14.8258279 46.0598271, 14.8257073 46.0598765)",yes,,
"[858217140, 25378671]",,Trg svobode,residential,False,False,98.514,"LINESTRING (14.8291095 46.0568136, 14.8289835 46.0567242, 14.8289298 46.0566958, 14.8288554 46.0566665, 14.8284068 46.0565223, 14.8283692 46.0565069, 14.8283451 46.0564916, 14.8283223 46.0564655, 14.8283116 46.0564343, 14.8283156 46.0564055, 14.8283335 46.056352, 14.8283773 46.056244)",,,
"[430608873, 161670692, 25920557]",108,Zasavska cesta,primary,False,True,180.122,"LINESTRING (14.8291095 46.0568136, 14.8290505 46.0568373, 14.8289915 46.0568666, 14.8289399 46.0568992, 14.8280827 46.0578793, 14.8279188 46.0580542, 14.8277938 46.0581352)",yes,,
430608872,108,Zasavska cesta,primary,False,False,117.701,"LINESTRING (14.8291095 46.0568136, 14.8291538 46.056808, 14.8292014 46.0568061, 14.829251 46.056808, 14.8292946 46.0568136, 14.8293362 46.0568238, 14.8293965 46.0568438, 14.829479 46.0568801, 14.8303983 46.0573361)",,,
25368177,108,,primary,True,False,23.256999999999998,"LINESTRING (14.8367115 46.0599077, 14.8366647 46.0599487, 14.8365998 46.0599753, 14.8365255 46.059984, 14.8364517 46.0599736)",,roundabout,
25368177,108,,primary,True,False,25.801,"LINESTRING (14.836337 46.0597883, 14.8363828 46.0597397, 14.8364525 46.0597078, 14.8365348 46.0596977, 14.8366162 46.059711)",,roundabout,
1178279199,108,Zasavska cesta,primary,False,True,181.11,"LINESTRING (14.836337 46.0597883, 14.8348434 46.0592442, 14.834262 46.059027)",,,
25368179,416,Cesta Dolenjskega odreda,secondary,False,False,49.98,"LINESTRING (14.8366162 46.059711, 14.8368794 46.0593003)",,,
25368177,108,,primary,True,False,25.686,"LINESTRING (14.8366162 46.059711, 14.8366712 46.0597371, 14.8367114 46.0597739, 14.8367326 46.0598177, 14.8367326 46.0598639, 14.8367115 46.0599077)",,roundabout,
26145411,,Savska cesta,residential,False,False,87.63,"LINESTRING (14.8364517 46.0599736, 14.8360972 46.0607223)",,,
25368177,108,,primary,True,False,24.726,"LINESTRING (14.8364517 46.0599736, 14.8363846 46.0599432, 14.8363393 46.0598973, 14.8363226 46.059843, 14.836337 46.0597883)",,roundabout,
42280603,416,Cesta Dolenjskega odreda,secondary,True,False,21.237,"LINESTRING (14.8376335 46.0581267, 14.8376817 46.0581451, 14.8377186 46.0581735, 14.8377402 46.0582086, 14.837744 46.0582468, 14.8377297 46.0582836)",,roundabout,
25378667,,Ulica Mire Pregljeve,residential,False,False,39.872,"LINESTRING (14.8315745 46.0579318, 14.831781 46.0576031)",,,
430608872,108,Zasavska cesta,primary,False,True,112.359,"LINESTRING (14.8315745 46.0579318, 14.8303983 46.0573361)",,,
26145412,,Savska cesta,residential,False,True,498.919,"LINESTRING (14.8315745 46.0579318, 14.8315311 46.0580103, 14.831509 46.0580622, 14.8315001 46.0581025, 14.8315168 46.0581407, 14.8315356 46.058163, 14.8315678 46.0581788, 14.8318576 46.0583695, 14.8321546 46.0585835, 14.8323341 46.0586895, 14.8323917 46.0587235, 14.8325856 46.0587898, 14.8330437 46.0589121, 14.8331011 46.0589322, 14.8333307 46.0590125, 14.8335592 46.059152, 14.8338059 46.059361, 14.8338569 46.0594208, 14.8340977 46.05978, 14.834263 46.0600409, 14.8343271 46.0601238, 14.8343895 46.0601962, 14.8346191 46.0603062, 14.8360972 46.0607223)",,,30
430608872,108,Zasavska cesta,primary,False,False,160.912,"LINESTRING (14.8315745 46.0579318, 14.8325996 46.0583922, 14.8329806 46.0585303, 14.8333657 46.0586699)",,,
25378667,,Ulica Mire Pregljeve,residential,False,False,61.638,"LINESTRING (14.8320928 46.0571068, 14.8324118 46.0565986)",,,
25378666,,Cesta komandanta Staneta,residential,True,False,243.27500000000003,"LINESTRING (14.8320928 46.0571068, 14.8324801 46.0572229, 14.8330154 46.0573833, 14.8331393 46.0574205, 14.8336685 46.0575665, 14.8339859 46.0576541, 14.8340789 46.0576726, 14.8341299 46.0576827, 14.8342402 46.0576929, 14.8343654 46.057694, 14.8345758 46.0576952, 14.8346629 46.0577011, 14.8350802 46.0577116)",,,
25378667,,Ulica Mire Pregljeve,residential,False,True,60.202999999999996,"LINESTRING (14.8320928 46.0571068, 14.8318728 46.057457, 14.831781 46.0576031)",,,
969609397,,,unclassified,False,True,72.529,"LINESTRING (14.8320928 46.0571068, 14.8318966 46.057088, 14.8318493 46.0571135, 14.8317776 46.0572288, 14.8316621 46.0574232, 14.831571 46.0575452)",,,
48142467,,Šmarska cesta,residential,False,True,32.093,"LINESTRING (14.8327609 46.0559372, 14.8331111 46.0557815)",,,
25378667,,Ulica Mire Pregljeve,residential,False,True,78.333,"LINESTRING (14.8327609 46.0559372, 14.83259 46.0562446, 14.8324118 46.0565986)",,,
25378672,,Levstikova ulica,residential,False,True,48.177,"LINESTRING (14.8327609 46.0559372, 14.8324538 46.0559972, 14.8321495 46.0560144)",,,
25378672,,Levstikova ulica,residential,False,False,48.177,"LINESTRING (14.8321495 46.0560144, 14.8324538 46.0559972, 14.8327609 46.0559372)",,,
"[25378672, 25378669]",,"['Levstikova ulica', 'Valvazorjev trg']",residential,False,True,71.161,"LINESTRING (14.8321495 46.0560144, 14.8319757 46.0560189, 14.831904 46.0560405, 14.8318378 46.0561067, 14.8316985 46.0563963, 14.8316682 46.0564726)",,,
457189496,,,residential,False,False,255.29400000000004,"LINESTRING (14.8321495 46.0560144, 14.8322037 46.0557586, 14.8322847 46.0556676, 14.8328737 46.0554721, 14.8338273 46.0553608, 14.8340244 46.0553625, 14.8342425 46.0554232, 14.8346534 46.0555461, 14.83487 46.0556717)",,,
25378669,,Valvazorjev trg,residential,False,True,5.563,"LINESTRING (14.8316682 46.0564726, 14.831646 46.0565202)",,,
48622161,,,residential,False,False,59.065,"LINESTRING (14.8316682 46.0564726, 14.8324118 46.0565986)",,,
"[25378672, 25378669]",,"['Levstikova ulica', 'Valvazorjev trg']",residential,False,False,71.161,"LINESTRING (14.8316682 46.0564726, 14.8316985 46.0563963, 14.8318378 46.0561067, 14.831904 46.0560405, 14.8319757 46.0560189, 14.8321495 46.0560144)",,,
25378669,,Valvazorjev trg,residential,False,False,5.563,"LINESTRING (14.831646 46.0565202, 14.8316682 46.0564726)",,,
402038808,,,residential,False,False,64.17,"LINESTRING (14.831646 46.0565202, 14.8313542 46.0570606)",,,
25378669,,Valvazorjev trg,residential,False,True,60.113,"LINESTRING (14.831646 46.0565202, 14.8315181 46.0565592, 14.8313795 46.0565583, 14.8311118 46.0565227, 14.8308877 46.056493)",,,
25378669,,Valvazorjev trg,residential,False,False,4.281,"LINESTRING (14.8308332 46.0564858, 14.8308877 46.056493)",,,
25378670,,Jerebova ulica,residential,False,False,40.365,"LINESTRING (14.8308332 46.0564858, 14.8306853 46.056834)",,,
25378668,,Valvazorjev trg,residential,True,False,118.945,"LINESTRING (14.8283773 46.056244, 14.829004 46.0563077, 14.8299041 46.056391)",,,
"[858217140, 25378671]",,Trg svobode,residential,False,True,98.514,"LINESTRING (14.8283773 46.056244, 14.8283335 46.056352, 14.8283156 46.0564055, 14.8283116 46.0564343, 14.8283223 46.0564655, 14.8283451 46.0564916, 14.8283692 46.0565069, 14.8284068 46.0565223, 14.8288554 46.0566665, 14.8289298 46.0566958, 14.8289835 46.0567242, 14.8291095 46.0568136)",,,
25378670,,Jerebova ulica,residential,False,True,14.17,"LINESTRING (14.8303983 46.0573361, 14.8304915 46.0572263)",,,
430608872,108,Zasavska cesta,primary,False,False,112.359,"LINESTRING (14.8303983 46.0573361, 14.8315745 46.0579318)",,,
430608872,108,Zasavska cesta,primary,False,True,117.701,"LINESTRING (14.8303983 46.0573361, 14.829479 46.0568801, 14.8293965 46.0568438, 14.8293362 46.0568238, 14.8292946 46.0568136, 14.829251 46.056808, 14.8292014 46.0568061, 14.8291538 46.056808, 14.8291095 46.0568136)",,,
26145411,,Savska cesta,residential,False,False,25.053,"LINESTRING (14.8360972 46.0607223, 14.8360015 46.0609376)",,,
26145411,,Savska cesta,residential,False,True,87.63,"LINESTRING (14.8360972 46.0607223, 14.8364517 46.0599736)",,,
26145412,,Savska cesta,residential,False,False,498.919,"LINESTRING (14.8360972 46.0607223, 14.8346191 46.0603062, 14.8343895 46.0601962, 14.8343271 46.0601238, 14.834263 46.0600409, 14.8340977 46.05978, 14.8338569 46.0594208, 14.8338059 46.059361, 14.8335592 46.059152, 14.8333307 46.0590125, 14.8331011 46.0589322, 14.8330437 46.0589121, 14.8325856 46.0587898, 14.8323917 46.0587235, 14.8323341 46.0586895, 14.8321546 46.0585835, 14.8318576 46.0583695, 14.8315678 46.0581788, 14.8315356 46.058163, 14.8315168 46.0581407, 14.8315001 46.0581025, 14.831509 46.0580622, 14.8315311 46.0580103, 14.8315745 46.0579318)",,,30
26145411,,Savska cesta,residential,False,True,25.053,"LINESTRING (14.8360015 46.0609376, 14.8360972 46.0607223)",,,
38054844,,Ponoviška cesta,residential,False,True,89.653,"LINESTRING (14.8306924 46.0596412, 14.8298515 46.0590848)",,,
335743924,,,residential,False,False,37.19,"LINESTRING (14.8306924 46.0596412, 14.8303668 46.0598878)",,,
38054844,,Ponoviška cesta,residential,False,False,136.178,"LINESTRING (14.8306924 46.0596412, 14.8310722 46.0599069, 14.8313294 46.0601896, 14.8316944 46.0606393)",,,
48142467,,Šmarska cesta,residential,False,False,32.093,"LINESTRING (14.8331111 46.0557815, 14.8327609 46.0559372)",,,
48142467,,Šmarska cesta,residential,False,True,138.21699999999998,"LINESTRING (14.8331111 46.0557815, 14.8334745 46.0556986, 14.8339609 46.0557077, 14.8343504 46.0557413, 14.8345576 46.0557206, 14.83487 46.0556717)",,,
48622158,,Grbinska cesta,residential,False,True,228.283,"LINESTRING (14.8331111 46.0557815, 14.8337 46.0558322, 14.8344269 46.0559605, 14.8344747 46.0559642, 14.8346916 46.0559809, 14.8348771 46.0559951, 14.8357418 46.0560067, 14.8360364 46.0560334)",,,
42280603,416,Cesta Dolenjskega odreda,secondary,True,False,19.83,"LINESTRING (14.8377297 46.0582836, 14.8377013 46.0583134, 14.8376612 46.0583357, 14.8376132 46.0583484, 14.8375619 46.0583504, 14.8375122 46.0583414)",,roundabout,
969615459,,Cesta komandanta Staneta,residential,False,False,65.718,"LINESTRING (14.8374217 46.0581973, 14.8366366 46.0579682)",,,
