osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
8118591,Šlandrov trg,tertiary,30,False,False,19.585,"LINESTRING (15.1694511 46.2514457, 15.1692867 46.2514643, 15.1691995 46.2514731)",,
303531677,Šlandrov trg,residential,,False,False,117.988,"LINESTRING (15.1694511 46.2514457, 15.1694879 46.2515491, 15.1694649 46.2516099, 15.1690238 46.2516861, 15.1682073 46.2518068)",,
8118591,Šlandrov trg,tertiary,30,False,True,186.566,"LINESTRING (15.1650049 46.2519725, 15.165142 46.2519549, 15.1655193 46.2519127, 15.1660328 46.2518515, 15.1662943 46.2518206, 15.1665455 46.2517895, 15.1672492 46.2517082, 15.1673965 46.2516896)",,
213199035,Ulica Savinjske čete,tertiary,30,True,False,30.664,"LINESTRING (15.1650049 46.2519725, 15.1649878 46.2519107, 15.1649104 46.2517047)",,
303531671,Savinjska cesta,tertiary,,False,False,103.147,"LINESTRING (15.1650049 46.2519725, 15.1643445 46.2520441, 15.1642071 46.252059, 15.163679 46.2521134)",2,
213199034,Levstikova ulica,unclassified,,True,False,51.68,"LINESTRING (15.163679 46.2521134, 15.1636648 46.2520587, 15.1635631 46.2516556)",,
303531671,Savinjska cesta,tertiary,,False,False,34.516,"LINESTRING (15.163679 46.2521134, 15.1633953 46.2521412, 15.1632349 46.2521586)",2,
303531671,Savinjska cesta,tertiary,,False,True,103.147,"LINESTRING (15.163679 46.2521134, 15.1642071 46.252059, 15.1643445 46.2520441, 15.1650049 46.2519725)",2,
213199037,Prešernova ulica,unclassified,,False,False,22.421,"LINESTRING (15.1623122 46.2522422, 15.162267 46.252043)",,
303531671,Savinjska cesta,tertiary,,False,True,71.553,"LINESTRING (15.1623122 46.2522422, 15.1632349 46.2521586)",2,
303531671,Savinjska cesta,tertiary,,False,False,128.124,"LINESTRING (15.1623122 46.2522422, 15.1621189 46.2522647, 15.1614314 46.252323, 15.1609129 46.2523888, 15.1607653 46.2524047, 15.1606649 46.252413)",2,
25218629,Ulica Savinjske čete,tertiary,30,False,False,180.91,"LINESTRING (15.163659 46.2474443, 15.1637062 46.2478989, 15.1637929 46.2483596, 15.1638333 46.2485238, 15.1639642 46.2490562)",,
268204829,Kajuhova ulica,residential,,False,False,82.15100000000001,"LINESTRING (15.163659 46.2474443, 15.1630681 46.247503, 15.1626015 46.2475493)",,
25218629,Ulica Savinjske čete,tertiary,30,False,False,38.33,"LINESTRING (15.1640579 46.249385, 15.1641543 46.2497232)",,
25218629,Ulica Savinjske čete,tertiary,30,False,True,37.265,"LINESTRING (15.1640579 46.249385, 15.1639799 46.2491114, 15.1639642 46.2490562)",,
