osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction,maxspeed
501190485,False,409,Ljubljanska cesta,primary,True,49.183,"LINESTRING (14.2162105 45.7783178, 14.2162133 45.7783385, 14.2162134 45.7786586, 14.2162157 45.77876)",,,
"[1029852252, 1029852253]",True,409,Ljubljanska cesta,primary,False,99.513,"LINESTRING (14.2162105 45.7783178, 14.2161617 45.7781345, 14.2160687 45.7778902, 14.2159321 45.7775381, 14.2158979 45.7774503)","['1', '2']",,
251523259,False,,,living_street,False,59.888000000000005,"LINESTRING (14.2153383 45.7764969, 14.215374 45.7764706, 14.2155565 45.7763322, 14.2159429 45.7761704)",,,
527515101,False,,,residential,False,54.114000000000004,"LINESTRING (14.2153383 45.7764969, 14.2152826 45.7765185, 14.215229 45.7765313, 14.2151345 45.7765269, 14.2147228 45.7763512)",,,
539297363,False,409,Ljubljanska cesta,primary,False,57.532999999999994,"LINESTRING (14.2153383 45.7764969, 14.2152775 45.7764297, 14.2151862 45.7763356, 14.2150755 45.7762385, 14.2148761 45.7760944)",2,,
539297363,False,409,Ljubljanska cesta,primary,True,19.694,"LINESTRING (14.2153383 45.7764969, 14.2154092 45.7765862, 14.2154596 45.7766525)",2,,
24893691,False,,Vojkova ulica,residential,False,118.30900000000001,"LINESTRING (14.2148761 45.7760944, 14.2149586 45.776031, 14.2152057 45.7758602, 14.2153592 45.7757582, 14.2155035 45.775656, 14.2156273 45.77556, 14.2158388 45.7753959, 14.215867 45.7753741, 14.2159273 45.7753242)",,,
539297363,False,409,Ljubljanska cesta,primary,False,201.759,"LINESTRING (14.2148761 45.7760944, 14.2145563 45.7758773, 14.2142349 45.7756517, 14.2140464 45.7755125, 14.2137488 45.7752962, 14.2135555 45.775152, 14.213346 45.7749854, 14.2132595 45.7749177, 14.2130937 45.7747743)",2,,
539297363,False,409,Ljubljanska cesta,primary,True,57.533,"LINESTRING (14.2148761 45.7760944, 14.2150755 45.7762385, 14.2151862 45.7763356, 14.2152775 45.7764297, 14.2153383 45.7764969)",2,,
"[572081738, 627332843]",False,,Cesta na Kremenco,residential,False,232.591,"LINESTRING (14.2121957 45.772634, 14.212289 45.7727844, 14.2123793 45.7728824, 14.2124885 45.7729718, 14.212625 45.7730714, 14.212753 45.7731481, 14.2127678 45.7731589, 14.2127932 45.7731776, 14.2131282 45.7733999, 14.2131865 45.7734386, 14.2132482 45.7734808, 14.2133339 45.7735393, 14.2135068 45.7736572, 14.2136507 45.7737552, 14.2138364 45.7738816, 14.2139913 45.7740032, 14.2141247 45.7740991, 14.2142126 45.7741636)",,,
627332843,False,,Cesta na Kremenco,residential,True,27.517,"LINESTRING (14.2121957 45.772634, 14.212177 45.7726035, 14.2121372 45.7725202, 14.212069 45.772403)",,,
24893696,False,,Ulica 1. maja,residential,False,150.838,"LINESTRING (14.2143023 45.7741723, 14.2143422 45.7741503, 14.2143986 45.7741038, 14.2144725 45.774011, 14.2145993 45.7738546, 14.2146777 45.7737578, 14.2147096 45.773717, 14.2147805 45.773639, 14.2148876 45.773515, 14.2149265 45.7734699, 14.2149445 45.773449, 14.2152133 45.7731374, 14.2153913 45.7730752)",,,
751964086,True,,,residential,False,9.208,"LINESTRING (14.2143023 45.7741723, 14.2143199 45.7741889, 14.2143275 45.774209, 14.2143239 45.7742295, 14.2143097 45.7742477)",,roundabout,
24884020,False,,,tertiary,False,32.992000000000004,"LINESTRING (14.2120885 45.774874, 14.2122154 45.7747822, 14.2123839 45.7746605)",,,
"[24884022, 24884023]",False,,"['Tržaška cesta', 'Jamska cesta']",tertiary,False,131.801,"LINESTRING (14.2120885 45.774874, 14.2122359 45.7749636, 14.2124861 45.7751402, 14.2125611 45.7751936, 14.2125791 45.7752476, 14.2125357 45.775303, 14.212424 45.7753942, 14.212293 45.7755042, 14.2122743 45.7755192, 14.2120352 45.7757107, 14.2119714 45.7757655)",2,,
24884024,True,,Tržaška cesta,residential,False,40.949,"LINESTRING (14.2120885 45.774874, 14.2119449 45.7748079, 14.211804 45.7747359, 14.2117013 45.7746726, 14.2116667 45.7746534)",,,
24884022,False,,Jamska cesta,tertiary,False,205.43300000000002,"LINESTRING (14.2119714 45.7757655, 14.2113466 45.7763438, 14.2112704 45.7764169, 14.2111297 45.7765519, 14.2110321 45.7766456, 14.2109292 45.7767298, 14.2108043 45.7768289, 14.2106216 45.7769297, 14.2102746 45.7770676, 14.2101864 45.7770934)",2,,
"[24884022, 24884023]",False,,"['Tržaška cesta', 'Jamska cesta']",tertiary,True,131.801,"LINESTRING (14.2119714 45.7757655, 14.2120352 45.7757107, 14.2122743 45.7755192, 14.212293 45.7755042, 14.212424 45.7753942, 14.2125357 45.775303, 14.2125791 45.7752476, 14.2125611 45.7751936, 14.2124861 45.7751402, 14.2122359 45.7749636, 14.2120885 45.774874)",2,,
24896732,False,,Kot,residential,True,65.006,"LINESTRING (14.2119714 45.7757655, 14.2120004 45.7758122, 14.2119996 45.7758363, 14.2119898 45.7758642, 14.2117762 45.7760921, 14.2116888 45.7762916)",,,
157273282,False,,Vilharjeva ulica,residential,True,15.402000000000001,"LINESTRING (14.2119714 45.7757655, 14.2119289 45.7757357, 14.2118455 45.7757041, 14.2118034 45.7756967)",,,
24884022,False,,Jamska cesta,tertiary,True,205.433,"LINESTRING (14.2101864 45.7770934, 14.2102746 45.7770676, 14.2106216 45.7769297, 14.2108043 45.7768289, 14.2109292 45.7767298, 14.2110321 45.7766456, 14.2111297 45.7765519, 14.2112704 45.7764169, 14.2113466 45.7763438, 14.2119714 45.7757655)",2,,
24893691,False,,Vojkova ulica,residential,True,118.30899999999998,"LINESTRING (14.2159273 45.7753242, 14.215867 45.7753741, 14.2158388 45.7753959, 14.2156273 45.77556, 14.2155035 45.775656, 14.2153592 45.7757582, 14.2152057 45.7758602, 14.2149586 45.776031, 14.2148761 45.7760944)",,,
24893693,False,,Cankarjeva ulica,residential,True,75.124,"LINESTRING (14.2159273 45.7753242, 14.2158693 45.7752856, 14.2156443 45.7751359, 14.2155895 45.7750994, 14.2155393 45.775066, 14.2154638 45.7750158, 14.2152797 45.7748932, 14.2152265 45.7748578)",,,
