osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,tunnel,junction,ref
972014077,False,Cesta Goriške fronte,tertiary,50,False,125.622,"LINESTRING (13.6450979 45.9263023, 13.6442788 45.9266477, 13.6440224 45.9267557, 13.6436967 45.9268727)",2,,,,
1192472637,False,Na Pristavi,residential,,False,39.244,"LINESTRING (13.6450979 45.9263023, 13.6450413 45.9262561, 13.6450137 45.9262397, 13.6448131 45.9261398, 13.6446938 45.9260928)",,,,,
108191686,False,Cvetlična ulica,residential,,False,103.142,"LINESTRING (13.643712 45.9271437, 13.644996 45.9273942)",,,,,
108191683,False,Cvetlična ulica,residential,,True,166.53699999999998,"LINESTRING (13.64249 45.9275703, 13.642549 45.9275777, 13.6426153 45.9275861, 13.6430506 45.9276412, 13.6438648 45.92775, 13.6442605 45.9278032, 13.6446055 45.9278493)",,,,,
972014077,False,Cesta Goriške fronte,tertiary,50,False,61.086999999999996,"LINESTRING (13.64249 45.9275703, 13.6423749 45.9278554, 13.6422513 45.9280936)",2,,,,
972014077,False,Cesta Goriške fronte,tertiary,50,True,129.168,"LINESTRING (13.64249 45.9275703, 13.6425358 45.9274431, 13.6425854 45.9273564, 13.642644 45.9272822, 13.6427561 45.9271843, 13.6428617 45.9271278, 13.6429685 45.9270874, 13.6436967 45.9268727)",2,,,,
120696465,False,Stjenkova ulica,residential,,True,143.378,"LINESTRING (13.643806 45.9302185, 13.6438311 45.9301711, 13.6438344 45.9300642, 13.6438217 45.9299528, 13.6437431 45.9297909, 13.6436272 45.9296337, 13.643511 45.929518, 13.6431632 45.9292951, 13.6429487 45.929158)",,,,,
120696480,False,Ulica padlih borcev,residential,,False,178.133,"LINESTRING (13.643806 45.9302185, 13.6423087 45.9296322, 13.6420086 45.9295144, 13.641909 45.9294752, 13.6418824 45.9294648, 13.6417993 45.9294322)",,,,,
"[120696480, 120696475, 165028695]",False,Ulica padlih borcev,residential,,True,48.98299999999999,"LINESTRING (13.643806 45.9302185, 13.6438811 45.9302518, 13.6439882 45.9302958, 13.6440385 45.9303163, 13.6442751 45.9304172, 13.644314 45.9304373, 13.644338 45.9304556)",,yes,,,
108191682,False,Stjenkova ulica,residential,,True,230.486,"LINESTRING (13.6459968 45.9290678, 13.6458012 45.9290031, 13.6455705 45.9289808, 13.6453828 45.9289845, 13.6452218 45.9290479, 13.6448302 45.929283, 13.6446264 45.9293875, 13.6444547 45.9294136, 13.6442133 45.92938, 13.6440256 45.9292755, 13.6435132 45.9289188)",,,,,
108191683,False,Cvetlična ulica,residential,,False,104.83900000000001,"LINESTRING (13.6459968 45.9290678, 13.6460316 45.9288918, 13.6460591 45.92854, 13.6460484 45.92837, 13.6460129 45.9282646, 13.6459246 45.928145)",,,,,
108191688,False,Vrtnarska ulica,residential,,True,178.614,"LINESTRING (13.6459968 45.9290678, 13.6459636 45.9291748, 13.6458714 45.9292689, 13.6453081 45.929746, 13.6446171 45.9302669, 13.6445559 45.9303046)",,,,,
108193333,False,Stjenkova ulica,residential,,True,47.598,"LINESTRING (13.6459246 45.928145, 13.6453663 45.9283251)",,,,,
108191683,False,Cvetlična ulica,residential,,False,42.903999999999996,"LINESTRING (13.6459246 45.928145, 13.6456939 45.9280218, 13.6454579 45.9279397)",,,,,
108191683,False,Cvetlična ulica,residential,,True,104.839,"LINESTRING (13.6459246 45.928145, 13.6460129 45.9282646, 13.6460484 45.92837, 13.6460591 45.92854, 13.6460316 45.9288918, 13.6459968 45.9290678)",,,,,
108191683,False,Cvetlična ulica,residential,,True,66.689,"LINESTRING (13.6446055 45.9278493, 13.6454579 45.9279397)",,,,,
108191682,False,Stjenkova ulica,residential,,False,189.781,"LINESTRING (13.6446055 45.9278493, 13.644583 45.9278881, 13.6445412 45.9279243, 13.6443356 45.9280024, 13.6440741 45.9280873, 13.6436058 45.9282294, 13.6434122 45.9282948, 13.6433088 45.9283487, 13.6432674 45.9283834, 13.6432285 45.9284347, 13.6432069 45.9285036, 13.643205 45.92857, 13.6432196 45.9286361, 13.6432479 45.9286927, 13.6432866 45.928742, 13.6434095 45.9288386, 13.6435132 45.9289188)",,,,,
108191683,False,Cvetlična ulica,residential,,False,166.53699999999998,"LINESTRING (13.6446055 45.9278493, 13.6442605 45.9278032, 13.6438648 45.92775, 13.6430506 45.9276412, 13.6426153 45.9275861, 13.642549 45.9275777, 13.64249 45.9275703)",,,,,
108191684,False,Stjenkova ulica,residential,,False,136.55200000000002,"LINESTRING (13.6451212 45.9284117, 13.6443181 45.9286633, 13.6435132 45.9289188)",,,,,
108191684,False,Stjenkova ulica,residential,,True,39.541,"LINESTRING (13.6430404 45.9290541, 13.6435132 45.9289188)",,,,,
120696465,False,Stjenkova ulica,residential,,False,143.378,"LINESTRING (13.6429487 45.929158, 13.6431632 45.9292951, 13.643511 45.929518, 13.6436272 45.9296337, 13.6437431 45.9297909, 13.6438217 45.9299528, 13.6438344 45.9300642, 13.6438311 45.9301711, 13.643806 45.9302185)",,,,,
108191685,False,Cvetlična ulica,residential,,True,70.396,"LINESTRING (13.644996 45.9273942, 13.6454579 45.9279397)",,,,,
108191686,False,Cvetlična ulica,residential,,True,103.142,"LINESTRING (13.644996 45.9273942, 13.643712 45.9271437)",,,,,
108191685,False,Cvetlična ulica,residential,,False,133.43800000000002,"LINESTRING (13.644996 45.9273942, 13.6446696 45.9269435, 13.644514 45.9268838, 13.6438542 45.9268987, 13.6438058 45.9268907, 13.6436967 45.9268727)",,,,,
108191683,False,Cvetlična ulica,residential,,False,66.689,"LINESTRING (13.6454579 45.9279397, 13.6446055 45.9278493)",,,,,
108191685,False,Cvetlična ulica,residential,,False,70.396,"LINESTRING (13.6454579 45.9279397, 13.644996 45.9273942)",,,,,
108191683,False,Cvetlična ulica,residential,,True,42.903999999999996,"LINESTRING (13.6454579 45.9279397, 13.6456939 45.9280218, 13.6459246 45.928145)",,,,,
108191684,False,Stjenkova ulica,residential,,False,39.541,"LINESTRING (13.6435132 45.9289188, 13.6430404 45.9290541)",,,,,
108191682,False,Stjenkova ulica,residential,,False,230.48600000000005,"LINESTRING (13.6435132 45.9289188, 13.6440256 45.9292755, 13.6442133 45.92938, 13.6444547 45.9294136, 13.6446264 45.9293875, 13.6448302 45.929283, 13.6452218 45.9290479, 13.6453828 45.9289845, 13.6455705 45.9289808, 13.6458012 45.9290031, 13.6459968 45.9290678)",,,,,
108191682,False,Stjenkova ulica,residential,,True,189.78099999999998,"LINESTRING (13.6435132 45.9289188, 13.6434095 45.9288386, 13.6432866 45.928742, 13.6432479 45.9286927, 13.6432196 45.9286361, 13.643205 45.92857, 13.6432069 45.9285036, 13.6432285 45.9284347, 13.6432674 45.9283834, 13.6433088 45.9283487, 13.6434122 45.9282948, 13.6436058 45.9282294, 13.6440741 45.9280873, 13.6443356 45.9280024, 13.6445412 45.9279243, 13.644583 45.9278881, 13.6446055 45.9278493)",,,,,
108191684,False,Stjenkova ulica,residential,,True,136.55200000000002,"LINESTRING (13.6435132 45.9289188, 13.6443181 45.9286633, 13.6451212 45.9284117)",,,,,
108191688,False,Vrtnarska ulica,residential,,False,23.807000000000002,"LINESTRING (13.644338 45.9304556, 13.644408 45.9304125, 13.6445559 45.9303046)",,,,,
"[120696480, 120696475, 165028695]",False,Ulica padlih borcev,residential,,False,48.983,"LINESTRING (13.644338 45.9304556, 13.644314 45.9304373, 13.6442751 45.9304172, 13.6440385 45.9303163, 13.6439882 45.9302958, 13.6438811 45.9302518, 13.643806 45.9302185)",,yes,,,
"[878917245, 878917237, 165028695]",False,Ulica padlih borcev,residential,,"[False, True]",162.726,"LINESTRING (13.644338 45.9304556, 13.6443403 45.930482, 13.6443277 45.9305133, 13.6440852 45.9309703, 13.644062 45.9310457, 13.6440654 45.9310938, 13.6440985 45.9311315, 13.6441471 45.9311622, 13.6444302 45.9313183, 13.6445765 45.9313927, 13.6448913 45.9315501, 13.644918 45.9315739, 13.6449294 45.9315977)",,,yes,,
108191685,False,Cvetlična ulica,residential,,True,133.438,"LINESTRING (13.6436967 45.9268727, 13.6438058 45.9268907, 13.6438542 45.9268987, 13.644514 45.9268838, 13.6446696 45.9269435, 13.644996 45.9273942)",,,,,
972014077,False,Cesta Goriške fronte,tertiary,50,False,129.168,"LINESTRING (13.6436967 45.9268727, 13.6429685 45.9270874, 13.6428617 45.9271278, 13.6427561 45.9271843, 13.642644 45.9272822, 13.6425854 45.9273564, 13.6425358 45.9274431, 13.64249 45.9275703)",2,,,,
972014077,False,Cesta Goriške fronte,tertiary,50,True,125.622,"LINESTRING (13.6436967 45.9268727, 13.6440224 45.9267557, 13.6442788 45.9266477, 13.6450979 45.9263023)",2,,,,
120696478,True,Ulica padlih borcev,residential,,False,55.205000000000005,"LINESTRING (13.6417993 45.9294322, 13.6414896 45.9293465, 13.6413074 45.9293013, 13.6412332 45.9292784, 13.6412024 45.9292689, 13.6411364 45.9292486)",,,,,
120696480,False,Ulica padlih borcev,residential,,True,178.13299999999998,"LINESTRING (13.6417993 45.9294322, 13.6418824 45.9294648, 13.641909 45.9294752, 13.6420086 45.9295144, 13.6423087 45.9296322, 13.643806 45.9302185)",,,,,
1269129490,False,Ulica padlih borcev,residential,,False,40.944,"LINESTRING (13.6417993 45.9294322, 13.6417537 45.929488, 13.6417297 45.9295174, 13.6417057 45.9295468, 13.6416065 45.9296796, 13.641549 45.9297566)",,,,,
108193336,False,Ulica Nikole Tesle,residential,,False,85.52799999999999,"LINESTRING (13.6371643 45.9297078, 13.6373721 45.9294808, 13.6376086 45.9290918, 13.6376534 45.9290206)",,,,,
108193336,False,Ulica Nikole Tesle,residential,,True,109.455,"LINESTRING (13.6371643 45.9297078, 13.636682 45.9300335, 13.6362536 45.9303228, 13.6361798 45.9303726, 13.6361489 45.9303935)",,,,,
245686800,True,Cesta Prekomorskih brigad,residential,30,False,161.27700000000002,"LINESTRING (13.6371643 45.9297078, 13.6375303 45.9299577, 13.6377552 45.9301113, 13.6378381 45.9301685, 13.638039 45.9303071, 13.6380857 45.9303383, 13.6383175 45.9304934, 13.6385539 45.9306722, 13.6385888 45.9306986, 13.6386393 45.9307326)",,,,,
108193336,False,Ulica Nikole Tesle,residential,,False,188.73300000000003,"LINESTRING (13.6376534 45.9290206, 13.6378075 45.9287035, 13.6377814 45.9284621, 13.6375702 45.9278587, 13.637443 45.9274955, 13.6374003 45.9273734)",,,,,
108193336,False,Ulica Nikole Tesle,residential,,True,85.528,"LINESTRING (13.6376534 45.9290206, 13.6376086 45.9290918, 13.6373721 45.9294808, 13.6371643 45.9297078)",,,,,
27795841,False,Vrtojbenska cesta,tertiary,,False,253.47899999999998,"LINESTRING (13.6405462 45.9260262, 13.6406033 45.9265374, 13.6406381 45.9267911, 13.6406475 45.9269217, 13.6406409 45.9270308, 13.6405899 45.9273524, 13.6405563 45.9275122, 13.6404936 45.927672, 13.6401288 45.928194, 13.640103 45.9282308)",2,,,,
108193336,False,Ulica Nikole Tesle,residential,,True,588.881,"LINESTRING (13.6405462 45.9260262, 13.6404708 45.9260171, 13.6404326 45.9260125, 13.6403563 45.9260032, 13.6398176 45.925958, 13.6390742 45.9258838, 13.6383941 45.9257675, 13.6370217 45.9255204, 13.6365315 45.9254322, 13.6363008 45.9254154, 13.636186 45.9254316, 13.6361091 45.9254807, 13.6360991 45.9255286, 13.6360921 45.9255622, 13.6361184 45.9256272, 13.6363257 45.9258615, 13.6367134 45.9263, 13.6371967 45.9269062, 13.6372247 45.9269703, 13.6374003 45.9273734)",,,,,
108193328,False,Ulica Andreja Gabrščka,residential,,True,147.622,"LINESTRING (13.6390449 45.9273155, 13.6390849 45.9259882)",,,,,
108193335,False,Ulica Andreja Gabrščka,residential,,True,55.38,"LINESTRING (13.6390449 45.9273155, 13.6383289 45.9273119)",,,,,
108193335,False,Ulica Andreja Gabrščka,residential,,False,200.538,"LINESTRING (13.6390449 45.9273155, 13.6397769 45.9273166, 13.639788 45.9260223)",,,,,
108193333,False,Stjenkova ulica,residential,,False,47.598,"LINESTRING (13.6453663 45.9283251, 13.6459246 45.928145)",,,,,
108193329,False,Ulica Andreja Gabrščka,residential,,False,61.636,"LINESTRING (13.6383247 45.9267576, 13.6383289 45.9273119)",,,,,
108193329,False,Ulica Andreja Gabrščka,residential,,True,100.424,"LINESTRING (13.6383247 45.9267576, 13.6383353 45.9258545)",,,,,
108193335,False,Ulica Andreja Gabrščka,residential,,True,200.538,"LINESTRING (13.639788 45.9260223, 13.6397769 45.9273166, 13.6390449 45.9273155)",,,,,
108193328,False,Ulica Andreja Gabrščka,residential,,False,147.622,"LINESTRING (13.6390849 45.9259882, 13.6390449 45.9273155)",,,,,
108193329,False,Ulica Andreja Gabrščka,residential,,False,100.424,"LINESTRING (13.6383353 45.9258545, 13.6383247 45.9267576)",,,,,
108193329,False,Ulica Andreja Gabrščka,residential,,True,61.636,"LINESTRING (13.6383289 45.9273119, 13.6383247 45.9267576)",,,,,
108193335,False,Ulica Andreja Gabrščka,residential,,False,55.38,"LINESTRING (13.6383289 45.9273119, 13.6390449 45.9273155)",,,,,
108193335,False,Ulica Andreja Gabrščka,residential,,True,72.40600000000002,"LINESTRING (13.6383289 45.9273119, 13.6380116 45.9273098, 13.637759 45.9273256, 13.6374767 45.9273632, 13.6374302 45.9273694, 13.6374003 45.9273734)",,,,,
120696485,False,Vrtojbenska cesta,residential,,True,60.529,"LINESTRING (13.6397872 45.929318, 13.6405483 45.9294448)",,,,,
108193334,True,Bratuževa ulica,residential,,False,168.396,"LINESTRING (13.6397872 45.929318, 13.6396944 45.929306, 13.6392689 45.9292511, 13.6388994 45.9292034, 13.6384388 45.929144, 13.6380672 45.9290961, 13.6380123 45.929089, 13.637796 45.9290478, 13.6376534 45.9290206)",,,,,
120696486,True,Vrtojbenska cesta,tertiary,40,False,104.82100000000001,"LINESTRING (13.6397872 45.929318, 13.6397097 45.9289742, 13.6397037 45.928892, 13.639709 45.9288181, 13.639726 45.9287609, 13.6397607 45.9286839, 13.6398339 45.9285736, 13.6398628 45.9285327, 13.6399135 45.9284642, 13.6399669 45.9284234)",,,,,
108193335,False,Ulica Andreja Gabrščka,residential,,False,72.406,"LINESTRING (13.6374003 45.9273734, 13.6374302 45.9273694, 13.6374767 45.9273632, 13.637759 45.9273256, 13.6380116 45.9273098, 13.6383289 45.9273119)",,,,,
108193336,False,Ulica Nikole Tesle,residential,,False,588.8809999999999,"LINESTRING (13.6374003 45.9273734, 13.6372247 45.9269703, 13.6371967 45.9269062, 13.6367134 45.9263, 13.6363257 45.9258615, 13.6361184 45.9256272, 13.6360921 45.9255622, 13.6360991 45.9255286, 13.6361091 45.9254807, 13.636186 45.9254316, 13.6363008 45.9254154, 13.6365315 45.9254322, 13.6370217 45.9255204, 13.6383941 45.9257675, 13.6390742 45.9258838, 13.6398176 45.925958, 13.6403563 45.9260032, 13.6404326 45.9260125, 13.6404708 45.9260171, 13.6405462 45.9260262)",,,,,
108193336,False,Ulica Nikole Tesle,residential,,True,188.733,"LINESTRING (13.6374003 45.9273734, 13.637443 45.9274955, 13.6375702 45.9278587, 13.6377814 45.9284621, 13.6378075 45.9287035, 13.6376534 45.9290206)",,,,,
"[1163076544, 1185762273, 27091541]",True,Cesta Goriške fronte,"['living_street', 'tertiary']","['40', '10']",False,114.202,"LINESTRING (13.6411364 45.9292486, 13.6407164 45.9294769, 13.6406272 45.9295272, 13.6403962 45.9297236, 13.6401657 45.9299283, 13.6401243 45.9299463, 13.6400863 45.9299575)",1,,,,
120696473,True,Ulica padlih borcev,residential,,False,34.05,"LINESTRING (13.641549 45.9297566, 13.6413286 45.9299211, 13.6413007 45.9299419, 13.6412305 45.9299623)",,,,,
1269129490,False,Ulica padlih borcev,residential,,True,40.943999999999996,"LINESTRING (13.641549 45.9297566, 13.6416065 45.9296796, 13.6417057 45.9295468, 13.6417297 45.9295174, 13.6417537 45.929488, 13.6417993 45.9294322)",,,,,
875848601,True,Vrtojbenska cesta,tertiary,30,False,63.813,"LINESTRING (13.6398935 45.9298871, 13.6398608 45.9297122, 13.6397872 45.929318)",,,,,
120696469,True,Trg Ivana Roba,living_street,10,False,29.607999999999997,"LINESTRING (13.6400863 45.9299575, 13.6399718 45.930001, 13.6399298 45.9300262, 13.6398823 45.930068, 13.6398114 45.9301356)",,,,,
127736753,True,Ulica padlih borcev,living_street,30,False,18.35,"LINESTRING (13.6400863 45.9299575, 13.6399885 45.929956, 13.6399514 45.9299405, 13.6398935 45.9298871)",,,,,
120696473,True,Ulica padlih borcev,residential,,False,28.174,"LINESTRING (13.6404437 45.9300064, 13.6402586 45.9299827, 13.6401525 45.9299666, 13.6400863 45.9299575)",,,,,
849011716,False,Ulica padlih borcev,residential,,False,31.183999999999997,"LINESTRING (13.6404437 45.9300064, 13.6404647 45.9298994, 13.6406992 45.9298434)",,,,,
120696473,True,Ulica padlih borcev,residential,,False,30.284,"LINESTRING (13.6408308 45.9300474, 13.6404437 45.9300064)",,,,,
"[680531218, 253823628]",False,Cesta Prekomorskih brigad,residential,,"[False, True]",290.43500000000006,"LINESTRING (13.6408308 45.9300474, 13.640814 45.9300806, 13.6407406 45.9302259, 13.640692 45.9303207, 13.6406688 45.9303538, 13.6406196 45.9304242, 13.6406116 45.9304293, 13.6405095 45.9304941, 13.6402803 45.930556, 13.6401171 45.9305939, 13.6400083 45.9306521, 13.6399497 45.9307743, 13.6399388 45.9308737, 13.6399252 45.930998, 13.6399204 45.9310421, 13.639903 45.9310761, 13.6398116 45.9312545, 13.6397179 45.9313927, 13.639707 45.9314088, 13.6394392 45.9316096, 13.6391642 45.9317852, 13.6387676 45.9320611)",,,,,
848485212,True,Cesta Prekomorskih brigad,secondary,40,False,10.562000000000001,"LINESTRING (13.6388105 45.9332492, 13.6388392 45.9332246, 13.6388771 45.9332071, 13.6389208 45.9331982)",1,,,roundabout,
1098895693,True,Cesta Prekomorskih brigad,secondary,50,False,24.752,"LINESTRING (13.6388105 45.9332492, 13.6387966 45.9332194, 13.6387412 45.9331236, 13.6387164 45.9330373)",1,,,,
165025049,True,Vrtojbenska cesta,tertiary,,False,23.894,"LINESTRING (13.6415206 45.9288799, 13.6416231 45.9288702, 13.6416568 45.9288619, 13.6417046 45.9288408, 13.6417895 45.9287888)",,,,,
1269129496,True,Vrtojbenska cesta,tertiary,40,False,13.111,"LINESTRING (13.6415206 45.9288799, 13.6415991 45.9289422, 13.6416245 45.9289725)",1,,,,
165025053,True,,tertiary_link,50,False,62.143,"LINESTRING (13.6377272 45.9318232, 13.6376216 45.9317314, 13.6375036 45.9316903, 13.6373814 45.9316558, 13.6372998 45.9316474, 13.6371809 45.9316534, 13.6370162 45.9316795)",,,,,
848485211,False,Cesta Prekomorskih brigad,secondary,50,False,52.553000000000004,"LINESTRING (13.6377272 45.9318232, 13.63766 45.9316944, 13.6375884 45.9315345, 13.6374857 45.9313823)",2,,,,
848485211,False,Cesta Prekomorskih brigad,secondary,50,True,155.327,"LINESTRING (13.6377272 45.9318232, 13.637831 45.9319762, 13.637934 45.9320946, 13.6379596 45.9321365, 13.6380981 45.9322886, 13.6383159 45.9325331, 13.6384712 45.9327187, 13.6385022 45.9327557, 13.6387164 45.9330373)",2,,,,
1269129497,True,Vrtojbenska cesta,tertiary,,False,5.733,"LINESTRING (13.6414471 45.9288732, 13.6415206 45.9288799)",,,,,
1269129498,True,Vrtojbenska cesta,tertiary,40,False,5.733,"LINESTRING (13.6414471 45.9288732, 13.6415206 45.9288799)",1,,,,
1269129495,True,,tertiary,,False,22.993,"LINESTRING (13.6414471 45.9288732, 13.6414765 45.9289264, 13.6414857 45.9289794, 13.6414767 45.9290194, 13.6414468 45.9290713)",,,,,
27795841,False,Vrtojbenska cesta,tertiary,,True,253.47899999999998,"LINESTRING (13.640103 45.9282308, 13.6401288 45.928194, 13.6404936 45.927672, 13.6405563 45.9275122, 13.6405899 45.9273524, 13.6406409 45.9270308, 13.6406475 45.9269217, 13.6406381 45.9267911, 13.6406033 45.9265374, 13.6405462 45.9260262)",2,,,,
165025052,True,,tertiary,40,False,22.601000000000003,"LINESTRING (13.640103 45.9282308, 13.6401025 45.9282728, 13.6401127 45.9283002, 13.6401289 45.9283291, 13.6401537 45.9283557, 13.6401843 45.9283759, 13.6402332 45.9283986)",1,,,,
27091562,True,Vrtojbenska cesta,tertiary,40,False,50.829,"LINESTRING (13.6402332 45.9283986, 13.6403035 45.9284205, 13.6403166 45.9284254, 13.6404177 45.9284572, 13.6407145 45.9285639, 13.6407818 45.9285877, 13.6408216 45.9286019)",1,,,,
165025051,False,Goriška ulica,tertiary,50,False,16.852,"LINESTRING (13.6370162 45.9316795, 13.6369693 45.9317107, 13.6368588 45.9317843)",2,,,,
1096807144,False,Goriška ulica,tertiary,50,True,49.097,"LINESTRING (13.6370162 45.9316795, 13.6372891 45.9315067, 13.6374857 45.9313823)",,,,,
253579981,False,Ulica padlih borcev,residential,50,False,45.576,"LINESTRING (13.6441959 45.933298, 13.6442213 45.9332208, 13.6442214 45.9331193, 13.6442089 45.9330637, 13.64414 45.9329951, 13.6440399 45.9329393)",2,,,,
253582670,False,Ulica Franca Baliča,residential,50,False,106.245,"LINESTRING (13.6441959 45.933298, 13.6444824 45.9333362, 13.6448598 45.9334186, 13.6453155 45.9335894, 13.6454419 45.9336673)",,,,,
253586415,False,Ulica Ivana Suliča,living_street,30,True,111.148,"LINESTRING (13.6441959 45.933298, 13.6441429 45.9332837, 13.6439963 45.9332443, 13.6434241 45.9330903, 13.64306 45.9334304)",,,,,
878917240,True,Ulica padlih borcev,residential,,False,45.242,"LINESTRING (13.6449294 45.9315977, 13.6449339 45.9316246, 13.6449293 45.9316507, 13.6447962 45.9318499, 13.6447421 45.9318849, 13.6446858 45.9319014, 13.6446294 45.931909)",1,,,,
"[878917245, 165028695, 878917237]",False,Ulica padlih borcev,residential,,"[False, True]",162.726,"LINESTRING (13.6449294 45.9315977, 13.644918 45.9315739, 13.6448913 45.9315501, 13.6445765 45.9313927, 13.6444302 45.9313183, 13.6441471 45.9311622, 13.6440985 45.9311315, 13.6440654 45.9310938, 13.644062 45.9310457, 13.6440852 45.9309703, 13.6443277 45.9305133, 13.6443403 45.930482, 13.644338 45.9304556)",,,yes,,
165028698,False,Ulica padlih borcev,residential,,True,134.406,"LINESTRING (13.6440399 45.9329393, 13.6439788 45.9328886, 13.6438964 45.9328397, 13.64379 45.9327674, 13.6437362 45.9326952, 13.6437057 45.9326021, 13.6437134 45.9325071, 13.6437604 45.9324168, 13.6438438 45.9323373, 13.6439414 45.9322783, 13.6441115 45.9322054, 13.6444265 45.9320502)",,,,,
253579981,False,Ulica padlih borcev,residential,50,True,45.57599999999999,"LINESTRING (13.6440399 45.9329393, 13.64414 45.9329951, 13.6442089 45.9330637, 13.6442214 45.9331193, 13.6442213 45.9332208, 13.6441959 45.933298)",2,,,,
998674331,False,Ulica padlih borcev,residential,,False,104.57300000000001,"LINESTRING (13.6440399 45.9329393, 13.6440941 45.9328953, 13.6441504 45.9328374, 13.6442663 45.9327879, 13.6443741 45.9328134, 13.6443842 45.932918, 13.6443761 45.9330169, 13.6444086 45.9331046, 13.6445062 45.9331492, 13.6445509 45.9331696, 13.6448477 45.9332615)",,,,,
998674331,False,Ulica padlih borcev,residential,,True,104.573,"LINESTRING (13.6448477 45.9332615, 13.6445509 45.9331696, 13.6445062 45.9331492, 13.6444086 45.9331046, 13.6443761 45.9330169, 13.6443842 45.932918, 13.6443741 45.9328134, 13.6442663 45.9327879, 13.6441504 45.9328374, 13.6440941 45.9328953, 13.6440399 45.9329393)",,,,,
878917239,False,,primary,,False,7.934,"LINESTRING (13.6442092 45.9316157, 13.644146 45.9316719)",3,,,,103
165028697,True,Ulica padlih borcev,residential,,False,34.962,"LINESTRING (13.6442092 45.9316157, 13.6443252 45.9316767, 13.6445579 45.9318156)",,,,,
165028697,True,Ulica padlih borcev,residential,,False,12.061,"LINESTRING (13.6445579 45.9318156, 13.6445955 45.9318454, 13.6446179 45.9318709, 13.6446294 45.931909)",,,,,
878917246,True,Ulica padlih borcev,residential,,False,41.208,"LINESTRING (13.6445579 45.9318156, 13.6446273 45.931821, 13.6446847 45.9318165, 13.6447345 45.9317926, 13.6448727 45.9316304, 13.6449294 45.9315977)",1,,,,
