osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,junction,bridge
5224037,Gorkega ulica,residential,30,False,True,161.455,,"LINESTRING (15.6425909 46.5535745, 15.6426729 46.5536789, 15.6433354 46.5545659, 15.6434984 46.5547906, 15.6435537 46.5548667)",,,
6066922,Ulica Moše Pijada,tertiary,30,False,True,72.462,3,"LINESTRING (15.6425909 46.5535745, 15.6428045 46.5535167, 15.6428381 46.5535058, 15.6431597 46.5534165, 15.6434705 46.5533322)",,,
485646841,Valvasorjeva ulica,tertiary,30,False,True,53.829,2,"LINESTRING (15.6425909 46.5535745, 15.6424087 46.5536203, 15.6423526 46.5536321, 15.6420521 46.5537102, 15.6419876 46.5537229, 15.641926 46.5537319)",,,
6066922,Ulica Moše Pijada,tertiary,30,False,False,72.462,3,"LINESTRING (15.6434705 46.5533322, 15.6431597 46.5534165, 15.6428381 46.5535058, 15.6428045 46.5535167, 15.6425909 46.5535745)",,,
6066923,Ulica Moše Pijada,tertiary,30,True,False,59.303000000000004,1,"LINESTRING (15.6434705 46.5533322, 15.6435638 46.5533102, 15.6439074 46.5532289, 15.6439477 46.5532194, 15.6442039 46.5531588)",,,
"[25219905, 688004394, 688004396, 36931152, 8106706, 997697235]","['Gledališka ulica', 'Orožnova ulica', 'Slomškov trg']",residential,30,True,False,501.65600000000006,1,"LINESTRING (15.641688 46.5590713, 15.6418168 46.5590398, 15.6422411 46.5589871, 15.6423484 46.5589666, 15.6429448 46.5589112, 15.6433234 46.5588737, 15.6434174 46.5588677, 15.6435404 46.5588594, 15.6435626 46.5588585, 15.6438006 46.5588488, 15.6443807 46.5588394, 15.6448552 46.5588365, 15.6450018 46.5588458, 15.6451174 46.5588595, 15.6452272 46.5588757, 15.6453379 46.5589041, 15.6454271 46.5589454, 15.6454826 46.5590031, 15.6455253 46.5590606, 15.6455434 46.5591079, 15.6455608 46.5591591, 15.6455615 46.559198, 15.6455487 46.5592354, 15.6455278 46.5592645, 15.6455011 46.5592933, 15.6454807 46.5593105, 15.6454422 46.5593357, 15.6453924 46.5593614, 15.6453251 46.5593892, 15.6452192 46.5594183, 15.6451036 46.5594422, 15.645004 46.5594527, 15.6448213 46.5594607, 15.6444016 46.5594696, 15.6444007 46.5594828, 15.6443969 46.5595388, 15.6443734 46.5601686, 15.6443747 46.5601882)","['3', '25']",,
150645501,Strossmayerjeva ulica,residential,30,False,False,96.364,2,"LINESTRING (15.641688 46.5590713, 15.6416688 46.5590103, 15.641472 46.5583533, 15.6414188 46.558225)",,,
"[246322018, 150641532]",Strossmayerjeva ulica,residential,50,False,True,149.132,2,"LINESTRING (15.641688 46.5590713, 15.64171 46.5591411, 15.6417756 46.5593493, 15.642059 46.5603337, 15.6420748 46.5603858)",,,
150641533,Razlagova ulica,tertiary,30,True,False,126.69399999999999,2,"LINESTRING (15.6516799 46.5620329, 15.6515162 46.5620338, 15.6508581 46.5620321, 15.6508038 46.562032, 15.6507351 46.5620318, 15.6501231 46.5620424, 15.650023 46.5620407)",,,
741218595,Ulica talcev,residential,30,False,False,88.214,,"LINESTRING (15.6509886 46.5566558, 15.6511685 46.5566625, 15.6512273 46.556684, 15.6512662 46.55671, 15.6512883 46.5567417, 15.651313 46.5568021, 15.6513671 46.5572555, 15.6513685 46.557289)",,,
25210619,Ribiška ulica,residential,30,False,False,65.458,,"LINESTRING (15.6394726 46.5569395, 15.6395826 46.5574568, 15.6395963 46.557522)",,,
124215746,Partizanska cesta,residential,,False,False,85.042,,"LINESTRING (15.6505613 46.5603373, 15.6503034 46.5603332, 15.6494493 46.5603196)",,,
222028652,Partizanska cesta,residential,,True,False,27.897000000000002,1,"LINESTRING (15.6505613 46.5603373, 15.6506404 46.5603212, 15.650714 46.5603113, 15.6508014 46.5603075, 15.6509212 46.5603084)",,,
"[246322018, 150641532]",Strossmayerjeva ulica,residential,50,False,False,149.132,2,"LINESTRING (15.6420748 46.5603858, 15.642059 46.5603337, 15.6417756 46.5593493, 15.64171 46.5591411, 15.641688 46.5590713)",,,
150645499,Strossmayerjeva ulica,tertiary,50,False,True,83.403,2,"LINESTRING (15.6420748 46.5603858, 15.6421071 46.5605292, 15.6423356 46.5611134)",,,
"[268080128, 150662689, 23306362]","['Trg generala Maistra', 'Gregorčičeva ulica']",residential,30,True,False,338.17400000000004,2,"LINESTRING (15.6465897 46.5611772, 15.6466714 46.5611777, 15.6482697 46.5611994, 15.6492461 46.5612407, 15.6493253 46.5612412, 15.6494077 46.5612417, 15.6494312 46.5612418, 15.6495413 46.5612429, 15.6496697 46.5612541, 15.6497345 46.5612661, 15.649759 46.5612706, 15.6498246 46.5612922, 15.6498816 46.5613144, 15.6499325 46.5613376, 15.6499796 46.5613748, 15.6500112 46.5614252, 15.6500321 46.5615691, 15.6500326 46.5616565, 15.6500179 46.561968, 15.650023 46.5620407)",,,
"[246310800, 226269979]",Tyrševa ulica,residential,30,False,False,62.11600000000001,,"LINESTRING (15.6465897 46.5611772, 15.6465935 46.5611024, 15.646599 46.561005, 15.6466017 46.5608557, 15.646599 46.5608206, 15.6465856 46.5608059, 15.6465507 46.5607837, 15.6464595 46.5607763, 15.6463308 46.5607708)",,,
150643366,Razlagova ulica,tertiary,30,True,False,134.461,2,"LINESTRING (15.650023 46.5620407, 15.6499228 46.5620374, 15.6497222 46.5620395, 15.6490883 46.5620342, 15.6482646 46.5620251)",,,
73451571,Svetozarevska ulica,residential,,False,True,7.286,,"LINESTRING (15.6490759 46.5581036, 15.6490639 46.5581686)",,,
23306370,Ulica heroja Bračiča,tertiary,30,False,False,75.84400000000001,2,"LINESTRING (15.6490759 46.5581036, 15.6491242 46.5581258, 15.6491716 46.5581358, 15.6491976 46.5581369, 15.649941 46.5581013, 15.6500536 46.5580947)",,,
102657882,Svetozarevska ulica,tertiary,50,False,False,72.822,3,"LINESTRING (15.6490759 46.5581036, 15.6490326 46.5580679, 15.649009 46.5580239, 15.6489653 46.5578958, 15.6489435 46.5577876, 15.6489087 46.5576279, 15.6488616 46.557472)",,,
23306370,Ulica heroja Bračiča,tertiary,30,False,False,63.088,2,"LINESTRING (15.6500536 46.5580947, 15.6505259 46.5580566, 15.6508748 46.5580418)",,,
23306370,Ulica heroja Bračiča,tertiary,30,False,True,75.844,2,"LINESTRING (15.6500536 46.5580947, 15.649941 46.5581013, 15.6491976 46.5581369, 15.6491716 46.5581358, 15.6491242 46.5581258, 15.6490759 46.5581036)",,,
324017304,Ulica Vita Kraigherja,residential,30,False,False,107.845,,"LINESTRING (15.6500536 46.5580947, 15.6500769 46.5581879, 15.6501109 46.5584656, 15.6501934 46.5589997, 15.6502025 46.5590589)",,,
23306373,,secondary_link,50,True,False,47.767,,"LINESTRING (15.6499411 46.5544589, 15.650204 46.554397, 15.6503095 46.5543369, 15.6504381 46.5542229)",,,
"[886530333, 23306374]",,secondary_link,50,False,False,88.25399999999999,"['2', '3']","LINESTRING (15.6499411 46.5544589, 15.6497169 46.5544694, 15.6495601 46.5545024, 15.6494219 46.5545606, 15.6493408 46.5546357, 15.6492932 46.5547301, 15.6492738 46.5547914, 15.6492644 46.5548567, 15.6492608 46.5549498)",,,
"[886530333, 23306374]",,secondary_link,50,False,True,88.25399999999999,"['2', '3']","LINESTRING (15.6492608 46.5549498, 15.6492644 46.5548567, 15.6492738 46.5547914, 15.6492932 46.5547301, 15.6493408 46.5546357, 15.6494219 46.5545606, 15.6495601 46.5545024, 15.6497169 46.5544694, 15.6499411 46.5544589)",,,
"[67147748, 244709212]",Pobreška cesta,tertiary,50,False,False,122.57000000000001,2,"LINESTRING (15.6492608 46.5549498, 15.6490317 46.5549498, 15.6489518 46.5549458, 15.6488698 46.5549373, 15.6487703 46.5549129, 15.6486866 46.5548855, 15.6486059 46.5548555, 15.6485184 46.5548102, 15.6484719 46.5547797, 15.6483493 46.5546889, 15.6483377 46.5546804, 15.6482282 46.5546004, 15.6481493 46.554553, 15.6480691 46.5545217, 15.6478876 46.5544764)",,,
"[25220776, 246316148]",Slovenska ulica,residential,30,True,False,179.429,"['1', '2']","LINESTRING (15.6443747 46.5601882, 15.6441446 46.560179, 15.6440874 46.5601756, 15.6435644 46.5601725, 15.6435403 46.5601736, 15.6432119 46.5601847, 15.6430469 46.5601911, 15.642916 46.5601962, 15.6427236 46.5602259, 15.6425751 46.5602596, 15.6422475 46.5603448, 15.6421876 46.5603606, 15.6420748 46.5603858)",,,
25235840,Krekova ulica,tertiary,30,True,False,85.079,2,"LINESTRING (15.6443254 46.5619821, 15.6442321 46.5619809, 15.6433683 46.5619812, 15.6432126 46.5619812)",,,
27262914,Trubarjeva ulica,residential,30,False,True,95.71499999999999,2,"LINESTRING (15.6443254 46.5619821, 15.6443273 46.5619073, 15.6443396 46.5616683, 15.6443641 46.5611811, 15.6443698 46.5611219)",,,
25210619,Ribiška ulica,residential,30,False,False,23.226,,"LINESTRING (15.6397947 46.5580995, 15.6398644 46.5583028)",,,
25210619,Ribiška ulica,residential,30,False,True,65.983,,"LINESTRING (15.6397947 46.5580995, 15.6397481 46.5579638, 15.6396155 46.5575774, 15.6395963 46.557522)",,,
25235840,Krekova ulica,tertiary,30,True,False,169.954,2,"LINESTRING (15.646548 46.5620033, 15.6464572 46.5620049, 15.6448006 46.5619842, 15.6444262 46.5619808, 15.6443254 46.5619821)",,,
150662687,Tyrševa ulica,residential,30,True,False,91.923,2,"LINESTRING (15.646548 46.5620033, 15.6465534 46.5619165, 15.6465914 46.5612098, 15.6465897 46.5611772)",,,
25237386,Gregorčičeva ulica,residential,30,True,False,155.546,1,"LINESTRING (15.6423356 46.5611134, 15.6424215 46.5611102, 15.6430782 46.5611104, 15.6434083 46.5611105, 15.644022 46.5611178, 15.6443698 46.5611219)",,,
150645499,Strossmayerjeva ulica,tertiary,50,False,False,83.403,2,"LINESTRING (15.6423356 46.5611134, 15.6421071 46.5605292, 15.6420748 46.5603858)",,,
150645500,Strossmayerjeva ulica,tertiary,50,False,True,98.435,2,"LINESTRING (15.6423356 46.5611134, 15.6423907 46.561227, 15.6427253 46.5619571)",,,
25210619,Ribiška ulica,residential,30,False,False,65.983,,"LINESTRING (15.6395963 46.557522, 15.6396155 46.5575774, 15.6397481 46.5579638, 15.6397947 46.5580995)",,,
25210619,Ribiška ulica,residential,30,False,True,65.458,,"LINESTRING (15.6395963 46.557522, 15.6395826 46.5574568, 15.6394726 46.5569395)",,,
"[26559898, 26559902]","['Ribiška ulica', 'Pristaniška ulica']",residential,30,False,"[False, True]",172.741,,"LINESTRING (15.6395963 46.557522, 15.640803 46.5573788, 15.6409484 46.5573616, 15.640768 46.5568301, 15.6407453 46.5567678)",,,
"[26559898, 26559902]","['Ribiška ulica', 'Pristaniška ulica']",residential,30,False,"[False, True]",172.741,,"LINESTRING (15.6407453 46.5567678, 15.640768 46.5568301, 15.6409484 46.5573616, 15.640803 46.5573788, 15.6395963 46.557522)",,,
27262914,Trubarjeva ulica,residential,30,False,False,95.715,2,"LINESTRING (15.6443698 46.5611219, 15.6443641 46.5611811, 15.6443396 46.5616683, 15.6443273 46.5619073, 15.6443254 46.5619821)",,,
"[35468172, 246310806]",Gledališka ulica,residential,30,True,False,104.401,1,"LINESTRING (15.6443698 46.5611219, 15.6443759 46.5610868, 15.6443961 46.5606522, 15.6444095 46.5603634, 15.6444126 46.5602972, 15.6444018 46.560228, 15.6443747 46.5601882)","['40', '10']",,
266934788,Gregorčičeva ulica,residential,30,True,False,169.835,1,"LINESTRING (15.6443698 46.5611219, 15.6465055 46.561175, 15.6465897 46.5611772)",,,
226412687,Koroška cesta,residential,30,True,False,40.443,,"LINESTRING (15.6397939 46.5584919, 15.6403108 46.5584147)",,,
226412684,Ribiška ulica,residential,30,True,False,23.146,,"LINESTRING (15.6397939 46.5584919, 15.6398318 46.5584654, 15.6398593 46.5584368, 15.6398801 46.5583871, 15.6398644 46.5583028)",,,
245957819,Trg revolucije,tertiary,50,True,False,26.758,2,"LINESTRING (15.6457619 46.5544911, 15.6456744 46.5542581)",,,
1133025069,Glavni trg,tertiary,50,True,False,11.703000000000001,,"LINESTRING (15.6461614 46.557278, 15.6461879 46.557297, 15.6462072 46.5573197, 15.6462181 46.5573449, 15.6462202 46.5573712)",,roundabout,
72864030,Ulica Moše Pijada,residential,30,True,False,50.103,,"LINESTRING (15.641926 46.5537319, 15.6413084 46.5538824)",,,
"[7146241, 429748557]",Valvasorjeva ulica,tertiary,"['30', '50']",False,True,188.126,2,"LINESTRING (15.641926 46.5537319, 15.6418406 46.5537321, 15.6417576 46.5537262, 15.6416813 46.5537151, 15.6415889 46.5536942, 15.6414997 46.5536723, 15.6412311 46.553584, 15.640977 46.5534936, 15.6407837 46.5534505, 15.6407076 46.553443, 15.640587 46.5534311, 15.6405703 46.5534294, 15.6403991 46.5534388, 15.6402352 46.5534644, 15.6395929 46.5536159)",,,
485646841,Valvasorjeva ulica,tertiary,30,False,False,53.82899999999999,2,"LINESTRING (15.641926 46.5537319, 15.6419876 46.5537229, 15.6420521 46.5537102, 15.6423526 46.5536321, 15.6424087 46.5536203, 15.6425909 46.5535745)",,,
29377944,Titova cesta,secondary,50,True,False,66.007,2,"LINESTRING (15.6505383 46.5548125, 15.6504381 46.5542229)",,,
101712708,,secondary_link,50,True,False,64.42399999999999,,"LINESTRING (15.6505383 46.5548125, 15.6504547 46.5546728, 15.6504094 46.5546208, 15.6503445 46.5545763, 15.6502486 46.5545287, 15.6501705 46.554503, 15.6499411 46.5544589)",,,
155227809,Glavni trg,tertiary,50,False,True,76.61500000000001,2,"LINESTRING (15.6462202 46.5573712, 15.6463604 46.5573764, 15.6463948 46.5573776, 15.6466218 46.5573872, 15.6467791 46.5574062, 15.6468778 46.5574271, 15.6471922 46.5575101)",,,
"[1133025068, 171911495]",Glavni trg,tertiary,50,True,False,55.676,,"LINESTRING (15.6462202 46.5573712, 15.6462132 46.5573972, 15.6461975 46.5574214, 15.6461739 46.5574423, 15.6461438 46.5574589, 15.6461088 46.55747, 15.6460711 46.5574752, 15.6460326 46.5574741, 15.6459956 46.5574668, 15.6459621 46.5574537, 15.6459341 46.5574355, 15.6459131 46.5574133, 15.6459003 46.5573883, 15.6458964 46.5573656, 15.6458994 46.5573428, 15.645909 46.557321, 15.645925 46.5573009, 15.6459465 46.5572835, 15.6459728 46.5572695, 15.6460026 46.5572595, 15.6460349 46.5572538)",,roundabout,
72864031,Ulica Moše Pijada,residential,30,False,True,113.49,,"LINESTRING (15.6413084 46.5538824, 15.6399158 46.5542354)",,,
5736026,Hlebova ulica,residential,30,False,True,116.436,,"LINESTRING (15.6399158 46.5542354, 15.6404745 46.5552095)",,,
72864031,Ulica Moše Pijada,residential,30,False,False,113.49,,"LINESTRING (15.6399158 46.5542354, 15.6413084 46.5538824)",,,
5736026,Hlebova ulica,residential,30,False,False,73.17699999999999,,"LINESTRING (15.6399158 46.5542354, 15.6397851 46.5539847, 15.6396336 46.553694, 15.6395929 46.5536159)",,,
"[155227811, 5652292]","['Glavni trg', 'Stari most']",tertiary,50,False,False,279.66700000000003,2,"LINESTRING (15.6459087 46.5547422, 15.6459531 46.5559593, 15.6459732 46.5569342, 15.6460091 46.5571616, 15.6460349 46.5572538)",,,yes
"[150620568, 5939850]",Trg revolucije,tertiary,50,True,False,30.174,1,"LINESTRING (15.6459087 46.5547422, 15.6458605 46.5546778, 15.64583 46.5546337, 15.6457619 46.5544911)",,,
99801517,Glavni trg,residential,50,True,False,35.507,,"LINESTRING (15.6471922 46.5575101, 15.6472372 46.5574307, 15.647248 46.5573725, 15.647233 46.5572904, 15.6472095 46.5572255, 15.6471822 46.5572078)",,,
155227809,Glavni trg,tertiary,50,False,False,76.615,2,"LINESTRING (15.6471922 46.5575101, 15.6468778 46.5574271, 15.6467791 46.5574062, 15.6466218 46.5573872, 15.6463948 46.5573776, 15.6463604 46.5573764, 15.6462202 46.5573712)",,,
159647879,Ulica kneza Koclja,tertiary,50,False,True,32.593,2,"LINESTRING (15.6471922 46.5575101, 15.6472272 46.5575173, 15.6472622 46.5575237, 15.6473124 46.5575317, 15.647421 46.5575341, 15.6476129 46.5575179)",,,
"[101000515, 244709198, 398964475]",Ljubljanska ulica,residential,30,False,False,104.541,2,"LINESTRING (15.6461614 46.5535379, 15.6462375 46.5535308, 15.6464217 46.5535136, 15.6468793 46.5534695, 15.6473876 46.5534233, 15.6475161 46.5534113)",,,
244709200,Ljubljanska ulica,tertiary,30,True,False,25.341,2,"LINESTRING (15.6461614 46.5535379, 15.6460856 46.5536579, 15.6460385 46.5537494)",,,
"[101000515, 398964475, 244709198]",Ljubljanska ulica,residential,30,False,True,104.541,2,"LINESTRING (15.6475161 46.5534113, 15.6473876 46.5534233, 15.6468793 46.5534695, 15.6464217 46.5535136, 15.6462375 46.5535308, 15.6461614 46.5535379)",,,
5652285,Titova cesta,secondary,50,True,False,47.66,1,"LINESTRING (15.6514061 46.5600469, 15.6514438 46.5600838, 15.6514795 46.5601153, 15.6515986 46.5601975, 15.6516956 46.5602571, 15.6517402 46.5602788, 15.6517841 46.560296, 15.6518262 46.5603069, 15.6518758 46.5603142)",,,
246694922,Titova cesta,tertiary,50,True,False,36.855,2,"LINESTRING (15.6514061 46.5600469, 15.6514565 46.5601255, 15.6515671 46.5602508, 15.6516119 46.560304, 15.6516358 46.5603377)",,,
302267457,Titova cesta,secondary,50,True,False,13.549,2,"LINESTRING (15.6511274 46.5579179, 15.6511579 46.5579294, 15.6511963 46.5579535, 15.6512229 46.5579837, 15.6512343 46.5580094)",,roundabout,
101712706,Titova cesta,secondary,50,True,False,69.194,2,"LINESTRING (15.6505383 46.5541926, 15.6506189 46.5548124)",,,
101712703,,secondary_link,50,True,False,50.015,1,"LINESTRING (15.6505383 46.5541926, 15.6507437 46.5543477, 15.6508079 46.5543846, 15.6509077 46.5544243, 15.651053 46.5544501)",,,
302267457,Titova cesta,secondary,50,True,False,12.694,2,"LINESTRING (15.6512343 46.5580094, 15.6512372 46.5580384, 15.651228 46.5580724, 15.651214 46.558094, 15.6511912 46.5581158)",,roundabout,
"[101712707, 101712693]","['Titov most', 'Titova cesta']",secondary,50,True,False,348.39000000000004,2,"LINESTRING (15.6506189 46.5548124, 15.6507421 46.5557283, 15.650832 46.5564425, 15.6509866 46.5575496, 15.6510277 46.5577446, 15.6510742 46.5578496, 15.6511274 46.5579179)",,,yes
99801517,Glavni trg,residential,50,True,False,79.654,,"LINESTRING (15.6471822 46.5572078, 15.6471519 46.5571973, 15.6470748 46.5571918, 15.6464747 46.5572072, 15.6463025 46.557247, 15.6462299 46.5572638, 15.6461614 46.557278)",,,
399622439,Židovska ulica,residential,,False,False,88.839,,"LINESTRING (15.6471822 46.5572078, 15.6472963 46.5571467, 15.6477333 46.5571142, 15.6480212 46.5571007, 15.6483102 46.5570942)",,,
"[5939848, 5939849]","['Titov most', 'Titova cesta']",secondary,50,True,False,349.553,2,"LINESTRING (15.6509289 46.5579434, 15.6509364 46.557808, 15.650896 46.5575527, 15.6507834 46.5567789, 15.6506418 46.5556998, 15.6505383 46.5548125)",,,yes
302267456,Titova cesta,secondary,50,True,False,16.320999999999998,2,"LINESTRING (15.6509289 46.5579434, 15.6509855 46.5579176, 15.6510206 46.5579102, 15.6510572 46.5579078, 15.6510901 46.55791, 15.6511274 46.5579179)",,roundabout,
23306370,Ulica heroja Bračiča,tertiary,30,False,True,63.088,2,"LINESTRING (15.6508748 46.5580418, 15.6505259 46.5580566, 15.6500536 46.5580947)",,,
302267456,Titova cesta,secondary,50,True,False,12.046999999999999,2,"LINESTRING (15.6508748 46.5580418, 15.6508749 46.5580229, 15.6508812 46.5579988, 15.6508997 46.5579689, 15.6509289 46.5579434)",,roundabout,
324017304,Ulica Vita Kraigherja,residential,30,False,True,107.845,,"LINESTRING (15.6502025 46.5590589, 15.6501934 46.5589997, 15.6501109 46.5584656, 15.6500769 46.5581879, 15.6500536 46.5580947)",,,
23306386,,secondary_link,,True,False,53.117000000000004,1,"LINESTRING (15.6509212 46.5603084, 15.651055 46.5602318, 15.651107 46.5601947, 15.6511363 46.5601653, 15.6511646 46.5601238, 15.6511834 46.5600711, 15.6511993 46.5599929, 15.6512035 46.5599012)",,,
222028652,Partizanska cesta,residential,,True,False,54.819,1,"LINESTRING (15.6509212 46.5603084, 15.6511255 46.5603102, 15.651233 46.5603111, 15.6513798 46.5603156, 15.651501 46.5603224, 15.6516358 46.5603377)",,,
5229183,Ljubljanska ulica,tertiary,30,True,False,19.881,2,"LINESTRING (15.6462531 46.5533706, 15.6461614 46.5535379)",,,
"[391900490, 153586989]",Verstovškova ulica,residential,30,True,False,127.777,1,"LINESTRING (15.6450573 46.5537062, 15.645088 46.553657, 15.6453107 46.5533008, 15.6453634 46.5532541, 15.6454374 46.5532265, 15.645489 46.5532158, 15.6455174 46.5532099, 15.645575 46.5532086, 15.6456636 46.5532261, 15.6461793 46.5533525, 15.6462531 46.5533706)",,,
264522863,Dvořakova ulica,tertiary,30,True,False,68.274,2,"LINESTRING (15.6450573 46.5537062, 15.6447577 46.5536203, 15.6445607 46.5535632, 15.644234 46.5534686)",,,
"[155227811, 5652292]","['Glavni trg', 'Stari most']",tertiary,50,False,True,279.66700000000003,2,"LINESTRING (15.6460349 46.5572538, 15.6460091 46.5571616, 15.6459732 46.5569342, 15.6459531 46.5559593, 15.6459087 46.5547422)",,,yes
1133025069,Glavni trg,tertiary,50,True,False,10.319,,"LINESTRING (15.6460349 46.5572538, 15.6460686 46.5572528, 15.6461019 46.5572567, 15.6461333 46.5572652, 15.6461614 46.557278)",,roundabout,
155516755,Krekova ulica,tertiary,30,True,False,38.121,1,"LINESTRING (15.6432126 46.5619812, 15.64302 46.5619846, 15.6429236 46.5619896, 15.6428393 46.5619899, 15.642784 46.5619799, 15.6427375 46.5619642, 15.6427253 46.5619571)",,,
