osmid,highway,oneway,reversed,length,geometry,lanes,width,junction,name
373708992,residential,False,True,25.205,"LINESTRING (-75.4900974 5.2683575, -75.4900354 5.26834, -75.4898723 5.2683343)",,,,
373708974,residential,False,True,104.596,"LINESTRING (-75.4910402 5.2683593, -75.4910133 5.2684128, -75.4910181 5.268482, -75.4911239 5.2687384, -75.4911682 5.2687903, -75.4912598 5.2688297, -75.4913783 5.2688344, -75.491451 5.2688611, -75.4915694 5.2689857)",,,,
"[373708987, 373708979]",residential,False,True,108.382,"LINESTRING (-75.4910402 5.2683593, -75.490983 5.2683892, -75.4909517 5.2684159, -75.4909227 5.2684782, -75.4909082 5.2689846, -75.4908972 5.2690215, -75.4908704 5.2690348, -75.4906466 5.2689987)",,,,
823877362,residential,False,False,153.744,"LINESTRING (-75.4910402 5.2683593, -75.4910987 5.2683483, -75.4911683 5.2683603, -75.4913787 5.2685046, -75.4918563 5.2687974, -75.4919906 5.2688068, -75.4921281 5.2687659, -75.4922308 5.2687109, -75.4922735 5.2686907)",,,,
373708960,residential,False,True,21.45,"LINESTRING (-75.4942909 5.2683628, -75.4941209 5.2682703)",,,,
373708928,secondary,False,False,25.647,"LINESTRING (-75.4942909 5.2683628, -75.4942688 5.2684697, -75.4942673 5.2685912)",2,6,,
373708928,secondary,False,True,94.904,"LINESTRING (-75.4942909 5.2683628, -75.4943257 5.2682747, -75.4944773 5.2680293, -75.494531 5.267938, -75.4946416 5.2676989, -75.4946859 5.2676234, -75.4946921 5.2676106)",2,6,,
373708992,residential,False,True,32.137,"LINESTRING (-75.4903767 5.2684361, -75.4900974 5.2683575)",,,,
373708984,residential,False,False,14.868,"LINESTRING (-75.4903767 5.2684361, -75.4903725 5.2685, -75.4903504 5.2685661)",,,,
373708984,residential,False,True,322.053,"LINESTRING (-75.4903767 5.2684361, -75.4903915 5.2682121, -75.4904231 5.2681004, -75.4906016 5.2676866, -75.4906474 5.2676332, -75.4907248 5.2676017, -75.4908038 5.2675985, -75.4908986 5.2676363, -75.4909903 5.2677055, -75.4914611 5.2683301, -75.4915906 5.2684559, -75.4917154 5.2685409, -75.491815 5.2685849, -75.4919113 5.2686085, -75.4920203 5.268607, -75.4922478 5.2685708)",,,,
373708975,residential,False,False,73.942,"LINESTRING (-75.4903504 5.2685661, -75.4906054 5.2685939, -75.4906412 5.2687274, -75.4906466 5.2689987)",,,,
373708984,residential,False,False,19.518,"LINESTRING (-75.4903504 5.2685661, -75.490292 5.268651, -75.4902395 5.2687014)",,,,
373708984,residential,False,True,14.868,"LINESTRING (-75.4903504 5.2685661, -75.4903725 5.2685, -75.4903767 5.2684361)",,,,
373708945,residential,True,False,15.304,"LINESTRING (-75.4922478 5.2685708, -75.4922343 5.2686007, -75.4922333 5.2686335, -75.492245 5.2686641, -75.4922676 5.268688, -75.4922735 5.2686907)",,,roundabout,
373708984,residential,False,False,322.053,"LINESTRING (-75.4922478 5.2685708, -75.4920203 5.268607, -75.4919113 5.2686085, -75.491815 5.2685849, -75.4917154 5.2685409, -75.4915906 5.2684559, -75.4914611 5.2683301, -75.4909903 5.2677055, -75.4908986 5.2676363, -75.4908038 5.2675985, -75.4907248 5.2676017, -75.4906474 5.2676332, -75.4906016 5.2676866, -75.4904231 5.2681004, -75.4903915 5.2682121, -75.4903767 5.2684361)",,,,
373708928,secondary,False,False,196.27400000000003,"LINESTRING (-75.4942673 5.2685912, -75.4942656 5.2687278, -75.4942593 5.2688001, -75.4942372 5.2688756, -75.4941424 5.2691116, -75.4941297 5.2691966, -75.4940602 5.2699014, -75.4940602 5.2700052, -75.4940824 5.2701468, -75.494076 5.2702254, -75.4940508 5.2703009, -75.494039 5.2703212)",2,6,,
373708928,secondary,False,True,25.647,"LINESTRING (-75.4942673 5.2685912, -75.4942688 5.2684697, -75.4942909 5.2683628)",2,6,,
373708952,residential,False,False,35.932,"LINESTRING (-75.4899237 5.268627, -75.4902395 5.2687014)",,,,
373708945,residential,True,False,43.03,"LINESTRING (-75.4922735 5.2686907, -75.4922976 5.2687014, -75.4923305 5.2687024, -75.4923613 5.2686908, -75.4923853 5.2686683, -75.4923988 5.2686384, -75.4923998 5.2686056, -75.4923881 5.268575, -75.4923655 5.2685511, -75.4923355 5.2685377, -75.4923026 5.2685367, -75.4922718 5.2685483, -75.4922478 5.2685708)",,,roundabout,
823877362,residential,False,True,153.744,"LINESTRING (-75.4922735 5.2686907, -75.4922308 5.2687109, -75.4921281 5.2687659, -75.4919906 5.2688068, -75.4918563 5.2687974, -75.4913787 5.2685046, -75.4911683 5.2683603, -75.4910987 5.2683483, -75.4910402 5.2683593)",,,,
373708952,residential,False,True,35.932,"LINESTRING (-75.4902395 5.2687014, -75.4899237 5.268627)",,,,
373708984,residential,False,False,337.541,"LINESTRING (-75.4902395 5.2687014, -75.4902035 5.268736, -75.4899318 5.2689751, -75.4898275 5.2690286, -75.4897437 5.2690569, -75.4891323 5.2692394, -75.4890533 5.2692315, -75.4889617 5.2691607, -75.4888669 5.2690632, -75.48878 5.2689342, -75.4886963 5.2688744, -75.4886062 5.2688665, -75.4884749 5.2688786, -75.4878694 5.2691501, -75.4877398 5.2691834, -75.4875857 5.2691901, -75.4875591 5.2691888)",,,,
373708984,residential,False,True,19.518,"LINESTRING (-75.4902395 5.2687014, -75.490292 5.268651, -75.4903504 5.2685661)",,,,
373708942,residential,False,False,154.688,"LINESTRING (-75.4915694 5.2689857, -75.491419 5.2689373, -75.4912895 5.2689468, -75.4911852 5.2690097, -75.4911125 5.2690758, -75.4907523 5.2695383, -75.4906676 5.2698259)",,,,Carrera 4
373708974,residential,False,False,104.596,"LINESTRING (-75.4915694 5.2689857, -75.491451 5.2688611, -75.4913783 5.2688344, -75.4912598 5.2688297, -75.4911682 5.2687903, -75.4911239 5.2687384, -75.4910181 5.268482, -75.4910133 5.2684128, -75.4910402 5.2683593)",,,,
373708974,residential,False,True,123.496,"LINESTRING (-75.4915694 5.2689857, -75.4917622 5.2691883, -75.4918586 5.2692591, -75.4919755 5.2692969, -75.4920892 5.2693079, -75.4921793 5.2692906, -75.4924731 5.269138, -75.492524 5.2691173)",,,,
373708979,residential,False,False,36.802,"LINESTRING (-75.4903185 5.2689458, -75.4906466 5.2689987)",,,,
373708979,residential,False,True,36.802,"LINESTRING (-75.4906466 5.2689987, -75.4903185 5.2689458)",,,,
373708975,residential,False,True,73.942,"LINESTRING (-75.4906466 5.2689987, -75.4906412 5.2687274, -75.4906054 5.2685939, -75.4903504 5.2685661)",,,,
"[373708979, 373708987]",residential,False,False,108.38200000000002,"LINESTRING (-75.4906466 5.2689987, -75.4908704 5.2690348, -75.4908972 5.2690215, -75.4909082 5.2689846, -75.4909227 5.2684782, -75.4909517 5.2684159, -75.490983 5.2683892, -75.4910402 5.2683593)",,,,
373708943,residential,False,True,290.24,"LINESTRING (-75.492524 5.2691173, -75.4926878 5.2685419, -75.4927236 5.2684596, -75.4927906 5.2683906, -75.4928442 5.2682661, -75.4928621 5.2681637, -75.492842 5.2680858, -75.492813 5.2680236, -75.4927482 5.2679479, -75.4926722 5.2678923, -75.4926722 5.2678255, -75.4927861 5.2674295, -75.4929014 5.2666722)",,,,
373708974,residential,False,False,123.49600000000001,"LINESTRING (-75.492524 5.2691173, -75.4924731 5.269138, -75.4921793 5.2692906, -75.4920892 5.2693079, -75.4919755 5.2692969, -75.4918586 5.2692591, -75.4917622 5.2691883, -75.4915694 5.2689857)",,,,
373708974,residential,False,True,102.25000000000001,"LINESTRING (-75.492524 5.2691173, -75.4925774 5.2690955, -75.4926532 5.269094, -75.4927559 5.269116, -75.4931642 5.2694552, -75.4932465 5.2695838)",,,,
373708963,residential,False,False,114.43699999999998,"LINESTRING (-75.4875591 5.2691888, -75.4876107 5.2693653, -75.4876732 5.2694743, -75.4878542 5.2696767, -75.4879123 5.2697079, -75.4882896 5.2697826)",,,,Calle 4
373708984,residential,False,True,337.541,"LINESTRING (-75.4875591 5.2691888, -75.4875857 5.2691901, -75.4877398 5.2691834, -75.4878694 5.2691501, -75.4884749 5.2688786, -75.4886062 5.2688665, -75.4886963 5.2688744, -75.48878 5.2689342, -75.4888669 5.2690632, -75.4889617 5.2691607, -75.4890533 5.2692315, -75.4891323 5.2692394, -75.4897437 5.2690569, -75.4898275 5.2690286, -75.4899318 5.2689751, -75.4902035 5.268736, -75.4902395 5.2687014)",,,,
373708927,residential,False,True,12.2,"LINESTRING (-75.4914601 5.2693012, -75.4914295 5.2694066)",,,,Carrera 5
"[823877360, 373708947, 823877359]",residential,False,False,126.89200000000001,"LINESTRING (-75.4887611 5.2693049, -75.4887097 5.2692738, -75.4886785 5.2692693, -75.4886561 5.2692938, -75.488636 5.2693472, -75.4886353 5.2693662, -75.4886472 5.2693806, -75.4889354 5.269563, -75.4890583 5.2696053, -75.4895099 5.2696559)",,,,Calle 3
373708924,residential,False,False,46.959,"LINESTRING (-75.4902636 5.269326, -75.4901235 5.2697246)",,,,Carrera 3
373708927,residential,False,False,12.2,"LINESTRING (-75.4914295 5.2694066, -75.4914601 5.2693012)",,,,Carrera 5
373708981,residential,False,False,78.423,"LINESTRING (-75.4914295 5.2694066, -75.4920519 5.2697432)",,,,Calle 2
373708927,residential,False,True,71.444,"LINESTRING (-75.4914295 5.2694066, -75.4912813 5.2699175, -75.491246 5.2700225)",,,,Carrera 5
373708974,residential,False,False,102.25,"LINESTRING (-75.4932465 5.2695838, -75.4931642 5.2694552, -75.4927559 5.269116, -75.4926532 5.269094, -75.4925774 5.2690955, -75.492524 5.2691173)",,,,
373708974,residential,False,True,38.144,"LINESTRING (-75.4932465 5.2695838, -75.4933088 5.2696443, -75.493385 5.2698892)",,,,
823878521,residential,False,False,29.151999999999997,"LINESTRING (-75.4932465 5.2695838, -75.4932122 5.2696523, -75.4932262 5.2698374)",,,,
373708947,residential,False,False,68.369,"LINESTRING (-75.4895099 5.2696559, -75.4901235 5.2697246)",,,,Calle 3
373708997,residential,False,False,58.625,"LINESTRING (-75.4895099 5.2696559, -75.4893578 5.2701609)",,,,Carrera 2
"[823877360, 373708947, 823877359]",residential,False,True,126.89199999999998,"LINESTRING (-75.4895099 5.2696559, -75.4890583 5.2696053, -75.4889354 5.269563, -75.4886472 5.2693806, -75.4886353 5.2693662, -75.488636 5.2693472, -75.4886561 5.2692938, -75.4886785 5.2692693, -75.4887097 5.2692738, -75.4887611 5.2693049)",,,,Calle 3
373708924,residential,False,False,71.779,"LINESTRING (-75.4901235 5.2697246, -75.4899094 5.2703339)",,,,Carrera 3
373708924,residential,False,True,46.959,"LINESTRING (-75.4901235 5.2697246, -75.4902636 5.269326)",,,,Carrera 3
373708947,residential,False,True,68.369,"LINESTRING (-75.4901235 5.2697246, -75.4895099 5.2696559)",,,,Calle 3
373708947,residential,False,False,61.50600000000001,"LINESTRING (-75.4901235 5.2697246, -75.4903296 5.2697477, -75.4904435 5.2697632, -75.490562 5.2697899, -75.4906676 5.2698259)",,,,Calle 3
373708925,residential,False,False,52.598,"LINESTRING (-75.4920519 5.2697432, -75.4919148 5.2701961)",,,,Carrera 6
373708981,residential,False,True,78.423,"LINESTRING (-75.4920519 5.2697432, -75.4914295 5.2694066)",,,,Calle 2
"[373708981, 373708935]",residential,False,False,180.30599999999998,"LINESTRING (-75.4920519 5.2697432, -75.4925593 5.2698396, -75.4925973 5.2698752, -75.4926174 5.2699353, -75.4925928 5.2702112, -75.4925745 5.2702619, -75.4922448 5.2708356)",,,,"['Carrera 7', 'Calle 2']"
373708958,residential,False,False,18.898,"LINESTRING (-75.4882896 5.2697826, -75.4882579 5.2699496)",,,,
373708963,residential,False,False,76.981,"LINESTRING (-75.4882896 5.2697826, -75.4886317 5.2698503, -75.4886853 5.269877, -75.4887367 5.2699415, -75.4887747 5.2699904, -75.4888149 5.2700082, -75.488911 5.270026)",,,,Calle 4
373708963,residential,False,True,114.43700000000001,"LINESTRING (-75.4882896 5.2697826, -75.4879123 5.2697079, -75.4878542 5.2696767, -75.4876732 5.2694743, -75.4876107 5.2693653, -75.4875591 5.2691888)",,,,Calle 4
373708947,residential,False,False,67.672,"LINESTRING (-75.4906676 5.2698259, -75.491246 5.2700225)",,,,Calle 3
373708942,residential,False,False,76.499,"LINESTRING (-75.4906676 5.2698259, -75.4904743 5.2704822, -75.4904727 5.2704859)",,,,Carrera 4
373708942,residential,False,True,154.68800000000002,"LINESTRING (-75.4906676 5.2698259, -75.4907523 5.2695383, -75.4911125 5.2690758, -75.4911852 5.2690097, -75.4912895 5.2689468, -75.491419 5.2689373, -75.4915694 5.2689857)",,,,Carrera 4
373708947,residential,False,True,61.506,"LINESTRING (-75.4906676 5.2698259, -75.490562 5.2697899, -75.4904435 5.2697632, -75.4903296 5.2697477, -75.4901235 5.2697246)",,,,Calle 3
823877363,residential,False,False,144.363,"LINESTRING (-75.4932262 5.2698374, -75.4931963 5.2698911, -75.4931616 5.2700471, -75.4931415 5.2704098, -75.4931147 5.2705121, -75.4930655 5.2705944, -75.4929918 5.2706478, -75.4925911 5.2707839)",,,,
"[373708946, 823877363]",residential,False,True,21.918,"LINESTRING (-75.4932262 5.2698374, -75.4932725 5.269815, -75.493317 5.2698186, -75.4933525 5.2698367, -75.493385 5.2698892)",,,,
823878521,residential,False,True,29.151999999999997,"LINESTRING (-75.4932262 5.2698374, -75.4932122 5.2696523, -75.4932465 5.2695838)",,,,
"[373708946, 823877363]",residential,False,False,21.918,"LINESTRING (-75.493385 5.2698892, -75.4933525 5.2698367, -75.493317 5.2698186, -75.4932725 5.269815, -75.4932262 5.2698374)",,,,
373708946,residential,False,True,120.37700000000001,"LINESTRING (-75.493385 5.2698892, -75.4934606 5.270172, -75.4934701 5.2703356, -75.4934622 5.2704316, -75.4933974 5.2707321, -75.4933942 5.2708548, -75.4934148 5.2709523)",,,,
373708974,residential,False,False,38.144,"LINESTRING (-75.493385 5.2698892, -75.4933088 5.2696443, -75.4932465 5.2695838)",,,,
373708983,residential,False,True,26.642,"LINESTRING (-75.4880218 5.2699034, -75.4882579 5.2699496)",,,,
373708989,residential,False,False,51.39,"LINESTRING (-75.4942332 5.2699095, -75.4941841 5.2700341, -75.4941729 5.2701076, -75.4941349 5.2701988, -75.494039 5.2703212)",,,,
373708958,residential,False,True,18.898,"LINESTRING (-75.4882579 5.2699496, -75.4882896 5.2697826)",,,,
373708983,residential,False,False,26.642,"LINESTRING (-75.4882579 5.2699496, -75.4880218 5.2699034)",,,,
373708983,residential,False,True,28.569,"LINESTRING (-75.4882579 5.2699496, -75.4885111 5.269999)",,,,
373708971,residential,False,False,30.584,"LINESTRING (-75.4885111 5.269999, -75.4884535 5.270268)",,,,
373708983,residential,False,False,28.569,"LINESTRING (-75.4885111 5.269999, -75.4882579 5.2699496)",,,,
373708983,residential,False,True,38.568,"LINESTRING (-75.4885111 5.269999, -75.4888529 5.2700658)",,,,
373708927,residential,False,True,71.836,"LINESTRING (-75.491246 5.2700225, -75.4910397 5.270635)",,,,Carrera 5
373708947,residential,False,True,67.672,"LINESTRING (-75.491246 5.2700225, -75.4906676 5.2698259)",,,,Calle 3
373708927,residential,False,False,71.444,"LINESTRING (-75.491246 5.2700225, -75.4912813 5.2699175, -75.4914295 5.2694066)",,,,Carrera 5
373708947,residential,False,False,76.643,"LINESTRING (-75.491246 5.2700225, -75.491478 5.2701014, -75.4916389 5.270137, -75.4919148 5.2701961)",,,,Calle 3
373708993,residential,False,False,7.808,"LINESTRING (-75.488911 5.270026, -75.4888529 5.2700658)",,,,
373708963,residential,False,False,51.704,"LINESTRING (-75.488911 5.270026, -75.4890339 5.2700594, -75.4893578 5.2701609)",,,,Calle 4
373708963,residential,False,True,76.981,"LINESTRING (-75.488911 5.270026, -75.4888149 5.2700082, -75.4887747 5.2699904, -75.4887367 5.2699415, -75.4886853 5.269877, -75.4886317 5.2698503, -75.4882896 5.2697826)",,,,Calle 4
373708983,residential,False,False,38.568,"LINESTRING (-75.4888529 5.2700658, -75.4885111 5.269999)",,,,
373708993,residential,False,True,7.808,"LINESTRING (-75.4888529 5.2700658, -75.488911 5.270026)",,,,
"[373708993, 823877358]",residential,False,False,68.83699999999999,"LINESTRING (-75.4888529 5.2700658, -75.4888261 5.2701459, -75.4887837 5.2703395, -75.4884535 5.270268)",,,,
373708963,residential,False,False,64.034,"LINESTRING (-75.4893578 5.2701609, -75.4899094 5.2703339)",,,,Calle 4
373708997,residential,False,False,66.389,"LINESTRING (-75.4893578 5.2701609, -75.4891856 5.2707328)",,,,Carrera 2
373708997,residential,False,True,58.625,"LINESTRING (-75.4893578 5.2701609, -75.4895099 5.2696559)",,,,Carrera 2
373708963,residential,False,True,51.704,"LINESTRING (-75.4893578 5.2701609, -75.4890339 5.2700594, -75.488911 5.270026)",,,,Calle 4
373708925,residential,False,True,52.598,"LINESTRING (-75.4919148 5.2701961, -75.4920519 5.2697432)",,,,Carrera 6
373708947,residential,False,False,52.259,"LINESTRING (-75.4919148 5.2701961, -75.4923762 5.270295)",,,,Calle 3
373708925,residential,False,False,72.511,"LINESTRING (-75.4919148 5.2701961, -75.4919008 5.2702425, -75.4916705 5.2708009)",,,,Carrera 6
373708947,residential,False,True,76.643,"LINESTRING (-75.4919148 5.2701961, -75.4916389 5.270137, -75.491478 5.2701014, -75.491246 5.2700225)",,,,Calle 3
823877358,residential,False,True,32.463,"LINESTRING (-75.488167 5.270206, -75.4884535 5.270268)",,,,
373708971,residential,False,False,27.585,"LINESTRING (-75.4884535 5.270268, -75.4883987 5.27051)",,,,
373708971,residential,False,True,30.584,"LINESTRING (-75.4884535 5.270268, -75.4885111 5.269999)",,,,
823877358,residential,False,False,32.463,"LINESTRING (-75.4884535 5.270268, -75.488167 5.270206)",,,,
"[373708993, 823877358]",residential,False,True,68.837,"LINESTRING (-75.4884535 5.270268, -75.4887837 5.2703395, -75.4888261 5.2701459, -75.4888529 5.2700658)",,,,
373708947,residential,False,True,52.259,"LINESTRING (-75.4923762 5.270295, -75.4919148 5.2701961)",,,,Calle 3
373708928,secondary,False,False,86.065,"LINESTRING (-75.494039 5.2703212, -75.4938707 5.2706124, -75.4938233 5.2707383, -75.4937853 5.2709145, -75.4937443 5.2710309)",2,6,,
373708928,secondary,False,True,196.274,"LINESTRING (-75.494039 5.2703212, -75.4940508 5.2703009, -75.494076 5.2702254, -75.4940824 5.2701468, -75.4940602 5.2700052, -75.4940602 5.2699014, -75.4941297 5.2691966, -75.4941424 5.2691116, -75.4942372 5.2688756, -75.4942593 5.2688001, -75.4942656 5.2687278, -75.4942673 5.2685912)",2,6,,
373708989,residential,False,True,51.39,"LINESTRING (-75.494039 5.2703212, -75.4941349 5.2701988, -75.4941729 5.2701076, -75.4941841 5.2700341, -75.4942332 5.2699095)",,,,
373708924,residential,False,False,59.966,"LINESTRING (-75.4899094 5.2703339, -75.4897218 5.2708398)",,,,Carrera 3
373708924,residential,False,True,71.779,"LINESTRING (-75.4899094 5.2703339, -75.4901235 5.2697246)",,,,Carrera 3
373708963,residential,False,True,64.034,"LINESTRING (-75.4899094 5.2703339, -75.4893578 5.2701609)",,,,Calle 4
373708963,residential,False,False,64.631,"LINESTRING (-75.4899094 5.2703339, -75.4899991 5.270362, -75.4901197 5.2703931, -75.4904727 5.2704859)",,,,Calle 4
373708942,residential,False,False,63.442,"LINESTRING (-75.4904727 5.2704859, -75.490272 5.2710203)",,,,Carrera 4
373708963,residential,False,False,64.933,"LINESTRING (-75.4904727 5.2704859, -75.4910397 5.270635)",,,,Calle 4
373708942,residential,False,True,76.499,"LINESTRING (-75.4904727 5.2704859, -75.4904743 5.2704822, -75.4906676 5.2698259)",,,,Carrera 4
373708963,residential,False,True,64.631,"LINESTRING (-75.4904727 5.2704859, -75.4901197 5.2703931, -75.4899991 5.270362, -75.4899094 5.2703339)",,,,Calle 4
373708998,residential,False,False,15.529,"LINESTRING (-75.4882609 5.270484, -75.4883987 5.27051)",,,,Calle 5
373708971,residential,False,True,27.585,"LINESTRING (-75.4883987 5.27051, -75.4884535 5.270268)",,,,
373708998,residential,False,False,90.583,"LINESTRING (-75.4883987 5.27051, -75.4891856 5.2707328)",,,,Calle 5
373708998,residential,False,True,15.529,"LINESTRING (-75.4883987 5.27051, -75.4882609 5.270484)",,,,Calle 5
373708933,residential,False,False,81.27600000000001,"LINESTRING (-75.4942377 5.2705848, -75.4940969 5.270696, -75.4940757 5.2707038, -75.4940444 5.2707038, -75.4939763 5.2706982, -75.4939506 5.2707105, -75.4939282 5.2707416, -75.4939092 5.2708206, -75.4938869 5.270904, -75.4938456 5.2709641, -75.4937886 5.2710153, -75.4937443 5.2710309)",,,,
373708927,residential,False,False,71.836,"LINESTRING (-75.4910397 5.270635, -75.491246 5.2700225)",,,,Carrera 5
373708963,residential,False,False,72.24,"LINESTRING (-75.4910397 5.270635, -75.4916705 5.2708009)",,,,Calle 4
373708963,residential,False,True,64.933,"LINESTRING (-75.4910397 5.270635, -75.4904727 5.2704859)",,,,Calle 4
1064419227,residential,True,False,63.541,"LINESTRING (-75.4910397 5.270635, -75.4908573 5.2711768)",,,,Carrera 5
373708997,residential,False,False,67.05,"LINESTRING (-75.4891856 5.2707328, -75.4890094 5.2713097)",,,,Carrera 2
373708997,residential,False,True,66.389,"LINESTRING (-75.4891856 5.2707328, -75.4893578 5.2701609)",,,,Carrera 2
373708998,residential,False,False,60.551,"LINESTRING (-75.4891856 5.2707328, -75.4897218 5.2708398)",,,,Calle 5
373708998,residential,False,True,90.583,"LINESTRING (-75.4891856 5.2707328, -75.4883987 5.27051)",,,,Calle 5
373708999,residential,False,True,42.881,"LINESTRING (-75.4925911 5.2707839, -75.4925082 5.2711606)",,,,Carrera 8
823877363,residential,False,False,38.773,"LINESTRING (-75.4925911 5.2707839, -75.4922448 5.2708356)",,,,
823877363,residential,False,True,144.363,"LINESTRING (-75.4925911 5.2707839, -75.4929918 5.2706478, -75.4930655 5.2705944, -75.4931147 5.2705121, -75.4931415 5.2704098, -75.4931616 5.2700471, -75.4931963 5.2698911, -75.4932262 5.2698374)",,,,
373708963,residential,False,True,72.24,"LINESTRING (-75.4916705 5.2708009, -75.4910397 5.270635)",,,,Calle 4
373708925,residential,False,False,69.934,"LINESTRING (-75.4916705 5.2708009, -75.4916543 5.2708403, -75.4914039 5.271371)",,,,Carrera 6
373708925,residential,False,True,72.511,"LINESTRING (-75.4916705 5.2708009, -75.4919008 5.2702425, -75.4919148 5.2701961)",,,,Carrera 6
373708963,residential,False,False,58.82599999999999,"LINESTRING (-75.4916705 5.2708009, -75.4919049 5.2708626, -75.4919988 5.2709048, -75.4921446 5.2710195)",,,,Calle 4
373708935,residential,False,False,23.265,"LINESTRING (-75.4922448 5.2708356, -75.4921446 5.2710195)",,,,Carrera 7
823877363,residential,False,True,38.773,"LINESTRING (-75.4922448 5.2708356, -75.4925911 5.2707839)",,,,
"[373708981, 373708935]",residential,False,True,180.30599999999998,"LINESTRING (-75.4922448 5.2708356, -75.4925745 5.2702619, -75.4925928 5.2702112, -75.4926174 5.2699353, -75.4925973 5.2698752, -75.4925593 5.2698396, -75.4920519 5.2697432)",,,,"['Carrera 7', 'Calle 2']"
373708986,residential,False,False,99.43699999999998,"LINESTRING (-75.48831 5.2708846, -75.4886072 5.2713562, -75.4886876 5.2714564, -75.4888385 5.271602)",,,,Calle 7
373708924,residential,False,False,71.775,"LINESTRING (-75.4897218 5.2708398, -75.4895215 5.2714537)",,,,Carrera 3
373708924,residential,False,True,59.966,"LINESTRING (-75.4897218 5.2708398, -75.4899094 5.2703339)",,,,Carrera 3
373708998,residential,False,False,64.142,"LINESTRING (-75.4897218 5.2708398, -75.490272 5.2710203)",,,,Calle 5
373708998,residential,False,True,60.551,"LINESTRING (-75.4897218 5.2708398, -75.4891856 5.2707328)",,,,Calle 5
373708937,residential,False,True,139.74099999999999,"LINESTRING (-75.4934148 5.2709523, -75.4933797 5.2710207, -75.4933433 5.2710522, -75.4933228 5.2710836, -75.4932785 5.2711733, -75.4932454 5.2712095, -75.4932169 5.2712189, -75.4931743 5.2712362, -75.4930969 5.2712992, -75.492991 5.2714329, -75.4929215 5.2715619, -75.4927788 5.2718769, -75.4927477 5.2719804)",,,,
373708946,residential,False,False,120.37700000000001,"LINESTRING (-75.4934148 5.2709523, -75.4933942 5.2708548, -75.4933974 5.2707321, -75.4934622 5.2704316, -75.4934701 5.2703356, -75.4934606 5.270172, -75.493385 5.2698892)",,,,
373708946,residential,False,True,38.55,"LINESTRING (-75.4934148 5.2709523, -75.4934622 5.2710609, -75.4935096 5.2711726, -75.4935349 5.2712766)",,,,
373708985,residential,False,True,43.668,"LINESTRING (-75.4934148 5.2709523, -75.4935079 5.271055, -75.4935749 5.2710839, -75.493642 5.2710839, -75.4937443 5.2710309)",,,,
373708935,residential,False,True,23.265,"LINESTRING (-75.4921446 5.2710195, -75.4922448 5.2708356)",,,,Carrera 7
373708935,residential,False,False,64.452,"LINESTRING (-75.4921446 5.2710195, -75.4919963 5.2715149, -75.4919784 5.271575)",,,,Carrera 7
373708963,residential,False,True,58.826,"LINESTRING (-75.4921446 5.2710195, -75.4919988 5.2709048, -75.4919049 5.2708626, -75.4916705 5.2708009)",,,,Calle 4
373708928,secondary,False,False,35.868,"LINESTRING (-75.4937443 5.2710309, -75.4936779 5.2711159, -75.4935484 5.2712574, -75.4935349 5.2712766)",2,6,,
