osmid,name,highway,width,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction
38952436,Carrera 13,residential,7.5,False,False,91.89,"LINESTRING (-75.878659 8.7523601, -75.8781943 8.7530471)",,,,
815881339,Calle 31,residential,7.5,True,False,101.058,"LINESTRING (-75.878659 8.7523601, -75.879373 8.7529328)",,,,
38952436,Carrera 13,residential,7.5,False,True,83.44,"LINESTRING (-75.878659 8.7523601, -75.8790388 8.7518246, -75.8790667 8.7517322)",,,,
815881339,Calle 31,residential,7.5,True,False,94.571,"LINESTRING (-75.879373 8.7529328, -75.8800412 8.7534687)",,,,
1003497700,Carrera 12,residential,7.5,False,False,91.106,"LINESTRING (-75.879373 8.7529328, -75.8788596 8.7535761)",,,,
1003497700,Carrera 12,residential,7.5,False,True,83.51,"LINESTRING (-75.879373 8.7529328, -75.8797987 8.7523107)",,,,
38952439,Carrera 11,residential,7.5,True,False,88.436,"LINESTRING (-75.8800412 8.7534687, -75.8795317 8.7540843)",,,,
815881339,Calle 31,residential,7.5,True,False,95.614,"LINESTRING (-75.8800412 8.7534687, -75.8807167 8.7540106)",,,,
38973482,Carrera 9,residential,7.5,True,False,83.901,"LINESTRING (-75.8814412 8.7545916, -75.8809835 8.7551955)",,,,
815881339,Calle 31,residential,7.5,True,False,110.613,"LINESTRING (-75.8814412 8.7545916, -75.8822221 8.7552192)",,,,
411769022,Carrera 8,residential,7.5,True,False,80.956,"LINESTRING (-75.8822221 8.7552192, -75.8826786 8.7546478)",,,,
815884327,Calle 30,tertiary,8,True,False,49.419,"LINESTRING (-75.8787356 8.751432, -75.8788065 8.7515063, -75.8790667 8.7517322)",2,40,,
815884327,Calle 30,tertiary,8,True,False,103.003,"LINESTRING (-75.8790667 8.7517322, -75.8797987 8.7523107)",2,40,,
38952436,Carrera 13,residential,7.5,False,False,83.44,"LINESTRING (-75.8790667 8.7517322, -75.8790388 8.7518246, -75.878659 8.7523601)",,,,
38952436,Carrera 13,residential,7.5,False,True,61.43600000000001,"LINESTRING (-75.8790667 8.7517322, -75.8790863 8.7516631, -75.8793084 8.7512354)",,,,
815884327,Calle 30,tertiary,8,True,False,102.288,"LINESTRING (-75.8797987 8.7523107, -75.8805127 8.7529008)",2,40,,
1003497700,Carrera 12,residential,7.5,False,False,83.51,"LINESTRING (-75.8797987 8.7523107, -75.879373 8.7529328)",,,,
1024380436,Carrera 12,residential,7.5,True,False,80.43,"LINESTRING (-75.8797987 8.7523107, -75.8801401 8.7516709)",,,,
38952439,Carrera 11,residential,7.5,True,False,81.687,"LINESTRING (-75.8805127 8.7529008, -75.8800412 8.7534687)",,,,
815884327,Calle 30,tertiary,8,True,False,97.071,"LINESTRING (-75.8805127 8.7529008, -75.8811843 8.7534678)",2,40,,
815884327,Calle 30,tertiary,8,True,False,97.738,"LINESTRING (-75.8811843 8.7534678, -75.8818777 8.7540182)",2,40,,
1026751863,Carrera 10,residential,7.5,True,False,86.447,"LINESTRING (-75.8811843 8.7534678, -75.881657 8.7528464)",,,,
38973482,Carrera 9,residential,7.5,True,False,79.79,"LINESTRING (-75.8818777 8.7540182, -75.8814412 8.7545916)",,,,
815884327,Calle 30,tertiary,8,True,False,112.465,"LINESTRING (-75.8818777 8.7540182, -75.8826786 8.7546478)",2,40,,
38952433,Calle 29,tertiary,,True,False,110.15,"LINESTRING (-75.8830959 8.7540237, -75.8823302 8.7533845)",2,40,,
38952433,Calle 29,tertiary,,True,False,95.152,"LINESTRING (-75.8823302 8.7533845, -75.881657 8.7528464)",2,40,,
38973482,Carrera 9,residential,7.5,True,False,86.245,"LINESTRING (-75.8823302 8.7533845, -75.8818777 8.7540182)",,,,
38952433,Calle 29,tertiary,,True,False,95.355,"LINESTRING (-75.881657 8.7528464, -75.8809715 8.7523207)",2,40,,
1026751863,Carrera 10,residential,7.5,True,False,54.576,"LINESTRING (-75.881657 8.7528464, -75.8819593 8.752457)",,,,
38952439,Carrera 11,residential,7.5,True,False,81.873,"LINESTRING (-75.8809715 8.7523207, -75.8805127 8.7529008)",,,,
38952433,Calle 29,tertiary,,True,False,116.50600000000001,"LINESTRING (-75.8809715 8.7523207, -75.8803923 8.7518718, -75.8802496 8.7517521, -75.8801401 8.7516709)",2,40,,
38952438,Carrera 12,residential,7.5,True,False,66.497,"LINESTRING (-75.8801401 8.7516709, -75.8805037 8.7511929)",,,,
38952433,Calle 29,tertiary,,True,False,103.80600000000001,"LINESTRING (-75.8801401 8.7516709, -75.8798483 8.7514752, -75.8793084 8.7512354)",2,40,,
38952436,Carrera 13,residential,7.5,False,False,79.144,"LINESTRING (-75.8781943 8.7530471, -75.877833 8.7536628)",,,,
38952436,Carrera 13,residential,7.5,False,True,91.89,"LINESTRING (-75.8781943 8.7530471, -75.878659 8.7523601)",,,,
815881337,Calle 32,residential,,True,False,71.416,"LINESTRING (-75.8781943 8.7530471, -75.8778529 8.7527884, -75.877679 8.7526558)",,,,
38952438,Carrera 12,residential,7.5,True,False,103.826,"LINESTRING (-75.8805037 8.7511929, -75.880646 8.7509845, -75.8807505 8.7508352, -75.8810388 8.7504234)",,,,
815881337,Calle 32,residential,,True,False,93.841,"LINESTRING (-75.8788596 8.7535761, -75.8781943 8.7530471)",,,,
1003497700,Carrera 12,residential,7.5,False,False,74.982,"LINESTRING (-75.8788596 8.7535761, -75.8784613 8.7541236)",,,,
1003497700,Carrera 12,residential,7.5,False,True,91.106,"LINESTRING (-75.8788596 8.7535761, -75.879373 8.7529328)",,,,
38952439,Carrera 11,residential,7.5,True,False,61.602,"LINESTRING (-75.8813532 8.751915, -75.8809715 8.7523207)",,,,
38977912,Calle 28,residential,7.5,True,False,123.139,"LINESTRING (-75.8813532 8.751915, -75.8805037 8.7511929)",,,,
38952439,Carrera 11,residential,7.5,True,False,70.91,"LINESTRING (-75.8795317 8.7540843, -75.8791334 8.754586)",,,,
815881337,Calle 32,residential,,True,False,93.001,"LINESTRING (-75.8795317 8.7540843, -75.8788596 8.7535761)",,,,
411769022,Carrera 8,residential,7.5,True,False,83.182,"LINESTRING (-75.8826786 8.7546478, -75.8830959 8.7540237)",,,,
815881337,Calle 32,residential,,True,False,105.79,"LINESTRING (-75.8809835 8.7551955, -75.8802221 8.7546134)",,,,
38973482,Carrera 9,residential,7.5,True,False,89.06,"LINESTRING (-75.8831482 8.7523622, -75.882631 8.7529788)",,,,
38977914,Calle 26,residential,7.5,True,False,64.143,"LINESTRING (-75.8826707 8.7512506, -75.8822444 8.7508566)",,,,
1003497699,Carrera 10,residential,7.5,True,False,77.321,"LINESTRING (-75.8826707 8.7512506, -75.8830244 8.7506495)",,,,
38977914,Calle 26,residential,7.5,True,False,33.932,"LINESTRING (-75.8828835 8.7514717, -75.8826707 8.7512506)",,,,
815884325,Calle 27,residential,7.5,True,False,87.46,"LINESTRING (-75.8825548 8.7518381, -75.8831482 8.7523622)",,,,
1026751863,Carrera 10,residential,7.5,True,False,54.451,"LINESTRING (-75.8825548 8.7518381, -75.8828835 8.7514717)",,,,
38977912,Calle 28,residential,7.5,True,False,89.829,"LINESTRING (-75.8819593 8.752457, -75.8813532 8.751915)",,,,
1026751863,Carrera 10,residential,7.5,True,False,94.969,"LINESTRING (-75.8819593 8.752457, -75.8825548 8.7518381)",,,,
1026751863,Carrera 10,residential,7.5,True,False,79.27,"LINESTRING (-75.8807167 8.7540106, -75.8811843 8.7534678)",,,,
815881339,Calle 31,residential,7.5,True,False,102.535,"LINESTRING (-75.8807167 8.7540106, -75.8807685 8.7540521, -75.8814412 8.7545916)",,,,
815881337,Calle 32,residential,,True,False,96.012,"LINESTRING (-75.8802221 8.7546134, -75.8795317 8.7540843)",,,,
1026751863,Carrera 10,residential,7.5,True,False,86.298,"LINESTRING (-75.8802221 8.7546134, -75.8807167 8.7540106)",,,,
815881335,Calle 33,residential,7.5,True,False,53.282,"LINESTRING (-75.8798309 8.755104, -75.8802306 8.7553752)",,,,
1026751863,Carrera 10,residential,7.5,True,False,69.457,"LINESTRING (-75.8798309 8.755104, -75.8802221 8.7546134)",,,,
38952439,Carrera 11,residential,7.5,True,False,84.384,"LINESTRING (-75.8791334 8.754586, -75.8786065 8.755138)",,,,
815881335,Calle 33,residential,7.5,True,False,95.883,"LINESTRING (-75.8791334 8.754586, -75.8798309 8.755104)",,,,
39011686,Calle 34,residential,,True,False,82.735,"LINESTRING (-75.8786065 8.755138, -75.8780406 8.7546473)",,,,
815881335,Calle 33,residential,7.5,True,False,89.997,"LINESTRING (-75.8784613 8.7541236, -75.8791334 8.754586)",,,,
1003497700,Carrera 12,residential,7.5,False,False,74.355,"LINESTRING (-75.8784613 8.7541236, -75.8780406 8.7546473)",,,,
1003497700,Carrera 12,residential,7.5,False,True,74.982,"LINESTRING (-75.8784613 8.7541236, -75.8788596 8.7535761)",,,,
39011686,Calle 34,residential,,True,False,78.272,"LINESTRING (-75.8780406 8.7546473, -75.8775044 8.754184)",,,,
1003497700,Carrera 12,residential,7.5,False,True,74.355,"LINESTRING (-75.8780406 8.7546473, -75.8784613 8.7541236)",,,,
38952436,Carrera 13,residential,7.5,False,True,79.144,"LINESTRING (-75.877833 8.7536628, -75.8781943 8.7530471)",,,,
815881335,Calle 33,residential,7.5,True,False,85.984,"LINESTRING (-75.877833 8.7536628, -75.8784613 8.7541236)",,,,
1026523821,Carrera 13,residential,7.5,False,False,68.286,"LINESTRING (-75.877833 8.7536628, -75.8775044 8.754184)",,,,
39011686,Calle 34,residential,,True,False,40.759,"LINESTRING (-75.8775044 8.754184, -75.877229 8.7539385)",,,,
1026523821,Carrera 13,residential,7.5,False,True,68.286,"LINESTRING (-75.8775044 8.754184, -75.877833 8.7536628)",,,,
815884325,Calle 27,residential,7.5,True,False,9.199,"LINESTRING (-75.8810388 8.7504234, -75.8810949 8.7504848)",,,,
"[818855962, 815884324, 815884325]",Calle 27,residential,7.5,True,False,11.129000000000001,"LINESTRING (-75.8809713 8.7503488, -75.880989 8.7503684, -75.8810232 8.7504062, -75.8810388 8.7504234)",,,yes,
815884322,Calle 26,residential,7.5,True,False,74.151,"LINESTRING (-75.8812973 8.7499, -75.8808434 8.7494066)",,,,
1069897118,Carrera 12,residential,7.5,True,False,61.433,"LINESTRING (-75.8812973 8.7499, -75.8809713 8.7503488)",,,,
38973490,Carrera 12,residential,7.5,False,True,104.017,"LINESTRING (-75.8816984 8.7491992, -75.8821886 8.748399)",,,,
1022984311,Calle 24,residential,,True,False,66.966,"LINESTRING (-75.8816984 8.7491992, -75.8811911 8.7488656)",2,,,
1069897118,Carrera 12,residential,7.5,True,False,89.53,"LINESTRING (-75.8816984 8.7491992, -75.8812973 8.7499)",,,,
38973490,Carrera 12,residential,7.5,False,False,104.017,"LINESTRING (-75.8821886 8.748399, -75.8816984 8.7491992)",,,,
38973490,Carrera 12,residential,7.5,False,True,60.078,"LINESTRING (-75.8821886 8.748399, -75.882476 8.7479394)",,,,
39007276,,residential,,False,False,62.62,"LINESTRING (-75.8821886 8.748399, -75.8817102 8.7480931)",,,,
38973490,Carrera 12,residential,7.5,False,False,60.078,"LINESTRING (-75.882476 8.7479394, -75.8821886 8.748399)",,,,
38973490,Carrera 12,residential,7.5,False,True,52.047,"LINESTRING (-75.882476 8.7479394, -75.8827267 8.7475423)",,,,
39007274,Calle 22B,residential,,False,False,89.942,"LINESTRING (-75.882476 8.7479394, -75.881792 8.7474953)",,,,
38973490,Carrera 12,residential,7.5,False,False,52.047,"LINESTRING (-75.8827267 8.7475423, -75.882476 8.7479394)",,,,
39007273,Calle 22A,residential,,False,False,90.686,"LINESTRING (-75.8827267 8.7475423, -75.8820322 8.7471019)",,,,
1024639478,Carrera 12,residential,7.5,False,True,58.894,"LINESTRING (-75.8827267 8.7475423, -75.8830218 8.7471002)",,,,
1024639478,Carrera 12,residential,7.5,False,False,58.894,"LINESTRING (-75.8830218 8.7471002, -75.8827267 8.7475423)",,,,
38973491,Carrera 12,residential,7.5,True,False,62.892,"LINESTRING (-75.8810949 8.7504848, -75.881391 8.7500008)",,,,
815884325,Calle 27,residential,7.5,True,False,125.787,"LINESTRING (-75.8810949 8.7504848, -75.88194 8.7512477)",,,,
38973491,Carrera 12,residential,7.5,True,False,56.075,"LINESTRING (-75.881391 8.7500008, -75.8816569 8.7495704)",,,,
