osmid,highway,oneway,reversed,length,name,geometry,lanes,width,junction,maxspeed
170289779,residential,False,False,9.285,,"LINESTRING (-73.2378214 10.0407989, -73.2377366 10.0407998)",,,,
170289779,residential,False,True,33.428,,"LINESTRING (-73.2378214 10.0407989, -73.2381266 10.0408067)",,,,
489600839,secondary,True,False,92.471,Carrera 16,"LINESTRING (-73.2378214 10.0407989, -73.2375984 10.0399968)",,,,
170289728,residential,False,False,103.694,Carrera 15,"LINESTRING (-73.2358991 10.040238, -73.2360551 10.0411578)",,,,
170289728,residential,False,True,50.58,Carrera 15,"LINESTRING (-73.2358991 10.040238, -73.2358421 10.0397866)",,,,
345302709,residential,False,True,88.574,,"LINESTRING (-73.2358991 10.040238, -73.2366969 10.0401062)",,,,
345302709,residential,False,False,187.45100000000002,,"LINESTRING (-73.2358991 10.040238, -73.2356921 10.0402615, -73.2355312 10.0402747, -73.235344 10.0402665, -73.2342014 10.0401017)",,,,
170289728,residential,False,False,41.581,Carrera 15,"LINESTRING (-73.2356977 10.0388561, -73.2357798 10.0392212)",,,,
170289736,residential,False,False,153.117,Calle 21,"LINESTRING (-73.2356977 10.0388561, -73.2343207 10.0390962)",,,,
170289736,residential,False,True,160.673,Calle 21,"LINESTRING (-73.2356977 10.0388561, -73.2371259 10.0385242)",,,,
170289728,residential,False,True,99.462,Carrera 15,"LINESTRING (-73.2356977 10.0388561, -73.2356116 10.0384048, -73.2355289 10.0379772)",,,,
170289734,residential,False,False,7.574,,"LINESTRING (-73.2373449 10.0390388, -73.2372769 10.0390513)",,,,
170289734,residential,False,True,59.507,,"LINESTRING (-73.2373449 10.0390388, -73.2378855 10.0389838)",,,,
489600839,secondary,True,False,60.614,Carrera 16,"LINESTRING (-73.2373449 10.0390388, -73.237197 10.0385135)",,,,
170289779,residential,False,False,33.428,,"LINESTRING (-73.2381266 10.0408067, -73.2378214 10.0407989)",,,,
170289779,residential,False,True,73.628,,"LINESTRING (-73.2381266 10.0408067, -73.2387953 10.0408765)",,,,
232481296,residential,False,False,92.991,Carrera 17,"LINESTRING (-73.2381266 10.0408067, -73.2380549 10.0399734)",,,,
170289782,secondary,True,False,40.287,Carrera 16,"LINESTRING (-73.2360211 10.0344934, -73.2361158 10.0348435)",,,,
345168028,residential,False,True,5.455,,"LINESTRING (-73.2360211 10.0344934, -73.2360697 10.0344826)",,,,
170289770,residential,True,False,138.66400000000002,Calle 13,"LINESTRING (-73.2360211 10.0344934, -73.2358452 10.0345152, -73.2357873 10.0345143, -73.2357283 10.0344932, -73.2352412 10.0342878, -73.2351485 10.0342561, -73.235074 10.0342481, -73.2348098 10.0342738)",,,,
104256149,residential,False,False,127.773,,"LINESTRING (-73.2395057 10.0409377, -73.2391852 10.0398328)",,,,
170289779,residential,False,False,78.08,,"LINESTRING (-73.2395057 10.0409377, -73.2387953 10.0408765)",,,,
913525506,residential,False,True,135.695,,"LINESTRING (-73.2395057 10.0409377, -73.2398657 10.0410384, -73.240066 10.0411328, -73.2401452 10.0411734, -73.2402597 10.0412269, -73.2404217 10.0413388, -73.2406226 10.0414472)",,,,
345302709,residential,False,False,92.153,,"LINESTRING (-73.2375318 10.0400015, -73.2366969 10.0401062)",,,,
1188331038,secondary,True,False,91.556,Carrera 16,"LINESTRING (-73.2375318 10.0400015, -73.2377366 10.0407998)",,,,
1188331039,tertiary,False,True,7.311,,"LINESTRING (-73.2375318 10.0400015, -73.2375984 10.0399968)",,,,
155528484,residential,False,False,69.624,,"LINESTRING (-73.2342459 10.0349153, -73.2341542 10.0342957)",,,,
170289761,residential,False,True,51.426,Carrera 14,"LINESTRING (-73.2342459 10.0349153, -73.2342955 10.0353752)",,,,
170289778,residential,True,False,72.794,Calle 14,"LINESTRING (-73.2342459 10.0349153, -73.2349106 10.0349278)",,,,
170289725,residential,False,False,107.972,Calle 12,"LINESTRING (-73.2356598 10.0331708, -73.2346761 10.0332384)",,,,
170289782,secondary,True,False,152.294,Carrera 16,"LINESTRING (-73.2356598 10.0331708, -73.2360211 10.0344934)",,,,
489600829,secondary,False,True,6.55,Calle 12,"LINESTRING (-73.2356598 10.0331708, -73.2357188 10.0331611)",,,,
170289725,residential,False,True,107.972,Calle 12,"LINESTRING (-73.2346761 10.0332384, -73.2356598 10.0331708)",,,,
170289728,residential,False,False,59.588,Carrera 15,"LINESTRING (-73.2346761 10.0332384, -73.2347531 10.0337689)",,,,
170289728,residential,False,False,10.324,Carrera 15,"LINESTRING (-73.2347531 10.0337689, -73.2347623 10.0338613)",,,,
170289728,residential,False,True,59.588,Carrera 15,"LINESTRING (-73.2347531 10.0337689, -73.2346761 10.0332384)",,,,
170289728,residential,False,False,73.554,Carrera 15,"LINESTRING (-73.2348098 10.0342738, -73.2349106 10.0349278)",,,,
170289728,residential,False,True,46.162,Carrera 15,"LINESTRING (-73.2348098 10.0342738, -73.2347623 10.0338613)",,,,
170289770,residential,True,False,71.826,Calle 13,"LINESTRING (-73.2348098 10.0342738, -73.2341542 10.0342957)",,,,
155528484,residential,False,True,69.624,,"LINESTRING (-73.2341542 10.0342957, -73.2342459 10.0349153)",,,,
170289778,residential,True,False,6.78,Calle 14,"LINESTRING (-73.2361158 10.0348435, -73.2361719 10.0348177)",,,,
170289782,secondary,True,False,30.126,Carrera 16,"LINESTRING (-73.2361158 10.0348435, -73.2361798 10.035107)",,,,
170289728,residential,False,False,40.155,Carrera 15,"LINESTRING (-73.2349106 10.0349278, -73.2349431 10.0352875)",,,,
170289728,residential,False,True,73.554,Carrera 15,"LINESTRING (-73.2349106 10.0349278, -73.2348098 10.0342738)",,,,
170289778,residential,True,False,132.312,Calle 14,"LINESTRING (-73.2349106 10.0349278, -73.2356283 10.034887, -73.2361158 10.0348435)",,,,
170289782,secondary,True,False,19.534,Carrera 16,"LINESTRING (-73.2361798 10.035107, -73.2362299 10.0352756)",,,,
232481329,residential,True,False,136.89,Calle 15,"LINESTRING (-73.2361798 10.035107, -73.2349431 10.0352875)",1,7,,
170289728,residential,False,False,34.762,Carrera 15,"LINESTRING (-73.2349431 10.0352875, -73.2349951 10.0355959)",,,,
170289728,residential,False,True,40.155,Carrera 15,"LINESTRING (-73.2349431 10.0352875, -73.2349106 10.0349278)",,,,
232481329,residential,True,False,71.576,Calle 15,"LINESTRING (-73.2349431 10.0352875, -73.2342955 10.0353752)",1,7,,
170289761,residential,False,False,51.426,Carrera 14,"LINESTRING (-73.2342955 10.0353752, -73.2342459 10.0349153)",,,,
170289761,residential,False,True,41.488,Carrera 14,"LINESTRING (-73.2342955 10.0353752, -73.2343451 10.0357451)",,,,
170289761,residential,False,False,41.488,Carrera 14,"LINESTRING (-73.2343451 10.0357451, -73.2342955 10.0353752)",,,,
170289761,residential,False,True,35.031,Carrera 14,"LINESTRING (-73.2343451 10.0357451, -73.2344043 10.0360547)",,,,
170289764,residential,True,False,73.079,Calle 16,"LINESTRING (-73.2343451 10.0357451, -73.2349951 10.0355959)",1,7,,
170289728,residential,False,False,43.131,Carrera 15,"LINESTRING (-73.2350593 10.0359114, -73.23516 10.0362864)",,,,
170289728,residential,False,True,35.779,Carrera 15,"LINESTRING (-73.2350593 10.0359114, -73.2349951 10.0355959)",,,,
170289741,residential,True,False,73.467,Calle 17,"LINESTRING (-73.2350593 10.0359114, -73.2344043 10.0360547)",,,,
170289761,residential,False,False,35.031,Carrera 14,"LINESTRING (-73.2344043 10.0360547, -73.2343451 10.0357451)",,,,
170289761,residential,False,True,50.04,Carrera 14,"LINESTRING (-73.2344043 10.0360547, -73.2344763 10.0364991)",,,,
170289782,secondary,True,False,68.136,Carrera 16,"LINESTRING (-73.2365503 10.0364464, -73.2367047 10.03704)",,,,
360808952,residential,False,True,145.051,Calle 19,"LINESTRING (-73.2365503 10.0364464, -73.2352595 10.0367398)",,,,
170289728,residential,False,False,61.548,Carrera 15,"LINESTRING (-73.2352595 10.0367398, -73.2354029 10.037275)",,,,
170289728,residential,False,True,51.58,Carrera 15,"LINESTRING (-73.2352595 10.0367398, -73.23516 10.0362864)",,,,
360808952,residential,False,False,145.051,Calle 19,"LINESTRING (-73.2352595 10.0367398, -73.2365503 10.0364464)",,,,
360808952,residential,False,True,80.751,Calle 19,"LINESTRING (-73.2352595 10.0367398, -73.2345388 10.0368939)",,,,
170289761,residential,False,False,44.43,Carrera 14,"LINESTRING (-73.2345388 10.0368939, -73.2344763 10.0364991)",,,,
360808952,residential,False,False,80.751,Calle 19,"LINESTRING (-73.2345388 10.0368939, -73.2352595 10.0367398)",,,,
360808952,residential,False,True,28.615,Calle 19,"LINESTRING (-73.2345388 10.0368939, -73.2342783 10.0369145)",,,,
360808952,residential,False,False,28.615,Calle 19,"LINESTRING (-73.2342783 10.0369145, -73.2345388 10.0368939)",,,,
170289749,residential,False,False,6.433,,"LINESTRING (-73.2369463 10.037876, -73.2370021 10.0378579)",,,,
170289749,residential,False,True,155.603,,"LINESTRING (-73.2369463 10.037876, -73.2355289 10.0379772)",,,,
170289782,secondary,True,False,74.711,Carrera 16,"LINESTRING (-73.2369463 10.037876, -73.2371259 10.0385242)",,,,
170289728,residential,False,True,79.291,Carrera 15,"LINESTRING (-73.2355289 10.0379772, -73.2354029 10.037275)",,,,
170289749,residential,False,False,155.603,,"LINESTRING (-73.2355289 10.0379772, -73.2369463 10.037876)",,,,
170289749,residential,False,True,117.991,,"LINESTRING (-73.2355289 10.0379772, -73.2344522 10.0380208)",,,,
170289728,residential,False,False,99.462,Carrera 15,"LINESTRING (-73.2355289 10.0379772, -73.2356116 10.0384048, -73.2356977 10.0388561)",,,,
170289749,residential,False,False,30.302,,"LINESTRING (-73.2341756 10.0380128, -73.2342464 10.0380165, -73.2344522 10.0380208)",,,,
170289749,residential,False,False,117.991,,"LINESTRING (-73.2344522 10.0380208, -73.2355289 10.0379772)",,,,
345302716,residential,False,True,120.443,,"LINESTRING (-73.2344522 10.0380208, -73.2343207 10.0390962)",,,,
170289749,residential,False,True,30.302,,"LINESTRING (-73.2344522 10.0380208, -73.2342464 10.0380165, -73.2341756 10.0380128)",,,,
170289736,residential,False,False,160.673,Calle 21,"LINESTRING (-73.2371259 10.0385242, -73.2356977 10.0388561)",,,,
170289736,residential,False,True,7.875,Calle 21,"LINESTRING (-73.2371259 10.0385242, -73.237197 10.0385135)",,,,
170289782,secondary,True,False,60.898,Carrera 16,"LINESTRING (-73.2371259 10.0385242, -73.2372769 10.0390513)",,,,
170289734,residential,False,False,80.494,,"LINESTRING (-73.2372769 10.0390513, -73.236546 10.0391291)",,,,
170289734,residential,False,True,7.574,,"LINESTRING (-73.2372769 10.0390513, -73.2373449 10.0390388)",,,,
170289782,secondary,True,False,109.282,Carrera 16,"LINESTRING (-73.2372769 10.0390513, -73.2375318 10.0400015)",,,,
170289728,residential,False,False,63.239,Carrera 15,"LINESTRING (-73.2357798 10.0392212, -73.2358421 10.0397866)",,,,
170289728,residential,False,True,41.581,Carrera 15,"LINESTRING (-73.2357798 10.0392212, -73.2356977 10.0388561)",,,,
170289734,residential,False,False,166.147,,"LINESTRING (-73.2357798 10.0392212, -73.2342721 10.0393901)",,,,
170289734,residential,False,True,84.516,,"LINESTRING (-73.2357798 10.0392212, -73.236546 10.0391291)",,,,
170289757,tertiary,False,False,11.669,,"LINESTRING (-73.2386302 10.0398947, -73.2387361 10.0398829)",,,,
170289757,tertiary,False,True,63.596,,"LINESTRING (-73.2386302 10.0398947, -73.2380549 10.0399734)",,,,
489600830,residential,False,False,108.156,,"LINESTRING (-73.2386302 10.0398947, -73.2384492 10.0389385)",,,,
170289757,tertiary,False,False,50.051,,"LINESTRING (-73.2375984 10.0399968, -73.2380549 10.0399734)",,,,
489600839,secondary,True,False,110.082,Carrera 16,"LINESTRING (-73.2375984 10.0399968, -73.2373449 10.0390388)",,,,
1188331039,tertiary,False,False,7.311,,"LINESTRING (-73.2375984 10.0399968, -73.2375318 10.0400015)",,,,
378016089,residential,False,False,103.885,Calle 25,"LINESTRING (-73.237812 10.0410935, -73.2368663 10.0411689)",,,,
378016089,residential,False,True,9.996,Calle 25,"LINESTRING (-73.237812 10.0410935, -73.237902 10.0410784)",,,,
1188331038,secondary,True,False,89.87,Carrera 16,"LINESTRING (-73.237812 10.0410935, -73.238039 10.0418702)",,,,
170289735,residential,False,False,76.234,,"LINESTRING (-73.2353589 10.0411888, -73.2352751 10.0418694)",,,,
378016089,residential,False,False,97.515,Calle 25,"LINESTRING (-73.2353589 10.0411888, -73.2344707 10.0412533)",,,,
378016089,residential,False,True,76.306,Calle 25,"LINESTRING (-73.2353589 10.0411888, -73.2360551 10.0411578)",,,,
489600829,secondary,False,False,51.304,Calle 12,"LINESTRING (-73.237122 10.0329995, -73.2366599 10.0330758)",,,,
232481296,residential,False,True,165.89000000000001,Carrera 17,"LINESTRING (-73.237122 10.0329995, -73.2371199 10.0331709, -73.2370771 10.0344907)",,,,
232481320,residential,False,True,156.326,,"LINESTRING (-73.2366599 10.0330758, -73.2365449 10.0344771)",,,,
489600829,secondary,False,False,103.481,Calle 12,"LINESTRING (-73.2366599 10.0330758, -73.2357188 10.0331611)",,,,
489600829,secondary,False,True,51.304,Calle 12,"LINESTRING (-73.2366599 10.0330758, -73.237122 10.0329995)",,,,
489600829,secondary,False,False,6.55,Calle 12,"LINESTRING (-73.2357188 10.0331611, -73.2356598 10.0331708)",,,,
489600829,secondary,False,True,103.481,Calle 12,"LINESTRING (-73.2357188 10.0331611, -73.2366599 10.0330758)",,,,
232481342,residential,False,False,101.194,,"LINESTRING (-73.2409817 10.033298, -73.2411125 10.0341989)",,,,
232481346,residential,False,False,53.749,Calle 12C,"LINESTRING (-73.2409817 10.033298, -73.2405105 10.0334335)",2,,,
232481346,residential,False,True,53.792,Calle 12C,"LINESTRING (-73.2409817 10.033298, -73.2414602 10.0331884)",2,,,
232481362,residential,False,False,101.111,,"LINESTRING (-73.2429873 10.0338688, -73.2430888 10.0347726)",,,,
232481329,residential,True,False,103.186,Calle 15,"LINESTRING (-73.2429873 10.0338688, -73.2425208 10.0339503, -73.2420625 10.0340465)",1,7,,
232481335,residential,False,False,52.347,,"LINESTRING (-73.2430888 10.0347726, -73.2426159 10.0348417)",,,,
