osmid,oneway,lanes,highway,reversed,length,geometry,name,ref,maxspeed,bridge
402207493,False,,residential,False,77.749,"LINESTRING (-75.619346 8.8719904, -75.619401 8.8726875)",Calle 3,,,
402207493,False,,residential,True,40.433,"LINESTRING (-75.619346 8.8719904, -75.6193848 8.8716288)",Calle 3,,,
676147151,False,,residential,False,83.898,"LINESTRING (-75.619346 8.8719904, -75.6201024 8.8720941)",Carrera 21,,30,
676147151,False,,residential,True,43.939,"LINESTRING (-75.619346 8.8719904, -75.6189549 8.8719078)",Carrera 21,,30,
402207490,False,,residential,False,26.975,"LINESTRING (-75.6236862 8.8728258, -75.6236928 8.8730683)",Calle 10,,,
402207490,False,,residential,True,28.922,"LINESTRING (-75.6236862 8.8728258, -75.6236859 8.8725657)",Calle 10,,,
675741696,False,,residential,True,65.527,"LINESTRING (-75.6236862 8.8728258, -75.6230992 8.8729302)",Carrera 19,,30,
402207496,False,,residential,False,19.84,"LINESTRING (-75.6168191 8.873018, -75.6169271 8.873161)",Carrera 2 Este,,,
402207496,False,,residential,True,24.37,"LINESTRING (-75.6168191 8.873018, -75.6166865 8.8728423)",Carrera 2 Este,,,
402207481,False,,residential,False,46.678,"LINESTRING (-75.6236928 8.8730683, -75.6241079 8.8729788)",Carrera 18,,30,
402207481,False,,residential,True,63.287,"LINESTRING (-75.6236928 8.8730683, -75.6231288 8.8731841)",Carrera 18,,30,
402207490,False,,residential,False,87.585,"LINESTRING (-75.6236928 8.8730683, -75.6236441 8.8738545)",Calle 10,,,
402207490,False,,residential,True,26.975,"LINESTRING (-75.6236928 8.8730683, -75.6236862 8.8728258)",Calle 10,,,
402207497,False,,residential,False,36.119,"LINESTRING (-75.6219172 8.8731339, -75.6220201 8.8734424)",Calle 8,,,
402207497,False,,residential,True,53.294,"LINESTRING (-75.6219172 8.8731339, -75.6218197 8.8726644)",Calle 8,,,
675741696,False,,residential,False,66.524,"LINESTRING (-75.6219172 8.8731339, -75.6225137 8.8730311)",Carrera 19,,30,
675741696,False,,residential,True,54.078,"LINESTRING (-75.6219172 8.8731339, -75.6214327 8.8732197)",Carrera 19,,30,
402207492,False,,residential,False,40.005,"LINESTRING (-75.6214327 8.8732197, -75.6215332 8.8735655)",Calle 7,,,
402207492,False,,residential,True,62.715,"LINESTRING (-75.6214327 8.8732197, -75.6212896 8.8726737)",Calle 7,,,
675741696,False,,residential,False,54.078,"LINESTRING (-75.6214327 8.8732197, -75.6219172 8.8731339)",Carrera 19,,30,
675741696,False,,residential,True,77.681,"LINESTRING (-75.6214327 8.8732197, -75.6207317 8.873311)",Carrera 19,,30,
402207482,False,,residential,False,53.223,"LINESTRING (-75.6207317 8.873311, -75.6207569 8.873789)",Calle 5A,,,
402207482,False,,residential,True,70.254,"LINESTRING (-75.6207317 8.873311, -75.6206876 8.8726807)",Calle 5A,,,
675741696,False,,residential,False,77.681,"LINESTRING (-75.6207317 8.873311, -75.6214327 8.8732197)",Carrera 19,,30,
675741696,False,,residential,True,75.707,"LINESTRING (-75.6207317 8.873311, -75.6200451 8.8733689)",Carrera 19,,30,
402207493,False,,residential,True,81.445,"LINESTRING (-75.6194789 8.8734159, -75.619401 8.8726875)",Calle 3,,,
675741696,False,,residential,False,62.424,"LINESTRING (-75.6194789 8.8734159, -75.6200451 8.8733689)",Carrera 19,,30,
402207493,False,,residential,False,73.92,"LINESTRING (-75.6194789 8.8734159, -75.6195297 8.8737983, -75.6195465 8.8740769)",Calle 3,,,
675741696,False,,residential,True,86.888,"LINESTRING (-75.6194789 8.8734159, -75.6188435 8.8734904, -75.6186934 8.8735067)",Carrera 19,,30,
402207487,False,,residential,False,57.563,"LINESTRING (-75.6253502 8.8735465, -75.6251081 8.8740056)",Calle 11,,,
402207489,False,,residential,False,37.489,"LINESTRING (-75.6253502 8.8735465, -75.6250159 8.8736141)",Carrera 17,,30,
402207481,False,,residential,False,125.147,"LINESTRING (-75.6220201 8.8734424, -75.6231288 8.8731841)",Carrera 18,,30,
402207481,False,,residential,True,55.216,"LINESTRING (-75.6220201 8.8734424, -75.6215332 8.8735655)",Carrera 18,,30,
402207497,False,,residential,False,81.651,"LINESTRING (-75.6220201 8.8734424, -75.6221572 8.8741641)",Calle 8,,,
402207497,False,,residential,True,36.119,"LINESTRING (-75.6220201 8.8734424, -75.6219172 8.8731339)",Calle 8,,,
402207481,False,,residential,False,55.216,"LINESTRING (-75.6215332 8.8735655, -75.6220201 8.8734424)",Carrera 18,,30,
402207481,False,,residential,True,67.608,"LINESTRING (-75.6215332 8.8735655, -75.6209421 8.8737346)",Carrera 18,,30,
402207492,False,,residential,False,80.619,"LINESTRING (-75.6215332 8.8735655, -75.6217701 8.8742517)",Calle 7,,,
402207492,False,,residential,True,40.005,"LINESTRING (-75.6215332 8.8735655, -75.6214327 8.8732197)",Calle 7,,,
402207481,False,,residential,False,67.608,"LINESTRING (-75.6209421 8.8737346, -75.6215332 8.8735655)",Carrera 18,,30,
402207481,False,,residential,True,21.227,"LINESTRING (-75.6209421 8.8737346, -75.6207569 8.873789)",Carrera 18,,30,
632343933,False,,residential,True,78.21,"LINESTRING (-75.6209421 8.8737346, -75.6211366 8.8744112)",Calle 5,,,
402207483,False,,residential,True,5.062,"LINESTRING (-75.6180979 8.8737979, -75.618055 8.8738145)",Carrera 19,,,
675741696,False,,residential,False,73.172,"LINESTRING (-75.6180979 8.8737979, -75.6183038 8.8736729, -75.6186934 8.8735067)",Carrera 19,,30,
676147156,False,,residential,False,88.37100000000001,"LINESTRING (-75.6180979 8.8737979, -75.6184381 8.8739925, -75.618737 8.8742716)",Calle 1B,,30,
402207481,False,,residential,False,21.227,"LINESTRING (-75.6207569 8.873789, -75.6209421 8.8737346)",Carrera 18,,30,
402207481,False,,residential,True,78.899,"LINESTRING (-75.6207569 8.873789, -75.6200589 8.8739559)",Carrera 18,,30,
402207482,False,,residential,False,77.652,"LINESTRING (-75.6207569 8.873789, -75.6207819 8.8744869)",Calle 5A,,,
402207482,False,,residential,True,53.223,"LINESTRING (-75.6207569 8.873789, -75.6207317 8.873311)",Calle 5A,,,
402207483,False,,residential,True,53.194,"LINESTRING (-75.6170969 8.8738131, -75.6166232 8.8737141)",Carrera 19,,,
819903010,False,,residential,False,50.528,"LINESTRING (-75.6170969 8.8738131, -75.6168629 8.8742043)",Carrera 2 Este,,,
402207483,False,,residential,False,109.34700000000001,"LINESTRING (-75.6170969 8.8738131, -75.617221 8.8738882, -75.6174722 8.8739189, -75.6177261 8.8739032, -75.6179249 8.8738647, -75.618055 8.8738145)",Carrera 19,,,
402207496,False,,residential,True,75.761,"LINESTRING (-75.6170969 8.8738131, -75.617051 8.873611, -75.6170525 8.8734756, -75.617011 8.8733425, -75.6169271 8.873161)",Carrera 2 Este,,,
402207489,False,,residential,False,52.78,"LINESTRING (-75.6236441 8.8738545, -75.623174 8.8739523)",Carrera 17,,30,
402207489,False,,residential,True,112.771,"LINESTRING (-75.6236441 8.8738545, -75.6246561 8.8736849)",Carrera 17,,30,
402207490,False,,residential,False,79.524,"LINESTRING (-75.6236441 8.8738545, -75.6236979 8.8745677)",Calle 10,,,
402207490,False,,residential,True,87.585,"LINESTRING (-75.6236441 8.8738545, -75.6236928 8.8730683)",Calle 10,,,
402207481,False,,residential,False,57.88,"LINESTRING (-75.6195465 8.8740769, -75.6200589 8.8739559)",Carrera 18,,30,
402207481,False,,residential,True,80.986,"LINESTRING (-75.6195465 8.8740769, -75.618826 8.8742308)",Carrera 18,,30,
402207493,False,,residential,False,73.017,"LINESTRING (-75.6195465 8.8740769, -75.619643 8.8747266)",Calle 3,,,
402207493,False,,residential,True,73.92,"LINESTRING (-75.6195465 8.8740769, -75.6195297 8.8737983, -75.6194789 8.8734159)",Calle 3,,,
402207489,False,,residential,False,43.63,"LINESTRING (-75.6221572 8.8741641, -75.6217701 8.8742517)",Carrera 17,,30,
402207489,False,,residential,True,114.165,"LINESTRING (-75.6221572 8.8741641, -75.623174 8.8739523)",Carrera 17,,30,
402207497,False,,residential,False,76.268,"LINESTRING (-75.6221572 8.8741641, -75.6223392 8.874826)",Calle 8,,,
402207497,False,,residential,True,81.651,"LINESTRING (-75.6221572 8.8741641, -75.6220201 8.8734424)",Calle 8,,,
402207481,False,,residential,False,10.779,"LINESTRING (-75.618737 8.8742716, -75.618826 8.8742308)",Carrera 18,,30,
676147155,False,,residential,True,63.912,"LINESTRING (-75.618737 8.8742716, -75.6185719 8.8743376, -75.6181843 8.8744489)",Carrera 18,,30,
676147156,False,,residential,True,88.37100000000001,"LINESTRING (-75.618737 8.8742716, -75.6184381 8.8739925, -75.6180979 8.8737979)",Calle 1B,,30,
402207481,False,,residential,False,80.986,"LINESTRING (-75.618826 8.8742308, -75.6195465 8.8740769)",Carrera 18,,30,
402207481,False,,residential,True,10.779,"LINESTRING (-75.618826 8.8742308, -75.618737 8.8742716)",Carrera 18,,30,
675747479,False,,residential,False,72.871,"LINESTRING (-75.618826 8.8742308, -75.6190132 8.8748595)",Calle 2,,,
675747479,False,,residential,True,81.824,"LINESTRING (-75.618826 8.8742308, -75.6186934 8.8735067)",Calle 2,,,
402207489,False,,residential,False,71.823,"LINESTRING (-75.6217701 8.8742517, -75.6211366 8.8744112)",Carrera 17,,30,
402207489,False,,residential,True,43.63,"LINESTRING (-75.6217701 8.8742517, -75.6221572 8.8741641)",Carrera 17,,30,
402207492,False,,residential,False,71.447,"LINESTRING (-75.6217701 8.8742517, -75.6219336 8.8748736)",Calle 7,,,
402207492,False,,residential,True,80.619,"LINESTRING (-75.6217701 8.8742517, -75.6215332 8.8735655)",Calle 7,,,
402207489,False,,residential,False,39.867,"LINESTRING (-75.6211366 8.8744112, -75.6207819 8.8744869)",Carrera 17,,30,
402207489,False,,residential,True,71.823,"LINESTRING (-75.6211366 8.8744112, -75.6217701 8.8742517)",Carrera 17,,30,
632343933,False,,residential,False,78.21,"LINESTRING (-75.6211366 8.8744112, -75.6209421 8.8737346)",Calle 5,,,
632343933,False,,residential,True,60.052,"LINESTRING (-75.6211366 8.8744112, -75.6212888 8.8749299)",Calle 5,,,
402207487,False,,residential,True,47.902,"LINESTRING (-75.6248836 8.8743749, -75.6251081 8.8740056)",Calle 11,,,
402207494,False,,residential,False,132.018,"LINESTRING (-75.6248836 8.8743749, -75.6236979 8.8745677)",Carrera 16,,30,
402207487,False,,residential,False,83.54899999999999,"LINESTRING (-75.6248836 8.8743749, -75.6247652 8.8745986, -75.624619 8.8748253, -75.6245238 8.874918, -75.6244474 8.8749806)",Calle 11,,,
402207482,False,,residential,False,59.932,"LINESTRING (-75.6207819 8.8744869, -75.6208286 8.8750239)",Calle 5A,,,
402207482,False,,residential,True,77.652,"LINESTRING (-75.6207819 8.8744869, -75.6207569 8.873789)",Calle 5A,,,
402207489,False,,residential,False,77.551,"LINESTRING (-75.6207819 8.8744869, -75.6200926 8.8746372)",Carrera 17,,30,
402207489,False,,residential,True,39.867,"LINESTRING (-75.6207819 8.8744869, -75.6211366 8.8744112)",Carrera 17,,30,
402207490,False,,residential,False,51.624,"LINESTRING (-75.6236979 8.8745677, -75.6237364 8.8750304)",Calle 10,,,
402207490,False,,residential,True,79.524,"LINESTRING (-75.6236979 8.8745677, -75.6236441 8.8738545)",Calle 10,,,
402207494,False,,residential,False,44.669,"LINESTRING (-75.6236979 8.8745677, -75.6232986 8.8746434)",Carrera 16,,30,
402207494,False,,residential,True,132.018,"LINESTRING (-75.6236979 8.8745677, -75.6248836 8.8743749)",Carrera 16,,30,
402207494,False,,residential,False,44.874,"LINESTRING (-75.6223392 8.874826, -75.6219336 8.8748736)",Carrera 16,,30,
402207494,False,,residential,True,104.655,"LINESTRING (-75.6223392 8.874826, -75.6232746 8.874648)",Carrera 16,,30,
402207497,False,,residential,False,53.326,"LINESTRING (-75.6223392 8.874826, -75.6224295 8.8752972)",Calle 8,,,
402207497,False,,residential,True,76.268,"LINESTRING (-75.6223392 8.874826, -75.6221572 8.8741641)",Calle 8,,,
402207492,False,,residential,False,56.175,"LINESTRING (-75.6219336 8.8748736, -75.6220825 8.8753569)",Calle 7,,,
402207492,False,,residential,True,71.447,"LINESTRING (-75.6219336 8.8748736, -75.6217701 8.8742517)",Calle 7,,,
402207494,False,,residential,False,71.116,"LINESTRING (-75.6219336 8.8748736, -75.6212888 8.8749299)",Carrera 16,,30,
402207494,False,,residential,True,44.874,"LINESTRING (-75.6219336 8.8748736, -75.6223392 8.874826)",Carrera 16,,30,
402207494,False,,residential,False,51.628,"LINESTRING (-75.6212888 8.8749299, -75.6208286 8.8750239)",Carrera 16,,30,
402207494,False,,residential,True,71.116,"LINESTRING (-75.6212888 8.8749299, -75.6219336 8.8748736)",Carrera 16,,30,
632343933,False,,residential,False,60.052,"LINESTRING (-75.6212888 8.8749299, -75.6211366 8.8744112)",Calle 5,,,
632343933,False,,residential,True,64.93,"LINESTRING (-75.6212888 8.8749299, -75.6214678 8.8754864)",Calle 5,,,
402207485,False,,secondary,True,40.03,"LINESTRING (-75.6240836 8.8749607, -75.6244474 8.8749806)",Carrera 15,,,
402207485,False,,secondary,False,38.924,"LINESTRING (-75.6240836 8.8749607, -75.6239274 8.8749914, -75.6237364 8.8750304)",Carrera 15,,,
"[819964312, 819964313, 676147150]",False,,residential,False,136.036,"LINESTRING (-75.6240836 8.8749607, -75.6242562 8.8751976, -75.6242777 8.875226, -75.624277 8.8752512, -75.6241154 8.8753891, -75.624049 8.8754546, -75.6240148 8.8755268, -75.623813 8.8759716)",Calle 10A,,30,
402207482,False,,residential,False,63.02,"LINESTRING (-75.6208286 8.8750239, -75.6208724 8.875589)",Calle 5A,,,
402207482,False,,residential,True,59.932,"LINESTRING (-75.6208286 8.8750239, -75.6207819 8.8744869)",Calle 5A,,,
402207494,False,,residential,False,75.874,"LINESTRING (-75.6208286 8.8750239, -75.6201476 8.8751374)",Carrera 16,,30,
402207494,False,,residential,True,51.628,"LINESTRING (-75.6208286 8.8750239, -75.6212888 8.8749299)",Carrera 16,,30,
402207485,False,,secondary,False,40.03,"LINESTRING (-75.6244474 8.8749806, -75.6240836 8.8749607)",Carrera 15,,,
"[674791873, 402207485, 674791871]",False,2,secondary,True,52.95,"LINESTRING (-75.6244474 8.8749806, -75.6244835 8.8749908, -75.6248282 8.8750956, -75.6249057 8.875127)",Carrera 15,,,yes
402207487,False,,residential,True,83.549,"LINESTRING (-75.6244474 8.8749806, -75.6245238 8.874918, -75.624619 8.8748253, -75.6247652 8.8745986, -75.6248836 8.8743749)",Calle 11,,,
402207485,False,,secondary,False,39.546,"LINESTRING (-75.6237364 8.8750304, -75.6233839 8.8751024)",Carrera 15,,,
402207490,False,,residential,False,59.626,"LINESTRING (-75.6237364 8.8750304, -75.6237647 8.8755659)",Calle 10,,,
402207490,False,,residential,True,51.624,"LINESTRING (-75.6237364 8.8750304, -75.6236979 8.8745677)",Calle 10,,,
402207485,False,,secondary,True,38.924,"LINESTRING (-75.6237364 8.8750304, -75.6239274 8.8749914, -75.6240836 8.8749607)",Carrera 15,,,
674791873,False,2,secondary,True,27.02,"LINESTRING (-75.6249057 8.875127, -75.625138 8.8752068)",Carrera 15,,,
819911807,False,2,tertiary,False,92.905,"LINESTRING (-75.6249057 8.875127, -75.6253276 8.8744029)",Ciénaga de Oro-Punta de Yañez,,,
"[674791873, 402207485, 674791871]",False,2,secondary,False,52.95,"LINESTRING (-75.6249057 8.875127, -75.6248282 8.8750956, -75.6244835 8.8749908, -75.6244474 8.8749806)",Carrera 15,,,yes
819911807,False,2,tertiary,True,118.251,"LINESTRING (-75.6249057 8.875127, -75.6244559 8.8757782, -75.6243219 8.8760193)",Ciénaga de Oro-Punta de Yañez,,,
402207493,False,,residential,False,61.7,"LINESTRING (-75.6197063 8.8752036, -75.6197572 8.8757562)",Calle 3,,,
402207493,False,,residential,True,53.494,"LINESTRING (-75.6197063 8.8752036, -75.619643 8.8747266)",Calle 3,,,
402207494,False,,residential,False,63.144,"LINESTRING (-75.6197063 8.8752036, -75.6191378 8.8752871)",Carrera 16,,30,
402207494,False,,residential,True,49.038,"LINESTRING (-75.6197063 8.8752036, -75.6201476 8.8751374)",Carrera 16,,30,
402207485,False,,secondary,False,38.696,"LINESTRING (-75.6224295 8.8752972, -75.6220825 8.8753569)",Carrera 15,,,
402207485,False,,secondary,True,107.068,"LINESTRING (-75.6224295 8.8752972, -75.6233839 8.8751024)",Carrera 15,,,
402207497,False,,residential,False,104.687,"LINESTRING (-75.6224295 8.8752972, -75.6226387 8.8762157)",Calle 8,,,
402207497,False,,residential,True,53.326,"LINESTRING (-75.6224295 8.8752972, -75.6223392 8.874826)",Calle 8,,,
402207485,False,,secondary,False,69.051,"LINESTRING (-75.6220825 8.8753569, -75.6214678 8.8754864)",Carrera 15,,,
402207485,False,,secondary,True,38.696,"LINESTRING (-75.6220825 8.8753569, -75.6224295 8.8752972)",Carrera 15,,,
402207492,False,,residential,True,56.175,"LINESTRING (-75.6220825 8.8753569, -75.6219336 8.8748736)",Calle 7,,,
402207492,False,,residential,False,86.349,"LINESTRING (-75.6220825 8.8753569, -75.622264 8.8759899, -75.6222606 8.8761085)",Calle 7,,,
402207485,False,,secondary,False,66.4,"LINESTRING (-75.6214678 8.8754864, -75.6208724 8.875589)",Carrera 15,,,
402207485,False,,secondary,True,69.051,"LINESTRING (-75.6214678 8.8754864, -75.6220825 8.8753569)",Carrera 15,,,
632343933,False,,residential,False,64.93,"LINESTRING (-75.6214678 8.8754864, -75.6212888 8.8749299)",Calle 5,,,
632343933,False,,residential,True,63.162,"LINESTRING (-75.6214678 8.8754864, -75.621522 8.8760519)",Calle 5,,,
402207482,False,,residential,False,54.7,"LINESTRING (-75.6208724 8.875589, -75.6209013 8.8760801)",Calle 5A,,,
402207482,False,,residential,True,63.02,"LINESTRING (-75.6208724 8.875589, -75.6208286 8.8750239)",Calle 5A,,,
402207485,False,,secondary,False,72.184,"LINESTRING (-75.6208724 8.875589, -75.6202251 8.8757003)",Carrera 15,,,
402207485,False,,secondary,True,66.4,"LINESTRING (-75.6208724 8.875589, -75.6214678 8.8754864)",Carrera 15,,,
402207485,False,,secondary,True,51.78,"LINESTRING (-75.6197572 8.8757562, -75.6202251 8.8757003)",Carrera 15,,,
402207493,False,,residential,False,55.899,"LINESTRING (-75.6197572 8.8757562, -75.6198303 8.8762537)",Calle 3,,,
402207493,False,,residential,True,61.7,"LINESTRING (-75.6197572 8.8757562, -75.6197063 8.8752036)",Calle 3,,,
402207485,False,,secondary,False,57.363,"LINESTRING (-75.6197572 8.8757562, -75.6194938 8.8757845, -75.6192389 8.8758182)",Carrera 15,,,
402207497,False,,residential,False,59.376,"LINESTRING (-75.6227128 8.8765876, -75.6228076 8.8771133)",Calle 8,,,
402207497,False,,residential,True,38.455,"LINESTRING (-75.6227128 8.8765876, -75.6226461 8.8762481)",Calle 8,,,
675747486,False,,residential,False,90.679,"LINESTRING (-75.6227128 8.8765876, -75.6235366 8.8765372)",Carrera 13,,,
675747486,False,,residential,True,55.519,"LINESTRING (-75.6227128 8.8765876, -75.6222076 8.8765995)",Carrera 13,,,
402207497,False,,residential,False,87.678,"LINESTRING (-75.6228076 8.8771133, -75.6228983 8.8778967)",Calle 8,,,
402207497,False,,residential,True,59.376,"LINESTRING (-75.6228076 8.8771133, -75.6227128 8.8765876)",Calle 8,,,
675747485,False,,residential,False,82.216,"LINESTRING (-75.6228076 8.8771133, -75.6235515 8.8770328)",Carrera 12,,,
675747485,False,,residential,True,69.189,"LINESTRING (-75.6228076 8.8771133, -75.6221795 8.8771586)",Carrera 12,,,
676147130,False,,residential,True,65.192,"LINESTRING (-75.6242555 8.8775147, -75.6248429 8.8774316)",,,30,
819911807,False,2,tertiary,False,45.432,"LINESTRING (-75.6242555 8.8775147, -75.624149 8.8771199)",Ciénaga de Oro-Punta de Yañez,,,
819952518,False,,tertiary,True,88.1,"LINESTRING (-75.6242555 8.8775147, -75.6246662 8.8781952)",Ciénaga de Oro-Punta de Yañez,,,
402207482,False,,residential,False,61.057,"LINESTRING (-75.6210208 8.8777596, -75.6210467 8.8783081)",Calle 5A,,,
402207482,False,,residential,True,65.289,"LINESTRING (-75.6210208 8.8777596, -75.6209868 8.8771734)",Calle 5A,,,
675747489,False,,residential,False,68.926,"LINESTRING (-75.6210208 8.8777596, -75.621648 8.8777745)",Carrera 11,,,
675747489,False,,residential,True,60.204,"LINESTRING (-75.6210208 8.8777596, -75.6204732 8.8777392)",Carrera 11,,,
632343933,False,,residential,False,57.019,"LINESTRING (-75.6216386 8.8782872, -75.621648 8.8777745)",Calle 5,,,
632343933,False,,residential,True,56.159,"LINESTRING (-75.6216386 8.8782872, -75.6216147 8.8787917)",Calle 5,,,
675747488,False,,residential,False,65.069,"LINESTRING (-75.6216386 8.8782872, -75.6210467 8.8783081)",Carrera 10,,,
402207482,False,,residential,True,68.115,"LINESTRING (-75.6210779 8.8789199, -75.6210467 8.8783081)",Calle 5A,,,
675747490,False,,residential,False,60.673,"LINESTRING (-75.6210779 8.8789199, -75.6216147 8.8787917)",Carrera 9,,,
675747490,False,,residential,True,50.285,"LINESTRING (-75.6210779 8.8789199, -75.6206238 8.8789766)",Carrera 9,,,
674791873,False,2,secondary,False,27.02,"LINESTRING (-75.625138 8.8752068, -75.6249057 8.875127)",Carrera 15,,,
402207487,False,,residential,False,47.902,"LINESTRING (-75.6251081 8.8740056, -75.6248836 8.8743749)",Calle 11,,,
402207487,False,,residential,True,57.563,"LINESTRING (-75.6251081 8.8740056, -75.6253502 8.8735465)",Calle 11,,,
702959783,False,,residential,False,56.67,"LINESTRING (-75.6251081 8.8740056, -75.6247139 8.8736769)",Calle 11,,,
402207489,False,,residential,False,6.412,"LINESTRING (-75.6247139 8.8736769, -75.6246561 8.8736849)",Carrera 17,,30,
402207489,False,,residential,True,33.906,"LINESTRING (-75.6247139 8.8736769, -75.6250159 8.8736141)",Carrera 17,,30,
702959783,False,,residential,True,56.67,"LINESTRING (-75.6247139 8.8736769, -75.6251081 8.8740056)",Calle 11,,,
402207481,False,,residential,True,46.678,"LINESTRING (-75.6241079 8.8729788, -75.6236928 8.8730683)",Carrera 18,,30,
583584684,False,,residential,False,50.086,"LINESTRING (-75.6241079 8.8729788, -75.6240481 8.8727638, -75.623994 8.8725427)",Calle 11,,,
583584684,False,,residential,True,98.96000000000001,"LINESTRING (-75.6241079 8.8729788, -75.6243587 8.8733095, -75.6246561 8.8736849)",Calle 11,,,
583584684,False,,residential,False,50.392,"LINESTRING (-75.623994 8.8725427, -75.6239522 8.8720914)",Calle 11,,,
676147152,False,,residential,True,33.946,"LINESTRING (-75.623994 8.8725427, -75.6236859 8.8725657)",Carrera 20,,30,
583584684,False,,residential,True,50.086,"LINESTRING (-75.623994 8.8725427, -75.6240481 8.8727638, -75.6241079 8.8729788)",Calle 11,,,
583584684,False,,residential,True,59.493,"LINESTRING (-75.6239824 8.8715572, -75.6239522 8.8720914)",Calle 11,,,
402207492,False,,residential,False,61.192,"LINESTRING (-75.6210546 8.8716967, -75.6211708 8.8722349)",Calle 7,,,
402207492,False,,residential,True,116.283,"LINESTRING (-75.6210546 8.8716967, -75.6207859 8.8706852)",Calle 7,,,
675741676,False,,residential,False,44.222,"LINESTRING (-75.6210546 8.8716967, -75.6206537 8.8717323)",Carrera 22,,30,
675741676,False,,residential,True,62.368,"LINESTRING (-75.6210546 8.8716967, -75.62162 8.8716465)",Carrera 22,,30,
402207493,False,,residential,False,40.433,"LINESTRING (-75.6193848 8.8716288, -75.619346 8.8719904)",Calle 3,,,
402207493,False,,residential,True,95.329,"LINESTRING (-75.6193848 8.8716288, -75.6195265 8.870783)",Calle 3,,,
675741676,False,,residential,True,82.087,"LINESTRING (-75.6193848 8.8716288, -75.6201169 8.8717763)",Carrera 22,,30,
675741676,False,,residential,False,40.114000000000004,"LINESTRING (-75.6193848 8.8716288, -75.6190889 8.8715331, -75.6190392 8.8715128)",Carrera 22,,30,
676147148,False,,residential,False,99.894,"LINESTRING (-75.6188657 8.8726216, -75.6180295 8.8722688)",Carrera 20,,30,
676147148,False,,residential,True,39.502,"LINESTRING (-75.6188657 8.8726216, -75.6191902 8.8727746)",Carrera 20,,30,
1088977740,False,,residential,True,80.387,"LINESTRING (-75.6188657 8.8726216, -75.6189219 8.8719008)",Calle 2E,,30,
676147147,False,,residential,True,65.328,"LINESTRING (-75.6188657 8.8726216, -75.6186605 8.8728549, -75.6184164 8.872994)",Diagonal 19A,,30,
675741680,False,,residential,False,39.043,"LINESTRING (-75.6183147 8.8706745, -75.6183185 8.8710256)",Calle 2C,,30,
675741689,False,,residential,False,74.524,"LINESTRING (-75.6183147 8.8706745, -75.6177361 8.8710243)",Carrera 23,,30,
"[675741689, 675741681]",False,,residential,True,51.788,"LINESTRING (-75.6183147 8.8706745, -75.618356 8.8706393, -75.6183634 8.870575, -75.6181615 8.8702909)","['Carrera 23', 'Calle 2C']",,30,
402207480,False,2,trunk,True,50.08,"LINESTRING (-75.6172094 8.8701823, -75.6168187 8.8704143)",Carrera 25,74,,
675741682,False,,residential,True,65.997,"LINESTRING (-75.6172094 8.8701823, -75.6175165 8.8706924)",Calle 2B,,30,
675741682,False,,residential,False,37.334,"LINESTRING (-75.6179056 8.8713153, -75.6177361 8.8710243)",Calle 2B,,30,
