osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access
263098453,False,2,Carrera 15,residential,True,112.253,"LINESTRING (-73.1738736 6.6756842, -73.1744077 6.6748253)",,
1113525940,False,2,Calle 18,residential,False,89.2,"LINESTRING (-73.1738736 6.6756842, -73.1731984 6.675244)",,
184065821,False,2,Calle 18,unclassified,False,12.527,"LINESTRING (-73.1731984 6.675244, -73.1731005 6.6751871)",,
913673501,True,,Carrera 14,tertiary,False,111.245,"LINESTRING (-73.1731984 6.675244, -73.1737319 6.6743954)",,
1113525940,False,2,Calle 18,residential,True,89.2,"LINESTRING (-73.1731984 6.675244, -73.1738736 6.6756842)",,
184065820,False,2,Calle 17,residential,False,88.632,"LINESTRING (-73.1737319 6.6743954, -73.1744077 6.6748253)",,
184065820,False,2,Calle 17,residential,True,11.744,"LINESTRING (-73.1737319 6.6743954, -73.1736418 6.6743393)",,
913673501,True,,Carrera 14,tertiary,False,111.601,"LINESTRING (-73.1737319 6.6743954, -73.1742515 6.6735346)",,
184065809,True,,Carrera 14,tertiary,False,88.993,"LINESTRING (-73.1747551 6.6727391, -73.1751738 6.6720553)",,
913673499,False,2,Calle 15,residential,False,10.838,"LINESTRING (-73.1747551 6.6727391, -73.1746688 6.6726927)",,
184065808,False,2,Calle 15,residential,True,85.024,"LINESTRING (-73.1747551 6.6727391, -73.1751922 6.6730186, -73.175403 6.6731521)",,
184065809,True,,Carrera 14,tertiary,False,9.348,"LINESTRING (-73.1772917 6.6684906, -73.1773359 6.6684189)",,
814562503,True,1,Calle 9,residential,False,90.189,"LINESTRING (-73.1772917 6.6684906, -73.1779247 6.6688907, -73.177991 6.6688897)",,
666167580,False,2,Carrera 13,residential,True,9.308,"LINESTRING (-73.1766282 6.6679761, -73.1765842 6.6680475)",30,
666167576,True,1,Calle 9,tertiary,False,32.004999999999995,"LINESTRING (-73.1766282 6.6679761, -73.1767052 6.6681107, -73.1768144 6.6681877)",,
674543382,False,2,Carrera 13,residential,True,21.171999999999997,"LINESTRING (-73.1766282 6.6679761, -73.1767076 6.6679283, -73.1768064 6.6679317)",30,
666167577,False,,Diagonal 8,residential,True,47.061,"LINESTRING (-73.1766012 6.6674533, -73.1770024 6.6673107)",,
936130104,False,,Diagonal 10,tertiary,False,35.951,"LINESTRING (-73.1766012 6.6674533, -73.1765224 6.6671396)",30,
936130104,False,,Diagonal 10,tertiary,True,39.719,"LINESTRING (-73.1766012 6.6674533, -73.1767279 6.6677876)",30,
184065813,False,,Carrera 16,residential,True,73.468,"LINESTRING (-73.179484 6.6678394, -73.1791535 6.6684128)",,
666169239,False,,,residential,True,38.385,"LINESTRING (-73.179484 6.6678394, -73.179166 6.6677001)",,
"[666169238, 666169239]",False,,,residential,"[False, True]",125.923,"LINESTRING (-73.179484 6.6678394, -73.1799018 6.6680333, -73.1799243 6.6680595, -73.1799276 6.6681028, -73.1796827 6.6686475)",,
184065813,False,,Carrera 16,residential,False,73.617,"LINESTRING (-73.1750331 6.6752175, -73.1753737 6.6746484)",,
184065820,False,2,Calle 17,residential,False,41.416,"LINESTRING (-73.1750331 6.6752175, -73.1753518 6.6754138)",,
184065820,False,2,Calle 17,residential,True,81.686,"LINESTRING (-73.1750331 6.6752175, -73.1744077 6.6748253)",,
184065820,False,2,Calle 17,residential,False,81.686,"LINESTRING (-73.1744077 6.6748253, -73.1750331 6.6752175)",,
184065820,False,2,Calle 17,residential,True,88.632,"LINESTRING (-73.1744077 6.6748253, -73.1737319 6.6743954)",,
263098453,False,2,Carrera 15,residential,False,112.253,"LINESTRING (-73.1744077 6.6748253, -73.1738736 6.6756842)",,
263098453,False,2,Carrera 15,residential,True,114.85,"LINESTRING (-73.1744077 6.6748253, -73.1749462 6.6739417)",,
