osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,width,geometry,junction
96670100,True,Carrera 12,residential,False,11.724,,,,,"LINESTRING (-67.484581 6.1929489, -67.4845739 6.1930541)",
326280677,True,Calle 25,residential,False,11.359,,,,,"LINESTRING (-67.484581 6.1929489, -67.4844877 6.1929917)",
96670100,True,Carrera 12,residential,False,72.063,,,,,"LINESTRING (-67.4847451 6.1905359, -67.4847011 6.1911825)",
130878005,True,Calle 22,secondary,False,11.334,2,40,60,15,"LINESTRING (-67.4847451 6.1905359, -67.4848475 6.1905409)",
96670105,False,Calle 24,residential,False,11.892,,,,,"LINESTRING (-67.4855369 6.1921983, -67.4856443 6.1922044)",
96670105,False,Calle 24,residential,True,88.288,,,,,"LINESTRING (-67.4855369 6.1921983, -67.4847396 6.1921521)",
101019400,True,Carrera 13,residential,False,89.959,,,,,"LINESTRING (-67.4855369 6.1921983, -67.4854871 6.1930058)",
101019400,True,Carrera 13,residential,False,11.82,,,,,"LINESTRING (-67.4854871 6.1930058, -67.4854805 6.1931119)",
326280677,True,Calle 25,residential,False,88.769,,,,,"LINESTRING (-67.4854871 6.1930058, -67.4846857 6.1929554)",
101019460,True,Calle 27,residential,False,11.28,,,,,"LINESTRING (-67.4853581 6.1950738, -67.4854599 6.1950808)",
96670187,False,Carrera 8,residential,True,68.678,,,,,"LINESTRING (-67.4815856 6.187025, -67.4813782 6.1876072)",
101019250,False,Calle 20,residential,False,48.298,,,,,"LINESTRING (-67.4815856 6.187025, -67.4820007 6.1871605)",
101019250,False,Calle 20,residential,True,68.457,,,,,"LINESTRING (-67.4815856 6.187025, -67.4809973 6.1868328)",
96670187,False,Carrera 8,residential,False,150.672,,,,,"LINESTRING (-67.4809235 6.1888846, -67.4813782 6.1876072)",
96670187,False,Carrera 8,residential,True,138.035,,,,,"LINESTRING (-67.4809235 6.1888846, -67.4804807 6.1900453)",
96670556,False,Calle 22,unclassified,True,65.887,,,,,"LINESTRING (-67.4809235 6.1888846, -67.4803636 6.1886815)",
96670556,False,Calle 22,unclassified,False,94.72800000000001,,,,,"LINESTRING (-67.4809235 6.1888846, -67.4815354 6.1891066, -67.4817095 6.1892152)",
96670105,False,Calle 24,residential,False,96.547,,,,,"LINESTRING (-67.487397 6.1923075, -67.4882689 6.1923577)",
96670105,False,Calle 24,residential,True,93.244,,,,,"LINESTRING (-67.487397 6.1923075, -67.4865551 6.1922562)",
96670560,False,Carrera 15,residential,False,91.906,,,,,"LINESTRING (-67.487397 6.1923075, -67.4873498 6.1931327)",
96670560,False,Carrera 15,residential,True,95.404,,,,,"LINESTRING (-67.487397 6.1923075, -67.487446 6.1914509)",
96670560,False,Carrera 15,residential,False,11.995,,,,,"LINESTRING (-67.4873498 6.1931327, -67.4873437 6.1932404)",
96670560,False,Carrera 15,residential,True,91.906,,,,,"LINESTRING (-67.4873498 6.1931327, -67.487397 6.1923075)",
326280677,True,Calle 25,residential,False,93.37,,,,,"LINESTRING (-67.4873498 6.1931327, -67.486507 6.1930776)",
96670556,False,Calle 22,unclassified,False,117.691,,,,,"LINESTRING (-67.4817095 6.1892152, -67.4820698 6.1895982, -67.4822704 6.1897441, -67.4825128 6.1898998)",
96670556,False,Calle 22,unclassified,True,94.72800000000001,,,,,"LINESTRING (-67.4817095 6.1892152, -67.4815354 6.1891066, -67.4809235 6.1888846)",
"[689810988, 689810989]",False,"['Calle 20A', 'Carrera 9A']",residential,False,235.026,,,,,"LINESTRING (-67.4817095 6.1892152, -67.4821807 6.1881121, -67.4822563 6.1880499, -67.4823538 6.1880476, -67.483048 6.1882551)",
96670560,False,Carrera 15,residential,False,73.563,,,,,"LINESTRING (-67.4874884 6.1907083, -67.4874506 6.1913688)",
101019262,False,,residential,False,92.992,,,,,"LINESTRING (-67.4874884 6.1907083, -67.4866486 6.19066)",
101019262,False,,residential,True,95.673,,,,,"LINESTRING (-67.4874884 6.1907083, -67.4883524 6.1907581)",
96670187,False,Carrera 8,residential,False,138.035,,,,,"LINESTRING (-67.4804807 6.1900453, -67.4809235 6.1888846)",
96905047,False,Calle 23,residential,True,60.557,,,,,"LINESTRING (-67.4804807 6.1900453, -67.4799631 6.189867)",
96670187,False,Carrera 8,residential,True,164.433,,,,,"LINESTRING (-67.4804807 6.1900453, -67.4804484 6.1902392, -67.4804386 6.1904584, -67.4806029 6.1915086)",
96670187,False,Carrera 8,residential,False,164.433,,,,,"LINESTRING (-67.4806029 6.1915086, -67.4804386 6.1904584, -67.4804484 6.1902392, -67.4804807 6.1900453)",
96670187,False,Carrera 8,residential,True,113.273,,,,,"LINESTRING (-67.4806029 6.1915086, -67.4806998 6.192023, -67.4807799 6.1925119)",
96905047,False,Calle 23,residential,False,60.557,,,,,"LINESTRING (-67.4799631 6.189867, -67.4804807 6.1900453)",
96905321,False,Carrera 7,residential,False,139.058,,,,,"LINESTRING (-67.4799631 6.189867, -67.4803636 6.1886815)",
96905316,False,Carrera 11,residential,False,126.587,,,,,"LINESTRING (-67.4842552 6.1878968, -67.4840072 6.1890082)",
96905316,False,Carrera 11,residential,True,120.875,,,,,"LINESTRING (-67.4842552 6.1878968, -67.4845895 6.1868618)",
101019250,False,Calle 20,residential,False,64.312,,,,,"LINESTRING (-67.4842552 6.1878968, -67.4848079 6.1880773)",
101019250,False,Calle 20,residential,True,99.497,,,,,"LINESTRING (-67.4842552 6.1878968, -67.4834001 6.1876176)",
96905316,False,Carrera 11,residential,False,120.875,,,,,"LINESTRING (-67.4845895 6.1868618, -67.4842552 6.1878968)",
977998401,False,Calle 19,residential,False,83.499,,,,,"LINESTRING (-67.4845895 6.1868618, -67.4853017 6.1871119)",
977998401,False,Calle 19,residential,True,99.271,,,,,"LINESTRING (-67.4845895 6.1868618, -67.4837428 6.1865644)",
96905316,False,Carrera 11,residential,True,23.739,,,,,"LINESTRING (-67.4839943 6.1892213, -67.4840072 6.1890082)",
101019382,True,,tertiary,False,111.995,,,,,"LINESTRING (-67.4839943 6.1892213, -67.4839711 6.1893127, -67.483943 6.1902252)",
96670556,False,Calle 22,unclassified,False,65.887,,,,,"LINESTRING (-67.4803636 6.1886815, -67.4809235 6.1888846)",
96905321,False,Carrera 7,residential,False,217.175,,,,,"LINESTRING (-67.4803636 6.1886815, -67.4809973 6.1868328)",
96905321,False,Carrera 7,residential,True,139.058,,,,,"LINESTRING (-67.4803636 6.1886815, -67.4799631 6.189867)",
96670554,False,Calle 28,residential,True,12.189,,,,,"LINESTRING (-67.4862456 6.195411, -67.4863558 6.1954146)",
97092089,True,Carrera 14,residential,False,108.455,,,,,"LINESTRING (-67.4863337 6.1940295, -67.4862716 6.1950029)",
101019368,False,Calle 26,residential,False,88.966,,,,,"LINESTRING (-67.4863337 6.1940295, -67.4855301 6.193986)",
101019368,False,Calle 26,residential,True,12.984,,,,,"LINESTRING (-67.4863337 6.1940295, -67.486451 6.1940354)",
101019321,False,Carrera 16A,residential,False,16.467,,,,,"LINESTRING (-67.487934 6.1938055, -67.4880156 6.1939294)",
101019321,False,Carrera 16A,residential,True,26.298,,,,,"LINESTRING (-67.487934 6.1938055, -67.4877991 6.1936107)",
96670112,False,Diagonal 22,residential,False,163.055,,,,,"LINESTRING (-67.4875585 6.1898042, -67.486276 6.1905285)",
