osmid,lanes,highway,maxspeed,oneway,reversed,length,name,geometry,access,bridge,junction
392661429,,residential,,False,False,61.901,Calle 30,"LINESTRING (-75.3391663 6.1756161, -75.3396685 6.1758623)",,,
392661429,,residential,,False,True,60.606,Calle 30,"LINESTRING (-75.3391663 6.1756161, -75.3386718 6.1753808)",,,
169297831,,residential,,False,False,41.435,,"LINESTRING (-75.3379493 6.1757774, -75.3381185 6.1754449)",,,
88131788,,residential,,False,False,45.265,,"LINESTRING (-75.3379493 6.1757774, -75.3381475 6.17588, -75.3383097 6.1759705)",,,
88131788,,residential,,False,True,88.624,,"LINESTRING (-75.3379493 6.1757774, -75.3375 6.1756751, -75.3371742 6.1755759)",,,
88131784,,residential,,False,False,46.526,Calle 29,"LINESTRING (-75.3389301 6.1745281, -75.3385187 6.1744399)",yes,,
88131784,,residential,,False,True,83.683,Calle 29,"LINESTRING (-75.3389301 6.1745281, -75.3396654 6.1747069)",yes,,
321890986,,residential,,False,False,99.023,,"LINESTRING (-75.3389301 6.1745281, -75.3386718 6.1753808)",,,
321890986,,residential,,False,True,171.37,,"LINESTRING (-75.3389301 6.1745281, -75.3389149 6.1744913, -75.338934 6.1744116, -75.3390085 6.1742739, -75.3390298 6.1742312, -75.3390731 6.1741443, -75.3391904 6.1738923, -75.3392015 6.173858, -75.3392802 6.1734903, -75.33936 6.1731872, -75.339384 6.1730742)",,,
123562966,,residential,,False,True,14.374,,"LINESTRING (-75.3419847 6.1783087, -75.3418878 6.1783949)",,,
509601445,,residential,,False,True,20.544,,"LINESTRING (-75.3419847 6.1783087, -75.3418632 6.1781689)",,,
392661429,,residential,,False,False,8.631,Calle 30,"LINESTRING (-75.3408455 6.1765063, -75.3409109 6.1765487)",,,
392661429,,residential,,False,True,36.801,Calle 30,"LINESTRING (-75.3408455 6.1765063, -75.3405525 6.1763492)",,,
591203777,,residential,,False,True,6.876,,"LINESTRING (-75.3408455 6.1765063, -75.3408563 6.1764454)",,,
88131788,,residential,,False,False,20.061,,"LINESTRING (-75.3406179 6.1771312, -75.3407688 6.1772314)",,,
88131788,,residential,,False,True,8.33,,"LINESTRING (-75.3406179 6.1771312, -75.3405506 6.1770975)",,,
1010533396,,residential,,False,True,72.419,,"LINESTRING (-75.3406179 6.1771312, -75.3409109 6.1765487)",,,
169297831,,residential,,False,True,34.787,,"LINESTRING (-75.3382558 6.1751634, -75.3381185 6.1754449)",,,
392661429,,residential,,False,False,51.955,Calle 30,"LINESTRING (-75.3382558 6.1751634, -75.3386718 6.1753808)",,,
392661429,,residential,,False,True,83.905,Calle 30,"LINESTRING (-75.3382558 6.1751634, -75.3375879 6.174805)",,,
169296424,,residential,,False,False,85.53999999999999,Carrera 35,"LINESTRING (-75.3382558 6.1751634, -75.3382905 6.1750639, -75.3385187 6.1744399)",,,
88131784,,residential,,False,False,83.683,Calle 29,"LINESTRING (-75.3396654 6.1747069, -75.3389301 6.1745281)",yes,,
88131784,,residential,,False,True,68.644,Calle 29,"LINESTRING (-75.3396654 6.1747069, -75.3402748 6.1748253)",yes,,
88138125,,residential,,False,False,115.175,,"LINESTRING (-75.3396654 6.1747069, -75.3391663 6.1756161)",,,
1066164110,2,residential,,True,False,83.759,,"LINESTRING (-75.3396654 6.1747069, -75.3398699 6.1739816)",,,
88138139,,residential,,False,True,66.34,,"LINESTRING (-75.3420015 6.1771501, -75.3415192 6.1775051)",,,
392661429,,residential,,False,False,36.821,Calle 30,"LINESTRING (-75.3420015 6.1771501, -75.3422336 6.1773876)",,,
392661429,,residential,,False,True,39.012,Calle 30,"LINESTRING (-75.3420015 6.1771501, -75.3418162 6.1770103, -75.3417103 6.1769536)",,,
88138150,,residential,,False,False,81.761,,"LINESTRING (-75.3399226 6.1759995, -75.3401527 6.1753007)",,,
392661429,,residential,,False,False,21.742,Calle 30,"LINESTRING (-75.3399226 6.1759995, -75.3400945 6.1760945)",,,
392661429,,residential,,False,True,31.966,Calle 30,"LINESTRING (-75.3399226 6.1759995, -75.3396685 6.1758623)",,,
88131788,,residential,,False,False,66.218,,"LINESTRING (-75.3388049 6.176249, -75.3393448 6.1765069)",,,
88131788,,residential,,False,True,32.834,,"LINESTRING (-75.3388049 6.176249, -75.3385545 6.1760902)",,,
88138125,,residential,,False,False,41.715,,"LINESTRING (-75.3388049 6.176249, -75.3386101 6.1765703)",,,
88138125,,residential,,False,True,45.781,,"LINESTRING (-75.3388049 6.176249, -75.3390187 6.1758964)",,,
392661429,,residential,,False,False,29.471,Calle 30,"LINESTRING (-75.3373499 6.1746856, -75.3375879 6.174805)",,,
169296429,,residential,,False,True,58.03,Carrera 34,"LINESTRING (-75.3373499 6.1746856, -75.3374563 6.1744571, -75.3375455 6.174202)",,,
"[265990731, 392661429]",,residential,,False,"[False, True]",167.409,Calle 30,"LINESTRING (-75.3373499 6.1746856, -75.3367333 6.1743527, -75.3364394 6.1748643, -75.336339 6.175059)",,,
88131784,,residential,,False,True,110.793,Calle 29,"LINESTRING (-75.3375455 6.174202, -75.3382419 6.1743749, -75.3385187 6.1744399)",yes,,
169296428,,residential,,False,True,138.539,Carrera 34,"LINESTRING (-75.3375455 6.174202, -75.3375876 6.1739908, -75.3376283 6.173795, -75.3376882 6.1735409, -75.3376914 6.1735224, -75.3378065 6.1729835)",,,
169296429,,residential,,False,False,58.03,Carrera 34,"LINESTRING (-75.3375455 6.174202, -75.3374563 6.1744571, -75.3373499 6.1746856)",,,
1237876931,,residential,,True,False,79.425,Calle 29,"LINESTRING (-75.3375455 6.174202, -75.3373249 6.1740962, -75.3372159 6.1740553, -75.3371123 6.1740238, -75.3370484 6.1739905, -75.3369858 6.1739584, -75.3368999 6.1738965)",yes,,
88131784,,residential,,False,False,20.534,Calle 29,"LINESTRING (-75.3404572 6.1748602, -75.3402748 6.1748253)",yes,,
88131784,,residential,,False,True,41.477,Calle 29,"LINESTRING (-75.3404572 6.1748602, -75.3408237 6.17494)",yes,,
88138074,,residential,,False,False,81.481,,"LINESTRING (-75.3404572 6.1748602, -75.3406327 6.1741485)",,,
321890986,,residential,,False,False,171.37000000000003,,"LINESTRING (-75.339384 6.1730742, -75.33936 6.1731872, -75.3392802 6.1734903, -75.3392015 6.173858, -75.3391904 6.1738923, -75.3390731 6.1741443, -75.3390298 6.1742312, -75.3390085 6.1742739, -75.338934 6.1744116, -75.3389149 6.1744913, -75.3389301 6.1745281)",,,
"[321890978, 321890986, 768637795]",,residential,,False,True,122.649,,"LINESTRING (-75.339384 6.1730742, -75.3393826 6.1730317, -75.3393827 6.1730131, -75.3393803 6.1729573, -75.3393868 6.1726833, -75.3393895 6.1725696, -75.3393826 6.1724146, -75.3393436 6.1721859, -75.3393251 6.1720887, -75.3393144 6.1720337, -75.3392978 6.17198)",,yes,
1237587203,2,secondary,,False,False,76.76299999999999,Calle 28,"LINESTRING (-75.339384 6.1730742, -75.3395695 6.1731199, -75.3396628 6.1731391, -75.3396891 6.1731452, -75.3400579 6.1732402)",,,
1237587203,2,secondary,,False,True,176.207,Calle 28,"LINESTRING (-75.339384 6.1730742, -75.3390842 6.1731042, -75.3390586 6.1731061, -75.3389021 6.1731196, -75.3386861 6.1731311, -75.3385998 6.1731304, -75.338244 6.1730545, -75.3381441 6.1730402, -75.3381126 6.1730357, -75.3380753 6.173029, -75.3378065 6.1729835)",,,
88131788,,residential,,False,True,12.375,,"LINESTRING (-75.3371742 6.1755759, -75.3370809 6.1755144)",,,
88131788,,residential,,False,False,88.624,,"LINESTRING (-75.3371742 6.1755759, -75.3375 6.1756751, -75.3379493 6.1757774)",,,
504068887,,residential,,False,True,54.983000000000004,,"LINESTRING (-75.3371742 6.1755759, -75.3372994 6.1757423, -75.3375194 6.1759276)",,,
321890986,,residential,,False,True,99.023,,"LINESTRING (-75.3386718 6.1753808, -75.3389301 6.1745281)",,,
392661429,,residential,,False,False,60.606,Calle 30,"LINESTRING (-75.3386718 6.1753808, -75.3391663 6.1756161)",,,
392661429,,residential,,False,True,51.955,Calle 30,"LINESTRING (-75.3386718 6.1753808, -75.3382558 6.1751634)",,,
509601445,,residential,,False,False,24.742,,"LINESTRING (-75.3416173 6.1776589, -75.3416994 6.1778659)",,,
509601448,,residential,,False,True,20.251,,"LINESTRING (-75.3416173 6.1776589, -75.3415192 6.1775051)",,,
88131788,,residential,,False,True,42.396,,"LINESTRING (-75.3416173 6.1776589, -75.3413684 6.1775582, -75.3413241 6.1775403, -75.3412651 6.1775088)",,,
88138158,,residential,,False,True,75.443,,"LINESTRING (-75.3405525 6.1763492, -75.3402191 6.1769412)",,,
392661429,,residential,,False,False,36.801,Calle 30,"LINESTRING (-75.3405525 6.1763492, -75.3408455 6.1765063)",,,
392661429,,residential,,False,True,58.014,Calle 30,"LINESTRING (-75.3405525 6.1763492, -75.3400945 6.1760945)",,,
88131788,,residential,,False,True,42.429,,"LINESTRING (-75.3397503 6.1767292, -75.3394162 6.1765414)",,,
88138071,,residential,,False,False,80.18,,"LINESTRING (-75.3397503 6.1767292, -75.3400945 6.1760945)",,,
88138071,,residential,,False,True,69.013,,"LINESTRING (-75.3397503 6.1767292, -75.3392682 6.1771235)",,,
88131788,,residential,,False,False,56.936,,"LINESTRING (-75.3397503 6.1767292, -75.3401425 6.1769051, -75.3402191 6.1769412)",,,
169297829,,residential,,False,False,96.767,,"LINESTRING (-75.3375879 6.174805, -75.3370809 6.1755144)",,,
392661429,,residential,,False,False,83.905,Calle 30,"LINESTRING (-75.3375879 6.174805, -75.3382558 6.1751634)",,,
392661429,,residential,,False,True,29.471,Calle 30,"LINESTRING (-75.3375879 6.174805, -75.3373499 6.1746856)",,,
88138144,,residential,,False,False,35.902,,"LINESTRING (-75.3396685 6.1758623, -75.3395235 6.1761512)",,,
392661429,,residential,,False,False,31.966,Calle 30,"LINESTRING (-75.3396685 6.1758623, -75.3399226 6.1759995)",,,
392661429,,residential,,False,True,61.901,Calle 30,"LINESTRING (-75.3396685 6.1758623, -75.3391663 6.1756161)",,,
88138128,,residential,,False,False,79.474,,"LINESTRING (-75.3416994 6.1778659, -75.3422336 6.1773876)",,,
509601445,,residential,,False,False,38.25,,"LINESTRING (-75.3416994 6.1778659, -75.3418632 6.1781689)",,,
509601445,,residential,,False,True,24.742,,"LINESTRING (-75.3416994 6.1778659, -75.3416173 6.1776589)",,,
88138122,,residential,,False,True,86.346,Calle 28A,"LINESTRING (-75.3398699 6.1739816, -75.3406327 6.1741485)",,,
1066164110,2,residential,,True,False,85.019,,"LINESTRING (-75.3398699 6.1739816, -75.3400411 6.1733063, -75.3400579 6.1732402)",,,
88138124,,residential,,False,True,37.18,,"LINESTRING (-75.3404698 6.1754121, -75.3401527 6.1753007)",,,
169402574,,residential,,False,False,26.846,,"LINESTRING (-75.3404698 6.1754121, -75.3407123 6.1754249)",,,
88138124,,residential,,False,False,24.448,,"LINESTRING (-75.3404698 6.1754121, -75.3405248 6.1754836, -75.3405888 6.1755968)",,,
88138115,,residential,,False,True,250.38299999999998,,"LINESTRING (-75.3417944 6.1709763, -75.3417178 6.1709756, -75.3414835 6.1711039, -75.341333 6.1712097, -75.3411604 6.1713176, -75.3409915 6.1712957, -75.3407891 6.171247, -75.3404014 6.171159, -75.3401761 6.1711117, -75.3399551 6.1710222, -75.3398086 6.170953, -75.3397365 6.1708512)",,,
88138071,,residential,,False,False,69.013,,"LINESTRING (-75.3392682 6.1771235, -75.3397503 6.1767292)",,,
509601417,,residential,,False,True,51.606,,"LINESTRING (-75.3392682 6.1771235, -75.3388097 6.1770363)",,,
"[509601417, 1010533395]",,residential,,False,"[False, True]",93.044,,"LINESTRING (-75.3392682 6.1771235, -75.3395915 6.1772684, -75.3400125 6.1775118)",,,
88131788,,residential,,False,False,8.776,,"LINESTRING (-75.3393448 6.1765069, -75.3394162 6.1765414)",,,
88131788,,residential,,False,True,66.218,,"LINESTRING (-75.3393448 6.1765069, -75.3388049 6.176249)",,,
88138144,,residential,,False,True,44.211,,"LINESTRING (-75.3393448 6.1765069, -75.3395235 6.1761512)",,,
88138128,,residential,,False,True,79.474,,"LINESTRING (-75.3422336 6.1773876, -75.3416994 6.1778659)",,,
392661429,,residential,,False,False,9.885,Calle 30,"LINESTRING (-75.3422336 6.1773876, -75.3422926 6.1774544)",,,
392661429,,residential,,False,True,36.821,Calle 30,"LINESTRING (-75.3422336 6.1773876, -75.3420015 6.1771501)",,,
88138152,,residential,,False,False,47.006,,"LINESTRING (-75.3420399 6.1766866, -75.341837 6.176847, -75.3417103 6.1769536)",,,
88138125,,residential,,False,False,45.781,,"LINESTRING (-75.3390187 6.1758964, -75.3388049 6.176249)",,,
88138125,,residential,,False,True,35.181,,"LINESTRING (-75.3390187 6.1758964, -75.3391663 6.1756161)",,,
88138142,,residential,,False,False,66.676,,"LINESTRING (-75.3390187 6.1758964, -75.3384816 6.1756236)",,,
88138142,,residential,,False,True,62.586,,"LINESTRING (-75.3390187 6.1758964, -75.3395235 6.1761512)",,,
88138125,,residential,,False,True,41.715,,"LINESTRING (-75.3386101 6.1765703, -75.3388049 6.176249)",,,
504068886,,residential,,False,True,30.63,,"LINESTRING (-75.3386101 6.1765703, -75.338346 6.176487)",,,
"[509601417, 88138125]",,residential,,False,False,85.38,,"LINESTRING (-75.3386101 6.1765703, -75.3385045 6.1767535, -75.3384596 6.1768849, -75.3384896 6.1769616, -75.3385681 6.1770148, -75.3388097 6.1770363)",,,
88131784,,residential,,False,False,68.644,Calle 29,"LINESTRING (-75.3402748 6.1748253, -75.3396654 6.1747069)",yes,,
88131784,,residential,,False,True,20.534,Calle 29,"LINESTRING (-75.3402748 6.1748253, -75.3404572 6.1748602)",yes,,
88138150,,residential,,False,True,54.558,,"LINESTRING (-75.3402748 6.1748253, -75.3401527 6.1753007)",,,
88138139,,residential,,False,False,66.34,,"LINESTRING (-75.3415192 6.1775051, -75.3420015 6.1771501)",,,
509601448,,residential,,False,False,20.251,,"LINESTRING (-75.3415192 6.1775051, -75.3416173 6.1776589)",,,
509601448,,residential,,False,True,22.941,,"LINESTRING (-75.3415192 6.1775051, -75.3414031 6.1773341)",,,
88138163,,residential,,False,True,75.507,,"LINESTRING (-75.341259 6.1767207, -75.3409426 6.1773225)",,,
392661429,,residential,,False,True,12.344,Calle 30,"LINESTRING (-75.341259 6.1767207, -75.3411604 6.1766686)",,,
392661429,,residential,,False,False,56.22,Calle 30,"LINESTRING (-75.341259 6.1767207, -75.341493 6.1768464, -75.3417103 6.1769536)",,,
88138142,,residential,,False,True,44.79,,"LINESTRING (-75.3381185 6.1754449, -75.3384816 6.1756236)",,,
169297831,,residential,,False,False,34.787,,"LINESTRING (-75.3381185 6.1754449, -75.3382558 6.1751634)",,,
169297831,,residential,,False,True,41.435,,"LINESTRING (-75.3381185 6.1754449, -75.3379493 6.1757774)",,,
88138071,,residential,,False,True,80.18,,"LINESTRING (-75.3400945 6.1760945, -75.3397503 6.1767292)",,,
392661429,,residential,,False,False,58.014,Calle 30,"LINESTRING (-75.3400945 6.1760945, -75.3405525 6.1763492)",,,
392661429,,residential,,False,True,21.742,Calle 30,"LINESTRING (-75.3400945 6.1760945, -75.3399226 6.1759995)",,,
88138074,,residential,,False,True,81.481,,"LINESTRING (-75.3406327 6.1741485, -75.3404572 6.1748602)",,,
88138122,,residential,,False,False,86.346,Calle 28A,"LINESTRING (-75.3406327 6.1741485, -75.3398699 6.1739816)",,,
88138074,,residential,,False,False,82.51800000000001,,"LINESTRING (-75.3406327 6.1741485, -75.3407923 6.1734999, -75.3407986 6.1734771, -75.3408122 6.1734282)",,,
88138142,,residential,,False,False,62.586,,"LINESTRING (-75.3395235 6.1761512, -75.3390187 6.1758964)",,,
88138144,,residential,,False,False,44.211,,"LINESTRING (-75.3395235 6.1761512, -75.3393448 6.1765069)",,,
88138144,,residential,,False,True,35.902,,"LINESTRING (-75.3395235 6.1761512, -75.3396685 6.1758623)",,,
88138124,,residential,,False,False,99.23599999999999,,"LINESTRING (-75.3405888 6.1755968, -75.3408032 6.1763567, -75.3408563 6.1764454)",,,
88138124,,residential,,False,True,24.448,,"LINESTRING (-75.3405888 6.1755968, -75.3405248 6.1754836, -75.3404698 6.1754121)",,,
169402575,,residential,,False,True,23.586,,"LINESTRING (-75.3405888 6.1755968, -75.3406454 6.1755015, -75.3407123 6.1754249)",,,
88138145,,residential,,False,True,47.513,,"LINESTRING (-75.3396833 6.1777865, -75.3400125 6.1775118)",,,
123562966,,residential,,False,False,39.362,,"LINESTRING (-75.3396833 6.1777865, -75.3400067 6.1779346)",,,
"[123562958, 123562966, 392661439]",,residential,,False,"[False, True]",486.226,,"LINESTRING (-75.3396833 6.1777865, -75.3392851 6.1776077, -75.3390456 6.1776011, -75.3386647 6.1775957, -75.3380664 6.1774748, -75.3378734 6.1774957, -75.3374845 6.1777184, -75.3370423 6.1780128, -75.3369749 6.1781344, -75.3368867 6.1783274, -75.3367901 6.1783861, -75.3364414 6.1784074, -75.3359565 6.1783398, -75.3357389 6.1782173)",,,
88138099,,residential,,False,False,86.74,,"LINESTRING (-75.3388097 6.1770363, -75.3394162 6.1765414)",,,
509601417,,residential,,False,False,51.606,,"LINESTRING (-75.3388097 6.1770363, -75.3392682 6.1771235)",,,
"[509601417, 88138125]",,residential,,False,True,85.38,,"LINESTRING (-75.3388097 6.1770363, -75.3385681 6.1770148, -75.3384896 6.1769616, -75.3384596 6.1768849, -75.3385045 6.1767535, -75.3386101 6.1765703)",,,
88138124,,residential,,False,False,37.18,,"LINESTRING (-75.3401527 6.1753007, -75.3404698 6.1754121)",,,
88138150,,residential,,False,False,54.558,,"LINESTRING (-75.3401527 6.1753007, -75.3402748 6.1748253)",,,
88138150,,residential,,False,True,81.761,,"LINESTRING (-75.3401527 6.1753007, -75.3399226 6.1759995)",,,
509601445,,residential,,False,False,20.544,,"LINESTRING (-75.3418632 6.1781689, -75.3419847 6.1783087)",,,
509601445,,residential,,False,True,38.25,,"LINESTRING (-75.3418632 6.1781689, -75.3416994 6.1778659)",,,
88138145,,residential,,False,False,47.513,,"LINESTRING (-75.3400125 6.1775118, -75.3396833 6.1777865)",,,
88138145,,residential,,False,True,75.239,,"LINESTRING (-75.3400125 6.1775118, -75.3405506 6.1770975)",,,
"[509601417, 1010533395]",,residential,,False,"[False, True]",93.044,,"LINESTRING (-75.3400125 6.1775118, -75.3395915 6.1772684, -75.3392682 6.1771235)",,,
1237587203,2,secondary,,False,False,85.977,Calle 28,"LINESTRING (-75.3400579 6.1732402, -75.3402575 6.1732856, -75.3404236 6.1733259, -75.3408122 6.1734282)",,,
1237587203,2,secondary,,False,True,76.76299999999999,Calle 28,"LINESTRING (-75.3400579 6.1732402, -75.3396891 6.1731452, -75.3396628 6.1731391, -75.3395695 6.1731199, -75.339384 6.1730742)",,,
88138074,,residential,,False,True,82.518,,"LINESTRING (-75.3408122 6.1734282, -75.3407986 6.1734771, -75.3407923 6.1734999, -75.3406327 6.1741485)",,,
1237587203,2,secondary,,False,True,85.97699999999999,Calle 28,"LINESTRING (-75.3408122 6.1734282, -75.3404236 6.1733259, -75.3402575 6.1732856, -75.3400579 6.1732402)",,,
88131788,,residential,,False,False,42.429,,"LINESTRING (-75.3394162 6.1765414, -75.3397503 6.1767292)",,,
88131788,,residential,,False,True,8.776,,"LINESTRING (-75.3394162 6.1765414, -75.3393448 6.1765069)",,,
88138099,,residential,,False,True,86.74,,"LINESTRING (-75.3394162 6.1765414, -75.3388097 6.1770363)",,,
123562966,,residential,,False,False,8.075,,"LINESTRING (-75.340788 6.1782501, -75.3408429 6.178298)",,,
123562966,,residential,,False,True,26.508,,"LINESTRING (-75.340788 6.1782501, -75.3405719 6.1781468)",,,
509601441,,residential,,False,True,62.375,,"LINESTRING (-75.340788 6.1782501, -75.3413273 6.1780852)",,,
88131784,,residential,,False,False,102.3,Calle 29,"LINESTRING (-75.3417232 6.175156, -75.3416366 6.175134, -75.3408237 6.17494)",yes,,
155602948,,residential,,False,False,20.027,,"LINESTRING (-75.3417232 6.175156, -75.341704 6.1752508, -75.3416743 6.1753288)",,,
88131784,,residential,,False,True,46.526,Calle 29,"LINESTRING (-75.3385187 6.1744399, -75.3389301 6.1745281)",yes,,
88131784,,residential,,False,False,110.793,Calle 29,"LINESTRING (-75.3385187 6.1744399, -75.3382419 6.1743749, -75.3375455 6.174202)",yes,,
169296424,,residential,,False,True,85.53999999999999,Carrera 35,"LINESTRING (-75.3385187 6.1744399, -75.3382905 6.1750639, -75.3382558 6.1751634)",,,
123562966,,residential,,False,False,14.374,,"LINESTRING (-75.3418878 6.1783949, -75.3419847 6.1783087)",,,
123562966,,residential,,False,True,47.091,,"LINESTRING (-75.3418878 6.1783949, -75.3414621 6.1783798)",,,
169297962,,residential,,False,True,27.407,,"LINESTRING (-75.3413273 6.1780852, -75.3412293 6.1778588)",,,
509601441,,residential,,False,False,62.375,,"LINESTRING (-75.3413273 6.1780852, -75.340788 6.1782501)",,,
169401951,,residential,,False,True,36.647999999999996,,"LINESTRING (-75.3413273 6.1780852, -75.3414291 6.1782328, -75.3414621 6.1783798)",,,
123562966,,residential,,False,False,26.508,,"LINESTRING (-75.3405719 6.1781468, -75.340788 6.1782501)",,,
123562966,,residential,,False,True,24.871,,"LINESTRING (-75.3405719 6.1781468, -75.3403723 6.1780436)",,,
169297961,,residential,,False,True,80.271,,"LINESTRING (-75.3405719 6.1781468, -75.3407443 6.1780233, -75.3411913 6.1778622, -75.3412293 6.1778588)",,,
123562966,,residential,,False,False,24.871,,"LINESTRING (-75.3403723 6.1780436, -75.3405719 6.1781468)",,,
123562966,,residential,,False,True,42.195,,"LINESTRING (-75.3403723 6.1780436, -75.3400067 6.1779346)",,,
"[169297962, 509601443]",,residential,,False,False,120.803,,"LINESTRING (-75.3403723 6.1780436, -75.340514 6.1778969, -75.3407111 6.1777996, -75.3410804 6.1776575, -75.3411208 6.177659, -75.3411484 6.1776809, -75.3411983 6.1777906, -75.3412293 6.1778588)",,,
169297962,,residential,,False,False,27.407,,"LINESTRING (-75.3412293 6.1778588, -75.3413273 6.1780852)",,,
169297961,,residential,,False,False,80.271,,"LINESTRING (-75.3412293 6.1778588, -75.3411913 6.1778622, -75.3407443 6.1780233, -75.3405719 6.1781468)",,,
"[169297962, 509601443]",,residential,,False,True,120.80300000000001,,"LINESTRING (-75.3412293 6.1778588, -75.3411983 6.1777906, -75.3411484 6.1776809, -75.3411208 6.177659, -75.3410804 6.1776575, -75.3407111 6.1777996, -75.340514 6.1778969, -75.3403723 6.1780436)",,,
88131788,,residential,,False,False,32.834,,"LINESTRING (-75.3385545 6.1760902, -75.3388049 6.176249)",,,
88131788,,residential,,False,True,30.159,,"LINESTRING (-75.3385545 6.1760902, -75.3383097 6.1759705)",,,
169298012,,residential,,False,True,49.78,,"LINESTRING (-75.3385545 6.1760902, -75.338346 6.176487)",,,
169298007,,residential,,True,False,154.378,27,"LINESTRING (-75.3367232 6.1717872, -75.3381193 6.1717564)",,,
509601427,,residential,,False,False,99.915,Calle 27,"LINESTRING (-75.3367232 6.1717872, -75.3363208 6.1715073, -75.3362 6.1714233, -75.3360128 6.1713132, -75.3359717 6.171289)",,,
169401630,,residential,,False,False,56.226,,"LINESTRING (-75.3367199 6.1737695, -75.3366072 6.1739984, -75.3364848 6.1742177)",,,
