osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,bridge
556169269,True,Carrera 9,residential,False,62.039,,"LINESTRING (-75.6077618 4.9833927, -75.6082902 4.9835776)",,
"[533081833, 533081835]",True,"['Calle 13A', 'Carrera 9A']",primary,False,55.521,1,"LINESTRING (-75.6077618 4.9833927, -75.6077629 4.9833316, -75.6077568 4.9832589, -75.6077476 4.9831935, -75.6077371 4.9831454, -75.6077161 4.9830788, -75.6076821 4.9830057, -75.6076246 4.9829242)",,
47379939,True,Carrera 8,residential,False,29.78,,"LINESTRING (-75.6075126 4.9841973, -75.6072611 4.9841027)",,
533081836,True,Calle 13A,primary,False,93.72099999999999,2,"LINESTRING (-75.6075126 4.9841973, -75.6077051 4.9836265, -75.6077354 4.9835205, -75.6077618 4.9833927)",,
156890596,True,Carrera 9,residential,False,94.88,,"LINESTRING (-75.6051215 4.9824602, -75.6059336 4.9827314)",,
536162408,False,Calle 10,residential,True,94.047,,"LINESTRING (-75.6051215 4.9824602, -75.6053893 4.9816576)",,
391617099,False,Carrera 6,residential,False,50.99,,"LINESTRING (-75.6027038 4.9842656, -75.6022703 4.9841114)",,
652478595,True,Calle 8,primary,False,95.483,2,"LINESTRING (-75.6027038 4.9842656, -75.6024394 4.9850829)",,
47379938,True,Calle 11,residential,False,96.036,,"LINESTRING (-75.6050787 4.9851248, -75.6048047 4.9859442)",,
156890595,True,Carrera 6,residential,False,90.074,,"LINESTRING (-75.6050787 4.9851248, -75.6043179 4.9848389)",,
156890595,True,Carrera 6,residential,False,28.19,,"LINESTRING (-75.6069705 4.9857854, -75.6067297 4.9857034)",,
533081836,True,Calle 13A,primary,False,95.451,2,"LINESTRING (-75.6069705 4.9857854, -75.6072526 4.9849743)",,
156890596,True,Carrera 9,residential,False,92.235,,"LINESTRING (-75.6035129 4.9819166, -75.6042959 4.9821987)",,
652478595,True,Calle 8,primary,False,92.458,2,"LINESTRING (-75.6035129 4.9819166, -75.6032409 4.9827027)",,
391617094,True,Carrera 8,residential,False,92.098,,"LINESTRING (-75.6032409 4.9827027, -75.6024527 4.9824392)",,
652478595,True,Calle 8,primary,False,93.706,2,"LINESTRING (-75.6032409 4.9827027, -75.603058 4.9832119, -75.6029583 4.983497)",,
47379940,True,Calle 10,residential,False,92.851,,"LINESTRING (-75.6043179 4.9848389, -75.6045588 4.9840391)",,
156890595,True,Carrera 6,residential,False,99.968,,"LINESTRING (-75.6043179 4.9848389, -75.6034697 4.9845319)",,
156982816,True,Calle 9,residential,False,24.338,,"LINESTRING (-75.6042959 4.9821987, -75.6043673 4.9819917)",,
156890596,True,Carrera 9,residential,False,95.972,,"LINESTRING (-75.6042959 4.9821987, -75.6048925 4.9823832, -75.6051215 4.9824602)",,
156982816,True,Calle 9,residential,False,91.083,,"LINESTRING (-75.6040199 4.9829703, -75.6042959 4.9821987)",,
652495940,True,Carrera 8,residential,False,91.28,1,"LINESTRING (-75.6040199 4.9829703, -75.6032409 4.9827027)",30,
156890596,True,Carrera 9,residential,False,17.502,,"LINESTRING (-75.6067353 4.983032, -75.606884 4.9830852)",,
534628029,True,Calle 12,residential,False,54.609,,"LINESTRING (-75.6067353 4.983032, -75.6068756 4.9825612)",,
156982820,True,Carrera 7,residential,False,92.83,,"LINESTRING (-75.6029583 4.983497, -75.6037533 4.983761)",,
652478595,True,Calle 8,primary,False,89.994,2,"LINESTRING (-75.6029583 4.983497, -75.6027038 4.9842656)",,
156982816,True,Calle 9,residential,False,92.749,,"LINESTRING (-75.6037533 4.983761, -75.6040199 4.9829703)",,
156982820,True,Carrera 7,residential,False,94.436,,"LINESTRING (-75.6037533 4.983761, -75.6045588 4.9840391)",,
47379940,True,Calle 10,residential,False,93.124,,"LINESTRING (-75.6045588 4.9840391, -75.6048623 4.9832581)",,
156982820,True,Carrera 7,residential,False,92.524,,"LINESTRING (-75.6045588 4.9840391, -75.6053495 4.9843072)",,
213583852,False,Calle 16,residential,True,47.227,,"LINESTRING (-75.6098652 4.9841271, -75.6097188 4.984526)",,
47379938,True,Calle 11,residential,False,95.734,,"LINESTRING (-75.6053495 4.9843072, -75.6050787 4.9851248)",,
156982820,True,Carrera 7,residential,False,96.114,,"LINESTRING (-75.6053495 4.9843072, -75.6061693 4.9845903)",,
157026408,False,Carrera 8 Bis,residential,True,95.166,,"LINESTRING (-75.6097188 4.984526, -75.6089056 4.98425)",,
213583852,False,Calle 16,residential,False,47.227,,"LINESTRING (-75.6097188 4.984526, -75.6098652 4.9841271)",,
213583852,False,Calle 16,residential,True,44.754,,"LINESTRING (-75.6097188 4.984526, -75.6095848 4.9849057)",,
156890595,True,Carrera 6,residential,False,43.676,,"LINESTRING (-75.6034697 4.9845319, -75.6030965 4.9844052)",,
156982816,True,Calle 9,residential,False,91.296,,"LINESTRING (-75.6034697 4.9845319, -75.6037533 4.983761)",,
156982820,True,Carrera 7,residential,False,99.383,,"LINESTRING (-75.6061693 4.9845903, -75.6070158 4.9848864)",,
534628029,True,Calle 12,residential,False,91.712,,"LINESTRING (-75.6061693 4.9845903, -75.6064618 4.9838187)",,
213583852,False,Calle 16,residential,False,44.754,,"LINESTRING (-75.6095848 4.9849057, -75.6097188 4.984526)",,
47379939,True,Carrera 8,residential,False,95.616,,"LINESTRING (-75.6095848 4.9849057, -75.6090971 4.9847529, -75.6087614 4.9846477)",,
535350301,True,Carrera 5,tertiary,False,49.359,2,"LINESTRING (-75.6024394 4.9850829, -75.6020172 4.984941)",,
652478595,True,Calle 8,primary,False,95.963,2,"LINESTRING (-75.6024394 4.9850829, -75.6021536 4.9858976)",,
156982816,True,Calle 9,residential,False,97.086,,"LINESTRING (-75.6032008 4.9853629, -75.6034697 4.9845319)",,
156982818,True,Carrera 5,residential,False,44.641,,"LINESTRING (-75.6032008 4.9853629, -75.6028242 4.98522)",,
156890595,True,Carrera 6,residential,False,94.385,,"LINESTRING (-75.605881 4.9854106, -75.6050787 4.9851248)",,
534628029,True,Calle 12,residential,False,45.897,,"LINESTRING (-75.605881 4.9854106, -75.6060164 4.9850205)",,
47379940,True,Calle 10,residential,False,95.789,,"LINESTRING (-75.6040043 4.9856417, -75.6043179 4.9848389)",,
156982818,True,Carrera 5,residential,False,94.252,,"LINESTRING (-75.6040043 4.9856417, -75.6032008 4.9853629)",,
47379938,True,Calle 11,residential,False,94.797,,"LINESTRING (-75.6048047 4.9859442, -75.6045244 4.9867497)",,
156982818,True,Carrera 5,residential,False,94.83,,"LINESTRING (-75.6048047 4.9859442, -75.6040043 4.9856417)",,
156982818,True,Carrera 5,residential,False,93.552,,"LINESTRING (-75.6056019 4.9862219, -75.6048047 4.9859442)",,
534628029,True,Calle 12,residential,False,95.363,,"LINESTRING (-75.6056019 4.9862219, -75.605881 4.9854106)",,
156982818,True,Carrera 5,residential,False,29.501,,"LINESTRING (-75.6066837 4.9866093, -75.60662 4.9865874, -75.6064319 4.9865229)",,
533081836,True,Calle 13A,primary,False,96.96600000000001,2,"LINESTRING (-75.6066837 4.9866093, -75.606909 4.9859602, -75.6069705 4.9857854)",,
156890593,True,Calle 14,residential,False,45.141,,"LINESTRING (-75.6081488 4.9839936, -75.6080117 4.9843759)",,
157026408,False,Carrera 8 Bis,residential,False,88.55,,"LINESTRING (-75.6081488 4.9839936, -75.6089056 4.98425)",,
535347790,False,Carrera 5,tertiary,False,43.759,2,"LINESTRING (-75.6015879 4.9847974, -75.6012147 4.9846684)",,
535350302,False,Calle 7,tertiary,False,93.884,2,"LINESTRING (-75.6015879 4.9847974, -75.6013099 4.985595)",,
1238774975,False,Calle 7,residential,True,48.063,,"LINESTRING (-75.6015879 4.9847974, -75.6017365 4.9843913)",,
157026408,False,Carrera 8 Bis,residential,False,95.166,,"LINESTRING (-75.6089056 4.98425, -75.6097188 4.984526)",,
157026408,False,Carrera 8 Bis,residential,True,88.55,,"LINESTRING (-75.6089056 4.98425, -75.6081488 4.9839936)",,
157126509,True,Calle 15,residential,False,47.965,,"LINESTRING (-75.6089056 4.98425, -75.609053 4.9838444)",,
157126509,True,Calle 15,residential,False,47.019,,"LINESTRING (-75.6087614 4.9846477, -75.6089056 4.98425)",,
47379939,True,Carrera 8,residential,False,88.376,,"LINESTRING (-75.6087614 4.9846477, -75.6084822 4.9845465, -75.6080117 4.9843759)",,
556169272,True,Calle 13,residential,False,91.282,2,"LINESTRING (-75.6072611 4.9841027, -75.6070158 4.9848864)",,
"[47379939, 652495940]",True,Carrera 8,residential,False,94.00500000000001,1,"LINESTRING (-75.6072611 4.9841027, -75.6072394 4.984095, -75.6064618 4.9838187)",30,
156982820,True,Carrera 7,residential,False,27.993,,"LINESTRING (-75.6070158 4.9848864, -75.6072526 4.9849743)",,
556169272,True,Calle 13,residential,False,96.216,2,"LINESTRING (-75.6070158 4.9848864, -75.6067297 4.9857034)",,
156890595,True,Carrera 6,residential,False,57.353,,"LINESTRING (-75.6067297 4.9857034, -75.6062405 4.9855345)",,
556169272,True,Calle 13,residential,False,96.912,2,"LINESTRING (-75.6067297 4.9857034, -75.6064319 4.9865229)",,
156982818,True,Carrera 5,residential,False,97.845,,"LINESTRING (-75.6064319 4.9865229, -75.6056019 4.9862219)",,
556169272,True,Calle 13,residential,False,45.304,2,"LINESTRING (-75.6064319 4.9865229, -75.6062676 4.986896)",,
