osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,bridge
1052760689,True,2,Calle 7,tertiary,False,22.51,,,"LINESTRING (-74.6466658 4.2003781, -74.6465042 4.2005006)",
71229392,False,,Carrera 25,residential,False,5.328,,,"LINESTRING (-74.643571 4.2052705, -74.6435255 4.2052551)",
72712154,True,2,Calle 5,secondary,False,95.353,40,30,"LINESTRING (-74.643571 4.2052705, -74.6441899 4.2046752)",
"[71229392, 701364514, 783181333]",False,,"['Calle 4', 'Carrera 25']",residential,True,241.02,,,"LINESTRING (-74.643571 4.2052705, -74.6436076 4.2053045, -74.6441764 4.2058327, -74.6441957 4.2058664, -74.6441903 4.2059003, -74.6441503 4.2059549, -74.6440534 4.2062134, -74.6440373 4.2062364, -74.6439643 4.2062657, -74.6439376 4.2062723, -74.6437138 4.2061172, -74.6436877 4.206111, -74.6436638 4.2061303, -74.6435139 4.2063729, -74.6434595 4.2065421)",
71560777,True,2,Carrera 25A,secondary,False,169.959,40,,"LINESTRING (-74.643571 4.2052705, -74.6436165 4.2052561, -74.6436919 4.2052139, -74.6437742 4.2051917, -74.6438299 4.2051857, -74.6438935 4.2051932, -74.6442682 4.2052572, -74.6444656 4.2053052, -74.6446169 4.205342, -74.6450563 4.2054559)",
1052760689,True,2,Calle 7,tertiary,False,46.797,,,"LINESTRING (-74.647454 4.199695, -74.6471274 4.1999615)",
740811184,True,1,Calle 7,tertiary,False,88.524,,,"LINESTRING (-74.640305 4.2061468, -74.6408711 4.2055855)",
1024014737,True,,Carrera 21,residential,False,92.632,,,"LINESTRING (-74.640305 4.2061468, -74.6408715 4.206759)",
71229448,False,,Carrera 33,residential,True,4.927,,,"LINESTRING (-74.6465042 4.2005006, -74.6465388 4.2005284)",
1052760689,True,2,Calle 7,tertiary,False,49.885,,,"LINESTRING (-74.6465042 4.2005006, -74.6461212 4.2007359)",
71229473,True,2,Carrera 28,tertiary,False,57.58,,,"LINESTRING (-74.6440412 4.2023762, -74.643663 4.2020214)",
"[1052760687, 71550556, 780293367]",False,2,Calle 7,tertiary,"[False, True]",138.498,,,"LINESTRING (-74.6440412 4.2023762, -74.6445195 4.2018705, -74.6446755 4.2017, -74.644903 4.201475)",yes
71229558,True,,Carrera 24,residential,False,98.165,,,"LINESTRING (-74.641905 4.2045483, -74.6412853 4.2039179)",
1024014731,True,1,Calle 7,tertiary,False,72.809,,,"LINESTRING (-74.641905 4.2045483, -74.6423647 4.2040808)",
71229457,False,,Calle 10,residential,False,69.633,,,"LINESTRING (-74.6395098 4.2035165, -74.6390899 4.2039821)",
1024014734,False,,Carrera 24,residential,True,41.547,,,"LINESTRING (-74.6410352 4.2036397, -74.6412853 4.2039179)",
1024014731,True,1,Calle 7,tertiary,False,7.884,,,"LINESTRING (-74.6423647 4.2040808, -74.6424145 4.2040302)",
71229367,False,,Carrera 29,residential,False,4.218,,,"LINESTRING (-74.6449633 4.2013996, -74.6449895 4.2014271)",
1052760689,True,2,Calle 7,tertiary,False,10.724,,,"LINESTRING (-74.6449633 4.2013996, -74.644903 4.201475)",
71229536,True,,Carrera 27,residential,False,104.811,,,"LINESTRING (-74.6439725 4.2034694, -74.6446445 4.2041322)",
71229565,True,,Calle 6,residential,False,97.109,,,"LINESTRING (-74.6439725 4.2034694, -74.6445725 4.2028333)",
1157872994,False,,Calle 6,residential,False,87.672,,,"LINESTRING (-74.6429247 4.2045742, -74.6434792 4.2040122)",
1157872994,False,,Calle 6,residential,True,79.099,,,"LINESTRING (-74.6429247 4.2045742, -74.6424445 4.2051002)",
871448434,True,,Carrera 25,residential,False,102.51899999999999,,,"LINESTRING (-74.6429247 4.2045742, -74.6429278 4.2046157, -74.6429345 4.2046478, -74.6429452 4.2046659, -74.6429788 4.2047114, -74.6434698 4.205195, -74.6435255 4.2052551)",
71229341,False,,Calle 5A,residential,True,36.884,,,"LINESTRING (-74.6466315 4.2021284, -74.6468302 4.2018624)",
71229531,False,,Carrera 30,residential,False,9.857,,,"LINESTRING (-74.6466315 4.2021284, -74.6466619 4.2022117)",
71229531,False,,Carrera 30,residential,True,175.093,,,"LINESTRING (-74.6466315 4.2021284, -74.6453782 4.2011707)",
71229588,True,,Carrera 28,residential,False,77.813,,,"LINESTRING (-74.6445725 4.2028333, -74.6440412 4.2023762)",
71229508,False,,Calle 6,residential,False,109.892,,,"LINESTRING (-74.6408715 4.206759, -74.6401649 4.2074519)",
71229508,False,,Calle 6,residential,True,94.176,,,"LINESTRING (-74.6408715 4.206759, -74.6414598 4.2061482)",
1024014737,True,,Carrera 21,residential,False,92.751,,,"LINESTRING (-74.6408715 4.206759, -74.6414361 4.2073744)",
71554372,True,1,Calle 8,tertiary,False,70.379,,,"LINESTRING (-74.6406768 4.2045332, -74.6402302 4.2049829)",
1024014728,True,,Carrera 23,residential,False,99.058,,,"LINESTRING (-74.6406768 4.2045332, -74.6413816 4.2050805)",
"[492497224, 614558376]",False,,"['Carrera 23', 'Calle 9']",residential,True,169.305,,,"LINESTRING (-74.6406768 4.2045332, -74.640016 4.2039744, -74.6399839 4.2039644, -74.6399526 4.2039833, -74.6395589 4.2044217)",
71229531,False,,Carrera 30,residential,False,4.347,,,"LINESTRING (-74.6453471 4.2011469, -74.6453782 4.2011707)",
1052760689,True,2,Calle 7,tertiary,False,51.118,,,"LINESTRING (-74.6453471 4.2011469, -74.6451273 4.2012731, -74.6449633 4.2013996)",
740811184,True,1,Calle 7,tertiary,False,82.892,,,"LINESTRING (-74.6413816 4.2050805, -74.641905 4.2045483)",
1024014733,True,,Carrera 23,residential,False,87.374,,,"LINESTRING (-74.6413816 4.2050805, -74.6419965 4.2055718)",
71229347,False,,Carrera 34,residential,True,4.989,,,"LINESTRING (-74.6468236 4.2002382, -74.6468593 4.2002655)",
1052760689,True,2,Calle 7,tertiary,False,23.414,,,"LINESTRING (-74.6468236 4.2002382, -74.6466658 4.2003781)",
71229447,False,,Carrera 32,residential,False,46.478,,,"LINESTRING (-74.6467714 4.2012451, -74.647091 4.2015155)",
71229447,False,,Carrera 32,residential,True,86.356,,,"LINESTRING (-74.6467714 4.2012451, -74.646159 4.2007654)",
71229572,False,,Calle 6,residential,True,45.87,,,"LINESTRING (-74.6467714 4.2012451, -74.6470307 4.2009237)",
71229565,True,,Calle 6,residential,False,81.459,,,"LINESTRING (-74.6434792 4.2040122, -74.6439725 4.2034694)",
710512065,True,,Carrera 26,residential,False,84.098,,,"LINESTRING (-74.6434792 4.2040122, -74.6429381 4.2034823)",
1157872994,False,,Calle 6,residential,True,87.672,,,"LINESTRING (-74.6434792 4.2040122, -74.6429247 4.2045742)",
71229378,False,,Carrera 21,residential,True,94.437,,,"LINESTRING (-74.6396949 4.205534, -74.6390427 4.2049879)",
1024014739,True,,Carrera 21,residential,False,96.024,,,"LINESTRING (-74.6396949 4.205534, -74.640305 4.2061468)",
71554372,True,1,Calle 8,tertiary,False,53.292,,,"LINESTRING (-74.6396949 4.205534, -74.6395727 4.2055742, -74.6392228 4.2056114)",
71229341,False,,Calle 5A,residential,False,36.884,,,"LINESTRING (-74.6468302 4.2018624, -74.6466315 4.2021284)",
71229368,False,,Calle 5A,residential,False,48.212,,,"LINESTRING (-74.6468302 4.2018624, -74.647091 4.2015155)",
71229539,False,,Carrera 31,residential,True,152.197,,,"LINESTRING (-74.6468302 4.2018624, -74.6457853 4.200975)",
71229483,False,,Carrera 20,residential,False,93.967,,,"LINESTRING (-74.6401649 4.2074519, -74.6407622 4.2080513)",
71229483,False,,Carrera 20,residential,True,90.666,,,"LINESTRING (-74.6401649 4.2074519, -74.639601 4.2068615)",
71229508,False,,Calle 6,residential,False,146.664,,,"LINESTRING (-74.6401649 4.2074519, -74.6392008 4.2083548)",
71229508,False,,Calle 6,residential,True,109.892,,,"LINESTRING (-74.6401649 4.2074519, -74.6408715 4.206759)",
71229376,False,,Carrera 35,residential,True,5.576,,,"LINESTRING (-74.6471274 4.1999615, -74.647167 4.1999924)",
1052760689,True,2,Calle 7,tertiary,False,45.626,,,"LINESTRING (-74.6471274 4.1999615, -74.6468236 4.2002382)",
71229385,False,,Carrera 26,residential,False,39.393,,,"LINESTRING (-74.6423178 4.2028788, -74.642049 4.2026472)",
71554372,True,1,Calle 8,tertiary,False,94.157,,,"LINESTRING (-74.6423178 4.2028788, -74.6417214 4.2034815)",
71229508,False,,Calle 6,residential,False,72.237,,,"LINESTRING (-74.6424445 4.2051002, -74.6419965 4.2055718)",
71229558,True,,Carrera 24,residential,False,85.706,,,"LINESTRING (-74.6424445 4.2051002, -74.641905 4.2045483)",
1157872994,False,,Calle 6,residential,False,79.099,,,"LINESTRING (-74.6424445 4.2051002, -74.6429247 4.2045742)",
1024014727,False,,Carrera 22,residential,False,97.139,,,"LINESTRING (-74.6402302 4.2049829, -74.6395589 4.2044217)",
71554372,True,1,Calle 8,tertiary,False,85.318,,,"LINESTRING (-74.6402302 4.2049829, -74.6397851 4.2054425, -74.6396949 4.205534)",
71229580,False,,Carrera 28A,residential,False,31.23,,,"LINESTRING (-74.6465092 4.2038233, -74.6467835 4.2038869)",
783181304,False,,Calle 3,residential,True,19.49,,,"LINESTRING (-74.6465092 4.2038233, -74.6463859 4.2039482)",
783181304,False,,Calle 3,residential,False,35.296,,,"LINESTRING (-74.6465092 4.2038233, -74.6466136 4.2036214, -74.6466423 4.2035358)",
71229457,False,,Calle 10,residential,False,85.765,,,"LINESTRING (-74.6390899 4.2039821, -74.6385751 4.2045577)",
71229457,False,,Calle 10,residential,True,69.633,,,"LINESTRING (-74.6390899 4.2039821, -74.6395098 4.2035165)",
1024014727,False,,Carrera 22,residential,True,71.375,,,"LINESTRING (-74.6390899 4.2039821, -74.6395589 4.2044217)",
71229348,False,,Carrera 19,residential,False,129.398,,,"LINESTRING (-74.6392008 4.2083548, -74.6392273 4.2071914)",
71229508,False,,Calle 6,residential,True,146.664,,,"LINESTRING (-74.6392008 4.2083548, -74.6401649 4.2074519)",
71229506,False,,Carrera 22,residential,False,6.181,,,"LINESTRING (-74.6421099 4.20678, -74.6420726 4.2067387)",
72712154,True,2,Calle 5,secondary,False,95.003,40,30,"LINESTRING (-74.6421099 4.20678, -74.6427146 4.2061748)",
"[71229426, 71229372, 783181334]",False,,"['Carrera 22', 'Carrera 23', 'Calle 4']",residential,"[False, True]",264.506,,,"LINESTRING (-74.6421099 4.20678, -74.642864 4.2074174, -74.6428828 4.2074215, -74.6429054 4.2074152, -74.6430162 4.2073059, -74.6430315 4.2072813, -74.6430329 4.207248, -74.6428871 4.2064745, -74.6427146 4.2061748)",
71264751,False,,Callejon Cementerio,residential,False,7.413,,,"LINESTRING (-74.6424715 4.2020933, -74.6425219 4.2020495)",
71264472,True,,Carrera 27,residential,False,52.584,,,"LINESTRING (-74.6424715 4.2020933, -74.6427706 4.2023684, -74.6428326 4.2023945)",
71229368,False,,Calle 5A,residential,True,48.212,,,"LINESTRING (-74.647091 4.2015155, -74.6468302 4.2018624)",
71229447,False,,Carrera 32,residential,True,46.478,,,"LINESTRING (-74.647091 4.2015155, -74.6467714 4.2012451)",
71229508,False,,Calle 6,residential,False,87.466,,,"LINESTRING (-74.6419965 4.2055718, -74.6414598 4.2061482)",
71229508,False,,Calle 6,residential,True,72.237,,,"LINESTRING (-74.6419965 4.2055718, -74.6424445 4.2051002)",
1024014729,True,,Carrera 23,residential,False,98.338,,,"LINESTRING (-74.6419965 4.2055718, -74.6426886 4.2061247)",
71229364,True,2,Calle 8,tertiary,False,101.29500000000002,,,"LINESTRING (-74.643663 4.2020214, -74.6431775 4.202209, -74.6429493 4.2023199, -74.642863 4.2023703, -74.6428326 4.2023945)",
"[71264181, 815440999]",False,,Urbanización Acapulco,residential,False,430.19100000000003,,,"LINESTRING (-74.643663 4.2020214, -74.6438319 4.2018906, -74.6438537 4.2018505, -74.6438566 4.2018055, -74.643766 4.2016773, -74.6436855 4.2015903, -74.6436505 4.2014544, -74.6436779 4.2013225, -74.6436956 4.2012207, -74.6436944 4.2011858, -74.6436709 4.2011561, -74.6435191 4.2010683, -74.643499 4.2010276, -74.6435077 4.2009815, -74.6437241 4.2007104, -74.6440823 4.2003016, -74.6443259 4.2001091, -74.6445749 4.1999601, -74.6448738 4.1998679, -74.645148 4.1998753, -74.6454489 4.1999068, -74.6456426 4.1999327)",
71229508,False,,Calle 6,residential,False,94.176,,,"LINESTRING (-74.6414598 4.2061482, -74.6408715 4.206759)",
71229508,False,,Calle 6,residential,True,87.466,,,"LINESTRING (-74.6414598 4.2061482, -74.6419965 4.2055718)",
1024014735,True,,Carrera 22,residential,False,90.427,,,"LINESTRING (-74.6414598 4.2061482, -74.6408711 4.2055855)",
71229424,False,,Carrera 25,residential,True,66.439,,,"LINESTRING (-74.6417214 4.2034815, -74.6412856 4.2030715)",
71554372,True,1,Calle 8,tertiary,False,68.51,,,"LINESTRING (-74.6417214 4.2034815, -74.6412853 4.2039179)",
1024014732,True,,Carrera 25,residential,False,97.622,,,"LINESTRING (-74.6417214 4.2034815, -74.6423647 4.2040808)",
71229448,False,,Carrera 33,residential,False,70.055,,,"LINESTRING (-74.6470307 4.2009237, -74.6465388 4.2005284)",
71229572,False,,Calle 6,residential,False,45.87,,,"LINESTRING (-74.6470307 4.2009237, -74.6467714 4.2012451)",
71229572,False,,Calle 6,residential,True,46.503,,,"LINESTRING (-74.6470307 4.2009237, -74.6472978 4.2006013)",
72712154,True,2,Calle 5,secondary,False,99.655,40,30,"LINESTRING (-74.6414794 4.2074186, -74.6421099 4.20678)",
"[71229541, 1092508998]",False,,Carrera 21,residential,False,95.702,,,"LINESTRING (-74.6414794 4.2074186, -74.6417731 4.2077328, -74.6417832 4.2077675, -74.6417731 4.2078063, -74.6415129 4.2080484)",
614558376,False,,Calle 9,residential,True,85.092,,,"LINESTRING (-74.6395589 4.2044217, -74.6390427 4.2049879)",
1024014727,False,,Carrera 22,residential,False,71.375,,,"LINESTRING (-74.6395589 4.2044217, -74.6390899 4.2039821)",
1024014727,False,,Carrera 22,residential,True,97.139,,,"LINESTRING (-74.6395589 4.2044217, -74.6402302 4.2049829)",
"[614558376, 492497224]",False,,"['Carrera 23', 'Calle 9']",residential,False,169.305,,,"LINESTRING (-74.6395589 4.2044217, -74.6399526 4.2039833, -74.6399839 4.2039644, -74.640016 4.2039744, -74.6406768 4.2045332)",
71229372,False,,Carrera 23,residential,True,6.273,,,"LINESTRING (-74.6427146 4.2061748, -74.6426886 4.2061247)",
72712154,True,2,Calle 5,secondary,False,56.458,40,30,"LINESTRING (-74.6427146 4.2061748, -74.6430642 4.2058057)",
"[71229426, 71229372, 783181334]",False,,"['Carrera 22', 'Carrera 23', 'Calle 4']",residential,"[False, True]",264.506,,,"LINESTRING (-74.6427146 4.2061748, -74.6428871 4.2064745, -74.6430329 4.207248, -74.6430315 4.2072813, -74.6430162 4.2073059, -74.6429054 4.2074152, -74.6428828 4.2074215, -74.642864 4.2074174, -74.6421099 4.20678)",
71229385,False,,Carrera 26,residential,True,39.393,,,"LINESTRING (-74.642049 4.2026472, -74.6423178 4.2028788)",
614558378,False,,Carrera 26,residential,False,52.722,,,"LINESTRING (-74.642049 4.2026472, -74.6417555 4.2022742)",
"[780293370, 780293371, 71264702]",False,,Carrera 26,residential,False,292.604,,,"LINESTRING (-74.642049 4.2026472, -74.6415119 4.2025009, -74.6414142 4.2024744, -74.6412283 4.2024427, -74.6410493 4.2024401, -74.6408574 4.2024531, -74.6406343 4.2024686, -74.6404372 4.2024893, -74.6402396 4.2025076, -74.6399927 4.2025252, -74.6398642 4.2025097, -74.6397668 4.2024629, -74.6395011 4.2022938)",yes
740811184,True,1,Calle 7,tertiary,False,79.738,,,"LINESTRING (-74.6408711 4.2055855, -74.6413816 4.2050805)",
1024014735,True,,Carrera 22,residential,False,97.679,,,"LINESTRING (-74.6408711 4.2055855, -74.6402302 4.2049829)",
71229447,False,,Carrera 32,residential,False,5.323,,,"LINESTRING (-74.6461212 4.2007359, -74.646159 4.2007654)",
1052760689,True,2,Calle 7,tertiary,False,48.293,,,"LINESTRING (-74.6461212 4.2007359, -74.6457418 4.2009491)",
710512065,True,,Carrera 26,residential,False,96.1,,,"LINESTRING (-74.6429381 4.2034823, -74.6423178 4.2028788)",
1024014731,True,1,Calle 7,tertiary,False,81.345,,,"LINESTRING (-74.6429381 4.2034823, -74.6434631 4.2029714)",
"[780314450, 701194517]",False,,"['Calle 4', 'Carrera 29']",residential,"[False, True]",87.21300000000001,,,"LINESTRING (-74.6468795 4.2028623, -74.6463956 4.2029086, -74.6463178 4.2031735, -74.6463093 4.2031954)",
783181304,False,,Calle 3,residential,True,56.187,,,"LINESTRING (-74.6468795 4.2028623, -74.6468077 4.2030504, -74.6467103 4.2033385)",
71229403,False,,Calle 4,residential,True,72.334,,,"LINESTRING (-74.645378 4.2048764, -74.6451103 4.2054696)",
"[1024014730, 71229403]",False,,"['Calle 4', 'Carrera 28']",residential,False,111.231,,,"LINESTRING (-74.645378 4.2048764, -74.6459084 4.2042553, -74.6459461 4.2042423, -74.6460065 4.204231, -74.64609 4.2042359)",
71229378,False,,Carrera 21,residential,False,70.549,,,"LINESTRING (-74.6385751 4.2045577, -74.6390427 4.2049879)",
71229457,False,,Calle 10,residential,True,85.765,,,"LINESTRING (-74.6385751 4.2045577, -74.6390899 4.2039821)",
71229367,False,,Carrera 29,residential,True,191.327,,,"LINESTRING (-74.6463865 4.2024368, -74.6449895 4.2014271)",
780293364,False,2,Calle 4,secondary,False,39.487,,,"LINESTRING (-74.6463865 4.2024368, -74.6466619 4.2022117)",
"[701194521, 780293364, 780293365]",False,2,Calle 4,secondary,True,111.35,,,"LINESTRING (-74.6463865 4.2024368, -74.6463699 4.2024485, -74.6461276 4.2026745, -74.6460634 4.2027385, -74.6460421 4.2027616, -74.6456652 4.2031329)",yes
71551883,False,2,Carrera 25A,secondary,True,6.179,40,,"LINESTRING (-74.6450563 4.2054559, -74.6451103 4.2054696)",
71229528,True,2,Carrera 26,secondary,False,129.525,40,,"LINESTRING (-74.6450563 4.2054559, -74.6446168 4.2050414, -74.6442547 4.2047308, -74.6441899 4.2046752)",
71229536,True,,Carrera 27,residential,False,79.105,,,"LINESTRING (-74.6434631 4.2029714, -74.6439725 4.2034694)",
1024014731,True,1,Calle 7,tertiary,False,92.142,,,"LINESTRING (-74.6434631 4.2029714, -74.6440412 4.2023762)",
