osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,junction
220491936,True,1,Carrera 7,tertiary,False,36.858,"LINESTRING (-73.2165836 7.1112731, -73.2165743 7.1113735, -73.2165532 7.1116032)",,,
"[1230713072, 1230713079]",True,2,,primary,False,163.893,"LINESTRING (-73.2165836 7.1112731, -73.2168514 7.1112754, -73.2176348 7.1112787, -73.2180686 7.1112956)",66,,
402873277,True,2,,primary,False,74.969,"LINESTRING (-73.2151878 7.1112327, -73.2149774 7.1113355, -73.21485 7.1113927, -73.2145783 7.1115304)",66,,
567841434,True,1,,primary_link,False,74.77799999999999,"LINESTRING (-73.2151878 7.1112327, -73.2151425 7.1112684, -73.2151086 7.1112884, -73.2150814 7.1113167, -73.2150629 7.1113513, -73.2150545 7.1113895, -73.2150568 7.1114285, -73.2150697 7.1114655, -73.2150922 7.1114977, -73.2151226 7.1115226, -73.2151586 7.1115385, -73.2151976 7.1115441, -73.2152367 7.111539, -73.2153051 7.1115258, -73.2154178 7.1114966)",,,
1046907629,False,2,,primary,True,40.708,"LINESTRING (-73.218482 7.1113205, -73.2181138 7.1112974)",66,,
1046907628,False,2,,primary,False,62.316,"LINESTRING (-73.218482 7.1113205, -73.2186922 7.1113395, -73.2188465 7.1113832, -73.2190266 7.1114527)",66,,
94670051,False,,Calle 13,residential,False,83.827,"LINESTRING (-73.2168536 7.1149552, -73.2176086 7.1150391)",,,
94670051,False,,Calle 13,residential,True,84.002,"LINESTRING (-73.2168536 7.1149552, -73.2160943 7.1149004)",,,
810853315,False,,Carrera 8,residential,False,86.315,"LINESTRING (-73.2168536 7.1149552, -73.2169595 7.1141861)",,,
810853315,False,,Carrera 8,residential,True,82.109,"LINESTRING (-73.2168536 7.1149552, -73.2167636 7.1156882)",,,
94670039,False,,Calle 14,residential,False,105.814,"LINESTRING (-73.2159887 7.1155654, -73.2150386 7.1154361)",,,
94670039,False,,Calle 14,residential,True,86.585,"LINESTRING (-73.2159887 7.1155654, -73.2167636 7.1156882)",,,
695117095,False,2,Carrera 7,tertiary,False,91.09,"LINESTRING (-73.2159887 7.1155654, -73.2158751 7.1163768)",,,
695117095,False,2,Carrera 7,tertiary,True,74.857,"LINESTRING (-73.2159887 7.1155654, -73.2160943 7.1149004)",,,
795402998,True,1,Carrera 7,tertiary,False,83.718,"LINESTRING (-73.2163185 7.1133357, -73.2162117 7.1140811)",,,
110890850,False,2,Calle 11,tertiary,False,125.676,"LINESTRING (-73.2163185 7.1133357, -73.2158169 7.1132558, -73.2156819 7.1132393, -73.2154468 7.1132106, -73.2152952 7.1132066, -73.215189 7.1132136)",,,
94670051,False,,Calle 13,residential,False,31.631,"LINESTRING (-73.2209278 7.1155181, -73.2212128 7.1155488)",,,
94670051,False,,Calle 13,residential,True,11.122,"LINESTRING (-73.2209278 7.1155181, -73.2208276 7.1155072)",,,
110980235,False,,Carrera 14,residential,False,31.696,"LINESTRING (-73.2209278 7.1155181, -73.220891 7.1158008)",,,
94670032,True,2,Calle 11,tertiary,False,78.185,"LINESTRING (-73.2200073 7.1138861, -73.2193066 7.1137815)",,,
121758207,True,,Carrera 12,residential,False,85.575,"LINESTRING (-73.2200073 7.1138861, -73.2199182 7.1146506)",,,
94670039,False,,Calle 14,residential,False,27.57,"LINESTRING (-73.2182336 7.1158934, -73.2179865 7.1158566)",,,
94670340,False,,Carrera 10,residential,False,82.612,"LINESTRING (-73.2182336 7.1158934, -73.2183462 7.1151589)",,,
94670039,False,,Calle 14,residential,True,85.55600000000001,"LINESTRING (-73.2182336 7.1158934, -73.2186694 7.1159612, -73.219 7.1160102)",,,
"[94670042, 94670340]",False,,"['Carrera 10', 'Calle 15']",residential,"[False, True]",156.022,"LINESTRING (-73.2182336 7.1158934, -73.2181341 7.1165003, -73.2180673 7.116588, -73.2179814 7.1166146, -73.2177908 7.1165857, -73.2173933 7.1165348)",,,
99729880,False,,Carrera 4C,residential,False,27.41,"LINESTRING (-73.2142797 7.1136873, -73.214322 7.1134444)",,,
812918331,False,,Quebrada La Popa,residential,False,27.287999999999997,"LINESTRING (-73.2142797 7.1136873, -73.2141405 7.113671, -73.214037 7.1136985)",,,
812918331,False,,Quebrada La Popa,residential,True,29.923000000000002,"LINESTRING (-73.2142797 7.1136873, -73.2144132 7.1137118, -73.2145479 7.1137257)",,,
94670039,False,,Calle 14,residential,False,79.746,"LINESTRING (-73.2197193 7.1160801, -73.219 7.1160102)",,,
94670039,False,,Calle 14,residential,True,28.299,"LINESTRING (-73.2197193 7.1160801, -73.2199757 7.1160864)",,,
795402990,False,,Carrera 12,residential,False,92.991,"LINESTRING (-73.2197193 7.1160801, -73.2196566 7.1162852, -73.2195272 7.1166561, -73.2194856 7.1167888, -73.2194816 7.1168792)",,,
220148773,False,,Carrera 5A,residential,True,121.32799999999999,"LINESTRING (-73.2143663 7.1180176, -73.2143881 7.1178154, -73.2145333 7.1169394)",,,
795402995,False,2,Vía A Cantabria,tertiary,True,171.147,"LINESTRING (-73.2143663 7.1180176, -73.2144691 7.1178576, -73.2146207 7.1177325, -73.214939 7.117546, -73.2152381 7.1173586, -73.2154581 7.117239, -73.2156261 7.1171542)",,,
632644348,False,,Diagonal 11,residential,False,10.611,"LINESTRING (-73.2142154 7.1130486, -73.2142959 7.1131008)",,,
632644348,False,,Diagonal 11,residential,True,29.371,"LINESTRING (-73.2142154 7.1130486, -73.2141211 7.1130175, -73.2139914 7.1129134)",,,
"[810866265, 110890530]",False,,"['Calle 10', 'Carrera 4B']",residential,True,87.37800000000001,"LINESTRING (-73.2142154 7.1130486, -73.2143223 7.1124461, -73.2144976 7.1124519)",,,
94670058,False,,Calle 10,residential,True,78.708,"LINESTRING (-73.219415 7.1130352, -73.218709 7.112934)",,,
121758322,True,,Carrera 11,residential,False,27.038,"LINESTRING (-73.219415 7.1130352, -73.219455 7.1127953)",,,
795422315,False,,Calle 10,residential,False,96.872,"LINESTRING (-73.219415 7.1130352, -73.2197709 7.113094, -73.2202232 7.1133428)",,,
94670051,False,,Calle 13,residential,False,84.002,"LINESTRING (-73.2160943 7.1149004, -73.2168536 7.1149552)",,,
695117095,False,2,Carrera 7,tertiary,False,74.857,"LINESTRING (-73.2160943 7.1149004, -73.2159887 7.1155654)",,,
695117095,False,2,Carrera 7,tertiary,True,63.895,"LINESTRING (-73.2160943 7.1149004, -73.2161779 7.1143318)",,,
94670051,False,,Calle 13,residential,True,94.208,"LINESTRING (-73.2160943 7.1149004, -73.2156159 7.1148011, -73.215259 7.114725)",,,
99729880,False,,Carrera 4C,residential,True,72.845,"LINESTRING (-73.2144976 7.1124519, -73.2143897 7.1130982)",,,
"[810866265, 110890530]",False,,"['Calle 10', 'Carrera 4B']",residential,False,87.37800000000001,"LINESTRING (-73.2144976 7.1124519, -73.2143223 7.1124461, -73.2142154 7.1130486)",,,
