osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,bridge
150549073,ถนนสุขุมวิท (นครระยอง 45),primary,True,False,140.821,2,"LINESTRING (101.2759986 12.6818553, 101.2759748 12.6819466, 101.2759102 12.6822173, 101.2757024 12.6830883)",3138,
708628359,,residential,False,True,15.438,,"LINESTRING (101.2754367 12.6848086, 101.2752967 12.6847837)",,
335371199,,residential,False,True,81.189,2,"LINESTRING (101.2754367 12.6848086, 101.2755119 12.6848216, 101.2761736 12.6849362)",,
"[239369878, 468477517, 734548542, 734548543]",ถนนสุขุมวิท (นครระยอง 45),primary,True,False,337.966,"['2', '3']","LINESTRING (101.2754367 12.6848086, 101.2755989 12.6840973, 101.2756084 12.6840562, 101.2756983 12.6836836, 101.275729 12.6835555, 101.2757307 12.6835485, 101.2758784 12.6829334, 101.2760561 12.6821931, 101.2760947 12.6820236, 101.2761132 12.6819423, 101.2761341 12.6818464)",3138,
708628359,,residential,False,False,15.438,,"LINESTRING (101.2752967 12.6847837, 101.2754367 12.6848086)",,
734613907,ถนนสุขุมวิท (นครระยอง 45),primary,True,False,73.76,3,"LINESTRING (101.2752967 12.6847837, 101.2751333 12.6854276)",3138,
168889696,ถนนจิตรพันธ์,residential,False,True,155.51799999999997,,"LINESTRING (101.2752967 12.6847837, 101.2752227 12.68477, 101.27455 12.6846448, 101.2738886 12.6845211)",,
289076290,ถนนอดุลย์ธรรมประภาส,tertiary,False,False,53.365,4,"LINESTRING (101.2749499 12.6792598, 101.274962 12.6794258, 101.2749718 12.6795785, 101.2749353 12.679735)",,yes
708584856,ถนนอดุลย์ธรรมประภาส,tertiary,True,False,56.2,2,"LINESTRING (101.2749499 12.6792598, 101.2749258 12.6791134, 101.2748815 12.6790088, 101.2747179 12.6788243)",,
168854986,,residential,False,False,27.375,,"LINESTRING (101.2804416 12.6797888, 101.2804998 12.6797893, 101.2806938 12.679782)",,
698145955,ถนนสุขุมวิท (นครระยอง 62),residential,True,False,86.566,,"LINESTRING (101.2804416 12.6797888, 101.280416 12.6796615, 101.2803903 12.6795984, 101.280357 12.6795254, 101.2803141 12.6794574, 101.2800673 12.6791119)",,
249001486,,residential,False,True,47.869,,"LINESTRING (101.2806938 12.679782, 101.2809779 12.6794526)",,
168854986,,residential,False,True,27.375,,"LINESTRING (101.2806938 12.679782, 101.2804998 12.6797893, 101.2804416 12.6797888)",,
249001510,,residential,False,False,84.29400000000001,,"LINESTRING (101.2806938 12.679782, 101.2808394 12.6798953, 101.2809128 12.6799571, 101.281001 12.6800308, 101.2810561 12.68007, 101.281099 12.6801026, 101.2811699 12.6803417)",,
168860013,ถนนเลขาสันทัด,residential,False,False,34.501,,"LINESTRING (101.2776035 12.6800647, 101.2774926 12.6797739)",,
168854999,ถนนยมจินดา,residential,True,False,84.619,2,"LINESTRING (101.2776035 12.6800647, 101.2774495 12.6801116, 101.2772081 12.6801744, 101.2770536 12.6802107, 101.2769249 12.6802369, 101.2768467 12.6802433)",,
168860013,ถนนเลขาสันทัด,residential,False,True,50.748999999999995,,"LINESTRING (101.2776035 12.6800647, 101.2776751 12.6802709, 101.2777535 12.680497)",,
173881640,ถนนสุขุมวิท (นครระยอง 58),residential,True,False,44.211,2,"LINESTRING (101.278898 12.6810038, 101.2787222 12.6806451)",,
168854997,ถนนอำนวยสุข,residential,True,False,56.796,,"LINESTRING (101.278898 12.6810038, 101.2793782 12.6808546, 101.2793969 12.6808489)",,
"[709051009, 709051010, 730807370, 739595639]",ถนนสุขุมวิท,primary,True,False,146.03000000000003,"['4', '3']","LINESTRING (101.2804333 12.6813851, 101.2801791 12.6814028, 101.279632 12.6814396, 101.2792096 12.6814691, 101.2792074 12.6814688, 101.2790908 12.6814801)",,
"[738372823, 173881639]",ถนนสุขุมวิท (นครระยอง 64),tertiary,True,False,113.18,"['2', '3']","LINESTRING (101.2815072 12.6802736, 101.2815395 12.6807996, 101.2815639 12.6811974, 101.2815737 12.6812893)",,
698145955,ถนนสุขุมวิท (นครระยอง 62),residential,True,False,65.129,,"LINESTRING (101.2800673 12.6791119, 101.2797036 12.6786459)",,
168854991,ถนนชุมพล,residential,True,False,75.805,,"LINESTRING (101.2800673 12.6791119, 101.2801854 12.6790177, 101.2802991 12.6789233, 101.2804058 12.6788555, 101.2804911 12.6788136, 101.2806092 12.6787822, 101.2806606 12.6787769)",,
168854991,ถนนชุมพล,residential,True,False,93.049,,"LINESTRING (101.2794558 12.6796981, 101.2795347 12.6796301, 101.2796167 12.6795568, 101.2796918 12.6794888, 101.2799386 12.6792375, 101.2800673 12.6791119)",,
168854995,ถนนสุขุมวิท (นครระยอง 60),residential,True,False,119.76700000000001,2,"LINESTRING (101.2794558 12.6796981, 101.2796497 12.6799438, 101.2796951 12.6800019, 101.2797305 12.6800537, 101.280029 12.6805622, 101.2800505 12.6806028)",,
168854999,ถนนยมจินดา,residential,True,False,85.451,2,"LINESTRING (101.2797036 12.6786459, 101.2793319 12.6789519, 101.2791016 12.6791415)",,
"[270064608, 270064609, 168858007]",ซอยราษฎร์บำรุง,residential,True,False,162.07700000000003,,"LINESTRING (101.2797036 12.6786459, 101.2795953 12.6783949, 101.279547 12.6783217, 101.2794612 12.6782327, 101.2793013 12.6781121, 101.2791046 12.6779713, 101.2790823 12.6779551, 101.278735 12.6777043, 101.2786576 12.6776515)",,yes
551256318,ถนนสุขุมวิท (นครระยอง 64),tertiary,False,False,24.986,4,"LINESTRING (101.2807476 12.6778886, 101.2806061 12.6777113)",,
551256318,ถนนสุขุมวิท (นครระยอง 64),tertiary,False,True,31.872,4,"LINESTRING (101.2807476 12.6778886, 101.2809251 12.678117)",,
168854999,ถนนยมจินดา,residential,True,False,141.13400000000001,2,"LINESTRING (101.2807476 12.6778886, 101.2806521 12.6779605, 101.2804142 12.678134, 101.2803723 12.6781645, 101.2797036 12.6786459)",,
698145953,ถนนสุขุมวิท (นครระยอง 58),residential,False,True,69.822,,"LINESTRING (101.2785814 12.6803261, 101.2783027 12.6797601)",,
168854991,ถนนชุมพล,residential,True,False,48.272999999999996,,"LINESTRING (101.2785814 12.6803261, 101.2786857 12.6802691, 101.2788105 12.6802055, 101.2789258 12.680127, 101.2789607 12.6801008)",,
168854984,ถนนเทศวานิช,residential,False,True,95.87700000000001,,"LINESTRING (101.2789607 12.6801008, 101.2790563 12.6802344, 101.2793326 12.6807054, 101.2793969 12.6808489)",,
168854991,ถนนชุมพล,residential,True,False,69.97800000000001,,"LINESTRING (101.2789607 12.6801008, 101.2790076 12.6800656, 101.2790857 12.6800069, 101.2791282 12.6799741, 101.2791876 12.6799284, 101.279312 12.6798287, 101.2794558 12.6796981)",,
551256318,ถนนสุขุมวิท (นครระยอง 64),tertiary,False,True,10.101,4,"LINESTRING (101.2813533 12.6787389, 101.281388 12.6788232)",,
551256318,ถนนสุขุมวิท (นครระยอง 64),tertiary,False,False,83.676,4,"LINESTRING (101.2813533 12.6787389, 101.2812555 12.6785391, 101.2809251 12.678117)",,
709051010,ถนนสุขุมวิท,primary,True,False,51.802,3,"LINESTRING (101.2809086 12.6813403, 101.2804333 12.6813851)",,
168854985,ถนนสุขุมวิท (นครระยอง 62),residential,True,False,107.17099999999999,2,"LINESTRING (101.2809086 12.6813403, 101.2808326 12.6812313, 101.2807685 12.6811269, 101.2807175 12.6810439, 101.2806716 12.6809382, 101.2806569 12.6808597, 101.2805743 12.6804486)",,
168854995,ถนนสุขุมวิท (นครระยอง 60),residential,True,False,72.535,2,"LINESTRING (101.2790842 12.6791558, 101.2794558 12.6796981)",,
168854999,ถนนยมจินดา,residential,True,False,108.35600000000001,2,"LINESTRING (101.2790842 12.6791558, 101.2790202 12.6792085, 101.2788376 12.6793589, 101.278737 12.6794417, 101.2786082 12.6795463, 101.2784956 12.6796405, 101.2784055 12.6796978, 101.2783027 12.6797601)",,
168899294,,residential,False,True,51.983,,"LINESTRING (101.2806606 12.6787769, 101.280851 12.6792059)",,
168854991,ถนนชุมพล,residential,True,False,75.315,,"LINESTRING (101.2806606 12.6787769, 101.2807111 12.6787718, 101.2807683 12.6787677, 101.280813 12.6787613, 101.2809096 12.6787613, 101.281016 12.6787561, 101.2811751 12.6787508, 101.2813533 12.6787389)",,
168899292,,residential,False,False,70.074,,"LINESTRING (101.2814886 12.6791637, 101.2813631 12.6791356, 101.2808776 12.679201, 101.280851 12.6792059)",,
173881639,ถนนสุขุมวิท (นครระยอง 64),tertiary,True,False,111.05499999999999,2,"LINESTRING (101.2814886 12.6791637, 101.2814538 12.6794762, 101.281479 12.6799203, 101.2814981 12.6801592)",,
551256318,ถนนสุขุมวิท (นครระยอง 64),tertiary,False,False,39.532,4,"LINESTRING (101.2814886 12.6791637, 101.281422 12.6788953, 101.281388 12.6788232)",,
168854995,ถนนสุขุมวิท (นครระยอง 60),residential,True,False,96.418,2,"LINESTRING (101.2800505 12.6806028, 101.2800673 12.6806347, 101.280335 12.6811635, 101.2804333 12.6813851)",,
168854997,ถนนอำนวยสุข,residential,True,False,62.915,,"LINESTRING (101.2800505 12.6806028, 101.2800631 12.6805681, 101.2800922 12.6805418, 101.2805154 12.6804281, 101.2805476 12.6804333, 101.2805743 12.6804486)",,
168854984,ถนนเทศวานิช,residential,False,False,95.877,,"LINESTRING (101.2793969 12.6808489, 101.2793326 12.6807054, 101.2790563 12.6802344, 101.2789607 12.6801008)",,
168854997,ถนนอำนวยสุข,residential,True,False,77.44399999999999,,"LINESTRING (101.2793969 12.6808489, 101.2799933 12.6806687, 101.2800173 12.6806506, 101.2800326 12.6806296, 101.2800505 12.6806028)",,
168899294,,residential,False,False,30.692,,"LINESTRING (101.2809779 12.6794526, 101.280851 12.6792059)",,
249001486,,residential,False,False,47.869,,"LINESTRING (101.2809779 12.6794526, 101.2806938 12.679782)",,
168899294,,residential,False,True,105.188,,"LINESTRING (101.2809779 12.6794526, 101.281216 12.6797987, 101.2812316 12.679829, 101.2812745 12.6799441, 101.2812878 12.6800607, 101.281306 12.6801189, 101.2813608 12.6801462, 101.2814981 12.6801592)",,
168899294,,residential,False,False,51.983,,"LINESTRING (101.280851 12.6792059, 101.2806606 12.6787769)",,
168899294,,residential,False,True,30.692,,"LINESTRING (101.280851 12.6792059, 101.2809779 12.6794526)",,
168899292,,residential,False,True,70.074,,"LINESTRING (101.280851 12.6792059, 101.2808776 12.679201, 101.2813631 12.6791356, 101.2814886 12.6791637)",,
168854997,ถนนอำนวยสุข,residential,True,False,37.367,,"LINESTRING (101.2811699 12.6803417, 101.2815072 12.6802736)",,
249001510,,residential,False,True,84.29400000000001,,"LINESTRING (101.2811699 12.6803417, 101.281099 12.6801026, 101.2810561 12.68007, 101.281001 12.6800308, 101.2809128 12.6799571, 101.2808394 12.6798953, 101.2806938 12.679782)",,
168858003,ถนนศรีสมุทรโภค,residential,False,False,40.161,,"LINESTRING (101.2768766 12.6806033, 101.2768467 12.6802433)",,
168858003,ถนนศรีสมุทรโภค,residential,False,True,36.179,,"LINESTRING (101.2768766 12.6806033, 101.2768995 12.6809279)",,
168854991,ถนนชุมพล,residential,True,False,95.86,,"LINESTRING (101.2768766 12.6806033, 101.2775246 12.680525, 101.2777535 12.680497)",,
168854985,ถนนสุขุมวิท (นครระยอง 62),residential,True,False,74.766,2,"LINESTRING (101.2805743 12.6804486, 101.2804416 12.6797888)",,
168854997,ถนนอำนวยสุข,residential,True,False,65.697,,"LINESTRING (101.2805743 12.6804486, 101.2811699 12.6803417)",,
168860010,ถนนสุขุมวิท นครระยอง 50,residential,False,True,123.606,,"LINESTRING (101.2755612 12.6800278, 101.2753048 12.6811109)",,
"[289076296, 289076297, 168860010]","['ถนนภักดีบริรักษ์', 'ถนนสุขุมวิท นครระยอง 50']",residential,False,False,136.353,,"LINESTRING (101.2755612 12.6800278, 101.2755843 12.6798839, 101.275672 12.6794342, 101.2757136 12.6792686, 101.275782 12.6789968, 101.2758241 12.6788293)",,yes
"[738668200, 735009338]",ถนนพจนกร,tertiary,False,False,75.30199999999999,2,"LINESTRING (101.2755612 12.6800278, 101.2750584 12.6797926, 101.2749353 12.679735)",,yes
168858003,ถนนศรีสมุทรโภค,residential,False,False,41.249,,"LINESTRING (101.2768467 12.6802433, 101.2768193 12.6798733)",,
168858003,ถนนศรีสมุทรโภค,residential,False,True,40.161,,"LINESTRING (101.2768467 12.6802433, 101.2768766 12.6806033)",,
168854999,ถนนยมจินดา,residential,True,False,45.088,2,"LINESTRING (101.2768467 12.6802433, 101.2767961 12.6802474, 101.2765604 12.6802482, 101.2764322 12.680233)",,
168860010,ถนนสุขุมวิท นครระยอง 50,residential,False,False,123.606,,"LINESTRING (101.2753048 12.6811109, 101.2755612 12.6800278)",,
168858004,ถนนบุญศิริ,residential,False,True,124.341,,"LINESTRING (101.2753048 12.6811109, 101.2755441 12.6810816, 101.2757758 12.6810429, 101.2760505 12.681001, 101.2762007 12.6809853, 101.276441 12.6809696)",,
168860010,ถนนสุขุมวิท นครระยอง 50,residential,False,True,73.809,,"LINESTRING (101.2753048 12.6811109, 101.2751589 12.6816447, 101.2751274 12.6817517)",,
739674693,ถนนสุขุมวิท (นครระยอง 58),residential,True,False,38.62,2,"LINESTRING (101.2787222 12.6806451, 101.2785814 12.6803261)",,
168858004,ถนนบุญศิริ,residential,False,False,82.426,,"LINESTRING (101.2787222 12.6806451, 101.2782389 12.6806883, 101.2779656 12.6807132)",,
168992980,ถนนริมน้ำ,residential,True,False,101.41,,"LINESTRING (101.2786576 12.6776515, 101.2781754 12.6784328)",,
168858004,ถนนบุญศิริ,residential,False,True,24.057,,"LINESTRING (101.276441 12.6809696, 101.2766618 12.6809495)",,
707345370,ถนนสุขุมวิท (นครระยอง 52),residential,False,True,81.912,,"LINESTRING (101.276441 12.6809696, 101.2764322 12.680233)",,
168858004,ถนนบุญศิริ,residential,False,False,124.341,,"LINESTRING (101.276441 12.6809696, 101.2762007 12.6809853, 101.2760505 12.681001, 101.2757758 12.6810429, 101.2755441 12.6810816, 101.2753048 12.6811109)",,
168860011,ถนนสุขุมวิท (นครระยอง 52),residential,True,False,77.44500000000001,,"LINESTRING (101.276441 12.6809696, 101.2764277 12.6815401, 101.2764046 12.6816639)",,
168858003,ถนนศรีสมุทรโภค,residential,False,False,36.179,,"LINESTRING (101.2768995 12.6809279, 101.2768766 12.6806033)",,
168858004,ถนนบุญศิริ,residential,False,False,25.898,,"LINESTRING (101.2768995 12.6809279, 101.2766618 12.6809495)",,
168858004,ถนนบุญศิริ,residential,False,True,101.21199999999999,,"LINESTRING (101.2768995 12.6809279, 101.2771448 12.6808859, 101.2773582 12.6808309, 101.2775514 12.680776, 101.2777553 12.6807393, 101.2778095 12.6807326)",,
168858003,ถนนศรีสมุทรโภค,residential,False,True,41.249,,"LINESTRING (101.2768193 12.6798733, 101.2768467 12.6802433)",,
168858004,ถนนบุญศิริ,residential,False,False,17.071,,"LINESTRING (101.2779656 12.6807132, 101.2778095 12.6807326)",,
168858004,ถนนบุญศิริ,residential,False,True,82.426,,"LINESTRING (101.2779656 12.6807132, 101.2782389 12.6806883, 101.2787222 12.6806451)",,
168860012,ถนนสุขุมวิท (นครระยอง 56),residential,True,False,95.078,1,"LINESTRING (101.2779656 12.6807132, 101.2780932 12.6812051, 101.2781795 12.6815424)",,
707345370,ถนนสุขุมวิท (นครระยอง 52),residential,False,False,81.912,,"LINESTRING (101.2764322 12.680233, 101.276441 12.6809696)",,
168854999,ถนนยมจินดา,residential,True,False,97.40100000000001,2,"LINESTRING (101.2764322 12.680233, 101.2763367 12.6802217, 101.2760719 12.6801741, 101.275926 12.6801377, 101.2755612 12.6800278)",,
707114976,ถนนสุขุมวิท,primary,True,False,11.938,4,"LINESTRING (101.2765144 12.6816567, 101.2764046 12.6816639)",,
168860009,ถนนสุขุมวิท (นครระยอง 54),residential,False,True,80.497,,"LINESTRING (101.2765144 12.6816567, 101.2765377 12.6815584, 101.2766236 12.6812711, 101.2766618 12.6809495)",,
707413124,ถนนสุขุมวิท,primary,True,False,43.907,3,"LINESTRING (101.2781795 12.6815424, 101.2777757 12.6815693)",,
707037882,,residential,False,True,18.821,2,"LINESTRING (101.2790908 12.6814801, 101.279139 12.6816427)",,
173881640,ถนนสุขุมวิท (นครระยอง 58),residential,True,False,56.946,2,"LINESTRING (101.2790908 12.6814801, 101.2790427 12.6813674, 101.278898 12.6810038)",,
"[707413124, 739595638]",ถนนสุขุมวิท,primary,True,False,99.102,"['4', '3']","LINESTRING (101.2790908 12.6814801, 101.2788232 12.6814984, 101.2781795 12.6815424)",,
"[289076296, 289076297, 168860010]","['ถนนภักดีบริรักษ์', 'ถนนสุขุมวิท นครระยอง 50']",residential,False,True,136.353,,"LINESTRING (101.2758241 12.6788293, 101.275782 12.6789968, 101.2757136 12.6792686, 101.275672 12.6794342, 101.2755843 12.6798839, 101.2755612 12.6800278)",,yes
707037882,,residential,False,False,18.821,2,"LINESTRING (101.279139 12.6816427, 101.2790908 12.6814801)",,
168899092,ถนนสุขุมวิท (นครระยอง 49),residential,False,True,125.89699999999999,2,"LINESTRING (101.279139 12.6816427, 101.2792672 12.6821806, 101.2793903 12.682748)",,
"[730807371, 707413117, 709051007]",ถนนสุขุมวิท,primary,True,False,214.774,"['4', '3']","LINESTRING (101.279139 12.6816427, 101.2792087 12.6816133, 101.2793806 12.6816009, 101.2800225 12.6815587, 101.2801951 12.6815474, 101.2805737 12.6815218, 101.2811073 12.6814762)",,
736646815,ถนนสุขุมวิท,primary,True,False,56.279,3,"LINESTRING (101.2751274 12.6817517, 101.2746099 12.6817873)",,
168860010,ถนนสุขุมวิท นครระยอง 50,residential,False,False,73.809,,"LINESTRING (101.2751274 12.6817517, 101.2751589 12.6816447, 101.2753048 12.6811109)",,
168854991,ถนนชุมพล,residential,True,False,91.995,,"LINESTRING (101.2777535 12.680497, 101.2779119 12.6804776, 101.2781748 12.6804305, 101.2783998 12.6803842, 101.2785814 12.6803261)",,
168860013,ถนนเลขาสันทัด,residential,False,False,50.748999999999995,,"LINESTRING (101.2777535 12.680497, 101.2776751 12.6802709, 101.2776035 12.6800647)",,
168860013,ถนนเลขาสันทัด,residential,False,True,26.923000000000002,,"LINESTRING (101.2777535 12.680497, 101.2777957 12.6806505, 101.2778095 12.6807326)",,
168858004,ถนนบุญศิริ,residential,False,False,24.057,,"LINESTRING (101.2766618 12.6809495, 101.276441 12.6809696)",,
168858004,ถนนบุญศิริ,residential,False,True,25.898,,"LINESTRING (101.2766618 12.6809495, 101.2768995 12.6809279)",,
168860009,ถนนสุขุมวิท (นครระยอง 54),residential,False,False,80.49699999999999,,"LINESTRING (101.2766618 12.6809495, 101.2766236 12.6812711, 101.2765377 12.6815584, 101.2765144 12.6816567)",,
168858004,ถนนบุญศิริ,residential,False,True,17.071,,"LINESTRING (101.2778095 12.6807326, 101.2779656 12.6807132)",,
168858004,ถนนบุญศิริ,residential,False,False,101.212,,"LINESTRING (101.2778095 12.6807326, 101.2777553 12.6807393, 101.2775514 12.680776, 101.2773582 12.6808309, 101.2771448 12.6808859, 101.2768995 12.6809279)",,
168860013,ถนนเลขาสันทัด,residential,False,False,26.923000000000002,,"LINESTRING (101.2778095 12.6807326, 101.2777957 12.6806505, 101.2777535 12.680497)",,
707114976,ถนนสุขุมวิท,primary,True,False,28.71,4,"LINESTRING (101.2764046 12.6816639, 101.2762169 12.6816769, 101.2761406 12.6816821)",,
168992980,ถนนริมน้ำ,residential,True,False,2.348,,"LINESTRING (101.2787719 12.6774656, 101.2787611 12.6774839)",,
698140520,ถนนริมน้ำ,residential,True,False,20.281,,"LINESTRING (101.2787719 12.6774656, 101.2788624 12.677306)",,
249001501,ซอยบ้านเด็กเล็ก ซอย 1,residential,False,True,80.6,,"LINESTRING (101.2770034 12.6781217, 101.2766128 12.6775051)",,
"[695184635, 695184636, 739573861]",ซอยบ้านเด็กเล็ก 1/1,residential,False,True,172.63099999999997,,"LINESTRING (101.2770034 12.6781217, 101.2766364 12.6783326, 101.2762448 12.6777307, 101.2763491 12.6776681, 101.2766128 12.6775051)",,
249001511,ซอยบ้านเด็กเล็ก 1/1,residential,False,False,5.526,,"LINESTRING (101.2770034 12.6781217, 101.2770473 12.6780965)",,
249001501,ซอยบ้านเด็กเล็ก ซอย 1,residential,False,False,80.6,,"LINESTRING (101.2766128 12.6775051, 101.2770034 12.6781217)",,
"[695184635, 695184636, 739573861]",ซอยบ้านเด็กเล็ก 1/1,residential,False,False,172.631,,"LINESTRING (101.2766128 12.6775051, 101.2763491 12.6776681, 101.2762448 12.6777307, 101.2766364 12.6783326, 101.2770034 12.6781217)",,
249001511,ซอยบ้านเด็กเล็ก 1/1,residential,False,False,51.661,,"LINESTRING (101.2773552 12.6778825, 101.2777715 12.6776569)",,
249001511,ซอยบ้านเด็กเล็ก 1/1,residential,False,True,41.012,,"LINESTRING (101.2773552 12.6778825, 101.2770473 12.6780965)",,
249001494,ซอยบ้านเด็กเล็ก ซอย 2,residential,False,False,76.238,,"LINESTRING (101.2773552 12.6778825, 101.2772953 12.6777963, 101.27699 12.6772969)",,
168873546,ซอย ริมน้ำ 2,residential,False,True,49.432,,"LINESTRING (101.2770473 12.6780965, 101.2773434 12.6784344)",,
249001511,ซอยบ้านเด็กเล็ก 1/1,residential,False,False,41.012,,"LINESTRING (101.2770473 12.6780965, 101.2773552 12.6778825)",,
249001511,ซอยบ้านเด็กเล็ก 1/1,residential,False,True,5.526,,"LINESTRING (101.2770473 12.6780965, 101.2770034 12.6781217)",,
168873546,ซอย ริมน้ำ 2,residential,False,False,72.819,,"LINESTRING (101.2778518 12.6788594, 101.2776964 12.6787455, 101.2774145 12.6785155, 101.2773434 12.6784344)",,
"[695184633, 695184634, 168860015]",ถนนริมน้ำ,residential,True,False,104.642,,"LINESTRING (101.2778518 12.6788594, 101.2777982 12.6789235, 101.2775931 12.6791279, 101.2772052 12.6787353, 101.277181 12.6787484)",,
249001511,ซอยบ้านเด็กเล็ก 1/1,residential,False,True,51.661,,"LINESTRING (101.2777715 12.6776569, 101.2773552 12.6778825)",,
739573860,,residential,False,False,11.474,,"LINESTRING (101.2777715 12.6776569, 101.2778252 12.6777458)",,
168896929,,residential,False,False,37.796,,"LINESTRING (101.2810148 12.6825465, 101.2813283 12.6823982)",,
697272285,,residential,True,False,47.905,2,"LINESTRING (101.2806273 12.6827531, 101.2810148 12.6825465)",,
168884155,,residential,False,False,46.731,2,"LINESTRING (101.2806273 12.6827531, 101.2805794 12.6827986, 101.2804991 12.6829149, 101.2803289 12.6830512)",,
176040795,,residential,False,True,76.878,,"LINESTRING (101.2765751 12.6849627, 101.2766547 12.6856497)",,
335371199,,residential,False,True,89.192,2,"LINESTRING (101.2765751 12.6849627, 101.2773794 12.6847963)",,
335371199,,residential,False,False,43.774,2,"LINESTRING (101.2765751 12.6849627, 101.2763726 12.6849639, 101.2761736 12.6849362)",,
168884155,,residential,False,True,46.731,2,"LINESTRING (101.2803289 12.6830512, 101.2804991 12.6829149, 101.2805794 12.6827986, 101.2806273 12.6827531)",,
168896930,,residential,False,False,138.60399999999998,,"LINESTRING (101.2803289 12.6830512, 101.2803627 12.6830629, 101.2806148 12.6829739, 101.2811513 12.6827175, 101.2813889 12.6825953, 101.2814678 12.6825238)",,
168899554,,residential,False,False,42.505,,"LINESTRING (101.2803289 12.6830512, 101.2803076 12.6830303, 101.2802734 12.6826791)",,
335371199,,residential,False,False,95.73400000000001,2,"LINESTRING (101.2803289 12.6830512, 101.2800459 12.6834084, 101.2798038 12.6837429)",,
168889692,ถนนสุขุมวิท (นครระยอง 43),residential,False,False,117.54899999999999,,"LINESTRING (101.2738886 12.6845211, 101.2740079 12.6838123, 101.2740743 12.6834797)",,
168889692,ถนนสุขุมวิท (นครระยอง 43),residential,False,True,91.525,,"LINESTRING (101.2738886 12.6845211, 101.2738824 12.6845394, 101.2737897 12.6848842, 101.2736925 12.6853214)",,
168889696,ถนนจิตรพันธ์,residential,False,False,155.51799999999997,,"LINESTRING (101.2738886 12.6845211, 101.27455 12.6846448, 101.2752227 12.68477, 101.2752967 12.6847837)",,
"[738668200, 168893046]",ถนนพจนกร,tertiary,False,True,82.47800000000001,2,"LINESTRING (101.2742095 12.6795568, 101.2744831 12.6795672, 101.2748157 12.6796667, 101.2748677 12.6796964, 101.2749353 12.679735)",,yes
171938957,,residential,False,True,56.071,,"LINESTRING (101.2742095 12.6795568, 101.2742685 12.679376, 101.27418 12.6793446, 101.2742927 12.679151)",,
289076290,ถนนอดุลย์ธรรมประภาส,tertiary,False,True,53.364999999999995,4,"LINESTRING (101.2749353 12.679735, 101.2749718 12.6795785, 101.274962 12.6794258, 101.2749499 12.6792598)",,yes
"[738668200, 168893046]",ถนนพจนกร,tertiary,False,False,82.47800000000001,2,"LINESTRING (101.2749353 12.679735, 101.2748677 12.6796964, 101.2748157 12.6796667, 101.2744831 12.6795672, 101.2742095 12.6795568)",,yes
