osmid,highway,oneway,reversed,length,geometry,name,junction,ref,lanes
220113889,unclassified,False,False,131.318,"LINESTRING (100.0123771 14.9824411, 100.0134516 14.9830044)",,,,
220113889,unclassified,False,True,38.501,"LINESTRING (100.0123771 14.9824411, 100.0120396 14.9823245)",,,,
220113880,residential,False,True,117.27699999999999,"LINESTRING (100.0123771 14.9824411, 100.012479 14.9822696, 100.0125116 14.982236, 100.0125733 14.9822311, 100.012926 14.9822588, 100.0130024 14.9822268, 100.0130473 14.982165, 100.0131314 14.9819827, 100.0131572 14.9819351)",,,,
94690545,unclassified,False,False,211.294,"LINESTRING (100.0145225 14.9797553, 100.0143332 14.9783619, 100.0145093 14.9778972)",,,,
94690545,unclassified,False,True,260.361,"LINESTRING (100.0145225 14.9797553, 100.0143999 14.9804899, 100.0141191 14.981622, 100.0139763 14.9820327)",,,,
220113881,residential,False,True,396.529,"LINESTRING (100.0145225 14.9797553, 100.0138961 14.9797295, 100.0137766 14.9797439, 100.0136989 14.9798055, 100.013618 14.9799117, 100.0135463 14.9801102, 100.0135002 14.9802139, 100.0133306 14.9804713, 100.0132669 14.9806775, 100.0132532 14.9807695, 100.0133209 14.9811774, 100.0129588 14.9812305, 100.0129247 14.9810865, 100.0124289 14.9811557, 100.01244 14.9814357)",,,,
94690545,unclassified,False,False,2.649,"LINESTRING (100.0139685 14.9820553, 100.0139763 14.9820327)",,,,
94690465,unclassified,True,False,119.255,"LINESTRING (100.0139685 14.9820553, 100.0135399 14.9828339, 100.0134516 14.9830044)",,,,
220113888,residential,False,True,121.402,"LINESTRING (100.0134516 14.9830044, 100.0128713 14.9839413)",,,,
220113889,unclassified,False,True,131.318,"LINESTRING (100.0134516 14.9830044, 100.0123771 14.9824411)",,,,
94690534,residential,True,False,248.40699999999998,"LINESTRING (100.0134516 14.9830044, 100.013915 14.9832582, 100.0145203 14.9822773, 100.0139685 14.9820553)",,,,
130633786,tertiary,False,True,29.467,"LINESTRING (100.0100377 14.9822946, 100.0100385 14.9825596)",ถนนเฉลิมพระเกียรติ,,,
95068922,tertiary,True,False,13.841000000000001,"LINESTRING (100.0100377 14.9822946, 100.0100738 14.982291, 100.0101211 14.9822598, 100.0101388 14.9822303)",,roundabout,,
140687956,tertiary,False,False,206.115,"LINESTRING (100.0099651 14.9821725, 100.0083607 14.9811557)",,,3583,
95068922,tertiary,True,False,18.032,"LINESTRING (100.0099651 14.9821725, 100.0099571 14.982222, 100.0099795 14.9822659, 100.0100377 14.9822946)",,roundabout,,
95068922,tertiary,True,False,19.866,"LINESTRING (100.0101271 14.9821602, 100.0100593 14.9821287, 100.0100021 14.9821375, 100.0099651 14.9821725)",,roundabout,,
140687956,tertiary,False,True,53.38,"LINESTRING (100.0071665 14.9804169, 100.0076019 14.9806483)",,,3583,
174555043,secondary,True,False,42.831,"LINESTRING (100.0071665 14.9804169, 100.007129 14.9805149, 100.0071446 14.9807952)",,,3211,2
95068922,tertiary,True,False,7.895,"LINESTRING (100.0101388 14.9822303, 100.0101271 14.9821602)",,roundabout,,
95068901,unclassified,True,False,152.22699999999998,"LINESTRING (100.0101388 14.9822303, 100.0107514 14.9822573, 100.0112466 14.9822998, 100.0115529 14.9823168)",,,,
140687956,tertiary,False,False,99.13,"LINESTRING (100.0083607 14.9811557, 100.0076019 14.9806483)",,,3583,
140687956,tertiary,False,True,206.115,"LINESTRING (100.0083607 14.9811557, 100.0099651 14.9821725)",,,3583,
527931677,residential,False,True,207.194,"LINESTRING (100.0083607 14.9811557, 100.0090341 14.9794096)",,,,
140687956,tertiary,False,False,53.38,"LINESTRING (100.0076019 14.9806483, 100.0071665 14.9804169)",,,3583,
