osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,bridge
"[1192342575, 451111255]",True,9,ถนนกาญจนาภิเษก,trunk,False,261.408,4,"LINESTRING (100.4115066 13.812242, 100.4116192 13.813625, 100.4116903 13.8145861)",
858077694,True,,,trunk_link,False,88.86200000000001,,"LINESTRING (100.4117239 13.8123683, 100.411744 13.8121417, 100.411756 13.8120101, 100.4117661 13.8118682, 100.4117842 13.8117184, 100.4118198 13.811576)",
626081174,False,,,residential,True,110.37299999999999,,"LINESTRING (100.4078145 13.8170931, 100.4080009 13.8167401, 100.4081914 13.8164185, 100.4082893 13.8162583, 100.4083089 13.8162247)",
707946610,False,,,residential,False,82.18299999999999,,"LINESTRING (100.4078145 13.8170931, 100.4081851 13.8173116, 100.4082473 13.8173486, 100.4084663 13.8174747)",
"[707946610, 694320906]",False,,,residential,True,146.128,,"LINESTRING (100.4078145 13.8170931, 100.4075785 13.8169485, 100.407557 13.8169303, 100.4075383 13.8169081, 100.4075302 13.8168886, 100.4075307 13.8168491, 100.4075458 13.8168017, 100.4076755 13.8165671, 100.407734 13.8164612, 100.4077958 13.8163495, 100.4079808 13.8160336)",
964204149,False,,,residential,True,41.312,,"LINESTRING (100.4079808 13.8160336, 100.4083089 13.8162247)",
"[320139882, 320139883, 694320044]",False,,,unclassified,True,88.759,,"LINESTRING (100.4079808 13.8160336, 100.4079151 13.8159978, 100.4078467 13.8159536, 100.4077663 13.8158989, 100.4076415 13.8158129, 100.4074585 13.8156963, 100.4073442 13.8156237, 100.4072968 13.8155915)",yes
"[694320041, 320139884, 320139885]",False,,,unclassified,False,144.55200000000002,,"LINESTRING (100.4079808 13.8160336, 100.4080707 13.815852, 100.4082202 13.8155423, 100.4083233 13.8153349, 100.4084121 13.8151918, 100.4085642 13.8149469, 100.4085915 13.8149178, 100.4086225 13.8149026)",yes
"[694320906, 707946610]",False,,,residential,False,146.128,,"LINESTRING (100.4079808 13.8160336, 100.4077958 13.8163495, 100.407734 13.8164612, 100.4076755 13.8165671, 100.4075458 13.8168017, 100.4075307 13.8168491, 100.4075302 13.8168886, 100.4075383 13.8169081, 100.407557 13.8169303, 100.4075785 13.8169485, 100.4078145 13.8170931)",
320139884,False,,,unclassified,True,20.293,,"LINESTRING (100.40881 13.8149062, 100.4086795 13.8148987, 100.4086507 13.8148993, 100.4086225 13.8149026)",
