osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge
232210700,True,4,ถนนเพชรเกษม,trunk,False,12.838,"LINESTRING (98.6364355 8.5194834, 98.6364722 8.5193738)",,
459817271,False,4118,,secondary,False,11.337,"LINESTRING (98.6388606 8.5155971, 98.6387992 8.5155152)",,
459817271,False,4118,,secondary,True,374.658,"LINESTRING (98.6388606 8.5155971, 98.6392672 8.5163418, 98.6394994 8.5167874, 98.6396745 8.5171958, 98.6400736 8.5183163, 98.640176 8.5186931)",,
306660669,False,,,trunk_link,False,12.452,"LINESTRING (98.6336399 8.5177131, 98.6337313 8.517647)",,
232210705,True,4311,,trunk,False,232.92200000000003,"LINESTRING (98.6336399 8.5177131, 98.6340989 8.5181978, 98.6345686 8.5185658, 98.6348051 8.5187082, 98.6350081 8.5188195, 98.6353143 8.5189619)",2,
106971581,True,4311,,trunk,False,14.342,"LINESTRING (98.6364722 8.5193738, 98.6363539 8.5193195)",2,
232210700,True,4,ถนนเพชรเกษม,trunk,False,30.399,"LINESTRING (98.6364722 8.5193738, 98.6365567 8.5191135)",,
232210701,True,4,ถนนเพชรเกษม,secondary,False,128.754,"LINESTRING (98.6360722 8.5199972, 98.6358608 8.5203267, 98.6355529 8.5206507, 98.6352877 8.5208393)",,
106976939,True,4,ถนนเพชรเกษม,secondary,False,251.681,"LINESTRING (98.6349427 8.5211116, 98.6352286 8.5209822, 98.6356039 8.5207041, 98.6359394 8.5203709, 98.6360567 8.5202172, 98.636177 8.5200394, 98.6364355 8.5194834)",,
106971581,True,4311,,trunk,False,33.974,"LINESTRING (98.6363539 8.5193195, 98.6360707 8.5191974)",2,
227515311,True,4,ถนนเพชรเกษม,trunk,False,12.79,"LINESTRING (98.6363539 8.5193195, 98.6363186 8.5194291)",,
232210705,True,4311,,trunk,False,14.203,"LINESTRING (98.6363186 8.5194291, 98.6364355 8.5194834)",2,
232210701,True,4,ถนนเพชรเกษม,secondary,False,68.744,"LINESTRING (98.6363186 8.5194291, 98.6361829 8.5197538, 98.6360722 8.5199972)",,
459817271,False,4118,,secondary,True,11.337,"LINESTRING (98.6387992 8.5155152, 98.6388606 8.5155971)",,
227515311,True,4,ถนนเพชรเกษม,trunk,False,433.4390000000001,"LINESTRING (98.6387992 8.5155152, 98.6378651 8.516156, 98.6376048 8.5163769, 98.63745 8.51655, 98.6373114 8.5167205, 98.6371513 8.5169798, 98.6370233 8.517247, 98.6368985 8.5175426, 98.6367818 8.5178807, 98.6367605 8.5179524, 98.6366616 8.5182849, 98.6365799 8.5185595)",,
232210705,True,4311,,trunk,False,51.464000000000006,"LINESTRING (98.6333672 8.5173375, 98.6334239 8.5174263, 98.6335304 8.5175773, 98.6336399 8.5177131)",2,
232210705,True,4311,,trunk,False,64.442,"LINESTRING (98.6353143 8.5189619, 98.6358423 8.5192133)",2,
224087971,False,,,unclassified,False,215.022,"LINESTRING (98.6353143 8.5189619, 98.6351507 8.5193675, 98.6351381 8.5194517, 98.6351851 8.5203535, 98.6352037 8.5206801, 98.6352272 8.5207551, 98.6352877 8.5208393)",,
232210701,True,4,ถนนเพชรเกษม,secondary,False,48.54,"LINESTRING (98.6352877 8.5208393, 98.6349427 8.5211116)",,
224087971,False,,,unclassified,True,215.022,"LINESTRING (98.6352877 8.5208393, 98.6352272 8.5207551, 98.6352037 8.5206801, 98.6351851 8.5203535, 98.6351381 8.5194517, 98.6351507 8.5193675, 98.6353143 8.5189619)",,
227170562,False,,,residential,False,48.951,"LINESTRING (98.6345047 8.5148215, 98.634532 8.5152609)",,
227170553,False,,,residential,True,86.72200000000001,"LINESTRING (98.6352998 8.5150978, 98.6349039 8.5151455, 98.634532 8.5152609)",,
227170562,False,,,residential,False,50.009,"LINESTRING (98.634532 8.5152609, 98.6345598 8.5157098)",,
227170562,False,,,residential,True,48.951,"LINESTRING (98.634532 8.5152609, 98.6345047 8.5148215)",,
227170553,False,,,residential,False,86.72200000000001,"LINESTRING (98.634532 8.5152609, 98.6349039 8.5151455, 98.6352998 8.5150978)",,
227170562,False,,,residential,False,35.582,"LINESTRING (98.6345598 8.5157098, 98.6345796 8.5160292)",,
227170562,False,,,residential,True,50.009,"LINESTRING (98.6345598 8.5157098, 98.634532 8.5152609)",,
227170538,False,,,residential,False,67.333,"LINESTRING (98.6345598 8.5157098, 98.6349605 8.51569, 98.6351701 8.5157147)",,
227170538,False,,,residential,True,67.333,"LINESTRING (98.6351701 8.5157147, 98.6349605 8.51569, 98.6345598 8.5157098)",,
227170562,False,,,residential,True,35.582,"LINESTRING (98.6345796 8.5160292, 98.6345598 8.5157098)",,
227170704,False,,,residential,False,159.106,"LINESTRING (98.6345796 8.5160292, 98.633166 8.5163341)",,
"[227170704, 1231785725, 1231785726]",False,,,residential,True,251.411,"LINESTRING (98.6345796 8.5160292, 98.6346378 8.5164783, 98.6347941 8.5168468, 98.6351884 8.5173535, 98.6353628 8.5175776, 98.6354076 8.5176599, 98.6354401 8.5177636, 98.6354994 8.5180419)",,yes
106971581,True,4311,,trunk,False,117.348,"LINESTRING (98.633166 8.5163341, 98.6330569 8.5152843)",2,
227170704,False,,,residential,True,159.106,"LINESTRING (98.633166 8.5163341, 98.6345796 8.5160292)",,
227170556,False,,,residential,False,91.446,"LINESTRING (98.6354994 8.5180419, 98.6353176 8.5188444)",,
1231785725,False,,,residential,True,132.026,"LINESTRING (98.6354994 8.5180419, 98.6365799 8.5185595)",,
"[227170704, 1231785725, 1231785726]",False,,,residential,False,251.411,"LINESTRING (98.6354994 8.5180419, 98.6354401 8.5177636, 98.6354076 8.5176599, 98.6353628 8.5175776, 98.6351884 8.5173535, 98.6347941 8.5168468, 98.6346378 8.5164783, 98.6345796 8.5160292)",,yes
227170564,False,,,residential,True,65.121,"LINESTRING (98.6367979 8.5182599, 98.6373837 8.5183456)",,
232210700,True,4,ถนนเพชรเกษม,trunk,False,386.43199999999996,"LINESTRING (98.6367979 8.5182599, 98.636905 8.5178874, 98.6369854 8.5176521, 98.6371114 8.5173293, 98.6372168 8.5171113, 98.6373276 8.516912, 98.6375225 8.5166353, 98.6376983 8.5164444, 98.6379493 8.5162323, 98.6388606 8.5155971)",,
227170481,False,,,residential,True,59.781,"LINESTRING (98.6373837 8.5183456, 98.6372689 8.5188711)",,
227170564,False,,,residential,False,65.121,"LINESTRING (98.6373837 8.5183456, 98.6367979 8.5182599)",,
227170564,False,,,residential,True,73.183,"LINESTRING (98.6373837 8.5183456, 98.6380416 8.5184447)",,
227170564,False,,,residential,False,73.183,"LINESTRING (98.6380416 8.5184447, 98.6373837 8.5183456)",,
227515311,True,4,ถนนเพชรเกษม,trunk,False,9.1,"LINESTRING (98.6365799 8.5185595, 98.6365565 8.518638)",,
1231785725,False,,,residential,False,132.026,"LINESTRING (98.6365799 8.5185595, 98.6354994 8.5180419)",,
227170570,False,,,residential,False,68.425,"LINESTRING (98.6366537 8.5187789, 98.6372689 8.5188711)",,
232210700,True,4,ถนนเพชรเกษม,trunk,False,59.849,"LINESTRING (98.6366537 8.5187789, 98.6367979 8.5182599)",,
227170556,False,,,residential,True,91.446,"LINESTRING (98.6353176 8.5188444, 98.6354994 8.5180419)",,
106971581,True,4311,,trunk,False,221.67300000000003,"LINESTRING (98.6353176 8.5188444, 98.6350577 8.5187253, 98.6346319 8.5184795, 98.6341731 8.5181175, 98.6338672 8.5178007, 98.6337313 8.517647)",2,
227170481,False,,,residential,False,59.781,"LINESTRING (98.6372689 8.5188711, 98.6373837 8.5183456)",,
227170570,False,,,residential,False,57.143,"LINESTRING (98.6372689 8.5188711, 98.6377828 8.5189472)",,
227170570,False,,,residential,True,68.425,"LINESTRING (98.6372689 8.5188711, 98.6366537 8.5187789)",,
227170570,False,,,residential,True,57.143,"LINESTRING (98.6377828 8.5189472, 98.6372689 8.5188711)",,
227514976,False,,,residential,True,16.078,"LINESTRING (98.6416239 8.5129579, 98.6415032 8.5130395)",,
227515131,False,,,residential,True,31.994,"LINESTRING (98.6416239 8.5129579, 98.6417833 8.5131986)",,
227514976,False,,,residential,False,16.078,"LINESTRING (98.6415032 8.5130395, 98.6416239 8.5129579)",,
227514976,False,,,residential,False,15.324,"LINESTRING (98.6417833 8.5131986, 98.6416702 8.5132791)",,
227515131,False,,,residential,False,31.994,"LINESTRING (98.6417833 8.5131986, 98.6416239 8.5129579)",,
227515131,False,,,residential,True,22.961,"LINESTRING (98.6417833 8.5131986, 98.6418976 8.5133714)",,
227514976,False,,,residential,True,15.324,"LINESTRING (98.6416702 8.5132791, 98.6417833 8.5131986)",,
227515131,False,,,residential,False,22.961,"LINESTRING (98.6418976 8.5133714, 98.6417833 8.5131986)",,
227515311,True,4,ถนนเพชรเกษม,trunk,False,415.839,"LINESTRING (98.6418976 8.5133714, 98.6390103 8.5153692, 98.6387992 8.5155152)",,
459817271,False,4118,,secondary,False,374.658,"LINESTRING (98.640176 8.5186931, 98.6400736 8.5183163, 98.6396745 8.5171958, 98.6394994 8.5167874, 98.6392672 8.5163418, 98.6388606 8.5155971)",,
306660668,False,,,trunk_link,False,13.274,"LINESTRING (98.6329371 8.5152989, 98.6330569 8.5152843)",,
232210705,True,4311,,trunk,False,233.59500000000003,"LINESTRING (98.6329371 8.5152989, 98.6329855 8.5157554, 98.6330546 8.5163485, 98.6330879 8.5165729, 98.6331172 8.5167251, 98.6331771 8.516939, 98.6332523 8.5171194, 98.6333672 8.5173375)",2,
306660668,False,,,trunk_link,True,13.274,"LINESTRING (98.6330569 8.5152843, 98.6329371 8.5152989)",,
306660669,False,,,trunk_link,True,12.452,"LINESTRING (98.6337313 8.517647, 98.6336399 8.5177131)",,
106971581,True,4311,,trunk,False,161.628,"LINESTRING (98.6337313 8.517647, 98.6336091 8.5175004, 98.6334885 8.5173294, 98.6334049 8.517189, 98.6333073 8.5169739, 98.633252 8.5168086, 98.6332167 8.516651, 98.633166 8.5163341)",2,
232210705,True,4311,,trunk,False,35.227,"LINESTRING (98.6360258 8.5193006, 98.6363186 8.5194291)",2,
766755513,False,,,trunk_link,False,12.493,"LINESTRING (98.6360258 8.5193006, 98.6360707 8.5191974)",,
766755513,False,,,trunk_link,True,5.815,"LINESTRING (98.6360258 8.5193006, 98.6360141 8.5193516)",,
106971581,True,4311,,trunk,False,21.453,"LINESTRING (98.6360707 8.5191974, 98.6358944 8.5191148)",2,
766755513,False,,,trunk_link,False,3.856,"LINESTRING (98.6360707 8.5191974, 98.6360911 8.5191692)",,
766755513,False,,,trunk_link,True,12.493,"LINESTRING (98.6360707 8.5191974, 98.6360258 8.5193006)",,
232210705,True,4311,,trunk,False,22.393,"LINESTRING (98.6358423 8.5192133, 98.6360258 8.5193006)",2,
564439724,True,,,trunk_link,False,24.36,"LINESTRING (98.6358423 8.5192133, 98.6360141 8.5193516)",,
766755513,False,,,trunk_link,False,5.815,"LINESTRING (98.6360141 8.5193516, 98.6360258 8.5193006)",,
564439724,True,,,trunk_link,False,76.60499999999999,"LINESTRING (98.6360141 8.5193516, 98.6360841 8.5194486, 98.6361285 8.5195595, 98.6361495 8.5196657, 98.6361448 8.5197604, 98.6360722 8.5199972)",,
564439726,True,,,trunk_link,False,22.461,"LINESTRING (98.6360911 8.5191692, 98.6358944 8.5191148)",,
766755513,False,,,trunk_link,True,3.856,"LINESTRING (98.6360911 8.5191692, 98.6360707 8.5191974)",,
106971581,True,4311,,trunk,False,70.195,"LINESTRING (98.6358944 8.5191148, 98.6353176 8.5188444)",2,
227515311,True,4,ถนนเพชรเกษม,trunk,False,50.764,"LINESTRING (98.6365565 8.518638, 98.6364263 8.519076)",,
564439726,True,,,trunk_link,False,50.743,"LINESTRING (98.6365565 8.518638, 98.6364064 8.5189706, 98.6363559 8.519048)",,
766755512,False,,,trunk_link,True,14.934,"LINESTRING (98.6365567 8.5191135, 98.6364263 8.519076)",,
232210700,True,4,ถนนเพชรเกษม,trunk,False,38.709,"LINESTRING (98.6365567 8.5191135, 98.6365773 8.51905, 98.6366537 8.5187789)",,
227515311,True,4,ถนนเพชรเกษม,trunk,False,28.222,"LINESTRING (98.6364263 8.519076, 98.6363539 8.5193195)",,
766755512,False,,,trunk_link,False,14.934,"LINESTRING (98.6364263 8.519076, 98.6365567 8.5191135)",,
766755512,False,,,trunk_link,True,8.344,"LINESTRING (98.6364263 8.519076, 98.6363559 8.519048)",,
766755512,False,,,trunk_link,False,8.344,"LINESTRING (98.6363559 8.519048, 98.6364263 8.519076)",,
564439726,True,,,trunk_link,False,33.644000000000005,"LINESTRING (98.6363559 8.519048, 98.636334 8.5190815, 98.6362686 8.5191299, 98.6361845 8.5191623, 98.6360911 8.5191692)",,
