osmid,oneway,highway,reversed,length,geometry,name,lanes,ref,tunnel
324970266,False,unclassified,False,47.263000000000005,"LINESTRING (100.321038 6.6656714, 100.3211404 6.6656738, 100.3212721 6.6657877, 100.3213212 6.6659294)",ถนนศิริมงคล,,,
699757338,False,unclassified,True,50.451,"LINESTRING (100.321038 6.6656714, 100.3206966 6.6658918, 100.3206586 6.6659235)",ถนนเพชรกาฬ,,,
155833286,False,unclassified,True,66.613,"LINESTRING (100.3206586 6.6659235, 100.3202691 6.6654661)",ถนนวงศ์ท่าเรือ,,,
155833286,False,unclassified,False,137.652,"LINESTRING (100.3206586 6.6659235, 100.3209362 6.6664188, 100.32115 6.6668264, 100.3212654 6.6670041)",ถนนวงศ์ท่าเรือ,,,
699757338,False,unclassified,False,50.451,"LINESTRING (100.3206586 6.6659235, 100.3206966 6.6658918, 100.321038 6.6656714)",ถนนเพชรกาฬ,,,
699757338,False,unclassified,True,88.241,"LINESTRING (100.3206586 6.6659235, 100.3204064 6.666134, 100.3200183 6.6663965)",ถนนเพชรกาฬ,,,
155832913,False,residential,True,145.04999999999998,"LINESTRING (100.3213212 6.6659294, 100.3219068 6.6656818, 100.3219227 6.6656812, 100.3219372 6.6656878, 100.3219512 6.6656995, 100.3219608 6.6657163, 100.321994 6.6657857, 100.3220583 6.6659043, 100.3220918 6.6659563, 100.3222635 6.6662387)",ถนนปองผล,,,
324970266,False,unclassified,False,77.257,"LINESTRING (100.3213212 6.6659294, 100.3215062 6.6664634, 100.3215636 6.6665803)",ถนนศิริมงคล,,,
324970266,False,unclassified,True,47.263000000000005,"LINESTRING (100.3213212 6.6659294, 100.3212721 6.6657877, 100.3211404 6.6656738, 100.321038 6.6656714)",ถนนศิริมงคล,,,
155832911,False,residential,True,86.128,"LINESTRING (100.3222635 6.6662387, 100.3215636 6.6665803)",ถนนปองผล ซอย 1,,,
155832913,False,residential,False,145.05,"LINESTRING (100.3222635 6.6662387, 100.3220918 6.6659563, 100.3220583 6.6659043, 100.321994 6.6657857, 100.3219608 6.6657163, 100.3219512 6.6656995, 100.3219372 6.6656878, 100.3219227 6.6656812, 100.3219068 6.6656818, 100.3213212 6.6659294)",ถนนปองผล,,,
155832913,False,residential,True,108.34100000000001,"LINESTRING (100.3222635 6.6662387, 100.322438 6.6664743, 100.3228618 6.6670107)",ถนนปองผล,,,
155832843,False,residential,False,147.451,"LINESTRING (100.3200183 6.6663965, 100.3200961 6.666516, 100.3205751 6.6672511, 100.3207804 6.6674821)",ถนนเทศบาล 1,,,
699757338,False,unclassified,False,88.241,"LINESTRING (100.3200183 6.6663965, 100.3204064 6.666134, 100.3206586 6.6659235)",ถนนเพชรกาฬ,,,
155832911,False,residential,False,86.128,"LINESTRING (100.3215636 6.6665803, 100.3222635 6.6662387)",ถนนปองผล ซอย 1,,,
324970266,False,unclassified,False,91.791,"LINESTRING (100.3215636 6.6665803, 100.3216037 6.666662, 100.3219562 6.6673078)",ถนนศิริมงคล,,,
324970266,False,unclassified,True,77.257,"LINESTRING (100.3215636 6.6665803, 100.3215062 6.6664634, 100.3213212 6.6659294)",ถนนศิริมงคล,,,
155833024,False,residential,True,30.856,"LINESTRING (100.3228618 6.6670107, 100.3226386 6.6671776)",ถนนปองผล ซอย 2,,,
155832913,False,residential,False,108.34100000000001,"LINESTRING (100.3228618 6.6670107, 100.322438 6.6664743, 100.3222635 6.6662387)",ถนนปองผล,,,
155832913,False,residential,True,97.818,"LINESTRING (100.3228618 6.6670107, 100.323231 6.667478, 100.3233997 6.6677094)",ถนนปองผล,,,
155833259,False,residential,False,75.5,"LINESTRING (100.3212654 6.6670041, 100.3209467 6.6673035, 100.3207804 6.6674821)",,,,
155833286,False,unclassified,False,80.088,"LINESTRING (100.3212654 6.6670041, 100.321388 6.6671929, 100.321607 6.6676382)",ถนนวงศ์ท่าเรือ,,,
155833286,False,unclassified,True,137.652,"LINESTRING (100.3212654 6.6670041, 100.32115 6.6668264, 100.3209362 6.6664188, 100.3206586 6.6659235)",ถนนวงศ์ท่าเรือ,,,
155833024,False,residential,False,25.604,"LINESTRING (100.3224534 6.6673161, 100.3226386 6.6671776)",ถนนปองผล ซอย 2,,,
155833024,False,residential,True,43.321,"LINESTRING (100.3224534 6.6673161, 100.322141 6.6675517)",ถนนปองผล ซอย 2,,,
155833007,False,residential,False,35.537,"LINESTRING (100.3224534 6.6673161, 100.3224725 6.6673473, 100.3226308 6.6675827)",,,,
155833305,False,unclassified,True,52.661,"LINESTRING (100.3220258 6.6674118, 100.321607 6.6676382)",ถนนทักษิณเฉลิมเขต,,,
324970266,False,unclassified,False,20.097,"LINESTRING (100.3220258 6.6674118, 100.322141 6.6675517)",ถนนศิริมงคล,,,
324970266,False,unclassified,True,13.895,"LINESTRING (100.3220258 6.6674118, 100.3219647 6.6673233, 100.3219562 6.6673078)",ถนนศิริมงคล,,,
155832843,False,residential,False,59.674,"LINESTRING (100.3207804 6.6674821, 100.3209907 6.6677187, 100.3211186 6.6678996)",ถนนเทศบาล 1,,,
155832843,False,residential,True,147.45100000000002,"LINESTRING (100.3207804 6.6674821, 100.3205751 6.6672511, 100.3200961 6.666516, 100.3200183 6.6663965)",ถนนเทศบาล 1,,,
155833259,False,residential,False,82.959,"LINESTRING (100.3207804 6.6674821, 100.3205174 6.6677265, 100.3203966 6.667831, 100.3202007 6.6679522)",,,,
155833259,False,residential,True,75.5,"LINESTRING (100.3207804 6.6674821, 100.3209467 6.6673035, 100.3212654 6.6670041)",,,,
155833024,False,residential,False,43.321,"LINESTRING (100.322141 6.6675517, 100.3224534 6.6673161)",ถนนปองผล ซอย 2,,,
324970266,False,unclassified,False,34.992,"LINESTRING (100.322141 6.6675517, 100.3223417 6.6677952)",ถนนศิริมงคล,,,
324970266,False,unclassified,True,20.097,"LINESTRING (100.322141 6.6675517, 100.3220258 6.6674118)",ถนนศิริมงคล,,,
155832906,False,residential,True,39.721,"LINESTRING (100.3226308 6.6675827, 100.3223417 6.6677952)",,,,
155833007,False,residential,False,61.753,"LINESTRING (100.3226308 6.6675827, 100.3229534 6.6680363)",,,,
155833007,False,residential,True,35.537,"LINESTRING (100.3226308 6.6675827, 100.3224725 6.6673473, 100.3224534 6.6673161)",,,,
155833305,False,unclassified,False,52.661,"LINESTRING (100.321607 6.6676382, 100.3220258 6.6674118)",ถนนทักษิณเฉลิมเขต,,,
155833305,False,unclassified,True,61.273,"LINESTRING (100.321607 6.6676382, 100.3211186 6.6678996)",ถนนทักษิณเฉลิมเขต,,,
155833286,False,unclassified,True,80.088,"LINESTRING (100.321607 6.6676382, 100.321388 6.6671929, 100.3212654 6.6670041)",ถนนวงศ์ท่าเรือ,,,
155833039,False,residential,True,61.244,"LINESTRING (100.3233997 6.6677094, 100.3229534 6.6680363)",ถนนปองผล ซอย 3,,,
155832913,False,residential,False,97.818,"LINESTRING (100.3233997 6.6677094, 100.323231 6.667478, 100.3228618 6.6670107)",ถนนปองผล,,,
155832913,False,residential,True,237.018,"LINESTRING (100.3233997 6.6677094, 100.3239985 6.6685642, 100.3246347 6.6694526)",ถนนปองผล,,,
324486121,False,secondary,False,2.145,"LINESTRING (100.3257481 6.667762, 100.32575 6.6677428)",,,,
155833202,False,residential,True,169.85399999999998,"LINESTRING (100.3257481 6.667762, 100.325857 6.6677672, 100.3259476 6.6677843, 100.3264613 6.6684806, 100.3267199 6.6688281, 100.3267361 6.6688561)",,,,
324486121,False,secondary,True,213.652,"LINESTRING (100.3257481 6.667762, 100.3255519 6.6695581, 100.3255117 6.6696657)",,,,
155832906,False,residential,False,39.721,"LINESTRING (100.3223417 6.6677952, 100.3226308 6.6675827)",,,,
324970266,False,unclassified,True,34.992,"LINESTRING (100.3223417 6.6677952, 100.322141 6.6675517)",ถนนศิริมงคล,,,
324970266,False,unclassified,False,59.236000000000004,"LINESTRING (100.3223417 6.6677952, 100.3225005 6.6680199, 100.3226322 6.6682425)",ถนนศิริมงคล,,,
155833305,False,unclassified,False,61.273,"LINESTRING (100.3211186 6.6678996, 100.321607 6.6676382)",ถนนทักษิณเฉลิมเขต,,,
155832843,False,residential,False,107.457,"LINESTRING (100.3211186 6.6678996, 100.3211821 6.6679893, 100.3213321 6.6683678, 100.3215511 6.6687617)",ถนนเทศบาล 1,,,
155832843,False,residential,True,59.674,"LINESTRING (100.3211186 6.6678996, 100.3209907 6.6677187, 100.3207804 6.6674821)",ถนนเทศบาล 1,,,
155833305,False,unclassified,True,88.561,"LINESTRING (100.3211186 6.6678996, 100.3206731 6.6681576, 100.3204259 6.6683008)",ถนนทักษิณเฉลิมเขต,,,
155833259,False,residential,True,82.959,"LINESTRING (100.3202007 6.6679522, 100.3203966 6.667831, 100.3205174 6.6677265, 100.3207804 6.6674821)",,,,
155833315,False,residential,False,46.056,"LINESTRING (100.3202007 6.6679522, 100.320232 6.6679996, 100.3204259 6.6683008)",ถนนเทศบาล 2,,,
155833007,False,residential,True,61.753,"LINESTRING (100.3229534 6.6680363, 100.3226308 6.6675827)",,,,
155833039,False,residential,False,61.244,"LINESTRING (100.3229534 6.6680363, 100.3233997 6.6677094)",ถนนปองผล ซอย 3,,,
155833039,False,residential,True,42.239,"LINESTRING (100.3229534 6.6680363, 100.3226322 6.6682425)",ถนนปองผล ซอย 3,,,
155833000,False,residential,True,132.625,"LINESTRING (100.3226322 6.6682425, 100.3215511 6.6687617)",,,,
155833039,False,residential,False,42.239,"LINESTRING (100.3226322 6.6682425, 100.3229534 6.6680363)",ถนนปองผล ซอย 3,,,
324970266,False,unclassified,False,42.285000000000004,"LINESTRING (100.3226322 6.6682425, 100.3226767 6.6683285, 100.3228377 6.6685627)",ถนนศิริมงคล,,,
324970266,False,unclassified,True,59.236000000000004,"LINESTRING (100.3226322 6.6682425, 100.3225005 6.6680199, 100.3223417 6.6677952)",ถนนศิริมงคล,,,
155833305,False,unclassified,True,50.677,"LINESTRING (100.3204259 6.6683008, 100.3200275 6.6685269)",ถนนทักษิณเฉลิมเขต,,,
155833305,False,unclassified,False,88.561,"LINESTRING (100.3204259 6.6683008, 100.3206731 6.6681576, 100.3211186 6.6678996)",ถนนทักษิณเฉลิมเขต,,,
155833315,False,residential,False,75.226,"LINESTRING (100.3204259 6.6683008, 100.3205165 6.6684415, 100.3205876 6.6685534, 100.3207671 6.6688858)",ถนนเทศบาล 2,,,
155833315,False,residential,True,46.056,"LINESTRING (100.3204259 6.6683008, 100.320232 6.6679996, 100.3202007 6.6679522)",ถนนเทศบาล 2,,,
155833305,False,unclassified,False,50.677,"LINESTRING (100.3200275 6.6685269, 100.3204259 6.6683008)",ถนนทักษิณเฉลิมเขต,,,
155833000,False,residential,False,132.625,"LINESTRING (100.3215511 6.6687617, 100.3226322 6.6682425)",,,,
155833000,False,residential,True,55.257,"LINESTRING (100.3215511 6.6687617, 100.3211049 6.6689865)",,,,
155832843,False,residential,True,107.457,"LINESTRING (100.3215511 6.6687617, 100.3213321 6.6683678, 100.3211821 6.6679893, 100.3211186 6.6678996)",ถนนเทศบาล 1,,,
155833315,False,residential,True,75.226,"LINESTRING (100.3207671 6.6688858, 100.3205876 6.6685534, 100.3205165 6.6684415, 100.3204259 6.6683008)",ถนนเทศบาล 2,,,
155833000,False,residential,False,55.257,"LINESTRING (100.3211049 6.6689865, 100.3215511 6.6687617)",,,,
324970266,False,unclassified,False,3.424,"LINESTRING (100.3232617 6.6691667, 100.3232798 6.6691917)",ถนนศิริมงคล,,,
155833125,False,residential,False,162.228,"LINESTRING (100.3232617 6.6691667, 100.3224274 6.6695981, 100.3223017 6.6696213, 100.3221762 6.6696344, 100.3219172 6.669724)",,,,
324970266,False,unclassified,True,38.172,"LINESTRING (100.3232617 6.6691667, 100.3230864 6.6689243, 100.3230609 6.6688873)",ถนนศิริมงคล,,,
155833202,False,residential,False,58.735,"LINESTRING (100.3270014 6.6693139, 100.3267361 6.6688561)",,,,
155832867,False,residential,False,65.03399999999999,"LINESTRING (100.3270014 6.6693139, 100.3267473 6.6693327, 100.3264679 6.6693567, 100.3264147 6.6693632)",ถนนปาดังเบซาร์ ซอย 14,,,
155833302,False,residential,True,75.944,"LINESTRING (100.3270014 6.6693139, 100.3271408 6.6695058, 100.3274275 6.6698495)",ถนนปาดังเบซาร์ ซอย 14/2,,,
155832867,False,residential,False,105.84800000000001,"LINESTRING (100.3264147 6.6693632, 100.3262576 6.6693824, 100.3259748 6.669504, 100.325754 6.6695982, 100.3255117 6.6696657)",ถนนปาดังเบซาร์ ซอย 14,,,
155832867,False,residential,True,65.03399999999999,"LINESTRING (100.3264147 6.6693632, 100.3264679 6.6693567, 100.3267473 6.6693327, 100.3270014 6.6693139)",ถนนปาดังเบซาร์ ซอย 14,,,
155833213,False,residential,True,234.234,"LINESTRING (100.3264147 6.6693632, 100.3264663 6.6694192, 100.3265195 6.6694596, 100.3270804 6.6701426, 100.3273535 6.6705253, 100.3276681 6.6710534)",ถนนปาดังเบซาร์ ซอย 14/1,,,
324970266,False,unclassified,False,41.201,"LINESTRING (100.3234717 6.6694572, 100.3236894 6.6697581)",ถนนศิริมงคล,,,
324970266,False,unclassified,True,36.342,"LINESTRING (100.3234717 6.6694572, 100.3232798 6.6691917)",ถนนศิริมงคล,,,
155833142,False,residential,True,166.39600000000002,"LINESTRING (100.3234717 6.6694572, 100.3231273 6.6696611, 100.3227776 6.6698664, 100.3221533 6.6701797)",,,,
155832937,False,residential,False,83.301,"LINESTRING (100.3255117 6.6696657, 100.3259386 6.6702833)",,,,
155832867,False,residential,True,105.84799999999998,"LINESTRING (100.3255117 6.6696657, 100.325754 6.6695982, 100.3259748 6.669504, 100.3262576 6.6693824, 100.3264147 6.6693632)",ถนนปาดังเบซาร์ ซอย 14,,,
324486121,False,secondary,False,213.652,"LINESTRING (100.3255117 6.6696657, 100.3255519 6.6695581, 100.3257481 6.667762)",,,,
"[324486121, 84960567]",False,secondary,True,65.90700000000001,"LINESTRING (100.3255117 6.6696657, 100.3254071 6.6697765, 100.3252836 6.6698609, 100.3252704 6.6698699, 100.3252538 6.6698818, 100.3250414 6.6700263)",,,,
155832875,False,residential,False,40.827,"LINESTRING (100.3219172 6.669724, 100.3220331 6.6699511, 100.3220855 6.6700509)",,,,
155832875,False,residential,True,249.03,"LINESTRING (100.3219172 6.669724, 100.3217648 6.6694255, 100.3216697 6.6693988, 100.3214478 6.6695296, 100.3211381 6.6697016, 100.320865 6.6698832, 100.320163 6.6704062)",,,,
155833125,False,residential,True,162.228,"LINESTRING (100.3219172 6.669724, 100.3221762 6.6696344, 100.3223017 6.6696213, 100.3224274 6.6695981, 100.3232617 6.6691667)",,,,
155833266,False,residential,True,205.21800000000002,"LINESTRING (100.3219172 6.669724, 100.3215784 6.6698964, 100.3214181 6.6700248, 100.3211974 6.6702372, 100.3208766 6.6704804, 100.3203981 6.6707706)",,,,
324970266,False,unclassified,False,37.063,"LINESTRING (100.3236894 6.6697581, 100.3238852 6.6700288)",ถนนศิริมงคล,,,
324970266,False,unclassified,True,41.201,"LINESTRING (100.3236894 6.6697581, 100.3234717 6.6694572)",ถนนศิริมงคล,,,
155833292,False,residential,True,116.86500000000001,"LINESTRING (100.3236894 6.6697581, 100.3232349 6.6700194, 100.3229267 6.670165, 100.3227545 6.6702487)",,,,
155832913,False,residential,False,78.019,"LINESTRING (100.3250414 6.6700263, 100.3246347 6.6694526)",ถนนปองผล,,,
155833269,False,residential,True,157.228,"LINESTRING (100.3250414 6.6700263, 100.3258495 6.6711904)",,,,
"[324486121, 84960567]",False,secondary,False,65.907,"LINESTRING (100.3250414 6.6700263, 100.3252538 6.6698818, 100.3252704 6.6698699, 100.3252836 6.6698609, 100.3254071 6.6697765, 100.3255117 6.6696657)",,,,
84960567,False,secondary,True,104.529,"LINESTRING (100.3250414 6.6700263, 100.3246047 6.6702994, 100.3244565 6.6703934, 100.3242369 6.6705213)",,,,
155832875,False,residential,False,16.161,"LINESTRING (100.3220855 6.6700509, 100.3221533 6.6701797)",,,,
155832955,False,residential,True,45.727,"LINESTRING (100.3220855 6.6700509, 100.32173 6.6702617)",,,,
155832875,False,residential,True,40.827,"LINESTRING (100.3220855 6.6700509, 100.3220331 6.6699511, 100.3219172 6.669724)",,,,
155832950,False,residential,True,100.113,"LINESTRING (100.3227545 6.6702487, 100.3232246 6.6710185)",,,,
155833292,False,residential,True,53.827,"LINESTRING (100.3227545 6.6702487, 100.3223035 6.6704322)",,,,
155833292,False,residential,False,116.86500000000001,"LINESTRING (100.3227545 6.6702487, 100.3229267 6.670165, 100.3232349 6.6700194, 100.3236894 6.6697581)",,,,
155832875,False,residential,True,16.161,"LINESTRING (100.3221533 6.6701797, 100.3220855 6.6700509)",,,,
155832875,False,residential,False,32.64,"LINESTRING (100.3221533 6.6701797, 100.3222062 6.6702805, 100.3223035 6.6704322)",,,,
155833142,False,residential,False,166.39600000000002,"LINESTRING (100.3221533 6.6701797, 100.3227776 6.6698664, 100.3231273 6.6696611, 100.3234717 6.6694572)",,,,
155832955,False,residential,False,45.727,"LINESTRING (100.32173 6.6702617, 100.3220855 6.6700509)",,,,
155832937,False,residential,True,83.301,"LINESTRING (100.3259386 6.6702833, 100.3255117 6.6696657)",,,,
155833302,False,residential,False,190.549,"LINESTRING (100.3286807 6.6702885, 100.3284255 6.6706122, 100.3283444 6.6706413, 100.3282668 6.6706105, 100.3279892 6.670321, 100.3275409 6.6699854, 100.3274275 6.6698495)",ถนนปาดังเบซาร์ ซอย 14/2,,,
155833292,False,residential,False,53.827,"LINESTRING (100.3223035 6.6704322, 100.3227545 6.6702487)",,,,
155833292,False,residential,True,49.058,"LINESTRING (100.3223035 6.6704322, 100.3219051 6.6706273)",,,,
155832875,False,residential,False,54.524,"LINESTRING (100.3223035 6.6704322, 100.3223257 6.6704718, 100.3224867 6.6708871)",,,,
155832875,False,residential,True,32.64,"LINESTRING (100.3223035 6.6704322, 100.3222062 6.6702805, 100.3221533 6.6701797)",,,,
155832868,False,unclassified,False,48.127,"LINESTRING (100.320163 6.6704062, 100.3202933 6.6706043, 100.3203981 6.6707706)",ถนนเทศบาล 3,,,
155832875,False,residential,False,249.02999999999997,"LINESTRING (100.320163 6.6704062, 100.320865 6.6698832, 100.3211381 6.6697016, 100.3214478 6.6695296, 100.3216697 6.6693988, 100.3217648 6.6694255, 100.3219172 6.669724)",,,,
155833281,False,residential,False,50.902,"LINESTRING (100.3219051 6.6706273, 100.3220468 6.6710629)",,,,
155833292,False,residential,False,49.058,"LINESTRING (100.3219051 6.6706273, 100.3223035 6.6704322)",,,,
155833292,False,residential,True,28.745,"LINESTRING (100.3219051 6.6706273, 100.3216593 6.6707123)",,,,
155833292,False,residential,False,28.745,"LINESTRING (100.3216593 6.6707123, 100.3219051 6.6706273)",,,,
155832966,False,residential,True,35.353,"LINESTRING (100.3227835 6.670768, 100.3224867 6.6708871)",,,,
155832868,False,unclassified,False,115.286,"LINESTRING (100.3203981 6.6707706, 100.3208005 6.6714085, 100.3209593 6.6716447)",ถนนเทศบาล 3,,,
155832868,False,unclassified,True,48.127,"LINESTRING (100.3203981 6.6707706, 100.3202933 6.6706043, 100.320163 6.6704062)",ถนนเทศบาล 3,,,
155833266,False,residential,False,205.218,"LINESTRING (100.3203981 6.6707706, 100.3208766 6.6704804, 100.3211974 6.6702372, 100.3214181 6.6700248, 100.3215784 6.6698964, 100.3219172 6.669724)",,,,
155832966,False,residential,False,35.353,"LINESTRING (100.3224867 6.6708871, 100.3227835 6.670768)",,,,
155832875,False,residential,False,56.486999999999995,"LINESTRING (100.3224867 6.6708871, 100.3224891 6.6708933, 100.3226159 6.6712396, 100.3226598 6.6712904, 100.3227141 6.6713283)",,,,
155832875,False,residential,True,54.524,"LINESTRING (100.3224867 6.6708871, 100.3223257 6.6704718, 100.3223035 6.6704322)",,,,
155832950,False,residential,False,100.113,"LINESTRING (100.3232246 6.6710185, 100.3227545 6.6702487)",,,,
699757336,False,tertiary,False,16.791,"LINESTRING (100.3232246 6.6710185, 100.3233609 6.6709516)",,,,
699757336,False,tertiary,True,66.886,"LINESTRING (100.3232246 6.6710185, 100.3228325 6.6712274, 100.3227334 6.6712897, 100.3227141 6.6713283)",,,,
155833213,False,residential,False,234.23399999999998,"LINESTRING (100.3276681 6.6710534, 100.3273535 6.6705253, 100.3270804 6.6701426, 100.3265195 6.6694596, 100.3264663 6.6694192, 100.3264147 6.6693632)",ถนนปาดังเบซาร์ ซอย 14/1,,,
155832945,False,residential,True,27.631,"LINESTRING (100.3220468 6.6710629, 100.3218056 6.6711289)",,,,
155833281,False,residential,True,50.902,"LINESTRING (100.3220468 6.6710629, 100.3219051 6.6706273)",,,,
155833281,False,residential,False,105.719,"LINESTRING (100.3220468 6.6710629, 100.3221665 6.6714389, 100.3221998 6.6714775, 100.3222494 6.6714825, 100.322564 6.6714036, 100.3226941 6.671369)",,,,
155832945,False,residential,False,27.631,"LINESTRING (100.3218056 6.6711289, 100.3220468 6.6710629)",,,,
155832919,False,residential,True,100.97,"LINESTRING (100.3258495 6.6711904, 100.3250649 6.6716565)",,,,
155833269,False,residential,False,157.228,"LINESTRING (100.3258495 6.6711904, 100.3250414 6.6700263)",,,,
155833269,False,residential,True,45.713,"LINESTRING (100.3258495 6.6711904, 100.3260838 6.6715293)",,,,
699757336,False,tertiary,False,5.036,"LINESTRING (100.3226941 6.671369, 100.3227141 6.6713283)",,,,
155833281,False,residential,True,105.719,"LINESTRING (100.3226941 6.671369, 100.322564 6.6714036, 100.3222494 6.6714825, 100.3221998 6.6714775, 100.3221665 6.6714389, 100.3220468 6.6710629)",,,,
699757336,False,tertiary,True,69.995,"LINESTRING (100.3226941 6.671369, 100.3226822 6.6713931, 100.322631 6.6717868, 100.3225369 6.67197)",,,,
155832939,False,residential,True,99.949,"LINESTRING (100.3260838 6.6715293, 100.3253063 6.6719893)",,,,
155833269,False,residential,False,45.713,"LINESTRING (100.3260838 6.6715293, 100.3258495 6.6711904)",,,,
155833269,False,residential,True,38.942,"LINESTRING (100.3260838 6.6715293, 100.3262834 6.671818)",,,,
155832868,False,unclassified,False,165.864,"LINESTRING (100.3209593 6.6716447, 100.321276 6.6721157, 100.3218182 6.6728681)",ถนนเทศบาล 3,,,
155832868,False,unclassified,True,115.286,"LINESTRING (100.3209593 6.6716447, 100.3208005 6.6714085, 100.3203981 6.6707706)",ถนนเทศบาล 3,,,
155832919,False,residential,False,100.97,"LINESTRING (100.3250649 6.6716565, 100.3258495 6.6711904)",,,,
1257074363,False,secondary,False,17.458,"LINESTRING (100.3250649 6.6716565, 100.3249673 6.671533)",,2,สข.1027,
1257074363,False,secondary,True,45.609,"LINESTRING (100.3250649 6.6716565, 100.3253063 6.6719893)",,2,สข.1027,
155832958,False,residential,True,99.023,"LINESTRING (100.3262834 6.671818, 100.3255311 6.6723025)",,,,
155833269,False,residential,False,38.942,"LINESTRING (100.3262834 6.671818, 100.3260838 6.6715293)",,,,
155833269,False,residential,True,44.11,"LINESTRING (100.3262834 6.671818, 100.3265095 6.672145)",,,,
155833019,False,residential,False,99.95599999999999,"LINESTRING (100.3216413 6.6718783, 100.3218303 6.6722332, 100.322125 6.6726354)",,,,
155832939,False,residential,False,99.949,"LINESTRING (100.3253063 6.6719893, 100.3260838 6.6715293)",,,,
1257074363,False,secondary,False,45.609,"LINESTRING (100.3253063 6.6719893, 100.3250649 6.6716565)",,2,สข.1027,
1257074363,False,secondary,True,23.867,"LINESTRING (100.3253063 6.6719893, 100.3254327 6.6721634)",,2,สข.1027,
155833269,False,residential,False,44.11,"LINESTRING (100.3265095 6.672145, 100.3262834 6.671818)",,,,
699757337,False,residential,True,100.376,"LINESTRING (100.3265095 6.672145, 100.3257341 6.6726159)",,,,
791599884,False,residential,True,144.07,"LINESTRING (100.3265095 6.672145, 100.3266911 6.6724812, 100.3267018 6.6725132, 100.3267018 6.6725345, 100.3266871 6.6725691, 100.3259834 6.6730009)",,,,
1257074363,False,secondary,False,23.867,"LINESTRING (100.3254327 6.6721634, 100.3253063 6.6719893)",,2,สข.1027,
155833172,False,residential,False,135.313,"LINESTRING (100.3254327 6.6721634, 100.3248688 6.6725264, 100.3243834 6.67279)",,,,
1257074363,False,secondary,True,18.908,"LINESTRING (100.3254327 6.6721634, 100.32551 6.67227, 100.3255311 6.6723025)",,2,สข.1027,
699757336,False,tertiary,True,30.483,"LINESTRING (100.3224255 6.6721739, 100.3222783 6.6724058)",,,,
155833138,False,residential,False,178.092,"LINESTRING (100.3224255 6.6721739, 100.3232495 6.6729363, 100.323608 6.6732628)",,,,
699757336,False,tertiary,False,25.818,"LINESTRING (100.3224255 6.6721739, 100.3224608 6.6721183, 100.3225369 6.67197)",,,,
