osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction
926817208,True,3215,ถนนบางกรวย-ไทรน้อย,secondary,False,49.426,"LINESTRING (100.3502481 13.964858, 100.3498664 13.9651037)",,
926817209,False,นบ.3008,ทางหลวงชนบทนนทบุรี 3008,tertiary,True,11.506,"LINESTRING (100.3502481 13.964858, 100.3503074 13.964944)",,
926817209,False,นบ.3008,ทางหลวงชนบทนนทบุรี 3008,tertiary,False,11.506,"LINESTRING (100.3503074 13.964944, 100.3502481 13.964858)",,
907946477,False,นบ.3008,,tertiary,True,219.162,"LINESTRING (100.3503074 13.964944, 100.3503813 13.9650542, 100.3508723 13.9657861, 100.3511247 13.9661738, 100.3512511 13.9663631, 100.3514092 13.9665997)",,
926817211,True,3215,ถนนบางกรวย-ไทรน้อย,secondary,False,119.58,"LINESTRING (100.3439565 13.9689212, 100.3437835 13.9690318, 100.3430306 13.9695121)",,
932391879,True,3215,ถนนบางกรวย-ไทรน้อย,secondary,False,8.665,"LINESTRING (100.3430912 13.969606, 100.3431581 13.9695629)",,
901063814,True,,,residential,False,52.563,"LINESTRING (100.3430912 13.969606, 100.3432658 13.9698842, 100.3433476 13.9700079)",2,
484339013,False,,,residential,True,42.882,"LINESTRING (100.343733 13.9705703, 100.3440681 13.970363)",2,
905376406,False,,,residential,False,36.77,"LINESTRING (100.343733 13.9705703, 100.3435537 13.9702891)",2,
484339013,False,,,residential,False,42.882,"LINESTRING (100.3440681 13.970363, 100.343733 13.9705703)",2,
932391879,True,3215,ถนนบางกรวย-ไทรน้อย,secondary,False,6.318,"LINESTRING (100.3446666 13.9685895, 100.3447156 13.9685584)",,
901065944,True,,,residential,False,44.102999999999994,"LINESTRING (100.3446666 13.9685895, 100.3447705 13.9687611, 100.3448349 13.9688652, 100.3449006 13.9689069)",,
694572885,False,,,residential,True,50.956,"LINESTRING (100.3431534 13.9705322, 100.3435537 13.9702891)",2,
484339003,False,,,residential,False,41.35,"LINESTRING (100.3438763 13.9700884, 100.3435537 13.9702891)",2,
