osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,width
595593760,4,ถนนอุปราช,primary,False,True,44.28,"LINESTRING (104.8558735 15.2315078, 104.8560657 15.2311554)",,
269763992,,ถนนพโลชัย,residential,False,True,57.238,"LINESTRING (104.8558735 15.2315078, 104.855735 15.2314821, 104.8553432 15.231504)",,
464788719,2,,primary,True,False,7.421,"LINESTRING (104.8575744 15.2248056, 104.8575724 15.2247723, 104.8575593 15.2247414)",roundabout,
29423329,2,ถนนพรมเทพ,residential,False,False,28.875,"LINESTRING (104.8543217 15.2250554, 104.8545884 15.2250206)",,
54517493,2,สุปัฎน,residential,False,False,94.552,"LINESTRING (104.8543217 15.2250554, 104.8543854 15.2259035)",,
197723223,,ถนน เลียบแม่น้ำมูล,residential,False,False,165.754,"LINESTRING (104.8576517 15.2236776, 104.8591954 15.2237356)",,
130874723,,,residential,False,False,123.622,"LINESTRING (104.8591954 15.2237356, 104.8591833 15.2248473)",,
197723223,,ถนน เลียบแม่น้ำมูล,residential,False,False,43.952,"LINESTRING (104.8591954 15.2237356, 104.8596027 15.2237778)",,
197723223,,ถนน เลียบแม่น้ำมูล,residential,False,True,165.754,"LINESTRING (104.8591954 15.2237356, 104.8576517 15.2236776)",,
197723207,2,ถนนพโลรังฤทธิ์,residential,False,False,69.88,"LINESTRING (104.8587331 15.2310713, 104.8580831 15.2311113)",,
197723207,2,ถนนพโลรังฤทธิ์,residential,False,True,26.485,"LINESTRING (104.8587331 15.2310713, 104.8589794 15.2310553)",,
36111165,,ถนนราชบุตร,residential,False,True,263.115,"LINESTRING (104.8587331 15.2310713, 104.8588581 15.2291063, 104.8588833 15.2287095)",,
23748485,4,ถนนอุปราช,primary,False,False,173.51600000000002,"LINESTRING (104.8573832 15.2256138, 104.8573542 15.2257214, 104.8570526 15.2268419, 104.8570154 15.2269801, 104.8569877 15.2271265)",,
"[545743300, 23748485]",4,ถนนอุปราช,primary,False,True,80.44800000000001,"LINESTRING (104.8573832 15.2256138, 104.857391 15.2254913, 104.8574246 15.2249953, 104.8574379 15.2248924)",,
197723205,2,ถนนพรมราช,residential,False,False,185.50199999999998,"LINESTRING (104.8573832 15.2256138, 104.8565743 15.2255191, 104.8560046 15.2254883, 104.8556625 15.2255184)",,
577093477,,ถนนพรมราช,residential,True,False,67.867,"LINESTRING (104.8573832 15.2256138, 104.8579684 15.2257583, 104.857996 15.2257651)",,
66546387,,ถนนหลวง,residential,False,True,176.784,"LINESTRING (104.8612388 15.2276487, 104.8613564 15.2260629)",,
130874524,,ถนนเขื่อนธานี,tertiary,False,True,77.762,"LINESTRING (104.8612388 15.2276487, 104.8619632 15.2276713)",,
731012448,,ถนนหลวง,residential,False,False,119.46000000000001,"LINESTRING (104.8612388 15.2276487, 104.8612109 15.2277629, 104.86121 15.2280256, 104.861217 15.2285077, 104.8612382 15.2285637, 104.8613304 15.2286876)",,
731012449,2,ถนนเขื่อนธานี,tertiary,False,False,81.13,"LINESTRING (104.8612388 15.2276487, 104.8608435 15.2276267, 104.8604839 15.2276066)",,
545743297,,ถนนเขื่อนธานี,tertiary,True,False,119.195,"LINESTRING (104.8580826 15.2272668, 104.8573804 15.2271447, 104.8571319 15.2271061, 104.8569877 15.2271265)",,
45692879,2,ถนนศรีณรงค์,tertiary,False,True,208.427,"LINESTRING (104.8546022 15.2286463, 104.8553617 15.2286519, 104.8565447 15.2286362)",,
54517493,2,สุปัฎน,residential,False,True,192.542,"LINESTRING (104.8546022 15.2286463, 104.8545207 15.2276937, 104.8544498 15.226921)",,
66546380,,ถนน เลียบแม่น้ำมูล,residential,False,False,165.46,"LINESTRING (104.8606849 15.2253843, 104.8607632 15.2238982)",,
464788758,2,ถนนพรมเทพ,residential,True,False,23.791,"LINESTRING (104.8606849 15.2253843, 104.8604633 15.2253767)",,
66546380,,ถนน เลียบแม่น้ำมูล,residential,False,True,165.46,"LINESTRING (104.8607632 15.2238982, 104.8606849 15.2253843)",,
197723223,,ถนน เลียบแม่น้ำมูล,residential,False,False,86.162,"LINESTRING (104.8607632 15.2238982, 104.8615573 15.2240136)",,
197723223,,ถนน เลียบแม่น้ำมูล,residential,False,True,125.231,"LINESTRING (104.8607632 15.2238982, 104.8596027 15.2237778)",,
66546387,,ถนนหลวง,residential,False,False,156.495,"LINESTRING (104.8615573 15.2240136, 104.861406 15.2254134)",,
197723223,,ถนน เลียบแม่น้ำมูล,residential,False,False,138.279,"LINESTRING (104.8615573 15.2240136, 104.8628203 15.2242612)",,
197723223,,ถนน เลียบแม่น้ำมูล,residential,False,True,86.162,"LINESTRING (104.8615573 15.2240136, 104.8607632 15.2238982)",,
66546387,,ถนนหลวง,residential,False,False,176.784,"LINESTRING (104.8613564 15.2260629, 104.8612388 15.2276487)",,
66546387,,ถนนหลวง,residential,False,True,72.417,"LINESTRING (104.8613564 15.2260629, 104.861406 15.2254134)",,
577093479,2,ถนนพรมราช,residential,True,False,155.36,"LINESTRING (104.8613564 15.2260629, 104.8618173 15.2260451, 104.862791 15.2258908)",,5
381690504,2,ถนน ยุทธภัณฑ์,residential,True,False,80.998,"LINESTRING (104.8604568 15.2261051, 104.8604633 15.2253767)",,5
577093477,,ถนนพรมราช,residential,True,False,96.634,"LINESTRING (104.8604568 15.2261051, 104.8613564 15.2260629)",,
197723208,,ถนน ศรีทอง,residential,False,False,68.412,"LINESTRING (104.8555461 15.2249135, 104.8556625 15.2255184)",,
29423329,2,ถนนพรมเทพ,residential,False,True,72.665,"LINESTRING (104.8555461 15.2249135, 104.8551293 15.224953, 104.8548728 15.2249836)",,
130874723,,,residential,False,True,33.849,"LINESTRING (104.859181 15.2251517, 104.8591833 15.2248473)",,
464788758,2,ถนนพรมเทพ,residential,True,False,61.05,"LINESTRING (104.859181 15.2251517, 104.8586261 15.2250302)",,
54517493,2,สุปัฎน,residential,False,False,20.975,"LINESTRING (104.8544326 15.2267331, 104.8544498 15.226921)",,
54517493,2,สุปัฎน,residential,False,True,3.653,"LINESTRING (104.8544326 15.2267331, 104.8544307 15.2267003)",,
595593759,,ถนนเขื่อนธานี,unclassified,False,True,165.72,"LINESTRING (104.8544326 15.2267331, 104.854535 15.2267499, 104.8559157 15.226976, 104.8559554 15.2269825)",,
45692879,2,ถนนศรีณรงค์,tertiary,False,False,208.427,"LINESTRING (104.8565447 15.2286362, 104.8553617 15.2286519, 104.8546022 15.2286463)",,
595593760,4,ถนนอุปราช,primary,False,False,189.14100000000002,"LINESTRING (104.8565447 15.2286362, 104.8565222 15.2286879, 104.8565067 15.228741, 104.8564774 15.2289061, 104.8563608 15.229742, 104.8563233 15.2300058, 104.8562721 15.2303144)",,
595593760,4,ถนนอุปราช,primary,False,True,118.176,"LINESTRING (104.8565447 15.2286362, 104.8565946 15.22849, 104.856761 15.2280197, 104.8567746 15.2279773, 104.8568743 15.2276226)",,
130874523,,ถนนศรีณรงค์,residential,False,True,92.095,"LINESTRING (104.8613304 15.2286876, 104.8621862 15.2287517)",,
978755163,,,residential,False,False,17.048,"LINESTRING (104.8613304 15.2286876, 104.861172 15.2286755)",,
731012448,,ถนนหลวง,residential,False,True,119.46,"LINESTRING (104.8613304 15.2286876, 104.8612382 15.2285637, 104.861217 15.2285077, 104.86121 15.2280256, 104.8612109 15.2277629, 104.8612388 15.2276487)",,
731012450,,ถนนหลวง,residential,False,True,119.919,"LINESTRING (104.8613304 15.2286876, 104.8614848 15.2287688, 104.8617762 15.229633)",,
130874725,,ถนนราชวงศ์,residential,False,True,88.175,"LINESTRING (104.8634424 15.2288185, 104.8634596 15.2296113)",,
130874523,,ถนนศรีณรงค์,residential,False,False,70.75,"LINESTRING (104.8634424 15.2288185, 104.8630321 15.2287967, 104.862784 15.228783)",,
130874725,,ถนนราชวงศ์,residential,False,False,124.94300000000001,"LINESTRING (104.8634424 15.2288185, 104.8635011 15.2281437, 104.8635346 15.2276984)",,
66546392,,ถนนพรมราช,residential,False,True,20.969,"LINESTRING (104.8631138 15.225837, 104.8633068 15.2258073)",,
464788758,2,ถนนพรมเทพ,residential,True,False,48.833,"LINESTRING (104.8631138 15.225837, 104.8630325 15.2254049)",,
130874524,,ถนนเขื่อนธานี,tertiary,False,False,168.631,"LINESTRING (104.8635346 15.2276984, 104.863448 15.2276974, 104.8626405 15.2276868, 104.8625478 15.2276875, 104.8619632 15.2276713)",,
