osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,width,bridge
112660313,,unclassified,,False,True,173.212,"LINESTRING (103.2981133 16.1906385, 103.2977174 16.1901701, 103.2975941 16.1900451, 103.2970339 16.1894772)",,,
112658987,,residential,,False,False,176.589,"LINESTRING (103.2947132 16.1892445, 103.295092 16.1895341, 103.2952758 16.1897467, 103.2958407 16.1903969)",,,
112658987,,residential,,False,True,72.21000000000001,"LINESTRING (103.2947132 16.1892445, 103.294638 16.1892168, 103.2944956 16.1890909, 103.2942381 16.1887943)",,,
112660716,,residential,,False,False,224.714,"LINESTRING (103.2947132 16.1892445, 103.2950547 16.1892142, 103.2952462 16.1892514, 103.2952877 16.1892594, 103.2955484 16.1892329, 103.2957727 16.1892561, 103.296432 16.1895793, 103.2966417 16.1897795)",,,
112660300,,residential,,False,False,35.141,"LINESTRING (103.3000793 16.191929, 103.2998007 16.1920972)",,,
112660300,,residential,,False,True,8.859,"LINESTRING (103.3000793 16.191929, 103.3001448 16.1918801)",,,
112660300,,residential,,False,False,75.8,"LINESTRING (103.3008798 16.1913265, 103.300322 16.1917481)",,,
112660300,,residential,,False,True,36.615,"LINESTRING (103.3008798 16.1913265, 103.3011488 16.1911223)",,,
252975375,,residential,,False,True,166.49,"LINESTRING (103.3008798 16.1913265, 103.3012417 16.1920375, 103.3014259 16.19229, 103.3017577 16.1920522)",,,
112660309,,residential,,False,True,11.835,"LINESTRING (103.2985573 16.1916481, 103.2985342 16.1917522)",,,
112660309,,residential,,False,False,20.747,"LINESTRING (103.2985573 16.1916481, 103.2985616 16.1915224, 103.2985374 16.1914662)",,,
"[936332314, 112940349]",,"['living_street', 'residential']",,False,True,149.37100000000004,"LINESTRING (103.2985573 16.1916481, 103.2990899 16.1915678, 103.2991172 16.1915567, 103.299148 16.1915322, 103.2991762 16.1914086, 103.2991614 16.191388, 103.2991319 16.1913815, 103.2991011 16.1913847, 103.2989502 16.1914202, 103.2986605 16.1914498, 103.2985374 16.1914662)",,,
112660308,,residential,,False,False,51.597,"LINESTRING (103.2979022 16.1907367, 103.2974576 16.1909184)",,,
112660308,,residential,,False,True,25.048,"LINESTRING (103.2979022 16.1907367, 103.2981133 16.1906385)",,,
112660309,,residential,,False,True,106.268,"LINESTRING (103.2979022 16.1907367, 103.2981744 16.1911036, 103.2985255 16.1914385, 103.2985374 16.1914662)",,,
112660304,,residential,,False,False,26.818,"LINESTRING (103.2943107 16.1858879, 103.2944463 16.1860909)",,,yes
252953791,,residential,,False,False,12.629,"LINESTRING (103.2943107 16.1858879, 103.2942159 16.1859558)",,,
252953791,,residential,,False,True,27.658,"LINESTRING (103.2943107 16.1858879, 103.2945279 16.1857524)",,,
112658972,,residential,,False,False,11.529,"LINESTRING (103.2944463 16.1860909, 103.294359 16.1861519)",,,
112658972,,residential,,False,True,236.528,"LINESTRING (103.2944463 16.1860909, 103.2962511 16.1848578)",,,
112660304,,residential,,False,True,26.818,"LINESTRING (103.2944463 16.1860909, 103.2943107 16.1858879)",,,yes
112660308,,residential,,False,True,41.267,"LINESTRING (103.296259 16.1913428, 103.2966269 16.1912292)",,,
112660308,,residential,,False,False,40.67,"LINESTRING (103.296259 16.1913428, 103.2959192 16.1914524, 103.2958982 16.1914599)",,,
112660310,,residential,,False,True,35.263999999999996,"LINESTRING (103.296259 16.1913428, 103.2963021 16.1914477, 103.296294 16.1915767, 103.2963001 16.1916516)",,,
1116473540,ซอยนครสวรรค์ 19,residential,,False,False,115.01,"LINESTRING (103.296259 16.1913428, 103.2960866 16.1908733, 103.2959305 16.1905014, 103.2958407 16.1903969)",,,
112658975,,unclassified,,False,False,18.035,"LINESTRING (103.2940862 16.1888652, 103.2942381 16.1887943)",,,
252953791,,residential,,False,True,12.629,"LINESTRING (103.2942159 16.1859558, 103.2943107 16.1858879)",,,
112660296,,residential,,False,False,26.661,"LINESTRING (103.2942159 16.1859558, 103.2943052 16.1860881, 103.294359 16.1861519)",,,yes
112660308,,residential,,False,False,66.481,"LINESTRING (103.3000759 16.1896747, 103.2995216 16.1899469)",,,
112660308,,residential,,False,True,81.675,"LINESTRING (103.3000759 16.1896747, 103.3007427 16.1893149)",,,
252952972,,residential,,False,True,80.632,"LINESTRING (103.3000759 16.1896747, 103.2996098 16.1891042)",,,
252952972,,residential,,False,False,198.928,"LINESTRING (103.3000759 16.1896747, 103.3009314 16.1906738, 103.3010261 16.1908375, 103.3011488 16.1911223)",,,
799416961,ถนนนครสวรรค์,primary,,False,False,136.832,"LINESTRING (103.2988095 16.1881086, 103.2998004 16.1873284)",4,7,
799416963,ถนนนครสวรรค์,primary,,False,True,243.127,"LINESTRING (103.2988095 16.1881086, 103.2970339 16.1894772)",4,8,
252952972,,residential,,False,False,139.85399999999998,"LINESTRING (103.2988095 16.1881086, 103.2988605 16.188172, 103.2996098 16.1891042)",,,
252952972,,residential,,False,True,235.501,"LINESTRING (103.2988095 16.1881086, 103.2987396 16.1880258, 103.2982256 16.1874174, 103.298021 16.1871686, 103.2974527 16.1864394)",,,
112660300,,residential,,False,False,36.615,"LINESTRING (103.3011488 16.1911223, 103.3008798 16.1913265)",,,
112938953,,residential,,False,True,61.736,"LINESTRING (103.3011488 16.1911223, 103.3016724 16.1908869)",,,
252952972,,residential,,False,False,86.641,"LINESTRING (103.3011488 16.1911223, 103.3015351 16.1918075)",,,
252952972,,residential,,False,True,198.928,"LINESTRING (103.3011488 16.1911223, 103.3010261 16.1908375, 103.3009314 16.1906738, 103.3000759 16.1896747)",,,
112938955,,residential,,False,False,55.162,"LINESTRING (103.3015351 16.1918075, 103.3018653 16.191426)",,,
252952972,,residential,,False,False,36.13,"LINESTRING (103.3015351 16.1918075, 103.3017577 16.1920522)",,,
252952972,,residential,,False,True,86.641,"LINESTRING (103.3015351 16.1918075, 103.3011488 16.1911223)",,,
252952972,,residential,,False,True,36.13,"LINESTRING (103.3017577 16.1920522, 103.3015351 16.1918075)",,,
252975375,,residential,,False,False,166.49,"LINESTRING (103.3017577 16.1920522, 103.3014259 16.19229, 103.3012417 16.1920375, 103.3008798 16.1913265)",,,
112660308,,residential,,False,False,92.807,"LINESTRING (103.3030289 16.1880738, 103.3022742 16.1884877)",,,
112660308,,residential,,False,True,7.075,"LINESTRING (103.3030289 16.1880738, 103.3030871 16.1880434)",,,
112938954,,residential,,False,True,153.367,"LINESTRING (103.3030289 16.1880738, 103.3026998 16.1876124, 103.3025336 16.1873794, 103.3022144 16.1869378)",,,
112660308,,residential,,False,True,114.41999999999999,"LINESTRING (103.2950226 16.192025, 103.295356 16.1917152, 103.2955866 16.1915709, 103.2958982 16.1914599)",,,
112660715,,residential,,False,True,103.32,"LINESTRING (103.2961063 16.1846775, 103.2956183 16.185008, 103.2953143 16.1852112)",,,
936209807,,residential,,False,False,125.441,"LINESTRING (103.2961063 16.1846775, 103.2962787 16.1845259, 103.2963149 16.1844846, 103.2963203 16.1844293, 103.2962385 16.1842232, 103.2962358 16.1841755, 103.2962666 16.1841395, 103.2964678 16.1840583, 103.2964826 16.1840081, 103.2964289 16.1837969)",,,
"[936209808, 936209809, 112660298]",,residential,,False,False,25.319000000000003,"LINESTRING (103.2961063 16.1846775, 103.2961272 16.1847036, 103.2962157 16.1848131, 103.2962511 16.1848578)",,,yes
"[112661065, 112661061, 936286998]",,residential,,False,"[False, True]",26.397000000000002,"LINESTRING (103.2972442 16.1838629, 103.2972341 16.183897, 103.2973307 16.1840336, 103.2973535 16.1840632)",,,yes
112661191,,residential,,False,True,90.677,"LINESTRING (103.2996098 16.1891042, 103.3002472 16.1885654)",,,
252952972,,residential,,False,False,80.632,"LINESTRING (103.2996098 16.1891042, 103.3000759 16.1896747)",,,
252952972,,residential,,False,True,139.85399999999998,"LINESTRING (103.2996098 16.1891042, 103.2988605 16.188172, 103.2988095 16.1881086)",,,
112661191,,residential,,False,True,21.263,"LINESTRING (103.3012515 16.1877175, 103.3014037 16.1875942)",,,
112661191,,residential,,False,False,65.29400000000001,"LINESTRING (103.3012515 16.1877175, 103.3012136 16.1877495, 103.3009878 16.1879402, 103.3007931 16.1881061)",,,
112938959,,residential,,False,False,131.71300000000002,"LINESTRING (103.3012515 16.1877175, 103.3007226 16.187096, 103.300471 16.1868003)",,,
112658975,,unclassified,,False,False,47.609,"LINESTRING (103.2948737 16.1882355, 103.2951363 16.1878895)",,,
112658975,,unclassified,,False,True,47.921,"LINESTRING (103.2948737 16.1882355, 103.2947015 16.1884387, 103.2945942 16.1885675, 103.294591 16.1885701)",,,
112938575,,residential,,False,True,119.126,"LINESTRING (103.2948737 16.1882355, 103.2946158 16.1879725, 103.2945749 16.1879463, 103.2945208 16.1879117, 103.2945031 16.1879004, 103.2943527 16.1877484, 103.2941041 16.1874653)",,,
112660715,,residential,,False,True,22.764,"LINESTRING (103.2953143 16.1852112, 103.2951454 16.1853361)",,,
112660715,,residential,,False,False,103.32,"LINESTRING (103.2953143 16.1852112, 103.2956183 16.185008, 103.2961063 16.1846775)",,,
112938522,,residential,,False,True,138.513,"LINESTRING (103.2953143 16.1852112, 103.2951429 16.1846967, 103.2951071 16.1845779, 103.295087 16.1844279, 103.295062 16.183998)",,,
112660308,,residential,,False,True,92.807,"LINESTRING (103.3022742 16.1884877, 103.3030289 16.1880738)",,,
112660308,,residential,,False,False,180.89000000000001,"LINESTRING (103.3022742 16.1884877, 103.302177 16.1885385, 103.3017348 16.1887753, 103.3016207 16.1888364, 103.3012653 16.1890292, 103.3007962 16.1892825)",,,
112938525,,residential,,False,True,224.237,"LINESTRING (103.3022742 16.1884877, 103.302513 16.1889669, 103.3025796 16.1892841, 103.3026472 16.1895905, 103.302735 16.1900846, 103.3028301 16.1904197)",,,
112938525,,residential,,False,False,224.237,"LINESTRING (103.3028301 16.1904197, 103.302735 16.1900846, 103.3026472 16.1895905, 103.3025796 16.1892841, 103.302513 16.1889669, 103.3022742 16.1884877)",,,
112938955,,residential,,False,True,152.18099999999998,"LINESTRING (103.3028301 16.1904197, 103.3025017 16.1907318, 103.3018653 16.191426)",,,
112660715,,residential,,False,False,22.764,"LINESTRING (103.2951454 16.1853361, 103.2953143 16.1852112)",,,
"[112660715, 252953791]",,residential,,False,"[False, True]",80.597,"LINESTRING (103.2951454 16.1853361, 103.2948078 16.1855667, 103.2947145 16.185636, 103.2945279 16.1857524)",,,
112938523,,residential,,False,True,159.643,"LINESTRING (103.2951454 16.1853361, 103.2948941 16.1847273, 103.2948768 16.184645, 103.2948351 16.1839493)",,,
112661191,,residential,,False,False,113.234,"LINESTRING (103.3022144 16.1869378, 103.3014037 16.1875942)",,,
112938954,,residential,,False,False,153.36700000000002,"LINESTRING (103.3022144 16.1869378, 103.3025336 16.1873794, 103.3026998 16.1876124, 103.3030289 16.1880738)",,,
799416961,ถนนนครสวรรค์,primary,,False,True,92.609,"LINESTRING (103.300471 16.1868003, 103.2998004 16.1873284)",4,7,
112938959,,residential,,False,False,238.935,"LINESTRING (103.300471 16.1868003, 103.2998014 16.1860295, 103.2996835 16.1858938, 103.2990398 16.1851486)",,,
112938959,,residential,,False,True,131.71300000000002,"LINESTRING (103.300471 16.1868003, 103.3007226 16.187096, 103.3012515 16.1877175)",,,
799416961,ถนนนครสวรรค์,primary,,False,False,293.101,"LINESTRING (103.300471 16.1868003, 103.3012235 16.1861886, 103.3012525 16.1861691, 103.3021125 16.1855034, 103.3025933 16.1851292)",4,7,
252975871,,residential,,False,True,37.961,"LINESTRING (103.3032833 16.188328, 103.3031618 16.1881457, 103.3030871 16.1880434)",,,
112938953,,residential,,False,False,18.835,"LINESTRING (103.3023997 16.1905592, 103.30224 16.1906311)",,,
112660300,,residential,,False,True,35.141,"LINESTRING (103.2998007 16.1920972, 103.3000793 16.191929)",,,
112940341,,residential,,False,True,76.364,"LINESTRING (103.2998007 16.1920972, 103.2994047 16.1917569, 103.2993448 16.1915901)",,,
112940341,,residential,,False,False,76.364,"LINESTRING (103.2993448 16.1915901, 103.2994047 16.1917569, 103.2998007 16.1920972)",,,
112657947,,residential,,False,True,122.742,"LINESTRING (103.2990398 16.1851486, 103.2981627 16.185862)",,,
112657947,,residential,,False,False,166.53300000000002,"LINESTRING (103.2990398 16.1851486, 103.2990799 16.1851163, 103.2996084 16.1846908, 103.2999504 16.1844154, 103.300251 16.1842063)",,,
112938959,,residential,,False,True,238.935,"LINESTRING (103.2990398 16.1851486, 103.2996835 16.1858938, 103.2998014 16.1860295, 103.300471 16.1868003)",,,
112660309,,residential,,False,False,11.835,"LINESTRING (103.2985342 16.1917522, 103.2985573 16.1916481)",,,
112660309,,residential,,False,True,25.224,"LINESTRING (103.2985342 16.1917522, 103.2984969 16.1919762)",,,
112660310,,residential,,False,False,35.263999999999996,"LINESTRING (103.2963001 16.1916516, 103.296294 16.1915767, 103.2963021 16.1914477, 103.296259 16.1913428)",,,
112660310,,residential,,False,True,107.005,"LINESTRING (103.2963001 16.1916516, 103.2962264 16.1919317, 103.2962422 16.1920296, 103.2963361 16.1921997, 103.2964404 16.1924014, 103.29649 16.1925506)",,,
799416963,ถนนนครสวรรค์,primary,,False,False,15.937,"LINESTRING (103.2965253 16.1898692, 103.2966417 16.1897795)",4,8,
112940367,Soi Nakhon Sawan 21,residential,,False,False,148.231,"LINESTRING (103.2965253 16.1898692, 103.2967827 16.1902402, 103.2968462 16.1903328, 103.2970309 16.1905991, 103.2971047 16.1907056, 103.2972395 16.1910075)",,,
799416963,ถนนนครสวรรค์,primary,,False,True,93.741,"LINESTRING (103.2965253 16.1898692, 103.2963031 16.1900404, 103.2960689 16.190221, 103.2958407 16.1903969)",4,8,
112660300,,residential,,False,False,23.948,"LINESTRING (103.300322 16.1917481, 103.3001448 16.1918801)",,,
112660300,,residential,,False,True,75.8,"LINESTRING (103.300322 16.1917481, 103.3008798 16.1913265)",,,
112660308,,residential,,False,True,25.31,"LINESTRING (103.2972395 16.1910075, 103.2974576 16.1909184)",,,
112660308,,residential,,False,False,70.0,"LINESTRING (103.2972395 16.1910075, 103.2969546 16.1911279, 103.2968132 16.1911716, 103.2966269 16.1912292)",,,
112940367,Soi Nakhon Sawan 21,residential,,False,True,148.23100000000002,"LINESTRING (103.2972395 16.1910075, 103.2971047 16.1907056, 103.2970309 16.1905991, 103.2968462 16.1903328, 103.2967827 16.1902402, 103.2965253 16.1898692)",,,
252914531,,residential,,False,False,15.514,"LINESTRING (103.3003985 16.1839205, 103.3004932 16.1840263)",,,
252914531,,residential,,False,True,18.12,"LINESTRING (103.3003985 16.1839205, 103.3002818 16.1838022)",,,
112657947,,residential,,False,True,32.704,"LINESTRING (103.3004932 16.1840263, 103.300251 16.1842063)",,,
252914531,,residential,,False,True,15.514,"LINESTRING (103.3004932 16.1840263, 103.3003985 16.1839205)",,,
252953202,,residential,,False,True,24.828,"LINESTRING (103.2948351 16.1839493, 103.295062 16.183998)",,,
112938523,,residential,,False,False,159.643,"LINESTRING (103.2948351 16.1839493, 103.2948768 16.184645, 103.2948941 16.1847273, 103.2951454 16.1853361)",,,
252953202,,residential,,False,False,24.828,"LINESTRING (103.295062 16.183998, 103.2948351 16.1839493)",,,
112938522,,residential,,False,False,138.513,"LINESTRING (103.295062 16.183998, 103.295087 16.1844279, 103.2951071 16.1845779, 103.2951429 16.1846967, 103.2953143 16.1852112)",,,
252953791,,residential,,False,False,27.658,"LINESTRING (103.2945279 16.1857524, 103.2943107 16.1858879)",,,
"[112660715, 252953791]",,residential,,False,"[False, True]",80.59700000000001,"LINESTRING (103.2945279 16.1857524, 103.2947145 16.185636, 103.2948078 16.1855667, 103.2951454 16.1853361)",,,
94086895,วงเวียนหอนาฬืกา,primary,roundabout,True,False,28.697,"LINESTRING (103.3028143 16.1851718, 103.3028702 16.1851124, 103.302886 16.1850706, 103.3028889 16.1850262, 103.3028787 16.1849827, 103.3028561 16.1849439)",,,
112660310,,residential,,False,False,107.00500000000001,"LINESTRING (103.29649 16.1925506, 103.2964404 16.1924014, 103.2963361 16.1921997, 103.2962422 16.1920296, 103.2962264 16.1919317, 103.2963001 16.1916516)",,,
52879139,,primary_link,,True,False,75.825,"LINESTRING (103.2942681 16.192167, 103.2944108 16.191499)",,,
112658975,,unclassified,,False,False,33.208,"LINESTRING (103.2951363 16.1878895, 103.2953236 16.1876511)",,,
112658975,,unclassified,,False,True,47.609,"LINESTRING (103.2951363 16.1878895, 103.2948737 16.1882355)",,,
112938575,,residential,,False,False,119.126,"LINESTRING (103.2941041 16.1874653, 103.2943527 16.1877484, 103.2945031 16.1879004, 103.2945208 16.1879117, 103.2945749 16.1879463, 103.2946158 16.1879725, 103.2948737 16.1882355)",,,
112938953,,residential,,False,False,61.736,"LINESTRING (103.3016724 16.1908869, 103.3011488 16.1911223)",,,
112938953,,residential,,False,True,66.953,"LINESTRING (103.3016724 16.1908869, 103.30224 16.1906311)",,,
252975425,,residential,,False,True,63.386,"LINESTRING (103.3016724 16.1908869, 103.3018653 16.191426)",,,
112938955,,residential,,False,True,55.162,"LINESTRING (103.3018653 16.191426, 103.3015351 16.1918075)",,,
252975425,,residential,,False,False,63.386,"LINESTRING (103.3018653 16.191426, 103.3016724 16.1908869)",,,
112938955,,residential,,False,False,152.18099999999998,"LINESTRING (103.3018653 16.191426, 103.3025017 16.1907318, 103.3028301 16.1904197)",,,
112660308,,residential,,False,False,7.075,"LINESTRING (103.3030871 16.1880434, 103.3030289 16.1880738)",,,
252975871,,residential,,False,False,37.961,"LINESTRING (103.3030871 16.1880434, 103.3031618 16.1881457, 103.3032833 16.188328)",,,
94086895,วงเวียนหอนาฬืกา,primary,roundabout,True,False,21.752000000000002,"LINESTRING (103.3027233 16.1848821, 103.3026732 16.1848907, 103.3026283 16.1849136, 103.3025929 16.1849488, 103.3025705 16.1849928)",,,
94086895,วงเวียนหอนาฬืกา,primary,roundabout,True,False,15.844,"LINESTRING (103.3025705 16.1849928, 103.3025634 16.1850413, 103.3025722 16.1850896, 103.3025933 16.1851292)",,,
94086895,วงเวียนหอนาฬืกา,primary,roundabout,True,False,26.38,"LINESTRING (103.3025933 16.1851292, 103.3026252 16.1851615, 103.3026665 16.1851843, 103.3027128 16.1851947, 103.3027603 16.1851918, 103.3028049 16.1851759, 103.3028143 16.1851718)",,,
799416961,ถนนนครสวรรค์,primary,,False,True,293.101,"LINESTRING (103.3025933 16.1851292, 103.3021125 16.1855034, 103.3012525 16.1861691, 103.3012235 16.1861886, 103.300471 16.1868003)",4,7,
112660309,,residential,,False,False,25.224,"LINESTRING (103.2984969 16.1919762, 103.2985342 16.1917522)",,,
569509669,,residential,,False,False,46.372,"LINESTRING (103.2984969 16.1919762, 103.2989297 16.191942)",,,
569509669,,residential,,False,True,46.372,"LINESTRING (103.2989297 16.191942, 103.2984969 16.1919762)",,,
112661191,,residential,,False,False,90.677,"LINESTRING (103.3002472 16.1885654, 103.2996098 16.1891042)",,,
112661191,,residential,,False,True,46.699,"LINESTRING (103.3002472 16.1885654, 103.3005748 16.1882872)",,,
569509792,,residential,,False,False,99.03399999999999,"LINESTRING (103.3002472 16.1885654, 103.3004491 16.1888033, 103.3007962 16.1892825)",,,
112660308,,residential,,False,False,6.754,"LINESTRING (103.3007962 16.1892825, 103.3007427 16.1893149)",,,
112660308,,residential,,False,True,180.89000000000001,"LINESTRING (103.3007962 16.1892825, 103.3012653 16.1890292, 103.3016207 16.1888364, 103.3017348 16.1887753, 103.302177 16.1885385, 103.3022742 16.1884877)",,,
569509792,,residential,,False,True,99.03399999999999,"LINESTRING (103.3007962 16.1892825, 103.3004491 16.1888033, 103.3002472 16.1885654)",,,
112661191,,residential,,False,False,46.699,"LINESTRING (103.3005748 16.1882872, 103.3002472 16.1885654)",,,
569509832,,residential,,False,False,134.926,"LINESTRING (103.3005748 16.1882872, 103.2998004 16.1873284)",,,
112661191,,residential,,False,True,30.806,"LINESTRING (103.3005748 16.1882872, 103.3007543 16.1881391, 103.3007931 16.1881061)",,,
569509832,,residential,,False,True,134.926,"LINESTRING (103.2998004 16.1873284, 103.3005748 16.1882872)",,,
799416961,ถนนนครสวรรค์,primary,,False,False,92.609,"LINESTRING (103.2998004 16.1873284, 103.300471 16.1868003)",4,7,
799416961,ถนนนครสวรรค์,primary,,False,True,136.832,"LINESTRING (103.2998004 16.1873284, 103.2988095 16.1881086)",4,7,
112660308,,residential,,False,False,81.675,"LINESTRING (103.3007427 16.1893149, 103.3000759 16.1896747)",,,
112660308,,residential,,False,True,6.754,"LINESTRING (103.3007427 16.1893149, 103.3007962 16.1892825)",,,
569509868,,residential,,False,False,62.817,"LINESTRING (103.3007427 16.1893149, 103.301026 16.18981)",,,
569509868,,residential,,False,True,62.817,"LINESTRING (103.301026 16.18981, 103.3007427 16.1893149)",,,
112658960,,residential,,False,True,80.107,"LINESTRING (103.2946734 16.1912965, 103.294228 16.1907168)",,,
799416963,ถนนนครสวรรค์,primary,,False,False,109.834,"LINESTRING (103.2946734 16.1912965, 103.2954756 16.1906783)",4,8,
799416963,ถนนนครสวรรค์,primary,,False,True,35.963,"LINESTRING (103.2946734 16.1912965, 103.2944108 16.191499)",4,8,
799416963,ถนนนครสวรรค์,primary,,False,False,53.703,"LINESTRING (103.2966417 16.1897795, 103.2970339 16.1894772)",4,8,
799416963,ถนนนครสวรรค์,primary,,False,True,15.937,"LINESTRING (103.2966417 16.1897795, 103.2965253 16.1898692)",4,8,
112660716,,residential,,False,True,224.71400000000003,"LINESTRING (103.2966417 16.1897795, 103.296432 16.1895793, 103.2957727 16.1892561, 103.2955484 16.1892329, 103.2952877 16.1892594, 103.2952462 16.1892514, 103.2950547 16.1892142, 103.2947132 16.1892445)",,,
799416963,ถนนนครสวรรค์,primary,,False,True,49.991,"LINESTRING (103.2958407 16.1903969, 103.2954756 16.1906783)",4,8,
112658987,,residential,,False,True,176.589,"LINESTRING (103.2958407 16.1903969, 103.2952758 16.1897467, 103.295092 16.1895341, 103.2947132 16.1892445)",,,
799416963,ถนนนครสวรรค์,primary,,False,False,93.741,"LINESTRING (103.2958407 16.1903969, 103.2960689 16.190221, 103.2963031 16.1900404, 103.2965253 16.1898692)",4,8,
1116473540,ซอยนครสวรรค์ 19,residential,,False,True,115.01,"LINESTRING (103.2958407 16.1903969, 103.2959305 16.1905014, 103.2960866 16.1908733, 103.296259 16.1913428)",,,
936209807,,residential,,False,True,125.441,"LINESTRING (103.2964289 16.1837969, 103.2964826 16.1840081, 103.2964678 16.1840583, 103.2962666 16.1841395, 103.2962358 16.1841755, 103.2962385 16.1842232, 103.2963203 16.1844293, 103.2963149 16.1844846, 103.2962787 16.1845259, 103.2961063 16.1846775)",,,
112657947,,residential,,False,True,29.272,"LINESTRING (103.2976619 16.1862693, 103.2974527 16.1864394)",,,
936208570,,residential,,False,False,143.089,"LINESTRING (103.2976619 16.1862693, 103.2968768 16.1852265)",,,
112657947,,residential,,False,False,70.079,"LINESTRING (103.2976619 16.1862693, 103.2980344 16.1859663, 103.2981627 16.185862)",,,
936208570,,residential,,False,True,143.089,"LINESTRING (103.2968768 16.1852265, 103.2976619 16.1862693)",,,
112660308,,residential,,False,False,25.31,"LINESTRING (103.2974576 16.1909184, 103.2972395 16.1910075)",,,
112660308,,residential,,False,True,51.597,"LINESTRING (103.2974576 16.1909184, 103.2979022 16.1907367)",,,
